osmid,oneway,name,highway,reversed,length,geometry,lanes,bridge,maxspeed,junction
37888488,True,Via Luigi Cadorna,residential,False,69.568,"LINESTRING (13.6099569 41.7166722, 13.6094182 41.7171515)",,,,
38192900,False,Via Città di Castello,residential,True,71.557,"LINESTRING (13.6099569 41.7166722, 13.6105243 41.7161877)",,,,
474875058,False,Via Napoli,secondary,True,67.081,"LINESTRING (13.6099569 41.7166722, 13.6105695 41.7170657)",,,,
37865153,False,Via Ugo Foscolo,residential,True,161.453,"LINESTRING (13.6094182 41.7171515, 13.6090596 41.7169172, 13.6086769 41.7166719, 13.6084925 41.7165538, 13.6079482 41.7162006)",,,,
37888488,True,Via Luigi Cadorna,residential,False,117.054,"LINESTRING (13.6094182 41.7171515, 13.6092962 41.7171854, 13.6080413 41.7173741)",,,,
474875055,False,Via Luigi Settembrini,residential,False,64.25800000000001,"LINESTRING (13.6094182 41.7171515, 13.6096268 41.7172806, 13.6100095 41.7175245)",,,,
37866328,True,Via Ippolito Nievo,residential,False,138.595,"LINESTRING (13.6080413 41.7173741, 13.6080751 41.7173987, 13.609284 41.7182066)",,,,
37827668,True,Lungoliri Cavour,tertiary,False,106.372,"LINESTRING (13.6110185 41.719327, 13.6099693 41.7198764)",,,,
37866328,True,Via Ippolito Nievo,residential,False,101.181,"LINESTRING (13.6100993 41.7187293, 13.6110185 41.719327)",,,,
37827673,True,Via Mameli,residential,False,102.44500000000001,"LINESTRING (13.6100993 41.7187293, 13.611042 41.7183197, 13.6111808 41.7182925)",,,,
37866328,True,Via Ippolito Nievo,residential,False,89.203,"LINESTRING (13.609284 41.7182066, 13.6100993 41.7187293)",,,,
184299434,False,Via Michele Biancale,residential,False,96.843,"LINESTRING (13.609284 41.7182066, 13.6100095 41.7175245)",,,,
184299434,False,Via Michele Biancale,residential,True,64.639,"LINESTRING (13.609284 41.7182066, 13.6087905 41.7186563)",,,,
37870413,True,,residential,False,8.098,"LINESTRING (13.6127226 41.7180564, 13.6127253 41.7181292)",,,,
38183178,True,Via Dante Alighieri,residential,False,54.552,"LINESTRING (13.6127226 41.7180564, 13.6124187 41.7176214)",,,,
37870413,True,,residential,False,13.793,"LINESTRING (13.6127253 41.7181292, 13.6127297 41.7182532)",,,,
37870418,True,,residential,False,31.014000000000003,"LINESTRING (13.6127253 41.7181292, 13.6128221 41.7182125, 13.6128923 41.7182615, 13.6130026 41.7183126)",,,,
37870414,True,,secondary,False,5.707,"LINESTRING (13.6126684 41.7182339, 13.6126912 41.7182354, 13.6127124 41.718242, 13.6127297 41.7182532)",,,,roundabout
37827668,True,Lungoliri Cavour,tertiary,False,76.243,"LINESTRING (13.612662 41.718343, 13.6125887 41.7184437, 13.6119745 41.7187842)",,,,
37870414,True,,secondary,False,3.468,"LINESTRING (13.612662 41.718343, 13.6126421 41.7183384, 13.6126246 41.7183298)",,,,roundabout
37870414,True,,secondary,False,9.53,"LINESTRING (13.6127297 41.7182532, 13.6127417 41.7182678, 13.612747 41.7182845, 13.6127452 41.7183016, 13.6127365 41.7183174, 13.6127216 41.7183305)",,,,roundabout
37870417,True,,secondary,False,23.651,"LINESTRING (13.6127297 41.7182532, 13.6128756 41.7182926, 13.6130026 41.7183126)",,,,
37870414,True,,secondary,False,3.217,"LINESTRING (13.6127002 41.71834, 13.6126814 41.7183434, 13.612662 41.718343)",,,,roundabout
"[37705596, 37452294, 37870415]",False,Ponte di Napoli,residential,True,57.245000000000005,"LINESTRING (13.6127002 41.71834, 13.6127614 41.7184216, 13.6129975 41.7187539, 13.6130273 41.7187932)",,yes,,
37870414,True,,secondary,False,14.245000000000001,"LINESTRING (13.6126246 41.7183298, 13.6126093 41.7183155, 13.6126011 41.7182982, 13.612601 41.7182799, 13.6126089 41.7182626, 13.612624 41.7182482, 13.6126446 41.7182383, 13.6126684 41.7182339)",,,,roundabout
37870416,True,Via Napoli,secondary,False,41.774,"LINESTRING (13.6126246 41.7183298, 13.6125134 41.7183071, 13.612438 41.7182648, 13.6123767 41.7182263, 13.6122147 41.7181224)",,,,
37870414,True,,secondary,False,2.067,"LINESTRING (13.6127216 41.7183305, 13.6127002 41.71834)",,,,roundabout
474875058,False,Via Napoli,secondary,False,36.564,"LINESTRING (13.6122147 41.7181224, 13.6118808 41.7179079)",,,,
37870419,True,Via Napoli,secondary,False,40.098,"LINESTRING (13.6122147 41.7181224, 13.6123448 41.7181804, 13.6124595 41.7182028, 13.6125704 41.7182194, 13.6126684 41.7182339)",,,,
38183178,True,Via Dante Alighieri,residential,False,38.085,"LINESTRING (13.6124187 41.7176214, 13.6122 41.7173203)",,,,
37827668,True,Lungoliri Cavour,tertiary,False,99.693,"LINESTRING (13.6119745 41.7187842, 13.6110185 41.719327)",,,,
474875055,False,Via Luigi Settembrini,residential,True,85.609,"LINESTRING (13.6119745 41.7187842, 13.6111808 41.7182925)",,,,
37487008,True,Lungoliri G. Mazzini,residential,False,9.297,"LINESTRING (13.614148 41.719347, 13.614223 41.7194091)",,,,
"[37832970, 37870422, 37870423]",False,Ponte Riccardo Gulia,residential,False,60.629999999999995,"LINESTRING (13.614148 41.719347, 13.6142124 41.7192969, 13.6145557 41.7190346, 13.6146522 41.7189526)",,yes,,
37870427,True,Lungoliri Matteucci,residential,False,57.608,"LINESTRING (13.6181532 41.722267, 13.6186696 41.7226132)",,,,
180712607,False,,residential,True,62.258,"LINESTRING (13.6181532 41.722267, 13.6176399 41.7226753)",,,,
37870428,False,Via Zincone,residential,True,62.166,"LINESTRING (13.6186696 41.7226132, 13.6181456 41.7230127)",,,,
365110558,True,Via Giuseppe della Monica,unclassified,False,188.215,"LINESTRING (13.6186696 41.7226132, 13.6187978 41.7227379, 13.6189785 41.7229165, 13.6191641 41.7232008, 13.6192764 41.7234524, 13.6195773 41.7239709, 13.6196214 41.7240733, 13.6196335 41.7241302)",,,,
"[37870430, 37870429, 1064042638]",False,"['Via Zincone', 'Ponte Tazio Nuvolari']",residential,False,59.911,"LINESTRING (13.6186696 41.7226132, 13.6187406 41.7225621, 13.6190403 41.7223451, 13.6191259 41.7222928, 13.6192007 41.722249)",,yes,,
38136737,True,Via Regina Elena,residential,False,47.55499999999999,"LINESTRING (13.6169911 41.7164476, 13.6170978 41.7164448, 13.6171632 41.7164455, 13.6172187 41.7164476, 13.6172657 41.7164506, 13.6173264 41.7164567, 13.6173785 41.7164636, 13.6174299 41.7164718, 13.6175565 41.7164978)",,,,
37487007,False,Lungoliri Simoncelli,secondary,True,60.368,"LINESTRING (13.6141641 41.7185501, 13.6146522 41.7189526)",,,,
37872978,True,Via Cesare Battisti,residential,False,107.865,"LINESTRING (13.6141641 41.7185501, 13.6150545 41.7178435)",,,,
37487007,False,Lungoliri Simoncelli,secondary,False,76.17099999999999,"LINESTRING (13.6141641 41.7185501, 13.6138717 41.718378, 13.6136813 41.7183139, 13.6133534 41.7182575)",,,,
37886959,False,Viale Regina Elena,residential,False,54.478,"LINESTRING (13.6157368 41.7172926, 13.6162385 41.7176085)",,,,
37886959,False,Viale Regina Elena,residential,True,73.801,"LINESTRING (13.6157368 41.7172926, 13.6150698 41.7168537)",,,,
37872979,True,Via Carlo Pisacane,residential,False,140.239,"LINESTRING (13.6157368 41.7172926, 13.6166443 41.716682, 13.6169911 41.7164476)",,,,
37886959,False,Viale Regina Elena,residential,False,6.017,"LINESTRING (13.6150158 41.7168176, 13.6150698 41.7168537)",,,,
37872980,False,Via Marcello Lucarelli,residential,False,142.121,"LINESTRING (13.6150158 41.7168176, 13.6154179 41.7164803, 13.6156185 41.7163108, 13.6158138 41.7161592, 13.6160229 41.7159974, 13.6161725 41.7158755)",,,,
37886959,False,Viale Regina Elena,residential,True,88.316,"LINESTRING (13.6150158 41.7168176, 13.6142898 41.7163436, 13.6142142 41.7162953)",,,,
37872980,False,Via Marcello Lucarelli,residential,True,142.12099999999998,"LINESTRING (13.6161725 41.7158755, 13.6160229 41.7159974, 13.6158138 41.7161592, 13.6156185 41.7163108, 13.6154179 41.7164803, 13.6150158 41.7168176)",,,,
37872981,True,Via Francesco Salvatori,residential,False,93.12800000000001,"LINESTRING (13.6161725 41.7158755, 13.6162756 41.7159376, 13.616379 41.7160066, 13.6168246 41.7163211, 13.6169911 41.7164476)",,,,
37872977,True,Piazza Vittorio de Sica,residential,False,16.298000000000002,"LINESTRING (13.6175859 41.7166351, 13.6175619 41.7166075, 13.6175441 41.716572, 13.6175422 41.7165342, 13.6175565 41.7164978)",,,,roundabout
38192906,False,Via XX Settembre,residential,True,59.578,"LINESTRING (13.6175859 41.7166351, 13.6174785 41.7167213, 13.617097 41.7170274)",2,,50,
28556784,False,Via Roma,secondary,True,58.391,"LINESTRING (13.6197649 41.7178738, 13.6193659 41.7183063)",,,,
37872982,False,Via Edoardo La Pietra,residential,False,67.0,"LINESTRING (13.6197649 41.7178738, 13.6191404 41.717492)",,,,
37872983,False,Via Sant'Amasio,residential,False,83.072,"LINESTRING (13.617097 41.7170274, 13.6178151 41.7175478)",,,,
38192906,False,Via XX Settembre,residential,True,88.895,"LINESTRING (13.617097 41.7170274, 13.6163676 41.7176128)",2,,50,
38192906,False,Via XX Settembre,residential,False,59.578,"LINESTRING (13.617097 41.7170274, 13.6174785 41.7167213, 13.6175859 41.7166351)",2,,50,
28556784,False,Via Roma,secondary,True,31.969,"LINESTRING (13.6191449 41.7185117, 13.6189113 41.7187403)",,,,
37872983,False,Via Sant'Amasio,residential,True,78.049,"LINESTRING (13.6191449 41.7185117, 13.6184703 41.7180227)",,,,
28556784,False,Via Roma,secondary,False,29.293999999999997,"LINESTRING (13.6191449 41.7185117, 13.6192217 41.7184403, 13.6193659 41.7183063)",,,,
37872982,False,Via Edoardo La Pietra,residential,True,67.0,"LINESTRING (13.6191404 41.717492, 13.6197649 41.7178738)",,,,
38192903,False,Via Trento,residential,True,81.091,"LINESTRING (13.6191404 41.717492, 13.6184703 41.7180227)",,,,
37872982,False,Via Edoardo La Pietra,residential,False,74.263,"LINESTRING (13.6191404 41.717492, 13.6189843 41.7173998, 13.618579 41.717183, 13.6184179 41.7170983)",,,,
37872983,False,Via Sant'Amasio,residential,False,78.049,"LINESTRING (13.6184703 41.7180227, 13.6191449 41.7185117)",,,,
37872983,False,Via Sant'Amasio,residential,True,75.801,"LINESTRING (13.6184703 41.7180227, 13.6178151 41.7175478)",,,,
38192903,False,Via Trento,residential,False,81.091,"LINESTRING (13.6184703 41.7180227, 13.6191404 41.717492)",,,,
38192903,False,Via Trento,residential,True,58.659,"LINESTRING (13.6184703 41.7180227, 13.6180089 41.7184223)",,,,
37487007,False,Lungoliri Simoncelli,secondary,False,83.595,"LINESTRING (13.6153174 41.7195171, 13.6146522 41.7189526)",,,,
37487007,False,Lungoliri Simoncelli,secondary,True,66.822,"LINESTRING (13.6153174 41.7195171, 13.6158747 41.7199508)",,,,
37832971,True,Via Firenze,residential,False,81.899,"LINESTRING (13.6163142 41.7187211, 13.6155978 41.7182146)",,,,
37872985,True,Via Trieste,residential,False,121.156,"LINESTRING (13.6163142 41.7187211, 13.6153174 41.7195171)",,,,
37872985,True,Via Trieste,residential,False,83.649,"LINESTRING (13.6170167 41.7181817, 13.6163142 41.7187211)",,,,
38192902,False,Via Principe Umberto,residential,False,70.298,"LINESTRING (13.6170167 41.7181817, 13.6176441 41.7186064)",,,,
38192902,False,Via Principe Umberto,residential,True,74.898,"LINESTRING (13.6170167 41.7181817, 13.6163761 41.7177073)",,,,
37872983,False,Via Sant'Amasio,residential,False,75.801,"LINESTRING (13.6178151 41.7175478, 13.6184703 41.7180227)",,,,
37872983,False,Via Sant'Amasio,residential,True,83.072,"LINESTRING (13.6178151 41.7175478, 13.617097 41.7170274)",,,,
37872985,True,Via Trieste,residential,False,96.745,"LINESTRING (13.6178151 41.7175478, 13.6170167 41.7181817)",,,,
37872985,True,Via Trieste,residential,False,70.721,"LINESTRING (13.6184179 41.7170983, 13.6178151 41.7175478)",,,,
37872982,False,Via Edoardo La Pietra,residential,False,79.586,"LINESTRING (13.6184179 41.7170983, 13.6181995 41.716975, 13.6177547 41.7167734, 13.617719 41.7167421, 13.6176968 41.7167088, 13.6176791 41.7166662)",,,,
37872982,False,Via Edoardo La Pietra,residential,True,74.263,"LINESTRING (13.6184179 41.7170983, 13.618579 41.717183, 13.6189843 41.7173998, 13.6191404 41.717492)",,,,
37872978,True,Via Cesare Battisti,residential,False,83.424,"LINESTRING (13.6150545 41.7178435, 13.6157368 41.7172926)",,,,
37886971,True,Via Piemonte,residential,False,73.515,"LINESTRING (13.6150545 41.7178435, 13.6143662 41.7174274)",,,,
37886955,True,Via G. Giurati,residential,False,114.692,"LINESTRING (13.6105695 41.7170657, 13.6114889 41.7162957)",,,,
184299434,False,Via Michele Biancale,residential,True,69.015,"LINESTRING (13.6105695 41.7170657, 13.6100095 41.7175245)",,,,
474875058,False,Via Napoli,secondary,False,67.081,"LINESTRING (13.6105695 41.7170657, 13.6099569 41.7166722)",,,,
474875058,False,Via Napoli,secondary,True,70.575,"LINESTRING (13.6105695 41.7170657, 13.611214 41.7174797)",,,,
37487007,False,Lungoliri Simoncelli,secondary,False,29.754,"LINESTRING (13.6133534 41.7182575, 13.6130026 41.7183126)",,,,
37487007,False,Lungoliri Simoncelli,secondary,True,76.17099999999999,"LINESTRING (13.6133534 41.7182575, 13.6136813 41.7183139, 13.6138717 41.718378, 13.6141641 41.7185501)",,,,
37886960,False,Via Vittorio Veneto,residential,True,124.873,"LINESTRING (13.6133534 41.7182575, 13.6136394 41.718039, 13.6143662 41.7174274)",,,,
37886971,True,Via Piemonte,residential,False,39.261,"LINESTRING (13.6143662 41.7174274, 13.6140049 41.7171995)",,,,
37886960,False,Via Vittorio Veneto,residential,False,124.873,"LINESTRING (13.6143662 41.7174274, 13.6136394 41.718039, 13.6133534 41.7182575)",,,,
37886960,False,Via Vittorio Veneto,residential,True,86.487,"LINESTRING (13.6143662 41.7174274, 13.6147806 41.7170885, 13.6150698 41.7168537)",,,,
37886959,False,Viale Regina Elena,residential,False,73.801,"LINESTRING (13.6150698 41.7168537, 13.6157368 41.7172926)",,,,
37886959,False,Viale Regina Elena,residential,True,6.017,"LINESTRING (13.6150698 41.7168537, 13.6150158 41.7168176)",,,,
37886960,False,Via Vittorio Veneto,residential,False,86.487,"LINESTRING (13.6150698 41.7168537, 13.6147806 41.7170885, 13.6143662 41.7174274)",,,,
1064042637,False,Via Santa Lucia,unclassified,True,14.651,"LINESTRING (13.6162984 41.7238711, 13.6163577 41.7239952)",,,,
37886966,True,Via Filippo Corridoni,unclassified,False,53.269,"LINESTRING (13.6162984 41.7238711, 13.6161381 41.7237152, 13.6160211 41.7235547, 13.6159458 41.7234722)",,,,
37886966,True,Via Filippo Corridoni,unclassified,False,76.279,"LINESTRING (13.6159458 41.7234722, 13.6158118 41.7231763, 13.6157193 41.7229845, 13.6157176 41.7228147)",,,,
37886967,False,Piazza Indipendenza,unclassified,True,24.833,"LINESTRING (13.6159889 41.7227205, 13.6157176 41.7228147)",,,,
38192910,False,Via Barea,residential,False,5.834,"LINESTRING (13.6159889 41.7227205, 13.6160532 41.7226993)",,,,
180712605,False,Via degli Equi,residential,False,66.998,"LINESTRING (13.6166883 41.7225596, 13.6172172 41.7230148)",,,,
38192910,False,Via Barea,residential,False,46.375,"LINESTRING (13.6166883 41.7225596, 13.6169123 41.7224705, 13.6171734 41.7223529)",,,,
38192910,False,Via Barea,residential,True,55.966,"LINESTRING (13.6166883 41.7225596, 13.6164774 41.72256, 13.6160532 41.7226993)",,,,
37870427,True,Lungoliri Matteucci,residential,False,54.247,"LINESTRING (13.6176855 41.7219262, 13.6181532 41.722267)",,,,
38192910,False,Via Barea,residential,True,63.699,"LINESTRING (13.6176855 41.7219262, 13.6171734 41.7223529)",,,,
37886967,False,Piazza Indipendenza,unclassified,False,24.833,"LINESTRING (13.6157176 41.7228147, 13.6159889 41.7227205)",,,,
37886968,False,Piazza Indipendenza,unclassified,False,13.631,"LINESTRING (13.6157176 41.7228147, 13.6156536 41.7227018)",,,,
37886969,True,Via Filippo Corridoni,unclassified,False,127.40400000000001,"LINESTRING (13.6157176 41.7228147, 13.6158508 41.7229666, 13.615944 41.7231559, 13.6160373 41.7233452, 13.6161306 41.7235346, 13.6162238 41.7237239, 13.6162984 41.7238711)",,,,
37886971,True,Via Piemonte,residential,False,54.775,"LINESTRING (13.6140049 41.7171995, 13.6135078 41.7168755)",,,,
37886972,True,Via della Repubblica,residential,False,143.44600000000003,"LINESTRING (13.6140049 41.7171995, 13.6136267 41.7175228, 13.6134775 41.7176242, 13.6133425 41.7176968, 13.6127226 41.7180564)",,,,
37832971,True,Via Firenze,residential,False,66.748,"LINESTRING (13.6168982 41.7191338, 13.6163142 41.7187211)",,,,
37487007,False,Lungoliri Simoncelli,secondary,False,66.822,"LINESTRING (13.6158747 41.7199508, 13.6153174 41.7195171)",,,,
37888486,True,Via Giornale d'Italia,residential,False,124.375,"LINESTRING (13.6158747 41.7199508, 13.6168982 41.7191338)",,,,
37487007,False,Lungoliri Simoncelli,secondary,True,120.836,"LINESTRING (13.6158747 41.7199508, 13.6167034 41.7205493, 13.6168674 41.7206414, 13.6169469 41.7206836)",,,,
38183180,False,Via Dante Alighieri,residential,True,68.062,"LINESTRING (13.6108499 41.7159121, 13.6114889 41.7162957)",,,,
38192900,False,Via Città di Castello,residential,False,40.86,"LINESTRING (13.6108499 41.7159121, 13.6105243 41.7161877)",,,,
37886955,True,Via G. Giurati,residential,False,55.432,"LINESTRING (13.6114889 41.7162957, 13.6119294 41.715921)",,,,
38183180,False,Via Dante Alighieri,residential,False,68.062,"LINESTRING (13.6114889 41.7162957, 13.6108499 41.7159121)",,,,
28556784,False,Via Roma,secondary,False,31.969,"LINESTRING (13.6189113 41.7187403, 13.6191449 41.7185117)",,,,
28556784,False,Via Roma,secondary,True,23.453,"LINESTRING (13.6189113 41.7187403, 13.6187516 41.7189143)",,,,
28556784,False,Via Roma,secondary,False,58.391,"LINESTRING (13.6193659 41.7183063, 13.6197649 41.7178738)",,,,
28556784,False,Via Roma,secondary,True,29.293999999999997,"LINESTRING (13.6193659 41.7183063, 13.6192217 41.7184403, 13.6191449 41.7185117)",,,,
421693852,True,Via San Tommaso d'Aquino,residential,False,86.963,"LINESTRING (13.6119578 41.7169265, 13.611244 41.717499)",,,,
477196083,False,Via San Tommaso d'Aquino,residential,False,86.364,"LINESTRING (13.6119578 41.7169265, 13.612625 41.7163305)",,,,
38183178,True,Via Dante Alighieri,residential,False,80.231,"LINESTRING (13.6119578 41.7169265, 13.6117611 41.7166548, 13.6116078 41.7164432, 13.6114889 41.7162957)",,,,
38192903,False,Via Trento,residential,False,58.659,"LINESTRING (13.6180089 41.7184223, 13.6184703 41.7180227)",,,,
"[38192902, 38192903]",False,"['Via Trento', 'Via Principe Umberto']",residential,True,44.172,"LINESTRING (13.6180089 41.7184223, 13.6177254 41.7186586, 13.6176441 41.7186064)",,,,
38192904,False,Via Principe Umberto,residential,False,82.419,"LINESTRING (13.6180089 41.7184223, 13.618196 41.7185476, 13.6187516 41.7189143)",,,,
976750261,False,Piazza Francesco Savona,residential,False,25.459,"LINESTRING (13.6193525 41.7221682, 13.6196019 41.7220349)",,,,
38196676,True,Piazza Francesco Savona,residential,False,15.279,"LINESTRING (13.6193525 41.7221682, 13.6193665 41.7221877, 13.6193716 41.7222094, 13.6193674 41.7222313, 13.6193542 41.722251, 13.6193334 41.7222667, 13.6193071 41.7222767, 13.6193005 41.7222775)",,,,roundabout
38196676,True,Piazza Francesco Savona,residential,False,2.626,"LINESTRING (13.6192007 41.722249, 13.6191879 41.7222274)",,,,roundabout
"[1064042638, 37870429, 37870430]",False,"['Via Zincone', 'Ponte Tazio Nuvolari']",residential,True,59.911,"LINESTRING (13.6192007 41.722249, 13.6191259 41.7222928, 13.6190403 41.7223451, 13.6187406 41.7225621, 13.6186696 41.7226132)",,yes,,
38196678,False,Largo San Lorenzo,residential,True,37.843,"LINESTRING (13.6182178 41.7207979, 13.6177889 41.7206824)",,,,
