osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,tunnel,junction
387905912,Via Monsignor Laera,secondary,False,False,14.529,"LINESTRING (16.8477475 40.9018867, 16.8478028 40.9020105)",,,,
1090121214,Via Monsignor Laera,tertiary,False,True,18.602,"LINESTRING (16.8477475 40.9018867, 16.8476718 40.9017295)",,,,
43037876,Via Casamassima,secondary,False,False,20.676000000000002,"LINESTRING (16.8477475 40.9018867, 16.8478504 40.9019137, 16.8479629 40.9019729)",,,,
44894148,Via Sammichele,tertiary,True,False,75.035,"LINESTRING (16.8454791 40.8971821, 16.8463122 40.8969396)",,,,
189534021,Piazza Giuseppe Garibaldi,tertiary,False,False,11.932,"LINESTRING (16.8454791 40.8971821, 16.8453816 40.8971041)",,,,
29341359,Via Monsignor Laera,tertiary,False,False,33.833,"LINESTRING (16.8454791 40.8971821, 16.8456119 40.8973439, 16.8456648 40.8974505)",,,,
189534026,,tertiary,True,False,58.477999999999994,"LINESTRING (16.8425195 40.8965917, 16.8424987 40.8965133, 16.8424081 40.8961727, 16.8423824 40.8960761)",,,,
189534026,,tertiary,True,False,50.072,"LINESTRING (16.8423824 40.8960761, 16.8425075 40.8960701, 16.8429777 40.8960605)",,,,
387905916,Via Roma,tertiary,True,False,69.62100000000001,"LINESTRING (16.8423824 40.8960761, 16.8423458 40.8959401, 16.8422096 40.8955646, 16.8421587 40.8954745)",,,,
189534021,Piazza Giuseppe Garibaldi,tertiary,False,True,31.863,"LINESTRING (16.8442429 40.8965121, 16.8445501 40.89668)",,,,
189534026,,tertiary,True,False,2.749,"LINESTRING (16.8442429 40.8965121, 16.8442202 40.8965299)",,,,
293569287,,unclassified,True,False,33.137,"LINESTRING (16.8442429 40.8965121, 16.8441921 40.8965042, 16.8441566 40.8964885, 16.844114 40.8964622, 16.8440853 40.8964296, 16.8440479 40.8963561, 16.8440404 40.8962881)",,,,
43037876,Via Casamassima,secondary,False,True,51.099,"LINESTRING (16.8484263 40.9022704, 16.8479629 40.9019729)",,,,
189669867,Via Alcide De Gasperi,unclassified,True,False,106.589,"LINESTRING (16.8463122 40.8969396, 16.8465729 40.8960015)",,,,
193198063,Via per Sammichele,tertiary,True,False,5.602,"LINESTRING (16.8463122 40.8969396, 16.8463747 40.8969221)",,,,
78007452,Estramurale San Pietro,tertiary,False,True,66.285,"LINESTRING (16.8422123 40.8995487, 16.8429269 40.8992965)",,,,
172399619,Estramurale Pozzo Zuccaro,tertiary,False,False,58.342,"LINESTRING (16.8422123 40.8995487, 16.8417204 40.8991785)",,,,
172399619,Estramurale Pozzo Zuccaro,tertiary,False,True,11.133,"LINESTRING (16.8422123 40.8995487, 16.8422885 40.8996306)",,,,
172399315,Via Luigi Einaudi,unclassified,True,False,58.867,"LINESTRING (16.842016 40.9019971, 16.8413321 40.9018828)",,,,
231443054,Via Sannicandro,residential,False,False,18.397,"LINESTRING (16.842016 40.9019971, 16.8420686 40.9018365)",2,50,,
29341359,Via Monsignor Laera,tertiary,False,False,17.296,"LINESTRING (16.8456648 40.8974505, 16.8457426 40.8975945)",,,,
173766296,Via Felice Dinielli,unclassified,True,False,76.695,"LINESTRING (16.8456648 40.8974505, 16.8465251 40.8972206)",,,,
29341359,Via Monsignor Laera,tertiary,False,True,33.833,"LINESTRING (16.8456648 40.8974505, 16.8456119 40.8973439, 16.8454791 40.8971821)",,,,
78007452,Estramurale San Pietro,tertiary,False,False,82.363,"LINESTRING (16.8456648 40.8974505, 16.8454301 40.8976822, 16.845317 40.8977949, 16.8451958 40.8979077, 16.8450709 40.8980395)",,,,
172399619,Estramurale Pozzo Zuccaro,tertiary,False,False,56.733,"LINESTRING (16.8426767 40.900048, 16.8422885 40.8996306)",,,,
189677000,Via Gabriele D'Annunzio,unclassified,True,False,13.474,"LINESTRING (16.8426767 40.900048, 16.8427719 40.9001455)",,,,
231443054,Via Sannicandro,residential,False,False,39.387,"LINESTRING (16.8426767 40.900048, 16.8427911 40.8997045)",2,50,,
231443054,Via Sannicandro,residential,False,True,12.893,"LINESTRING (16.8426767 40.900048, 16.8426375 40.9001601)",2,50,,
173147134,Via Antonio Lucarelli,unclassified,False,False,106.528,"LINESTRING (16.8371562 40.8953748, 16.8369675 40.8956919, 16.8368862 40.8958351, 16.8368708 40.8958663, 16.8368435 40.8959216, 16.8367926 40.8960246, 16.8366864 40.8962637)",,,,
"[193870347, 193870348, 173149446]",Via Santa Lucia,unclassified,True,False,85.426,"LINESTRING (16.8371562 40.8953748, 16.8372129 40.8954031, 16.8373358 40.8954645, 16.8373787 40.8954859, 16.8380339 40.8957613)",,,yes,
231444305,Via Arturo Toscanini,unclassified,False,True,51.318999999999996,"LINESTRING (16.8371562 40.8953748, 16.8371082 40.8952799, 16.8368414 40.8950763, 16.8367714 40.8950255)",,,,
139640654,Via Francesco Petrarca,unclassified,False,False,78.23,"LINESTRING (16.8423304 40.9010371, 16.8413998 40.9010516)",,,,
231443054,Via Sannicandro,residential,False,False,100.876,"LINESTRING (16.8423304 40.9010371, 16.8426375 40.9001601)",2,50,,
231443054,Via Sannicandro,residential,False,True,91.572,"LINESTRING (16.8423304 40.9010371, 16.8420686 40.9018365)",2,50,,
78007452,Estramurale San Pietro,tertiary,False,False,66.285,"LINESTRING (16.8429269 40.8992965, 16.8422123 40.8995487)",,,,
78007452,Estramurale San Pietro,tertiary,False,True,8.62,"LINESTRING (16.8429269 40.8992965, 16.8430209 40.8992655)",,,,
231443054,Via Sannicandro,residential,False,True,46.781,"LINESTRING (16.8429269 40.8992965, 16.8427911 40.8997045)",2,50,,
135996889,Via Monsignor Cirielli,unclassified,True,False,35.088,"LINESTRING (16.844772 40.8950914, 16.8443553 40.8951103)",,,,
1063314586,Via Giuseppe Maselli Campagna,tertiary,True,False,83.232,"LINESTRING (16.844772 40.8950914, 16.844304 40.8955653, 16.8442242 40.8957104)",,,,
446930885,Via F. Curzio,unclassified,False,True,40.914,"LINESTRING (16.8423405 40.8934103, 16.8428253 40.8934432)",,,,
189669869,Via Emilio Rivela,unclassified,True,False,50.022,"LINESTRING (16.8470898 40.8934213, 16.8475664 40.8936907)",,,,
"[173768537, 173768395]","['Via Antonio Cuscito', 'Via Antonio Racano']",unclassified,False,True,86.786,"LINESTRING (16.8470898 40.8934213, 16.8469011 40.8936255, 16.8474689 40.8939388)",,,,
446930885,Via F. Curzio,unclassified,False,False,40.914,"LINESTRING (16.8428253 40.8934432, 16.8423405 40.8934103)",,,,
446930886,Via F. Curzio,unclassified,False,True,28.723,"LINESTRING (16.8428253 40.8934432, 16.8431651 40.8934705)",,,,
135996972,Via F. Curzio,unclassified,True,False,40.655,"LINESTRING (16.8431651 40.8934705, 16.8436453 40.8935142)",,,,
446930886,Via F. Curzio,unclassified,False,False,28.723,"LINESTRING (16.8431651 40.8934705, 16.8428253 40.8934432)",,,,
446930887,Via D. A. Mele,unclassified,True,False,71.355,"LINESTRING (16.8431651 40.8934705, 16.8432077 40.8941114)",,,,
135996892,Via Antonio de marinis,unclassified,True,False,44.391,"LINESTRING (16.8483334 40.8934862, 16.8482686 40.8938824)",,,,
189669871,Via Giacomo Matteotti,unclassified,True,False,50.983,"LINESTRING (16.8483334 40.8934862, 16.8477601 40.8933365)",,,,
135996972,Via F. Curzio,unclassified,True,False,23.107,"LINESTRING (16.8436453 40.8935142, 16.8439186 40.8935366)",,,,
135996964,Via Vincenzo Pepe,unclassified,True,False,66.505,"LINESTRING (16.8439186 40.8935366, 16.8437881 40.8941265)",,,,
135996972,Via F. Curzio,unclassified,True,False,64.904,"LINESTRING (16.8439186 40.8935366, 16.8446858 40.8936026)",,,,
135996972,Via F. Curzio,unclassified,True,False,65.882,"LINESTRING (16.8446858 40.8936026, 16.8454645 40.89367)",,,,
135996972,Via F. Curzio,unclassified,True,False,56.024,"LINESTRING (16.8454645 40.89367, 16.8461272 40.8937238)",,,,
135996975,Via F. Cirillo,unclassified,True,False,58.741,"LINESTRING (16.8454645 40.89367, 16.8453466 40.8941907)",,,,
189669869,Via Emilio Rivela,unclassified,True,False,62.755,"LINESTRING (16.8475664 40.8936907, 16.8482686 40.8938824)",,,,
189669867,Via Alcide De Gasperi,unclassified,True,False,42.619,"LINESTRING (16.8475664 40.8936907, 16.8477208 40.8934112, 16.8477601 40.8933365)",,,,
1063314586,Via Giuseppe Maselli Campagna,tertiary,True,False,114.644,"LINESTRING (16.8461272 40.8937238, 16.8458271 40.8940279, 16.8454387 40.8944186, 16.8453044 40.894546)",,,,
135996892,Via Antonio de marinis,unclassified,True,False,38.607,"LINESTRING (16.8482686 40.8938824, 16.8482194 40.8942276)",,,,
135996951,Via Tenente Giuseppe Castellaneta,unclassified,False,False,68.693,"LINESTRING (16.8474459 40.8940282, 16.8482194 40.8942276)",,,,
189669867,Via Alcide De Gasperi,unclassified,True,False,10.127,"LINESTRING (16.8474459 40.8940282, 16.8474689 40.8939388)",,,,
135996903,Via Roma,tertiary,True,False,29.999,"LINESTRING (16.8422747 40.8940744, 16.842302 40.8938054)",,,,
135996957,Via G. B. Vitale,unclassified,True,False,46.598,"LINESTRING (16.8428281 40.8940992, 16.8422747 40.8940744)",,,,
135996959,Via m. Scalera,unclassified,True,False,72.944,"LINESTRING (16.8428281 40.8940992, 16.8428253 40.8934432)",,,,
135996957,Via G. B. Vitale,unclassified,True,False,31.936,"LINESTRING (16.8432077 40.8941114, 16.8428281 40.8940992)",,,,
446930887,Via D. A. Mele,unclassified,True,False,56.392,"LINESTRING (16.8432077 40.8941114, 16.8432464 40.8946177)",,,,
135996957,Via G. B. Vitale,unclassified,True,False,48.814,"LINESTRING (16.8437881 40.8941265, 16.8432077 40.8941114)",,,,
135996964,Via Vincenzo Pepe,unclassified,True,False,54.411,"LINESTRING (16.8437881 40.8941265, 16.8436835 40.8946094)",,,,
135996897,Via Don Cesare Franco,unclassified,True,False,61.437,"LINESTRING (16.8445689 40.894148, 16.8446858 40.8936026)",,,,
135996957,Via G. B. Vitale,unclassified,True,False,65.673,"LINESTRING (16.8445689 40.894148, 16.8437881 40.8941265)",,,,
135996957,Via G. B. Vitale,unclassified,True,False,41.582,"LINESTRING (16.8453466 40.8941907, 16.8448532 40.8941636)",,,,
135996975,Via F. Cirillo,unclassified,True,False,45.282,"LINESTRING (16.8453466 40.8941907, 16.8452558 40.8945921)",,,,
135996892,Via Antonio de marinis,unclassified,True,False,39.244,"LINESTRING (16.8482194 40.8942276, 16.8481636 40.894578)",,,,
135996951,Via Tenente Giuseppe Castellaneta,unclassified,False,True,68.693,"LINESTRING (16.8482194 40.8942276, 16.8474459 40.8940282)",,,,
439890670,Via F. Aulenta,unclassified,False,True,68.618,"LINESTRING (16.846246 40.8943065, 16.845763 40.894804)",,,,
135996944,Via Martiri d'Ungheria,unclassified,True,False,78.119,"LINESTRING (16.8472852 40.8943485, 16.8481636 40.894578)",,,,
189669867,Via Alcide De Gasperi,unclassified,True,False,38.091,"LINESTRING (16.8472852 40.8943485, 16.8474459 40.8940282)",,,,
135996905,Via 5 Episcopo,unclassified,False,False,67.358,"LINESTRING (16.8465123 40.8944621, 16.8460515 40.8949577)",,,,
135996953,Via G. Scassi,unclassified,True,False,48.051,"LINESTRING (16.8453044 40.894546, 16.845763 40.894804)",,,,
1063314586,Via Giuseppe Maselli Campagna,tertiary,True,False,6.555,"LINESTRING (16.8453044 40.894546, 16.8452558 40.8945921)",,,,
135996892,Via Antonio de marinis,unclassified,True,False,34.593,"LINESTRING (16.8481636 40.894578, 16.8481182 40.8948872)",,,,
135996897,Via Don Cesare Franco,unclassified,True,False,50.061,"LINESTRING (16.8444703 40.894592, 16.8445689 40.894148)",,,,
135996954,Via G. Festa,unclassified,True,False,22.72,"LINESTRING (16.8444703 40.894592, 16.8447406 40.894592)",,,,
1063314586,Via Giuseppe Maselli Campagna,tertiary,True,False,68.878,"LINESTRING (16.8452558 40.8945921, 16.8449952 40.8948394, 16.844772 40.8950914)",,,,
135996954,Via G. Festa,unclassified,True,False,66.162,"LINESTRING (16.8436835 40.8946094, 16.8444703 40.894592)",,,,
135996964,Via Vincenzo Pepe,unclassified,True,False,57.015,"LINESTRING (16.8436835 40.8946094, 16.8435788 40.895116)",,,,
135996954,Via G. Festa,unclassified,True,False,36.752,"LINESTRING (16.8432464 40.8946177, 16.8436835 40.8946094)",,,,
446930887,Via D. A. Mele,unclassified,True,False,57.921,"LINESTRING (16.8432464 40.8946177, 16.8433003 40.895137)",,,,
135996954,Via G. Festa,unclassified,True,False,32.583,"LINESTRING (16.84286 40.8946412, 16.8432464 40.8946177)",,,,
135996959,Via m. Scalera,unclassified,True,False,60.327,"LINESTRING (16.84286 40.8946412, 16.8428281 40.8940992)",,,,
135996909,Via Forziati,unclassified,True,False,64.603,"LINESTRING (16.8467708 40.8946446, 16.8462979 40.8951026)",,,,
189669867,Via Alcide De Gasperi,unclassified,True,False,35.664,"LINESTRING (16.8471427 40.8946506, 16.8471815 40.894569, 16.8472852 40.8943485)",,,,
135996953,Via G. Scassi,unclassified,True,False,29.667,"LINESTRING (16.845763 40.894804, 16.8460515 40.8949577)",,,,
439890670,Via F. Aulenta,unclassified,False,False,68.618,"LINESTRING (16.845763 40.894804, 16.846246 40.8943065)",,,,
135996935,Via Nicola Demarinis,unclassified,True,False,91.901,"LINESTRING (16.8470349 40.8948767, 16.8480756 40.8951301)",,,,
189669867,Via Alcide De Gasperi,unclassified,True,False,26.724,"LINESTRING (16.8470349 40.8948767, 16.8471427 40.8946506)",,,,
135996892,Via Antonio de marinis,unclassified,True,False,27.246,"LINESTRING (16.8481182 40.8948872, 16.8480756 40.8951301)",,,,
135996933,Via Vincenzo Demarinis,unclassified,True,False,86.112,"LINESTRING (16.8481182 40.8948872, 16.8471427 40.8946506)",,,,
135996905,Via 5 Episcopo,unclassified,False,True,67.358,"LINESTRING (16.8460515 40.8949577, 16.8465123 40.8944621)",,,,
135996953,Via G. Scassi,unclassified,True,False,26.24,"LINESTRING (16.8460515 40.8949577, 16.8462979 40.8951026)",,,,
135996909,Via Forziati,unclassified,True,False,22.393,"LINESTRING (16.8462979 40.8951026, 16.846276 40.8953033)",,,,
135996953,Via G. Scassi,unclassified,True,False,50.453,"LINESTRING (16.8462979 40.8951026, 16.846764 40.8953885)",,,,
135996889,Via Monsignor Cirielli,unclassified,True,False,65.271,"LINESTRING (16.8443553 40.8951103, 16.8435788 40.895116)",,,,
135996897,Via Don Cesare Franco,unclassified,True,False,58.437,"LINESTRING (16.8443553 40.8951103, 16.8444703 40.894592)",,,,
135996889,Via Monsignor Cirielli,unclassified,True,False,23.525,"LINESTRING (16.8435788 40.895116, 16.8433003 40.895137)",,,,
135996889,Via Monsignor Cirielli,unclassified,True,False,31.802,"LINESTRING (16.8433003 40.895137, 16.8429221 40.8951453)",,,,
446930887,Via D. A. Mele,unclassified,True,False,100.862,"LINESTRING (16.8433003 40.895137, 16.8433347 40.8956088, 16.8433663 40.8960427)",,,,
135996892,Via Antonio de marinis,unclassified,True,False,31.704,"LINESTRING (16.8480756 40.8951301, 16.8480407 40.895414)",,,,
135996889,Via Monsignor Cirielli,unclassified,True,False,64.89,"LINESTRING (16.8429221 40.8951453, 16.8421509 40.895172)",,,,
135996959,Via m. Scalera,unclassified,True,False,56.296,"LINESTRING (16.8429221 40.8951453, 16.84286 40.8946412)",,,,
135996934,Via F. Aulenta,unclassified,True,False,50.054,"LINESTRING (16.8454078 40.8951653, 16.845763 40.894804)",,,,
173599384,Via T. Francavilla,unclassified,True,False,54.069,"LINESTRING (16.8454078 40.8951653, 16.844772 40.8950914)",,,,
135996903,Via Roma,tertiary,True,False,12.384,"LINESTRING (16.8421509 40.895172, 16.8421562 40.8950607)",,,,
135996950,Via Caterina Forte,unclassified,True,False,102.332,"LINESTRING (16.8468379 40.8952716, 16.8480407 40.895414)",,,,
189669867,Via Alcide De Gasperi,unclassified,True,False,46.929,"LINESTRING (16.8468379 40.8952716, 16.8470349 40.8948767)",,,,
135996909,Via Forziati,unclassified,True,False,82.714,"LINESTRING (16.846276 40.8953033, 16.8461602 40.896042)",,,,
173599384,Via T. Francavilla,unclassified,True,False,74.575,"LINESTRING (16.846276 40.8953033, 16.8454383 40.8951688, 16.8454078 40.8951653)",,,,
173599384,Via T. Francavilla,unclassified,True,False,42.098,"LINESTRING (16.846764 40.8953885, 16.846276 40.8953033)",,,,
189669867,Via Alcide De Gasperi,unclassified,True,False,14.407,"LINESTRING (16.846764 40.8953885, 16.8468379 40.8952716)",,,,
135996892,Via Antonio de marinis,unclassified,True,False,71.765,"LINESTRING (16.8480407 40.895414, 16.8479401 40.8960549)",,,,
135996888,Estramurale G. Vagno,tertiary,True,False,20.724,"LINESTRING (16.8421587 40.8954745, 16.8420281 40.8955052, 16.8419854 40.8955121, 16.8419217 40.8955255)",,,,
135996903,Via Roma,tertiary,True,False,33.723,"LINESTRING (16.8421587 40.8954745, 16.8421405 40.8952776, 16.8421509 40.895172)",,,,
135996888,Estramurale G. Vagno,tertiary,True,False,127.75300000000001,"LINESTRING (16.8419217 40.8955255, 16.8417086 40.8955667, 16.8415249 40.895601, 16.8413902 40.895632, 16.8412053 40.8957038, 16.8409536 40.8958122, 16.8407358 40.895906, 16.8405432 40.895989)",,,,
"[175057242, 175056786]","['Via Ferrante', 'Piazza Vittorio Emanuele']","['residential', 'unclassified']",True,False,168.727,"LINESTRING (16.8419217 40.8955255, 16.84194 40.8958916, 16.8419053 40.8961531, 16.8418962 40.8963579, 16.8418973 40.8963631, 16.8419011 40.896424, 16.8419082 40.8964548, 16.8419426 40.8965457, 16.8419666 40.896616, 16.8421067 40.8966105, 16.842383 40.8965995, 16.8425195 40.8965917)",,,,
135996897,Via Don Cesare Franco,unclassified,True,False,67.632,"LINESTRING (16.8442242 40.8957104, 16.8443553 40.8951103)",,,,
293569286,,tertiary,True,False,44.2,"LINESTRING (16.8442242 40.8957104, 16.8441881 40.8958132, 16.8441016 40.8960069, 16.8440888 40.8960562, 16.8440843 40.8960925)",,,,
29263993,,unclassified,True,False,34.979,"LINESTRING (16.8465729 40.8960015, 16.8461602 40.896042)",,,,
189669867,Via Alcide De Gasperi,unclassified,True,False,3.929,"LINESTRING (16.8465729 40.8960015, 16.8465836 40.8959671)",,,,
173147870,Via Caduti di tutte le guerre,tertiary,False,True,27.71,"LINESTRING (16.8379389 40.8960048, 16.8382654 40.8960393)",,30,,
189534026,,tertiary,True,False,42.452,"LINESTRING (16.8433663 40.8960427, 16.8438705 40.8960204)",,,,
173147870,Via Caduti di tutte le guerre,tertiary,False,False,27.71,"LINESTRING (16.8382654 40.8960393, 16.8379389 40.8960048)",,30,,
173147870,Via Caduti di tutte le guerre,tertiary,False,True,24.901,"LINESTRING (16.8382654 40.8960393, 16.8385593 40.8960675)",,30,,
193864610,Via Don Minzoni,unclassified,True,False,53.974,"LINESTRING (16.8382654 40.8960393, 16.8384212 40.8965102)",,,,
135996959,Via m. Scalera,unclassified,True,False,101.874,"LINESTRING (16.8429777 40.8960605, 16.842974 40.895999, 16.842951 40.8956211, 16.8429253 40.8951975, 16.8429221 40.8951453)",,,,
189534026,,tertiary,True,False,32.723,"LINESTRING (16.8429777 40.8960605, 16.8433026 40.8960456, 16.8433663 40.8960427)",,,,
135996892,Via Antonio de marinis,unclassified,True,False,95.957,"LINESTRING (16.8479401 40.8960549, 16.8478096 40.8969122)",,,,
135996948,Via Don Luigi Struzo,unclassified,False,True,30.901,"LINESTRING (16.8479401 40.8960549, 16.8483068 40.8960748)",,,,
173769295,Via Arancapedes,unclassified,True,False,114.434,"LINESTRING (16.8479401 40.8960549, 16.8465836 40.8959671)",,,,
135996908,Via Pietro Gobetti,unclassified,False,False,88.316,"LINESTRING (16.8483068 40.8960748, 16.848287 40.8968689)",,,,
135996948,Via Don Luigi Struzo,unclassified,False,False,30.901,"LINESTRING (16.8483068 40.8960748, 16.8479401 40.8960549)",,,,
173147870,Via Caduti di tutte le guerre,tertiary,False,False,85.492,"LINESTRING (16.8395644 40.8961854, 16.8385593 40.8960675)",,30,,
172916247,Estramurale G. B. Molignani,tertiary,False,True,52.131,"LINESTRING (16.8395644 40.8961854, 16.8395044 40.8965249, 16.8394726 40.8966489)",,,,
413050302,Estramurale G. Vagno,tertiary,False,True,58.948,"LINESTRING (16.8395644 40.8961854, 16.8398744 40.8962129, 16.839951 40.8962088, 16.840062 40.8961948, 16.8402414 40.8961282)",,,,
135996915,Via Giuseppe Verdi,unclassified,True,False,63.34,"LINESTRING (16.8384212 40.8965102, 16.8376711 40.8964555)",,,,
193864610,Via Don Minzoni,unclassified,True,False,56.829,"LINESTRING (16.8384212 40.8965102, 16.8385714 40.8970085)",,,,
135996908,Via Pietro Gobetti,unclassified,False,True,88.316,"LINESTRING (16.848287 40.8968689, 16.8483068 40.8960748)",,,,
193198063,Via per Sammichele,tertiary,True,False,28.492,"LINESTRING (16.8478096 40.8969122, 16.8481455 40.8968777)",,,,
135996893,Via Michelangelo Caravaggio,unclassified,False,False,37.804,"LINESTRING (16.8470672 40.8969189, 16.8470855 40.8972586)",,,,
193198063,Via per Sammichele,tertiary,True,False,62.404,"LINESTRING (16.8470672 40.8969189, 16.8478096 40.8969122)",,,,
172916247,Estramurale G. B. Molignani,tertiary,False,False,27.333000000000002,"LINESTRING (16.8394084 40.8968898, 16.8394154 40.8968717, 16.8394726 40.8966489)",,,,
172916247,Estramurale G. B. Molignani,tertiary,False,True,36.594,"LINESTRING (16.8394084 40.8968898, 16.8394115 40.8969844, 16.8394154 40.8970443, 16.8394289 40.8971175, 16.83946 40.8972153)",,,,
135996956,Via Giuseppe Pietroforte,unclassified,True,False,71.578,"LINESTRING (16.8385714 40.8970085, 16.8394084 40.8968898)",,,,
135996956,Via Giuseppe Pietroforte,unclassified,True,False,88.29,"LINESTRING (16.8375457 40.8971798, 16.8385714 40.8970085)",,,,
173148395,Via Giulio Cesare Luciani,unclassified,True,False,81.225,"LINESTRING (16.8375457 40.8971798, 16.8376711 40.8964555)",,,,
135996893,Via Michelangelo Caravaggio,unclassified,False,False,40.263,"LINESTRING (16.8470855 40.8972586, 16.8471049 40.8976204)",,,,
135996893,Via Michelangelo Caravaggio,unclassified,False,True,37.804,"LINESTRING (16.8470855 40.8972586, 16.8470672 40.8969189)",,,,
135996956,Via Giuseppe Pietroforte,unclassified,True,False,78.653,"LINESTRING (16.8366337 40.8973382, 16.837241 40.8972315, 16.8375457 40.8971798)",,,,
193867282,Via Dottor Giovanni Bianco,unclassified,False,False,51.072,"LINESTRING (16.8366337 40.8973382, 16.836603 40.8975651, 16.8365826 40.8977958)",,,,
135996930,Via Salento,unclassified,True,False,42.922,"LINESTRING (16.8465916 40.8973567, 16.8470855 40.8972586)",,,,
173767409,Via Vincenzo Cordasco,unclassified,True,False,16.133,"LINESTRING (16.8465916 40.8973567, 16.8465251 40.8972206)",,,,
135996918,Via Sebastiano Arturo Luciani,unclassified,True,False,182.71,"LINESTRING (16.8386849 40.8973778, 16.8365826 40.8977958)",,,,
135996962,Via Don Minzoni,unclassified,False,False,33.275,"LINESTRING (16.8386849 40.8973778, 16.8385954 40.8970863)",,,,
135996962,Via Don Minzoni,unclassified,False,True,35.901,"LINESTRING (16.8386849 40.8973778, 16.8387832 40.897692)",,,,
135996927,Via Modesto Panetti,unclassified,False,True,67.715,"LINESTRING (16.8395596 40.8975294, 16.8387832 40.897692)",,,,
172916247,Estramurale G. B. Molignani,tertiary,False,False,35.916,"LINESTRING (16.8395596 40.8975294, 16.83946 40.8972153)",,,,
172916247,Estramurale G. B. Molignani,tertiary,False,True,35.825,"LINESTRING (16.8395596 40.8975294, 16.8396424 40.8977903, 16.839659 40.8978427)",,,,
29341359,Via Monsignor Laera,tertiary,False,False,5.392,"LINESTRING (16.8457426 40.8975945, 16.8457655 40.8976398)",,,,
29341359,Via Monsignor Laera,tertiary,False,True,17.296,"LINESTRING (16.8457426 40.8975945, 16.8456648 40.8974505)",,,,
135996930,Via Salento,unclassified,True,False,76.1,"LINESTRING (16.8457426 40.8975945, 16.8465916 40.8973567)",,,,
135996893,Via Michelangelo Caravaggio,unclassified,False,True,40.263,"LINESTRING (16.8471049 40.8976204, 16.8470855 40.8972586)",,,,
173766686,Piazza San Massimiliano Kolbe,unclassified,True,False,181.816,"LINESTRING (16.8471049 40.8976204, 16.8471488 40.8981791, 16.8471652 40.898266, 16.8472029 40.8983136, 16.8472631 40.8983374, 16.8473236 40.8983383, 16.8480871 40.8982695, 16.8484206 40.8982394)",,,,
189669875,Via Santino Ventura,unclassified,True,False,100.45500000000001,"LINESTRING (16.8471049 40.8976204, 16.8470333 40.8976127, 16.8469652 40.8976145, 16.8469069 40.897629, 16.8468691 40.8976538, 16.8466175 40.8978773, 16.8464614 40.8979911, 16.8463684 40.8980491, 16.8462726 40.8980905, 16.84617 40.8981141)",,,,
135996927,Via Modesto Panetti,unclassified,False,False,67.715,"LINESTRING (16.8387832 40.897692, 16.8395596 40.8975294)",,,,
135996927,Via Modesto Panetti,unclassified,False,True,190.624,"LINESTRING (16.8387832 40.897692, 16.8365908 40.8981309)",,,,
135996962,Via Don Minzoni,unclassified,False,False,35.901,"LINESTRING (16.8387832 40.897692, 16.8386849 40.8973778)",,,,
135996962,Via Don Minzoni,unclassified,False,True,33.805,"LINESTRING (16.8387832 40.897692, 16.8388744 40.8979881)",,,,
193867282,Via Dottor Giovanni Bianco,unclassified,False,False,37.274,"LINESTRING (16.8365826 40.8977958, 16.836582 40.8979398, 16.8365908 40.8981309)",,,,
193867282,Via Dottor Giovanni Bianco,unclassified,False,True,51.072,"LINESTRING (16.8365826 40.8977958, 16.836603 40.8975651, 16.8366337 40.8973382)",,,,
