osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,bridge,tunnel
164821101,Via Polimnia,residential,True,False,38.186,30,"LINESTRING (17.2200368 40.9932201, 17.2204125 40.9930264)",,,
44730963,Via Dante Alighieri,residential,True,False,24.54,30,"LINESTRING (17.2207179 40.9928689, 17.2208867 40.9930491)",,,
164821101,Via Polimnia,residential,True,False,30.206,30,"LINESTRING (17.2207179 40.9928689, 17.2210151 40.9927157)",,,
44732466,Piazza Aldo Moro,residential,True,False,29.165999999999997,30,"LINESTRING (17.2203853 40.9943043, 17.2205354 40.9944709, 17.2205803 40.9945214)",,,
44730976,Via Abate Angelo Magnesi,residential,True,False,95.418,30,"LINESTRING (17.2232686 40.9927498, 17.2223435 40.9932486)",,,
44732476,Via Alcide De Gasperi,residential,False,False,27.133,30,"LINESTRING (17.2232686 40.9927498, 17.2230764 40.9925536)",,,
44732476,Via Alcide De Gasperi,residential,False,True,30.821,30,"LINESTRING (17.2232686 40.9927498, 17.2234814 40.9929757)",,,
38353112,Via Aia,unclassified,True,False,45.992,30,"LINESTRING (17.2197266 40.9920327, 17.2191928 40.9921262)",,,
44732458,Via Filippo Corridoni,residential,True,False,30.191,30,"LINESTRING (17.2210181 40.9936679, 17.220806 40.9934486)",,,
44732469,Via Girolamo Magnesi,residential,True,False,31.474,30,"LINESTRING (17.2210181 40.9936679, 17.2213143 40.9934943)",,,
44732469,Via Girolamo Magnesi,residential,True,False,46.671,30,"LINESTRING (17.2202118 40.994113, 17.2206549 40.9938594)",,,
102371600,Via Neapolis,residential,True,False,30.749,30,"LINESTRING (17.2202118 40.994113, 17.2200039 40.9938853)",,,
44732466,Piazza Aldo Moro,residential,True,False,25.785999999999998,30,"LINESTRING (17.2202118 40.994113, 17.2202618 40.9941638, 17.2203853 40.9943043)",,,
44732476,Via Alcide De Gasperi,residential,False,False,28.572,30,"LINESTRING (17.2228481 40.9923158, 17.222654 40.9921047)",,,
44732476,Via Alcide De Gasperi,residential,False,True,13.438,30,"LINESTRING (17.2228481 40.9923158, 17.2229484 40.99241)",,,
37579688,Via Manzoni,residential,True,False,31.939,30,"LINESTRING (17.2216739 40.9929546, 17.2218914 40.9931903)",,,
44732459,Via Cavour,residential,True,False,27.036,30,"LINESTRING (17.2216739 40.9929546, 17.2219351 40.9928123)",,,
44730963,Via Dante Alighieri,residential,True,False,30.957,30,"LINESTRING (17.2210958 40.99327, 17.2213143 40.9934943)",,,
44732459,Via Cavour,residential,True,False,30.378,30,"LINESTRING (17.2210958 40.99327, 17.2213887 40.9931095)",,,
44705344,Via De Rossi,residential,True,False,31.061,30,"LINESTRING (17.2204465 40.9936444, 17.2202279 40.993419)",,,
44732459,Via Cavour,residential,True,False,37.207,30,"LINESTRING (17.2204465 40.9936444, 17.220806 40.9934486)",,,
44732459,Via Cavour,residential,True,False,26.982,30,"LINESTRING (17.2197432 40.9940273, 17.2200039 40.9938853)",,,
44755054,Via Principe di Napoli,residential,True,False,11.881,30,"LINESTRING (17.2197432 40.9940273, 17.2198229 40.9941156)",,,
551990950,Piazza Aldo Moro,residential,True,False,25.957,30,"LINESTRING (17.2199628 40.9942514, 17.2201564 40.9941418, 17.2202118 40.994113)",,,
93921653,Via Neapolis,residential,True,False,27.116,30,"LINESTRING (17.2192441 40.9930626, 17.2194282 40.993263)",,,
40682160,Via Principe Amedeo,residential,True,False,23.064,30,"LINESTRING (17.2188075 40.9938538, 17.2186447 40.9936867)",1,,
164821101,Via Polimnia,residential,True,False,52.752,30,"LINESTRING (17.2188075 40.9938538, 17.2193265 40.9935862)",,,
40682161,Via Polimnia,residential,False,False,86.64,30,"LINESTRING (17.2176418 40.9940848, 17.2178002 40.9943601, 17.2183323 40.994099)",1,,
40682160,Via Principe Amedeo,residential,True,False,23.249,30,"LINESTRING (17.2192145 40.9943063, 17.2190607 40.9941324)",1,,
44755055,Via Turris Aureliana,residential,True,False,59.995,30,"LINESTRING (17.2192145 40.9943063, 17.2186024 40.994585)",,,
40682160,Via Principe Amedeo,residential,True,False,29.749,30,"LINESTRING (17.2184708 40.9934932, 17.2182724 40.9932715)",1,,
44811112,Via Giovanni Bovio,residential,True,False,52.522,30,"LINESTRING (17.2184708 40.9934932, 17.2189744 40.9932128)",,,
44732461,Via Renato Imbriani,residential,True,False,31.23,30,"LINESTRING (17.2182724 40.9932715, 17.2179663 40.9934312)",,,
40682160,Via Principe Amedeo,residential,True,False,27.348,30,"LINESTRING (17.2182724 40.9932715, 17.2181803 40.9931603, 17.2181173 40.9930558)",1,,
40682160,Via Principe Amedeo,residential,True,False,49.91,30,"LINESTRING (17.2181173 40.9930558, 17.2179058 40.9926363)",1,,
38353112,Via Aia,unclassified,True,False,19.143,30,"LINESTRING (17.2177755 40.9923682, 17.2175979 40.9923967, 17.217554 40.9924083)",,,
548519539,Via Martiri di Dogali,tertiary,False,False,27.584,30,"LINESTRING (17.2179663 40.9934312, 17.2180861 40.9936622)",2,,
548519539,Via Martiri di Dogali,tertiary,False,True,32.537,30,"LINESTRING (17.2179663 40.9934312, 17.2178019 40.9931662)",2,,
44732462,Vico Principe di Napoli,residential,True,False,49.609,30,"LINESTRING (17.2185945 40.9927926, 17.2185508 40.9928146, 17.2181173 40.9930558)",,,
102515741,Via Principe di Napoli,residential,True,False,28.556,30,"LINESTRING (17.2185945 40.9927926, 17.2187598 40.9929742, 17.2187873 40.9930042)",,,
38353112,Via Aia,unclassified,True,False,32.009,30,"LINESTRING (17.2181453 40.9922978, 17.2177755 40.9923682)",,,
44732463,Via Principe di Napoli,residential,True,False,30.021,30,"LINESTRING (17.2181453 40.9922978, 17.2181859 40.9923687, 17.2183398 40.9925225)",,,
44732463,Via Principe di Napoli,residential,True,False,36.891000000000005,30,"LINESTRING (17.2183398 40.9925225, 17.2184218 40.9926198, 17.2185945 40.9927926)",,,
44732464,Via Giuseppe Mallardi,residential,False,False,28.065,30,"LINESTRING (17.2172052 40.9927931, 17.216886 40.9928683)",,,
548393126,Via Antonio Gramsci,residential,False,True,52.008,30,"LINESTRING (17.2172052 40.9927931, 17.217449 40.9932231)",,,
44732464,Via Giuseppe Mallardi,residential,False,True,31.445,30,"LINESTRING (17.2172052 40.9927931, 17.2174539 40.9926902, 17.2175393 40.9926664)",,,
"[58527556, 548393126]",Via Antonio Gramsci,residential,False,"[False, True]",107.964,30,"LINESTRING (17.2172052 40.9927931, 17.2169123 40.9922584, 17.217059 40.9921635, 17.2172164 40.9923127, 17.2172883 40.9923256)",,,
44732464,Via Giuseppe Mallardi,residential,False,True,28.065,30,"LINESTRING (17.216886 40.9928683, 17.2172052 40.9927931)",,,
548519539,Via Martiri di Dogali,tertiary,False,False,32.537,30,"LINESTRING (17.2178019 40.9931662, 17.2179663 40.9934312)",2,,
548519539,Via Martiri di Dogali,tertiary,False,True,55.772,30,"LINESTRING (17.2178019 40.9931662, 17.2177661 40.9930969, 17.2175872 40.9927398, 17.2175608 40.992699)",2,,
93921653,Via Neapolis,residential,True,False,16.675,30,"LINESTRING (17.2191374 40.9929361, 17.2192441 40.9930626)",,,
548518379,Via Renato Imbriani,residential,True,False,30.344,30,"LINESTRING (17.2191374 40.9929361, 17.2187873 40.9930042)",,,
38353112,Via Aia,unclassified,True,False,62.653,30,"LINESTRING (17.2188759 40.9921824, 17.2186403 40.992223, 17.2181453 40.9922978)",,,
102515734,Via Principe di Napoli,residential,True,False,50.788,30,"LINESTRING (17.2180197 40.991851, 17.2181453 40.9922978)",,,
"[44732467, 62075837]","['Via tenente Lorenzo Bellipario', 'Via Fanfara']",residential,True,False,112.06700000000001,30,"LINESTRING (17.2180197 40.991851, 17.2185023 40.9917723, 17.2187343 40.9917383, 17.2188759 40.9921824)",,,
44732476,Via Alcide De Gasperi,residential,False,False,19.245,30,"LINESTRING (17.2230764 40.9925536, 17.2229484 40.99241)",,,
44732476,Via Alcide De Gasperi,residential,False,True,27.133,30,"LINESTRING (17.2230764 40.9925536, 17.2232686 40.9927498)",,,
44732470,Via XXIV Maggio,residential,True,False,29.381,30,"LINESTRING (17.2219655 40.9937762, 17.221785 40.9935498)",,,
234106321,Via Pompeo Sarnelli,tertiary,False,False,32.629,30,"LINESTRING (17.2219655 40.9937762, 17.2222926 40.9936176)",2,,
234106321,Via Pompeo Sarnelli,tertiary,False,True,9.249,30,"LINESTRING (17.2219655 40.9937762, 17.2219292 40.993795, 17.2218737 40.9938222)",2,,
553487838,Via Papa Giovanni XXIII,residential,True,False,29.671,30,"LINESTRING (17.2202134 40.9918482, 17.2200928 40.9919113, 17.2199214 40.9919986)",,,
44755845,Via Porto Mariano,residential,True,False,26.68,30,"LINESTRING (17.2217296 40.9925961, 17.2214724 40.9927371)",,,
44755844,Via Fratelli Rosselli,residential,True,False,25.785,30,"LINESTRING (17.2230417 40.9919293, 17.2228728 40.9917356)",1,,
44755845,Via Porto Mariano,residential,True,False,37.937,30,"LINESTRING (17.2230417 40.9919293, 17.222654 40.9921047)",,,
44732472,Via Giuseppe Raffaele del Drago,residential,True,False,30.215,30,"LINESTRING (17.2220624 40.992416, 17.22227 40.992638)",,,
44755845,Via Porto Mariano,residential,True,False,34.369,30,"LINESTRING (17.2220624 40.992416, 17.2217296 40.9925961)",,,
44732472,Via Giuseppe Raffaele del Drago,residential,True,False,22.36,30,"LINESTRING (17.2219134 40.9922493, 17.2220624 40.992416)",,,
44732473,Via Polimnia,residential,True,False,60.437,30,"LINESTRING (17.2219134 40.9922493, 17.2225007 40.9919348)",1,,
44732472,Via Giuseppe Raffaele del Drago,residential,True,False,26.882,30,"LINESTRING (17.2215368 40.9918424, 17.2217202 40.9920406)",,,
44808008,Via Viola,residential,True,False,32.421,30,"LINESTRING (17.2228815 40.995912, 17.2228501 40.9962026)",,,
548394848,Via Tritone,residential,True,False,65.441,30,"LINESTRING (17.2228815 40.995912, 17.2236574 40.9959704)",,,
58516988,Via Girasole,residential,True,False,21.073,30,"LINESTRING (17.2236574 40.9959704, 17.2236858 40.9957821)",,,
548394848,Via Tritone,residential,True,False,50.349,30,"LINESTRING (17.2236574 40.9959704, 17.2242543 40.9960158)",,,
62061210,Via Michele Rodolovich,residential,True,False,29.86,30,"LINESTRING (17.2242543 40.9960158, 17.2242567 40.9961065, 17.2242426 40.996284)",,,
548394848,Via Tritone,residential,True,False,32.611,30,"LINESTRING (17.2242543 40.9960158, 17.2244153 40.9960299, 17.2246407 40.9960466)",,,
44811312,Via Michele Rodolovich I,residential,True,False,21.292,30,"LINESTRING (17.2246407 40.9960466, 17.224645 40.9960124, 17.2246488 40.9958553)",,,
44734270,Via Cairoli,residential,True,False,23.177,30,"LINESTRING (17.2233163 40.9947324, 17.2232931 40.9949401)",,,
45191129,Via Maggiore Galliano,residential,True,False,44.881,30,"LINESTRING (17.2233163 40.9947324, 17.2238493 40.9947652)",,,
44730967,Via Arcivescovo Pellegrini,residential,True,False,47.595,30,"LINESTRING (17.2233558 40.9943174, 17.223921 40.9943524)",,,
44734270,Via Cairoli,residential,True,False,22.639,30,"LINESTRING (17.2233558 40.9943174, 17.223344 40.9945208)",,,
44734268,Via Atropo,residential,True,False,33.282,30,"LINESTRING (17.222157 40.9948613, 17.2217621 40.9948339)",,,
73999065,Via Cardinale Ciasca,residential,True,False,22.417,30,"LINESTRING (17.222157 40.9948613, 17.2221332 40.9950621)",,,
37579724,Via Giacomo Matteotti,residential,True,False,34.808,30,"LINESTRING (17.2221332 40.9950621, 17.222546 40.9950924)",,,
73999065,Via Cardinale Ciasca,residential,True,False,22.417,30,"LINESTRING (17.2221332 40.9950621, 17.2221094 40.9952629)",,,
44730971,Via Cerere,residential,True,False,33.109,30,"LINESTRING (17.2221094 40.9952629, 17.221717 40.9952322)",,,
73999065,Via Cardinale Ciasca,residential,True,False,44.101,30,"LINESTRING (17.2221094 40.9952629, 17.2220762 40.9954619, 17.2220523 40.9956571)",,,
44734267,Via Ciclopi,residential,True,False,38.007,30,"LINESTRING (17.2230492 40.9947176, 17.2225973 40.9946953)",,,
44808008,Via Viola,residential,True,False,22.881,30,"LINESTRING (17.2230492 40.9947176, 17.2230241 40.9949225)",,,
73999065,Via Cardinale Ciasca,residential,True,False,22.577,30,"LINESTRING (17.2221783 40.9946589, 17.222157 40.9948613)",,,
166622040,Via Cardinale Ciasca,residential,True,False,29.719,30,"LINESTRING (17.2221783 40.9946589, 17.222219 40.9943934)",,,
73999063,Via Gelsomino,residential,True,False,32.586,30,"LINESTRING (17.2217797 40.9946808, 17.2218126 40.9943888)",,,
175299161,Via Ciclopi,residential,True,False,33.542,30,"LINESTRING (17.2217797 40.9946808, 17.2221783 40.9946589)",,,
37579678,Via Narciso,residential,True,False,13.771,30,"LINESTRING (17.221395 40.9946952, 17.2213783 40.9948184)",,,
175299161,Via Ciclopi,residential,True,False,32.326,30,"LINESTRING (17.221395 40.9946952, 17.2217797 40.9946808)",,,
175299161,Via Ciclopi,residential,True,False,36.134,30,"LINESTRING (17.2209657 40.9947199, 17.221395 40.9946952)",,,
548377091,Via Anemone,residential,True,False,17.255,30,"LINESTRING (17.2209657 40.9947199, 17.2209899 40.9945658)",,,
44705349,Via Giuseppe Mazzini,residential,False,True,19.535,30,"LINESTRING (17.2248167 40.9932741, 17.2247608 40.9932108, 17.2247412 40.9931123)",2,,
"[44734269, 93921647]","['Via Giuseppe Mazzini', ""Via Sant'Antonio""]",residential,True,False,43.714,30,"LINESTRING (17.2248167 40.9932741, 17.2249249 40.9933938, 17.2249815 40.9934775, 17.2248206 40.9935726)",,,
44733842,Via Vescovo De Luca,residential,True,False,26.284,30,"LINESTRING (17.2230752 40.9944916, 17.2227676 40.9944472)",,,
44808008,Via Viola,residential,True,False,25.224,30,"LINESTRING (17.2230752 40.9944916, 17.2230703 40.9945362, 17.2230492 40.9947176)",,,
44733842,Via Vescovo De Luca,residential,True,False,22.792,30,"LINESTRING (17.223344 40.9945208, 17.2230752 40.9944916)",,,
44734270,Via Cairoli,residential,True,False,23.643,30,"LINESTRING (17.223344 40.9945208, 17.2233163 40.9947324)",,,
44734268,Via Atropo,residential,True,False,22.661,30,"LINESTRING (17.2232931 40.9949401, 17.2230241 40.9949225)",,,
44734271,Vico Giulio Recupero,residential,False,True,34.31,30,"LINESTRING (17.2222197 40.9943606, 17.2218126 40.9943888)",,,
166622040,Via Cardinale Ciasca,residential,True,False,30.849,30,"LINESTRING (17.2222197 40.9943606, 17.2222482 40.994084)",,,
44755054,Via Principe di Napoli,residential,True,False,19.128,30,"LINESTRING (17.2198229 40.9941156, 17.2199628 40.9942514)",,,
44755055,Via Turris Aureliana,residential,True,False,55.301,30,"LINESTRING (17.2198229 40.9941156, 17.2195564 40.9941939, 17.2192145 40.9943063)",,,
40682162,Via Martiri di Dogali,tertiary,False,True,27.072,30,"LINESTRING (17.2186024 40.994585, 17.2184776 40.9943605)",2,,
175299207,Via Turris Aureliana,residential,False,False,61.875,30,"LINESTRING (17.2186024 40.994585, 17.2179284 40.9948105)",,,
40682162,Via Martiri di Dogali,tertiary,False,False,25.186,30,"LINESTRING (17.2186024 40.994585, 17.2186598 40.9946884, 17.2187184 40.9947939)",2,,
40682160,Via Principe Amedeo,residential,True,False,18.2,30,"LINESTRING (17.2190607 40.9941324, 17.2189375 40.9939977)",1,,
44755058,Vico Giacinto,residential,False,False,37.093,30,"LINESTRING (17.2190607 40.9941324, 17.2194896 40.9940519)",,,
44755058,Vico Giacinto,residential,False,True,37.093,30,"LINESTRING (17.2194896 40.9940519, 17.2190607 40.9941324)",,,
37579678,Via Narciso,residential,True,False,21.68,30,"LINESTRING (17.2212723 40.9955982, 17.2212428 40.9957919)",,,
44755062,Via Sirene,residential,True,False,33.713,30,"LINESTRING (17.2216721 40.9956277, 17.2212723 40.9955982)",,,
73999063,Via Gelsomino,residential,True,False,44.138999999999996,30,"LINESTRING (17.2216721 40.9956277, 17.2216947 40.9954286, 17.221717 40.9952322)",,,
44755062,Via Sirene,residential,True,False,32.076,30,"LINESTRING (17.2220523 40.9956571, 17.2216721 40.9956277)",,,
73999065,Via Cardinale Ciasca,residential,True,False,21.865,30,"LINESTRING (17.2220523 40.9956571, 17.2220313 40.9958531)",,,
44755062,Via Sirene,residential,True,False,35.396,30,"LINESTRING (17.2224719 40.9956892, 17.2220523 40.9956571)",,,
73999067,Via Garofalo,residential,True,False,21.481,30,"LINESTRING (17.2224719 40.9956892, 17.2224963 40.9954969)",,,
44755062,Via Sirene,residential,True,False,37.051,30,"LINESTRING (17.2229109 40.9957244, 17.2224719 40.9956892)",,,
44808008,Via Viola,residential,True,False,21.006,30,"LINESTRING (17.2229109 40.9957244, 17.2228815 40.995912)",,,
44755062,Via Sirene,residential,True,False,65.35,30,"LINESTRING (17.2236858 40.9957821, 17.2229109 40.9957244)",,,
58516988,Via Girasole,residential,True,False,21.355,30,"LINESTRING (17.2236858 40.9957821, 17.2237201 40.9955918)",,,
44755062,Via Sirene,residential,True,False,49.042,30,"LINESTRING (17.2242675 40.9958241, 17.2236858 40.9957821)",,,
62061210,Via Michele Rodolovich,residential,True,False,21.345,30,"LINESTRING (17.2242675 40.9958241, 17.2242543 40.9960158)",,,
44755062,Via Sirene,residential,True,False,32.188,30,"LINESTRING (17.2246488 40.9958553, 17.2242675 40.9958241)",,,
44811312,Via Michele Rodolovich I,residential,True,False,21.687,30,"LINESTRING (17.2246488 40.9958553, 17.2246741 40.9956612)",,,
44811313,Via Rocco Giuliani,residential,False,False,25.415,30,"LINESTRING (17.225098 40.9958895, 17.2250638 40.9961166)",,,
44755062,Via Sirene,residential,True,False,37.894000000000005,30,"LINESTRING (17.225098 40.9958895, 17.2249431 40.9958799, 17.2246488 40.9958553)",,,
44811313,Via Rocco Giuliani,residential,False,True,22.541,30,"LINESTRING (17.225098 40.9958895, 17.2251047 40.995865, 17.2251596 40.9956922)",,,
234106321,Via Pompeo Sarnelli,tertiary,False,True,46.52,30,"LINESTRING (17.2253323 40.9919763, 17.2252649 40.9920127, 17.2248815 40.9922197)",2,,
44755843,Via Fattoi,residential,True,False,39.63,30,"LINESTRING (17.2228299 40.9938604, 17.2224079 40.9940203)",1,,
103292231,Via Francesco Antonio Pace,residential,True,False,31.763,30,"LINESTRING (17.2228299 40.9938604, 17.2230086 40.9941122)",,,
44755843,Via Fattoi,residential,True,False,39.821,30,"LINESTRING (17.2222482 40.994084, 17.2218282 40.9942506)",1,,
166622040,Via Cardinale Ciasca,residential,True,False,22.599,30,"LINESTRING (17.2222482 40.994084, 17.2222813 40.9938823)",,,
44755843,Via Fattoi,residential,True,False,38.212,30,"LINESTRING (17.2218282 40.9942506, 17.2214196 40.9944022)",1,,
73999063,Via Gelsomino,residential,True,False,20.397,30,"LINESTRING (17.2218282 40.9942506, 17.2218484 40.9940678)",,,
44755843,Via Fattoi,residential,True,False,40.392,30,"LINESTRING (17.2214196 40.9944022, 17.2209899 40.9945658)",1,,
37579678,Via Narciso,residential,True,False,32.653,30,"LINESTRING (17.2214196 40.9944022, 17.2214052 40.994525, 17.221395 40.9946952)",,,
548377091,Via Anemone,residential,True,False,27.843,30,"LINESTRING (17.2209899 40.9945658, 17.2209959 40.9943698, 17.2209602 40.9943226)",,,
44730976,Via Abate Angelo Magnesi,residential,True,False,58.636,30,"LINESTRING (17.2238371 40.9924433, 17.2232686 40.9927498)",,,
44828722,Via Stanislao L'Abbate,residential,True,False,31.227,30,"LINESTRING (17.2238371 40.9924433, 17.2236304 40.9922098)",1,,
44705354,Via Salvatore Callia,residential,False,True,34.652,30,"LINESTRING (17.2236304 40.9922098, 17.2232461 40.9923237)",1,,
44705354,Via Salvatore Callia,residential,False,False,33.525000000000006,30,"LINESTRING (17.2236304 40.9922098, 17.2238131 40.992148, 17.2239823 40.9920686)",1,,
44705354,Via Salvatore Callia,residential,False,False,34.652,30,"LINESTRING (17.2232461 40.9923237, 17.2236304 40.9922098)",1,,
44705354,Via Salvatore Callia,residential,False,True,26.765,30,"LINESTRING (17.2232461 40.9923237, 17.2229484 40.99241)",1,,
44755844,Via Fratelli Rosselli,residential,True,False,47.091,30,"LINESTRING (17.2232461 40.9923237, 17.2230417 40.9919293)",1,,
44705354,Via Salvatore Callia,residential,False,False,16.949,30,"LINESTRING (17.2239823 40.9920686, 17.2241493 40.9919829)",1,,
44705354,Via Salvatore Callia,residential,False,True,33.525000000000006,30,"LINESTRING (17.2239823 40.9920686, 17.2238131 40.992148, 17.2236304 40.9922098)",1,,
44732470,Via XXIV Maggio,residential,True,False,26.783,30,"LINESTRING (17.2210151 40.9927157, 17.22083 40.9925195)",,,
44730974,Via Romanelli,residential,True,False,29.824,30,"LINESTRING (17.22083 40.9925195, 17.2205375 40.9926718)",,,
44732470,Via XXIV Maggio,residential,True,False,27.401,30,"LINESTRING (17.22083 40.9925195, 17.2206417 40.9923182)",,,
44732470,Via XXIV Maggio,residential,True,False,63.431,30,"LINESTRING (17.2206417 40.9923182, 17.2202134 40.9918482)",,,
44705404,Via Grottone,residential,True,False,42.753,30,"LINESTRING (17.2154603 40.9973551, 17.2150403 40.9971375)",,,
44705408,Via Don Lorenzo Milani,residential,False,True,20.747,30,"LINESTRING (17.2154603 40.9973551, 17.215316 40.9975066)",,,
548377091,Via Anemone,residential,True,False,21.713,30,"LINESTRING (17.2209105 40.9951688, 17.2209349 40.9949744)",,,
548377090,Via Cerere,residential,True,False,110.889,30,"LINESTRING (17.2209105 40.9951688, 17.2204588 40.9951335, 17.2196734 40.9950721, 17.2196068 40.9950421)",,,
44730971,Via Cerere,residential,True,False,35.087,30,"LINESTRING (17.2213263 40.9952016, 17.2209105 40.9951688)",,,
37579678,Via Narciso,residential,True,False,44.332,30,"LINESTRING (17.2213263 40.9952016, 17.221299 40.9953976, 17.2212723 40.9955982)",,,
44730971,Via Cerere,residential,True,False,32.966,30,"LINESTRING (17.221717 40.9952322, 17.2213263 40.9952016)",,,
73999063,Via Gelsomino,residential,True,False,22.197,30,"LINESTRING (17.221717 40.9952322, 17.2217395 40.9950333)",,,
37579724,Via Giacomo Matteotti,residential,True,False,33.197,30,"LINESTRING (17.2217395 40.9950333, 17.2221332 40.9950621)",,,
73999063,Via Gelsomino,residential,True,False,22.253,30,"LINESTRING (17.2217395 40.9950333, 17.2217621 40.9948339)",,,
37579678,Via Narciso,residential,True,False,21.923,30,"LINESTRING (17.2213492 40.9950052, 17.2213263 40.9952016)",,,
37579724,Via Giacomo Matteotti,residential,True,False,32.905,30,"LINESTRING (17.2213492 40.9950052, 17.2217395 40.9950333)",,,
37579678,Via Narciso,residential,True,False,20.914,30,"LINESTRING (17.2213783 40.9948184, 17.2213492 40.9950052)",,,
44734268,Via Atropo,residential,True,False,35.705,30,"LINESTRING (17.2213783 40.9948184, 17.2209541 40.994794)",,,
44734268,Via Atropo,residential,True,False,32.257,30,"LINESTRING (17.2217621 40.9948339, 17.2213783 40.9948184)",,,
73999063,Via Gelsomino,residential,True,False,17.088,30,"LINESTRING (17.2217621 40.9948339, 17.2217797 40.9946808)",,,
44730971,Via Cerere,residential,True,False,37.597,30,"LINESTRING (17.2229665 40.9953315, 17.2225211 40.9952953)",,,
44808008,Via Viola,residential,True,False,22.193,30,"LINESTRING (17.2229665 40.9953315, 17.2229365 40.9955298)",,,
37579724,Via Giacomo Matteotti,residential,True,False,66.003,30,"LINESTRING (17.2229991 40.9951264, 17.2237819 40.9951835)",,,
44808008,Via Viola,residential,True,False,22.97,30,"LINESTRING (17.2229991 40.9951264, 17.2229665 40.9953315)",,,
44730971,Via Cerere,residential,True,False,66.159,30,"LINESTRING (17.2237511 40.9953891, 17.2229665 40.9953315)",,,
58516988,Via Girasole,residential,True,False,23.007,30,"LINESTRING (17.2237511 40.9953891, 17.2237819 40.9951835)",,,
37579724,Via Giacomo Matteotti,residential,True,False,45.954,30,"LINESTRING (17.2237819 40.9951835, 17.224327 40.9952226)",,,
58516988,Via Girasole,residential,True,False,23.019,30,"LINESTRING (17.2237819 40.9951835, 17.2238161 40.9949781)",,,
37579724,Via Giacomo Matteotti,residential,True,False,38.214,30,"LINESTRING (17.222546 40.9950924, 17.2229991 40.9951264)",,,
548376583,Via Garofalo,residential,True,False,22.603,30,"LINESTRING (17.222546 40.9950924, 17.2225709 40.99489)",,,
44730971,Via Cerere,residential,True,False,34.74,30,"LINESTRING (17.2225211 40.9952953, 17.2221094 40.9952629)",,,
548376583,Via Garofalo,residential,True,False,22.658,30,"LINESTRING (17.2225211 40.9952953, 17.222546 40.9950924)",,,
44734268,Via Atropo,residential,True,False,34.883,30,"LINESTRING (17.2225709 40.99489, 17.222157 40.9948613)",,,
548376583,Via Garofalo,residential,True,False,21.763,30,"LINESTRING (17.2225709 40.99489, 17.2225973 40.9946953)",,,
548376582,Via Roma,residential,True,False,37.125,30,"LINESTRING (17.2224963 40.9954969, 17.2229365 40.9955298)",,,
548376583,Via Garofalo,residential,True,False,22.513,30,"LINESTRING (17.2224963 40.9954969, 17.2225211 40.9952953)",,,
44730971,Via Cerere,residential,True,False,32.711,30,"LINESTRING (17.2246984 40.9954612, 17.2243101 40.9954358)",,,
44811312,Via Michele Rodolovich I,residential,True,False,23.384,30,"LINESTRING (17.2246984 40.9954612, 17.2247281 40.9952521)",,,
44730971,Via Cerere,residential,True,False,47.201,30,"LINESTRING (17.2243101 40.9954358, 17.2237511 40.9953891)",,,
62061210,Via Michele Rodolovich,residential,True,False,21.822,30,"LINESTRING (17.2243101 40.9954358, 17.2242945 40.9956317)",,,
44705405,Via Arimondi,residential,True,False,45.524,30,"LINESTRING (17.2156212 40.9971764, 17.2160526 40.9974246)",,,
176635262,Via Don Lorenzo Milani,residential,True,False,24.025,30,"LINESTRING (17.2156212 40.9971764, 17.2154603 40.9973551)",1,,
44705405,Via Arimondi,residential,True,False,41.792,30,"LINESTRING (17.2160526 40.9974246, 17.2164447 40.9976563)",,,
548522699,Via De Cristoforis,residential,True,False,24.192,30,"LINESTRING (17.2160526 40.9974246, 17.2158808 40.9975993)",,,
44705403,Via De Cristoforis,residential,False,True,13.284,30,"LINESTRING (17.2158808 40.9975993, 17.2157946 40.9976995)",,,
44705404,Via Grottone,residential,True,False,44.527,30,"LINESTRING (17.2158808 40.9975993, 17.2154603 40.9973551)",,,
44705340,Via Gelsomino,residential,False,True,33.473,30,"LINESTRING (17.2216377 40.9958215, 17.2215976 40.996121)",,,
73999063,Via Gelsomino,residential,True,False,21.742,30,"LINESTRING (17.2216377 40.9958215, 17.2216721 40.9956277)",,,
548394848,Via Tritone,residential,True,False,33.219,30,"LINESTRING (17.2216377 40.9958215, 17.2220313 40.9958531)",,,
548394848,Via Tritone,residential,True,False,35.073,30,"LINESTRING (17.2220313 40.9958531, 17.2224472 40.995884)",,,
109570494,Via Cardinale Ciasca,residential,False,True,34.787,30,"LINESTRING (17.2220313 40.9958531, 17.2219976 40.9961279, 17.2219946 40.9961647)",,,
44808008,Via Viola,residential,True,False,21.745,30,"LINESTRING (17.2229365 40.9955298, 17.2229109 40.9957244)",,,
548376582,Via Roma,residential,True,False,66.125,30,"LINESTRING (17.2229365 40.9955298, 17.2237201 40.9955918)",,,
58516988,Via Girasole,residential,True,False,22.689,30,"LINESTRING (17.2237201 40.9955918, 17.2237511 40.9953891)",,,
548376582,Via Roma,residential,True,False,48.411,30,"LINESTRING (17.2237201 40.9955918, 17.2242945 40.9956317)",,,
44811312,Via Michele Rodolovich I,residential,True,False,22.332,30,"LINESTRING (17.2246741 40.9956612, 17.2246984 40.9954612)",,,
548376582,Via Roma,residential,True,False,40.891,30,"LINESTRING (17.2246741 40.9956612, 17.2251596 40.9956922)",,,
62061210,Via Michele Rodolovich,residential,True,False,21.514,30,"LINESTRING (17.2242945 40.9956317, 17.2242675 40.9958241)",,,
