osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,maxspeed
"[1231582056, 524126962]",1,Via Giacomo Matteotti,residential,True,False,68.206,"LINESTRING (8.8472917 45.612066, 8.847197 45.6120632, 8.8467703 45.6120287, 8.846419 45.612008)",,
29459367,2,Via Luigi Einaudi,unclassified,False,True,57.142,"LINESTRING (8.8474087 45.6113597, 8.8474201 45.6112996, 8.8474547 45.6111167, 8.8474649 45.6110689, 8.847498 45.6108996, 8.8475076 45.6108505)",,
39391710,2,Corso Europa,unclassified,False,True,46.693,"LINESTRING (8.8474087 45.6113597, 8.8474939 45.6113625, 8.8480089 45.6113645)",,
334844929,1,Corso Europa,unclassified,True,False,59.081,"LINESTRING (8.8474087 45.6113597, 8.8473309 45.6113757, 8.846653 45.6113564)",,
"[420817678, 31722407]","['2', '3']",Corso Venti Settembre,tertiary,True,False,114.338,"LINESTRING (8.8549651 45.6119619, 8.8551298 45.6119813, 8.8551708 45.6119861, 8.8552353 45.6119937, 8.8555121 45.6120234, 8.8558086 45.6120553, 8.8563321 45.6121115, 8.8564175 45.6121203)",,
"[421005847, 31722439]",4,Viale Duca d'Aosta,secondary,False,False,127.32300000000001,"LINESTRING (8.8565886 45.6121341, 8.8565535 45.6122178, 8.8564147 45.6125439, 8.8561204 45.6132313)",,
"[320572664, 421010380]",4,Viale Luigi Cadorna,secondary,False,True,131.05700000000002,"LINESTRING (8.8565886 45.6121341, 8.8566245 45.6120511, 8.8568361 45.6115506, 8.8570075 45.6111451, 8.8570369 45.6110754, 8.8570661 45.6110038)",,
1219031936,2,Corso Venti Settembre,tertiary,True,False,11.983,"LINESTRING (8.8565886 45.6121341, 8.8566738 45.6121416, 8.8567415 45.6121473)",,
29459341,,Via Fratelli Cairoli,unclassified,False,True,196.971,"LINESTRING (8.8471782 45.6095218, 8.8471858 45.6094673, 8.8471925 45.6094189, 8.8472213 45.6091457, 8.8472754 45.6086316, 8.8472889 45.6085119, 8.8472979 45.6084316, 8.847327 45.6082941, 8.8473699 45.6077949, 8.8473732 45.6077561)",,
43627372,2,Via Giuseppe Mazzini,unclassified,False,False,32.619,"LINESTRING (8.8471782 45.6095218, 8.8475157 45.609498, 8.8475956 45.6094937)",,
43627372,2,Via Giuseppe Mazzini,unclassified,False,True,37.778,"LINESTRING (8.8471782 45.6095218, 8.8470874 45.6095283, 8.8469934 45.6095401, 8.8468886 45.6095649, 8.8468147 45.6095897, 8.8467253 45.6096299)",,
43627372,2,Via Giuseppe Mazzini,unclassified,False,False,37.778000000000006,"LINESTRING (8.8467253 45.6096299, 8.8468147 45.6095897, 8.8468886 45.6095649, 8.8469934 45.6095401, 8.8470874 45.6095283, 8.8471782 45.6095218)",,
99360846,1,Via Giuseppe Mazzini,unclassified,True,False,59.98800000000001,"LINESTRING (8.8467253 45.6096299, 8.8465007 45.609787, 8.8464917 45.6097933, 8.8464457 45.6098415, 8.846408 45.6098875, 8.8463724 45.609982, 8.8463361 45.6100784)",,
421109045,2,Piazzale Alcide De Gasperi,tertiary,True,False,34.708,"LINESTRING (8.8456618 45.6097559, 8.845788 45.6097869, 8.8460366 45.6098481, 8.846083 45.6098589)",,
398430447,2,Via Magenta,tertiary,False,True,75.906,"LINESTRING (8.8458824 45.6084721, 8.846013 45.6077956)",,
398430447,2,Via Magenta,tertiary,False,False,128.072,"LINESTRING (8.8458824 45.6084721, 8.8458203 45.6087077, 8.845748 45.6089818, 8.8456673 45.6092879, 8.8456552 45.6093336, 8.8455824 45.6096046)",,
39311565,,Via Francesco Guerrazzi,unclassified,False,False,66.399,"LINESTRING (8.8531513 45.6078847, 8.8529865 45.6078436, 8.8523119 45.607792)",,
"[398430272, 644899548]","['2', '3']",Via Ugo Foscolo,unclassified,False,False,253.294,"LINESTRING (8.8531513 45.6078847, 8.8531618 45.6080267, 8.8531866 45.6083068, 8.8531971 45.6084217, 8.8532034 45.6084914, 8.8532441 45.6089377, 8.8532482 45.6089823, 8.8532968 45.6095162, 8.8533041 45.6096378, 8.8533172 45.609857, 8.8533188 45.6099031, 8.8533253 45.609992, 8.8533297 45.6100511, 8.8533304 45.6100604, 8.8533331 45.6101589)",,
542570441,2,Via Giuseppe Mazzini,unclassified,False,True,11.38,"LINESTRING (8.8533331 45.6101589, 8.853189 45.6101412)",,
"[398430272, 644899548]","['2', '3']",Via Ugo Foscolo,unclassified,False,True,253.294,"LINESTRING (8.8533331 45.6101589, 8.8533304 45.6100604, 8.8533297 45.6100511, 8.8533253 45.609992, 8.8533188 45.6099031, 8.8533172 45.609857, 8.8533041 45.6096378, 8.8532968 45.6095162, 8.8532482 45.6089823, 8.8532441 45.6089377, 8.8532034 45.6084914, 8.8531971 45.6084217, 8.8531866 45.6083068, 8.8531618 45.6080267, 8.8531513 45.6078847)",,
"[644901594, 39308955]","['2', '3']",Piazza Trento e Trieste,unclassified,False,False,54.24699999999999,"LINESTRING (8.8533331 45.6101589, 8.8535007 45.6101815, 8.8535718 45.6101965, 8.8536319 45.6102191, 8.8536656 45.6102424, 8.8537005 45.6102781, 8.8537273 45.61031, 8.8537649 45.6103466, 8.8537957 45.6103691, 8.8538333 45.6103916, 8.8538512 45.6104033, 8.8538608 45.6104096, 8.8538798 45.610422)",,
"[421110336, 398429725]","['2', '3']",Via Giuseppe Mazzini,unclassified,False,True,109.761,"LINESTRING (8.8514105 45.609782, 8.8506357 45.6096425, 8.8503508 45.609593, 8.8501801 45.6095639, 8.8500407 45.6095459)",,
542570441,2,Via Giuseppe Mazzini,unclassified,False,False,144.0,"LINESTRING (8.8514105 45.609782, 8.8527987 45.6100685, 8.8531004 45.6101243, 8.853189 45.6101412)",,
542570442,,Via della Concordia,residential,False,True,92.29599999999999,"LINESTRING (8.8514105 45.609782, 8.8514507 45.6093993, 8.8514977 45.6090136, 8.8515049 45.6089546)",,
116036936,1,Via Luigi Galvani,residential,True,False,30.855000000000004,"LINESTRING (8.8462807 45.6138157, 8.846337 45.6136631, 8.8463492 45.6136395, 8.8463719 45.6135955, 8.8464266 45.6135665)",,
540212912,,Via Luigi Galvani,unclassified,False,True,134.163,"LINESTRING (8.8462807 45.6138157, 8.8462157 45.6141056, 8.8462029 45.6141864, 8.8462037 45.6143787, 8.8462062 45.6149563, 8.8462052 45.6150182)",,
38970159,1,Via Alessandro Volta,unclassified,True,False,16.916999999999998,"LINESTRING (8.846713 45.6136222, 8.8466893 45.6136477, 8.8466562 45.6136675, 8.8466165 45.6136798, 8.8465733 45.6136836, 8.8465304 45.6136786)",roundabout,
"[1219030728, 221174639]",2,Piazza Alessandro Manzoni,tertiary,True,False,73.799,"LINESTRING (8.8459483 45.6113335, 8.8459112 45.6114193, 8.8457632 45.6117618, 8.8457254 45.6118492, 8.8456742 45.6119689)",,
"[31722439, 421005847]",4,Viale Duca d'Aosta,secondary,False,True,127.32300000000001,"LINESTRING (8.8561204 45.6132313, 8.8564147 45.6125439, 8.8565535 45.6122178, 8.8565886 45.6121341)",,
621734069,,Viale Duca d'Aosta,secondary,True,False,27.74,"LINESTRING (8.8561204 45.6132313, 8.8561127 45.613276, 8.856118 45.6133107, 8.8561197 45.6133367, 8.8561038 45.6133825, 8.8561 45.613391, 8.8560879 45.6134184, 8.8560914 45.6134394, 8.8561163 45.6134728)",,
421109054,2,Via Silvio Pellico,tertiary,True,False,47.152,"LINESTRING (8.8460335 45.6105837, 8.8456554 45.6104336, 8.8455021 45.6103799)",,
29492904,1,Via Magenta,tertiary,True,False,16.978,"LINESTRING (8.8455021 45.6103799, 8.8454665 45.6103554, 8.8454459 45.6103324, 8.8454447 45.6103301, 8.8454336 45.6103094, 8.8454281 45.6102816, 8.8454214 45.6102439)",,
398430447,2,Via Magenta,tertiary,False,False,75.906,"LINESTRING (8.846013 45.6077956, 8.8458824 45.6084721)",,
"[1219030946, 24909531]",2,Via Giuseppe Mazzini,tertiary,True,False,52.502,"LINESTRING (8.8463361 45.6100784, 8.8462913 45.6102193, 8.8462651 45.6103085, 8.8461969 45.6105404)",,
"[1230601075, 29459271]",1,Via Giuseppe Mazzini,unclassified,True,False,56.403999999999996,"LINESTRING (8.846083 45.6098589, 8.8461909 45.6098415, 8.8462972 45.6098053, 8.8463375 45.6097891, 8.8464391 45.6097447, 8.8467253 45.6096299)",,
30039218,1,Piazzale Alcide De Gasperi,tertiary,True,False,32.04,"LINESTRING (8.846083 45.6098589, 8.8461944 45.6099195, 8.8462387 45.6099492, 8.8462741 45.6099851, 8.8463361 45.6100784)",,
1231581902,1,Via Giacomo Matteotti,residential,True,False,58.095,"LINESTRING (8.846419 45.612008, 8.8456742 45.6119689)",,
39424143,1,Via Carlo Turati,residential,True,False,74.733,"LINESTRING (8.846419 45.612008, 8.8465745 45.6116028, 8.8466228 45.6114677, 8.846638 45.6114116, 8.846653 45.6113564)",,
524126961,1,Via Montebello,unclassified,True,False,4.637,"LINESTRING (8.8502134 45.6136787, 8.8502092 45.6137203)",,
619561899,1,Via Paolo Camillo Marliani,living_street,False,True,66.84100000000001,"LINESTRING (8.8502134 45.6136787, 8.8502683 45.6136696, 8.8510494 45.6135395)",,
39305861,2,Via Andrea Zappellini,unclassified,False,True,10.63,"LINESTRING (8.8521769 45.6143698, 8.852313 45.6143785)",,
31473048,2,Via Monsignor Paolo Borroni,unclassified,False,False,113.271,"LINESTRING (8.8521769 45.6143698, 8.852171 45.6143341, 8.8521625 45.6142831, 8.8520865 45.6139842, 8.8520729 45.6139307, 8.8519965 45.6136684, 8.8519567 45.6135389, 8.8519221 45.6134127, 8.85191 45.6133687)",,
"[649716544, 1245303844]",2,Via Andrea Zappellini,unclassified,False,False,97.905,"LINESTRING (8.8521769 45.6143698, 8.8517227 45.6143423, 8.8514254 45.6143272, 8.8509232 45.6142916)",,
31473048,2,Via Monsignor Paolo Borroni,unclassified,False,True,113.271,"LINESTRING (8.85191 45.6133687, 8.8519221 45.6134127, 8.8519567 45.6135389, 8.8519965 45.6136684, 8.8520729 45.6139307, 8.8520865 45.6139842, 8.8521625 45.6142831, 8.852171 45.6143341, 8.8521769 45.6143698)",,
"[1083044885, 39308582]",1,"['Piazza Vittorio Emanuele Secondo', 'Via Giosuè Carducci']","['unclassified', 'residential']",True,False,95.688,"LINESTRING (8.85191 45.6133687, 8.8518962 45.6133218, 8.8518763 45.6132058, 8.8518868 45.613165, 8.8519079 45.6131282, 8.8519592 45.6130801, 8.8519756 45.6130668, 8.8520176 45.6130327, 8.8520596 45.6129943, 8.8520805 45.6129911, 8.8526763 45.6128901)",,30
29492803,2,Piazza Alessandro Manzoni,tertiary,True,False,40.16,"LINESTRING (8.8454246 45.6119852, 8.8454752 45.6118685, 8.8455037 45.6118021, 8.8455736 45.6116394)",,
"[38963409, 1229570844]",2,Piazza San Michele,residential,False,False,42.099999999999994,"LINESTRING (8.8464282 45.6128395, 8.8463887 45.6129215, 8.8463442 45.6130139, 8.8462554 45.6131983)",,
"[1234170394, 38963411]",1,"[""Via Ariberto D'Intimiano"", 'Piazzetta don Pio Chieppi']",residential,True,False,94.55300000000001,"LINESTRING (8.8464282 45.6128395, 8.8464504 45.612785, 8.8464481 45.6127523, 8.8464364 45.6127164, 8.8463842 45.6126273, 8.8463523 45.6125498, 8.8463407 45.6125008, 8.8463313 45.6124371, 8.8464129 45.6120377, 8.846419 45.612008)",,
39424144,2,Via San Michele,residential,True,False,12.809,"LINESTRING (8.8476398 45.6131371, 8.8477938 45.6131779)",,
38963410,1,Via San Michele,residential,True,False,99.881,"LINESTRING (8.8476398 45.6131371, 8.8464881 45.6128542, 8.8464282 45.6128395)",,
540212912,,Via Luigi Galvani,unclassified,False,False,36.722,"LINESTRING (8.8460176 45.6164028, 8.8460582 45.6162763, 8.8460887 45.6161696, 8.8461172 45.61608)",,
354694820,2,Via Mentana,unclassified,False,True,12.441,"LINESTRING (8.8498023 45.6144777, 8.8498255 45.614367)",,
540212912,,Via Luigi Galvani,unclassified,False,False,68.50200000000001,"LINESTRING (8.8461172 45.61608, 8.8461334 45.6159919, 8.8461628 45.6156999, 8.8461923 45.6154663)",,
540212912,,Via Luigi Galvani,unclassified,False,True,36.722,"LINESTRING (8.8461172 45.61608, 8.8460887 45.6161696, 8.8460582 45.6162763, 8.8460176 45.6164028)",,
421109038,3,Piazza Alessandro Manzoni,tertiary,True,False,30.45,"LINESTRING (8.8456742 45.6119689, 8.8455739 45.6122336)",,
38970159,1,Via Alessandro Volta,unclassified,True,False,17.55,"LINESTRING (8.8464336 45.6135445, 8.8464544 45.6135165, 8.846486 45.613494, 8.8465258 45.6134791, 8.8465702 45.6134731, 8.846615 45.6134766)",roundabout,
"[433544913, 116036932]",1,"['Piazza San Michele', 'Via Alessandro Volta']",unclassified,True,False,40.885999999999996,"LINESTRING (8.8464336 45.6135445, 8.8463897 45.613497, 8.8463601 45.6134708, 8.8463183 45.6134417, 8.8462757 45.6134182, 8.8462244 45.6133967, 8.8460249 45.6133254)",,
38970159,1,Via Alessandro Volta,unclassified,True,False,8.017,"LINESTRING (8.846615 45.6134766, 8.8466618 45.6134917, 8.8466985 45.613517)",roundabout,
38970159,1,Via Alessandro Volta,unclassified,True,False,16.009999999999998,"LINESTRING (8.8465304 45.6136786, 8.8464848 45.613662, 8.8464498 45.6136356, 8.8464297 45.6136024, 8.8464266 45.6135665)",roundabout,
116036935,1,Via Luigi Galvani,residential,True,False,24.865000000000002,"LINESTRING (8.8465304 45.6136786, 8.8464121 45.6137269, 8.8462807 45.6138157)",,
354694822,2,Via Alessandro Volta,unclassified,False,True,5.618,"LINESTRING (8.8474754 45.613712, 8.8475452 45.613725)",,
38967980,1,Via Emilio Parona,residential,True,False,65.249,"LINESTRING (8.8474754 45.613712, 8.847539 45.6135456, 8.8476168 45.6132262, 8.8476323 45.6131662, 8.8476398 45.6131371)",,
354694822,2,Via Alessandro Volta,unclassified,False,False,27.892,"LINESTRING (8.8474754 45.613712, 8.8472106 45.6136707, 8.8471259 45.6136559)",,
31722398,2,Via Goffredo Mameli,tertiary,False,False,72.194,"LINESTRING (8.8578203 45.6143645, 8.8577409 45.6143466, 8.8573976 45.6142665, 8.857153 45.6142141, 8.8570815 45.6141919, 8.8570209 45.6141671, 8.8569582 45.6141339)",,
97827346,1,Via Antonio Gramsci,residential,False,True,65.396,"LINESTRING (8.8578203 45.6143645, 8.8577948 45.6144233, 8.8577236 45.6145874, 8.8576974 45.6146402, 8.8576543 45.6146671, 8.8573743 45.6147417, 8.8573084 45.6147592)",,
220500989,4,Viale Duca d'Aosta,secondary,False,False,101.21,"LINESTRING (8.8555477 45.6145804, 8.8551699 45.6154514)",,
220500989,4,Viale Duca d'Aosta,secondary,False,True,66.875,"LINESTRING (8.8555477 45.6145804, 8.8557902 45.6140034)",,
30040097,1,Via Andrea Zappellini,unclassified,True,False,13.07,"LINESTRING (8.8555477 45.6145804, 8.8554422 45.614564, 8.8553831 45.6145569)",,
"[24909483, 29459412]",2,"['Via Donato Bramante', 'Via Felice Cavallotti']",unclassified,True,False,164.90900000000002,"LINESTRING (8.8491448 45.611401, 8.849225 45.6114054, 8.8501219 45.6114426, 8.8502108 45.6114421, 8.8502077 45.6112605, 8.8502036 45.6112296, 8.8501195 45.6107574, 8.8501086 45.6107104)",,
39308736,1,Via Ventidue Marzo,residential,True,False,71.047,"LINESTRING (8.8491448 45.611401, 8.8491144 45.6114947, 8.8490353 45.6117389, 8.8490118 45.6118113, 8.848976 45.6119474, 8.8489838 45.6119836, 8.8490054 45.6120241)",,
39391710,2,Corso Europa,unclassified,False,False,39.445,"LINESTRING (8.8491448 45.611401, 8.849073 45.611398, 8.8486386 45.6113798)",,
97554187,,Via Carlo Porta,residential,False,True,59.45099999999999,"LINESTRING (8.8491448 45.611401, 8.8491396 45.6113225, 8.8490686 45.6111858, 8.8488846 45.6109031)",,
39309175,1,Piazza Giuseppe Garibaldi,unclassified,True,False,48.20099999999999,"LINESTRING (8.8546742 45.6126586, 8.8546716 45.61262, 8.854662 45.6124805, 8.8546789 45.6122256)",,
39309186,2,Via Fratelli d'Italia,unclassified,False,False,49.68599999999999,"LINESTRING (8.8546742 45.6126586, 8.8546738 45.6126619, 8.8546356 45.6129781, 8.854627 45.6130492, 8.8546212 45.6131039)",,
30040097,1,Via Andrea Zappellini,unclassified,True,False,50.621,"LINESTRING (8.8540951 45.6145081, 8.8534473 45.6144642)",,
39311526,,Piazza Fratelli Rosselli,unclassified,True,False,40.512,"LINESTRING (8.8553857 45.6078427, 8.8550961 45.6078553, 8.8549335 45.6078624, 8.8548659 45.6078653)",,
398430273,,Piazza Plebiscito,unclassified,True,False,17.325,"LINESTRING (8.8503498 45.6076631, 8.8503443 45.6076953, 8.8503231 45.6077245, 8.8502891 45.6077466, 8.8502463 45.6077593, 8.8502098 45.6077616)",roundabout,
"[1261414453, 533180367]",,Via Francesco Guerrazzi,unclassified,False,True,100.533,"LINESTRING (8.8503498 45.6076631, 8.8503873 45.6076666, 8.8504652 45.607674, 8.8506252 45.6076835, 8.8507048 45.6076888, 8.8508363 45.6076976, 8.8513832 45.607734, 8.851636 45.6077508)",,
39312579,,Piazza Plebiscito,unclassified,True,False,17.608999999999998,"LINESTRING (8.8502098 45.6077616, 8.8501645 45.6077544, 8.8501138 45.6077283, 8.8500905 45.6077001, 8.8500825 45.6076681, 8.8500846 45.6076514)",roundabout,
"[29459399, 1261414883, 1261414751]",2,Via Dante Alighieri,unclassified,False,True,198.843,"LINESTRING (8.8502098 45.6077616, 8.8502051 45.6078081, 8.8501966 45.6078925, 8.8501892 45.6079654, 8.850146 45.6084196, 8.8500976 45.6089292, 8.8500442 45.609486, 8.8500407 45.6095459)",,
29459378,2,Via dei Mille,unclassified,False,False,9.619,"LINESTRING (8.8500846 45.6076514, 8.8500528 45.6076531, 8.8499613 45.6076579)",,
398429723,,Piazza Plebiscito,unclassified,True,False,14.402000000000001,"LINESTRING (8.8500846 45.6076514, 8.8501007 45.6076209, 8.8501256 45.6075993, 8.8501648 45.6075817, 8.8502162 45.6075745)",roundabout,
398429721,,Piazza Plebiscito,unclassified,True,False,15.69,"LINESTRING (8.8502162 45.6075745, 8.850262 45.6075802, 8.8503146 45.6076047, 8.8503397 45.607632, 8.8503498 45.6076631)",roundabout,
39313327,1,Via Carlo Turati,residential,True,False,7.324,"LINESTRING (8.846653 45.6113564, 8.8466814 45.6112936)",,
334844929,1,Corso Europa,unclassified,True,False,54.873999999999995,"LINESTRING (8.846653 45.6113564, 8.846553 45.6113536, 8.8460582 45.6113372, 8.8460081 45.6113355, 8.8459483 45.6113335)",,
39313301,1,Via Giuseppe Lualdi,residential,True,False,54.454,"LINESTRING (8.8468332 45.610837, 8.846666 45.6108324, 8.8465835 45.6108301, 8.8462924 45.6108221, 8.8462281 45.6108203, 8.8461483 45.6108557)",,
30161722,2,Piazza Alessandro Manzoni,tertiary,True,False,45.5,"LINESTRING (8.8461483 45.6108557, 8.8461272 45.6109057, 8.8459839 45.6112484)",,
29459367,2,Via Luigi Einaudi,unclassified,False,False,57.141999999999996,"LINESTRING (8.8475076 45.6108505, 8.847498 45.6108996, 8.8474649 45.6110689, 8.8474547 45.6111167, 8.8474201 45.6112996, 8.8474087 45.6113597)",,
29459367,2,Via Luigi Einaudi,unclassified,False,True,107.17099999999999,"LINESTRING (8.8475076 45.6108505, 8.8475124 45.6108182, 8.8475388 45.6106384, 8.8475458 45.6105898, 8.8475625 45.6104724, 8.8475696 45.6104228, 8.8475731 45.6103984, 8.8475772 45.6103698, 8.8475888 45.6102406, 8.8476056 45.6100546, 8.8476107 45.6099978, 8.8476204 45.6098901)",,
1230603218,1,Via Giuseppe Lualdi,residential,True,False,52.536,"LINESTRING (8.8475076 45.6108505, 8.847194 45.6108552, 8.8468332 45.610837)",,
1230601381,1,Via Giuseppe Lualdi,residential,True,False,18.01,"LINESTRING (8.8488846 45.6109031, 8.8486534 45.6108943)",,
97554187,,Via Carlo Porta,residential,False,False,59.45099999999999,"LINESTRING (8.8488846 45.6109031, 8.8490686 45.6111858, 8.8491396 45.6113225, 8.8491448 45.611401)",,
1230601381,1,Via Giuseppe Lualdi,residential,True,False,38.755,"LINESTRING (8.8486534 45.6108943, 8.8481563 45.6108707)",,
39391685,2,Via Pietro Antonio Crespi Castoldi,residential,False,False,53.998,"LINESTRING (8.8486534 45.6108943, 8.8486517 45.6109488, 8.8486407 45.6113116, 8.8486386 45.6113798)",,
39391685,2,Via Pietro Antonio Crespi Castoldi,residential,False,True,53.998,"LINESTRING (8.8486386 45.6113798, 8.8486407 45.6113116, 8.8486517 45.6109488, 8.8486534 45.6108943)",,
39391710,2,Corso Europa,unclassified,False,False,49.01,"LINESTRING (8.8486386 45.6113798, 8.8481304 45.6113675, 8.8480089 45.6113645)",,
39391710,2,Corso Europa,unclassified,False,True,39.445,"LINESTRING (8.8486386 45.6113798, 8.849073 45.611398, 8.8491448 45.611401)",,
524126962,1,Via Giacomo Matteotti,residential,True,False,51.194,"LINESTRING (8.8479466 45.6121118, 8.8472917 45.612066)",,
333302936,1,Via San Michele,residential,True,False,60.34,"LINESTRING (8.8477938 45.6131779, 8.8485202 45.6133684)",,
39391869,1,Via Carlo Tosi,residential,True,False,119.42099999999999,"LINESTRING (8.8477938 45.6131779, 8.8478873 45.6127507, 8.8478785 45.6125138, 8.8479413 45.6121429, 8.8479466 45.6121118)",,
39391901,1,Via Emilio Parona,residential,True,False,63.843999999999994,"LINESTRING (8.8477938 45.6131779, 8.8477562 45.6132535, 8.8476135 45.613568, 8.8475645 45.6136747, 8.8475452 45.613725)",,
354694822,2,Via Alessandro Volta,unclassified,False,False,5.618,"LINESTRING (8.8475452 45.613725, 8.8474754 45.613712)",,
354694822,2,Via Alessandro Volta,unclassified,False,True,155.566,"LINESTRING (8.8475452 45.613725, 8.8482823 45.6138902, 8.8485157 45.6139444, 8.8494418 45.6141689)",,
223350698,,Vicolo del Paradiso,residential,False,True,42.841,"LINESTRING (8.8485202 45.6133684, 8.8483571 45.6137364)",,
333302936,1,Via San Michele,residential,True,False,50.843,"LINESTRING (8.8485202 45.6133684, 8.8491327 45.6135281)",,
39391916,,Vicolo Crocefisso,residential,False,False,35.0,"LINESTRING (8.8485202 45.6133684, 8.8485338 45.6133392, 8.8486586 45.6130689)",,
39391916,,Vicolo Crocefisso,residential,False,True,35.0,"LINESTRING (8.8486586 45.6130689, 8.8485338 45.6133392, 8.8485202 45.6133684)",,
39392178,1,Via Silvio Pellico,tertiary,True,False,14.802999999999999,"LINESTRING (8.8461969 45.6105404, 8.8461635 45.6105685, 8.8461399 45.6105795, 8.8461209 45.6105867, 8.8460836 45.6105889, 8.8460335 45.6105837)",,
421109046,1,Piazza Alessandro Manzoni,tertiary,True,False,35.265,"LINESTRING (8.8461969 45.6105404, 8.8461693 45.6107343, 8.8461483 45.6108557)",,
39311565,,Via Francesco Guerrazzi,unclassified,False,True,52.776,"LINESTRING (8.851636 45.6077508, 8.8523119 45.607792)",,
"[1261414453, 533180367]",,Via Francesco Guerrazzi,unclassified,False,False,100.53299999999999,"LINESTRING (8.851636 45.6077508, 8.8513832 45.607734, 8.8508363 45.6076976, 8.8507048 45.6076888, 8.8506252 45.6076835, 8.8504652 45.607674, 8.8503873 45.6076666, 8.8503498 45.6076631)",,
39311565,,Via Francesco Guerrazzi,unclassified,False,False,52.776,"LINESTRING (8.8523119 45.607792, 8.851636 45.6077508)",,
39311565,,Via Francesco Guerrazzi,unclassified,False,True,66.399,"LINESTRING (8.8523119 45.607792, 8.8529865 45.6078436, 8.8531513 45.6078847)",,
377763507,,Via dei Mille,unclassified,True,False,162.277,"LINESTRING (8.849456 45.6076737, 8.8473732 45.6077561)",,
39424154,1,Via Giosuè Carducci,residential,True,False,103.425,"LINESTRING (8.8526763 45.6128901, 8.8533111 45.6127987, 8.8539364 45.6127922, 8.8539926 45.6127916)",,30
"[39424155, 39424156, 97554175]",1,"['Via Antonio Rosmini', 'Via Giovanni Battista Bossi', 'Via Don Giovanni Minzoni']",residential,True,False,206.86200000000002,"LINESTRING (8.8526763 45.6128901, 8.8527219 45.6127447, 8.8529352 45.6122779, 8.8534986 45.6123212, 8.85406 45.6123643, 8.8540048 45.612714, 8.8539926 45.6127916)",,
39424156,1,Via Giovanni Battista Bossi,residential,True,False,30.201999999999998,"LINESTRING (8.8539926 45.6127916, 8.8540002 45.612874, 8.8539919 45.6130244, 8.8539898 45.6130629)",,
39424162,1,Via Antonio Pozzi,unclassified,True,False,165.303,"LINESTRING (8.8539898 45.6130629, 8.8533258 45.6131605, 8.85191 45.6133687)",,
39424165,2,Via Antonio Pozzi,unclassified,False,False,49.321999999999996,"LINESTRING (8.8539898 45.6130629, 8.8543709 45.6130863, 8.8544976 45.6130952, 8.8545287 45.6130974, 8.8546212 45.6131039)",,
39309186,2,Via Fratelli d'Italia,unclassified,False,False,63.185,"LINESTRING (8.8546212 45.6131039, 8.8545577 45.6136704)",,
39309186,2,Via Fratelli d'Italia,unclassified,False,True,49.686,"LINESTRING (8.8546212 45.6131039, 8.854627 45.6130492, 8.8546356 45.6129781, 8.8546738 45.6126619, 8.8546742 45.6126586)",,
