osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,bridge,name,width,junction,access
36132397,False,,,residential,,False,34.915,"LINESTRING (12.6752583 45.5779021, 12.6753899 45.578038, 12.6755332 45.5781493)",,Via Roma,,,
36132397,False,,,residential,,True,50.709,"LINESTRING (12.6752583 45.5779021, 12.6750175 45.5775445, 12.6749805 45.5774896)",,Via Roma,,,
137833102,False,,,residential,,True,131.155,"LINESTRING (12.6752583 45.5779021, 12.675197 45.5779241, 12.6747044 45.5780847, 12.6737183 45.5783805)",,Via Zanusso,,,
36132397,False,,,residential,,False,65.643,"LINESTRING (12.6755332 45.5781493, 12.6756659 45.5782285, 12.6758579 45.5782952, 12.6760903 45.5783495, 12.6762944 45.5783831)",,Via Roma,,,
36132397,False,,,residential,,True,34.915,"LINESTRING (12.6755332 45.5781493, 12.6753899 45.578038, 12.6752583 45.5779021)",,Via Roma,,,
48201024,False,,,residential,,True,64.463,"LINESTRING (12.6755332 45.5781493, 12.6754666 45.5783054, 12.6753617 45.5787157)",,Via Settembrini,,,
185988363,False,,,residential,,True,12.221,"LINESTRING (12.6776229 45.5785885, 12.6777747 45.5786166)",,Via Roma,,,
185988363,False,,,residential,,False,105.88799999999999,"LINESTRING (12.6776229 45.5785885, 12.6763841 45.5783964, 12.6762944 45.5783831)",,Via Roma,,,
185988395,True,,,residential,,False,28.439,"LINESTRING (12.6776229 45.5785885, 12.677713 45.5785771, 12.6777639 45.5785639, 12.6778042 45.5785489, 12.6778203 45.578532, 12.6778232 45.5784306)",,Via Roma,,,
683872922,False,2,SP42,primary,50,False,28.796,"LINESTRING (12.6759299 45.5761786, 12.6757596 45.5759487)",,Via Fausta,,,
683872922,False,2,SP42,primary,50,True,25.386,"LINESTRING (12.6759299 45.5761786, 12.6760797 45.5763814)",,Via Fausta,,,
36132467,False,,,residential,,True,128.02,"LINESTRING (12.6759299 45.5761786, 12.6758604 45.5762032, 12.6758296 45.5762142, 12.6745146 45.5766815, 12.6744632 45.5766997)",,Via Enrico Fermi,,,
1209009400,False,,,unclassified,,False,112.628,"LINESTRING (12.6745814 45.5739958, 12.6746078 45.5739884, 12.674665 45.5739704, 12.6750833 45.5738347, 12.6754924 45.5737239, 12.6759307 45.5736354)",,Via Anafesto,3,,
1209009407,True,,,unclassified,,False,19.860999999999997,"LINESTRING (12.6745814 45.5739958, 12.6745385 45.5740298, 12.6744956 45.5740682, 12.6744555 45.5741034, 12.6744254 45.5741368)",,Via Anafesto,,,
683872922,False,2,SP42,primary,50,True,131.628,"LINESTRING (12.674494 45.5743265, 12.6745624 45.5744094, 12.6752748 45.5753097, 12.6753155 45.5753612)",,Via Fausta,,,
1232378872,True,1,SP42,primary,50,False,20.521,"LINESTRING (12.674494 45.5743265, 12.674402 45.5742635, 12.6742997 45.5742019)",,Via Fausta,,,
244935873,True,2,SP42,primary,,False,12.244,"LINESTRING (12.6723831 45.5734973, 12.6722374 45.5735388)",,,,,
"[127799120, 244935877]",True,,,unclassified,,False,148.96499999999997,"LINESTRING (12.6740305 45.5729596, 12.6742572 45.5728467, 12.6743663 45.5728015, 12.6746326 45.572699, 12.6748586 45.5726381, 12.6750848 45.5725896, 12.6753957 45.5725387, 12.6755973 45.572522, 12.6758009 45.5725147)",,Via Massaua,,,
127799125,False,,,unclassified,,False,37.97,"LINESTRING (12.6740305 45.5729596, 12.6738631 45.5730378, 12.6737154 45.573098, 12.6736481 45.5731255, 12.6736156 45.5731389)",,Via Massaua,,,
244935878,True,,,unclassified,,False,53.959,"LINESTRING (12.6740305 45.5729596, 12.6741084 45.5729554, 12.6743415 45.5728813, 12.6746732 45.572785)",,Via Massaua,,,
683872922,False,2,SP42,primary,50,True,28.796,"LINESTRING (12.6757596 45.5759487, 12.6759299 45.5761786)",,Via Fausta,,,
137833091,False,,,residential,,True,83.108,"LINESTRING (12.6757596 45.5759487, 12.6757902 45.5759368, 12.6758222 45.5759247, 12.676705 45.5756013)",,Via Parini,5,,
683872922,False,2,SP42,primary,50,False,73.91,"LINESTRING (12.6757596 45.5759487, 12.6757293 45.5759088, 12.6756923 45.57586, 12.6755225 45.5756361, 12.6754651 45.5755625, 12.6753741 45.5754393, 12.6753155 45.5753612)",,Via Fausta,,,
185988398,False,2,SP42,primary,50,False,26.588,"LINESTRING (12.6790502 45.5789965, 12.6787595 45.5788709)",,Via Fausta,,,
137518651,False,2,,residential,,True,61.705,"LINESTRING (12.6686546 45.5804188, 12.6686008 45.5803468, 12.6682624 45.5799366)",,Via Marco Polo,,,
142966929,False,,,residential,,False,94.834,"LINESTRING (12.6686546 45.5804188, 12.6688062 45.5803837, 12.6691188 45.5803315, 12.6694918 45.5802702, 12.6698383 45.5802183)",,Via Quattro Novembre,,,
48200991,False,,,residential,,False,74.572,"LINESTRING (12.6760869 45.5797716, 12.6761781 45.579104)",,Via Martiri della Libertà,,,
142966934,False,,,residential,,True,28.845,"LINESTRING (12.6760869 45.5797716, 12.6757213 45.579729)",,Via Martiri della Libertà,,,
551687636,False,,,residential,,False,115.678,"LINESTRING (12.6760869 45.5797716, 12.6767883 45.5798713, 12.676865 45.580408)",,Via Martiri della Libertà,,,
48200991,False,,,residential,,True,74.572,"LINESTRING (12.6761781 45.579104, 12.6760869 45.5797716)",,Via Martiri della Libertà,,,
137833089,False,,,residential,,False,124.971,"LINESTRING (12.6761781 45.579104, 12.6765279 45.5791235, 12.6770134 45.5791892, 12.6776732 45.5792924, 12.6777542 45.5793087)",,Via Guglielmo Oberdan,,,
551687633,False,,,residential,,False,80.672,"LINESTRING (12.6761781 45.579104, 12.676283 45.5784689, 12.6762944 45.5783831)",,Via Martiri della Libertà,,,
"[137833096, 48201245]",False,2,,residential,,False,103.606,"LINESTRING (12.6788159 45.5798124, 12.6782848 45.5801917, 12.677738 45.5800731)",,Via Carlo Goldoni,,,
137833089,False,,,residential,,True,102.08500000000001,"LINESTRING (12.6788159 45.5798124, 12.6783277 45.5794783, 12.6781909 45.5794088, 12.6779817 45.5793544, 12.6777542 45.5793087)",,Via Guglielmo Oberdan,,,
48201024,False,,,residential,,False,107.071,"LINESTRING (12.6751496 45.5796671, 12.6753617 45.5787157)",,Via Settembrini,,,
142966934,False,,,residential,,False,45.064,"LINESTRING (12.6751496 45.5796671, 12.6752324 45.5796735, 12.6754282 45.5796885, 12.6757213 45.579729)",,Via Martiri della Libertà,,,
142966934,False,,,residential,,True,230.79799999999997,"LINESTRING (12.6751496 45.5796671, 12.674972 45.5796617, 12.6747077 45.5796658, 12.6744174 45.5796948, 12.6740071 45.5797478, 12.6735284 45.579818, 12.6733909 45.5798379, 12.6733376 45.5798442, 12.6732433 45.5798546, 12.6731551 45.5798492, 12.6730538 45.5798348, 12.6729738 45.579806, 12.6728863 45.579784, 12.6727927 45.5797797, 12.6726791 45.5797744, 12.6726152 45.5797787, 12.6725165 45.5797854, 12.6723423 45.5798036, 12.6722315 45.5797927)",,Via Martiri della Libertà,,,
48201024,False,,,residential,,True,107.071,"LINESTRING (12.6753617 45.5787157, 12.6751496 45.5796671)",,Via Settembrini,,,
48201024,False,,,residential,,False,64.463,"LINESTRING (12.6753617 45.5787157, 12.6754666 45.5783054, 12.6755332 45.5781493)",,Via Settembrini,,,
137833093,False,,,residential,,False,162.12199999999999,"LINESTRING (12.6753617 45.5787157, 12.6752871 45.5787191, 12.6741914 45.5787691, 12.6739666 45.5787811, 12.6738777 45.5787824, 12.6737183 45.5783805)",,Via Mazzini,,,
137518639,False,,,residential,,False,76.578,"LINESTRING (12.6732778 45.5771725, 12.6724714 45.5771778, 12.6722941 45.5771834)",,Via Mons. Ghezzo,,,
137833093,False,,,residential,,False,117.764,"LINESTRING (12.6732778 45.5771725, 12.6731852 45.5769489, 12.6730983 45.5767322, 12.6730263 45.5765429, 12.672907 45.5763731, 12.6727987 45.5762128, 12.6727746 45.5761779)",,Via Mazzini,,,
137833093,False,,,residential,,True,51.373000000000005,"LINESTRING (12.6732778 45.5771725, 12.6733778 45.5774421, 12.6734278 45.5776222)",,Via Mazzini,,,
36132378,False,,,residential,,False,26.229,"LINESTRING (12.6727746 45.5761779, 12.6725386 45.5762468, 12.6724634 45.5762684)",,Via Guglielmo Marconi,,,
36132378,False,,,residential,,True,41.621,"LINESTRING (12.6727746 45.5761779, 12.6729225 45.5761326, 12.6732625 45.5760247)",,Via Guglielmo Marconi,,,
137833093,False,,,residential,,True,117.764,"LINESTRING (12.6727746 45.5761779, 12.6727987 45.5762128, 12.672907 45.5763731, 12.6730263 45.5765429, 12.6730983 45.5767322, 12.6731852 45.5769489, 12.6732778 45.5771725)",,Via Mazzini,,,
48201045,False,,,residential,,True,86.798,"LINESTRING (12.6714398 45.5765782, 12.6723564 45.5763012, 12.6724634 45.5762684)",,Via Guglielmo Marconi,,,
137518637,False,,,residential,,True,50.266,"LINESTRING (12.6714398 45.5765782, 12.6714305 45.576524, 12.6714256 45.5764958, 12.6713757 45.5761284)",,Via Quattro Novembre,,,
137518656,False,,,residential,,False,93.128,"LINESTRING (12.6714398 45.5765782, 12.6713265 45.5766099, 12.6710495 45.5766873, 12.6703248 45.576882)",,Via Melidissa,,,
137831847,False,,,residential,,False,68.368,"LINESTRING (12.6714398 45.5765782, 12.6714466 45.5766137, 12.6714516 45.5766396, 12.6714631 45.5766998, 12.67148 45.576788, 12.6715423 45.5771888)",,Via Quattro Novembre,,,
36132397,False,,,residential,,True,11.164,"LINESTRING (12.6731395 45.5747214, 12.6730789 45.5746304)",,Via Roma,,,
36132397,False,,,residential,,False,70.832,"LINESTRING (12.6731395 45.5747214, 12.6731642 45.5747567, 12.6735403 45.5752933)",,Via Roma,,,
48201219,True,,,residential,,False,68.613,"LINESTRING (12.6731395 45.5747214, 12.6730716 45.5747462, 12.6726734 45.5748919, 12.6725223 45.5749464, 12.6723516 45.5749975)",,Via Piave,,,
137831843,False,,,residential,,False,9.44,"LINESTRING (12.6717144 45.5752144, 12.671652 45.5751416)",,Via Diaz,,,
137831843,False,,,residential,,True,36.389,"LINESTRING (12.6717144 45.5752144, 12.6717366 45.5752432, 12.6719364 45.5755024)",,Via Diaz,,,
1125425255,False,,,residential,,True,55.149,"LINESTRING (12.6717144 45.5752144, 12.6719063 45.5751491, 12.6723516 45.5749975)",,Via Piave,,,
1125425256,False,,,residential,,True,11.508,"LINESTRING (12.6723516 45.5749975, 12.6722825 45.574906)",,Piazza Giuseppe Garibaldi,,,
48201224,False,,,residential,,False,22.222,"LINESTRING (12.6723516 45.5749975, 12.6723775 45.5750382, 12.6724735 45.5751782)",,Piazza Giuseppe Garibaldi,,,
1125425255,False,,,residential,,False,55.149,"LINESTRING (12.6723516 45.5749975, 12.6719063 45.5751491, 12.6717144 45.5752144)",,Via Piave,,,
48201224,False,,,residential,,True,22.222,"LINESTRING (12.6724735 45.5751782, 12.6723775 45.5750382, 12.6723516 45.5749975)",,Piazza Giuseppe Garibaldi,,,
938006934,True,,,residential,,False,133.335,"LINESTRING (12.6724735 45.5751782, 12.672506 45.5751675, 12.6725516 45.5751628, 12.6725953 45.5751696, 12.6726405 45.5751862, 12.6726697 45.5752117, 12.6728413 45.5754804, 12.6728526 45.5755119, 12.6728386 45.5755391, 12.6728058 45.5755645, 12.6727387 45.5755922, 12.6726499 45.5756106, 12.6726114 45.575608, 12.6725822 45.5755932, 12.6725541 45.575577, 12.6723746 45.5752755, 12.6723799 45.5752464, 12.6723987 45.5752126, 12.6724735 45.5751782)",,Piazza Giuseppe Garibaldi,,,
137833096,False,,,residential,,False,36.575,"LINESTRING (12.677738 45.5800731, 12.6772851 45.5799853)",,Via Carlo Goldoni,,,
"[137833096, 48201245]",False,2,,residential,,True,103.606,"LINESTRING (12.677738 45.5800731, 12.6782848 45.5801917, 12.6788159 45.5798124)",,Via Carlo Goldoni,,,
447153729,False,,,unclassified,,False,234.95999999999998,"LINESTRING (12.678768 45.5728511, 12.6786058 45.5728146, 12.6780336 45.572702, 12.6778511 45.5726692, 12.6775585 45.5726272, 12.6771988 45.57259, 12.6767216 45.572556, 12.6764553 45.5725375, 12.6761551 45.5725176, 12.6759619 45.572513, 12.6758009 45.5725147)",,Via Massaua,4,,
137831847,False,,,residential,,True,52.76,"LINESTRING (12.6718241 45.5784856, 12.6716765 45.5780225)",,Via Quattro Novembre,,,
137518658,False,,,residential,,True,147.888,"LINESTRING (12.6718241 45.5784856, 12.6730723 45.5784188, 12.6737183 45.5783805)",,Via Saba,,,
137831847,False,,,residential,,False,24.142,"LINESTRING (12.6718241 45.5784856, 12.671859 45.5786037, 12.6718974 45.5786964)",,Via Quattro Novembre,,,
137518645,False,2,,residential,,False,134.467,"LINESTRING (12.6682624 45.5799366, 12.6683044 45.5799184, 12.6687096 45.5798381, 12.6687554 45.5797925, 12.6687431 45.579671, 12.6686793 45.5791045, 12.6686633 45.5789708)",,Via Marie Curie,,,
137518651,False,2,,residential,,False,61.705,"LINESTRING (12.6682624 45.5799366, 12.6686008 45.5803468, 12.6686546 45.5804188)",,Via Marco Polo,,,
137518651,False,2,,residential,,True,88.818,"LINESTRING (12.6682624 45.5799366, 12.6681384 45.5797855, 12.6679347 45.5794974, 12.6678565 45.5793613, 12.6677985 45.5792103)",,Via Marco Polo,,,
683872922,False,2,SP42,primary,50,True,54.962,"LINESTRING (12.6764356 45.5768464, 12.676768 45.5772825)",,Via Fausta,,,
137518648,False,,,residential,,True,213.953,"LINESTRING (12.6764356 45.5768464, 12.6764903 45.576826, 12.6765126 45.5768177, 12.6788551 45.5759331)",,Via Vespucci,,,
683872922,False,2,SP42,primary,50,False,58.659,"LINESTRING (12.6764356 45.5768464, 12.6762633 45.5766206, 12.6760797 45.5763814)",,Via Fausta,,,
137518640,False,,,residential,,False,207.79999999999998,"LINESTRING (12.677968 45.5741005, 12.6788582 45.5753221, 12.6789133 45.5753978, 12.6790436 45.575571, 12.6791878 45.5757628)",,Via Petrarca,,,
137518647,False,,,residential,,False,159.938,"LINESTRING (12.6699764 45.5784571, 12.6698061 45.5772021, 12.6697166 45.5770358)",,Via Melidissa,,,
142966929,False,,,residential,,False,125.394,"LINESTRING (12.6698383 45.5802183, 12.6714078 45.5799634)",,Via Quattro Novembre,,,
137518650,False,,,residential,,False,147.82399999999998,"LINESTRING (12.6698383 45.5802183, 12.6697999 45.579962, 12.6696775 45.5791115, 12.6696493 45.5788955)",,Via Pasteur,,,
142966929,False,,,residential,,True,94.834,"LINESTRING (12.6698383 45.5802183, 12.6694918 45.5802702, 12.6691188 45.5803315, 12.6688062 45.5803837, 12.6686546 45.5804188)",,Via Quattro Novembre,,,
137518656,False,,,residential,,False,50.331,"LINESTRING (12.6703248 45.576882, 12.6697166 45.5770358)",,Via Melidissa,,,
137518649,False,,,residential,,True,216.06,"LINESTRING (12.6703248 45.576882, 12.6703414 45.5769043, 12.6703897 45.577015, 12.6706319 45.5787266, 12.6706435 45.5788084)",,Via Venti Settembre,,,
137518656,False,,,residential,,True,93.128,"LINESTRING (12.6703248 45.576882, 12.6710495 45.5766873, 12.6713265 45.5766099, 12.6714398 45.5765782)",,Via Melidissa,,,
137518638,False,,,residential,,True,66.77199999999999,"LINESTRING (12.6677985 45.5792103, 12.6678431 45.5792013, 12.6682322 45.5790371, 12.6684557 45.5789518, 12.6685522 45.5789274)",,Via Sepulcri,,,
137518651,False,2,,residential,,False,88.81800000000001,"LINESTRING (12.6677985 45.5792103, 12.6678565 45.5793613, 12.6679347 45.5794974, 12.6681384 45.5797855, 12.6682624 45.5799366)",,Via Marco Polo,,,
137518651,False,2,,residential,,True,193.11100000000002,"LINESTRING (12.6677985 45.5792103, 12.6677824 45.5791641, 12.6676192 45.57866, 12.6675479 45.5784397, 12.6674983 45.5783486, 12.6674065 45.5782177, 12.6671929 45.5779232, 12.6669555 45.5775895)",,Via Marco Polo,,,
683872922,False,2,SP42,primary,50,False,25.386,"LINESTRING (12.6760797 45.5763814, 12.6759299 45.5761786)",,Via Fausta,,,
137518653,False,,,residential,,True,148.659,"LINESTRING (12.6760797 45.5763814, 12.6761556 45.5763543, 12.6777822 45.5757754)",,Via Aleardi,,,
683872922,False,2,SP42,primary,50,True,58.659,"LINESTRING (12.6760797 45.5763814, 12.6762633 45.5766206, 12.6764356 45.5768464)",,Via Fausta,,,
142966934,False,,,residential,,False,28.845,"LINESTRING (12.6757213 45.579729, 12.6760869 45.5797716)",,Via Martiri della Libertà,,,
137518652,False,,,residential,,True,61.78399999999999,"LINESTRING (12.6757213 45.579729, 12.6757476 45.579829, 12.6758132 45.5801929, 12.6758762 45.5802681)",,Via Martiri della Libertà,,,
142966934,False,,,residential,,True,45.064,"LINESTRING (12.6757213 45.579729, 12.6754282 45.5796885, 12.6752324 45.5796735, 12.6751496 45.5796671)",,Via Martiri della Libertà,,,
137518649,False,,,residential,,False,216.05999999999997,"LINESTRING (12.6706435 45.5788084, 12.6706319 45.5787266, 12.6703897 45.577015, 12.6703414 45.5769043, 12.6703248 45.576882)",,Via Venti Settembre,,,
137518659,False,,,residential,,False,98.408,"LINESTRING (12.6706435 45.5788084, 12.6707991 45.5787978, 12.6709064 45.5787905, 12.6713266 45.5787553, 12.6717502 45.5787152, 12.6718974 45.5786964)",,Via Sepulcri,,,
137518659,False,,,residential,,True,77.981,"LINESTRING (12.6706435 45.5788084, 12.6705078 45.5788203, 12.6702215 45.5788454, 12.6696493 45.5788955)",,Via Sepulcri,,,
137518651,False,2,,residential,,False,193.111,"LINESTRING (12.6669555 45.5775895, 12.6671929 45.5779232, 12.6674065 45.5782177, 12.6674983 45.5783486, 12.6675479 45.5784397, 12.6676192 45.57866, 12.6677824 45.5791641, 12.6677985 45.5792103)",,Via Marco Polo,,,
137518656,False,,,residential,,True,171.74499999999998,"LINESTRING (12.6669555 45.5775895, 12.667411 45.5775148, 12.6681901 45.577399, 12.6683872 45.5773718, 12.6686283 45.5773294, 12.6690246 45.5772229, 12.6690882 45.5772054)",,Via Melidissa,,,
137831847,False,,,residential,,False,52.76,"LINESTRING (12.6716765 45.5780225, 12.6718241 45.5784856)",,Via Quattro Novembre,,,
137831847,False,,,residential,,True,93.294,"LINESTRING (12.6716765 45.5780225, 12.6716587 45.5779001, 12.6716248 45.5777158, 12.6715423 45.5771888)",,Via Quattro Novembre,,,
1152867398,False,,,residential,,True,73.07300000000001,"LINESTRING (12.6716765 45.5780225, 12.6719919 45.5780109, 12.6723206 45.5779962, 12.6726134 45.5779803)",,Via Saba,,,
137518639,False,,,residential,,True,58.516,"LINESTRING (12.6715423 45.5771888, 12.6722941 45.5771834)",,Via Mons. Ghezzo,,,
137831847,False,,,residential,,False,93.294,"LINESTRING (12.6715423 45.5771888, 12.6716248 45.5777158, 12.6716587 45.5779001, 12.6716765 45.5780225)",,Via Quattro Novembre,,,
137831847,False,,,residential,,True,68.368,"LINESTRING (12.6715423 45.5771888, 12.67148 45.576788, 12.6714631 45.5766998, 12.6714516 45.5766396, 12.6714466 45.5766137, 12.6714398 45.5765782)",,Via Quattro Novembre,,,
137518659,False,,,residential,,False,70.458,"LINESTRING (12.6687496 45.5789216, 12.6689041 45.5789418, 12.6696493 45.5788955)",,Via Sepulcri,,,
482598341,True,,,residential,,False,9.088000000000001,"LINESTRING (12.6687496 45.5789216, 12.6687362 45.5789398, 12.6687164 45.5789548, 12.6686914 45.5789653, 12.6686633 45.5789708)",,Via Cime,,roundabout,
137518656,False,,,residential,,True,50.331,"LINESTRING (12.6697166 45.5770358, 12.6703248 45.576882)",,Via Melidissa,,,
137518647,False,,,residential,,True,159.938,"LINESTRING (12.6697166 45.5770358, 12.6698061 45.5772021, 12.6699764 45.5784571)",,Via Melidissa,,,
137518656,False,,,residential,,False,52.42,"LINESTRING (12.6697166 45.5770358, 12.6695482 45.5770799, 12.6690882 45.5772054)",,Via Melidissa,,,
337594262,False,,,residential,,True,128.893,"LINESTRING (12.6761562 45.5753018, 12.6777722 45.5755551)",,Via Petrarca,,,
137518655,False,2,,residential,,True,132.844,"LINESTRING (12.6761562 45.5753018, 12.6761684 45.5752734, 12.6761653 45.5752362, 12.6754174 45.5742373)",,Via Petrarca,,,
337594262,False,,,residential,,False,68.68599999999999,"LINESTRING (12.6761562 45.5753018, 12.6758528 45.5752553, 12.6757619 45.5752505, 12.6756428 45.5752562, 12.6755298 45.5752814, 12.6754104 45.5753259, 12.6753155 45.5753612)",,Via Petrarca,,,
683872922,False,2,SP42,primary,50,False,54.962,"LINESTRING (12.676768 45.5772825, 12.6764356 45.5768464)",,Via Fausta,,,
683872922,False,2,SP42,primary,50,True,56.317,"LINESTRING (12.676768 45.5772825, 12.67712 45.577725)",,Via Fausta,,,
137518644,False,,,residential,,True,184.12800000000004,"LINESTRING (12.6686809 45.578826, 12.6687298 45.5787069, 12.6688039 45.5785922, 12.6688613 45.5784768, 12.6689537 45.5780519, 12.6690451 45.5775955, 12.6690589 45.5775294, 12.6690907 45.5773772, 12.6690956 45.5773509, 12.6690996 45.5773293, 12.6690954 45.5772386, 12.6690882 45.5772054)",,Via Monsignor Giuseppe Callegaro,,,
482598341,True,,,residential,,False,13.219999999999999,"LINESTRING (12.6686809 45.578826, 12.6687113 45.5788366, 12.6687354 45.5788534, 12.6687506 45.5788747, 12.6687555 45.5788982, 12.6687496 45.5789216)",,Via Cime,,roundabout,
337594262,False,,,residential,,False,112.575,"LINESTRING (12.6791878 45.5757628, 12.6777722 45.5755551)",,Via Petrarca,,,
137518640,False,,,residential,,True,207.8,"LINESTRING (12.6791878 45.5757628, 12.6790436 45.575571, 12.6789133 45.5753978, 12.6788582 45.5753221, 12.677968 45.5741005)",,Via Petrarca,,,
137518644,False,,,residential,,False,184.128,"LINESTRING (12.6690882 45.5772054, 12.6690954 45.5772386, 12.6690996 45.5773293, 12.6690956 45.5773509, 12.6690907 45.5773772, 12.6690589 45.5775294, 12.6690451 45.5775955, 12.6689537 45.5780519, 12.6688613 45.5784768, 12.6688039 45.5785922, 12.6687298 45.5787069, 12.6686809 45.578826)",,Via Monsignor Giuseppe Callegaro,,,
137518656,False,,,residential,,False,171.745,"LINESTRING (12.6690882 45.5772054, 12.6690246 45.5772229, 12.6686283 45.5773294, 12.6683872 45.5773718, 12.6681901 45.577399, 12.667411 45.5775148, 12.6669555 45.5775895)",,Via Melidissa,,,
137518656,False,,,residential,,True,52.42,"LINESTRING (12.6690882 45.5772054, 12.6695482 45.5770799, 12.6697166 45.5770358)",,Via Melidissa,,,
137518648,False,,,residential,,False,213.95300000000003,"LINESTRING (12.6788551 45.5759331, 12.6765126 45.5768177, 12.6764903 45.576826, 12.6764356 45.5768464)",,Via Vespucci,,,
137518653,False,,,residential,,False,148.659,"LINESTRING (12.6777822 45.5757754, 12.6761556 45.5763543, 12.6760797 45.5763814)",,Via Aleardi,,,
137833093,False,,,residential,,False,49.767,"LINESTRING (12.6737183 45.5783805, 12.6735655 45.5779459)",,Via Mazzini,,,
137518658,False,,,residential,,False,147.888,"LINESTRING (12.6737183 45.5783805, 12.6730723 45.5784188, 12.6718241 45.5784856)",,Via Saba,,,
137833093,False,,,residential,,True,162.122,"LINESTRING (12.6737183 45.5783805, 12.6738777 45.5787824, 12.6739666 45.5787811, 12.6741914 45.5787691, 12.6752871 45.5787191, 12.6753617 45.5787157)",,Via Mazzini,,,
