osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry
161732358,True,via Aldo Moro,residential,30,False,54.888,,"LINESTRING (14.84784 40.830585, 14.8475324 40.8301497)"
255042526,True,,tertiary,30,False,32.859,SP5,"LINESTRING (14.8473078 40.8291483, 14.8476961 40.8291167)"
378371607,False,,tertiary,,False,178.233,SP5,"LINESTRING (14.8473078 40.8291483, 14.8451903 40.829194)"
161732562,False,,tertiary,,False,123.708,SP5,"LINESTRING (14.8451903 40.829194, 14.8441169 40.8299543)"
378371607,False,,tertiary,,True,178.233,SP5,"LINESTRING (14.8451903 40.829194, 14.8473078 40.8291483)"
255159698,False,Viale Principe Amedeo,residential,,True,105.588,,"LINESTRING (14.8451903 40.829194, 14.8452677 40.8297191, 14.8453481 40.8301359)"
161732562,False,,tertiary,,False,133.138,SP5,"LINESTRING (14.8441169 40.8299543, 14.8431306 40.829018)"
161732562,False,,tertiary,,True,123.708,SP5,"LINESTRING (14.8441169 40.8299543, 14.8451903 40.829194)"
255159692,False,,residential,,False,97.62,,"LINESTRING (14.8441169 40.8299543, 14.8441056 40.8300081, 14.844288 40.8308199)"
185377769,True,via fratta,residential,,False,92.102,,"LINESTRING (14.8423344 40.8333117, 14.8425298 40.832886, 14.8425909 40.8327241, 14.8426459 40.832519)"
378371623,False,Via della Libertà,tertiary,,True,304.405,SP32,"LINESTRING (14.8423344 40.8333117, 14.8431276 40.8331249, 14.8432375 40.8331168, 14.8433635 40.8331239, 14.8437095 40.8331584, 14.8438008 40.8331553, 14.8439054 40.833129, 14.8441976 40.8330326, 14.8442808 40.832996, 14.8443453 40.8329483, 14.8444283 40.8328621, 14.8445222 40.8327525, 14.8446 40.8327119, 14.8447019 40.8326957, 14.8447502 40.8326896, 14.8456778 40.8326091)"
161731620,False,Via Giuseppe Maffei,tertiary,,False,93.50999999999999,SP32,"LINESTRING (14.8481835 40.8316634, 14.848205 40.8319681, 14.8482798 40.8321782, 14.8483713 40.8324227, 14.8484359 40.8324642)"
161732101,False,Via della Libertà,tertiary,,False,162.822,,"LINESTRING (14.8481835 40.8316634, 14.8477462 40.8318169, 14.8470355 40.8320229, 14.8467511 40.8321234, 14.8465446 40.8322309, 14.8464499 40.8322956)"
161732358,True,via Aldo Moro,residential,30,False,128.591,,"LINESTRING (14.8481835 40.8316634, 14.8481372 40.8313644, 14.8481944 40.8311464, 14.8481665 40.8309834, 14.8481032 40.8309061, 14.84784 40.830585)"
378372480,False,Via Giuseppe Maffei,tertiary,,True,59.056000000000004,SP32,"LINESTRING (14.8481835 40.8316634, 14.8487244 40.8314913, 14.8488389 40.8314821)"
