osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,width,junction,tunnel
"[83069631, 33179303]","['Via Legnano', 'Corso San Pietro']",unclassified,,True,False,71.364,"LINESTRING (8.9146126 45.4026144, 8.9146412 45.4026554, 8.9147861 45.4027615, 8.9148232 45.4028051, 8.9148334 45.4028781, 8.9146762 45.4031838)",,,,,
33179317,Via Enrico Toti,unclassified,,False,False,79.723,"LINESTRING (8.9176676 45.402598, 8.9183501 45.4031313)",,,,,
33179317,Via Enrico Toti,unclassified,,False,True,21.448999999999998,"LINESTRING (8.9176676 45.402598, 8.9175487 45.4025054, 8.9174758 45.4024603)",,,,,
83510474,Via Pontida,residential,,False,False,72.022,"LINESTRING (8.9210381 45.4024213, 8.9210422 45.403069)",,,,,
83510474,Via Pontida,residential,,False,True,65.532,"LINESTRING (8.9210381 45.4024213, 8.9210283 45.401832)",,,,,
33179327,Via Pontida,residential,,True,False,58.415,"LINESTRING (8.9210196 45.4013067, 8.9210283 45.401832)",,,,,
217811114,Via Paolo Sesto,tertiary,,False,True,77.89099999999999,"LINESTRING (8.9210196 45.4013067, 8.9208644 45.4012664, 8.9205595 45.4012356, 8.9201966 45.4012237, 8.9200358 45.4012211)",,,,,
33179303,Corso San Pietro,unclassified,,True,False,170.804,"LINESTRING (8.9162696 45.4007293, 8.9162448 45.4007651, 8.9156648 45.4016016, 8.915342 45.402067, 8.9153095 45.4021095)",,,,,
"[81458602, 81458619, 533890710]",Corso Italia,unclassified,,False,True,104.10099999999998,"LINESTRING (8.9162696 45.4007293, 8.9162891 45.400696, 8.9163084 45.4006632, 8.9164401 45.4004012, 8.9165792 45.4000701, 8.9166436 45.3998327)",yes,,,,
569035128,Viale Alessandro Manzoni,tertiary,,False,False,225.183,"LINESTRING (8.9162696 45.4007293, 8.9162068 45.4007188, 8.9155696 45.400612, 8.9154727 45.4005981, 8.9137127 45.4004809, 8.9134152 45.4004728)",,,,,
569035128,Viale Alessandro Manzoni,tertiary,,False,True,109.664,"LINESTRING (8.9162696 45.4007293, 8.9163431 45.4007397, 8.9173825 45.4008973, 8.9176401 45.4009446)",,,,,
48254206,Via San Carlo,residential,,True,False,48.624,"LINESTRING (8.9166436 45.3998327, 8.9172656 45.3998546)",,,,,
"[81458602, 81458619, 533890710]",Corso Italia,unclassified,,False,False,104.10100000000001,"LINESTRING (8.9166436 45.3998327, 8.9165792 45.4000701, 8.9164401 45.4004012, 8.9163084 45.4006632, 8.9162891 45.400696, 8.9162696 45.4007293)",yes,,,,
48254197,Via Venti Settembre,residential,,True,False,97.96100000000001,"LINESTRING (8.9162792 45.3985262, 8.916236 45.3985093, 8.9162043 45.3985018, 8.9161769 45.3984953, 8.9160519 45.3984708, 8.9156239 45.3984214, 8.9150487 45.3983731)",,,,,
30116334,Viale Carlo Cattaneo,tertiary,,False,False,202.972,"LINESTRING (8.9171078 45.3955791, 8.9169813 45.3955725, 8.9158309 45.3954089, 8.9147846 45.395216, 8.9145697 45.3951944)",,,,,
30116334,Viale Carlo Cattaneo,tertiary,,False,True,129.043,"LINESTRING (8.9171078 45.3955791, 8.9171775 45.3955956, 8.9172822 45.3956204, 8.9179699 45.3957248, 8.9187252 45.3958102)",,,,,
46603534,Via Pavia,residential,,False,False,40.344,"LINESTRING (8.9171078 45.3955791, 8.9170905 45.3955282, 8.9169878 45.3952262)",,,,,
212499824,Via Donatori di Sangue,tertiary,50,False,False,13.195,"LINESTRING (8.9145697 45.3951944, 8.9145248 45.3953088)",,,,,
30116334,Viale Carlo Cattaneo,tertiary,,False,True,202.972,"LINESTRING (8.9145697 45.3951944, 8.9147846 45.395216, 8.9158309 45.3954089, 8.9169813 45.3955725, 8.9171078 45.3955791)",,,,,
81231702,Viale Serafino dell'Uomo,tertiary,50,False,True,102.833,"LINESTRING (8.9139091 45.3982565, 8.914153 45.3973477)",,,,,
81231702,Viale Serafino dell'Uomo,tertiary,50,False,False,110.459,"LINESTRING (8.9139091 45.3982565, 8.9139006 45.3982828, 8.913881 45.3983432, 8.9135593 45.399219)",,,,,
48254197,Via Venti Settembre,residential,,True,False,82.86099999999999,"LINESTRING (8.914959 45.3983652, 8.914305 45.3982978, 8.9140713 45.3982746, 8.9139091 45.3982565)",,,,,
44073440,Via Edmondo De Amicis,unclassified,,True,False,249.696,"LINESTRING (8.910599 45.3951638, 8.9136434 45.3958511)",,,,,
44073433,Via Rodolfo Morandi,unclassified,,False,False,112.06299999999999,"LINESTRING (8.910599 45.3951638, 8.9108999 45.3947006, 8.9112227 45.3942564)",,,,,
44073433,Via Rodolfo Morandi,unclassified,,False,True,117.169,"LINESTRING (8.910599 45.3951638, 8.9103631 45.3955324, 8.9099838 45.3961249)",,,,,
44073433,Via Rodolfo Morandi,unclassified,,False,True,112.06299999999999,"LINESTRING (8.9112227 45.3942564, 8.9108999 45.3947006, 8.910599 45.3951638)",,,,,
81231702,Viale Serafino dell'Uomo,tertiary,50,False,False,149.167,"LINESTRING (8.9144349 45.3960209, 8.914153 45.3973477)",,,,,
81231702,Viale Serafino dell'Uomo,tertiary,50,False,True,79.493,"LINESTRING (8.9144349 45.3960209, 8.9145248 45.3953088)",,,,,
"[81231729, 44073930]","['Via Statuto', 'Via Lomellina']",residential,,True,False,214.215,"LINESTRING (8.919089 45.3942618, 8.9192587 45.3942835, 8.9195952 45.3943264, 8.91962 45.3943428, 8.9196294 45.3943757, 8.919608 45.3951122, 8.9195859 45.3958831)",,,,,
"[33179244, 83508205, 83508206]","['Via monte Santo', 'Piazza Vittorio Veneto', 'Via Piave']","['unclassified', 'residential']",,False,False,198.28199999999998,"LINESTRING (8.9127155 45.4011073, 8.9128937 45.4011379, 8.9130773 45.4011738, 8.9135172 45.4012793, 8.9132329 45.4018415, 8.9129401 45.4024026)",,,,,
212499815,Piazza Vittorio Veneto,tertiary,50,False,True,52.815,"LINESTRING (8.9127155 45.4011073, 8.912923 45.4007089, 8.912947 45.400661)",,,,,
212499821,Piazza Vittorio Veneto,tertiary,50,False,False,62.923,"LINESTRING (8.9127155 45.4011073, 8.9125308 45.4014816, 8.9124517 45.401642)",,,,,
38831392,Via Magenta,residential,,True,False,64.474,"LINESTRING (8.9129401 45.4024026, 8.9121302 45.4022893)",,,,,
"[33179244, 83508205, 83508206]","['Via monte Santo', 'Piazza Vittorio Veneto', 'Via Piave']","['residential', 'unclassified']",,False,True,198.282,"LINESTRING (8.9129401 45.4024026, 8.9132329 45.4018415, 8.9135172 45.4012793, 8.9130773 45.4011738, 8.9128937 45.4011379, 8.9127155 45.4011073)",,,,,
33178791,Via Ventiquattro Maggio,residential,,True,False,106.849,"LINESTRING (8.9196698 45.4024408, 8.9210381 45.4024213)",,,,,
33179331,Via Luigi Cadorna,unclassified,,False,False,65.23,"LINESTRING (8.9196698 45.4024408, 8.9196618 45.4018542)",,,,,
33179331,Via Luigi Cadorna,unclassified,,False,True,72.626,"LINESTRING (8.9196698 45.4024408, 8.9196806 45.4030939)",,,,,
"[84265909, 46603526]","['Viale Gaetano Negri', 'Corso Giacomo Matteotti']",unclassified,,True,False,154.481,"LINESTRING (8.9197049 45.3973063, 8.9196609 45.3978849, 8.919626 45.397925, 8.9191728 45.3981105, 8.9191417 45.3981292, 8.9190554 45.3982159, 8.9189909 45.3982332, 8.9188283 45.3982218, 8.9187579 45.3982319, 8.9186998 45.3982538)",,,,,
46603531,Viale Gaetano Negri,residential,,True,False,33.07599999999999,"LINESTRING (8.9197049 45.3973063, 8.9199201 45.3973149, 8.9201278 45.3973236)",,,,,
"[81231696, 501218785, 213526322, 501218784]",Viale Felice Cavallotti,tertiary,,False,False,110.994,"LINESTRING (8.9201278 45.3973236, 8.9201186 45.3974215, 8.9201165 45.3974437, 8.9200988 45.3976272, 8.9200843 45.3978221, 8.9200795 45.3980224, 8.9200481 45.39832)",,,,,
"[81231696, 1063732500]","['Viale Felice Cavallotti', 'Viale Carlo Cattaneo']",tertiary,,False,"[False, True]",185.041,"LINESTRING (8.9201278 45.3973236, 8.9201308 45.3972915, 8.9202521 45.3960021, 8.9202135 45.3959276, 8.9201194 45.3958996, 8.9198509 45.3958921)",,,,,
48253796,Via Aurelio Saffi,unclassified,,False,False,53.581,"LINESTRING (8.9208527 45.3954913, 8.9215383 45.395471)",,,,,
490155752,Via Francesco Giramo,unclassified,,False,False,30.31,"LINESTRING (8.9208527 45.3954913, 8.9207752 45.3952242)",,2,,,
490155752,Via Francesco Giramo,unclassified,,False,True,180.58100000000002,"LINESTRING (8.9208527 45.3954913, 8.9209071 45.3963227, 8.9208801 45.3971142)",,2,,,
81231702,Viale Serafino dell'Uomo,tertiary,50,False,False,120.439,"LINESTRING (8.9135593 45.399219, 8.9135222 45.3993164, 8.913161 45.4002654)",,,,,
81231702,Viale Serafino dell'Uomo,tertiary,50,False,True,110.459,"LINESTRING (8.9135593 45.399219, 8.913881 45.3983432, 8.9139006 45.3982828, 8.9139091 45.3982565)",,,,,
83571452,Via Cesare Correnti,unclassified,,True,False,83.19200000000001,"LINESTRING (8.9135593 45.399219, 8.9134588 45.3991968, 8.9133623 45.3991799, 8.9133455 45.3991788, 8.9132292 45.3991714, 8.9130981 45.3991854, 8.9129863 45.3991988, 8.9128985 45.3992033, 8.9127914 45.3992077, 8.9126876 45.3992121, 8.9125678 45.3992165, 8.9125061 45.3992186)",,,,,
33179226,Via Goffredo Mameli,residential,,False,True,124.482,"LINESTRING (8.9119969 45.399202, 8.9107354 45.3998866)",,,,,
572666533,Via Cassolnovo,unclassified,,False,True,91.935,"LINESTRING (8.9119969 45.399202, 8.9118093 45.3991754, 8.9110772 45.3990347, 8.9108597 45.3989889)",,,,,
82651510,Via Novara,tertiary,50,False,True,76.22800000000001,"LINESTRING (8.9121302 45.4022893, 8.9121621 45.4022252, 8.9124251 45.4016955, 8.9124517 45.401642)",,,,,
83571454,Via Giovanni Omboni,residential,,True,False,159.342,"LINESTRING (8.9117902 45.3965759, 8.911158 45.3979384)",,,,,
80280297,Via Ticino,unclassified,,True,False,150.27200000000002,"LINESTRING (8.9117902 45.3965759, 8.9111977 45.3963786, 8.9110768 45.3963436, 8.9109482 45.3963062, 8.9108277 45.3962795, 8.9106973 45.3962496, 8.9105553 45.396225, 8.9103282 45.3961881, 8.9099838 45.3961249)",,,,,
81231702,Viale Serafino dell'Uomo,tertiary,50,False,False,102.833,"LINESTRING (8.914153 45.3973477, 8.9139091 45.3982565)",,,,,
81231702,Viale Serafino dell'Uomo,tertiary,50,False,True,149.167,"LINESTRING (8.914153 45.3973477, 8.9144349 45.3960209)",,,,,
38914547,Via Aldo Annoni,unclassified,,False,False,31.687,"LINESTRING (8.914153 45.3973477, 8.9143526 45.3973792, 8.9145487 45.397411)",,,,,
80280297,Via Ticino,unclassified,,True,False,142.29,"LINESTRING (8.914153 45.3973477, 8.9139875 45.3973081, 8.9124911 45.3968241)",,,,,
38824605,Via Luciano Manara,unclassified,,True,False,158.836,"LINESTRING (8.9102081 45.4018212, 8.912058 45.4022709, 8.9121302 45.4022893)",,,,,
44073432,Viale Papa Giovanni Ventitreesimo,unclassified,,True,False,315.62,"LINESTRING (8.9099838 45.3961249, 8.9097758 45.396402, 8.9094714 45.3968876, 8.9094201 45.397025, 8.9093886 45.3971559, 8.9093755 45.3973364, 8.9093978 45.3974705, 8.9094245 45.3975386, 8.9094746 45.3976061, 8.9095922 45.3976989, 8.9097519 45.3977647, 8.9099819 45.3978061, 8.911158 45.3979384)",,,,,
44073433,Via Rodolfo Morandi,unclassified,,False,False,117.169,"LINESTRING (8.9099838 45.3961249, 8.9103631 45.3955324, 8.910599 45.3951638)",,,,,
572666533,Via Cassolnovo,unclassified,,False,False,81.135,"LINESTRING (8.9098737 45.3987585, 8.9108597 45.3989889)",,,,,
81453560,Via Angelo Teotti,residential,,True,False,63.256,"LINESTRING (8.9168057 45.3975339, 8.9176108 45.3975973)",,,,,
46603532,Corso San Martino,residential,,True,False,114.92200000000001,"LINESTRING (8.9168057 45.3975339, 8.9168406 45.3974757, 8.9173029 45.3968625, 8.9173474 45.3967024, 8.9173444 45.396589)",,,,,
46603632,Via Mentana,unclassified,,True,False,79.819,"LINESTRING (8.9136434 45.3958511, 8.9139717 45.3951713)",,,,,
44073440,Via Edmondo De Amicis,unclassified,,True,False,64.621,"LINESTRING (8.9136434 45.3958511, 8.9143734 45.3960077, 8.9144349 45.3960209)",,,,,
1063732500,Viale Carlo Cattaneo,tertiary,,False,True,20.716,"LINESTRING (8.9195859 45.3958831, 8.9198509 45.3958921)",,,,,
30116334,Viale Carlo Cattaneo,tertiary,,False,False,67.726,"LINESTRING (8.9195859 45.3958831, 8.9194133 45.3958726, 8.9191985 45.3958595, 8.9189413 45.3958304, 8.9187252 45.3958102)",,,,,
217811114,Via Paolo Sesto,tertiary,,False,False,77.89099999999999,"LINESTRING (8.9200358 45.4012211, 8.9201966 45.4012237, 8.9205595 45.4012356, 8.9208644 45.4012664, 8.9210196 45.4013067)",,,,,
217811126,Via Paolo Sesto,tertiary,,True,False,25.781,"LINESTRING (8.9200358 45.4012211, 8.9197881 45.4012279, 8.9197103 45.4012468)",,1,,,
44073946,Via Ugo Foscolo,residential,,True,False,65.046,"LINESTRING (8.9187776 45.3955895, 8.9181289 45.3952225)",,,,,
33179213,Via fratelli Cairoli,residential,,True,False,149.70100000000002,"LINESTRING (8.9187776 45.3955895, 8.9188621 45.3953297, 8.9189522 45.3948589, 8.919089 45.3942618)",,,,,
46603526,Viale Gaetano Negri,unclassified,,True,False,157.665,"LINESTRING (8.9198509 45.3958921, 8.9197049 45.3973063)",,,,,
1063732500,Viale Carlo Cattaneo,tertiary,,False,False,20.716,"LINESTRING (8.9198509 45.3958921, 8.9195859 45.3958831)",,,,,
"[81231696, 1063732500]","['Viale Felice Cavallotti', 'Viale Carlo Cattaneo']",tertiary,,False,"[False, True]",185.041,"LINESTRING (8.9198509 45.3958921, 8.9201194 45.3958996, 8.9202135 45.3959276, 8.9202521 45.3960021, 8.9201308 45.3972915, 8.9201278 45.3973236)",,,,,
"[81458601, 37139676, 33441535]","['Piazza castello', 'Corso Italia', 'Via Costantino Cantù']","['residential', 'unclassified']",,True,False,247.269,"LINESTRING (8.9185813 45.398886, 8.91856 45.3989795, 8.9184996 45.3990074, 8.9182365 45.3990347, 8.9179732 45.3990347, 8.9173951 45.3990358, 8.9173069 45.3990368, 8.9169656 45.3990413, 8.9166122 45.3990562, 8.9166676 45.3994867, 8.9166686 45.3996026, 8.9166473 45.3998044)",,,,,
"[46603631, 81231719]","['Piazza Barbara Cazzamini Mussi', 'Via Nazario Sauro']",unclassified,,False,True,46.258,"LINESTRING (8.9139717 45.3951713, 8.9142299 45.395266, 8.9144621 45.3952997, 8.9145248 45.3953088)",,,,,
81339119,Via Nazario Sauro,unclassified,,True,False,237.53900000000002,"LINESTRING (8.9139717 45.3951713, 8.9120422 45.3945291, 8.9112227 45.3942564)",,,,,
48253795,Via Tito Speri,residential,,False,False,31.186,"LINESTRING (8.9215116 45.39521, 8.9219103 45.3951935)",,,,,
48253808,Via Tito Speri,residential,,False,True,57.522,"LINESTRING (8.9215116 45.39521, 8.9207752 45.3952242)",,,,,
84077250,Via Enrico Tazzoli,residential,,True,False,29.097,"LINESTRING (8.9215116 45.39521, 8.9215383 45.395471)",,,,,
48253795,Via Tito Speri,residential,,False,True,31.186,"LINESTRING (8.9219103 45.3951935, 8.9215116 45.39521)",,,,,
490155752,Via Francesco Giramo,unclassified,,False,True,70.981,"LINESTRING (8.9208801 45.3971142, 8.9208169 45.397751)",,2,,,
48253801,Via Cristoforo Colombo,residential,,True,False,90.03200000000001,"LINESTRING (8.9208801 45.3971142, 8.9217003 45.39714, 8.9220313 45.3971586)",,1,3,,
490155752,Via Francesco Giramo,unclassified,,False,False,180.58100000000002,"LINESTRING (8.9208801 45.3971142, 8.9209071 45.3963227, 8.9208527 45.3954913)",,2,,,
48253808,Via Tito Speri,residential,,False,False,57.522,"LINESTRING (8.9207752 45.3952242, 8.9215116 45.39521)",,,,,
490155752,Via Francesco Giramo,unclassified,,False,True,30.31,"LINESTRING (8.9207752 45.3952242, 8.9208527 45.3954913)",,2,,,
490155752,Via Francesco Giramo,unclassified,,False,False,86.492,"LINESTRING (8.9207752 45.3952242, 8.9206454 45.3948429, 8.9204773 45.3944756)",,2,,,
92931454,Via Gian Battista Piatti,residential,,False,True,34.388,"LINESTRING (8.914723 45.3996086, 8.9146406 45.3999124)",,,,,
"[92931449, 81339118]","['Via Gian Battista Piatti', 'Via Federico Confalonieri']",residential,,True,False,139.71800000000002,"LINESTRING (8.914723 45.3996086, 8.914887 45.3990078, 8.9150487 45.3983731)",,,,,
92931454,Via Gian Battista Piatti,residential,,False,False,34.388,"LINESTRING (8.9146406 45.3999124, 8.914723 45.3996086)",,,,,
48254209,Via Alessandro Carabelli,residential,,False,False,68.417,"LINESTRING (8.9172656 45.3998546, 8.9171918 45.4004677)",,,,,
"[46603529, 92931453, 48254206]","['Via Motta', 'Piazza Castello', 'Via San Carlo']",residential,,True,False,252.33299999999997,"LINESTRING (8.9172656 45.3998546, 8.918532 45.3998897, 8.9185733 45.3998731, 8.9187904 45.3994641, 8.9189829 45.3990883, 8.9190215 45.3989507, 8.9190049 45.3988863, 8.9189378 45.3988621, 8.9185813 45.398886)",,,,,
81458601,Piazza castello,residential,,True,False,68.104,"LINESTRING (8.918507 45.3982772, 8.9185058 45.3983551, 8.9185061 45.3984873, 8.9185635 45.3987475, 8.9185813 45.398886)",,,,,
82897974,Corso Giacomo Matteotti,residential,,True,False,178.257,"LINESTRING (8.918507 45.3982772, 8.9183036 45.3982573, 8.918251 45.3982522, 8.9173777 45.3981588, 8.9172425 45.3981429, 8.9171778 45.3981209, 8.9171486 45.3981109, 8.9170667 45.3980472, 8.9170065 45.3979528, 8.9169045 45.3977551, 8.9168521 45.3976611, 8.9168057 45.3975339)",,,,,
46603532,Corso San Martino,residential,,True,False,113.859,"LINESTRING (8.9173444 45.396589, 8.9172939 45.3964132, 8.9172016 45.3960726, 8.9171196 45.3956534, 8.9171078 45.3955791)",,,,,
92931450,Piazza 5 giornate,residential,,False,True,94.276,"LINESTRING (8.9173444 45.396589, 8.9174477 45.3965928, 8.9185499 45.3966367)",,,,,
92931451,Via Santa Maria,residential,,True,False,59.256,"LINESTRING (8.9187439 45.3977218, 8.9186998 45.3982538)",,,,,
92931452,Via Santa Maria,residential,,True,False,52.058,"LINESTRING (8.9187439 45.3977218, 8.9188155 45.3973258, 8.9188761 45.3972715)",,,,,
84265909,Corso Giacomo Matteotti,unclassified,,True,False,15.7,"LINESTRING (8.9186998 45.3982538, 8.9186541 45.398271, 8.9186065 45.3982804, 8.9185604 45.398281, 8.918507 45.3982772)",,,,,
81341471,Via Aldo Annoni,residential,,True,False,52.724,"LINESTRING (8.9145487 45.397411, 8.9152055 45.3975211)",,,,,
38914547,Via Aldo Annoni,unclassified,,False,True,31.687,"LINESTRING (8.9145487 45.397411, 8.9143526 45.3973792, 8.914153 45.3973477)",,,,,
48254503,Via Solferino,residential,,True,False,95.813,"LINESTRING (8.9152055 45.3975211, 8.914959 45.3983652)",,,,,
"[81453563, 81341471]","['Piazza Camillo Golgi', 'Via Aldo Annoni']",residential,,True,False,145.822,"LINESTRING (8.9152055 45.3975211, 8.9155692 45.3975871, 8.9166263 45.3977837, 8.9168057 45.3975339)",,,,,
48254453,Vicolo Santa Maria,residential,,False,False,123.589,"LINESTRING (8.9176108 45.3975973, 8.9179586 45.3972183, 8.9179974 45.397194, 8.918043 45.3971865, 8.9183135 45.3972101, 8.9188761 45.3972715)",,,,,
81453560,Via Angelo Teotti,residential,,True,False,89.548,"LINESTRING (8.9176108 45.3975973, 8.9182085 45.3976623, 8.9187439 45.3977218)",,,,,
80280297,Via Ticino,unclassified,,True,False,61.292,"LINESTRING (8.9124911 45.3968241, 8.9117902 45.3965759)",,,,,
80564453,Vicolo Ticino,residential,,False,False,79.866,"LINESTRING (8.9124911 45.3968241, 8.9129382 45.3961781)",,,,,
80564453,Vicolo Ticino,residential,,False,True,79.866,"LINESTRING (8.9129382 45.3961781, 8.9124911 45.3968241)",,,,,
217811151,,tertiary,,True,False,9.408,"LINESTRING (8.9195874 45.401122, 8.9196246 45.4011114, 8.9196648 45.401111, 8.9197024 45.4011209)",,1,,roundabout,
217811175,Viale Felice Cavallotti,tertiary,,True,False,43.173,"LINESTRING (8.9195874 45.401122, 8.9196073 45.4010675, 8.9196249 45.4010191, 8.9196406 45.4009552, 8.9196719 45.4007391)",,1,,,
80878972,,tertiary,,True,False,6.525,"LINESTRING (8.919676 45.4012586, 8.9196344 45.4012611, 8.9195945 45.4012523)",,1,,roundabout,
217811137,Via Luigi Cadorna,unclassified,,True,False,10.092,"LINESTRING (8.919676 45.4012586, 8.9196503 45.4012675, 8.9196379 45.4012829, 8.9196325 45.401307, 8.9196271 45.4013353)",,1,,,
80878972,,tertiary,,True,False,2.982,"LINESTRING (8.9197103 45.4012468, 8.919676 45.4012586)",,1,,roundabout,
217811118,,tertiary,,True,False,6.965,"LINESTRING (8.9197024 45.4011209, 8.9197349 45.4011424, 8.9197523 45.4011712)",,1,,roundabout,
33179224,Viale Alessandro Manzoni,tertiary,,True,False,18.351,"LINESTRING (8.9195945 45.4012523, 8.9194877 45.4012396, 8.9194434 45.4012368, 8.9193616 45.4012308)",,1,,,
80878972,,tertiary,,True,False,11.582,"LINESTRING (8.9195945 45.4012523, 8.9195655 45.4012361, 8.9195459 45.401214, 8.9195382 45.4011885, 8.9195432 45.4011627)",,1,,roundabout,
32876330,Via Paolo Sesto,tertiary,,True,False,22.877000000000002,"LINESTRING (8.9197523 45.4011712, 8.9198471 45.4011922, 8.9199416 45.4012115, 8.9200358 45.4012211)",,1,,,
217811109,,tertiary,,True,False,9.463000000000001,"LINESTRING (8.9197523 45.4011712, 8.9197524 45.4011996, 8.9197378 45.401226, 8.9197103 45.4012468)",,1,,roundabout,
80878972,,tertiary,,True,False,5.775,"LINESTRING (8.9195432 45.4011627, 8.9195603 45.4011397, 8.9195874 45.401122)",,1,,roundabout,
212499826,,tertiary,50,True,False,2.336,"LINESTRING (8.9130032 45.4004961, 8.9129885 45.4004778)",,,,roundabout,
212499826,,tertiary,50,True,False,5.711,"LINESTRING (8.9130108 45.4003788, 8.9130384 45.4003619, 8.9130714 45.4003509)",,,,roundabout,
212499797,,tertiary,50,True,False,2.755,"LINESTRING (8.9132126 45.4003785, 8.9132322 45.4003991)",,,,roundabout,
80907597,,tertiary,50,True,False,13.045,"LINESTRING (8.9132322 45.4003991, 8.9132431 45.4004212, 8.913246 45.4004446, 8.9132404 45.4004678, 8.9132269 45.4004893, 8.9132063 45.4005077)",,,,roundabout,
212499835,Viale Alessandro Manzoni,tertiary,,True,False,16.557000000000002,"LINESTRING (8.9132322 45.4003991, 8.9132795 45.4004241, 8.9133209 45.40044, 8.9133652 45.4004592, 8.9134152 45.4004728)",,,,,
83571455,Via Gorizia,residential,,True,False,22.546999999999997,"LINESTRING (8.9129885 45.4004778, 8.9129299 45.4004382, 8.9128916 45.4004215, 8.9127431 45.4003754)",,,,,
212499826,,tertiary,50,True,False,11.713,"LINESTRING (8.9129885 45.4004778, 8.9129787 45.4004523, 8.9129794 45.400426, 8.9129903 45.4004008, 8.9130108 45.4003788)",,,,roundabout,
82651510,Via Novara,tertiary,50,False,False,76.228,"LINESTRING (8.9124517 45.401642, 8.9124251 45.4016955, 8.9121621 45.4022252, 8.9121302 45.4022893)",,,,,
83508213,Piazza Vittorio Veneto,residential,,False,True,26.825000000000003,"LINESTRING (8.9124517 45.401642, 8.9123243 45.4016134, 8.9121251 45.4015671)",,,,,
212499821,Piazza Vittorio Veneto,tertiary,50,False,True,62.923,"LINESTRING (8.9124517 45.401642, 8.9125308 45.4014816, 8.9127155 45.4011073)",,,,,
