osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge,junction,maxspeed
24054470,False,2,SP4,Viale Ingelheim,secondary,False,112.60399999999998,"LINESTRING (10.8803427 45.5224665, 10.8812568 45.5222165, 10.881691 45.5221017)",,,
537211758,True,2,SP4,Viale Ingelheim,secondary,False,22.044,"LINESTRING (10.8803427 45.5224665, 10.8802414 45.5225228, 10.8801217 45.5225903)",,,
289564883,True,1,SP4,Viale Ingelheim,secondary,False,34.894999999999996,"LINESTRING (10.8848691 45.5212893, 10.8850621 45.5211849, 10.8852054 45.5210831)",,,
559745710,False,2,SP4,Viale Ingelheim,secondary,True,130.31400000000002,"LINESTRING (10.8848691 45.5212893, 10.8839839 45.5215181, 10.8832987 45.5216928)",,,
289564879,False,2,SP4,Viale Ingelheim,secondary,True,13.174,"LINESTRING (10.886832 45.5207257, 10.886696 45.5207961)",,,
338295303,True,,,Via Roma,tertiary,False,61.047000000000004,"LINESTRING (10.886832 45.5207257, 10.8868016 45.520643, 10.8867995 45.5206079, 10.8867972 45.5205707, 10.8868314 45.5202449, 10.8868229 45.5201806)",,,
"[311148168, 800696134, 311148167]",False,2,SP4,Viale Ingelheim,secondary,False,91.19899999999998,"LINESTRING (10.886832 45.5207257, 10.8869099 45.5206845, 10.8870223 45.5206252, 10.8870441 45.5206137, 10.8872246 45.5205096, 10.8875191 45.5203205, 10.8877416 45.5202112)",yes,,
338295308,True,,SP4,Viale Ingelheim,secondary,False,5.379,"LINESTRING (10.8881942 45.5199983, 10.8882033 45.5200128, 10.88821 45.520045)",,roundabout,
34882019,False,,,Via San Francesco,residential,False,159.065,"LINESTRING (10.88724 45.5237838, 10.8873883 45.5238263, 10.8874431 45.5238764, 10.8876851 45.5241544, 10.8880847 45.5247053, 10.88831 45.5249739)",,,
192253918,False,2,,Via San Francesco,secondary,False,113.603,"LINESTRING (10.88724 45.5237838, 10.8872569 45.5236466, 10.8872592 45.5235629, 10.8872605 45.5235169, 10.8871843 45.5231915, 10.8871149 45.5230077, 10.8870001 45.5227876)",,,50
318491487,False,2,,Via Villa Girardi,secondary,True,126.71700000000001,"LINESTRING (10.88724 45.5237838, 10.8871164 45.523976, 10.8870345 45.5240434, 10.8864603 45.5245686, 10.8862847 45.5246982)",,,50
192253918,False,2,,Via San Francesco,secondary,True,88.545,"LINESTRING (10.8864023 45.5210719, 10.8865897 45.5218573)",,,50
358397305,True,,,Via San Francesco,secondary,False,11.417,"LINESTRING (10.8864023 45.5210719, 10.8863734 45.52104, 10.8863402 45.5210116, 10.8863002 45.5210086)",,,
60202346,False,,,Via Catinaccio,residential,True,74.046,"LINESTRING (10.8811819 45.5191969, 10.8806652 45.518638)",,,
166548587,False,,,Via Marmolada,residential,False,55.233,"LINESTRING (10.8811819 45.5191969, 10.8805661 45.519443)",,,
32102070,False,,,Via Monte Cristallo,residential,False,95.33699999999999,"LINESTRING (10.8811819 45.5191969, 10.8817071 45.5189727, 10.8820478 45.5193261)",,,
32102084,False,,,Via Catinaccio,residential,True,169.486,"LINESTRING (10.8811819 45.5191969, 10.8817633 45.5198132, 10.8823018 45.5205021)",,,
166548587,False,,,Via Marmolada,residential,True,55.233,"LINESTRING (10.8805661 45.519443, 10.8811819 45.5191969)",,,
32102069,False,,,,residential,False,75.758,"LINESTRING (10.8805661 45.519443, 10.8807605 45.5197101, 10.8810207 45.5200452)",,,
32102069,False,,,,residential,True,75.758,"LINESTRING (10.8810207 45.5200452, 10.8807605 45.5197101, 10.8805661 45.519443)",,,
32102070,False,,,Via Monte Cristallo,residential,True,95.33699999999999,"LINESTRING (10.8820478 45.5193261, 10.8817071 45.5189727, 10.8811819 45.5191969)",,,
32102076,True,,,Via Dolomiti,residential,False,68.801,"LINESTRING (10.8803218 45.5205741, 10.880772 45.5211064)",,,
32102082,False,,,Via Dolomiti,residential,False,136.822,"LINESTRING (10.880772 45.5211064, 10.8823018 45.5205021)",,,
32102076,True,,,Via Dolomiti,residential,False,91.05699999999999,"LINESTRING (10.880772 45.5211064, 10.8805713 45.5211716, 10.8805006 45.5211846, 10.8804112 45.5211768, 10.8803367 45.5211377, 10.8802771 45.5210751, 10.8799867 45.5207202)",,,
32102076,True,,,Via Dolomiti,residential,False,30.749,"LINESTRING (10.8799867 45.5207202, 10.8803218 45.5205741)",,,
32102081,False,,,Via Mara,unclassified,True,141.85399999999998,"LINESTRING (10.883057 45.5187481, 10.8834541 45.5192446, 10.8840479 45.5198157)",,,
32102090,False,,,Via Saibante,residential,False,54.781,"LINESTRING (10.883057 45.5187481, 10.8831105 45.5187232, 10.8836231 45.518456)",,,
32102081,False,,,Via Mara,unclassified,False,141.85399999999998,"LINESTRING (10.8840479 45.5198157, 10.8834541 45.5192446, 10.883057 45.5187481)",,,
"[32102081, 759911813]",False,,,Via Mara,unclassified,True,165.235,"LINESTRING (10.8840479 45.5198157, 10.8841051 45.5198705, 10.8844139 45.520132, 10.8847607 45.5204796, 10.8851643 45.5209455, 10.8852698 45.5210264)",,,
32102082,False,,,Via Dolomiti,residential,True,155.988,"LINESTRING (10.8840479 45.5198157, 10.8836537 45.5199734, 10.8823018 45.5205021)",,,
32102082,False,,,Via Dolomiti,residential,True,136.822,"LINESTRING (10.8823018 45.5205021, 10.880772 45.5211064)",,,
32102082,False,,,Via Dolomiti,residential,False,155.988,"LINESTRING (10.8823018 45.5205021, 10.8836537 45.5199734, 10.8840479 45.5198157)",,,
32102084,False,,,Via Catinaccio,residential,False,169.486,"LINESTRING (10.8823018 45.5205021, 10.8817633 45.5198132, 10.8811819 45.5191969)",,,
176456635,True,,,Via Roma,tertiary,False,266.081,"LINESTRING (10.8856093 45.5189184, 10.885573 45.5185223, 10.8855755 45.5183852, 10.885642 45.5182131, 10.8856899 45.5179144, 10.8856419 45.5178323, 10.8857077 45.5174477, 10.8859246 45.5167634, 10.8859639 45.5166966, 10.8860802 45.5165944)",,,30
32103253,True,,,,unclassified,False,13.618,"LINESTRING (10.8825999 45.5174467, 10.8825863 45.5174647, 10.8825658 45.5174792, 10.8825401 45.5174889, 10.8825115 45.5174929, 10.8824825 45.5174908, 10.8824557 45.5174829)",,roundabout,
32102085,True,,,,unclassified,False,145.98,"LINESTRING (10.8840771 45.5182107, 10.8849355 45.5186916, 10.8851647 45.5188318, 10.8853901 45.5189071, 10.8855135 45.5189202, 10.8856093 45.5189184)",,,
32102090,False,,,Via Saibante,residential,True,44.738,"LINESTRING (10.8840771 45.5182107, 10.8840415 45.5182382, 10.8836231 45.518456)",,,
60913025,True,,,Via Don Francesco Oliboni,unclassified,False,143.24599999999998,"LINESTRING (10.8840771 45.5182107, 10.8833768 45.5178573, 10.882709 45.5174846, 10.8825999 45.5174467)",,,
60202346,False,,,Via Catinaccio,residential,False,74.046,"LINESTRING (10.8806652 45.518638, 10.8811819 45.5191969)",,,
32102087,False,,,Via Pelagalli,residential,False,173.955,"LINESTRING (10.8806652 45.518638, 10.8809357 45.5185279, 10.8812241 45.5183687, 10.8815167 45.5180694, 10.8817853 45.5179515, 10.8821341 45.5177948, 10.8823786 45.5176686)",,,
32102087,False,,,Via Pelagalli,residential,False,21.505,"LINESTRING (10.8823786 45.5176686, 10.8824557 45.5174829)",,,
32102087,False,,,Via Pelagalli,residential,True,173.95499999999998,"LINESTRING (10.8823786 45.5176686, 10.8821341 45.5177948, 10.8817853 45.5179515, 10.8815167 45.5180694, 10.8812241 45.5183687, 10.8809357 45.5185279, 10.8806652 45.518638)",,,
32102088,True,,,Via Mara,residential,False,131.543,"LINESTRING (10.8823786 45.5176686, 10.8824071 45.5177226, 10.8825546 45.5180505, 10.8827125 45.5182857, 10.8827622 45.5183598, 10.883057 45.5187481)",,,
32102087,False,,,Via Pelagalli,residential,True,21.505,"LINESTRING (10.8824557 45.5174829, 10.8823786 45.5176686)",,,
32103253,True,,,,unclassified,False,13.137,"LINESTRING (10.8824557 45.5174829, 10.882434 45.5174703, 10.8824182 45.517454, 10.8824097 45.5174353, 10.882409 45.5174156, 10.8824164 45.5173966, 10.882431 45.5173798)",,roundabout,
561005744,False,,,Via Chiesa,residential,False,136.872,"LINESTRING (10.882431 45.5173798, 10.8823296 45.5173263, 10.8817356 45.5170138, 10.8809823 45.5166857)",,,
759911828,True,,,,unclassified,False,15.278,"LINESTRING (10.882431 45.5173798, 10.8824616 45.5173626, 10.8824993 45.517355, 10.8825382 45.5173584, 10.8825722 45.5173722, 10.8825958 45.5173941)",,roundabout,
561005744,False,,,Via Chiesa,residential,True,136.872,"LINESTRING (10.8809823 45.5166857, 10.8817356 45.5170138, 10.8823296 45.5173263, 10.882431 45.5173798)",,,
32103252,True,,,Via Molino,residential,False,281.393,"LINESTRING (10.8860802 45.5165944, 10.8859658 45.5165468, 10.8855431 45.5165378, 10.8846338 45.5166253, 10.8844836 45.5166455, 10.8843069 45.5166872, 10.8840883 45.5167763, 10.8837654 45.5169157, 10.8833354 45.5171478, 10.8830284 45.517301, 10.8829108 45.5173515, 10.8828279 45.5173821, 10.8828147 45.517387)",,,
