osmid,oneway,name,highway,reversed,length,geometry,tunnel,lanes,maxspeed,bridge,junction
32754534,True,Borgo Onorato,residential,False,102.21000000000001,"LINESTRING (10.3311383 44.799599, 10.3313913 44.799513, 10.3316846 44.7993904, 10.3319669 44.7992717, 10.3322525 44.7991327)",,,,,
224643748,True,Strada Ventidue Luglio,residential,False,86.85700000000001,"LINESTRING (10.3311383 44.799599, 10.3311842 44.7998923, 10.3311994 44.8002746, 10.331223 44.8003768)",,,,,
53648224,False,Strada Luigi Carlo Farini,residential,True,74.562,"LINESTRING (10.3267207 44.797751, 10.3270493 44.7983797)",,2,,,
53648224,False,Strada Luigi Carlo Farini,residential,False,79.005,"LINESTRING (10.3267207 44.797751, 10.3266019 44.7974091, 10.3266069 44.7972161, 10.3266617 44.7970554)",,2,,,
"[431556260, 431556259, 32756740, 431556261]",True,"['Vicolo Santafiora', 'Piazzale Santafiora']",residential,False,151.829,"LINESTRING (10.3267207 44.797751, 10.326796 44.7977382, 10.3272488 44.7976614, 10.3275731 44.7976643, 10.3276707 44.7977355, 10.3276388 44.797799, 10.3274664 44.798142, 10.3274739 44.7982051, 10.3274876 44.7983192, 10.3274925 44.7983603)",building_passage,,,,
31015353,False,Via Primo Groppi,unclassified,True,220.081,"LINESTRING (10.3341749 44.7975857, 10.3315173 44.7969849)",,,,,
32707604,False,Borgo delle Grazie,residential,False,8.04,"LINESTRING (10.3222318 44.80414, 10.3222018 44.8042091)",,,,,
32707616,True,Borgo delle Grazie,residential,False,83.279,"LINESTRING (10.3222318 44.80414, 10.3225803 44.8035005, 10.3226137 44.8034418)",,,,,
"[182141582, 432851173, 432851174, 182141583]",True,Via dei Farnese,unclassified,False,179.995,"LINESTRING (10.3233565 44.8041833, 10.3233497 44.8042298, 10.3233312 44.8043438, 10.3233235 44.8043914, 10.3233134 44.8046286, 10.3233466 44.8047676, 10.3235678 44.8052849, 10.3237449 44.8054203, 10.3238919 44.8055086, 10.3239465 44.8055635, 10.3239576 44.8056143, 10.3239846 44.805661)",,,,,
539680347,True,Borgo Rodolfo Tanzi,residential,False,88.86399999999999,"LINESTRING (10.3233565 44.8041833, 10.3228778 44.8041645, 10.3223949 44.8041456, 10.3222318 44.80414)",,,,,
32707604,False,Borgo delle Grazie,residential,True,8.04,"LINESTRING (10.3222018 44.8042091, 10.3222318 44.80414)",,,,,
44716539,False,Vicolo Asdente,residential,False,46.803,"LINESTRING (10.3222018 44.8042091, 10.3220538 44.8046167)",,,,,
44716539,False,Vicolo Asdente,residential,True,46.803,"LINESTRING (10.3220538 44.8046167, 10.3222018 44.8042091)",,,,,
32707616,True,Borgo delle Grazie,residential,False,64.077,"LINESTRING (10.3226137 44.8034418, 10.3227535 44.8032762, 10.3229952 44.8029988, 10.3230161 44.8029815, 10.3230341 44.8029705, 10.3230454 44.802955)",,,,,
32707725,True,Via dei Farnese,residential,False,141.863,"LINESTRING (10.3230454 44.802955, 10.3230834 44.8030887, 10.3230937 44.8031144, 10.3231067 44.8031363, 10.3231245 44.8031574, 10.3231507 44.8031804, 10.3232136 44.8032414, 10.3232341 44.8032634, 10.3232589 44.8032924, 10.3232779 44.8033183, 10.3232885 44.803336, 10.3232993 44.8033607, 10.3233059 44.8033832, 10.323311 44.8034091, 10.323354 44.803777, 10.3233565 44.8041833)",,,,,
32726552,True,Borgo Catena,residential,False,23.592,"LINESTRING (10.3219983 44.8015038, 10.3222934 44.8014696)",,,,,
32726333,True,Borgo Giambattista Fornovo,residential,False,129.51999999999998,"LINESTRING (10.3219983 44.8015038, 10.3220537 44.8017109, 10.3220795 44.802058, 10.3218677 44.8026455)",,,,,
24233631,True,Strada Nino Bixio,residential,False,76.432,"LINESTRING (10.3222917 44.8010143, 10.3222282 44.8008061, 10.32215 44.8006926, 10.3219051 44.8004916, 10.3218343 44.8004264)",,,,,
31015100,False,Borgo Collegio Maria Luigia,residential,True,28.665,"LINESTRING (10.3333956 44.7989334, 10.3333075 44.7991835)",,,,,
31015100,False,Borgo Collegio Maria Luigia,residential,False,64.55799999999999,"LINESTRING (10.3333956 44.7989334, 10.3334845 44.7987655, 10.3336306 44.7983779)",,,,,
32754534,True,Borgo Onorato,residential,False,47.915000000000006,"LINESTRING (10.3328025 44.7989739, 10.3330232 44.7989269, 10.3333042 44.7989143, 10.3333956 44.7989334)",,,,,
224643748,True,Strada Ventidue Luglio,residential,False,17.601,"LINESTRING (10.3312123 44.7989124, 10.3311947 44.7990702)",,,,,
32754694,True,Borgo Scacchini,residential,False,149.874,"LINESTRING (10.3312123 44.7989124, 10.3314302 44.7989014, 10.3319653 44.7988308, 10.3327205 44.7987209, 10.3328025 44.7989739)",,,,,
224643748,True,Strada Ventidue Luglio,residential,False,43.914,"LINESTRING (10.331223 44.8003768, 10.3312986 44.8005659, 10.3313294 44.8007258, 10.3313243 44.8007626)",,,,,
32754820,False,Borgo Bicchierai,residential,True,64.447,"LINESTRING (10.3328986 44.7999097, 10.3329459 44.7997805, 10.3330673 44.7996331, 10.3332052 44.7995098, 10.3333082 44.7994172)",,,,,
32755193,True,Borgo Riccio da Parma,residential,False,120.991,"LINESTRING (10.3313197 44.7979481, 10.3297863 44.7979469)",,,,,
224643748,True,Strada Ventidue Luglio,residential,False,107.56,"LINESTRING (10.3313197 44.7979481, 10.3312123 44.7989124)",,,,,
32755193,True,Borgo Riccio da Parma,residential,False,57.003,"LINESTRING (10.3297863 44.7979469, 10.3290937 44.7980927)",,,,,
32755321,True,Borgo San Silvestro,residential,False,24.358,"LINESTRING (10.3297863 44.7979469, 10.3298897 44.7981533)",,,,,
32755193,True,Borgo Riccio da Parma,residential,False,90.832,"LINESTRING (10.3286178 44.7981929, 10.3280478 44.798257, 10.3274925 44.7983603)",,,,,
431560920,True,Borgo Giacomo Tommasini,residential,False,128.301,"LINESTRING (10.3286178 44.7981929, 10.3285578 44.7976449, 10.3284891 44.7972977, 10.3285063 44.7971637, 10.3285432 44.7970476)",,,,,
32755193,True,Borgo Riccio da Parma,residential,False,31.606,"LINESTRING (10.3274925 44.7983603, 10.3271108 44.7984465)",,,,,
53648224,False,Strada Luigi Carlo Farini,residential,False,8.872,"LINESTRING (10.3271108 44.7984465, 10.3270493 44.7983797)",,2,,,
53648224,False,Strada Luigi Carlo Farini,residential,True,13.759,"LINESTRING (10.3271108 44.7984465, 10.3271659 44.7985639)",,2,,,
32755321,True,Borgo San Silvestro,residential,False,45.038000000000004,"LINESTRING (10.330059 44.7985014, 10.3301194 44.7987027, 10.3301465 44.7988341, 10.3301644 44.7988993)",,,,,
25592508,False,Strada della Repubblica,residential,False,95.566,"LINESTRING (10.3301574 44.8009927, 10.3303652 44.8009563, 10.3313243 44.8007626)",,2,50,,
"[25592508, 929795646]",False,Strada della Repubblica,residential,True,95.75399999999999,"LINESTRING (10.3301574 44.8009927, 10.3297956 44.8010722, 10.3292585 44.8011738, 10.3289932 44.8012351)",,2,50,,
186689658,False,Piazzale Fratelli Cervi,residential,False,23.934,"LINESTRING (10.3301574 44.8009927, 10.3300962 44.8008441, 10.3300733 44.8007859)",,,,,
32755991,False,Borgo Schizzati,residential,False,34.291,"LINESTRING (10.3291413 44.7996407, 10.3295514 44.7995386)",,,,,
431560920,True,Borgo Giacomo Tommasini,residential,False,33.118,"LINESTRING (10.3291413 44.7996407, 10.3290281 44.7993539)",,,,,
31015050,True,Borgo Felino,residential,False,36.416,"LINESTRING (10.3285432 44.7970476, 10.3282142 44.7969489, 10.3282324 44.796876)",,,,,
32755991,False,Borgo Schizzati,residential,True,34.291,"LINESTRING (10.3295514 44.7995386, 10.3291413 44.7996407)",,,,,
431560920,True,Borgo Giacomo Tommasini,residential,False,68.726,"LINESTRING (10.3290281 44.7993539, 10.3287727 44.798763)",,,,,
32755321,True,Borgo San Silvestro,residential,False,16.032,"LINESTRING (10.3302167 44.7990768, 10.3302917 44.7992108)",,,,,
32756222,True,Piazzale San Lorenzo,residential,False,98.732,"LINESTRING (10.3302167 44.7990768, 10.329946 44.7991332, 10.3295087 44.7992351, 10.3290281 44.7993539)",,,,,
"[431551826, 32756451]",False,"['Vicolo Giandemaria', 'Piazzale San Lorenzo']",residential,"[False, True]",59.303000000000004,"LINESTRING (10.329438 44.799036, 10.3297851 44.7989727, 10.3300778 44.798917, 10.3301329 44.7989068, 10.3301644 44.7988993)",,,,,
53648224,False,Strada Luigi Carlo Farini,residential,False,53.141000000000005,"LINESTRING (10.327367 44.79902, 10.3271968 44.7986339, 10.3271659 44.7985639)",,2,,,
32756509,True,Borgo del Canale,residential,False,73.422,"LINESTRING (10.3311947 44.7990702, 10.3308944 44.7990834, 10.3306435 44.7991249, 10.3302917 44.7992108)",,,,,
224643748,True,Strada Ventidue Luglio,residential,False,59.319,"LINESTRING (10.3311947 44.7990702, 10.3311238 44.7993519, 10.3311383 44.799599)",,,,,
53648224,False,Strada Luigi Carlo Farini,residential,False,13.759,"LINESTRING (10.3271659 44.7985639, 10.3271108 44.7984465)",,2,,,
32756542,True,Borgo Garimberti,residential,False,119.95899999999999,"LINESTRING (10.3271659 44.7985639, 10.3273166 44.7985406, 10.3275596 44.7985064, 10.3278909 44.7984492, 10.3282282 44.7983926, 10.3285049 44.7983456, 10.3286499 44.7983319)",,,,,
53648224,False,Strada Luigi Carlo Farini,residential,True,53.141000000000005,"LINESTRING (10.3271659 44.7985639, 10.3271968 44.7986339, 10.327367 44.79902)",,2,,,
32755321,True,Borgo San Silvestro,residential,False,12.054,"LINESTRING (10.3298897 44.7981533, 10.32995 44.7982529)",,,,,
32756833,False,Borgo San Vitale,residential,False,95.22800000000001,"LINESTRING (10.3289932 44.8012351, 10.3288211 44.8006508, 10.3287163 44.8004022)",,,,,
"[25592508, 929795646]",False,Strada della Repubblica,residential,False,95.75399999999999,"LINESTRING (10.3289932 44.8012351, 10.3292585 44.8011738, 10.3297956 44.8010722, 10.3301574 44.8009927)",,2,50,,
"[201011680, 490394340, 490394341, 929795646]",False,"['Piazza Giuseppe Garibaldi', 'Strada della Repubblica', 'Strada Giuseppe Mazzini']",residential,True,170.486,"LINESTRING (10.3289932 44.8012351, 10.328414 44.8013859, 10.3283553 44.8014012, 10.3280301 44.8014714, 10.3276196 44.8015517, 10.327569 44.8015626, 10.3275308 44.8015709, 10.3269298 44.8016867)",,2,50,,
32756833,False,Borgo San Vitale,residential,False,10.779,"LINESTRING (10.3287163 44.8004022, 10.32867 44.800311)",,,,,
431550626,False,Piazzale del Carbone,residential,True,19.272,"LINESTRING (10.3287163 44.8004022, 10.3284897 44.8004669)",,,,,
32756833,False,Borgo San Vitale,residential,True,95.22800000000001,"LINESTRING (10.3287163 44.8004022, 10.3288211 44.8006508, 10.3289932 44.8012351)",,,,,
23772829,True,Viale Maria Luigia,residential,False,111.15799999999999,"LINESTRING (10.3222972 44.7973886, 10.3223142 44.7975528, 10.3223489 44.7981047, 10.3223666 44.798387)",,,,,
431550095,False,Strada Giordano Cavestro,residential,False,97.891,"LINESTRING (10.3267069 44.8010405, 10.3265126 44.8006451, 10.3263047 44.8002077)",,,,,
431550096,True,Strada dell'Università,residential,False,101.21000000000001,"LINESTRING (10.3267069 44.8010405, 10.3262698 44.8011477, 10.3261675 44.80117, 10.3254895 44.8013272)",,,,,
33175062,True,Strada del Conservatorio,residential,False,161.966,"LINESTRING (10.3247933 44.7999523, 10.3248321 44.7997429, 10.3248639 44.799558, 10.324954 44.7993921, 10.3251313 44.79924, 10.3253024 44.7990108, 10.3255041 44.7986111)",,,,,
33175326,False,Piazzale del Carmine,residential,True,24.363,"LINESTRING (10.3247933 44.7999523, 10.3245865 44.7999753, 10.3245471 44.8000401)",,,,,
33175410,True,Piazzale Arrigo Boito,residential,False,111.886,"LINESTRING (10.3247933 44.7999523, 10.3248333 44.7999461, 10.3258094 44.7997427, 10.3259284 44.7997196, 10.3260531 44.7997004, 10.3261536 44.79973)",,,,,
24281442,False,Strada al Ponte Caprazucca,residential,False,7.953,"LINESTRING (10.3255041 44.7986111, 10.3256049 44.7986114)",,,,,
24281442,False,Strada al Ponte Caprazucca,residential,True,85.18299999999999,"LINESTRING (10.3255041 44.7986111, 10.3248403 44.7985751, 10.3244331 44.7985226)",,,,,
33175272,False,Borgo Piccinini,residential,True,39.05,"LINESTRING (10.3247926 44.8014193, 10.324902 44.8017618)",,,,,
431555258,True,Borgo Piccinini,residential,False,38.973,"LINESTRING (10.3247926 44.8014193, 10.324689 44.8010766)",,,,,
33175272,False,Borgo Piccinini,residential,False,39.05,"LINESTRING (10.324902 44.8017618, 10.3247926 44.8014193)",,,,,
576780817,True,Strada agli Ospizi Civili,residential,False,37.61,"LINESTRING (10.324689 44.8010766, 10.3251352 44.8009576)",,,,,
"[576780817, 33175316, 490391388]",True,"['Vicolo San Quirino', 'Piazzale del Carmine', 'Strada agli Ospizi Civili']",residential,False,126.498,"LINESTRING (10.3246283 44.8004486, 10.3242766 44.8004656, 10.3243775 44.8011233, 10.324689 44.8010766)",,,,,
33175317,True,Vicolo del Carmine,residential,False,44.924,"LINESTRING (10.3246283 44.8004486, 10.3246498 44.8006492, 10.3249286 44.8006044)",,,,,
33175321,True,Via Eleonora Duse,residential,False,44.437,"LINESTRING (10.3239856 44.8000711, 10.3245471 44.8000401)",,,,,
24281199,False,Viale Arturo Toscanini,tertiary,False,240.781,"LINESTRING (10.3239856 44.8000711, 10.323932 44.8003191, 10.3239275 44.8004879, 10.3240169 44.8010547, 10.3240566 44.8013067, 10.3242076 44.8022222)",,,,,
24281199,False,Viale Arturo Toscanini,tertiary,True,175.84199999999998,"LINESTRING (10.3239856 44.8000711, 10.3241146 44.7995217, 10.3243797 44.7987099, 10.3244331 44.7985226)",,,,,
490391389,True,Piazzale del Carmine,residential,False,45.873,"LINESTRING (10.3245471 44.8000401, 10.3246283 44.8004486)",,,,,
33175326,False,Piazzale del Carmine,residential,False,24.363,"LINESTRING (10.3245471 44.8000401, 10.3245865 44.7999753, 10.3247933 44.7999523)",,,,,
33175428,False,Piazzale Corte D'Appello,residential,True,44.115,"LINESTRING (10.3266937 44.7996274, 10.3261536 44.79973)",,,,,
"[33175498, 33175502]",True,Via al Collegio dei Nobili,residential,False,118.55000000000001,"LINESTRING (10.3266937 44.7996274, 10.3265275 44.7991993, 10.327367 44.79902)",,,,,
431555712,True,Borgo Masnovo,residential,False,81.688,"LINESTRING (10.325985 44.7978479, 10.3262086 44.7985652)",,,,,
33175554,True,Borgo Girolamo Cantelli,residential,False,99.82499999999999,"LINESTRING (10.325985 44.7978479, 10.3261092 44.7974517, 10.3262881 44.7969765)",,,,,
33175576,True,Borgo della Salnitrara,residential,False,46.16,"LINESTRING (10.3262881 44.7969765, 10.3257113 44.7969072)",,,,,
431556258,True,Borgo della Salnitrara,residential,False,30.757,"LINESTRING (10.3262881 44.7969765, 10.3266617 44.7970554)",,,,,
352841932,False,Viale F. e G.L. Basetti,tertiary,False,183.058,"LINESTRING (10.3245299 44.7968787, 10.3244924 44.7977238, 10.3244781 44.7982498, 10.3244331 44.7985226)",,,,,
33175576,True,Borgo della Salnitrara,residential,False,93.27300000000001,"LINESTRING (10.3257113 44.7969072, 10.3256794 44.7969064, 10.3245299 44.7968787)",,,,,
53648224,False,Strada Luigi Carlo Farini,residential,True,79.005,"LINESTRING (10.3266617 44.7970554, 10.3266069 44.7972161, 10.3266019 44.7974091, 10.3267207 44.797751)",,2,,,
"[23772970, 890229435, 890229436]",False,"['Via Giuseppe Mazzini', 'Ponte di Mezzo']",residential,"[False, True]",107.55099999999999,"LINESTRING (10.3242076 44.8022222, 10.3240988 44.8022489, 10.3230292 44.8024437, 10.3228898 44.8024687)",,2,,yes,
23773127,False,Viale Giovanni Mariotti,tertiary,True,238.096,"LINESTRING (10.3242076 44.8022222, 10.3242941 44.8025649, 10.3245641 44.8033671, 10.3246008 44.8034761, 10.3246274 44.8035537, 10.324873 44.8043103)",,3,,,
24281199,False,Viale Arturo Toscanini,tertiary,True,240.78099999999998,"LINESTRING (10.3242076 44.8022222, 10.3240566 44.8013067, 10.3240169 44.8010547, 10.3239275 44.8004879, 10.323932 44.8003191, 10.3239856 44.8000711)",,,,,
"[652537188, 1088812716, 201117516]",False,Strada Giuseppe Mazzini,residential,False,126.50200000000001,"LINESTRING (10.3242076 44.8022222, 10.3244521 44.8021776, 10.324692 44.8021302, 10.3248178 44.8021057, 10.3249411 44.8020804, 10.3249944 44.8020691, 10.3253551 44.8019944, 10.3253675 44.8019921, 10.3257525 44.8019181)",,2,,,
34148509,False,Piazzale Jacopo Sanvitale,residential,False,34.295,"LINESTRING (10.3314907 44.8014704, 10.3310787 44.8015687)",,,,,
"[34148641, 25646373]",True,"['Strada Benedetto Cairoli', 'Borgo del Correggio']",residential,False,239.849,"LINESTRING (10.3314907 44.8014704, 10.3320478 44.8026699, 10.332052 44.802679, 10.3321158 44.8026523, 10.3328918 44.8023254, 10.3331278 44.8022323)",,,,,
34148509,False,Piazzale Jacopo Sanvitale,residential,False,29.744,"LINESTRING (10.3310787 44.8015687, 10.3307223 44.8016559)",,,,,
34148509,False,Piazzale Jacopo Sanvitale,residential,True,34.295,"LINESTRING (10.3310787 44.8015687, 10.3314907 44.8014704)",,,,,
34148561,False,Piazzale Jacopo Sanvitale,residential,False,29.693,"LINESTRING (10.3310787 44.8015687, 10.3309693 44.8013132)",,,,,
70991333,True,Borgo delle Orsoline,residential,False,117.193,"LINESTRING (10.3263047 44.8002077, 10.3249286 44.8006044)",,,,,
431550095,False,Strada Giordano Cavestro,residential,False,54.439,"LINESTRING (10.3263047 44.8002077, 10.3261536 44.79973)",,,,,
431550095,False,Strada Giordano Cavestro,residential,True,97.891,"LINESTRING (10.3263047 44.8002077, 10.3265126 44.8006451, 10.3267069 44.8010405)",,,,,
33175062,True,Strada del Conservatorio,residential,False,73.292,"LINESTRING (10.3249286 44.8006044, 10.3247933 44.7999523)",,,,,
33175062,True,Strada del Conservatorio,residential,False,42.523,"LINESTRING (10.3251352 44.8009576, 10.3249286 44.8006044)",,,,,
33175062,True,Strada del Conservatorio,residential,False,47.106,"LINESTRING (10.3253306 44.8013579, 10.3251352 44.8009576)",,,,,
431550096,True,Strada dell'Università,residential,False,42.993,"LINESTRING (10.3253306 44.8013579, 10.3247926 44.8014193)",,,,,
32755321,True,Borgo San Silvestro,residential,False,28.939,"LINESTRING (10.32995 44.7982529, 10.330059 44.7985014)",,,,,
