osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,ref,access
1254398941,Via Luigi Rizzo,unclassified,,True,False,18.338,"LINESTRING (13.5466357 43.4616051, 13.546681 43.4615148, 13.5466944 43.4614618, 13.546698 43.4614471)",,,,
1254398944,Via Luigi Rizzo,unclassified,,False,False,124.07,"LINESTRING (13.5466357 43.4616051, 13.5465531 43.4617157, 13.5465119 43.4618355, 13.5463682 43.4622531, 13.5462355 43.4626784)",,,,
236873773,Via Luigi Rizzo,unclassified,,True,False,19.466,"LINESTRING (13.5462355 43.4626784, 13.5462696 43.4627546, 13.5463465 43.4628314)",,,,
1254398944,Via Luigi Rizzo,unclassified,,False,True,124.07000000000001,"LINESTRING (13.5462355 43.4626784, 13.5463682 43.4622531, 13.5465119 43.4618355, 13.5465531 43.4617157, 13.5466357 43.4616051)",,,,
156279653,Via Cristoforo Colombo,tertiary,,False,False,4.161,"LINESTRING (13.5514456 43.4649055, 13.5514498 43.4648682)",,,,
156137466,,tertiary,,True,False,4.9190000000000005,"LINESTRING (13.5514456 43.4649055, 13.5514735 43.4649143, 13.5514975 43.464928)",roundabout,1,,
144929477,Via Redipuglia,residential,,False,True,141.29399999999998,"LINESTRING (13.5406671 43.4601032, 13.5411275 43.4603096, 13.5414804 43.4604669, 13.5418738 43.4606396, 13.5421576 43.4607696)",,,,
144929474,Via Fratelli Bandiera,residential,,False,True,47.384,"LINESTRING (13.5405822 43.4607733, 13.5411691 43.4607842)",,,,
144929474,Via Fratelli Bandiera,residential,,False,False,47.384,"LINESTRING (13.5411691 43.4607842, 13.5405822 43.4607733)",,,,
1217822659,Via Fratelli Bandiera,residential,,True,False,31.063,"LINESTRING (13.5411691 43.4607842, 13.5408885 43.4609754)",,,,
144929477,Via Redipuglia,residential,,False,False,141.29399999999998,"LINESTRING (13.5421576 43.4607696, 13.5418738 43.4606396, 13.5414804 43.4604669, 13.5411275 43.4603096, 13.5406671 43.4601032)",,,,
144929477,Via Redipuglia,residential,,False,True,117.49600000000001,"LINESTRING (13.5421576 43.4607696, 13.5422777 43.4608807, 13.5424602 43.4611061, 13.5425382 43.4613549, 13.5425554 43.4615434, 13.5425598 43.4617533)",,,,
1217822657,Via Fratelli Bandiera,residential,,True,False,79.813,"LINESTRING (13.5421576 43.4607696, 13.5417025 43.4607832, 13.5411691 43.4607842)",,,,
1217822658,Via Fratelli Bandiera,residential,,True,False,33.409,"LINESTRING (13.5408885 43.4609754, 13.5405822 43.4607733)",,,,
144929476,Via Fratelli Bandiera,residential,,False,False,108.051,"LINESTRING (13.5408885 43.4609754, 13.5408733 43.4611988, 13.5409424 43.4613906, 13.5410839 43.4615332, 13.541569 43.4616595)",,,,
144929476,Via Fratelli Bandiera,residential,,False,False,37.677,"LINESTRING (13.541569 43.4616595, 13.5418078 43.4617354, 13.5420129 43.4617504)",,,,
144929476,Via Fratelli Bandiera,residential,,False,True,108.05099999999999,"LINESTRING (13.541569 43.4616595, 13.5410839 43.4615332, 13.5409424 43.4613906, 13.5408733 43.4611988, 13.5408885 43.4609754)",,,,
1217822663,Via Istria,residential,,True,False,90.848,"LINESTRING (13.541569 43.4616595, 13.5415801 43.4617251, 13.5415506 43.4617796, 13.5416418 43.4624688)",,,,
144929476,Via Fratelli Bandiera,residential,,False,False,44.141,"LINESTRING (13.5420129 43.4617504, 13.5425598 43.4617533)",,,,
144929476,Via Fratelli Bandiera,residential,,False,True,37.677,"LINESTRING (13.5420129 43.4617504, 13.5418078 43.4617354, 13.541569 43.4616595)",,,,
1217822664,Via Carso,residential,,True,False,95.548,"LINESTRING (13.5420129 43.4617504, 13.5420468 43.4621037, 13.5420938 43.4622887, 13.5425305 43.4622838)",,,,
144929476,Via Fratelli Bandiera,residential,,False,True,44.141,"LINESTRING (13.5425598 43.4617533, 13.5420129 43.4617504)",,,,
144929477,Via Redipuglia,residential,,False,False,117.49600000000001,"LINESTRING (13.5425598 43.4617533, 13.5425554 43.4615434, 13.5425382 43.4613549, 13.5424602 43.4611061, 13.5422777 43.4608807, 13.5421576 43.4607696)",,,,
1217822660,Via Piave,residential,,False,False,125.74799999999999,"LINESTRING (13.5425598 43.4617533, 13.5427695 43.4617533, 13.5430276 43.461798, 13.543355 43.4619378, 13.5436169 43.4621028, 13.5438561 43.4622945)",,,,
1217822661,Via Redipuglia,residential,,True,False,59.036,"LINESTRING (13.5425305 43.4622838, 13.5425598 43.4617533)",,,,
176477829,Via I Maggio,residential,,False,False,40.152,"LINESTRING (13.5438561 43.4622945, 13.5442977 43.4621282)",,,,
176477829,Via I Maggio,residential,,False,True,47.967,"LINESTRING (13.5438561 43.4622945, 13.5433268 43.4624907)",,,,
1217643872,Via Piave,residential,,True,False,152.10399999999998,"LINESTRING (13.5438561 43.4622945, 13.544017 43.4625428, 13.5442276 43.4629117, 13.5446272 43.4635424)",,,,
1217822660,Via Piave,residential,,False,True,125.74799999999999,"LINESTRING (13.5438561 43.4622945, 13.5436169 43.4621028, 13.543355 43.4619378, 13.5430276 43.461798, 13.5427695 43.4617533, 13.5425598 43.4617533)",,,,
176477829,Via I Maggio,residential,,False,False,10.859,"LINESTRING (13.5423517 43.4627915, 13.5424729 43.4627491)",,,,
31300576,Via Cadorna,residential,,False,False,27.158,"LINESTRING (13.5423517 43.4627915, 13.5422569 43.462735, 13.5420635 43.4626688)",,,,
31300576,Via Cadorna,residential,,False,True,27.062,"LINESTRING (13.5423517 43.4627915, 13.5423944 43.4629335, 13.5424197 43.4630298)",,,,
31300575,Via Oberdan,unclassified,,False,True,56.122,"LINESTRING (13.5446272 43.4635424, 13.5440184 43.4637863)",,,,
31300575,Via Oberdan,unclassified,,False,False,43.122,"LINESTRING (13.5446272 43.4635424, 13.5447377 43.4634929, 13.5450993 43.4633614)",,,,
31141324,Via Paolo Soprani,tertiary,,True,False,7.334,"LINESTRING (13.5495733 43.4625166, 13.5495543 43.4624521)",,,,
31141592,Via Giacomo Matteotti,tertiary,,False,False,23.773,"LINESTRING (13.5515049 43.4631912, 13.5514365 43.4631046, 13.5513506 43.4630092)",,,,
31141592,Via Giacomo Matteotti,tertiary,,False,True,57.851,"LINESTRING (13.5515049 43.4631912, 13.5515266 43.463289, 13.5515578 43.4637096)",,,,
31141592,Via Giacomo Matteotti,tertiary,,False,True,151.067,"LINESTRING (13.54901 43.4640272, 13.5493137 43.4638098, 13.5495911 43.4636283, 13.5498781 43.4634161, 13.5502214 43.4631718, 13.5503448 43.4630754)",,,,
156137458,Piazzale Don Giovanni Minzoni,tertiary,,True,False,59.301,"LINESTRING (13.54901 43.4640272, 13.5489704 43.4640714, 13.5489355 43.4641006, 13.5485158 43.4643186, 13.5484259 43.4643352)",,1,,
31141592,Via Giacomo Matteotti,tertiary,,False,False,64.183,"LINESTRING (13.5515734 43.4642867, 13.5515578 43.4637096)",,,,
156137467,,residential,,False,False,24.537,"LINESTRING (13.5515734 43.4642867, 13.5512695 43.4642933)",,,,
31141592,Via Giacomo Matteotti,tertiary,,False,True,29.806,"LINESTRING (13.5515734 43.4642867, 13.5515567 43.4644399, 13.5515306 43.4645527)",,,,
156137458,Piazzale Don Giovanni Minzoni,tertiary,,True,False,69.89099999999999,"LINESTRING (13.5484259 43.4643352, 13.548387 43.4643157, 13.5483723 43.4642904, 13.5483803 43.4642544, 13.5487706 43.4640509, 13.5488282 43.4640276, 13.5488886 43.4640178, 13.5489436 43.4640198, 13.54901 43.4640272)",,1,,
156137468,,residential,,True,False,277.20799999999997,"LINESTRING (13.5484259 43.4643352, 13.5482824 43.4643848, 13.5475274 43.464622, 13.5474844 43.4646372, 13.5469916 43.4648146, 13.5465587 43.4649778, 13.5464606 43.4650181, 13.5461626 43.4651403, 13.5460186 43.4651748, 13.5458485 43.4652156, 13.5456894 43.4652463, 13.5456698 43.4652514, 13.5455093 43.4652928, 13.5453005 43.4653554)",,,,
31141592,Via Giacomo Matteotti,tertiary,,False,False,29.806,"LINESTRING (13.5515306 43.4645527, 13.5515567 43.4644399, 13.5515734 43.4642867)",,,,
31141592,Via Giacomo Matteotti,tertiary,,False,True,14.254,"LINESTRING (13.5515306 43.4645527, 13.5514949 43.4646454, 13.5514802 43.4646755)",,,,
178442328,Via Giacomo Matteotti,tertiary,,True,False,32.016999999999996,"LINESTRING (13.5515306 43.4645527, 13.5515563 43.4646566, 13.5515403 43.4647644, 13.5515548 43.4648376)",,1,,
31141592,Via Giacomo Matteotti,tertiary,,False,False,14.254,"LINESTRING (13.5514802 43.4646755, 13.5514949 43.4646454, 13.5515306 43.4645527)",,,,
156137462,Via Giacomo Matteotti,tertiary,,True,False,21.951999999999998,"LINESTRING (13.5514802 43.4646755, 13.551446 43.4647864, 13.5514362 43.4648355, 13.5514498 43.4648682)",,1,,
156137461,Via Giacomo Matteotti,tertiary,,True,False,27.861,"LINESTRING (13.5513617 43.46491, 13.5514113 43.4647831, 13.5514802 43.4646755)",,1,,
156137466,,tertiary,,True,False,6.920999999999999,"LINESTRING (13.5513617 43.46491, 13.5513889 43.4649036, 13.5514174 43.4649021, 13.5514456 43.4649055)",roundabout,1,,
156137466,,tertiary,,True,False,12.176,"LINESTRING (13.5514975 43.464928, 13.5515194 43.4649503, 13.5515306 43.4649764, 13.5515302 43.4650038, 13.551518 43.4650297)",roundabout,1,,
156137466,,tertiary,,True,False,2.579,"LINESTRING (13.5513347 43.4649224, 13.5513617 43.46491)",roundabout,1,,
156137466,,tertiary,,True,False,3.401,"LINESTRING (13.5513078 43.4649458, 13.5513198 43.4649333, 13.5513347 43.4649224)",roundabout,1,,
"[881001144, 156137465]","['Via Ugo Bassi', 'Via Francesco Baracca']",residential,,False,False,402.36999999999995,"LINESTRING (13.5513078 43.4649458, 13.5502474 43.4647703, 13.5496859 43.4646988, 13.549132 43.464619, 13.5489805 43.4646132, 13.5488678 43.464619, 13.5488075 43.4646287, 13.5487713 43.4646463, 13.5487605 43.4646784, 13.5487739 43.4647086, 13.548841 43.4647426, 13.5489402 43.4647738, 13.5492245 43.4648594, 13.5494123 43.4648857, 13.5504318 43.4649462, 13.5510149 43.465021)",,,,
156137465,Via Francesco Baracca,residential,,False,False,19.865000000000002,"LINESTRING (13.5510149 43.465021, 13.5511195 43.4650347, 13.5512568 43.465054)",,,,
"[881001144, 156137465]","['Via Ugo Bassi', 'Via Francesco Baracca']",residential,,False,True,402.37,"LINESTRING (13.5510149 43.465021, 13.5504318 43.4649462, 13.5494123 43.4648857, 13.5492245 43.4648594, 13.5489402 43.4647738, 13.548841 43.4647426, 13.5487739 43.4647086, 13.5487605 43.4646784, 13.5487713 43.4646463, 13.5488075 43.4646287, 13.5488678 43.464619, 13.5489805 43.4646132, 13.549132 43.464619, 13.5496859 43.4646988, 13.5502474 43.4647703, 13.5513078 43.4649458)",,,,
156137466,,tertiary,,True,False,7.2410000000000005,"LINESTRING (13.551518 43.4650297, 13.5515008 43.4650475, 13.5514781 43.4650616, 13.5514513 43.4650712)",roundabout,1,,
156279662,Via Gaetano Donizetti,tertiary,,True,False,17.073,"LINESTRING (13.551518 43.4650297, 13.5515505 43.4650892, 13.5515802 43.4651761)",,1,,
156137463,Via della Stazione,tertiary,,False,False,4.781,"LINESTRING (13.5513085 43.465033, 13.5512568 43.465054)",,2,,
156137466,,tertiary,,True,False,10.126,"LINESTRING (13.5513085 43.465033, 13.5512963 43.465012, 13.551292 43.4649895, 13.551296 43.4649669, 13.5513078 43.4649458)",roundabout,1,,
156137463,Via della Stazione,tertiary,,False,True,4.781,"LINESTRING (13.5512568 43.465054, 13.5513085 43.465033)",,2,,
"[633725418, 156137463]",Via della Stazione,tertiary,,False,False,395.13800000000003,"LINESTRING (13.5512568 43.465054, 13.5509934 43.4652595, 13.5497999 43.4662703, 13.5496443 43.4664416, 13.5495638 43.4665389, 13.5495048 43.4666713, 13.5494834 43.4668154, 13.5494887 43.4669633, 13.5495156 43.4672631, 13.5495216 43.4673253, 13.5495391 43.4673959, 13.5495933 43.4675011, 13.5497265 43.4676443, 13.5498261 43.4677255, 13.5499289 43.467813, 13.5500217 43.4679489, 13.5500318 43.4679877, 13.5500334 43.4680442)",,2,SP26,
156137465,Via Francesco Baracca,residential,,False,True,19.865000000000002,"LINESTRING (13.5512568 43.465054, 13.5511195 43.4650347, 13.5510149 43.465021)",,,,
156137466,,tertiary,,True,False,13.267,"LINESTRING (13.5514513 43.4650712, 13.5514204 43.4650758, 13.5513889 43.4650744, 13.551357 43.4650664, 13.5513295 43.4650522, 13.5513085 43.465033)",roundabout,1,,
"[633725418, 156137463]",Via della Stazione,tertiary,,False,True,395.138,"LINESTRING (13.5500334 43.4680442, 13.5500318 43.4679877, 13.5500217 43.4679489, 13.5499289 43.467813, 13.5498261 43.4677255, 13.5497265 43.4676443, 13.5495933 43.4675011, 13.5495391 43.4673959, 13.5495216 43.4673253, 13.5495156 43.4672631, 13.5494887 43.4669633, 13.5494834 43.4668154, 13.5495048 43.4666713, 13.5495638 43.4665389, 13.5496443 43.4664416, 13.5497999 43.4662703, 13.5509934 43.4652595, 13.5512568 43.465054)",,2,SP26,
633725419,,residential,,False,False,78.728,"LINESTRING (13.5500334 43.4680442, 13.5499553 43.4680267, 13.5498843 43.4679517, 13.5497488 43.4678641, 13.549545 43.4677678, 13.5492378 43.4676558)",,,,
31300647,Via Luigi Rizzo,unclassified,,False,False,36.008,"LINESTRING (13.548872 43.4604805, 13.5485801 43.4607254)",,,,
144866671,Via Maria Montessori,tertiary,50,False,False,179.59099999999998,"LINESTRING (13.548872 43.4604805, 13.5497973 43.4610543, 13.5499758 43.461148, 13.5501011 43.4611949, 13.5502796 43.4612224, 13.5504732 43.4612224, 13.5506935 43.4612114, 13.5507426 43.4612046)",,,,
156279671,,residential,,False,True,6.124,"LINESTRING (13.5522095 43.4609448, 13.5522364 43.4609963)",,,,
156279671,,residential,,False,False,6.124,"LINESTRING (13.5522364 43.4609963, 13.5522095 43.4609448)",,,,
156279669,,tertiary,,True,False,8.838,"LINESTRING (13.5522364 43.4609963, 13.5522746 43.4609926, 13.5523071 43.4610005, 13.5523335 43.461019)",roundabout,,,
156279669,,tertiary,,True,False,4.407,"LINESTRING (13.5523335 43.461019, 13.5523439 43.4610363, 13.552346 43.461057)",roundabout,,,
156279669,,tertiary,,True,False,11.405000000000001,"LINESTRING (13.552346 43.461057, 13.5523391 43.4610751, 13.5523115 43.461099, 13.5522838 43.4611078, 13.5522416 43.4611066)",roundabout,,,
31192534,Via Dante Alighieri,tertiary,,False,False,32.515,"LINESTRING (13.5522416 43.4611066, 13.552164 43.4612372, 13.5521086 43.4613819)",,2,,
156279669,,tertiary,,True,False,6.714,"LINESTRING (13.5522416 43.4611066, 13.5522191 43.4610984, 13.5522007 43.4610852, 13.5521873 43.461064)",roundabout,,,
31192534,Via Dante Alighieri,tertiary,,False,False,17.981,"LINESTRING (13.5521086 43.4613819, 13.5520593 43.4615396)",,2,,
31192534,Via Dante Alighieri,tertiary,,False,True,32.515,"LINESTRING (13.5521086 43.4613819, 13.552164 43.4612372, 13.5522416 43.4611066)",,2,,
31192534,Via Dante Alighieri,tertiary,,False,True,17.981,"LINESTRING (13.5520593 43.4615396, 13.5521086 43.4613819)",,2,,
156279656,Via Dante Alighieri,tertiary,,True,False,203.69100000000003,"LINESTRING (13.5520593 43.4615396, 13.5520431 43.4616726, 13.5520102 43.4618489, 13.5519745 43.461955, 13.5519076 43.4620573, 13.5517979 43.4621734, 13.5517214 43.4622564, 13.5516064 43.4623147, 13.551499 43.4623394, 13.5513688 43.4623365, 13.5512383 43.4623223, 13.5511253 43.4622939, 13.5509993 43.4622671, 13.5508841 43.4622529, 13.5507384 43.4622434, 13.5506277 43.4622428, 13.5505035 43.4622384, 13.5503971 43.4622642, 13.5503205 43.4622816)",,,,
176609768,Via Boccaccio,residential,,False,True,175.762,"LINESTRING (13.5520593 43.4615396, 13.551802 43.4615189, 13.5513675 43.4616746, 13.5512173 43.4616902, 13.5503268 43.4615831, 13.5499996 43.461443)",,,,
156279652,Via Cristoforo Colombo,tertiary,,False,True,119.293,"LINESTRING (13.5528577 43.4636036, 13.5520228 43.4644889)",,,,
156279652,Via Cristoforo Colombo,tertiary,,False,False,119.293,"LINESTRING (13.5520228 43.4644889, 13.5528577 43.4636036)",,,,
156279652,Via Cristoforo Colombo,tertiary,,False,True,41.059,"LINESTRING (13.5520228 43.4644889, 13.5517105 43.4647804)",,,,
156279652,Via Cristoforo Colombo,tertiary,,False,False,41.059,"LINESTRING (13.5517105 43.4647804, 13.5520228 43.4644889)",,,,
156279655,Via Cristoforo Colombo,tertiary,,True,False,7.912,"LINESTRING (13.5517105 43.4647804, 13.5516545 43.4648388)",,,,
156279654,Via Cristoforo Colombo,tertiary,,True,False,14.110000000000001,"LINESTRING (13.5515548 43.4648376, 13.5516003 43.4648248, 13.5517105 43.4647804)",,,,
156279655,Via Cristoforo Colombo,tertiary,,True,False,16.464,"LINESTRING (13.5516545 43.4648388, 13.5515519 43.4648774, 13.5514975 43.464928)",,,,
156279653,Via Cristoforo Colombo,tertiary,,False,True,4.161,"LINESTRING (13.5514498 43.4648682, 13.5514456 43.4649055)",,,,
156279654,Via Cristoforo Colombo,tertiary,,True,False,9.132,"LINESTRING (13.5514498 43.4648682, 13.5515548 43.4648376)",,,,
156279660,Via Gaetano Donizetti,tertiary,,False,True,9.71,"LINESTRING (13.5515802 43.4651761, 13.5516278 43.4652563)",,,,
156279661,Via Gaetano Donizetti,tertiary,,True,False,15.686,"LINESTRING (13.5515802 43.4651761, 13.5515002 43.4651199, 13.5514513 43.4650712)",,1,,
156279660,Via Gaetano Donizetti,tertiary,,False,False,9.71,"LINESTRING (13.5516278 43.4652563, 13.5515802 43.4651761)",,,,
156279660,Via Gaetano Donizetti,tertiary,,False,True,23.37,"LINESTRING (13.5516278 43.4652563, 13.5517605 43.4654431)",,,,
156279659,Via Donato Bramante,residential,,True,False,17.495,"LINESTRING (13.5516278 43.4652563, 13.5517082 43.465277, 13.5517699 43.4653033, 13.5518155 43.4653315)",,,,
156279659,Via Donato Bramante,residential,,True,False,11.767,"LINESTRING (13.5518155 43.4653315, 13.5518973 43.4654191)",,,,
176611694,Via Bruno Buozzi,residential,,False,True,68.002,"LINESTRING (13.5518155 43.4653315, 13.5525665 43.4650542)",,,,
156279658,Via Donato Bramante,residential,,True,False,11.358,"LINESTRING (13.5518973 43.4654191, 13.5517605 43.4654431)",,,,
156279660,Via Gaetano Donizetti,tertiary,,False,False,23.37,"LINESTRING (13.5517605 43.4654431, 13.5516278 43.4652563)",,,,
156137468,,residential,,True,False,101.53600000000003,"LINESTRING (13.548931 43.4633633, 13.5489715 43.4633799, 13.5490252 43.4634018, 13.5491722 43.4634646, 13.5492715 43.4635288, 13.5493144 43.4635648, 13.5493265 43.4635882, 13.5493318 43.4636116, 13.5493171 43.4636417, 13.5492943 43.4636622, 13.5490113 43.4638627, 13.5489885 43.463887, 13.5489791 43.4639143, 13.5489872 43.4639532, 13.54901 43.4640272)",,,,
176405163,Via Giacomo Casanova,residential,,True,False,115.71000000000001,"LINESTRING (13.548931 43.4633633, 13.5489609 43.46332, 13.549093 43.4628679, 13.549262 43.4626265, 13.5493532 43.4625603, 13.5495733 43.4625166)",,,,
156137468,,residential,,True,False,153.89,"LINESTRING (13.5473285 43.4640551, 13.547575 43.4639902, 13.5478231 43.4638831, 13.548318 43.4636018, 13.5487069 43.4633809, 13.5487605 43.4633614, 13.548841 43.4633507, 13.548931 43.4633633)",,,,
176401782,Via Guglielmo Marconi,unclassified,,True,False,77.084,"LINESTRING (13.5473285 43.4640551, 13.5473442 43.4640866, 13.5473296 43.4641372, 13.5473013 43.4641742, 13.5472397 43.464218, 13.5470506 43.4643104, 13.5468454 43.4643786, 13.5468045 43.4644002, 13.5467965 43.4644323, 13.5468393 43.4645321)",,,,
31487395,Via Enrico Cialdini,residential,,True,False,154.89799999999997,"LINESTRING (13.5442074 43.4646851, 13.5441484 43.4646578, 13.5440774 43.4646278, 13.5434283 43.4644457, 13.5431037 43.4643708, 13.5429388 43.4643523, 13.542566 43.4643387, 13.5423755 43.4643357)",,,,
