osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,junction
31609905,True,SP55,Via Gian Pietro Porro,tertiary,False,16.257,"LINESTRING (8.8385531 45.8507039, 8.8385956 45.8507389, 8.838617 45.8507789, 8.8386296 45.8508359)",,,
644309735,False,SP55,Via Edoardo Tabacchi,tertiary,True,74.133,"LINESTRING (8.8385531 45.8507039, 8.8384178 45.8506108, 8.8382163 45.850467, 8.8379456 45.85031, 8.8378431 45.8502587)",2,,
856457937,True,,Via Gian Pietro Porro,tertiary,False,35.477,"LINESTRING (8.8385531 45.8507039, 8.8385573 45.850646, 8.8385702 45.8506037, 8.838597 45.8505598, 8.8386145 45.8505078, 8.8386343 45.8504558, 8.8386744 45.8503994)",,,
1025722934,False,SP55,Via Gian Pietro Porro,tertiary,False,29.914,"LINESTRING (8.8395911 45.852506, 8.8397519 45.8527506)",2,,
310715280,True,,Via Martinelli Foscarini,unclassified,False,66.11800000000001,"LINESTRING (8.8395911 45.852506, 8.8394028 45.8524715, 8.8392505 45.8524313, 8.8391635 45.8524557, 8.8388761 45.8526518)",,,
310715281,False,,,unclassified,False,138.327,"LINESTRING (8.8395911 45.852506, 8.8400511 45.8524175, 8.8402556 45.8523465, 8.8403659 45.8523217, 8.8404772 45.8523238, 8.8406654 45.8523248, 8.8409053 45.8523505, 8.8410145 45.8523524, 8.8411217 45.852355, 8.841297 45.8524299)",,,
1025722934,False,SP55,Via Gian Pietro Porro,tertiary,True,110.583,"LINESTRING (8.8395911 45.852506, 8.8395396 45.8524047, 8.8393969 45.852134, 8.8393152 45.8519853, 8.8390789 45.8516726, 8.8390285 45.851594)",2,,
310715276,False,,Via Giuseppe Toscani,residential,False,37.99,"LINESTRING (8.8406488 45.8532724, 8.8406519 45.8533988, 8.8406902 45.8535465, 8.8406865 45.8536116)",,,
1025722934,False,SP55,Via Gian Pietro Porro,tertiary,False,179.15800000000002,"LINESTRING (8.8406488 45.8532724, 8.8407758 45.8533102, 8.8409303 45.8533561, 8.8415667 45.8535451, 8.8428074 45.8538494)",2,,
1025722934,False,SP55,Via Gian Pietro Porro,tertiary,True,91.53099999999999,"LINESTRING (8.8406488 45.8532724, 8.8404842 45.8532106, 8.8404545 45.8531965, 8.8401668 45.8530595, 8.8400208 45.8529724, 8.839859 45.8528571, 8.8397519 45.8527506)",2,,
310715281,False,,,unclassified,True,104.13499999999999,"LINESTRING (8.8428074 45.8538494, 8.8428472 45.8538166, 8.8428546 45.8537507, 8.8428088 45.8536867, 8.8426478 45.8535366, 8.8425685 45.8534564, 8.8425059 45.8533794, 8.8424951 45.8533309, 8.8425059 45.8532896, 8.8425738 45.8531335, 8.842582 45.8530587, 8.8425919 45.8530056)",,,
1025722934,False,SP55,Via Gian Pietro Porro,tertiary,False,40.692,"LINESTRING (8.8428074 45.8538494, 8.8432445 45.8539627, 8.8432998 45.8539771)",2,,
1025722934,False,SP55,Via Gian Pietro Porro,tertiary,True,179.158,"LINESTRING (8.8428074 45.8538494, 8.8415667 45.8535451, 8.8409303 45.8533561, 8.8407758 45.8533102, 8.8406488 45.8532724)",2,,
856457938,False,SP55,Via Gian Pietro Porro,tertiary,False,14.459,"LINESTRING (8.8386626 45.851021, 8.8387248 45.8511436)",2,,
856457939,True,SP55,Via Gian Pietro Porro,tertiary,False,39.553999999999995,"LINESTRING (8.8386626 45.851021, 8.8386028 45.850976, 8.8385655 45.8509109, 8.8385305 45.8508459, 8.8385048 45.8507817, 8.8385095 45.850746, 8.8385235 45.8507265, 8.8385531 45.8507039)",,,
310715281,False,,,unclassified,False,126.218,"LINESTRING (8.841297 45.8524299, 8.8414684 45.8525303, 8.8416201 45.8525985, 8.841717 45.8527508, 8.8417976 45.8528414, 8.8419289 45.8528732, 8.8421487 45.8529195, 8.8423797 45.8529481, 8.842488 45.852966, 8.8425919 45.8530056)",,,
310715281,False,,,unclassified,True,138.327,"LINESTRING (8.841297 45.8524299, 8.8411217 45.852355, 8.8410145 45.8523524, 8.8409053 45.8523505, 8.8406654 45.8523248, 8.8404772 45.8523238, 8.8403659 45.8523217, 8.8402556 45.8523465, 8.8400511 45.8524175, 8.8395911 45.852506)",,,
530794490,False,,Via Alessandro Magnasco,residential,False,58.427,"LINESTRING (8.841297 45.8524299, 8.8415143 45.8523846, 8.8417061 45.8523447, 8.8420303 45.8523129)",1,50,
