osmid,name,highway,oneway,reversed,length,geometry,junction,maxspeed,lanes,access
170335366,Via Cardinale Carlo Agostini,unclassified,False,False,13.181,"LINESTRING (11.8510224 45.6471622, 11.8511835 45.6471992)",,,,
132229381,Vicolo Alfieri,residential,False,True,227.03300000000002,"LINESTRING (11.8510224 45.6471622, 11.8511267 45.6465604, 11.8511685 45.6465452, 11.8512499 45.6465426, 11.8516476 45.646595, 11.8520166 45.6466435, 11.8520434 45.6466636, 11.852073 45.6466857, 11.8521061 45.646778, 11.8521136 45.6468048, 11.8521677 45.6469996, 11.8521711 45.6471956, 11.8521206 45.6474184)",,,,
170335366,Via Cardinale Carlo Agostini,unclassified,False,False,37.676,"LINESTRING (11.8527737 45.6475671, 11.8532348 45.6476715)",,,,
170335366,Via Cardinale Carlo Agostini,unclassified,False,True,53.394,"LINESTRING (11.8527737 45.6475671, 11.8524768 45.6474975, 11.8521206 45.6474184)",,,,
130551233,Viale Europa,tertiary,False,False,245.002,"LINESTRING (11.854696 45.6480022, 11.8546716 45.6480685, 11.8541908 45.6495014, 11.8539888 45.6501493)",,,,
290519102,Via Cardinale Carlo Agostini,tertiary,True,False,202.56599999999997,"LINESTRING (11.854696 45.6480022, 11.8548026 45.6480269, 11.8549876 45.6480755, 11.8562171 45.6484075, 11.8567059 45.6485395, 11.8571579 45.648569)",,,,
37542108,Via Rizzieri Serato,tertiary,False,False,77.167,"LINESTRING (11.8571579 45.648569, 11.8576885 45.6485461, 11.8581494 45.6485561)",,,,
102146153,Via Pasinato,residential,True,False,177.91899999999998,"LINESTRING (11.8571579 45.648569, 11.857223 45.6480006, 11.8572828 45.647799, 11.8574318 45.6471262, 11.8574575 45.6469842)",,,,
290522677,Via Roma,residential,True,False,150.049,"LINESTRING (11.8571579 45.648569, 11.857212 45.6488326, 11.857219 45.6489504, 11.8573735 45.6496884, 11.8573809 45.6499077)",,,,
37542108,Via Rizzieri Serato,tertiary,False,False,71.57,"LINESTRING (11.8581494 45.6485561, 11.8589501 45.6487141, 11.8590306 45.6487402)",,,,
37542108,Via Rizzieri Serato,tertiary,False,True,77.167,"LINESTRING (11.8581494 45.6485561, 11.8576885 45.6485461, 11.8571579 45.648569)",,,,
37542108,Via Rizzieri Serato,tertiary,False,False,57.583,"LINESTRING (11.8598585 45.6488969, 11.8605978 45.6489298)",,,,
37542108,Via Rizzieri Serato,tertiary,False,True,66.671,"LINESTRING (11.8598585 45.6488969, 11.8590306 45.6487402)",,,,
102146140,Via Julia,residential,False,False,390.961,"LINESTRING (11.8598585 45.6488969, 11.8599135 45.6487089, 11.8599405 45.6486023, 11.8601186 45.6479507, 11.860151 45.647846, 11.8602633 45.6474308, 11.8602938 45.6473329, 11.8608191 45.6454457)",,,,
40847013,Via Roma,tertiary,False,False,44.021,"LINESTRING (11.856979 45.6513503, 11.8571091 45.650965)",,,,
130551234,Via Venezia,residential,False,True,149.229,"LINESTRING (11.856979 45.6513503, 11.8551427 45.651742)",,,,
40847013,Via Roma,tertiary,False,True,211.623,"LINESTRING (11.856979 45.6513503, 11.857034 45.6515565, 11.857207 45.6517693, 11.8577254 45.6524903, 11.8581242 45.6530683)",,,,
40847540,Via del Confine,secondary,True,False,33.939,"LINESTRING (11.8573477 45.6444082, 11.857345 45.6445326, 11.8573524 45.6446145, 11.857361 45.6446539, 11.8574016 45.6447055)",,,,
40847461,Via Leonardo da Vinci,secondary,True,False,13.639,"LINESTRING (11.8570623 45.6447736, 11.8570873 45.6447367, 11.8571259 45.6447059, 11.857175 45.6446837)",roundabout,,,
40847461,Via Leonardo da Vinci,secondary,True,False,18.72,"LINESTRING (11.857175 45.6446837, 11.8572327 45.6446716, 11.8572929 45.6446714, 11.8573508 45.644683, 11.8574016 45.6447055)",roundabout,,,
40847509,Via del Confine,secondary,True,False,33.522,"LINESTRING (11.857175 45.6446837, 11.8572369 45.6446074, 11.8572807 45.6445318, 11.8573477 45.6444082)",,,,
40847461,Via Leonardo da Vinci,secondary,True,False,17.285999999999998,"LINESTRING (11.8574016 45.6447055, 11.8574387 45.6447345, 11.8574638 45.6447692, 11.857475 45.6448072, 11.8574717 45.644846)",roundabout,,,
40847461,Via Leonardo da Vinci,secondary,True,False,20.495,"LINESTRING (11.8574717 45.644846, 11.8574492 45.6448893, 11.8574088 45.6449257, 11.8573543 45.6449516, 11.857291 45.6449645)",roundabout,,,
40847539,Via Leonardo da Vinci,secondary,True,False,36.534,"LINESTRING (11.8574717 45.644846, 11.8575357 45.6449347, 11.8575859 45.6449662, 11.8576587 45.6449923, 11.8577597 45.6450202, 11.8578242 45.6450392)",,,,
40847461,Via Leonardo da Vinci,secondary,True,False,6.5,"LINESTRING (11.857291 45.6449645, 11.8572492 45.6449653, 11.857208 45.6449604)",roundabout,,,
40847547,Via Leonardo da Vinci,secondary,True,False,44.186,"LINESTRING (11.857208 45.6449604, 11.8566521 45.6448775)",,,,
40847461,Via Leonardo da Vinci,secondary,True,False,26.294999999999998,"LINESTRING (11.857208 45.6449604, 11.8571465 45.6449407, 11.857097 45.6449085, 11.8570646 45.644867, 11.8570526 45.6448204, 11.8570623 45.6447736)",roundabout,,,
37542110,Via Leonardo da Vinci,secondary,False,True,12.364,"LINESTRING (11.8566521 45.6448775, 11.856496 45.6448562)",,,,
40847517,Via Leonardo da Vinci,secondary,True,False,35.133,"LINESTRING (11.8566521 45.6448775, 11.8567898 45.6448702, 11.8568928 45.6448582, 11.8569958 45.6448162, 11.8570623 45.6447736)",,,,
290520133,Via Pasinato,residential,False,True,15.723,"LINESTRING (11.8578242 45.6450392, 11.8577879 45.6451783)",,,,
40847549,Via Leonardo da Vinci,secondary,False,True,237.16,"LINESTRING (11.8578242 45.6450392, 11.8583371 45.6451072, 11.8594502 45.645259, 11.8599014 45.6453205, 11.8608191 45.6454457)",,50,,
132228933,Via Leonardo da Vinci,secondary,True,False,42.285000000000004,"LINESTRING (11.8578242 45.6450392, 11.8576414 45.6450179, 11.857291 45.6449645)",,,,
102146155,Via Trieste,residential,False,True,60.334,"LINESTRING (11.8508036 45.6505596, 11.8515579 45.6506876)",,,,
102146166,Via Gorizia,residential,False,True,80.774,"LINESTRING (11.8508036 45.6505596, 11.850568 45.6512671)",,,,
290522676,Via Roma,residential,False,False,29.962,"LINESTRING (11.8572824 45.6505463, 11.8573643 45.650283)",,,,
40847013,Via Roma,tertiary,False,True,48.582,"LINESTRING (11.8572824 45.6505463, 11.8572126 45.6507689, 11.8571091 45.650965)",,,,
102146152,Via Trento,tertiary,False,True,109.402,"LINESTRING (11.8572824 45.6505463, 11.8570453 45.6505182, 11.8558954 45.6503791)",,,,
102146144,Via Venezia,residential,False,True,99.357,"LINESTRING (11.8535555 45.6517322, 11.852313 45.6515223)",,,,
102146161,Viale Europa,tertiary,False,False,80.075,"LINESTRING (11.8535555 45.6517322, 11.8537491 45.6510249)",,,,
102146161,Viale Europa,tertiary,False,True,89.86,"LINESTRING (11.8535555 45.6517322, 11.8532797 45.652517)",,,,
130551234,Via Venezia,residential,False,False,128.099,"LINESTRING (11.8535555 45.6517322, 11.8544607 45.6518851, 11.8546016 45.6518789, 11.8547028 45.6518574, 11.8548241 45.6518256, 11.8551427 45.651742)",,,,
102146161,Viale Europa,tertiary,False,False,89.86,"LINESTRING (11.8532797 45.652517, 11.8535555 45.6517322)",,,,
