osmid,oneway,ref,name,highway,reversed,length,geometry,junction,lanes,maxspeed,width
40924735,False,,Via Tito Livio,unclassified,False,238.47800000000004,"LINESTRING (11.788666 45.3591131, 11.7887662 45.3590638, 11.789131 45.358899, 11.7897543 45.358612, 11.7904069 45.35843, 11.7905346 45.3583943, 11.7911964 45.3582097, 11.7913815 45.3581576)",,2,,
363521543,False,,Via Giacomo Matteotti,tertiary,True,52.537000000000006,"LINESTRING (11.788666 45.3591131, 11.7888978 45.3593498, 11.7890466 45.3595026)",,2,,
389409275,False,,Viale delle Terme,tertiary,True,134.578,"LINESTRING (11.788666 45.3591131, 11.788555 45.3590025, 11.7883581 45.3588012, 11.7881785 45.3585969, 11.7877377 45.3580941)",,2,,
43201890,False,,Viale Giuseppe Mazzini,unclassified,False,11.412,"LINESTRING (11.7841946 45.3584183, 11.7841798 45.3583162)",,2,,
43201890,False,,Viale Giuseppe Mazzini,unclassified,True,78.62599999999999,"LINESTRING (11.7841946 45.3584183, 11.7842114 45.3585313, 11.7842764 45.3589683, 11.7842988 45.3591216)",,2,,
43201890,False,,Viale Giuseppe Mazzini,unclassified,True,11.412,"LINESTRING (11.7841798 45.3583162, 11.7841946 45.3584183)",,2,,
"[43201890, 1067191539]",False,,Viale Giuseppe Mazzini,unclassified,False,94.989,"LINESTRING (11.7841798 45.3583162, 11.7841132 45.3578196, 11.7840602 45.3574661)",,2,,
123105587,True,,Via Primo Maggio,unclassified,False,2.548,"LINESTRING (11.7950514 45.3592971, 11.7950418 45.359319)",roundabout,,,
41439674,True,,Via Primo Maggio,unclassified,False,18.919,"LINESTRING (11.7937627 45.3573835, 11.793808 45.3573729, 11.7938683 45.3573757, 11.7939125 45.3573913, 11.7939466 45.3574171, 11.7939614 45.3574389)",roundabout,1,,
41439668,False,,Via Primo Maggio,residential,False,108.965,"LINESTRING (11.7938755 45.3575622, 11.7939042 45.3576064, 11.7939484 45.3576745, 11.7944064 45.3584332, 11.7944244 45.358463)",,2,,
41439674,True,,Via Primo Maggio,unclassified,False,16.055,"LINESTRING (11.7938755 45.3575622, 11.7938273 45.3575678, 11.7937752 45.3575602, 11.7937352 45.3575424, 11.7937021 45.3575106)",roundabout,1,,
41439674,True,,Via Primo Maggio,unclassified,False,16.797,"LINESTRING (11.7939614 45.3574389, 11.7939684 45.3574741, 11.7939488 45.35752, 11.7939158 45.3575465, 11.7938755 45.3575622)",roundabout,1,,
1071921780,False,,Via Tito Livio,residential,False,69.981,"LINESTRING (11.7939614 45.3574389, 11.7940144 45.3574239, 11.7943999 45.3573182, 11.7948 45.3572181)",,2,,
40924735,False,,Via Tito Livio,unclassified,True,195.078,"LINESTRING (11.7937021 45.3575106, 11.7936478 45.3575258, 11.7934558 45.3575775, 11.792845 45.3577432, 11.7927338 45.3577751, 11.7923962 45.3578719, 11.7923377 45.3578891, 11.7922949 45.357901, 11.7918479 45.3580251, 11.791806 45.3580367, 11.7916008 45.3580954, 11.7913815 45.3581576)",,2,,
41439674,True,,Via Primo Maggio,unclassified,False,16.303,"LINESTRING (11.7937021 45.3575106, 11.7936901 45.3574791, 11.7936999 45.3574326, 11.7937245 45.3574048, 11.7937627 45.3573835)",roundabout,1,,
1067191546,False,,Viale Giuseppe Mazzini,unclassified,True,52.087,"LINESTRING (11.7839845 45.3570007, 11.7840185 45.35721, 11.7840435 45.3573635, 11.7840602 45.3574661)",,2,,
"[905877806, 30900391]",False,,Via San Pio X,unclassified,True,81.66600000000001,"LINESTRING (11.796128 45.3588686, 11.7960104 45.358904, 11.7956257 45.3590336, 11.7952074 45.3591761, 11.7951847 45.3591847)",,2,50,
32934806,False,,Via Giacomo Puccini,residential,True,60.218,"LINESTRING (11.792888 45.3633837, 11.7929194 45.3639248)",,,30,
32934806,False,,Via Giacomo Puccini,residential,False,72.399,"LINESTRING (11.792888 45.3633837, 11.79287 45.3631077, 11.7928487 45.3628323, 11.7928421 45.3627334)",,,30,
108390998,True,,Via Giuseppe Tartini,residential,False,123.807,"LINESTRING (11.792888 45.3633837, 11.7929769 45.3633844, 11.7932697 45.3633823, 11.7935494 45.3637817, 11.7938484 45.3641222)",,,,
32934806,False,,Via Giacomo Puccini,residential,False,36.704,"LINESTRING (11.7929422 45.3642545, 11.7929194 45.3639248)",,,30,
108390990,False,,Via Rossini,residential,False,62.177,"LINESTRING (11.7929422 45.3642545, 11.7930328 45.3642564, 11.7932848 45.3642515, 11.7934393 45.3642359, 11.7937211 45.3641699)",,,,
108390989,False,,Via Monteverdi,residential,True,55.359,"LINESTRING (11.7938007 45.3646646, 11.7937211 45.3641699)",,,,
108390996,False,,Via Arrigo Boito,residential,False,122.546,"LINESTRING (11.7938007 45.3646646, 11.793959 45.3646576, 11.7941771 45.3646222, 11.7943702 45.3645656, 11.7951039 45.3642921, 11.7951895 45.36426, 11.7952323 45.3642428)",,,,
108390990,False,,Via Rossini,residential,True,11.271,"LINESTRING (11.7938484 45.3641222, 11.7937211 45.3641699)",,,,
108390990,False,,Via Rossini,residential,False,88.823,"LINESTRING (11.7938484 45.3641222, 11.7948193 45.3637774, 11.7948675 45.363771)",,,,
170764279,False,,Via Mascagni,residential,False,53.064,"LINESTRING (11.7919187 45.3644601, 11.7918723 45.3640373, 11.7918698 45.3640084, 11.7918708 45.3639842)",,,,
170764281,False,,Via Vivaldi,residential,True,87.80000000000001,"LINESTRING (11.7919187 45.3644601, 11.7910443 45.3645506, 11.7910389 45.3645845, 11.7910466 45.3647189)",,,,
32934808,False,,Via Carabinieri,residential,True,59.704,"LINESTRING (11.7952323 45.3642428, 11.7948675 45.363771)",,2,50,
32934808,False,,Via Carabinieri,residential,False,69.631,"LINESTRING (11.7952323 45.3642428, 11.7953767 45.3644261, 11.7956682 45.364789)",,2,50,
108390996,False,,Via Arrigo Boito,residential,True,122.546,"LINESTRING (11.7952323 45.3642428, 11.7951895 45.36426, 11.7951039 45.3642921, 11.7943702 45.3645656, 11.7941771 45.3646222, 11.793959 45.3646576, 11.7938007 45.3646646)",,,,
32934806,False,,Via Giacomo Puccini,residential,False,60.218,"LINESTRING (11.7929194 45.3639248, 11.792888 45.3633837)",,,30,
32934806,False,,Via Giacomo Puccini,residential,True,36.704,"LINESTRING (11.7929194 45.3639248, 11.7929422 45.3642545)",,,30,
170764280,False,,Via Paganini,residential,True,58.367999999999995,"LINESTRING (11.7929194 45.3639248, 11.7928435 45.3639237, 11.792504 45.3639304, 11.7921744 45.3639557)",,,,
108390989,False,,Via Monteverdi,residential,False,55.359,"LINESTRING (11.7937211 45.3641699, 11.7938007 45.3646646)",,,,
108390990,False,,Via Rossini,residential,False,11.271,"LINESTRING (11.7937211 45.3641699, 11.7938484 45.3641222)",,,,
108390990,False,,Via Rossini,residential,True,62.17700000000001,"LINESTRING (11.7937211 45.3641699, 11.7934393 45.3642359, 11.7932848 45.3642515, 11.7930328 45.3642564, 11.7929422 45.3642545)",,,,
32934808,False,,Via Carabinieri,residential,False,59.704,"LINESTRING (11.7948675 45.363771, 11.7952323 45.3642428)",,2,50,
108390990,False,,Via Rossini,residential,True,88.823,"LINESTRING (11.7948675 45.363771, 11.7948193 45.3637774, 11.7938484 45.3641222)",,,,
32934808,False,,Via Carabinieri,residential,True,69.631,"LINESTRING (11.7956682 45.364789, 11.7953767 45.3644261, 11.7952323 45.3642428)",,2,50,
112589284,False,,Via Paganini,residential,False,4.847,"LINESTRING (11.7918708 45.3639842, 11.7918121 45.3639701)",,,,
170764279,False,,Via Mascagni,residential,True,53.064,"LINESTRING (11.7918708 45.3639842, 11.7918698 45.3640084, 11.7918723 45.3640373, 11.7919187 45.3644601)",,,,
170764280,False,,Via Paganini,residential,False,23.953000000000003,"LINESTRING (11.7918708 45.3639842, 11.7918865 45.3639817, 11.7919414 45.3639736, 11.7921744 45.3639557)",,,,
170764281,False,,Via Vivaldi,residential,False,87.8,"LINESTRING (11.7910466 45.3647189, 11.7910389 45.3645845, 11.7910443 45.3645506, 11.7919187 45.3644601)",,,,
389409275,False,,Viale delle Terme,tertiary,False,166.53100000000006,"LINESTRING (11.7854689 45.3559091, 11.7859638 45.3562165, 11.7861585 45.3563679, 11.7866422 45.3568579, 11.7866684 45.3568884, 11.7867495 45.3569666, 11.7868241 45.3570526)",,2,,
363818486,False,,Vicolo delle Terme,residential,True,135.13400000000001,"LINESTRING (11.7891615 45.357761, 11.7885877 45.3580167, 11.7884564 45.3578888, 11.7883756 45.3578568, 11.7882828 45.3578584, 11.7877377 45.3580941)",,,,
41439653,True,,Via San Pio X,unclassified,False,57.336,"LINESTRING (11.7930448 45.3599279, 11.7937147 45.3597174)",,1,,
156504095,False,,Via Chiodare,residential,True,298.269,"LINESTRING (11.7930448 45.3599279, 11.7930519 45.3599542, 11.7930647 45.3599782, 11.7935531 45.3608905, 11.7936359 45.361042, 11.7941128 45.361914, 11.7943184 45.3622997, 11.7943554 45.3623692, 11.7943702 45.3623965, 11.7943915 45.3624374)",,,,
41439653,True,,Via San Pio X,unclassified,False,55.255,"LINESTRING (11.7923953 45.3601245, 11.7930448 45.3599279)",,1,,
156504096,False,,Via Don Loser,residential,False,204.622,"LINESTRING (11.7923953 45.3601245, 11.7927127 45.3606626, 11.7933752 45.361831)",,,,
156504124,False,,Via Tiepolo Giovan Battista,residential,False,90.871,"LINESTRING (11.7923953 45.3601245, 11.7923514 45.3600615, 11.7923357 45.3600398, 11.7922796 45.3599427, 11.79225 45.3598743, 11.792236 45.3598093, 11.7922299 45.3597438, 11.7922031 45.3596071, 11.7921003 45.3594112, 11.792065 45.3593476)",,2,50,
"[172124368, 41439653]",True,,Via San Pio X,unclassified,False,97.627,"LINESTRING (11.7937147 45.3597174, 11.7944278 45.3594764, 11.7946104 45.3593664, 11.7946968 45.3593058, 11.7947554 45.3592527)",,1,,
156504097,False,,Via Palladio,residential,False,303.7919999999999,"LINESTRING (11.7937147 45.3597174, 11.793729 45.3597399, 11.7937431 45.3597644, 11.7950902 45.3621037, 11.7951328 45.3621777, 11.7951467 45.3622006, 11.7951748 45.3622495)",,,,
38631401,False,,Via Appia Monterosso,unclassified,False,20.552,"LINESTRING (11.7882733 45.3610704, 11.7880332 45.3611459)",,2,,
40924761,False,,Via Donati,residential,True,98.84100000000001,"LINESTRING (11.7882733 45.3610704, 11.7882333 45.3609715, 11.787907 45.3602196)",,,,
144785474,False,,Via Luzzatti,residential,False,65.854,"LINESTRING (11.7865174 45.3614816, 11.7865115 45.3614358, 11.7864336 45.3608923)",,,,
238473221,False,,Via Appia Monterosso,unclassified,False,60.437000000000005,"LINESTRING (11.7865174 45.3614816, 11.7866811 45.3614631, 11.7868356 45.3614444, 11.787027 45.361411, 11.7872671 45.3613533)",,1,,
"[540046792, 238473221]",False,,Via Appia Monterosso,unclassified,True,144.80100000000002,"LINESTRING (11.7865174 45.3614816, 11.7858203 45.3615618, 11.7857327 45.361573, 11.78494 45.3616745, 11.7848886 45.3616811, 11.7846911 45.361703)",,1,,
40924702,False,,Via Quattro Novembre,residential,True,49.662,"LINESTRING (11.7848855 45.3574036, 11.7855188 45.3573657)",,,,
"[1067191544, 40924702]",False,,Via Quattro Novembre,residential,"[False, True]",64.857,"LINESTRING (11.7848855 45.3574036, 11.7841547 45.357459, 11.7841056 45.3574627, 11.7840602 45.3574661)",,,,
144785478,False,,Via Niccolò Tommaseo,residential,True,111.17,"LINESTRING (11.7848855 45.3574036, 11.7848933 45.3574534, 11.7850213 45.3583988)",,,,
144785468,False,,Via Tommaseo,residential,True,288.71199999999993,"LINESTRING (11.7850213 45.3583988, 11.7850328 45.3584758, 11.7851837 45.3594875, 11.7853316 45.3604794, 11.7853912 45.3608989, 11.7854038 45.3609813)",,,,
144785478,False,,Via Niccolò Tommaseo,residential,False,111.17,"LINESTRING (11.7850213 45.3583988, 11.7848933 45.3574534, 11.7848855 45.3574036)",,,,
170764276,False,,Via Andrea Costa,residential,False,228.599,"LINESTRING (11.7850213 45.3583988, 11.7859752 45.3583295, 11.786167 45.3597049)",,,,
144785470,False,,Piazza Mercato,residential,False,108.285,"LINESTRING (11.786167 45.3597049, 11.7859864 45.3597242, 11.7861044 45.3603828, 11.7863595 45.3603532)",,,,
144785475,False,,Piazza Mercato,residential,True,162.353,"LINESTRING (11.786167 45.3597049, 11.7865798 45.359665, 11.7876891 45.359556, 11.7877667 45.3598735, 11.787782 45.3599306)",,,,
170764276,False,,Via Andrea Costa,residential,True,228.599,"LINESTRING (11.786167 45.3597049, 11.7859752 45.3583295, 11.7850213 45.3583988)",,,,
170764275,False,,Piazza Mercato,residential,True,121.817,"LINESTRING (11.787907 45.3602196, 11.7863595 45.3603532)",,,,
40924761,False,,Via Donati,residential,False,98.84100000000001,"LINESTRING (11.787907 45.3602196, 11.7882333 45.3609715, 11.7882733 45.3610704)",,,,
40924761,False,,Via Donati,residential,True,33.586999999999996,"LINESTRING (11.787907 45.3602196, 11.7878863 45.3601718, 11.7878321 45.3600465, 11.787782 45.3599306)",,,,
144785474,False,,Via Luzzatti,residential,True,60.224,"LINESTRING (11.7863595 45.3603532, 11.7864336 45.3608923)",,,,
170764275,False,,Piazza Mercato,residential,False,121.817,"LINESTRING (11.7863595 45.3603532, 11.787907 45.3602196)",,,,
144785470,False,,Piazza Mercato,residential,True,108.285,"LINESTRING (11.7863595 45.3603532, 11.7861044 45.3603828, 11.7859864 45.3597242, 11.786167 45.3597049)",,,,
144785474,False,,Via Luzzatti,residential,False,60.224,"LINESTRING (11.7864336 45.3608923, 11.7863595 45.3603532)",,,,
144785467,False,,Via Cesare Balbo,residential,False,81.065,"LINESTRING (11.7864336 45.3608923, 11.7854205 45.3609799, 11.7854038 45.3609813)",,,,
144785474,False,,Via Luzzatti,residential,True,65.854,"LINESTRING (11.7864336 45.3608923, 11.7865115 45.3614358, 11.7865174 45.3614816)",,,,
144785467,False,,Via Cesare Balbo,residential,False,64.027,"LINESTRING (11.7854038 45.3609813, 11.7846556 45.3610525, 11.78463 45.3610549, 11.7845917 45.3610585)",,,,
144785467,False,,Via Cesare Balbo,residential,True,81.065,"LINESTRING (11.7854038 45.3609813, 11.7854205 45.3609799, 11.7864336 45.3608923)",,,,
144785468,False,,Via Tommaseo,residential,False,288.71199999999993,"LINESTRING (11.7854038 45.3609813, 11.7853912 45.3608989, 11.7853316 45.3604794, 11.7851837 45.3594875, 11.7850328 45.3584758, 11.7850213 45.3583988)",,,,
43201890,False,,Viale Giuseppe Mazzini,unclassified,False,116.092,"LINESTRING (11.7845917 45.3610585, 11.7845559 45.3607651, 11.7844449 45.3600196)",,2,,
"[540046793, 43201890]",False,,Viale Giuseppe Mazzini,unclassified,"[False, True]",72.09,"LINESTRING (11.7845917 45.3610585, 11.7846507 45.3614701, 11.7846567 45.3615134, 11.7846842 45.361661, 11.7846911 45.361703)",,2,,
144785467,False,,Via Cesare Balbo,residential,True,64.027,"LINESTRING (11.7845917 45.3610585, 11.78463 45.3610549, 11.7846556 45.3610525, 11.7854038 45.3609813)",,,,
144884202,True,,,residential,False,55.374,"LINESTRING (11.7886562 45.3561858, 11.7887061 45.3561669, 11.7887625 45.3561632, 11.7888165 45.3561752, 11.7888596 45.3562011, 11.7888849 45.3562367, 11.7888885 45.3562764, 11.7888697 45.356314, 11.7888316 45.3563434, 11.7887729 45.3563612, 11.7887091 45.3563591, 11.788653 45.3563377, 11.7886159 45.3563012)",roundabout,,,
144884202,True,,,residential,False,14.04,"LINESTRING (11.7886159 45.3563012, 11.788605 45.3562598, 11.7886193 45.3562189, 11.7886562 45.3561858)",roundabout,,,
144885318,False,,Via G. Prati,residential,True,164.20000000000002,"LINESTRING (11.7886159 45.3563012, 11.7884523 45.3563478, 11.7882642 45.3564069, 11.7881483 45.3564434, 11.7876886 45.356625, 11.7876591 45.3566367, 11.7876048 45.356659, 11.7871495 45.3568462, 11.787051 45.3568986, 11.7869517 45.3569526, 11.786875 45.3570127, 11.7868241 45.3570526)",,2,50,
38631400,False,,Via Arrunzio Stella,residential,False,2.973,"LINESTRING (11.7868652 45.3647393, 11.7868345 45.3647551)",,2,50,
38631400,False,,Via Arrunzio Stella,residential,True,40.251,"LINESTRING (11.7868652 45.3647393, 11.78728 45.3645246)",,2,50,
156504107,False,,Via Claudiano,residential,False,321.127,"LINESTRING (11.7862031 45.3646045, 11.7853393 45.3646428, 11.7853098 45.3646371, 11.7852991 45.3646051, 11.7851865 45.3632596, 11.7851838 45.3632275, 11.7851972 45.3632068, 11.7852294 45.3631955, 11.7859243 45.3631792, 11.7860472 45.3631767, 11.7863625 45.3631552)",,,30,
156504110,False,,Via Claudiano,residential,False,81.98400000000001,"LINESTRING (11.7862031 45.3646045, 11.7861762 45.3645052, 11.7861574 45.3644487, 11.7860984 45.363872)",,,,
156504105,False,,Via Paganini,residential,True,91.28099999999999,"LINESTRING (11.791851 45.3633155, 11.7915771 45.3633748, 11.7916053 45.3634379, 11.7916691 45.3635932, 11.7917985 45.3638977, 11.7918156 45.3639474, 11.7918121 45.3639701)",,,,
112589284,False,,Via Paganini,residential,True,4.847,"LINESTRING (11.7918121 45.3639701, 11.7918708 45.3639842)",,,,
