osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width
130701549,Via Quindici Giugno,tertiary,50,False,False,427.847,"LINESTRING (12.2087969 45.8065855, 12.2089818 45.8068589, 12.2090548 45.8069879, 12.2091376 45.8071787, 12.2091962 45.8073775, 12.209223 45.8075568, 12.2092332 45.8077328, 12.2092504 45.8080481, 12.2093684 45.8103792)",
157062489,Via Riscossa,residential,50,False,False,141.15,"LINESTRING (12.2087969 45.8065855, 12.2088544 45.8065589, 12.2093002 45.8062193, 12.2094353 45.8061347, 12.2095301 45.8060985, 12.2097088 45.8060413, 12.2102746 45.8058914)",4
157062489,Via Riscossa,residential,50,False,True,481.278,"LINESTRING (12.2087969 45.8065855, 12.2087524 45.8066053, 12.2087255 45.8066201, 12.2085684 45.8066931, 12.2083888 45.8067681, 12.2080851 45.8069086, 12.2079831 45.8069823, 12.2078066 45.8072668, 12.2076134 45.8076592, 12.2073529 45.8079587, 12.2070167 45.808159, 12.2064868 45.8084902, 12.2052797 45.8091894, 12.2047572 45.8096016, 12.2046626 45.8096896)",4
130701549,Via Quindici Giugno,tertiary,50,False,True,427.84700000000004,"LINESTRING (12.2093684 45.8103792, 12.2092504 45.8080481, 12.2092332 45.8077328, 12.209223 45.8075568, 12.2091962 45.8073775, 12.2091376 45.8071787, 12.2090548 45.8069879, 12.2089818 45.8068589, 12.2087969 45.8065855)",
274818430,Via Granze,unclassified,,False,True,26.22,"LINESTRING (12.2093684 45.8103792, 12.2091665 45.8103586, 12.2090524 45.8103093)",
157062489,Via Riscossa,residential,50,False,False,481.2779999999999,"LINESTRING (12.2046626 45.8096896, 12.2047572 45.8096016, 12.2052797 45.8091894, 12.2064868 45.8084902, 12.2070167 45.808159, 12.2073529 45.8079587, 12.2076134 45.8076592, 12.2078066 45.8072668, 12.2079831 45.8069823, 12.2080851 45.8069086, 12.2083888 45.8067681, 12.2085684 45.8066931, 12.2087255 45.8066201, 12.2087524 45.8066053, 12.2087969 45.8065855)",4
274818430,Via Granze,unclassified,,False,False,360.403,"LINESTRING (12.2046626 45.8096896, 12.2051032 45.8097993, 12.2054768 45.8099008, 12.2057207 45.8099199, 12.2060787 45.8099254, 12.2067513 45.8099556, 12.2071132 45.8099419, 12.2076403 45.8098514, 12.2077622 45.8098541, 12.2080258 45.8098788, 12.2085884 45.8100448, 12.2090524 45.8103093)",
274818432,Via Granze,unclassified,,False,True,44.926,"LINESTRING (12.2046626 45.8096896, 12.2044026 45.8095774, 12.2042805 45.8094991, 12.2042264 45.809434)",
274818432,Via Granze,unclassified,,False,False,44.926,"LINESTRING (12.2042264 45.809434, 12.2042805 45.8094991, 12.2044026 45.8095774, 12.2046626 45.8096896)",
157062489,Via Riscossa,residential,50,False,True,141.14999999999998,"LINESTRING (12.2102746 45.8058914, 12.2097088 45.8060413, 12.2095301 45.8060985, 12.2094353 45.8061347, 12.2093002 45.8062193, 12.2088544 45.8065589, 12.2087969 45.8065855)",4
274818430,Via Granze,unclassified,,False,False,26.22,"LINESTRING (12.2090524 45.8103093, 12.2091665 45.8103586, 12.2093684 45.8103792)",
274818430,Via Granze,unclassified,,False,True,360.403,"LINESTRING (12.2090524 45.8103093, 12.2085884 45.8100448, 12.2080258 45.8098788, 12.2077622 45.8098541, 12.2076403 45.8098514, 12.2071132 45.8099419, 12.2067513 45.8099556, 12.2060787 45.8099254, 12.2057207 45.8099199, 12.2054768 45.8099008, 12.2051032 45.8097993, 12.2046626 45.8096896)",
