osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,tunnel,geometry,bridge,access,junction
110383733,True,,,,tertiary,,False,12.220000000000002,,"LINESTRING (9.3716016 46.134445, 9.3716226 46.1344509, 9.3716402 46.1344608, 9.3716527 46.1344739, 9.371659 46.1344889, 9.3716587 46.1345046, 9.3716517 46.1345196, 9.3716386 46.1345324)",,,roundabout
"[1187219905, 1169249799]",False,2,SP72,Via Nazionale,secondary,50,False,101.677,,"LINESTRING (9.3741112 46.1370096, 9.3741975 46.137053, 9.3746321 46.137244, 9.3746917 46.1372702, 9.3747449 46.1372936, 9.3750681 46.1374357, 9.3752207 46.1375044)",,,
1169249799,False,2,SP72,Via Nazionale,secondary,50,True,111.4,,"LINESTRING (9.3741112 46.1370096, 9.373878 46.1368961, 9.3737447 46.1368312, 9.3735105 46.1367173, 9.3729416 46.1364209)",,,
274772929,False,,,Via San Fedele,unclassified,,False,35.304,,"LINESTRING (9.3648723 46.1313185, 9.3652254 46.1315208)",,,
274772929,False,,,Via San Fedele,unclassified,,True,17.617,,"LINESTRING (9.3648723 46.1313185, 9.3646729 46.131241)",,,
574457802,True,1,,Via Municipio,residential,,False,67.889,,"LINESTRING (9.3735558 46.1356088, 9.3737996 46.1357049, 9.3743288 46.1359017)",,,
"[402783700, 1168000188]",False,1,,Via Parravicini,residential,,False,63.644,,"LINESTRING (9.3735558 46.1356088, 9.3734819 46.1355679, 9.3729104 46.1352516)",,,
110399630,False,,,Via al Bacco,residential,,True,97.652,,"LINESTRING (9.3752994 46.1352827, 9.3764183 46.1356951)",,,
110399688,False,,,Via Sant'Abbondio,residential,50,True,174.976,,"LINESTRING (9.3745933 46.1352827, 9.374934 46.1355492, 9.3754219 46.1357868, 9.3758096 46.1359879, 9.3764116 46.1362017)",,,
"[1168000186, 781386271]",True,,,Via Sant'Abbondio,residential,50,False,72.34700000000001,,"LINESTRING (9.3745933 46.1352827, 9.3742691 46.1351285, 9.3738877 46.1349216, 9.3738394 46.1348954)",,,
110399630,False,,,Via al Bacco,residential,,False,97.652,,"LINESTRING (9.3764183 46.1356951, 9.3752994 46.1352827)",,,
89727158,False,,,Via al Bacco,unclassified,50,False,60.134,,"LINESTRING (9.3764183 46.1356951, 9.3763146 46.13539, 9.3762553 46.1351664)",,,
89727158,False,,,Via al Bacco,unclassified,50,True,58.303,,"LINESTRING (9.3764183 46.1356951, 9.3764996 46.1359328, 9.3765004 46.1360374, 9.3764116 46.1362017)",,,
89727158,False,,,Via al Bacco,unclassified,50,False,58.303,,"LINESTRING (9.3764116 46.1362017, 9.3765004 46.1360374, 9.3764996 46.1359328, 9.3764183 46.1356951)",,,
89727158,False,,,Via al Bacco,unclassified,50,True,31.352,,"LINESTRING (9.3764116 46.1362017, 9.3763124 46.1363592, 9.3763075 46.1364044, 9.3763377 46.1364657)",,,
110399688,False,,,Via Sant'Abbondio,residential,50,False,174.976,,"LINESTRING (9.3764116 46.1362017, 9.3758096 46.1359879, 9.3754219 46.1357868, 9.374934 46.1355492, 9.3745933 46.1352827)",,,
110399649,True,,,Via Padre Reginaldo Giuliani,residential,,False,44.955,,"LINESTRING (9.3729416 46.1364209, 9.373123 46.136181, 9.3732124 46.1360628)",,,
192000721,False,2,SP72,Via Nazionale,secondary,50,True,29.932000000000002,,"LINESTRING (9.3729416 46.1364209, 9.3728658 46.1363782, 9.3726299 46.1362604)",,,
1169249799,False,2,SP72,Via Nazionale,secondary,50,False,111.4,,"LINESTRING (9.3729416 46.1364209, 9.3735105 46.1367173, 9.3737447 46.1368312, 9.373878 46.1368961, 9.3741112 46.1370096)",,,
780974214,False,,,Via Baronia,unclassified,50,True,148.21699999999998,,"LINESTRING (9.3752207 46.1375044, 9.3753302 46.1373218, 9.3755581 46.1369418, 9.3756479 46.1368698, 9.3758943 46.1367491, 9.3761093 46.1366269, 9.376257 46.1365363, 9.3763377 46.1364657)",,,
"[1187219905, 1169249799]",False,2,SP72,Via Nazionale,secondary,50,True,101.677,,"LINESTRING (9.3752207 46.1375044, 9.3750681 46.1374357, 9.3747449 46.1372936, 9.3746917 46.1372702, 9.3746321 46.137244, 9.3741975 46.137053, 9.3741112 46.1370096)",,,
211002744,True,,,Via alle Torri,unclassified,,False,21.208,,"LINESTRING (9.3747003 46.1386425, 9.3744335 46.1385956)",,,
1187219900,True,,,,tertiary,,False,15.488999999999999,,"LINESTRING (9.3747003 46.1386425, 9.3746654 46.1386174, 9.3746418 46.1385867, 9.3746313 46.1385526, 9.3746348 46.1385179)",,,roundabout
274764520,False,,,Via Conti Alberti,residential,,True,82.19,,"LINESTRING (9.3668336 46.1330596, 9.3672438 46.1323773)",,,
274764520,False,,,Via Conti Alberti,residential,,False,13.975000000000001,,"LINESTRING (9.3668336 46.1330596, 9.3667867 46.1331387, 9.3667638 46.1331756)",,,
"[192000749, 781614293]",False,,,Via San Fedele,residential,,"[False, True]",215.883,,"LINESTRING (9.3668336 46.1330596, 9.3667103 46.1329532, 9.3665231 46.1325716, 9.3664038 46.1323578, 9.3661179 46.1320978, 9.3652254 46.1315208)",,,
"[89727154, 89727158]",False,2,,Via al Bacco,unclassified,50,"[False, True]",229.101,,"LINESTRING (9.3762553 46.1351664, 9.3761484 46.1348476, 9.3760813 46.1346813, 9.3760998 46.1345795, 9.3762489 46.1340556, 9.3762317 46.1339849, 9.3763193 46.1336593, 9.3762747 46.1335494, 9.376222 46.1333404, 9.3761732 46.1331488)",,,
89727158,False,,,Via al Bacco,unclassified,50,True,60.134,,"LINESTRING (9.3762553 46.1351664, 9.3763146 46.13539, 9.3764183 46.1356951)",,,
209732767,False,,,Via Lungolarti Polti,residential,,True,50.897,,"LINESTRING (9.3654774 46.135644, 9.3653084 46.1359096, 9.3652226 46.1360237, 9.3651967 46.1360581)",,no,
110399649,True,,,Via Padre Reginaldo Giuliani,residential,,False,56.997,,"LINESTRING (9.3732124 46.1360628, 9.3735558 46.1356088)",,,
211002409,False,,,,residential,,True,66.387,,"LINESTRING (9.3732124 46.1360628, 9.3728773 46.1359622, 9.3728282 46.1360213, 9.3726692 46.136213, 9.3726299 46.1362604)",,,
192000721,False,2,SP72,Via Nazionale,secondary,50,False,29.932000000000002,,"LINESTRING (9.3726299 46.1362604, 9.3728658 46.1363782, 9.3729416 46.1364209)",,,
192000721,False,2,SP72,Via Nazionale,secondary,50,True,32.806,,"LINESTRING (9.3726299 46.1362604, 9.372539 46.1362189, 9.3722621 46.1361121)",,,
211002409,False,,,,residential,,False,66.387,,"LINESTRING (9.3726299 46.1362604, 9.3726692 46.136213, 9.3728282 46.1360213, 9.3728773 46.1359622, 9.3732124 46.1360628)",,,
184207172,True,,,Via Montecchio Nord,unclassified,,False,33.292,,"LINESTRING (9.3724342 46.1381857, 9.3724631 46.1382328, 9.3725365 46.1383584, 9.3725978 46.1384628)",,,
27376308,True,,,,tertiary,,False,14.715,,"LINESTRING (9.3747286 46.1383146, 9.3748439 46.1384201)",,,
"[184207170, 184207147, 249287372, 249287371, 211002745, 73168283]",False,2,,"['Viale Padania', 'Via Luigi Sacco']",tertiary,"['50', '30']",False,406.878,,"LINESTRING (9.3747286 46.1383146, 9.3744505 46.1380899, 9.3741918 46.137947, 9.3739405 46.1378152, 9.3737828 46.1377402, 9.3736464 46.1376753, 9.3731447 46.1374367, 9.3725391 46.1371681, 9.3713599 46.136655, 9.3714204 46.1365875, 9.3714983 46.1365004, 9.3715827 46.1364062, 9.3718562 46.1361009, 9.3719568 46.1359895)",,,
1169278643,True,,,,tertiary,,False,17.808,,"LINESTRING (9.3748439 46.1384201, 9.3748984 46.1384333, 9.3749442 46.1384577, 9.3749765 46.1384909, 9.3749921 46.1385295)",,,roundabout
211002747,True,,,Viale Padania,tertiary,,False,15.366,,"LINESTRING (9.3746909 46.1384503, 9.3747286 46.1383146)",,,
1187219898,True,,,,tertiary,,False,12.644000000000002,,"LINESTRING (9.3746909 46.1384503, 9.3747366 46.1384295, 9.3747892 46.1384191, 9.3748439 46.1384201)",,,roundabout
1187219899,True,,,,tertiary,,False,8.780000000000001,,"LINESTRING (9.3746348 46.1385179, 9.3746551 46.138481, 9.3746909 46.1384503)",,,roundabout
211002743,True,,,,tertiary,,False,16.872999999999998,,"LINESTRING (9.3749921 46.1385295, 9.37499 46.1385674, 9.3749717 46.1386031, 9.3749388 46.1386335, 9.3748943 46.1386556)",,,roundabout
211002750,True,,,Via alle Torri,tertiary,,False,23.039,,"LINESTRING (9.3749921 46.1385295, 9.3750708 46.1386349, 9.375151 46.1387038)",,,
1187219902,True,,,,tertiary,,False,7.907,,"LINESTRING (9.3748943 46.1386556, 9.3748458 46.1386671, 9.3747945 46.1386687)",,,roundabout
1187219901,True,,,,tertiary,,False,7.901,,"LINESTRING (9.3747945 46.1386687, 9.3747447 46.1386603, 9.3747003 46.1386425)",,,roundabout
90912543,True,,SP72,SP72,secondary,,False,11.826,,"LINESTRING (9.36465 46.1322984, 9.3646882 46.1322982, 9.3647244 46.1323065, 9.3647552 46.1323227, 9.3647767 46.1323448)",,,roundabout
356779276,True,1,,Via Lido,unclassified,,False,26.941000000000003,,"LINESTRING (9.36465 46.1322984, 9.364705 46.1322351, 9.3648271 46.1320895)",,,
90912543,True,,SP72,SP72,secondary,,False,11.766,,"LINESTRING (9.3647867 46.1323706, 9.3647841 46.1323973, 9.3647691 46.1324219, 9.3647441 46.1324415, 9.3647114 46.1324546)",,,roundabout
356779265,True,1,SP72,Via Nazionale Sud,secondary,50,False,52.388999999999996,,"LINESTRING (9.3647867 46.1323706, 9.364916 46.132435, 9.3653616 46.1326216)",,,
90912543,True,,SP72,SP72,secondary,,False,12.024999999999999,,"LINESTRING (9.3645567 46.1323997, 9.3645544 46.1323823, 9.364553 46.1323722, 9.3645627 46.1323455, 9.3645837 46.1323234, 9.3646139 46.1323071)",,,roundabout
321317748,False,,,,residential,,True,94.37,,"LINESTRING (9.3754751 46.1347144, 9.3753459 46.1346744, 9.3749362 46.1345633, 9.3747792 46.1345187, 9.3743443 46.1343888)",,,
110390960,True,1,,Via Sigismondo Vitali,residential,,False,39.826,,"LINESTRING (9.3726198 46.1355043, 9.3727247 46.1355056, 9.372823 46.135349, 9.3729104 46.1352516)",,,
336710426,True,1,,Via Legnone,residential,,False,54.84,,"LINESTRING (9.3726198 46.1355043, 9.3725918 46.1354649, 9.3726464 46.1353677, 9.3726652 46.1353015, 9.3726496 46.1352264, 9.3725483 46.1350374)",,,
192000721,False,2,SP72,Via Nazionale,secondary,50,False,32.806,,"LINESTRING (9.3722621 46.1361121, 9.372539 46.1362189, 9.3726299 46.1362604)",,,
192000721,False,2,SP72,Via Nazionale,secondary,50,True,27.192999999999998,,"LINESTRING (9.3722621 46.1361121, 9.3721002 46.1360496, 9.3719568 46.1359895)",,,
336710426,True,1,,Via Legnone,residential,,False,73.303,,"LINESTRING (9.3722621 46.1361121, 9.3723836 46.1359636, 9.3724976 46.1357508, 9.3726021 46.1355687, 9.3726198 46.1355043)",,,
356779277,True,1,,Via Lido,unclassified,,False,25.422,,"LINESTRING (9.3645237 46.1326507, 9.3645539 46.1325224, 9.3645734 46.1324247)",,,
356779275,False,2,,Via Lido,unclassified,,True,70.291,,"LINESTRING (9.3648271 46.1320895, 9.3652254 46.1315208)",,,
90912475,True,1,,Via Lido,unclassified,,False,28.753999999999998,,"LINESTRING (9.3648271 46.1320895, 9.3647784 46.1322613, 9.3647767 46.1323448)",,,
90912443,True,1,SP72,Via Nazionale Sud,secondary,50,False,53.451,,"LINESTRING (9.3653616 46.1326216, 9.364876 46.1324912, 9.3647114 46.1324546)",,,
356779268,False,2,SP72,Via Nazionale Sud,secondary,50,False,124.52799999999999,,"LINESTRING (9.3653616 46.1326216, 9.3661378 46.1328965, 9.3667638 46.1331756)",,,
