osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,bridge,junction,est_width
529371606,False,2,,Viale Aldo Moro,primary,50,False,77.74000000000001,"LINESTRING (11.0507032 43.8148965, 11.0511721 43.8146336, 11.0514737 43.8144727)",,,,
"[173167562, 798971206, 798971207]",False,2,,Via Granaio,primary,50,True,83.97,"LINESTRING (11.0507032 43.8148965, 11.0500518 43.8149531, 11.0498286 43.8149794, 11.0496662 43.8149973)",,yes,,
8079861,False,,,Via Gaetano Donizetti,residential,50,False,65.013,"LINESTRING (11.0514737 43.8144727, 11.0510177 43.8139894)",,,,
23757940,False,2,,Viale Aldo Moro,primary,50,True,43.767,"LINESTRING (11.0514737 43.8144727, 11.0516213 43.8144006, 11.0516383 43.8143916, 11.0518124 43.8142992, 11.0519195 43.814246)",,,,
529371606,False,2,,Viale Aldo Moro,primary,50,True,77.74000000000001,"LINESTRING (11.0514737 43.8144727, 11.0511721 43.8146336, 11.0507032 43.8148965)",,,,
8079861,False,,,Via Gaetano Donizetti,residential,50,False,16.451,"LINESTRING (11.0505694 43.8135638, 11.0504229 43.8134603)",,,,
8079861,False,,,Via Gaetano Donizetti,residential,50,True,59.443,"LINESTRING (11.0505694 43.8135638, 11.0510177 43.8139894)",,,,
260625328,False,,,Via Claudio Monteverdi,residential,,True,155.413,"LINESTRING (11.0505694 43.8135638, 11.0510703 43.813337, 11.0512215 43.81338, 11.0514865 43.8136043, 11.0514892 43.8137433, 11.0510177 43.8139894)",,,,
8079861,False,,,Via Gaetano Donizetti,residential,50,True,16.451,"LINESTRING (11.0504229 43.8134603, 11.0505694 43.8135638)",,,,
8079861,False,,,Via Gaetano Donizetti,residential,50,False,57.188,"LINESTRING (11.0504229 43.8134603, 11.0503294 43.8133522, 11.0503768 43.8132026, 11.0504577 43.8129766)",,,,
1222195801,False,,,Via Gaetano Donizetti,residential,40,True,59.07600000000001,"LINESTRING (11.0504229 43.8134603, 11.0504362 43.8133864, 11.0505666 43.8130503, 11.0504577 43.8129766)",,,,
8079861,False,,,Via Gaetano Donizetti,residential,50,True,21.91,"LINESTRING (11.0504445 43.8127817, 11.0504344 43.8128008, 11.0504577 43.8129766)",,,,
175300521,True,,,Via San Francesco d'Assisi,tertiary,,False,20.691,"LINESTRING (11.0498229 43.8171706, 11.0498817 43.8171198, 11.0499273 43.8170695, 11.0499601 43.8170146)",,,,
798971210,False,,,Via San Francesco d'Assisi,tertiary,,True,52.092,"LINESTRING (11.0498229 43.8171706, 11.0497497 43.8172155, 11.0493283 43.8174741)",,,,
175300520,False,,,Via San Francesco d'Assisi,tertiary,,False,13.445,"LINESTRING (11.0486763 43.8178625, 11.0488073 43.8177871)",,,,
798971209,False,,,Via Galileo Galilei,tertiary,,False,26.776,"LINESTRING (11.0486763 43.8178625, 11.0485497 43.8176397)",,,,
798971209,False,,,Via Galileo Galilei,tertiary,,True,26.776,"LINESTRING (11.0485497 43.8176397, 11.0486763 43.8178625)",,,,
798971213,True,,,Via Galileo Galilei,tertiary,,False,39.263999999999996,"LINESTRING (11.0485497 43.8176397, 11.0486224 43.8177062, 11.0486828 43.8177207, 11.0487659 43.8177236, 11.0489846 43.817685)",,,,
8079862,True,,,Viale Aldo Moro,residential,50,False,8.743,"LINESTRING (11.0530341 43.8140204, 11.0529381 43.8139832)",,,,
8079862,True,,,Viale Aldo Moro,residential,50,False,43.079,"LINESTRING (11.0534979 43.81383, 11.0534802 43.8138361, 11.0531386 43.8139968, 11.0530341 43.8140204)",,,,
802649476,False,,SP11,Via Ardengo Soffici,secondary,50,False,84.122,"LINESTRING (11.0539235 43.8130377, 11.0532063 43.8124859)",,,,
8170281,True,,SP11,Via Ardengo Soffici,secondary,50,False,30.611,"LINESTRING (11.0539235 43.8130377, 11.0539808 43.8130695, 11.0540853 43.8131273, 11.0541487 43.8131447, 11.0542583 43.8131483)",,,,
23757936,True,,SP11,Via Ardengo Soffici,primary,50,False,12.176,"LINESTRING (11.0541625 43.813346, 11.054142 43.8133126, 11.0541347 43.8132765, 11.054141 43.8132403)",,,roundabout,
23757939,True,2,,Viale Aldo Moro,primary,50,False,62.550000000000004,"LINESTRING (11.0523956 43.8140134, 11.0524896 43.8139414, 11.0526758 43.8138328, 11.053026 43.8136888)",,,,
"[1242187905, 23757940]",False,2,,Viale Aldo Moro,primary,50,False,25.925,"LINESTRING (11.0523956 43.8140134, 11.0523448 43.8140402, 11.0522771 43.8140733, 11.0521213 43.814136)",,,,
69683844,True,,,Via Pontormo,residential,,False,135.12900000000002,"LINESTRING (11.0536736 43.8143856, 11.0542435 43.8147311, 11.0548916 43.8152222)",,,,
260625322,True,,,Via Pontormo,residential,50,False,65.509,"LINESTRING (11.0536736 43.8143856, 11.0532248 43.8141134, 11.0530963 43.8140508, 11.0530341 43.8140204)",,,,
54445259,True,,,Via Cosimo De' Medici,residential,,False,89.906,"LINESTRING (11.0532676 43.8148396, 11.0526743 43.8155255)",,,,
8170278,True,,,Via Cosimo De' Medici,residential,50,False,60.081,"LINESTRING (11.0532676 43.8148396, 11.0534819 43.8146018, 11.0536736 43.8143856)",,,,
8079863,True,,,Via Giuliano da Sangallo,residential,50,False,58.908,"LINESTRING (11.0552303 43.8165788, 11.0549479 43.8163462, 11.0547706 43.8162272, 11.0547241 43.816196)",,,,
"[175300444, 990890150]",True,1,SR66,Via Cancellieri,primary,50,False,218.28,"LINESTRING (11.0552303 43.8165788, 11.0549037 43.8167815, 11.0544899 43.817041, 11.0538592 43.8175171, 11.0532797 43.8179446)",,,,
38903602,False,,,Via Bogaia,unclassified,,False,1.511,"LINESTRING (11.0592082 43.8190223, 11.0591908 43.8190275)",,,,3
"[40430563, 40430564, 175300478]",True,,SP8,"['Via Pratese', 'Via Roma', 'Ponte del Mulino']",primary,50,False,164.083,"LINESTRING (11.0592082 43.8190223, 11.0591868 43.8189839, 11.0591431 43.8188952, 11.0591031 43.8188073, 11.0590277 43.8186177, 11.0590121 43.8185712, 11.0589995 43.8185214, 11.0589857 43.8184428, 11.0589795 43.8183853, 11.0589829 43.8183148, 11.0589894 43.8182421, 11.0590107 43.8181526, 11.0590336 43.8180798, 11.0590935 43.817932, 11.0591436 43.8177969, 11.059165 43.8175852)",,yes,,
690547318,False,,SP8,Via Roma,primary,50,True,195.211,"LINESTRING (11.0592082 43.8190223, 11.0592273 43.8190515, 11.059249 43.8190797, 11.0592626 43.8190966, 11.059771 43.8196826, 11.0602283 43.8202572, 11.0604538 43.8205299)",,,,
23757917,True,,SP8,Via Lorenzo il Magnifico,primary,50,False,132.328,"LINESTRING (11.0586503 43.816487, 11.0584193 43.8164716, 11.0583556 43.8164629, 11.0583154 43.8164479, 11.0582766 43.8164221, 11.057938 43.8161216, 11.057567 43.8158289, 11.0574833 43.8157631, 11.0574534 43.8157396)",,,,
802649476,False,,SP11,Via Ardengo Soffici,secondary,50,True,84.122,"LINESTRING (11.0532063 43.8124859, 11.0539235 43.8130377)",,,,
11005135,True,,SP11,Via Ardengo Soffici,secondary,50,False,24.948999999999998,"LINESTRING (11.0532063 43.8124859, 11.0530833 43.8124057, 11.0530274 43.8123501, 11.0529981 43.8123209)",,,,
802649477,False,,SP11,Via Carmignanese,secondary,50,True,16.207,"LINESTRING (11.0527163 43.8119496, 11.052804 43.8120809)",,,,
54445242,False,,,Via Giacomo Puccini,residential,,True,121.44200000000001,"LINESTRING (11.0527163 43.8119496, 11.0523195 43.8120329, 11.0521881 43.8121328, 11.051598 43.8126321)",,,,
61982478,True,1,SR66,Via Cancellieri,primary,50,False,28.951,"LINESTRING (11.0574534 43.8157396, 11.0571174 43.8158345)",,,,
23757916,True,,SP8,Piazza XX Settembre,residential,50,False,77.598,"LINESTRING (11.0579348 43.8156099, 11.0579644 43.8156594, 11.0580039 43.8157144, 11.0582204 43.8158929, 11.0584103 43.8160449, 11.0585506 43.8161418)",,,,
798971201,True,1,SR66,Via Cancellieri,tertiary,50,False,41.253,"LINESTRING (11.0579348 43.8156099, 11.0576717 43.8156873, 11.0574534 43.8157396)",,,,
8079862,True,,,Viale Aldo Moro,residential,50,False,44.579,"LINESTRING (11.0529381 43.8139832, 11.0526502 43.8139619, 11.0525626 43.813969, 11.0524766 43.8139937, 11.0523956 43.8140134)",,,,
23757935,True,,,Viale Aldo Moro,residential,50,False,38.735,"LINESTRING (11.0529381 43.8139832, 11.052887 43.8139194, 11.0528668 43.8138743, 11.052871 43.813818, 11.053026 43.8136888)",,,,
23757939,True,2,,Viale Aldo Moro,primary,50,False,35.22,"LINESTRING (11.053026 43.8136888, 11.0532531 43.8135855, 11.0533453 43.8135616, 11.0534135 43.8135438)",,,,
23757936,True,,SP11,Via Ardengo Soffici,primary,50,False,14.390999999999998,"LINESTRING (11.054141 43.8132403, 11.0541655 43.813201, 11.054206 43.8131692, 11.0542583 43.8131483)",,,roundabout,
42005509,True,,SP11,Via Ardengo Soffici,secondary,50,False,28.502000000000002,"LINESTRING (11.054141 43.8132403, 11.054074 43.8131742, 11.0539715 43.8130813, 11.0539235 43.8130377)",,,,
23757936,True,,SP11,Via Ardengo Soffici,primary,50,False,16.256999999999998,"LINESTRING (11.0542583 43.8131483, 11.0543079 43.8131407, 11.0543584 43.8131429, 11.0544063 43.8131549, 11.0544479 43.8131757)",,,roundabout,
8079854,True,,,Via Risorgimento,secondary,,False,39.424,"LINESTRING (11.0544479 43.8131757, 11.0545715 43.8131391, 11.0546923 43.8130641, 11.0548048 43.8129462)",,,,
23757936,True,,SP11,Via Ardengo Soffici,primary,50,False,16.326999999999998,"LINESTRING (11.0544479 43.8131757, 11.0544804 43.813204, 11.0545011 43.8132375, 11.0545086 43.8132738, 11.0545022 43.8133102)",,,roundabout,
8079855,True,2,SP11,Via Ardengo Soffici,primary,50,False,13.194,"LINESTRING (11.054454 43.8133705, 11.0545762 43.8134499)",,,,
23757936,True,,SP11,Via Ardengo Soffici,primary,50,False,9.339,"LINESTRING (11.054454 43.8133705, 11.054407 43.8133952, 11.0543517 43.8134084)",,,roundabout,
8079862,True,,,Viale Aldo Moro,residential,50,False,33.144999999999996,"LINESTRING (11.0543517 43.8134084, 11.0540944 43.8135246, 11.0540015 43.8135665)",,,,
23757936,True,,SP11,Via Ardengo Soffici,primary,50,False,17.632,"LINESTRING (11.0543517 43.8134084, 11.0542968 43.8134089, 11.054244 43.8133979, 11.0541979 43.8133763, 11.0541625 43.813346)",,,roundabout,
175300626,False,,,Via Risorgimento,secondary,,False,42.421,"LINESTRING (11.0548048 43.8129462, 11.0549202 43.8125739)",,,,
175300618,True,,,Via Risorgimento,secondary,,False,24.209,"LINESTRING (11.0548048 43.8129462, 11.0547486 43.8130806, 11.0546923 43.8131464)",,,,
8079855,True,2,SP11,Via Ardengo Soffici,primary,50,False,124.091,"LINESTRING (11.0545762 43.8134499, 11.0547131 43.8135377, 11.0549004 43.8136314, 11.0556247 43.8139155, 11.0558935 43.8140285)",,,,
175300626,False,,,Via Risorgimento,secondary,,False,95.541,"LINESTRING (11.0549202 43.8125739, 11.055117 43.8117265)",,,,
175300626,False,,,Via Risorgimento,secondary,,True,42.421,"LINESTRING (11.0549202 43.8125739, 11.0548048 43.8129462)",,,,
260614796,False,,,Via Giuseppe Garibaldi,residential,,True,126.672,"LINESTRING (11.0549202 43.8125739, 11.0552327 43.8126055, 11.0556541 43.8126482, 11.0564826 43.812737)",,,,
23757932,True,,SR66,Via Vittorio Emanuele,primary,,False,78.844,"LINESTRING (11.0585641 43.8153911, 11.0593046 43.8151267, 11.0594448 43.8150766)",,,,
27004931,True,,,Piazza XX Settembre,residential,,False,28.734,"LINESTRING (11.0585641 43.8153911, 11.0585959 43.8154372, 11.0586597 43.8155299, 11.0587235 43.8156225)",,,,
24663335,True,,,Piazza XX Settembre,residential,,False,33.894,"LINESTRING (11.0589426 43.8160282, 11.0585506 43.8161418)",,,,
1152402152,True,,SP8,Via Pratese,residential,50,False,39.854,"LINESTRING (11.0585506 43.8161418, 11.0585821 43.8161924, 11.0586571 43.8163924, 11.0586631 43.8164293, 11.0586595 43.8164595, 11.0586503 43.816487)",,,,
24781268,True,,,Via Italia 61,residential,,False,69.033,"LINESTRING (11.0598442 43.8142511, 11.0590674 43.814518)",,,,
24781267,True,,,Via Luigi Beccagli,residential,,False,200.35700000000003,"LINESTRING (11.0598442 43.8142511, 11.0588063 43.8127344, 11.0587627 43.8126707, 11.0587386 43.8126355)",,,,
260614805,False,,,Via Padre Raimondo Maccanti,residential,,True,53.422,"LINESTRING (11.0587386 43.8126355, 11.059316 43.8123963)",,,,
260614805,False,,,Via Padre Raimondo Maccanti,residential,,False,48.732,"LINESTRING (11.0587386 43.8126355, 11.0585501 43.8127126, 11.0582058 43.8128458)",,,,
260614809,True,,,,residential,,False,19.602999999999998,"LINESTRING (11.0596872 43.8123214, 11.0596841 43.8123529, 11.0596703 43.8123868, 11.0596428 43.812413, 11.0596045 43.8124309, 11.0595457 43.8124409)",,,roundabout,
260614797,True,,,Via Giotto,residential,,False,26.977,"LINESTRING (11.0598681 43.8121169, 11.0596872 43.8123214)",,,,
175300622,False,,,Via Sottombrone,residential,,True,39.391,"LINESTRING (11.0602714 43.8170554, 11.0598715 43.8172609)",,,,
42007160,True,,,Via Armando Spadini,residential,,False,143.68800000000002,"LINESTRING (11.0602714 43.8170554, 11.0602459 43.8169631, 11.0597854 43.815812)",,,,
42007161,False,,,Via Sottombrone,residential,,False,280.085,"LINESTRING (11.0602714 43.8170554, 11.0605712 43.8168944, 11.0609706 43.8158085, 11.060901 43.8156255, 11.0608347 43.8155212, 11.0607143 43.815513, 11.0597854 43.815812)",,,,
24781268,True,,,Via Italia 61,residential,,False,62.983,"LINESTRING (11.060552 43.8140062, 11.0598442 43.8142511)",,,,
260625337,True,,,Via Padre Raimondo Maccanti,residential,,False,1.224,"LINESTRING (11.0581938 43.8128526, 11.0582058 43.8128458)",,,,
260614804,False,,,Via Giuseppe Mazzini,residential,,True,76.378,"LINESTRING (11.0576768 43.8128639, 11.0578377 43.8121869)",,,,
260614796,False,,,Via Giuseppe Garibaldi,residential,,False,67.514,"LINESTRING (11.0576768 43.8128639, 11.057454 43.8128424, 11.0572251 43.8128196, 11.0568442 43.8127765)",,,,
798971191,True,,,Via Giuseppe Garibaldi,residential,,False,41.591,"LINESTRING (11.0576768 43.8128639, 11.0579334 43.8128705, 11.0581938 43.8128526)",,,,
42008367,True,,,Via Gernando Masi,residential,,False,68.622,"LINESTRING (11.0590674 43.814518, 11.0587018 43.8139601)",,,,
42008370,True,,,Via Italia 61,residential,,False,107.828,"LINESTRING (11.0578513 43.8149307, 11.0590674 43.814518)",,,,
8079855,True,2,SP11,Via Ardengo Soffici,primary,50,False,62.858000000000004,"LINESTRING (11.0578513 43.8149307, 11.058176 43.8154188, 11.0581915 43.8154399)",,,,
61982490,False,2,SR66,,primary,50,False,108.04,"LINESTRING (11.0503716 43.8201138, 11.0512962 43.8194074)",,,,
61982490,False,2,SR66,,primary,50,True,31.783,"LINESTRING (11.0503716 43.8201138, 11.050099 43.8203212)",,,,
27035719,True,,,Via Europa,residential,,False,28.647,"LINESTRING (11.0503716 43.8201138, 11.0502896 43.8201033, 11.05002 43.8200689)",,,,
27035720,True,,,Viale Giacomo Matteotti,primary,50,False,9.921,"LINESTRING (11.0500832 43.8168314, 11.050145 43.8168308, 11.0502033 43.8168457)",,,roundabout,
27035720,True,,,Viale Giacomo Matteotti,primary,50,False,13.325,"LINESTRING (11.0502033 43.8168457, 11.0502432 43.8168681, 11.0502727 43.8168978, 11.0502937 43.8169421)",,,roundabout,
27035721,True,,,Via San Francesco d'Assisi,residential,50,False,53.007999999999996,"LINESTRING (11.0502033 43.8168457, 11.0502889 43.8168477, 11.0503918 43.8168328, 11.0505282 43.8167497, 11.0506647 43.8166574, 11.0507663 43.8166398)",,,,
1259406665,True,,,Viale Giacomo Matteotti,primary,50,False,9.128,"LINESTRING (11.0502937 43.8169421, 11.0502921 43.8169629, 11.0502847 43.8169931, 11.0502676 43.8170211)",,,roundabout,
175300535,True,,,Viale Giacomo Matteotti,primary,50,False,35.459,"LINESTRING (11.0502676 43.8170211, 11.0503584 43.8171868, 11.0504244 43.8173192)",,,,
1259406665,True,,,Viale Giacomo Matteotti,primary,50,False,10.025,"LINESTRING (11.0502676 43.8170211, 11.0502422 43.8170449, 11.0502097 43.8170638, 11.0501721 43.8170766)",,,roundabout,
8079860,True,,,Via San Francesco d'Assisi,tertiary,,False,22.744,"LINESTRING (11.0500751 43.8170795, 11.0499877 43.8171005, 11.0499179 43.8171285, 11.0498229 43.8171706)",,,,
1259406666,True,,,Viale Giacomo Matteotti,primary,50,False,12.038999999999998,"LINESTRING (11.0500751 43.8170795, 11.0500286 43.8170662, 11.0499892 43.8170439, 11.0499601 43.8170146)",,,roundabout,
"[27035720, 1259406666]",True,,,Viale Giacomo Matteotti,primary,50,False,16.726,"LINESTRING (11.0499601 43.8170146, 11.0499432 43.816979, 11.0499415 43.8169414, 11.0499552 43.8169051, 11.0499829 43.8168733)",,,roundabout,
27035720,True,,,Viale Giacomo Matteotti,primary,50,False,9.431000000000001,"LINESTRING (11.0499829 43.8168733, 11.0500282 43.8168462, 11.0500832 43.8168314)",,,roundabout,
175300595,True,,,Viale Giacomo Matteotti,primary,50,False,34.793,"LINESTRING (11.0499829 43.8168733, 11.0499583 43.8167319, 11.0499261 43.8165631)",,,,
175300620,False,,,Via San Francesco d'Assisi,residential,50,True,77.593,"LINESTRING (11.0517259 43.8160645, 11.0509849 43.8165129)",,,,
"[175601586, 175601607]",True,,,Via Condotti,residential,"['50', '30']",False,69.936,"LINESTRING (11.0517259 43.8160645, 11.0516779 43.816037, 11.0513683 43.8158577, 11.0510359 43.8156804)",,,,
175601615,True,,,Via Don Marino Borchi,residential,,False,140.267,"LINESTRING (11.0517259 43.8160645, 11.0517785 43.8160986, 11.0530574 43.8168819)",,,,
54445273,False,,,Via Giacomo Caiani,residential,,True,8.624,"LINESTRING (11.0524575 43.8174896, 11.0523582 43.8174599)",,,,
175300609,False,,,,residential,,False,10.169,"LINESTRING (11.0524575 43.8174896, 11.0525777 43.8175186)",,,,
"[175300434, 61982483]",True,1,SR66,,primary,"['40', '50']",False,169.72199999999998,"LINESTRING (11.0532797 43.8179446, 11.0527122 43.8183705, 11.0522496 43.8187177, 11.0521328 43.8187697, 11.0518472 43.818897, 11.0517821 43.8189371, 11.0517347 43.8189748)",,,,
175300588,True,,,,residential,,False,35.011,"LINESTRING (11.0532797 43.8179446, 11.0532083 43.8179356, 11.0531942 43.8179327, 11.0531587 43.8179254, 11.0531218 43.8179119, 11.053096 43.8178918, 11.0530776 43.8178676, 11.0529837 43.8177445)",,,,
27035723,True,,SR66,,primary,,False,25.421999999999997,"LINESTRING (11.0513003 43.8191523, 11.0512653 43.8191223, 11.0512417 43.8191021, 11.0512139 43.8190515, 11.0511954 43.819011, 11.0511898 43.8189452)",,,roundabout,
27035723,True,,SR66,,primary,,False,31.343000000000004,"LINESTRING (11.0511898 43.8189452, 11.0512211 43.8188708, 11.0512682 43.8188231, 11.0513264 43.8187983, 11.0513779 43.8187828, 11.0514558 43.8187888)",,,roundabout,
27035725,True,,,Viale Giacomo Matteotti,primary,50,False,99.539,"LINESTRING (11.0511898 43.8189452, 11.0511132 43.8187876, 11.0508545 43.8182553, 11.0508299 43.8182046, 11.0507941 43.8180973)",,,,
27035723,True,,SR66,,primary,,False,31.847,"LINESTRING (11.0514558 43.8187888, 11.0515137 43.8188058, 11.0515866 43.8188312, 11.0516547 43.818872, 11.0517019 43.818916, 11.0517347 43.8189748)",,,roundabout,
27035723,True,,SR66,,primary,,False,27.674,"LINESTRING (11.0517347 43.8189748, 11.0517395 43.8190404, 11.0517108 43.8191044, 11.0516697 43.8191452, 11.0515983 43.8191856)",,,roundabout,
61982472,True,2,SR66,,primary,50,False,34.579,"LINESTRING (11.0515983 43.8191856, 11.0512962 43.8194074)",,,,
27035723,True,,SR66,,primary,,False,25.036,"LINESTRING (11.0515983 43.8191856, 11.0515167 43.8191969, 11.0514632 43.819195, 11.051381 43.8191838, 11.0513003 43.8191523)",,,roundabout,
42007163,True,,,Via Umberto I,residential,,False,165.81,"LINESTRING (11.0595175 43.8174605, 11.0589426 43.8160282)",,,,
175300622,False,,,Via Sottombrone,residential,,False,36.046,"LINESTRING (11.0595175 43.8174605, 11.0598715 43.8172609)",,,,
175300622,False,,,Via Sottombrone,residential,,True,31.746000000000002,"LINESTRING (11.0595175 43.8174605, 11.0593992 43.8175148, 11.0592809 43.8175583, 11.0592148 43.8175793, 11.059165 43.8175852)",,,,
42007160,True,,,Via Armando Spadini,residential,,False,56.403,"LINESTRING (11.0597854 43.815812, 11.0596021 43.8153223)",,,,
42007161,False,,,Via Sottombrone,residential,,True,280.08500000000004,"LINESTRING (11.0597854 43.815812, 11.0607143 43.815513, 11.0608347 43.8155212, 11.060901 43.8156255, 11.0609706 43.8158085, 11.0605712 43.8168944, 11.0602714 43.8170554)",,,,
42007761,False,,,Via dell'Ombra,residential,,False,112.38,"LINESTRING (11.0596021 43.8153223, 11.0608614 43.8148799)",,,,
42007761,False,,,Via dell'Ombra,residential,,True,41.696,"LINESTRING (11.0596021 43.8153223, 11.0591312 43.8154809)",,,,
42007160,True,,,Via Armando Spadini,residential,,False,30.095000000000002,"LINESTRING (11.0596021 43.8153223, 11.0594743 43.8151236, 11.059464 43.8151071, 11.0594448 43.8150766)",,,,
42007761,False,,,Via dell'Ombra,residential,,False,36.304,"LINESTRING (11.0587235 43.8156225, 11.0591312 43.8154809)",,,,
27004931,True,,,Piazza XX Settembre,residential,,False,48.574,"LINESTRING (11.0587235 43.8156225, 11.0588546 43.8158168, 11.0589426 43.8160282)",,,,
42007761,False,,,Via dell'Ombra,residential,,True,112.38,"LINESTRING (11.0608614 43.8148799, 11.0596021 43.8153223)",,,,
42008368,True,,,Piazza Quattro Novembre,residential,,False,76.131,"LINESTRING (11.0572879 43.81394, 11.0580461 43.8142116, 11.0580773 43.814227, 11.0581045 43.8142447, 11.058124 43.8142591)",,,,
260625337,True,,,Via Padre Raimondo Maccanti,residential,,False,112.57,"LINESTRING (11.0572879 43.81394, 11.0579408 43.81311, 11.0579835 43.8130609)",,,,
260625337,True,,,Via Padre Raimondo Maccanti,residential,,False,4.853,"LINESTRING (11.0579835 43.8130609, 11.0580181 43.8130251)",,,,
260614805,False,,,Via Padre Raimondo Maccanti,residential,,True,48.732,"LINESTRING (11.0582058 43.8128458, 11.0585501 43.8127126, 11.0587386 43.8126355)",,,,
42008369,True,,,Via Fratelli Rosselli,residential,,False,57.05,"LINESTRING (11.0587018 43.8139601, 11.058124 43.8142591)",,,,
42008367,True,,,Via Gernando Masi,residential,,False,117.38000000000001,"LINESTRING (11.0587018 43.8139601, 11.0581649 43.8131607, 11.0581488 43.8131421, 11.058133 43.8131281, 11.0581119 43.8131156, 11.0579835 43.8130609)",,,,
260625324,True,,,Via Fratelli Rosselli,residential,,False,75.15600000000002,"LINESTRING (11.058124 43.8142591, 11.0581408 43.8142809, 11.0581523 43.814314, 11.0581549 43.8143428, 11.0581545 43.8143693, 11.0581524 43.8143817, 11.0581488 43.8144036, 11.0581321 43.8144329, 11.0581077 43.8144545, 11.0580726 43.8144708, 11.0580275 43.8144868, 11.0576398 43.8146336, 11.0575947 43.8146503, 11.0575349 43.8146724)",,,,
42007761,False,,,Via dell'Ombra,residential,,False,41.696,"LINESTRING (11.0591312 43.8154809, 11.0596021 43.8153223)",,,,
42007761,False,,,Via dell'Ombra,residential,,True,36.304,"LINESTRING (11.0591312 43.8154809, 11.0587235 43.8156225)",,,,
42008374,False,,,Via di Mezzo,residential,,False,206.65300000000002,"LINESTRING (11.0591312 43.8154809, 11.0592758 43.8158105, 11.0598715 43.8172609)",,,,
175300622,False,,,Via Sottombrone,residential,,False,39.391,"LINESTRING (11.0598715 43.8172609, 11.0602714 43.8170554)",,,,
175300622,False,,,Via Sottombrone,residential,,True,36.046,"LINESTRING (11.0598715 43.8172609, 11.0595175 43.8174605)",,,,
42008374,False,,,Via di Mezzo,residential,,True,206.65300000000002,"LINESTRING (11.0598715 43.8172609, 11.0592758 43.8158105, 11.0591312 43.8154809)",,,,
61982490,False,2,SR66,,primary,50,True,108.04,"LINESTRING (11.0512962 43.8194074, 11.0503716 43.8201138)",,,,
49323567,True,2,SR66,,primary,40,False,28.884,"LINESTRING (11.0512962 43.8194074, 11.0513296 43.8192753, 11.0513248 43.8192167, 11.0513003 43.8191523)",,,,
260625331,False,,,Via Don Lorenzo Milani,residential,,True,63.284,"LINESTRING (11.0488735 43.8130023, 11.0491842 43.8124792)",,,,
260625331,False,,,Via Don Lorenzo Milani,residential,,False,63.284,"LINESTRING (11.0491842 43.8124792, 11.0488735 43.8130023)",,,,
260625333,False,,,Via Don Lorenzo Milani,residential,,False,123.055,"LINESTRING (11.0491842 43.8124792, 11.0495929 43.8124935, 11.0498763 43.812362, 11.050041 43.8120886, 11.0501957 43.8118426)",,,,
175601626,False,,,Via Gioacchino Rossini,residential,,True,72.34400000000001,"LINESTRING (11.0501957 43.8118426, 11.0504137 43.811965, 11.0506469 43.8120958, 11.0509074 43.812242)",,,,
260625333,False,,,Via Don Lorenzo Milani,residential,,True,123.055,"LINESTRING (11.0501957 43.8118426, 11.050041 43.8120886, 11.0498763 43.812362, 11.0495929 43.8124935, 11.0491842 43.8124792)",,,,
175601626,False,,,Via Gioacchino Rossini,residential,,True,70.372,"LINESTRING (11.0509074 43.812242, 11.051598 43.8126321)",,,,
