osmid,oneway,name,highway,reversed,length,geometry,lanes,tunnel,ref
29073943,False,Via Cappuccini,residential,False,376.507,"LINESTRING (16.4112483 41.2749404, 16.4107295 41.2740025, 16.4106368 41.2738326, 16.4105834 41.2735694, 16.4105559 41.2734455, 16.41055 41.2732452, 16.410584 41.2730365, 16.4105995 41.2728554, 16.4106243 41.2726074, 16.4106115 41.2722547, 16.4106072 41.2718823, 16.4106145 41.2716536)",,,
29073943,False,Via Cappuccini,residential,True,92.59100000000001,"LINESTRING (16.4112483 41.2749404, 16.4114404 41.2752835, 16.4117061 41.2756984)",,,
29229659,False,,unclassified,True,13.069,"LINESTRING (16.4113767 41.2748733, 16.4112483 41.2749404)",,,
29073943,False,Via Cappuccini,residential,False,92.59100000000001,"LINESTRING (16.4117061 41.2756984, 16.4114404 41.2752835, 16.4112483 41.2749404)",,,
"[31800812, 31800815]",False,"['Via Giacchetti', 'Via Torrente Antico']","['residential', 'unclassified']",False,326.944,"LINESTRING (16.4117061 41.2756984, 16.411811 41.2756656, 16.4119258 41.2756191, 16.4125967 41.2752235, 16.4130203 41.2750482, 16.4134254 41.2748808, 16.4138108 41.2746973, 16.4142306 41.2744725, 16.4144578 41.2743488, 16.4143357 41.274233, 16.414054 41.2739981)",,,
31800812,False,Via Giacchetti,residential,True,88.719,"LINESTRING (16.4117061 41.2756984, 16.411642 41.275701, 16.4107259 41.2759975)",,,
31800816,False,Via Torrente Antico,unclassified,False,145.204,"LINESTRING (16.414054 41.2739981, 16.4155335 41.2733134)",,,
31800815,False,Via Torrente Antico,unclassified,False,392.749,"LINESTRING (16.414054 41.2739981, 16.4139447 41.2738965, 16.4135848 41.2734804, 16.4132736 41.2731377, 16.4131073 41.2729039, 16.4126889 41.2723434, 16.4124057 41.2720134, 16.4122287 41.2718118, 16.412051 41.2716643, 16.4117931 41.271521, 16.4114454 41.2713522, 16.4113386 41.271288, 16.4112382 41.2712315)",,,
"[31800812, 31800815]",False,"['Via Giacchetti', 'Via Torrente Antico']","['unclassified', 'residential']",True,326.944,"LINESTRING (16.414054 41.2739981, 16.4143357 41.274233, 16.4144578 41.2743488, 16.4142306 41.2744725, 16.4138108 41.2746973, 16.4134254 41.2748808, 16.4130203 41.2750482, 16.4125967 41.2752235, 16.4119258 41.2756191, 16.411811 41.2756656, 16.4117061 41.2756984)",,,
31800816,False,Via Torrente Antico,unclassified,True,145.204,"LINESTRING (16.4155335 41.2733134, 16.414054 41.2739981)",,,
31800817,False,,unclassified,False,24.105,"LINESTRING (16.4155335 41.2733134, 16.4156066 41.2735231)",,,
31800817,False,,unclassified,True,34.879,"LINESTRING (16.4155335 41.2733134, 16.4153751 41.2730232)",,,
31800817,False,,unclassified,False,34.879,"LINESTRING (16.4153751 41.2730232, 16.4155335 41.2733134)",,,
213912622,False,Corso Matteo Renato Imbriani,tertiary,False,61.265,"LINESTRING (16.4158969 41.274497, 16.4164704 41.2741538)",,,
213912622,False,Corso Matteo Renato Imbriani,tertiary,True,80.201,"LINESTRING (16.4158969 41.274497, 16.4151501 41.27495)",,,
"[31800817, 31800820, 31800822]",False,,unclassified,True,143.527,"LINESTRING (16.4158969 41.274497, 16.4156553 41.2742902, 16.4156349 41.2742571, 16.4156587 41.2742254, 16.4159898 41.2740191, 16.4160196 41.2739989, 16.4160387 41.2739719, 16.4159634 41.2739047, 16.4156446 41.2736076, 16.4156066 41.2735231)",,yes,
31800825,False,Via Bebbio,residential,False,23.685,"LINESTRING (16.4204238 41.2731763, 16.4206262 41.2730272)",,,
31800825,False,Via Bebbio,residential,True,36.583,"LINESTRING (16.4204238 41.2731763, 16.4200895 41.2733887)",,,
31800824,True,Via Montegrappa,residential,False,123.091,"LINESTRING (16.4194804 41.2723262, 16.4204238 41.2731763)",,,
213912622,False,Corso Matteo Renato Imbriani,tertiary,False,111.633,"LINESTRING (16.4194804 41.2723262, 16.4205202 41.271696)",,,
213912622,False,Corso Matteo Renato Imbriani,tertiary,True,35.391,"LINESTRING (16.4194804 41.2723262, 16.4191453 41.2725208)",,,
29186351,True,Via Giuseppe De Robertiis,residential,False,148.288,"LINESTRING (16.4206262 41.2730272, 16.4205202 41.271696)",,,
31800825,False,Via Bebbio,residential,True,23.685,"LINESTRING (16.4206262 41.2730272, 16.4204238 41.2731763)",,,
31800827,True,Via Bebbio,residential,False,30.489,"LINESTRING (16.4206262 41.2730272, 16.4209087 41.2728537)",,,
29186351,True,Via Giuseppe De Robertiis,residential,False,65.475,"LINESTRING (16.4206769 41.2736148, 16.4206262 41.2730272)",,,
610603435,False,,residential,True,62.215999999999994,"LINESTRING (16.4206769 41.2736148, 16.4203667 41.2736384, 16.4200895 41.2733887)",,,
163477201,False,Corso Matteo Renato Imbriani,secondary,True,146.674,"LINESTRING (16.4218658 41.272268, 16.4213466 41.2717732, 16.4210949 41.2716431, 16.4209696 41.2716085, 16.4208472 41.2716097, 16.4207556 41.2716121, 16.4206271 41.2716413, 16.4205202 41.271696)",,,
25890662,True,Via Pietro Pansini,residential,False,40.405,"LINESTRING (16.4212886 41.2732265, 16.4209243 41.2734654)",,,
31951674,True,Via Antonio Piccinni,residential,False,52.215,"LINESTRING (16.4212886 41.2732265, 16.4209087 41.2728537)",,,
31800827,True,Via Bebbio,residential,False,49.31,"LINESTRING (16.4209087 41.2728537, 16.4213657 41.2725732)",,,
27213459,True,Via Pietro Badoglio,residential,False,75.001,"LINESTRING (16.4164704 41.2741538, 16.4170757 41.2746518)",,,
213912622,False,Corso Matteo Renato Imbriani,tertiary,False,118.479,"LINESTRING (16.4164704 41.2741538, 16.4175645 41.2734762)",,,
213912622,False,Corso Matteo Renato Imbriani,tertiary,True,61.265,"LINESTRING (16.4164704 41.2741538, 16.4158969 41.274497)",,,
27213459,True,Via Pietro Badoglio,residential,False,40.527,"LINESTRING (16.4177882 41.2753407, 16.4180933 41.275624)",,,
31951978,True,Via Amedeo,residential,False,62.491,"LINESTRING (16.4177882 41.2753407, 16.4183644 41.2749825)",,,
27213459,True,Via Pietro Badoglio,residential,False,54.701,"LINESTRING (16.4170757 41.2746518, 16.417475 41.2750416)",,,
31951677,True,Via Morrico,residential,False,23.957,"LINESTRING (16.4187055 41.2736435, 16.4184848 41.273781)",,,
31952488,False,Via Cavour,residential,False,51.9,"LINESTRING (16.4187055 41.2736435, 16.4191011 41.2740033)",,,
31952488,False,Via Cavour,residential,True,75.001,"LINESTRING (16.4187055 41.2736435, 16.4181339 41.2731235)",,,
31951677,True,Via Morrico,residential,False,56.89,"LINESTRING (16.4176045 41.2743296, 16.4170757 41.2746518)",,,
31951743,True,Via Edoardo Fusco,residential,False,53.456,"LINESTRING (16.4176045 41.2743296, 16.4180153 41.2746981)",,,
25993016,False,Corso Vittorio Emanuele,tertiary,True,56.717,"LINESTRING (16.4189789 41.2755672, 16.4194866 41.2752287)",,,
31951743,True,Via Edoardo Fusco,residential,False,28.84,"LINESTRING (16.4189789 41.2755672, 16.4191915 41.2757715)",,,
25993016,False,Corso Vittorio Emanuele,tertiary,False,61.834,"LINESTRING (16.4189789 41.2755672, 16.418774 41.2757, 16.4184123 41.2759248)",,,
31951743,True,Via Edoardo Fusco,residential,False,39.106,"LINESTRING (16.4183644 41.2749825, 16.4186479 41.2752623)",,,
31951978,True,Via Amedeo,residential,False,53.776,"LINESTRING (16.4183644 41.2749825, 16.4188506 41.2746657)",,,
31951973,True,Via Montebello,residential,False,42.226,"LINESTRING (16.4162917 41.2767588, 16.4166044 41.2770571)",,,
31951975,True,Piazza Giuseppe Garibaldi,residential,False,54.423,"LINESTRING (16.4162917 41.2767588, 16.4157971 41.2770772)",,,
25993016,False,Corso Vittorio Emanuele,tertiary,False,52.972,"LINESTRING (16.4166044 41.2770571, 16.4161241 41.277368)",,,
25993016,False,Corso Vittorio Emanuele,tertiary,True,55.363,"LINESTRING (16.4166044 41.2770571, 16.4171088 41.2767343)",,,
25993016,False,Corso Vittorio Emanuele,tertiary,False,56.245,"LINESTRING (16.4161241 41.277368, 16.4156078 41.2776925)",,,
25993016,False,Corso Vittorio Emanuele,tertiary,True,52.972,"LINESTRING (16.4161241 41.277368, 16.4166044 41.2770571)",,,
31951968,True,Via Sasso,residential,False,42.336,"LINESTRING (16.4161241 41.277368, 16.4157971 41.2770772)",,,
31951974,True,Via Umberto Primo,residential,False,59.219,"LINESTRING (16.4157971 41.2770772, 16.4152551 41.2774203)",,,
31951975,True,Piazza Giuseppe Garibaldi,residential,False,40.371,"LINESTRING (16.4157971 41.2770772, 16.4154899 41.276797)",,,
31951975,True,Piazza Giuseppe Garibaldi,residential,False,54.339,"LINESTRING (16.4154899 41.276797, 16.4159867 41.2764817)",,,
31951976,True,Via Sasso,residential,False,44.612,"LINESTRING (16.4154899 41.276797, 16.4151494 41.276488)",,,
31951969,False,Corso Regina Elena,residential,False,39.399,"LINESTRING (16.4138985 41.2768126, 16.4142066 41.2770808)",,,
31951969,False,Corso Regina Elena,residential,True,40.444,"LINESTRING (16.4138985 41.2768126, 16.4135978 41.2765276)",,,
31951972,True,Via Angelo De Bramo,residential,False,45.165,"LINESTRING (16.4138985 41.2768126, 16.414318 41.2765565)",1,,
31951744,True,Via Amedeo,residential,False,43.572,"LINESTRING (16.4145571 41.2774031, 16.4149575 41.2771521)",1,,
31951969,False,Corso Regina Elena,residential,False,38.196,"LINESTRING (16.4145571 41.2774031, 16.4148575 41.277662)",,,
31951969,False,Corso Regina Elena,residential,True,46.285,"LINESTRING (16.4145571 41.2774031, 16.4142066 41.2770808)",,,
31951971,True,Via Sant'Agostino,residential,False,107.961,"LINESTRING (16.4117456 41.2768997, 16.412561 41.2776528)",,,
213912622,False,Corso Matteo Renato Imbriani,tertiary,False,56.495,"LINESTRING (16.4117456 41.2768997, 16.4122777 41.2765863)",,,
213912622,False,Corso Matteo Renato Imbriani,tertiary,True,25.733,"LINESTRING (16.4117456 41.2768997, 16.411499 41.2770383)",,,
31951971,True,Via Sant'Agostino,residential,False,42.007,"LINESTRING (16.412561 41.2776528, 16.4128902 41.2779383)",,,
31951972,True,Via Angelo De Bramo,residential,False,33.794,"LINESTRING (16.412561 41.2776528, 16.4128604 41.2774485)",1,,
213912622,False,Corso Matteo Renato Imbriani,tertiary,False,25.733,"LINESTRING (16.411499 41.2770383, 16.4117456 41.2768997)",,,
213912622,False,Corso Matteo Renato Imbriani,tertiary,True,118.029,"LINESTRING (16.411499 41.2770383, 16.4103721 41.2776782)",,,
"[31952160, 24996521, 31952159]",False,"['Via delle Tufare', 'Via Giuseppe Giuliani']",residential,False,195.73999999999998,"LINESTRING (16.411499 41.2770383, 16.4110449 41.2764803, 16.4108615 41.2762381, 16.410611 41.2758996, 16.4103501 41.2755383, 16.4103342 41.2755117)",,yes,
31951978,True,Via Amedeo,residential,False,79.166,"LINESTRING (16.4164828 41.2761765, 16.4172029 41.2757139)",,,
31952484,True,Via Marsala,residential,False,43.693,"LINESTRING (16.4164828 41.2761765, 16.4161456 41.2758762)",,,
31951743,True,Via Edoardo Fusco,residential,False,43.025,"LINESTRING (16.4180153 41.2746981, 16.4183644 41.2749825)",,,
31952485,True,Via Simone De Brado,residential,False,59.141,"LINESTRING (16.4180153 41.2746981, 16.417475 41.2750416)",1,,
27213459,True,Via Pietro Badoglio,residential,False,42.322,"LINESTRING (16.417475 41.2750416, 16.4177882 41.2753407)",,,
31952485,True,Via Simone De Brado,residential,False,66.1,"LINESTRING (16.417475 41.2750416, 16.4168776 41.2754312)",1,,
31952484,True,Via Marsala,residential,False,77.986,"LINESTRING (16.4161456 41.2758762, 16.415549 41.2753369)",,,
31952485,True,Via Simone De Brado,residential,False,54.502,"LINESTRING (16.4161456 41.2758762, 16.4156316 41.2761779)",1,,
28724820,True,Via Montebello,residential,False,44.964,"LINESTRING (16.4156316 41.2761779, 16.4159867 41.2764817)",,,
31952485,True,Via Simone De Brado,residential,False,53.035,"LINESTRING (16.4156316 41.2761779, 16.4151494 41.276488)",1,,
31951969,False,Corso Regina Elena,residential,False,46.285,"LINESTRING (16.4142066 41.2770808, 16.4145571 41.2774031)",,,
31951969,False,Corso Regina Elena,residential,True,39.399,"LINESTRING (16.4142066 41.2770808, 16.4138985 41.2768126)",,,
31952485,True,Via Simone De Brado,residential,False,43.448,"LINESTRING (16.4142066 41.2770808, 16.4138057 41.2773296)",1,,
31951976,True,Via Sasso,residential,False,39.005,"LINESTRING (16.4151494 41.276488, 16.4148439 41.2762228)",,,
31952485,True,Via Simone De Brado,residential,False,58.617,"LINESTRING (16.4151494 41.276488, 16.4146172 41.2768314)",1,,
31951976,True,Via Sasso,residential,False,38.207,"LINESTRING (16.4148439 41.2762228, 16.4145661 41.2759499)",,,
34294016,True,Via Pietro Tisci,residential,False,69.694,"LINESTRING (16.4126445 41.2771492, 16.4122777 41.2765863)",,,
31952486,True,Via Stendardi,residential,False,59.263,"LINESTRING (16.4145661 41.2759499, 16.414014 41.2762844)",1,,
31951969,False,Corso Regina Elena,residential,False,40.444,"LINESTRING (16.4135978 41.2765276, 16.4138985 41.2768126)",,,
31952486,True,Via Stendardi,residential,False,43.029,"LINESTRING (16.4135978 41.2765276, 16.4132098 41.276782)",1,,
31952487,False,Via Pietro Tisci,residential,True,41.812,"LINESTRING (16.4122777 41.2765863, 16.4120403 41.2762553)",,,
213912622,False,Corso Matteo Renato Imbriani,tertiary,False,247.915,"LINESTRING (16.4122777 41.2765863, 16.4146289 41.2752267)",,,
213912622,False,Corso Matteo Renato Imbriani,tertiary,True,56.495,"LINESTRING (16.4122777 41.2765863, 16.4117456 41.2768997)",,,
31952487,False,Via Pietro Tisci,residential,False,41.812,"LINESTRING (16.4120403 41.2762553, 16.4122777 41.2765863)",,,
31952489,True,Via Andrea Ciardi,residential,False,37.034,"LINESTRING (16.4200553 41.2739212, 16.4203487 41.2741708)",,,
31952489,True,Via Andrea Ciardi,residential,False,44.645,"LINESTRING (16.4203487 41.2741708, 16.4207036 41.2744709)",,,
31952491,True,Via Umberto Primo,residential,False,69.837,"LINESTRING (16.4203487 41.2741708, 16.4197082 41.2745742)",,,
31951967,False,Vico Umberto Primo,residential,True,39.586,"LINESTRING (16.4203487 41.2741708, 16.4204443 41.2741093, 16.4204389 41.2738479)",,,
31951743,True,Via Edoardo Fusco,residential,False,43.756,"LINESTRING (16.4186479 41.2752623, 16.4189789 41.2755672)",,,
31952491,True,Via Umberto Primo,residential,False,61.365,"LINESTRING (16.4186479 41.2752623, 16.4180933 41.275624)",,,
31952484,True,Via Marsala,residential,False,40.109,"LINESTRING (16.4167907 41.2764532, 16.4164828 41.2761765)",,,
31952491,True,Via Umberto Primo,residential,False,53.792,"LINESTRING (16.4167907 41.2764532, 16.4162917 41.2767588)",,,
25993016,False,Corso Vittorio Emanuele,tertiary,False,55.363,"LINESTRING (16.4171088 41.2767343, 16.4166044 41.2770571)",,,
25993016,False,Corso Vittorio Emanuele,tertiary,True,77.766,"LINESTRING (16.4171088 41.2767343, 16.4178316 41.2762938)",,,
31952484,True,Via Marsala,residential,False,41.032,"LINESTRING (16.4171088 41.2767343, 16.4167907 41.2764532)",,,
31951745,False,Via Radeprando Da Trani,residential,False,43.607,"LINESTRING (16.4191488 41.2749298, 16.4194866 41.2752287)",,,
31951745,False,Via Radeprando Da Trani,residential,True,38.515,"LINESTRING (16.4191488 41.2749298, 16.4188506 41.2746657)",,,
31952491,True,Via Umberto Primo,residential,False,55.85,"LINESTRING (16.4191488 41.2749298, 16.4186479 41.2752623)",,,
31951978,True,Via Amedeo,residential,False,67.425,"LINESTRING (16.4194298 41.2743042, 16.4200553 41.2739212)",,,
31952488,False,Via Cavour,residential,False,37.982,"LINESTRING (16.4194298 41.2743042, 16.4197082 41.2745742)",,,
31952488,False,Via Cavour,residential,True,43.29,"LINESTRING (16.4194298 41.2743042, 16.4191011 41.2740033)",,,
31952488,False,Via Cavour,residential,False,42.845,"LINESTRING (16.4197082 41.2745742, 16.4200485 41.2748624)",,,
31952488,False,Via Cavour,residential,True,37.982,"LINESTRING (16.4197082 41.2745742, 16.4194298 41.2743042)",,,
31952491,True,Via Umberto Primo,residential,False,61.228,"LINESTRING (16.4197082 41.2745742, 16.4191488 41.2749298)",,,
25993016,False,Corso Vittorio Emanuele,tertiary,False,30.593,"LINESTRING (16.4200485 41.2748624, 16.4197796 41.2750491)",,,
25993016,False,Corso Vittorio Emanuele,tertiary,True,69.945,"LINESTRING (16.4200485 41.2748624, 16.4207036 41.2744709)",,,
31952488,False,Via Cavour,residential,True,42.845,"LINESTRING (16.4200485 41.2748624, 16.4197082 41.2745742)",,,
31951744,True,Via Amedeo,residential,False,78.036,"LINESTRING (16.4119531 41.2790385, 16.4126609 41.2785807)",1,,
34111629,True,Via Maiorano,tertiary,False,40.882,"LINESTRING (16.4119531 41.2790385, 16.4122757 41.2793149)",,,
34111629,True,Via Maiorano,tertiary,False,78.542,"LINESTRING (16.4103721 41.2776782, 16.410989 41.2782111)",,,
213912622,False,Corso Matteo Renato Imbriani,tertiary,False,118.029,"LINESTRING (16.4103721 41.2776782, 16.411499 41.2770383)",,,
34111635,False,Corso Vittorio Emanuele,tertiary,True,40.729,"LINESTRING (16.4129182 41.2793892, 16.4132836 41.2791468)",,,
34111631,True,Piazza Gradenigo,residential,False,38.575,"LINESTRING (16.4132836 41.2791468, 16.4135728 41.2794172)",,,
34111633,False,Piazza Gradenigo,tertiary,True,61.68,"LINESTRING (16.4132836 41.2791468, 16.4138522 41.2787931)",,,
34111635,False,Corso Vittorio Emanuele,tertiary,False,40.729,"LINESTRING (16.4132836 41.2791468, 16.4129182 41.2793892)",,,
34111636,False,Via Alvarez,residential,False,40.129,"LINESTRING (16.4132836 41.2791468, 16.4129761 41.2788696)",,,
31951744,True,Via Amedeo,residential,False,61.541,"LINESTRING (16.4126609 41.2785807, 16.4132315 41.2782308)",1,,
34111636,False,Via Alvarez,residential,True,41.542,"LINESTRING (16.4126609 41.2785807, 16.4129761 41.2788696)",,,
34111636,False,Via Alvarez,residential,False,44.339999999999996,"LINESTRING (16.4126609 41.2785807, 16.4125881 41.2785089, 16.4123002 41.278289)",,,
25993016,False,Corso Vittorio Emanuele,tertiary,True,37.231,"LINESTRING (16.4138522 41.2787931, 16.414199 41.2785829)",,,
34111633,False,Piazza Gradenigo,tertiary,False,61.68,"LINESTRING (16.4138522 41.2787931, 16.4132836 41.2791468)",,,
34111638,True,Piazza Gradenigo,residential,False,36.828,"LINESTRING (16.4138522 41.2787931, 16.4141425 41.2790423)",,,
31951971,True,Via Sant'Agostino,residential,False,42.018,"LINESTRING (16.4135181 41.2785107, 16.4138522 41.2787931)",,,
31951974,True,Via Umberto Primo,residential,False,60.365,"LINESTRING (16.4135181 41.2785107, 16.4129761 41.2788696)",,,
31951744,True,Via Amedeo,residential,False,8.69,"LINESTRING (16.4132315 41.2782308, 16.4133112 41.2781806)",1,,
31951971,True,Via Sant'Agostino,residential,False,39.272,"LINESTRING (16.4132315 41.2782308, 16.4135181 41.2785107)",,,
34111638,True,Piazza Gradenigo,residential,False,51.473,"LINESTRING (16.4141425 41.2790423, 16.4145416 41.2793949)",,,
34111639,False,Piazza Gradenigo,residential,True,63.278,"LINESTRING (16.4141425 41.2790423, 16.4135728 41.2794172)",,,
34111640,False,Via Barisano da Trani,residential,False,36.514,"LINESTRING (16.4141425 41.2790423, 16.4144722 41.2788268)",,,
34111639,False,Piazza Gradenigo,residential,False,63.278,"LINESTRING (16.4135728 41.2794172, 16.4141425 41.2790423)",,,
31951974,True,Via Umberto Primo,residential,False,76.663,"LINESTRING (16.4129761 41.2788696, 16.4122757 41.2793149)",,,
34111636,False,Via Alvarez,residential,False,41.542,"LINESTRING (16.4129761 41.2788696, 16.4126609 41.2785807)",,,
34111636,False,Via Alvarez,residential,True,40.129,"LINESTRING (16.4129761 41.2788696, 16.4132836 41.2791468)",,,
31951744,True,Via Amedeo,residential,False,50.205,"LINESTRING (16.4114977 41.279333, 16.4119531 41.2790385)",1,,
163478046,True,Via Maraldo Da Trani,tertiary,False,46.426,"LINESTRING (16.4114977 41.279333, 16.4111335 41.2790177)",,,
31951969,False,Corso Regina Elena,residential,False,42.274,"LINESTRING (16.4148575 41.277662, 16.4151784 41.2779559)",,,
31951969,False,Corso Regina Elena,residential,True,38.196,"LINESTRING (16.4148575 41.277662, 16.4145571 41.2774031)",,,
31951974,True,Via Umberto Primo,residential,False,45.283,"LINESTRING (16.4148575 41.277662, 16.414435 41.277917)",,,
