osmid,bridge,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction
815865318,,Via Verdina,residential,True,False,61.389,"LINESTRING (10.3091129 43.94094, 10.3088347 43.9409284, 10.3085447 43.9408613, 10.3083763 43.9408089)",,,,
815865319,,Via Enrico Toti,tertiary,False,False,195.397,"LINESTRING (10.3091129 43.94094, 10.3091084 43.9408956, 10.3090237 43.9406007, 10.3089489 43.9403006, 10.308916 43.9401685, 10.3088625 43.9398263, 10.3088549 43.9394274, 10.3088859 43.9391993)",,,,
72894596,,Via Antonio Gramsci,residential,True,False,82.817,"LINESTRING (10.3042041 43.9399512, 10.3033521 43.9403735)",,,,
427893626,,Via Sterpi,residential,False,True,78.39899999999999,"LINESTRING (10.3042041 43.9399512, 10.3042236 43.9398084, 10.3042518 43.9396848, 10.304469 43.9393392, 10.3045007 43.939287)",2,,,
62284992,,Via Badia,tertiary,True,False,18.852,"LINESTRING (10.3073725 43.9365502, 10.3072393 43.9364104)",,,50,
137447780,,Via Badia,tertiary,False,False,23.486,"LINESTRING (10.3073725 43.9365502, 10.3075556 43.9367152)",,,50,
850819827,,Via Badia,tertiary,False,True,14.376,"LINESTRING (10.3079371 43.9370465, 10.3078228 43.9369468)",,,,
34605891,,,residential,True,False,150.277,"LINESTRING (10.3079371 43.9370465, 10.3080184 43.9369986, 10.3081611 43.9369146, 10.3085943 43.9366596, 10.3079608 43.9360767)",,,,
50349180,,Via Pietro Tabarrani,residential,True,False,59.267,"LINESTRING (10.3079371 43.9370465, 10.3078732 43.9370839, 10.3073325 43.9373537)",2,,,
1020492136,,Via Badia,tertiary,False,False,82.133,"LINESTRING (10.3079371 43.9370465, 10.3080178 43.9371062, 10.3086527 43.9375757)",,,,
137447781,,Via Roma,tertiary,False,True,18.711,"LINESTRING (10.3079608 43.9360767, 10.3077379 43.9361272)",2,,30,
850819828,,Via Roma,tertiary,False,False,40.813,"LINESTRING (10.3079608 43.9360767, 10.3083529 43.9358422)",2,,30,
1041894737,,Via Sterpi,residential,True,False,35.824,"LINESTRING (10.3046976 43.9389977, 10.3045007 43.939287)",1,,,
34627681,,Contrada Cornelio Palmerini,residential,True,False,47.918000000000006,"LINESTRING (10.3030412 43.9374912, 10.3032215 43.9377149, 10.3033472 43.9378615)",,,,
164595370,,Viale Guglielmo Oberdan,tertiary,True,False,217.864,"LINESTRING (10.3030412 43.9374912, 10.3034319 43.9373076, 10.3041179 43.9369825, 10.3047224 43.9367065, 10.3050339 43.93657, 10.3053352 43.936438)",,,,
34627682,,Via Quattro Novembre,residential,True,False,93.858,"LINESTRING (10.3033472 43.9378615, 10.3030004 43.9380103, 10.3025856 43.9382257, 10.3023781 43.938335)",,,,
369901149,,Contrada San Vincenzo,residential,True,False,65.53699999999999,"LINESTRING (10.3023781 43.938335, 10.3022305 43.938198, 10.3019482 43.9379191, 10.3018848 43.9378649)",,,,
307058039,,,residential,False,False,10.393,"LINESTRING (10.3015151 43.9396589, 10.301428 43.9397282)",,,,
50349181,,Via Venti Settembre,residential,True,False,23.546,"LINESTRING (10.3015151 43.9396589, 10.3016309 43.9396616, 10.3017754 43.9395865)",,,,
307058039,,,residential,False,True,10.393,"LINESTRING (10.301428 43.9397282, 10.3015151 43.9396589)",,,,
34627680,,Via Pietro Tabarrani,residential,False,False,10.114,"LINESTRING (10.301428 43.9397282, 10.301371 43.9397116, 10.3013067 43.9397176)",,,,
34627680,,Via Pietro Tabarrani,residential,False,True,129.68099999999998,"LINESTRING (10.301428 43.9397282, 10.3016729 43.9399151, 10.3018093 43.9399703, 10.3019625 43.9399926, 10.3021179 43.93998, 10.3022604 43.9399337, 10.3027862 43.9396744)",,,,
34618907,,Via Cesare Battisti,residential,True,False,78.973,"LINESTRING (10.2997383 43.940087, 10.299635 43.9400802, 10.2994599 43.9400352, 10.2993688 43.9400054, 10.2992843 43.9399609, 10.2989678 43.9397446, 10.2989315 43.9397143)",,,,
34642681,,Via di Fonda,residential,False,False,5.823,"LINESTRING (10.2997383 43.940087, 10.2997477 43.9401111, 10.2997537 43.9401381)",,,,
307058041,,Via della Fossetta,residential,True,False,145.193,"LINESTRING (10.2997383 43.940087, 10.2997711 43.9400459, 10.2997819 43.9400209, 10.2997926 43.939959, 10.2998333 43.9399033, 10.3003039 43.9395775, 10.3007099 43.9392212, 10.300875 43.9390916)",,,,
34642683,,Via Carignoni,unclassified,False,True,113.967,"LINESTRING (10.3003793 43.9374585, 10.3007842 43.937888, 10.3011354 43.9382438, 10.3011498 43.9382584, 10.3011895 43.9383011)",,,50,
"[184401923, 819188039]",,Via Bellosguardo,secondary,False,False,73.852,"LINESTRING (10.3003793 43.9374585, 10.3005549 43.9374218, 10.3012554 43.9372512)",2,SP1,50,
164595370,,Viale Guglielmo Oberdan,tertiary,True,False,25.680999999999997,"LINESTRING (10.3063982 43.9359854, 10.3064568 43.9359633, 10.3066283 43.9358987, 10.3066856 43.9358836)",,,,
40160155,,Via Quattro Novembre,residential,True,False,224.063,"LINESTRING (10.3056237 43.9367008, 10.3052282 43.936881, 10.3051529 43.9369119, 10.3051401 43.9369171, 10.3050028 43.9369734, 10.3048565 43.9370444, 10.3048103 43.9370817, 10.3047656 43.9371178, 10.3047138 43.937162, 10.3045005 43.9372866, 10.3036487 43.9377168, 10.3036042 43.9377348, 10.3033472 43.9378615)",,,,
"[184401929, 34642684]",,Via Quattro Novembre,residential,True,False,128.41500000000002,"LINESTRING (10.3056237 43.9367008, 10.3061863 43.9364537, 10.306439 43.9363442, 10.3065118 43.9363018, 10.3066045 43.9362574, 10.3066176 43.9362431, 10.3066094 43.9362217, 10.3063982 43.9359854)",,,,
34642685,,Contrada Santa Croce,residential,True,False,37.25,"LINESTRING (10.3053352 43.936438, 10.3056237 43.9367008)",,,,
164595370,,Viale Guglielmo Oberdan,tertiary,True,False,98.88499999999999,"LINESTRING (10.3053352 43.936438, 10.3059048 43.9361926, 10.3063741 43.935996, 10.3063982 43.9359854)",,,,
830066634,,Via Verdina,residential,True,False,39.372,"LINESTRING (10.3045007 43.939287, 10.304216 43.9389983)",1,,,
34642688,,Via Verdina,residential,False,True,93.188,"LINESTRING (10.3045007 43.939287, 10.304904 43.9395795, 10.3049698 43.939615, 10.3053695 43.9398422)",,,,
427893626,,Via Sterpi,residential,False,False,78.399,"LINESTRING (10.3045007 43.939287, 10.304469 43.9393392, 10.3042518 43.9396848, 10.3042236 43.9398084, 10.3042041 43.9399512)",2,,,
34642689,,Via Giuseppe Fanin,residential,True,False,89.978,"LINESTRING (10.3033521 43.9403735, 10.3027862 43.9396744)",,,,
536596981,,Via Antonio Gramsci,residential,False,False,169.064,"LINESTRING (10.3033521 43.9403735, 10.3022736 43.9411541, 10.3018421 43.9414357)",,,,
34627680,,Via Pietro Tabarrani,residential,False,False,129.681,"LINESTRING (10.3027862 43.9396744, 10.3022604 43.9399337, 10.3021179 43.93998, 10.3019625 43.9399926, 10.3018093 43.9399703, 10.3016729 43.9399151, 10.301428 43.9397282)",,,,
34627680,,Via Pietro Tabarrani,residential,False,True,137.034,"LINESTRING (10.3027862 43.9396744, 10.3035705 43.9392859, 10.3041573 43.9390184, 10.304216 43.9389983)",,,,
34956679,,Via Padronetti,residential,False,True,240.279,"LINESTRING (10.3063305 43.9401857, 10.3059667 43.9405658, 10.3058639 43.9406819, 10.3057901 43.9407886, 10.3057753 43.9408272, 10.3057947 43.9408636, 10.3071638 43.9418053)",,,,
815865318,,Via Verdina,residential,True,False,86.10399999999998,"LINESTRING (10.3063305 43.9401857, 10.3058776 43.9400511, 10.305629 43.9399572, 10.3053695 43.9398422)",,,,
"[286107232, 286107228]",yes,Via Fondi,"['unclassified', 'tertiary']",False,False,23.469,"LINESTRING (10.3065735 43.93405, 10.3067034 43.9341796, 10.3067526 43.9342166)",,,30,
850819828,,Via Roma,tertiary,False,False,144.041,"LINESTRING (10.3083529 43.9358422, 10.3096714 43.934961)",2,,30,
850819828,,Via Roma,tertiary,False,True,40.813,"LINESTRING (10.3083529 43.9358422, 10.3079608 43.9360767)",2,,30,
72355428,,Via Guido Rossa,residential,False,True,50.737,"LINESTRING (10.3083529 43.9358422, 10.3087013 43.9360943, 10.3087999 43.9361656)",,,,
138133544,,Via Bachelet,residential,False,False,47.907,"LINESTRING (10.3080822 43.9337219, 10.3084958 43.9340332)",,,,
138133544,,Via Bachelet,residential,False,True,32.08,"LINESTRING (10.3087856 43.9342324, 10.3084958 43.9340332)",,,,
757811708,,Via del Mattatoio,residential,True,False,33.531,"LINESTRING (10.3087856 43.9342324, 10.30881 43.93419, 10.3089568 43.9340794, 10.3090621 43.9340102)",1,,30,
815865319,,Via Enrico Toti,tertiary,False,True,109.16400000000002,"LINESTRING (10.309952 43.9385879, 10.3097919 43.9386882, 10.3095537 43.9388135, 10.3088859 43.9391993)",,,,
850819826,,Via Badia,tertiary,False,True,139.016,"LINESTRING (10.309952 43.9385879, 10.3096558 43.9383316, 10.309236 43.9380408, 10.3087721 43.9376724)",,,,
1020492134,,Via Guido Rossa,residential,False,True,13.04,"LINESTRING (10.3100779 43.935253, 10.3099687 43.935166)",,,,
72356732,,,residential,False,True,84.567,"LINESTRING (10.3100779 43.935253, 10.3100481 43.935846, 10.3100679 43.9359706, 10.3100844 43.9360106)",,,,
137447780,,Via Badia,tertiary,False,True,23.486,"LINESTRING (10.3075556 43.9367152, 10.3073725 43.9365502)",,,50,
"[850819827, 137447780]",,Via Badia,tertiary,False,False,33.480000000000004,"LINESTRING (10.3075556 43.9367152, 10.3076715 43.9368157, 10.307723 43.9368604, 10.3078228 43.9369468)",,,50,
"[62284996, 850828350]",,Via Roma,tertiary,True,False,40.688,"LINESTRING (10.3072561 43.9362386, 10.3074169 43.9361852, 10.3075855 43.9361579, 10.3077379 43.9361272)",,,,
850971555,,Via Badia,tertiary,True,False,16.575,"LINESTRING (10.3072561 43.9362386, 10.3072955 43.9362477, 10.3073282 43.936266, 10.3073503 43.9362912, 10.3073592 43.9363203, 10.3073539 43.9363499)",,,50,roundabout
184401925,,Via Badia,tertiary,True,False,4.026,"LINESTRING (10.3073539 43.9363499, 10.3073413 43.936366, 10.3073291 43.9363814)",,,50,roundabout
62284989,,Via Badia,tertiary,True,False,15.516000000000002,"LINESTRING (10.3072393 43.9364104, 10.3071771 43.9363978, 10.307133 43.9363638, 10.3071198 43.9363183)",,,50,roundabout
850819835,,Via Badia,tertiary,True,False,6.228,"LINESTRING (10.3071807 43.9362488, 10.3072172 43.9362392, 10.3072561 43.9362386)",,,50,roundabout
137447781,,Via Roma,tertiary,False,False,18.711,"LINESTRING (10.3077379 43.9361272, 10.3079608 43.9360767)",2,,30,
137447783,,Via Roma,tertiary,True,False,39.511,"LINESTRING (10.3077379 43.9361272, 10.30758 43.9362238, 10.3074728 43.9362893, 10.3073539 43.9363499)",,,,
34621127,,Via Badia,tertiary,False,True,30.907,"LINESTRING (10.3068903 43.936116, 10.3067047 43.9359334, 10.3066856 43.9358836)",2,,50,
137447775,,Via Badia,tertiary,True,False,27.650999999999996,"LINESTRING (10.3068903 43.936116, 10.3069453 43.9361331, 10.3070049 43.9361683, 10.3071807 43.9362488)",,,50,
71380330,,Via Giuseppe Saragat,residential,True,False,134.23600000000002,"LINESTRING (10.307372 43.9390446, 10.3068344 43.9397329, 10.3068442 43.939787, 10.307036 43.9398583, 10.3071146 43.9399099, 10.3070244 43.9400236)",,,,
282860804,,Via Andreucetti,residential,True,False,122.951,"LINESTRING (10.307372 43.9390446, 10.3076689 43.9390362, 10.3078868 43.9390678, 10.3086371 43.9391767, 10.3088859 43.9391993)",,,,
34956679,,Via Padronetti,residential,False,False,240.279,"LINESTRING (10.3071638 43.9418053, 10.3057947 43.9408636, 10.3057753 43.9408272, 10.3057901 43.9407886, 10.3058639 43.9406819, 10.3059667 43.9405658, 10.3063305 43.9401857)",,,,
279256800,,Via Carlo Romboni,residential,False,False,147.572,"LINESTRING (10.3071638 43.9418053, 10.3078596 43.9412749, 10.3081761 43.9410199, 10.3083763 43.9408089)",,,,
282860804,,Via Andreucetti,residential,True,False,68.812,"LINESTRING (10.3065245 43.9391426, 10.3069306 43.9390802, 10.307166 43.9390609, 10.307372 43.9390446)",,,,
815865318,,Via Verdina,residential,True,False,39.608000000000004,"LINESTRING (10.3067867 43.9403233, 10.3065861 43.9402594, 10.3063305 43.9401857)",,,,
72354249,,Via Camillo Benso Conte di Cavour,residential,False,True,116.635,"LINESTRING (10.308134 43.9341128, 10.3071095 43.9348584)",,,,
72354249,,Via Camillo Benso Conte di Cavour,residential,False,False,116.635,"LINESTRING (10.3071095 43.9348584, 10.308134 43.9341128)",,,,
850819830,,Via Fondi,tertiary,False,False,123.42299999999997,"LINESTRING (10.3071095 43.9348584, 10.3070927 43.9349573, 10.3070839 43.935009, 10.307073 43.935175, 10.307062 43.9353409, 10.3070127 43.9354905, 10.3069146 43.9355891, 10.3067682 43.9356915, 10.3067199 43.9357579, 10.3066902 43.9358278, 10.3066856 43.9358836)",1,,50,
850819830,,Via Fondi,tertiary,False,True,79.589,"LINESTRING (10.3071095 43.9348584, 10.3071212 43.9347687, 10.3070793 43.9345739, 10.3070479 43.9345298, 10.3069915 43.9344649, 10.3068884 43.9343477, 10.3067891 43.9342472, 10.3067526 43.9342166)",1,,50,
850819826,,Via Badia,tertiary,False,False,14.388,"LINESTRING (10.3086527 43.9375757, 10.3087721 43.9376724)",,,,
72355427,,Via della Pescaglia,residential,False,False,84.30199999999999,"LINESTRING (10.3086527 43.9375757, 10.3090055 43.9372277, 10.3091245 43.9371247, 10.3093389 43.9370084)",,,,
1020492136,,Via Badia,tertiary,False,True,82.133,"LINESTRING (10.3086527 43.9375757, 10.3080178 43.9371062, 10.3079371 43.9370465)",,,,
72355430,,,residential,False,False,38.272,"LINESTRING (10.3090416 43.9367389, 10.3093389 43.9370084)",,,,
72355428,,Via Guido Rossa,residential,False,True,42.063,"LINESTRING (10.3087999 43.9361656, 10.3091705 43.9364337)",,,,
72355426,,Via Guido Rossa,residential,False,False,65.744,"LINESTRING (10.3087999 43.9361656, 10.3090026 43.9359977, 10.3093993 43.9362309)",,,,
72355428,,Via Guido Rossa,residential,False,False,50.737,"LINESTRING (10.3087999 43.9361656, 10.3087013 43.9360943, 10.3083529 43.9358422)",,,,
72355428,,Via Guido Rossa,residential,False,False,42.063,"LINESTRING (10.3091705 43.9364337, 10.3087999 43.9361656)",,,,
72355430,,,residential,False,True,38.272,"LINESTRING (10.3093389 43.9370084, 10.3090416 43.9367389)",,,,
72355427,,Via della Pescaglia,residential,False,True,84.30199999999999,"LINESTRING (10.3093389 43.9370084, 10.3091245 43.9371247, 10.3090055 43.9372277, 10.3086527 43.9375757)",,,,
72356731,,,residential,False,False,15.991,"LINESTRING (10.3091625 43.9357582, 10.3093013 43.9356548)",,,,
72356731,,,residential,False,False,76.224,"LINESTRING (10.3093013 43.9356548, 10.3099687 43.935166)",,,,
72356731,,,residential,False,True,15.991,"LINESTRING (10.3093013 43.9356548, 10.3091625 43.9357582)",,,,
72356734,,,residential,False,False,75.713,"LINESTRING (10.3093013 43.9356548, 10.3095177 43.9358149, 10.3100316 43.9360123, 10.3100844 43.9360106)",,,,
72356732,,,residential,False,False,84.56700000000001,"LINESTRING (10.3100844 43.9360106, 10.3100679 43.9359706, 10.3100481 43.935846, 10.3100779 43.935253)",,,,
72356734,,,residential,False,True,75.713,"LINESTRING (10.3100844 43.9360106, 10.3100316 43.9360123, 10.3095177 43.9358149, 10.3093013 43.9356548)",,,,
72356731,,,residential,False,True,76.224,"LINESTRING (10.3099687 43.935166, 10.3093013 43.9356548)",,,,
1020492134,,Via Guido Rossa,residential,False,False,13.04,"LINESTRING (10.3099687 43.935166, 10.3100779 43.935253)",,,,
1020492134,,Via Guido Rossa,residential,False,True,33.285000000000004,"LINESTRING (10.3099687 43.935166, 10.3097551 43.9349945, 10.3096714 43.934961)",,,,
72864831,,,residential,False,False,39.891,"LINESTRING (10.3074535 43.9402059, 10.3070244 43.9400236)",,,,
71380330,,Via Giuseppe Saragat,residential,True,False,38.377,"LINESTRING (10.3070244 43.9400236, 10.3067867 43.9403233)",,,,
72864831,,,residential,False,True,39.891,"LINESTRING (10.3070244 43.9400236, 10.3074535 43.9402059)",,,,
850819826,,Via Badia,tertiary,False,True,14.388,"LINESTRING (10.3087721 43.9376724, 10.3086527 43.9375757)",,,,
72864828,,,residential,False,True,107.749,"LINESTRING (10.3087721 43.9376724, 10.3084553 43.9378714, 10.3083162 43.9379418, 10.3082352 43.9380668, 10.3082334 43.9381637, 10.3083109 43.9382253, 10.3085134 43.9383978)",,,,
850819826,,Via Badia,tertiary,False,False,139.016,"LINESTRING (10.3087721 43.9376724, 10.309236 43.9380408, 10.3096558 43.9383316, 10.309952 43.9385879)",,,,
50349180,,Via Pietro Tabarrani,residential,True,False,60.455,"LINESTRING (10.3069917 43.9375241, 10.3063783 43.9378411)",2,,,
72864827,,,residential,False,False,107.422,"LINESTRING (10.3069917 43.9375241, 10.3078021 43.938294)",,,,
72864829,,,residential,False,True,57.896,"LINESTRING (10.3077972 43.9377526, 10.3073325 43.9373537)",,,,
50349180,,Via Pietro Tabarrani,residential,True,False,33.221,"LINESTRING (10.3073325 43.9373537, 10.3069917 43.9375241)",2,,,
72864829,,,residential,False,False,57.896,"LINESTRING (10.3073325 43.9373537, 10.3077972 43.9377526)",,,,
72864827,,,residential,False,True,107.422,"LINESTRING (10.3078021 43.938294, 10.3069917 43.9375241)",,,,
72864828,,,residential,False,False,107.749,"LINESTRING (10.3085134 43.9383978, 10.3083109 43.9382253, 10.3082334 43.9381637, 10.3082352 43.9380668, 10.3083162 43.9379418, 10.3084553 43.9378714, 10.3087721 43.9376724)",,,,
34621128,,Via Enrico Toti,tertiary,False,False,86.574,"LINESTRING (10.308693 43.9424133, 10.3089435 43.9416559)",2,,40,
34621128,,Via Enrico Toti,tertiary,False,True,86.574,"LINESTRING (10.3089435 43.9416559, 10.308693 43.9424133)",2,,40,
34621128,,Via Enrico Toti,tertiary,False,False,80.958,"LINESTRING (10.3089435 43.9416559, 10.3090297 43.9413706, 10.3090838 43.9412067, 10.3091092 43.9410174, 10.3091129 43.94094)",2,,40,
72875695,,,residential,False,True,91.35900000000001,"LINESTRING (10.3089435 43.9416559, 10.3092515 43.9417852, 10.3093974 43.9418522, 10.3095281 43.9419319, 10.3095676 43.9419824, 10.309616 43.9420788, 10.3096889 43.9421534, 10.309761 43.942193)",,,,
72875695,,,residential,False,False,91.359,"LINESTRING (10.309761 43.942193, 10.3096889 43.9421534, 10.309616 43.9420788, 10.3095676 43.9419824, 10.3095281 43.9419319, 10.3093974 43.9418522, 10.3092515 43.9417852, 10.3089435 43.9416559)",,,,
72894599,,Via Fratelli Cervi,residential,False,True,133.975,"LINESTRING (10.3023076 43.9417616, 10.3019118 43.9420966, 10.3017888 43.9421281, 10.3016072 43.9422782, 10.3015428 43.9422639, 10.3011109 43.9419765)",,,,
