osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,maxspeed,junction
103660079,Via Guglielmo Marconi,residential,False,True,15.878,,"LINESTRING (9.7531807 45.5171966, 9.7529871 45.517152)",,,
332871555,Via G.B. Caniana,residential,True,False,93.307,,"LINESTRING (9.7531807 45.5171966, 9.7529889 45.5180249)",,,
263439055,Via Guglielmo Marconi,unclassified,False,True,157.57500000000002,2,"LINESTRING (9.7531807 45.5171966, 9.7540546 45.5174008, 9.7542709 45.5174678, 9.75434 45.5174815, 9.7551313 45.517517)",,,
332871584,SP103,unclassified,False,True,139.79899999999998,,"LINESTRING (9.7531807 45.5171966, 9.753188 45.5171263, 9.753188 45.5170774, 9.7531665 45.5170267, 9.752968 45.516694, 9.7529305 45.5166132, 9.7529171 45.5165437, 9.752925 45.516453, 9.7529934 45.515977)",SP103,,
344668401,Via Don M. Alberti,residential,True,False,111.69999999999999,,"LINESTRING (9.7529889 45.5180249, 9.7542109 45.5181147, 9.754408 45.5181541)",,50,
682142785,Via Monte Grappa,residential,True,False,73.487,,"LINESTRING (9.754408 45.5181541, 9.7552781 45.517899)",,50,
586583519,Via Monsignor Rossi,residential,True,False,40.013000000000005,1,"LINESTRING (9.7525742 45.521423, 9.7527176 45.5211772, 9.7527685 45.5210899)",,50,
917046902,Via Monsignor Rossi,residential,False,True,17.939,2,"LINESTRING (9.7525742 45.521423, 9.7525735 45.5214995, 9.752584 45.521584)",,50,
586583517,Via Piave,residential,False,False,108.629,,"LINESTRING (9.7536762 45.5218934, 9.7549885 45.5220569, 9.755049 45.5220644)",,,
586583518,Via Piave,residential,False,True,75.916,,"LINESTRING (9.7536762 45.5218934, 9.7535485 45.5218781, 9.7529573 45.5218071, 9.7528546 45.5217948, 9.7527209 45.5217637)",,,
1269161678,Via Duca d'Aosta,tertiary,False,False,19.808,2,"LINESTRING (9.755049 45.5220644, 9.7550801 45.5222412)",,,
586583517,Via Piave,residential,False,True,108.629,,"LINESTRING (9.755049 45.5220644, 9.7549885 45.5220569, 9.7536762 45.5218934)",,,
923046352,Via G.B. Schivardi,residential,False,False,24.598,,"LINESTRING (9.755049 45.5220644, 9.7553277 45.522107, 9.7553575 45.5221115)",,,
"[231718217, 937330180]",Via Giovanni Battista Rubini,residential,False,True,43.366,,"LINESTRING (9.755049 45.5220644, 9.7550441 45.5220016, 9.7550222 45.5217211, 9.7550162 45.5216751)",,,
1269161810,Via G.B. Schivardi,residential,False,True,41.529,,"LINESTRING (9.7558837 45.5221712, 9.7553575 45.5221115)",,,
144115908,Via Belvedere,residential,True,False,41.515,,"LINESTRING (9.7558837 45.5221712, 9.7558842 45.5223074, 9.7558963 45.5225444)",,,
"[230351338, 230351339]",Via G.B. Schivardi,residential,False,False,87.126,,"LINESTRING (9.7558837 45.5221712, 9.7559601 45.5221711, 9.7560854 45.5221646, 9.7561755 45.5221449, 9.7562509 45.5221195, 9.7563583 45.5220514, 9.7564269 45.5219674, 9.7565312 45.5216569)",,,
229757947,Via Giacomo Matteotti,residential,False,False,108.098,,"LINESTRING (9.7570904 45.5202124, 9.7574259 45.5192691)",,,
230351339,Via G.B. Schivardi,residential,False,True,166.42499999999998,,"LINESTRING (9.7570904 45.5202124, 9.7566726 45.5212916, 9.7566665 45.5213073, 9.7565312 45.5216569)",,,
211551209,Via dell'Armonia,residential,False,True,128.049,,"LINESTRING (9.7571185 45.5179459, 9.7571359 45.5179291, 9.7571611 45.5179047, 9.7572712 45.5176527, 9.7573115 45.5176202, 9.7579127 45.5174553, 9.7582889 45.5173522, 9.7583451 45.5173087)",,,
263439050,Via Carlo Pagliarini,residential,False,False,52.144999999999996,,"LINESTRING (9.7571185 45.5179459, 9.757211 45.5180406, 9.7574532 45.5183515)",,,
263439050,Via Carlo Pagliarini,residential,False,True,134.788,,"LINESTRING (9.7571185 45.5179459, 9.7570235 45.517886, 9.7569359 45.5178383, 9.7568393 45.5178051, 9.7567047 45.517777, 9.7565364 45.5177636, 9.7556834 45.5177542, 9.7555919 45.517777, 9.7554809 45.5178151)",,,
263439050,Via Carlo Pagliarini,residential,False,False,17.056,,"LINESTRING (9.7575736 45.518506, 9.7576226 45.5186555)",,,
263439050,Via Carlo Pagliarini,residential,False,True,19.574,,"LINESTRING (9.7575736 45.518506, 9.7574532 45.5183515)",,,
49836499,Via Gaetano Donizetti,residential,True,False,54.674,,"LINESTRING (9.7576226 45.5186555, 9.7583243 45.5186605)",,,
