osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,tunnel,access
45438296,,Via Mandorle,residential,,True,False,46.634,"LINESTRING (10.080826 45.5232234, 10.0808621 45.5235906, 10.0808671 45.5236418)",,,,
45505021,,Vicolo delle Stelle,residential,,False,False,57.861,"LINESTRING (10.0817003 45.5209761, 10.0818707 45.5214442, 10.0818839 45.5214803)",,,,
87259659,,Via San Rocco,residential,,True,False,68.924,"LINESTRING (10.0817003 45.5209761, 10.082114 45.5207237, 10.0823597 45.520563)",,,,
87259659,,Via San Rocco,residential,,True,False,80.65899999999999,"LINESTRING (10.0804429 45.5218589, 10.0805829 45.5217633, 10.0809791 45.5214957, 10.081183 45.5213517)",,,,
87601291,,,living_street,,False,False,27.09,"LINESTRING (10.0804429 45.5218589, 10.0804602 45.5219049, 10.0805132 45.5220974)",,,,
108587444,,Via Napoleone,unclassified,,True,False,10.208,"LINESTRING (10.079843 45.5221079, 10.0798432 45.5221997)",,,,
87259659,,Via San Rocco,residential,,True,False,55.040000000000006,"LINESTRING (10.079843 45.5221079, 10.0799657 45.5220863, 10.080338 45.52193, 10.0804429 45.5218589)",,,,
165763166,2,Via Rose,unclassified,,False,False,47.844,"LINESTRING (10.0757904 45.5280238, 10.0751834 45.5280894)",,,,
"[33902669, 165763166]",2,Via Rose,unclassified,,False,True,157.02399999999997,"LINESTRING (10.0757904 45.5280238, 10.0761012 45.5279867, 10.0763167 45.5279621, 10.0769132 45.5278957, 10.0773907 45.5278345, 10.0775654 45.5278129, 10.0777768 45.5277843)",,,,
113820672,2,Via San Francesco d'Assisi,tertiary,,False,True,83.675,"LINESTRING (10.0803474 45.5269109, 10.0813771 45.5271251)",,,,
48548879,,Via Valverde,residential,,True,False,64.916,"LINESTRING (10.0803474 45.5269109, 10.080367 45.5272547, 10.0803783 45.5274943)",,,,
407591217,2,Via San Francesco d'Assisi,tertiary,,False,False,31.656,"LINESTRING (10.0803474 45.5269109, 10.0801651 45.5268753, 10.0799527 45.5268438)",,,,
237302480,2,Via Guglielmo Marconi,unclassified,,False,True,29.021,"LINESTRING (10.0808671 45.5236418, 10.0812392 45.5236294)",,,,
237302479,2,Via Guglielmo Marconi,unclassified,,False,False,74.256,"LINESTRING (10.0808671 45.5236418, 10.0808073 45.5236491, 10.0802833 45.5237131, 10.0801432 45.5237206, 10.0799238 45.5237324)",,,,
133661485,,Via San Rocco,residential,,False,False,10.921,"LINESTRING (10.0824558 45.5204915, 10.0823597 45.520563)",,,,
133661485,,Via San Rocco,residential,,False,True,75.706,"LINESTRING (10.0824558 45.5204915, 10.0831681 45.5200284)",,,,
117277985,,Via Cantarane,residential,,True,False,55.824000000000005,"LINESTRING (10.0824558 45.5204915, 10.0824479 45.5204702, 10.0822767 45.5200054)",,,,
87601342,1,Piazzale Ospedale,tertiary,,True,False,11.032,"LINESTRING (10.0789039 45.5268851, 10.078782 45.5269356)",,,,
45674141,2,Piazzale Ospedale,tertiary,,False,True,37.946,"LINESTRING (10.0789039 45.5268851, 10.0789467 45.5268794, 10.0789938 45.5268746, 10.0793886 45.5268535)",,,,
128184335,1,Piazzale Ospedale,residential,,True,False,41.878,"LINESTRING (10.0793603 45.5266496, 10.0788617 45.5265088)",,,,
128184336,1,Piazzale Ospedale,residential,,False,False,22.779000000000003,"LINESTRING (10.0793603 45.5266496, 10.0793817 45.5268041, 10.0793886 45.5268535)",,,,
45438290,1,Via Vittorio Emanuele II,unclassified,,True,False,9.14,"LINESTRING (10.0799535 45.5267616, 10.0799527 45.5268438)",,,,
90664313,1,Piazzale Ospedale,residential,,True,False,47.94,"LINESTRING (10.0799535 45.5267616, 10.0797741 45.5267395, 10.0793603 45.5266496)",,,,
45674141,2,Piazzale Ospedale,tertiary,,False,False,37.946,"LINESTRING (10.0793886 45.5268535, 10.0789938 45.5268746, 10.0789467 45.5268794, 10.0789039 45.5268851)",,,,
128184336,1,Piazzale Ospedale,residential,,False,True,22.779000000000003,"LINESTRING (10.0793886 45.5268535, 10.0793817 45.5268041, 10.0793603 45.5266496)",,,,
407591217,2,Via San Francesco d'Assisi,tertiary,,False,True,43.992999999999995,"LINESTRING (10.0793886 45.5268535, 10.0795157 45.5268483, 10.0798469 45.5268395, 10.0799527 45.5268438)",,,,
507755269,,Via Solferino,residential,,False,True,133.833,"LINESTRING (10.0821553 45.524569, 10.0838641 45.5244451)",,,,
"[1031205680, 129132775]",,"['Vicolo Crocefisso', 'Via Romanino']",residential,,True,False,173.15499999999997,"LINESTRING (10.0821553 45.524569, 10.0821576 45.5246379, 10.0822839 45.5255767, 10.0823054 45.5256031, 10.0823559 45.5256141, 10.0824602 45.5256107, 10.0830372 45.5255907)",,,,
1031205681,,Via Solferino,residential,,True,False,106.50099999999999,"LINESTRING (10.0821553 45.524569, 10.0815845 45.5246347, 10.0814702 45.5246457, 10.0811405 45.5246305, 10.0810132 45.5246118, 10.0808332 45.5245323)",,,,
113820672,2,Via San Francesco d'Assisi,tertiary,,False,False,83.675,"LINESTRING (10.0813771 45.5271251, 10.0803474 45.5269109)",,,,
113820672,2,Via San Francesco d'Assisi,tertiary,,False,True,80.832,"LINESTRING (10.0813771 45.5271251, 10.0823789 45.5273145)",,,,
45674149,2,Via Donatori di Sangue,residential,,False,False,356.04099999999994,"LINESTRING (10.0813771 45.5271251, 10.0813778 45.5270672, 10.0813824 45.5260014, 10.081415 45.5259805, 10.0814706 45.5259737, 10.0823717 45.5259641, 10.082408 45.5259775, 10.0824236 45.526004, 10.082428 45.5267132, 10.0824282 45.5270183, 10.08242 45.5272694, 10.0823789 45.5273145)",,,,
113820672,2,Via San Francesco d'Assisi,tertiary,,False,False,80.832,"LINESTRING (10.0823789 45.5273145, 10.0813771 45.5271251)",,,,
45674149,2,Via Donatori di Sangue,residential,,False,True,356.041,"LINESTRING (10.0823789 45.5273145, 10.08242 45.5272694, 10.0824282 45.5270183, 10.082428 45.5267132, 10.0824236 45.526004, 10.082408 45.5259775, 10.0823717 45.5259641, 10.0814706 45.5259737, 10.081415 45.5259805, 10.0813824 45.5260014, 10.0813778 45.5270672, 10.0813771 45.5271251)",,,,
87601304,,Via Zanardelli,residential,,False,False,43.532,"LINESTRING (10.0823789 45.5273145, 10.082347 45.5273646, 10.0823358 45.5274137, 10.0823514 45.5277004)",,,,
113820672,2,Via San Francesco d'Assisi,tertiary,,False,True,52.997,"LINESTRING (10.0823789 45.5273145, 10.0827093 45.5273777, 10.0830349 45.5274408)",,,,
45344056,,Via Dugalone,residential,,True,False,159.543,"LINESTRING (10.0828812 45.5219505, 10.0823597 45.520563)",,,,
45438296,,Via Mandorle,residential,,True,False,264.75499999999994,"LINESTRING (10.0828812 45.5219505, 10.0824853 45.5220328, 10.0822368 45.5220937, 10.0821974 45.5221267, 10.0821564 45.5221882, 10.0820931 45.5222174, 10.0818404 45.522249, 10.0814398 45.5222857, 10.0814087 45.5223076, 10.0814136 45.5225857, 10.0814067 45.5226119, 10.0813813 45.5226216, 10.0809444 45.5226454, 10.0808043 45.522749, 10.080826 45.5232234)",,,,
117278030,2,Via Guglielmo Marconi,unclassified,,False,True,11.465,"LINESTRING (10.0833742 45.5233547, 10.0835192 45.5233371)",,,,
45344056,,Via Dugalone,residential,,True,False,160.811,"LINESTRING (10.0833742 45.5233547, 10.0833624 45.5233194, 10.0831857 45.5227979, 10.0830616 45.5224806, 10.0828812 45.5219505)",,,,
237302480,2,Via Guglielmo Marconi,unclassified,,False,False,59.57300000000001,"LINESTRING (10.0833742 45.5233547, 10.0831479 45.5233783, 10.0826159 45.5234235)",,,,
1031205681,,Via Solferino,residential,,True,False,74.905,"LINESTRING (10.0808332 45.5245323, 10.0806977 45.524508, 10.0803362 45.5245162, 10.0803197 45.5245148, 10.0802261 45.5244896, 10.0801808 45.524486, 10.0801116 45.5244804, 10.0800151 45.5244906, 10.0798966 45.5245284)",,,,
117278030,2,Via Guglielmo Marconi,unclassified,,False,False,3.221,"LINESTRING (10.0850026 45.5229495, 10.0849664 45.5229635)",,,,
34113832,2,Via Brescia,unclassified,,False,True,22.654,"LINESTRING (10.0850026 45.5229495, 10.0850646 45.522932, 10.0851671 45.5229103, 10.0852804 45.5228902)",,,,
88722768,,Via privata San Marco,residential,,False,False,115.049,"LINESTRING (10.0850026 45.5229495, 10.0849815 45.5229042, 10.0846144 45.5219513)",,,,
45505027,,Via Solferino,residential,,False,True,51.699,"LINESTRING (10.0856208 45.5243137, 10.0849625 45.5243725)",,,,
117367687,,Vicolo Parmigiano,residential,,False,False,140.447,"LINESTRING (10.0856208 45.5243137, 10.0861258 45.5255262)",,,,
117367687,,Vicolo Parmigiano,residential,,False,True,140.447,"LINESTRING (10.0861258 45.5255262, 10.0856208 45.5243137)",,,,
33854876,,Via Romanino,unclassified,,False,True,79.475,"LINESTRING (10.0861258 45.5255262, 10.0858733 45.5255372, 10.0855988 45.5255449, 10.0851067 45.5255587)",,,,
40956024,,Via Napoleone,unclassified,,True,False,60.080999999999996,"LINESTRING (10.0798552 45.5202095, 10.0798484 45.5203228, 10.079785 45.5207474)",,,,
46122001,1,Piazzale Primo Maggio,residential,,True,False,28.432,"LINESTRING (10.0798552 45.5202095, 10.0799932 45.5201813, 10.0801267 45.5201398, 10.0801912 45.5201128)",,,,
33854876,,Via Romanino,unclassified,,False,False,39.214,"LINESTRING (10.0839133 45.5255837, 10.0844164 45.525572)",,,,
33854876,,Via Romanino,unclassified,,False,True,68.255,"LINESTRING (10.0839133 45.5255837, 10.0830372 45.5255907)",,,,
124637415,2,Via San Francesco d'Assisi,tertiary,50,False,False,36.422,"LINESTRING (10.0850743 45.5278343, 10.0846233 45.5277479)",,,,
87033299,,Via San Domenico di Guzman,residential,,False,False,54.19,"LINESTRING (10.0850743 45.5278343, 10.0850844 45.5278882, 10.0850919 45.5279281, 10.0851648 45.5283175)",,,,
33854876,,Via Romanino,unclassified,,False,False,8.224,"LINESTRING (10.0850012 45.5255613, 10.0851067 45.5255587)",,,,
33854876,,Via Romanino,unclassified,,False,True,37.593,"LINESTRING (10.0850012 45.5255613, 10.0845188 45.5255702)",,,,
53013527,1,Via Tintori,residential,,False,False,67.513,"LINESTRING (10.0743349 45.5210322, 10.0743547 45.5211009, 10.074873 45.5214966)",,,,
61750783,,Via Santa Caterina Da Siena,unclassified,,False,False,69.236,"LINESTRING (10.0743349 45.5210322, 10.0744163 45.5210331, 10.0752079 45.5209222)",,,,
61750784,2,Via Vittorio Veneto,unclassified,,False,False,34.036,"LINESTRING (10.0743349 45.5210322, 10.0742616 45.5210135, 10.0740795 45.5209332, 10.0739501 45.5208894)",,5,,
61750783,,Via Santa Caterina Da Siena,unclassified,,False,False,167.567,"LINESTRING (10.0752079 45.5209222, 10.0772976 45.5206637, 10.0773259 45.52066)",,,,
61750783,,Via Santa Caterina Da Siena,unclassified,,False,True,69.236,"LINESTRING (10.0752079 45.5209222, 10.0744163 45.5210331, 10.0743349 45.5210322)",,,,
48548875,1,Via A. Gallo,residential,,False,True,18.13,"LINESTRING (10.0747827 45.525627, 10.0750142 45.5256103)",,,,
48548874,2,Via A. Gallo,residential,,False,False,57.569,"LINESTRING (10.0747827 45.525627, 10.0748493 45.5261044, 10.0748543 45.5261423)",,,,
48548874,2,Via A. Gallo,residential,,False,True,57.569,"LINESTRING (10.0748543 45.5261423, 10.0748493 45.5261044, 10.0747827 45.525627)",,,,
48548876,,Via Don Luigi Sturzo,residential,,False,True,109.43,"LINESTRING (10.0748543 45.5261423, 10.075567 45.526052, 10.0762365 45.5259668)",,,,
"[128512008, 143955906, 143955907]",2,Via Caterina Golini,residential,,False,False,218.02499999999998,"LINESTRING (10.0748543 45.5261423, 10.0749379 45.5266175, 10.0749612 45.5267785, 10.0750567 45.5273462, 10.075168 45.5280074, 10.075174 45.5280428, 10.0751834 45.5280894)",,,,
165763166,2,Via Rose,unclassified,,False,True,47.844,"LINESTRING (10.0751834 45.5280894, 10.0757904 45.5280238)",,,,
"[128512008, 143955906, 143955907]",2,Via Caterina Golini,residential,,False,True,218.025,"LINESTRING (10.0751834 45.5280894, 10.075174 45.5280428, 10.075168 45.5280074, 10.0750567 45.5273462, 10.0749612 45.5267785, 10.0749379 45.5266175, 10.0748543 45.5261423)",,,,
165763166,2,Via Rose,unclassified,,False,False,34.143,"LINESTRING (10.0751834 45.5280894, 10.0750593 45.5281045, 10.0749539 45.5281167, 10.0748275 45.5281309, 10.074751 45.5281396)",,,,
48548875,1,Via A. Gallo,residential,,False,False,18.13,"LINESTRING (10.0750142 45.5256103, 10.0747827 45.525627)",,,,
48548876,,Via Don Luigi Sturzo,residential,,False,False,109.43,"LINESTRING (10.0762365 45.5259668, 10.075567 45.526052, 10.0748543 45.5261423)",,,,
51354812,,Vicolo Orientale,living_street,,False,False,42.16,"LINESTRING (10.0822716 45.5199924, 10.081745 45.5200797)",,,,
119946809,,Via Cantarane,residential,,False,False,25.36,"LINESTRING (10.0822716 45.5199924, 10.0821863 45.5197723)",,,,
119946809,,Via Cantarane,residential,,False,True,1.499,"LINESTRING (10.0822716 45.5199924, 10.0822767 45.5200054)",,,,
51354812,,Vicolo Orientale,living_street,,False,True,42.16,"LINESTRING (10.081745 45.5200797, 10.0822716 45.5199924)",,,,
52823333,1,Via Scuole,residential,,False,False,68.389,"LINESTRING (10.0779901 45.5253319, 10.0788642 45.5252749)",,,,
109432605,1,Via Scuole,living_street,,False,False,35.697,"LINESTRING (10.0779901 45.5253319, 10.0779692 45.5256526)",,,,
"[52823333, 52823326]",1,"['Via Scuole', 'Vicolo Lupo']",residential,,False,True,187.306,"LINESTRING (10.0779901 45.5253319, 10.0777452 45.5253404, 10.0777176 45.5253313, 10.0777083 45.5253141, 10.0777113 45.5251847, 10.0777544 45.5249919, 10.0777847 45.5247972, 10.0778057 45.52453, 10.0778458 45.5244844, 10.0783665 45.5244223, 10.0784654 45.5244195, 10.0785643 45.524462, 10.078722 45.524456)",,,,
53013527,1,Via Tintori,residential,,False,True,98.833,"LINESTRING (10.0762089 45.5223035, 10.0761267 45.5222823, 10.0760492 45.5222412, 10.0752637 45.521718)",,,,
86662421,1,Via Don Angelo Colombo,residential,,True,False,132.423,"LINESTRING (10.0762089 45.5223035, 10.0762306 45.5223689, 10.0762056 45.5224162, 10.0761355 45.5224487, 10.0755655 45.5225251, 10.0755721 45.5225419, 10.0755908 45.5226084, 10.075677 45.5229543, 10.0757185 45.5231233)",,,,
89707486,1,Via Tintori,residential,,True,False,118.915,"LINESTRING (10.0777175 45.5221408, 10.0762089 45.5223035)",,4,,
34059552,1,Via Ventisei Aprile,unclassified,,True,False,46.388999999999996,"LINESTRING (10.0777175 45.5221408, 10.0776968 45.5220683, 10.0776244 45.5217796, 10.0776107 45.5217304)",,,,
86662401,1,Via privata Sandrini,living_street,,False,True,52.236999999999995,"LINESTRING (10.0761718 45.5240835, 10.0762737 45.5245106, 10.0762828 45.5245468)",,,,
"[115514456, 89750173]",1,"['Via Francesco Ziliani', 'Piazza Cavour']",unclassified,,True,False,162.87900000000002,"LINESTRING (10.0761718 45.5240835, 10.0772151 45.5239207, 10.0780974 45.5237863, 10.0781336 45.5237784, 10.0781971 45.5237431)",,,,
61750784,2,Via Vittorio Veneto,unclassified,,False,True,26.609,"LINESTRING (10.0736109 45.5208686, 10.073763 45.5208686, 10.0739501 45.5208894)",,5,,
210941983,1,Via Vittorio Veneto,residential,,False,False,45.821,"LINESTRING (10.0736109 45.5208686, 10.0735691 45.52072, 10.0735165 45.520462)",,,,
61750784,2,Via Vittorio Veneto,unclassified,,False,False,26.609,"LINESTRING (10.0739501 45.5208894, 10.073763 45.5208686, 10.0736109 45.5208686)",,5,,
61750784,2,Via Vittorio Veneto,unclassified,,False,True,34.036,"LINESTRING (10.0739501 45.5208894, 10.0740795 45.5209332, 10.0742616 45.5210135, 10.0743349 45.5210322)",,5,,
327761616,2,Via Quattro Novembre,tertiary,50,False,False,131.38400000000001,"LINESTRING (10.0777306 45.5198065, 10.0778896 45.519842, 10.0781108 45.5198782, 10.0782485 45.5198947, 10.0783414 45.5199026, 10.078442 45.5199083, 10.0786636 45.5199164, 10.0788225 45.5199144, 10.0789798 45.5199068, 10.0791011 45.5198942, 10.079206 45.5198812, 10.0793933 45.519857)",,,,
432959553,1,Via Quattro Novembre,tertiary,50,True,False,27.918999999999997,"LINESTRING (10.0777306 45.5198065, 10.07767 45.5198018, 10.0775958 45.5197984, 10.0775226 45.5198076, 10.0774547 45.5198288, 10.0773963 45.519861)",,,,
1037229133,1,Via Francesco Ziliani,unclassified,,False,False,49.542,"LINESTRING (10.0753182 45.5242099, 10.0759401 45.5241168)",,,,
89707475,1,Via Francesco Ziliani,unclassified,,True,False,19.256999999999998,"LINESTRING (10.0753182 45.5242099, 10.0752278 45.5242195, 10.0751522 45.5242195, 10.0750752 45.5242039)",,,,
53013527,1,Via Tintori,residential,,False,False,9.317,"LINESTRING (10.074873 45.5214966, 10.0749764 45.5215387)",,,,
1001520833,1,Via Vittorio Veneto,residential,,False,False,10.958,"LINESTRING (10.074873 45.5214966, 10.0747427 45.5215337)",,6,,
53013527,1,Via Tintori,residential,,False,True,67.513,"LINESTRING (10.074873 45.5214966, 10.0743547 45.5211009, 10.0743349 45.5210322)",,,,
86662404,,Piazza Pace,residential,,False,False,49.653,"LINESTRING (10.0740396 45.5237155, 10.0740649 45.523829, 10.0741247 45.5241028, 10.0741169 45.5241572)",,,,
86662428,,Piazza Pace,residential,,True,False,12.515,"LINESTRING (10.0740396 45.5237155, 10.0740075 45.5237151, 10.0739771 45.5237077, 10.0739516 45.5236941, 10.0739334 45.5236755, 10.0739244 45.5236539)",roundabout,,,
212706707,2,Via Francesco Ziliani,unclassified,,False,True,6.911,"LINESTRING (10.0741169 45.5241572, 10.0741014 45.5242184)",,,,
34113831,1,Via Francesco Ziliani,unclassified,,True,False,79.1,"LINESTRING (10.0741169 45.5241572, 10.075 45.524136, 10.0750616 45.5241392, 10.0751299 45.5241498)",,,,
86662404,,Piazza Pace,residential,,False,True,49.653,"LINESTRING (10.0741169 45.5241572, 10.0741247 45.5241028, 10.0740649 45.523829, 10.0740396 45.5237155)",,,,
