osmid,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,bridge
81592164,,Via A. Calvi,residential,50,,True,False,104.158,"LINESTRING (9.4361751 45.060001, 9.4374952 45.059912)",,
81592157,,Via Nino Bixio,residential,50,,True,False,122.899,"LINESTRING (9.4360747 45.0595076, 9.4345159 45.0596034)",,
81022452,,Via G. Mazzini,residential,50,,True,False,71.168,"LINESTRING (9.4360747 45.0595076, 9.4359641 45.0589337, 9.4359527 45.0588734)",,
81022459,SS10,Via Emilia Piacentina,primary,,roundabout,True,False,6.865,"LINESTRING (9.4393493 45.0587934, 9.439322 45.0588175, 9.4392868 45.0588358)",,
81022459,SS10,Via Emilia Piacentina,primary,,roundabout,True,False,22.205,"LINESTRING (9.4392868 45.0588358, 9.4392427 45.0588476, 9.4391958 45.0588504, 9.4391496 45.0588439, 9.4391078 45.0588286, 9.4390735 45.0588057, 9.4390497 45.058777)",,
81987941,SS10,Via Fratelli Bandiera,primary,,,True,False,175.10800000000003,"LINESTRING (9.4392868 45.0588358, 9.4391321 45.0589484, 9.4390745 45.0590218, 9.4390616 45.0590455, 9.4389504 45.0592492, 9.4388183 45.0595484, 9.4385461 45.0601558, 9.4385497 45.0602955)",2,
81022459,SS10,Via Emilia Piacentina,primary,,roundabout,True,False,3.15,"LINESTRING (9.4393244 45.0586473, 9.4393377 45.0586579, 9.4393492 45.0586695)",,
81022459,SS10,Via Emilia Piacentina,primary,,roundabout,True,False,14.446,"LINESTRING (9.4393492 45.0586695, 9.4393676 45.0586993, 9.4393739 45.0587314, 9.4393676 45.0587636, 9.4393493 45.0587934)",,
81022466,,Via Emilia Piacentina,primary,,,True,False,41.507999999999996,"LINESTRING (9.4393492 45.0586695, 9.4394673 45.0586798, 9.4395611 45.0586825, 9.4396745 45.0586772, 9.4398744 45.0586571)",2,
24605213,,Via Emilia Piacentina,primary,,,True,False,44.207,"LINESTRING (9.4398744 45.0586571, 9.4397543 45.0586957, 9.4396748 45.0587113, 9.4395525 45.0587281, 9.4394744 45.0587475, 9.4393493 45.0587934)",2,
98521496,,Via dei Mulini,unclassified,,,False,False,91.43,"LINESTRING (9.4398744 45.0586571, 9.4399475 45.058761, 9.4399619 45.0587941, 9.4399631 45.0588271, 9.4399367 45.058895, 9.4398935 45.059051, 9.4398887 45.0591476, 9.4398995 45.0592434, 9.4399286 45.0593488, 9.4399727 45.0593935, 9.440029 45.0594309)",,
226912885,,Via G. Oberdan,residential,50,,False,False,46.913999999999994,"LINESTRING (9.4385106 45.0553266, 9.4383822 45.0549625, 9.4383549 45.05492)",,
226912885,,Via G. Oberdan,residential,50,,False,True,176.14499999999998,"LINESTRING (9.4385106 45.0553266, 9.4387244 45.0559422, 9.4388892 45.0564272, 9.4390261 45.0568682)",,
81022480,,Via C. B. Cavour,residential,,,True,False,183.455,"LINESTRING (9.4383549 45.05492, 9.4361914 45.0555414)",,
81592196,,Via Martiri della Libertà,residential,50,,False,False,53.655,"LINESTRING (9.4383549 45.05492, 9.4389909 45.054744)",,
226912885,,Via G. Oberdan,residential,50,,False,True,46.913999999999994,"LINESTRING (9.4383549 45.05492, 9.4383822 45.0549625, 9.4385106 45.0553266)",,
59738169,,Via Montanara,tertiary,,,False,True,44.757,"LINESTRING (9.4361914 45.0555414, 9.4364454 45.0559017)",,
59738169,,Via Montanara,tertiary,,,False,False,48.228,"LINESTRING (9.4361914 45.0555414, 9.435974 45.0552331, 9.435934 45.0551484)",,
51022828,SS10,Via Fratelli Bandiera,primary,50,,False,False,123.755,"LINESTRING (9.4347057 45.0605689, 9.4362762 45.0604793)",2,
576694677,,Via Edmondo De Amicis,residential,50,,False,True,51.944,"LINESTRING (9.4347057 45.0605689, 9.4346178 45.0601059)",,
51022828,SS10,Via Fratelli Bandiera,primary,50,,False,True,40.414,"LINESTRING (9.4347057 45.0605689, 9.434438 45.0605863, 9.4341938 45.0606055)",2,
81987816,,Via Primo Maggio,residential,,,False,False,41.777,"LINESTRING (9.4347057 45.0605689, 9.4347093 45.0605898, 9.4347333 45.0607141, 9.4347771 45.0609412)",,
81592145,,Via Edmondo De Amicis,residential,50,,True,False,56.446,"LINESTRING (9.4345159 45.0596034, 9.4346178 45.0601059)",,
81592165,,Via A. Calvi,residential,50,,False,True,39.83,"LINESTRING (9.4346178 45.0601059, 9.4341126 45.0601369)",,
576694677,,Via Edmondo De Amicis,residential,50,,False,False,51.944,"LINESTRING (9.4346178 45.0601059, 9.4347057 45.0605689)",,
81592164,,Via A. Calvi,residential,50,,True,False,122.872,"LINESTRING (9.4346178 45.0601059, 9.4347257 45.0600986, 9.4361751 45.060001)",,
82134863,,Via Castello,residential,,,False,False,59.768,"LINESTRING (9.4341938 45.0606055, 9.4342447 45.0611418)",,
51022828,SS10,Via Fratelli Bandiera,primary,50,,False,False,40.414,"LINESTRING (9.4341938 45.0606055, 9.434438 45.0605863, 9.4347057 45.0605689)",2,
51022828,SS10,Via Fratelli Bandiera,primary,50,,False,True,206.507,"LINESTRING (9.4341938 45.0606055, 9.4333466 45.0606857, 9.4332143 45.0606995, 9.4315932 45.0608781)",2,
81592153,,Via Venticinque Aprile,residential,,,True,False,52.495000000000005,"LINESTRING (9.4341938 45.0606055, 9.4341555 45.0603879, 9.4341126 45.0601369)",,
81592153,,Via Venticinque Aprile,residential,,,True,False,26.09,"LINESTRING (9.4341126 45.0601369, 9.4340712 45.0599041)",,
81592165,,Via A. Calvi,residential,50,,False,False,39.83,"LINESTRING (9.4341126 45.0601369, 9.4346178 45.0601059)",,
81592157,,Via Nino Bixio,residential,50,,True,False,111.428,"LINESTRING (9.438804 45.0593714, 9.4373882 45.0594348)",,
81987952,SS10,Via Fratelli Bandiera,primary,,,True,False,68.925,"LINESTRING (9.438804 45.0593714, 9.4389579 45.0590282, 9.4390162 45.0588982, 9.4390497 45.058777)",2,
81592157,,Via Nino Bixio,residential,50,,True,False,103.486,"LINESTRING (9.4373882 45.0594348, 9.4360747 45.0595076)",,
81592160,,Via A. Costa,residential,50,,True,False,53.724,"LINESTRING (9.4373882 45.0594348, 9.4374952 45.059912)",,
81022407,,Corso Giacomo Matteotti,living_street,,,True,False,104.239,"LINESTRING (9.4372754 45.0587971, 9.436405 45.0588473, 9.4360324 45.0588688, 9.4359527 45.0588734)",,
81592160,,Via A. Costa,residential,50,,True,False,71.516,"LINESTRING (9.4372754 45.0587971, 9.4373062 45.0590722, 9.4373882 45.0594348)",,
81592160,,Via A. Costa,residential,50,,True,False,54.557,"LINESTRING (9.4374952 45.059912, 9.4375955 45.0603975)",,
81592164,,Via A. Calvi,residential,50,,True,False,86.87,"LINESTRING (9.4374952 45.059912, 9.4385962 45.0598378)",,
51022828,SS10,Via Fratelli Bandiera,primary,50,,False,False,49.296,"LINESTRING (9.4375955 45.0603975, 9.438223 45.0604065)",2,
51022828,SS10,Via Fratelli Bandiera,primary,50,,False,True,104.021,"LINESTRING (9.4375955 45.0603975, 9.4362762 45.0604793)",2,
81987812,,Via E. Morselli,residential,50,,True,False,26.925,"LINESTRING (9.4375955 45.0603975, 9.4376007 45.0604181, 9.4376221 45.060512, 9.4376505 45.0606365)",,
547411259,,Piazza cardinale Agostino Casaroli,residential,50,,True,False,38.411,"LINESTRING (9.435897 45.058561, 9.4358282 45.058219)",,
81592172,,Via G. Gazzotti,residential,,,True,False,56.637,"LINESTRING (9.4357669 45.0577536, 9.4357207 45.0572453)",,
81592184,,Via Giuseppe Garibaldi,residential,,,True,False,119.215,"LINESTRING (9.4357669 45.0577536, 9.4342546 45.0578443)",,
226912882,,Viale G. Amendola,tertiary,,,False,False,83.285,"LINESTRING (9.4357207 45.0572453, 9.434664 45.057307)",,
"[226912882, 1203046662]",,Viale G. Amendola,tertiary,,,False,"[False, True]",109.30399999999999,"LINESTRING (9.4357207 45.0572453, 9.4370287 45.057168, 9.4371063 45.0571576)",,
81592173,,Via Giovanni Pascoli,residential,,,True,False,58.1,"LINESTRING (9.4371564 45.0576628, 9.4372287 45.0581828)",,
81592184,,Via Giuseppe Garibaldi,residential,,,True,False,109.608,"LINESTRING (9.4371564 45.0576628, 9.4357669 45.0577536)",,
81592173,,Via Giovanni Pascoli,residential,,,True,False,30.684,"LINESTRING (9.4372287 45.0581828, 9.43727 45.0584572)",,
81592173,,Via Giovanni Pascoli,residential,,,True,False,37.704,"LINESTRING (9.43727 45.0584572, 9.4373065 45.0587953)",,
81592174,,Via Giordano Bruno,residential,50,,True,False,108.46,"LINESTRING (9.43727 45.0584572, 9.435897 45.058561)",,
81022407,,Corso Giacomo Matteotti,living_street,,,True,False,2.451,"LINESTRING (9.4373065 45.0587953, 9.4372754 45.0587971)",,
81022459,SS10,Via Emilia Piacentina,primary,,roundabout,True,False,21.777,"LINESTRING (9.4390768 45.0586547, 9.4391191 45.0586293, 9.4391707 45.0586151, 9.4392261 45.0586134, 9.4392793 45.0586246, 9.4393244 45.0586473)",,
81592178,SP412 R,Piazzale Antonio Gramsci,primary,50,,True,False,62.949000000000005,"LINESTRING (9.4390768 45.0586547, 9.4391474 45.0585503, 9.4391391 45.0584136, 9.4391259 45.058198, 9.4391199 45.0581003)",2,
81592179,,Via Mozza,residential,50,,True,False,55.237,"LINESTRING (9.4391199 45.0581003, 9.438418 45.0581309)",,
81592178,SP412 R,Piazzale Antonio Gramsci,primary,50,,True,False,33.607,"LINESTRING (9.4391199 45.0581003, 9.4391178 45.0580067, 9.439113 45.0577981)",2,
24208480,SP412 R,Piazzale Antonio Gramsci,primary,50,roundabout,True,False,21.728,"LINESTRING (9.439113 45.0577981, 9.4390789 45.0577872, 9.4390499 45.0577705, 9.4390219 45.0577409, 9.4390097 45.0577063, 9.4390147 45.0576709, 9.4390365 45.0576387)",,
81592179,,Via Mozza,residential,50,,True,False,93.594,"LINESTRING (9.438418 45.0581309, 9.4372287 45.0581828)",,
24208480,SP412 R,Piazzale Antonio Gramsci,primary,50,roundabout,True,False,9.14,"LINESTRING (9.4390365 45.0576387, 9.4390629 45.0576186, 9.4390958 45.0576042, 9.439133 45.0575963)",,
81592184,,Via Giuseppe Garibaldi,residential,,,True,False,60.318999999999996,"LINESTRING (9.4390365 45.0576387, 9.4389255 45.0575581, 9.438319 45.0575949)",,
81592184,,Via Giuseppe Garibaldi,residential,,,True,False,91.631,"LINESTRING (9.438319 45.0575949, 9.4371564 45.0576628)",,
81592191,,Vicolo dei Carrettieri,residential,50,,True,False,60.106,"LINESTRING (9.438319 45.0575949, 9.438418 45.0581309)",,
81022443,,Via Guglielmo Marconi,residential,50,,True,False,27.409,"LINESTRING (9.4342546 45.0578443, 9.4342889 45.0580896)",,
81592191,,Vicolo dei Carrettieri,residential,50,,True,False,58.404,"LINESTRING (9.4382152 45.0570748, 9.438319 45.0575949)",,
1203046661,,Viale G. Amendola,tertiary,,,False,False,79.265,"LINESTRING (9.4382152 45.0570748, 9.4373664 45.0571388, 9.4372115 45.0571484)",,
1203046661,,Viale G. Amendola,tertiary,,,False,True,60.434000000000005,"LINESTRING (9.4382152 45.0570748, 9.4388919 45.0570331, 9.4389819 45.0570362)",,
81592194,,Via Martiri della Libertà,residential,50,,True,False,113.003,"LINESTRING (9.4397945 45.055603, 9.4390934 45.0547156)",,
226912884,,Viale due Giugno,unclassified,30,,False,False,58.189,"LINESTRING (9.4397945 45.055603, 9.4398117 45.0555578, 9.4399877 45.0550978)",,
