osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,access
223064038,2,Via Nazionale,secondary,50,False,True,24.466,"LINESTRING (8.4593294 39.0605807, 8.459525 39.0604215)",,
135662359,,Via Lazio,residential,50,False,False,11.866,"LINESTRING (8.4593294 39.0605807, 8.4592721 39.0605587, 8.4592062 39.0605334)",,
223064038,2,Via Nazionale,secondary,50,False,False,19.283,"LINESTRING (8.4593294 39.0605807, 8.4592539 39.0606565, 8.4591923 39.0607176)",,
81482511,,Via Pola,residential,50,True,False,45.038000000000004,"LINESTRING (8.4568735 39.063112, 8.4569356 39.0631486, 8.4572889 39.063357)",,
223064038,2,Via Nazionale,secondary,50,False,False,165.786,"LINESTRING (8.4568735 39.063112, 8.456807 39.0631872, 8.4562475 39.0637739, 8.4558736 39.064227, 8.4557748 39.0643339)",,
223064038,2,Via Nazionale,secondary,50,False,True,41.009,"LINESTRING (8.4568735 39.063112, 8.4571025 39.0628809, 8.4571628 39.0628195)",,
81369223,,Lungomare Amerigo Vespucci,residential,50,True,False,123.71199999999999,"LINESTRING (8.4579498 39.0637468, 8.4580963 39.0634729, 8.4582864 39.0632226, 8.4584924 39.0630283, 8.4587512 39.0628424)",,
196181243,,Via Asiago,residential,50,True,False,59.687,"LINESTRING (8.4605277 39.0616117, 8.4602824 39.0614449, 8.4600077 39.061258)",,
81482511,,Via Pola,residential,50,True,False,71.656,"LINESTRING (8.4572889 39.063357, 8.4575354 39.0635024, 8.4579498 39.0637468)",,
87408346,,Via Gorizia,residential,50,False,False,134.13400000000001,"LINESTRING (8.4572889 39.063357, 8.457139 39.0637516, 8.4569137 39.0644612, 8.456894 39.0645234)",,
87408346,,Via Gorizia,residential,50,False,True,134.29500000000002,"LINESTRING (8.4572889 39.063357, 8.4576145 39.0628593, 8.4578247 39.0626426, 8.4582151 39.0624164)",,
81482494,2,Lungomare Cristoforo Colombo,secondary,50,False,False,59.134,"LINESTRING (8.4588012 39.0678006, 8.4588186 39.0679116, 8.458884 39.0683285)",,
81482494,2,Lungomare Cristoforo Colombo,secondary,50,False,True,120.793,"LINESTRING (8.4588012 39.0678006, 8.4586109 39.0673445, 8.4586042 39.0673305, 8.4584456 39.0669519, 8.458421 39.0668704, 8.4583886 39.0667632)",,
196181249,,Piazza Ferralasco,residential,,False,False,174.858,"LINESTRING (8.4588012 39.0678006, 8.4585069 39.0678404, 8.4582969 39.0678785, 8.4582007 39.0675676, 8.4581461 39.0670064, 8.458135 39.0667159)",,
81482494,2,Lungomare Cristoforo Colombo,secondary,50,False,False,60.659000000000006,"LINESTRING (8.4583296 39.0656196, 8.4583079 39.0657336, 8.4582796 39.0659699, 8.4582524 39.0661617)",,
468774283,,Lungomare Amerigo Vespucci,secondary,50,False,True,111.346,"LINESTRING (8.4583296 39.0656196, 8.4581534 39.0655154, 8.4580957 39.0653424, 8.458014 39.0650254, 8.4579483 39.064702)",,
189488514,,Via Perret,residential,50,True,False,22.517,"LINESTRING (8.4583886 39.0667632, 8.458135 39.0667159)",,
81482494,2,Lungomare Cristoforo Colombo,secondary,50,False,False,120.793,"LINESTRING (8.4583886 39.0667632, 8.458421 39.0668704, 8.4584456 39.0669519, 8.4586042 39.0673305, 8.4586109 39.0673445, 8.4588012 39.0678006)",,
81482494,2,Lungomare Cristoforo Colombo,secondary,50,False,True,67.935,"LINESTRING (8.4583886 39.0667632, 8.4583104 39.0664421, 8.4582924 39.0663684, 8.4582686 39.0662707, 8.4582524 39.0661617)",,
81951604,,Via Roma,tertiary,50,True,False,23.634,"LINESTRING (8.4555356 39.064996, 8.4555143 39.0652079)",,
81951606,,Via A. Mannai,residential,50,True,False,105.28699999999999,"LINESTRING (8.4555356 39.064996, 8.4556186 39.0650037, 8.4567466 39.0651077)",,
189488510,,Via Perret,residential,50,True,False,99.754,"LINESTRING (8.4552587 39.066146, 8.4563786 39.0663668)",,
81951616,,Corso Vittorio Emanuele,tertiary,50,True,False,4.019,"LINESTRING (8.4552587 39.066146, 8.4552509 39.0661693, 8.4552466 39.0661809)",,
87408346,,Via Gorizia,residential,50,False,False,91.487,"LINESTRING (8.4567466 39.0651077, 8.456527 39.0659126)",,
87408346,,Via Gorizia,residential,50,False,True,66.206,"LINESTRING (8.4567466 39.0651077, 8.4568807 39.0645766, 8.456894 39.0645234)",,
81951604,,Via Roma,tertiary,50,True,False,33.475,"LINESTRING (8.4557748 39.0643339, 8.4556033 39.0646039)",,
87408365,2,Via 24 maggio,secondary,50,False,True,98.898,"LINESTRING (8.4557748 39.0643339, 8.4559132 39.0643573, 8.4568454 39.0645152, 8.456894 39.0645234)",9,
223064038,2,Via Nazionale,secondary,50,False,True,165.786,"LINESTRING (8.4557748 39.0643339, 8.4558736 39.064227, 8.4562475 39.0637739, 8.456807 39.0631872, 8.4568735 39.063112)",,
81951639,1,Via Giuseppe Garibaldi,residential,50,True,False,77.58,"LINESTRING (8.4575671 39.066613, 8.4582524 39.0661617)",,
278407466,,,residential,50,True,False,33.281,"LINESTRING (8.4575671 39.066613, 8.4574884 39.066906)",,
87408349,,Via Alfonso Lamarmora,residential,50,False,True,57.279,"LINESTRING (8.4573763 39.0685571, 8.4573496 39.0690718)",,
87408351,,Via Eleonora D'Arborea,residential,50,True,False,103.229,"LINESTRING (8.4573763 39.0685571, 8.4562029 39.0687357)",,
386078192,,Piazza San Francesco,residential,50,True,False,76.726,"LINESTRING (8.4573763 39.0685571, 8.4573303 39.0683165, 8.4574407 39.0682175, 8.457519 39.0681617, 8.4578139 39.0681169)",,
81369223,,Lungomare Amerigo Vespucci,residential,50,True,False,107.573,"LINESTRING (8.4579483 39.064702, 8.4579052 39.0645745, 8.4578598 39.0641166, 8.4579498 39.0637468)",,
87408365,2,Via 24 maggio,secondary,50,False,False,93.167,"LINESTRING (8.4579483 39.064702, 8.4579062 39.0646948, 8.4577801 39.0646735, 8.4574881 39.064624, 8.4572911 39.0645907, 8.4569704 39.0645364, 8.456894 39.0645234)",9,
468774283,,Lungomare Amerigo Vespucci,secondary,50,False,False,111.346,"LINESTRING (8.4579483 39.064702, 8.458014 39.0650254, 8.4580957 39.0653424, 8.4581534 39.0655154, 8.4583296 39.0656196)",,
81482494,2,Lungomare Cristoforo Colombo,secondary,50,False,False,67.935,"LINESTRING (8.4582524 39.0661617, 8.4582686 39.0662707, 8.4582924 39.0663684, 8.4583104 39.0664421, 8.4583886 39.0667632)",,
81482494,2,Lungomare Cristoforo Colombo,secondary,50,False,True,60.659,"LINESTRING (8.4582524 39.0661617, 8.4582796 39.0659699, 8.4583079 39.0657336, 8.4583296 39.0656196)",,
87408351,,Via Eleonora D'Arborea,residential,50,True,False,89.466,"LINESTRING (8.458884 39.0683285, 8.4578669 39.0684827)",,
81482494,2,Lungomare Cristoforo Colombo,secondary,50,False,True,59.134,"LINESTRING (8.458884 39.0683285, 8.4588186 39.0679116, 8.4588012 39.0678006)",,
601686030,2,Lungomare Cristoforo Colombo,secondary,30,False,False,85.58699999999999,"LINESTRING (8.458884 39.0683285, 8.4589597 39.0685806, 8.4589885 39.0686498, 8.4590683 39.0688413, 8.4591073 39.0690762)",,
81951639,1,Via Giuseppe Garibaldi,residential,50,True,False,66.593,"LINESTRING (8.4553596 39.0681503, 8.4559403 39.0677561)",,
87408362,,Via Sassari,residential,50,False,True,97.074,"LINESTRING (8.4570222 39.0664899, 8.4563798 39.0672064)",,
189488510,,Via Perret,residential,50,True,False,40.477,"LINESTRING (8.4570222 39.0664899, 8.4574733 39.0665891)",,
87408362,,Via Sassari,residential,50,False,False,66.846,"LINESTRING (8.4570222 39.0664899, 8.4571061 39.0663808, 8.4571311 39.0659071)",,
87408351,,Via Eleonora D'Arborea,residential,50,True,False,43.154,"LINESTRING (8.4578669 39.0684827, 8.4573763 39.0685571)",,
995842783,,Via Monsignor Salvatore Armeni,residential,50,True,False,70.081,"LINESTRING (8.4578669 39.0684827, 8.4579065 39.0691122)",,
87408346,,Via Gorizia,residential,50,False,True,91.487,"LINESTRING (8.456527 39.0659126, 8.4567466 39.0651077)",,
189488643,,Viale Trieste,living_street,50,False,True,62.765,"LINESTRING (8.456527 39.0659126, 8.4558002 39.0659257)",,conditional
655034717,,Viale Trieste,residential,50,False,False,52.158,"LINESTRING (8.456527 39.0659126, 8.4571311 39.0659071)",,
189488851,,Via Gorizia,residential,50,True,False,52.105000000000004,"LINESTRING (8.456527 39.0659126, 8.456507 39.0659738, 8.4563786 39.0663668)",,
81369223,,Lungomare Amerigo Vespucci,residential,50,True,False,100.116,"LINESTRING (8.4596817 39.0622274, 8.4597969 39.0621472, 8.4605277 39.0616117)",,
87408349,,Via Alfonso Lamarmora,residential,50,False,False,57.279,"LINESTRING (8.4573496 39.0690718, 8.4573763 39.0685571)",,
87408349,,Via Alfonso Lamarmora,residential,50,False,True,6.675,"LINESTRING (8.4573496 39.0690718, 8.457347 39.0691318)",,
195997369,,Via Vittorio Veneto,residential,50,False,True,94.347,"LINESTRING (8.4573496 39.0690718, 8.4562621 39.0691557)",,
87408349,,Via Alfonso Lamarmora,residential,50,False,False,6.675,"LINESTRING (8.457347 39.0691318, 8.4573496 39.0690718)",,
995843305,,Vico Vittorio Veneto,residential,50,False,False,48.351,"LINESTRING (8.457347 39.0691318, 8.4579065 39.0691122)",,
87408361,,Via Giuseppe Mazzini,residential,50,True,False,50.016,"LINESTRING (8.4555552 39.069283, 8.4555547 39.0688332)",,
87408352,,Via Regina Margherita,tertiary,50,True,False,66.46000000000001,"LINESTRING (8.453731 39.0693152, 8.4538172 39.0692233, 8.4539986 39.0690824, 8.4542384 39.0688669)",,
223064038,2,Via Nazionale,secondary,50,False,False,99.924,"LINESTRING (8.4578605 39.0621026, 8.4574493 39.0625157, 8.4571628 39.0628195)",,
223064038,2,Via Nazionale,secondary,50,False,True,82.348,"LINESTRING (8.4578605 39.0621026, 8.4578973 39.0620621, 8.4584287 39.0615078)",,
87408346,,Via Gorizia,residential,50,False,False,66.206,"LINESTRING (8.456894 39.0645234, 8.4568807 39.0645766, 8.4567466 39.0651077)",,
87408346,,Via Gorizia,residential,50,False,True,134.13400000000001,"LINESTRING (8.456894 39.0645234, 8.4569137 39.0644612, 8.457139 39.0637516, 8.4572889 39.063357)",,
87408365,2,Via 24 maggio,secondary,50,False,False,98.898,"LINESTRING (8.456894 39.0645234, 8.4568454 39.0645152, 8.4559132 39.0643573, 8.4557748 39.0643339)",9,
87408365,2,Via 24 maggio,secondary,50,False,True,93.16699999999999,"LINESTRING (8.456894 39.0645234, 8.4569704 39.0645364, 8.4572911 39.0645907, 8.4574881 39.064624, 8.4577801 39.0646735, 8.4579062 39.0646948, 8.4579483 39.064702)",9,
87408347,,Via Fiume,residential,50,True,False,103.743,"LINESTRING (8.4579065 39.0691122, 8.4591073 39.0690762)",,
995843305,,Vico Vittorio Veneto,residential,50,False,True,48.351,"LINESTRING (8.4579065 39.0691122, 8.457347 39.0691318)",,
81369223,,Lungomare Amerigo Vespucci,residential,50,True,False,105.543,"LINESTRING (8.4587512 39.0628424, 8.4591889 39.0625705, 8.4596817 39.0622274)",,
