osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,bridge,ref,junction
718163525,unclassified,False,True,38.837,Via Giuseppe Verdi,"LINESTRING (18.2537864 39.9053231, 18.2534145 39.9051216)",,,,,
238116874,trunk,False,False,74.153,Strada Statale 274 Salentina Meridionale,"LINESTRING (18.2514275 39.899217, 18.2508048 39.8996823)",2,70,,SS274,
75007146,unclassified,False,False,61.317,Via Cesare Battisti,"LINESTRING (18.2544836 39.9077129, 18.2539953 39.9073082)",,,,,
75007142,unclassified,False,True,48.116,Via Venti Settembre,"LINESTRING (18.2544836 39.9077129, 18.2546927 39.9075026, 18.254793 39.907353)",,,,,
271516951,unclassified,False,False,21.419,Via caduti di Via Fani,"LINESTRING (18.2560071 39.9043192, 18.2561635 39.9041685)",,,,,
271516951,unclassified,False,True,62.314,Via caduti di Via Fani,"LINESTRING (18.2560071 39.9043192, 18.255494 39.9047181)",,,,,
675849444,secondary,False,False,104.543,Via Aldo Moro,"LINESTRING (18.2560071 39.9043192, 18.2549862 39.903799)",,,,,
675849444,secondary,False,True,65.747,Via Aldo Moro,"LINESTRING (18.2560071 39.9043192, 18.2561094 39.9043763, 18.2564731 39.9045792, 18.2565886 39.9046993)",,,,,
75007146,unclassified,False,False,65.615,Via Cesare Battisti,"LINESTRING (18.2526267 39.9061669, 18.2521169 39.905725)",,,,,
75007146,unclassified,False,True,47.553,Via Cesare Battisti,"LINESTRING (18.2526267 39.9061669, 18.2530012 39.9064837)",,,,,
75007153,unclassified,False,False,136.34,Via Alessandro Volta,"LINESTRING (18.2526267 39.9061669, 18.2537864 39.9053231)",,,,,
75007153,unclassified,False,True,52.117,Via Alessandro Volta,"LINESTRING (18.2526267 39.9061669, 18.2521799 39.9064866)",,,,,
271516958,unclassified,False,True,105.469,Via Capitano Cazzato,"LINESTRING (18.2536777 39.9049266, 18.2528311 39.9042353)",,,,,
445145991,unclassified,False,True,62.295,Via Epifanio Coletta,"LINESTRING (18.2536777 39.9049266, 18.2541654 39.9045096)",,,,,
445145991,unclassified,False,False,31.479,Via Epifanio Coletta,"LINESTRING (18.2536777 39.9049266, 18.2535362 39.9050565, 18.2534145 39.9051216)",,,,,
195031938,trunk_link,False,False,53.2,,"LINESTRING (18.25088 39.90174, 18.2503761 39.9014581)",2,40,,,
195031947,secondary,False,True,31.538,,"LINESTRING (18.25088 39.90174, 18.2511859 39.9018993)",,,,,
271501772,unclassified,False,False,318.741,,"LINESTRING (18.25088 39.90174, 18.250781 39.9017909, 18.2506562 39.901767, 18.2501726 39.9015635, 18.250053 39.9015555, 18.249975 39.9015954, 18.2498918 39.9019385, 18.2499334 39.9020183, 18.2499906 39.902102, 18.2499854 39.9021698, 18.2495331 39.902832, 18.2492367 39.9034064, 18.2493775 39.9034723)",,,,,
75007146,unclassified,False,False,37.566,Via Cesare Battisti,"LINESTRING (18.2521169 39.905725, 18.2518191 39.9054761)",,,,,
75007146,unclassified,False,True,65.615,Via Cesare Battisti,"LINESTRING (18.2521169 39.905725, 18.2526267 39.9061669)",,,,,
445145991,unclassified,False,False,54.077,Via Epifanio Coletta,"LINESTRING (18.2521169 39.905725, 18.2516517 39.9060554)",,,,,
445145991,unclassified,False,True,82.884,Via Epifanio Coletta,"LINESTRING (18.2521169 39.905725, 18.2525799 39.9054334, 18.2528936 39.9052791)",,,,,
75007146,unclassified,False,False,47.553,Via Cesare Battisti,"LINESTRING (18.2530012 39.9064837, 18.2526267 39.9061669)",,,,,
75007146,unclassified,False,True,54.637,Via Cesare Battisti,"LINESTRING (18.2530012 39.9064837, 18.2534359 39.9068446)",,,,,
657695084,secondary,False,False,52.73,Corso Dante Alighieri,"LINESTRING (18.2530012 39.9064837, 18.2524754 39.9067331)",,,,,
657695084,secondary,False,True,152.701,Corso Dante Alighieri,"LINESTRING (18.2530012 39.9064837, 18.2545076 39.9057417)",,,,,
271516972,unclassified,False,True,103.036,Via Giuseppe Grassi,"LINESTRING (18.2532984 39.9051578, 18.2524815 39.9044752)",,,,,
445145991,unclassified,False,True,10.69,Via Epifanio Coletta,"LINESTRING (18.2532984 39.9051578, 18.2534145 39.9051216)",,,,,
445145991,unclassified,False,False,37.163,Via Epifanio Coletta,"LINESTRING (18.2532984 39.9051578, 18.2530666 39.9052146, 18.2528936 39.9052791)",,,,,
271516960,unclassified,False,False,37.237,Via Giovanni Pascoli,"LINESTRING (18.2524754 39.9067331, 18.2521799 39.9064866)",,,,,
657695084,secondary,False,False,134.154,Corso Dante Alighieri,"LINESTRING (18.2524754 39.9067331, 18.2511682 39.907404)",,,,,
657695084,secondary,False,True,52.73,Corso Dante Alighieri,"LINESTRING (18.2524754 39.9067331, 18.2530012 39.9064837)",,,,,
445145991,unclassified,False,False,10.69,Via Epifanio Coletta,"LINESTRING (18.2534145 39.9051216, 18.2532984 39.9051578)",,,,,
718163525,unclassified,False,False,38.837,Via Giuseppe Verdi,"LINESTRING (18.2534145 39.9051216, 18.2537864 39.9053231)",,,,,
445145991,unclassified,False,True,31.479,Via Epifanio Coletta,"LINESTRING (18.2534145 39.9051216, 18.2535362 39.9050565, 18.2536777 39.9049266)",,,,,
238116934,unclassified,False,False,8.11,Via Pertini,"LINESTRING (18.2510739 39.9024344, 18.2511381 39.9023806)",,,,,
238116978,unclassified,True,False,9.993,Via Pertini,"LINESTRING (18.2510739 39.9024344, 18.2510355 39.9025193)",,,,,
238116872,trunk,False,True,54.921,Strada Statale 274 Salentina Meridionale,"LINESTRING (18.2503418 39.9000255, 18.2508048 39.8996823)",2,70,,SS274,
238116895,trunk,False,False,156.818,Strada Statale 274 Salentina Meridionale,"LINESTRING (18.2503418 39.9000255, 18.2490197 39.9010054)",2,70,,SS274,
75007149,trunk_link,True,False,84.82300000000001,,"LINESTRING (18.2503418 39.9000255, 18.2504139 39.8998322, 18.2503983 39.8997239, 18.2503486 39.8995756, 18.2502154 39.8994594, 18.2500501 39.8993892)",,40,,,
271516972,unclassified,False,False,56.897,Via Giuseppe Grassi,"LINESTRING (18.2515106 39.9036659, 18.2519623 39.9040424)",,,,,
383789400,unclassified,False,True,14.379,Via J. F. Kennedy,"LINESTRING (18.2515106 39.9036659, 18.2516543 39.9035983)",,,,,
383789400,unclassified,False,False,118.666,Via J. F. Kennedy,"LINESTRING (18.2515106 39.9036659, 18.2505373 39.9040443, 18.2502726 39.9041526)",,,,,
"[75007161, 75007150, 75007143]",trunk,False,False,350.01399999999995,,"LINESTRING (18.2500501 39.8993892, 18.2497798 39.8993768, 18.2496006 39.8993953, 18.249404 39.8994414, 18.249219 39.8995332, 18.2490787 39.899643, 18.2489712 39.8997644, 18.2489075 39.899904, 18.2488813 39.9000607, 18.2488964 39.900229, 18.2489531 39.9003715, 18.2490588 39.9005073, 18.2491957 39.9006394, 18.2494988 39.9008722, 18.2499377 39.9012067, 18.2503761 39.9014581)",2,40,yes,,
238116966,trunk_link,True,False,122.173,,"LINESTRING (18.2500501 39.8993892, 18.2502938 39.8994171, 18.2505731 39.8994248, 18.2508473 39.899403, 18.2510631 39.8993529, 18.2514275 39.899217)",,40,,,
271516937,unclassified,False,True,72.634,Via Cavour,"LINESTRING (18.2554312 39.9052599, 18.2547574 39.9048605)",,,,,
506741920,unclassified,False,False,57.033,,"LINESTRING (18.2554312 39.9052599, 18.2559617 39.9055721)",,,,,
657695084,secondary,False,False,95.271,Corso Dante Alighieri,"LINESTRING (18.2554312 39.9052599, 18.2545076 39.9057417)",,,,,
657695084,secondary,False,True,46.936,Corso Dante Alighieri,"LINESTRING (18.2554312 39.9052599, 18.2558966 39.9050347)",,,,,
657695084,secondary,False,True,3.601,Corso Dante Alighieri,"LINESTRING (18.2511331 39.907422, 18.2511682 39.907404)",,,,,
445172171,residential,True,False,94.126,Via Don Luigi Sturzo,"LINESTRING (18.2504431 39.9067659, 18.2511682 39.907404)",,,,,
445145991,unclassified,False,False,121.63000000000001,Via Epifanio Coletta,"LINESTRING (18.2504431 39.9067659, 18.2498185 39.9071465, 18.2495614 39.907326, 18.2494525 39.9075244)",,,,,
445145991,unclassified,False,True,52.477999999999994,Via Epifanio Coletta,"LINESTRING (18.2504431 39.9067659, 18.2508887 39.9064939, 18.2509276 39.9064754)",,,,,
272950078,unclassified,False,True,82.294,Via Palestro,"LINESTRING (18.2587009 39.9036405, 18.258184 39.9030156)",,,,,
372696233,secondary,True,False,47.214,Via Roma,"LINESTRING (18.2587009 39.9036405, 18.259167 39.9034115)",,,,,
445145991,unclassified,False,True,121.63000000000001,Via Epifanio Coletta,"LINESTRING (18.2494525 39.9075244, 18.2495614 39.907326, 18.2498185 39.9071465, 18.2504431 39.9067659)",,,,,
271516972,unclassified,False,False,103.036,Via Giuseppe Grassi,"LINESTRING (18.2524815 39.9044752, 18.2532984 39.9051578)",,,,,
271516972,unclassified,False,True,65.402,Via Giuseppe Grassi,"LINESTRING (18.2524815 39.9044752, 18.2519623 39.9040424)",,,,,
271608106,unclassified,False,False,40.011,Via Roma,"LINESTRING (18.2524815 39.9044752, 18.2528311 39.9042353)",,,,,
271608106,unclassified,False,True,37.106,Via Roma,"LINESTRING (18.2524815 39.9044752, 18.2521667 39.9047055)",,,,,
238116872,trunk,False,False,54.921,Strada Statale 274 Salentina Meridionale,"LINESTRING (18.2508048 39.8996823, 18.2503418 39.9000255)",2,70,,SS274,
238116874,trunk,False,True,74.153,Strada Statale 274 Salentina Meridionale,"LINESTRING (18.2508048 39.8996823, 18.2514275 39.899217)",2,70,,SS274,
75007171,trunk_link,True,False,222.55599999999998,,"LINESTRING (18.2508048 39.8996823, 18.2506803 39.8998184, 18.2503187 39.9001135, 18.2501912 39.9002995, 18.2501097 39.9004646, 18.250072 39.9006154, 18.2500678 39.9007838, 18.2500971 39.900973, 18.2501933 39.901175, 18.2503761 39.9014581)",,,,,
272950076,unclassified,False,True,59.895,Via Friuli,"LINESTRING (18.2552162 39.9015907, 18.2546827 39.9012405)",,,,,
363255134,tertiary,False,True,33.052,Via Tommaso Fiore,"LINESTRING (18.2552162 39.9015907, 18.2555008 39.901389)",,,,,
363255134,tertiary,False,False,98.641,Via Tommaso Fiore,"LINESTRING (18.2552162 39.9015907, 18.2550757 39.9016891, 18.25451 39.9019611, 18.2543025 39.9021257)",,,,,
272950078,unclassified,False,False,82.599,Via Palestro,"LINESTRING (18.2555008 39.901389, 18.2562671 39.9018431)",,,,,
363255134,tertiary,False,False,33.052,Via Tommaso Fiore,"LINESTRING (18.2555008 39.901389, 18.2552162 39.9015907)",,,,,
363255134,tertiary,False,True,32.444,Via Tommaso Fiore,"LINESTRING (18.2555008 39.901389, 18.2557662 39.90118)",,,,,
363255134,tertiary,False,False,32.444,Via Tommaso Fiore,"LINESTRING (18.2557662 39.90118, 18.2555008 39.901389)",,,,,
363255134,tertiary,False,True,35.705999999999996,Via Tommaso Fiore,"LINESTRING (18.2557662 39.90118, 18.2558303 39.9011237, 18.2560519 39.9009454)",,,,,
445166625,unclassified,False,False,45.467,Via Fontane,"LINESTRING (18.2557662 39.90118, 18.2559952 39.9011569, 18.2562846 39.9010906)",,,,,
363255134,tertiary,False,True,11.23,Via Tommaso Fiore,"LINESTRING (18.2542013 39.9021903, 18.2543025 39.9021257)",,,,,
1241043638,tertiary,True,False,30.312,Via Tommaso Fiore,"LINESTRING (18.2542013 39.9021903, 18.2541027 39.9022446, 18.2539692 39.9022979, 18.2538934 39.9023247)",,,,,
272950063,unclassified,False,False,67.849,,"LINESTRING (18.2564514 39.9006515, 18.2558434 39.9002581)",,,,,
363255134,tertiary,False,False,47.216,Via Tommaso Fiore,"LINESTRING (18.2564514 39.9006515, 18.2560519 39.9009454)",,,,,
363255134,tertiary,False,True,28.813,Via Tommaso Fiore,"LINESTRING (18.2564514 39.9006515, 18.2566696 39.9004537)",,,,,
75007142,unclassified,False,False,34.652,Via Venti Settembre,"LINESTRING (18.2553573 39.9065252, 18.2551745 39.9068035)",,,,,
75007142,unclassified,False,True,34.702,Via Venti Settembre,"LINESTRING (18.2553573 39.9065252, 18.2554791 39.9063098, 18.2554252 39.9062445)",,,,,
164793995,unclassified,False,False,107.626,,"LINESTRING (18.2553573 39.9065252, 18.2560753 39.9069046, 18.2561312 39.9069216, 18.2561675 39.9069039, 18.2562689 39.9067936, 18.2563039 39.9067792, 18.2563739 39.9067888)",,,,,
164793995,unclassified,False,True,107.626,,"LINESTRING (18.2563739 39.9067888, 18.2563039 39.9067792, 18.2562689 39.9067936, 18.2561675 39.9069039, 18.2561312 39.9069216, 18.2560753 39.9069046, 18.2553573 39.9065252)",,,,,
195031947,secondary,False,False,31.538,,"LINESTRING (18.2511859 39.9018993, 18.25088 39.90174)",,,,,
238116935,secondary,True,False,25.5,,"LINESTRING (18.2511859 39.9018993, 18.2514614 39.9019883)",,,,,
75007164,secondary,False,True,117.539,Via Giuseppe Di Vittorio,"LINESTRING (18.2517886 39.9022045, 18.252934 39.9027921)",,,,,
238116958,secondary,True,False,22.625,,"LINESTRING (18.2517886 39.9022045, 18.2516257 39.9021769, 18.2515274 39.9021734)",,,,,
195031930,secondary,True,False,15.389,,"LINESTRING (18.2514614 39.9019883, 18.2515062 39.901992, 18.2515466 39.9020074, 18.2515774 39.9020327, 18.2515949 39.9020646)",,,,,roundabout
195031930,secondary,True,False,14.364,,"LINESTRING (18.2515949 39.9020646, 18.2515971 39.9020969, 18.2515855 39.9021279, 18.2515614 39.9021544, 18.2515274 39.9021734)",,,,,roundabout
195031976,secondary,True,False,22.703,,"LINESTRING (18.2515949 39.9020646, 18.2517142 39.9021469, 18.2517886 39.9022045)",,,,,
195031930,secondary,True,False,14.664,,"LINESTRING (18.2513442 39.9020714, 18.2513539 39.9020461, 18.2513719 39.9020236, 18.2513972 39.9020057, 18.2514277 39.9019937, 18.2514614 39.9019883)",,,,,roundabout
195031958,secondary,True,False,23.554,,"LINESTRING (18.2513442 39.9020714, 18.2512989 39.9020035, 18.2511859 39.9018993)",,,,,
195031930,secondary,True,False,4.051,,"LINESTRING (18.2513461 39.9021078, 18.2513442 39.9020714)",,,,,roundabout
195031930,secondary,True,False,4.645,,"LINESTRING (18.2515274 39.9021734, 18.2514746 39.9021836)",,,,,roundabout
238116962,residential,True,False,23.381,,"LINESTRING (18.2515274 39.9021734, 18.2515183 39.902216, 18.2514996 39.9022828, 18.2514966 39.9023212, 18.2514975 39.9023815)",,,,,
195031930,secondary,True,False,14.911999999999999,,"LINESTRING (18.2514746 39.9021836, 18.2514313 39.902179, 18.2513926 39.9021634, 18.2513631 39.9021387, 18.2513461 39.9021078)",,,,,roundabout
238116946,unclassified,True,False,36.392,Via Pertini,"LINESTRING (18.2514746 39.9021836, 18.251383 39.902224, 18.2512383 39.9023343, 18.2511381 39.9023806)",,,,,
506741921,unclassified,False,True,62.849,,"LINESTRING (18.2565886 39.9046993, 18.256965 39.9051852)",,,,,
354250418,secondary,False,False,69.822,,"LINESTRING (18.2565886 39.9046993, 18.2565547 39.9047163, 18.2558966 39.9050347)",,,,,
354250418,secondary,False,True,42.019000000000005,,"LINESTRING (18.2565886 39.9046993, 18.2567038 39.9046415, 18.2570008 39.9044924)",,,,,
675849444,secondary,False,False,65.747,Via Aldo Moro,"LINESTRING (18.2565886 39.9046993, 18.2564731 39.9045792, 18.2561094 39.9043763, 18.2560071 39.9043192)",,,,,
238116934,unclassified,False,True,8.11,Via Pertini,"LINESTRING (18.2511381 39.9023806, 18.2510739 39.9024344)",,,,,
238116953,unclassified,True,False,35.317,Via Pertini,"LINESTRING (18.2511381 39.9023806, 18.2512209 39.9022882, 18.2513078 39.9021853, 18.2513461 39.9021078)",,,,,
238116954,residential,False,False,34.06,,"LINESTRING (18.2514975 39.9023815, 18.2515784 39.9024786, 18.2517776 39.9025933)",,,,,
238116960,residential,True,False,44.43000000000001,,"LINESTRING (18.2514975 39.9023815, 18.2514 39.9023748, 18.2512935 39.9023818, 18.2511366 39.9024493, 18.2510355 39.9025193)",,,,,
238116978,unclassified,True,False,31.413999999999998,Via Pertini,"LINESTRING (18.2510355 39.9025193, 18.2509366 39.9026306, 18.2508577 39.9026974, 18.2507996 39.902734)",,,,,
238116954,residential,False,False,48.549,,"LINESTRING (18.2517776 39.9025933, 18.2522617 39.9028229)",,,,,
238116947,residential,False,True,89.799,,"LINESTRING (18.2517776 39.9025933, 18.2513726 39.9028256, 18.2517182 39.9031509)",,,,,
238116954,residential,False,True,34.06,,"LINESTRING (18.2517776 39.9025933, 18.2515784 39.9024786, 18.2514975 39.9023815)",,,,,
238116950,unclassified,False,True,7.604,,"LINESTRING (18.2507996 39.902734, 18.250753 39.9026757)",,,,,
238116950,unclassified,False,False,120.713,,"LINESTRING (18.2507996 39.902734, 18.2508359 39.9027587, 18.2516543 39.9035983)",,,,,
238116978,unclassified,True,False,48.411,Via Pertini,"LINESTRING (18.2507996 39.902734, 18.2507063 39.9027881, 18.2506541 39.9028108, 18.2503142 39.9029584)",,,,,
238116948,residential,False,False,58.988,,"LINESTRING (18.2522617 39.9028229, 18.2517182 39.9031509)",,,,,
238116954,residential,False,True,48.549,,"LINESTRING (18.2522617 39.9028229, 18.2517776 39.9025933)",,,,,
238116948,residential,False,True,39.034,,"LINESTRING (18.2522617 39.9028229, 18.2523272 39.9028218, 18.2526459 39.902997)",,,,,
238116941,unclassified,True,False,48.879,Via Pertini,"LINESTRING (18.2503142 39.9029584, 18.250753 39.9026757)",,,,,
1131557459,unclassified,False,True,98.243,Via Pertini,"LINESTRING (18.2503142 39.9029584, 18.2499613 39.9031545, 18.2495146 39.9034028, 18.2493775 39.9034723)",,,,,
383789400,unclassified,False,False,72.276,Via J. F. Kennedy,"LINESTRING (18.2526459 39.902997, 18.2519756 39.9033946)",,,,,
383789400,unclassified,False,True,33.512,Via J. F. Kennedy,"LINESTRING (18.2526459 39.902997, 18.252934 39.9027921)",,,,,
238116948,residential,False,False,39.034,,"LINESTRING (18.2526459 39.902997, 18.2523272 39.9028218, 18.2522617 39.9028229)",,,,,
238116947,residential,False,True,34.877,,"LINESTRING (18.2517182 39.9031509, 18.2519756 39.9033946)",,,,,
238116948,residential,False,True,58.988,,"LINESTRING (18.2517182 39.9031509, 18.2522617 39.9028229)",,,,,
238116947,residential,False,False,89.799,,"LINESTRING (18.2517182 39.9031509, 18.2513726 39.9028256, 18.2517776 39.9025933)",,,,,
238116947,residential,False,False,34.877,,"LINESTRING (18.2519756 39.9033946, 18.2517182 39.9031509)",,,,,
383789400,unclassified,False,False,9.502,Via J. F. Kennedy,"LINESTRING (18.2519756 39.9033946, 18.2518897 39.903449)",,,,,
383789400,unclassified,False,True,72.276,Via J. F. Kennedy,"LINESTRING (18.2519756 39.9033946, 18.2526459 39.902997)",,,,,
271501772,unclassified,False,True,318.741,,"LINESTRING (18.2493775 39.9034723, 18.2492367 39.9034064, 18.2495331 39.902832, 18.2499854 39.9021698, 18.2499906 39.902102, 18.2499334 39.9020183, 18.2498918 39.9019385, 18.249975 39.9015954, 18.250053 39.9015555, 18.2501726 39.9015635, 18.2506562 39.901767, 18.250781 39.9017909, 18.25088 39.90174)",,,,,
1131557459,unclassified,False,False,98.243,Via Pertini,"LINESTRING (18.2493775 39.9034723, 18.2495146 39.9034028, 18.2499613 39.9031545, 18.2503142 39.9029584)",,,,,
271516961,residential,False,False,28.711,Via Giuseppe Verdi,"LINESTRING (18.2602015 39.9030783, 18.260368 39.9033027)",,,,,
385748649,unclassified,True,False,177.162,Viale Stazione,"LINESTRING (18.2602015 39.9030783, 18.2595284 39.9035777, 18.2590934 39.903891, 18.258697 39.9041766)",,,,,
967201774,unclassified,False,False,50.903,,"LINESTRING (18.2531021 39.9032856, 18.252655 39.9035888)",,,,,
271516961,residential,False,False,13.516,Via Giuseppe Verdi,"LINESTRING (18.260368 39.9033027, 18.2604389 39.9034114)",,,,,
271516961,residential,False,True,28.711,Via Giuseppe Verdi,"LINESTRING (18.260368 39.9033027, 18.2602015 39.9030783)",,,,,
271516961,residential,False,True,13.516,Via Giuseppe Verdi,"LINESTRING (18.2604389 39.9034114, 18.260368 39.9033027)",,,,,
271516956,unclassified,False,False,54.426,,"LINESTRING (18.2518897 39.903449, 18.2522982 39.903825)",,,,,
383789400,unclassified,False,False,26.054,Via J. F. Kennedy,"LINESTRING (18.2518897 39.903449, 18.2516543 39.9035983)",,,,,
383789400,unclassified,False,True,9.502,Via J. F. Kennedy,"LINESTRING (18.2518897 39.903449, 18.2519756 39.9033946)",,,,,
271516937,unclassified,False,False,62.737,Via Cavour,"LINESTRING (18.252655 39.9035888, 18.2532277 39.9039428)",,,,,
271516965,unclassified,False,True,36.818,,"LINESTRING (18.252655 39.9035888, 18.2523307 39.9038073)",,,,,
