osmid,name,highway,oneway,reversed,length,geometry,width,lanes,bridge,maxspeed,junction,ref,tunnel
132356150,Via Alessandro Volta,unclassified,False,True,53.01,"LINESTRING (11.3414888 45.6123862, 11.3418222 45.612426, 11.3421399 45.612517)",,,,,,,
247116260,Via Guglielmo Marconi,residential,False,False,67.393,"LINESTRING (11.3414888 45.6123862, 11.3414911 45.6119502, 11.3414729 45.6117806)",,,,,,,
132356143,Via Don Luigi Sturzo,residential,False,False,55.047,"LINESTRING (11.3381962 45.6151214, 11.338898 45.6151854)",,,,,,,
132356143,Via Don Luigi Sturzo,residential,False,True,42.55,"LINESTRING (11.3381962 45.6151214, 11.3379369 45.6151007, 11.3376539 45.61513)",,,,,,,
132356154,Via San Paolo,residential,False,False,155.844,"LINESTRING (11.3381962 45.6151214, 11.3373317 45.6141948, 11.3373045 45.6141342, 11.3373521 45.6140736, 11.3374285 45.6140141, 11.3374455 45.6139903, 11.337437 45.6139701, 11.3374043 45.6139439)",,,,,,,
247116258,Via Giuseppe Garibaldi,tertiary,False,True,37.137,"LINESTRING (11.3459718 45.6115702, 11.3457882 45.6112619)",,,,,,,
28115277,Via Tarcisio Maule,residential,False,True,77.084,"LINESTRING (11.3459718 45.6115702, 11.3460387 45.6115258, 11.346085 45.611514, 11.3462085 45.6114534, 11.3463517 45.6114091, 11.3464542 45.6113684, 11.3465823 45.6112845, 11.3467349 45.6111471)",,,,,,,
"[247116258, 1151631906]",Via Giuseppe Garibaldi,tertiary,False,False,204.41899999999998,"LINESTRING (11.3459718 45.6115702, 11.3459823 45.611652, 11.3459909 45.6117194, 11.3459704 45.61195, 11.3459602 45.6120567, 11.3459541 45.6121591, 11.3458798 45.6124983, 11.3457501 45.6127, 11.3456905 45.6127926, 11.3455276 45.6129464, 11.3453756 45.613067, 11.3452455 45.6130845, 11.3450543 45.6130531)",,,,,,,
132356143,Via Don Luigi Sturzo,residential,False,False,42.55,"LINESTRING (11.3376539 45.61513, 11.3379369 45.6151007, 11.3381962 45.6151214)",,,,,,,
132356140,Via San Lazzaro,residential,False,False,46.669,"LINESTRING (11.338898 45.6151854, 11.3387515 45.6147784)",,,,,,,
132356143,Via Don Luigi Sturzo,residential,False,True,55.047,"LINESTRING (11.338898 45.6151854, 11.3381962 45.6151214)",,,,,,,
132356152,Via Carpaneo,residential,False,True,28.49,"LINESTRING (11.338898 45.6151854, 11.3389522 45.6154388)",,,,,,,
"[1125025419, 1125025420, 247116255]",Via Don Giovanni Bosco,residential,False,False,132.106,"LINESTRING (11.338898 45.6151854, 11.3399589 45.6150747, 11.3399938 45.6150745, 11.3403468 45.615063, 11.3403902 45.6150618, 11.3405842 45.6150566)",,,yes,,,,
132356130,Via mons. Giovanni Arena,residential,False,True,101.566,"LINESTRING (11.3407127 45.6123039, 11.3405079 45.613206)",,,,,,,
132356173,Via Alessandro Volta,unclassified,False,False,38.46,"LINESTRING (11.3407127 45.6123039, 11.3402322 45.6122223)",,,,,,,
132356173,Via Alessandro Volta,unclassified,False,True,61.056,"LINESTRING (11.3407127 45.6123039, 11.3414888 45.6123862)",,,,,,,
840068066,Via Monte Pasubio,tertiary,False,True,50.873,"LINESTRING (11.3399787 45.6121792, 11.3393814 45.6123656)",,2,,,,,
840068066,Via Monte Pasubio,tertiary,False,False,121.259,"LINESTRING (11.3399787 45.6121792, 11.3412402 45.6117984, 11.3412602 45.6117924, 11.3414101 45.6117472)",,2,,,,,
132356135,Via Giuseppe Garibaldi,residential,False,True,132.41799999999998,"LINESTRING (11.3455711 45.6109505, 11.3458523 45.6105442, 11.3460386 45.6103026, 11.3461486 45.6101244, 11.3461701 45.6099855, 11.3460926 45.6098661)",,,,,,,
168709455,Via Giuseppe Garibaldi,tertiary,False,False,90.45400000000001,"LINESTRING (11.3455711 45.6109505, 11.3454041 45.6109065, 11.3451616 45.6108906, 11.3446581 45.6108756, 11.3445941 45.6108732, 11.34452 45.6108651, 11.3444711 45.6108482, 11.3444362 45.6108303)",,,,,,,
247116259,Via Giuseppe Garibaldi,tertiary,False,False,38.528,"LINESTRING (11.3455711 45.6109505, 11.3456871 45.6111116, 11.3457882 45.6112619)",,,,,,,
132356147,Via Camillo Benso Cavour,tertiary,False,False,46.18,"LINESTRING (11.3444625 45.614593, 11.3447078 45.6142148)",,,,,,,
132356141,Via Cavour,tertiary,False,True,71.05799999999999,"LINESTRING (11.3444625 45.614593, 11.3448915 45.6147104, 11.3452791 45.6148743)",,,,,,,
132356144,Via Mazzalovo,residential,True,False,197.442,"LINESTRING (11.3444625 45.614593, 11.3442965 45.6146616, 11.3441181 45.6146691, 11.343841 45.6147149, 11.3436149 45.6147724, 11.3435019 45.6148009, 11.342901 45.615029, 11.3427417 45.6151209, 11.342489 45.6153168, 11.3423662 45.6153911, 11.3423207 45.6154251, 11.3423035 45.615438)",,,,,,,
132356140,Via San Lazzaro,residential,False,True,20.273,"LINESTRING (11.3380123 45.6133995, 11.3381122 45.6135679)",,,,,,,
247116263,Via Ippoliti,unclassified,False,False,76.817,"LINESTRING (11.3380123 45.6133995, 11.3374043 45.6139439)",,,,,,,
247116263,Via Ippoliti,unclassified,False,True,166.32100000000003,"LINESTRING (11.3380123 45.6133995, 11.3382272 45.6131213, 11.3383416 45.6130103, 11.3384747 45.6129417, 11.3388241 45.6127626, 11.3390449 45.6126315, 11.3394188 45.6124603, 11.3394375 45.6124247, 11.3393814 45.6123656)",,,,,,,
132356147,Via Camillo Benso Cavour,tertiary,False,True,4.136,"LINESTRING (11.3447947 45.6137704, 11.3448123 45.6138055)",,,,,,,
132356160,Piazza Aldo Moro,residential,False,False,67.768,"LINESTRING (11.3447947 45.6137704, 11.3446915 45.6137876, 11.3443702 45.6138187, 11.3439432 45.6138953)",,,,,,,
132356131,Via G. G. Trissino,unclassified,False,True,32.51,"LINESTRING (11.3452791 45.6148743, 11.3452187 45.6151636)",,,,,,,
132356141,Via Cavour,tertiary,False,False,71.05799999999999,"LINESTRING (11.3452791 45.6148743, 11.3448915 45.6147104, 11.3444625 45.614593)",,,,,,,
132356153,Via San Sebastiano,tertiary,False,True,186.574,"LINESTRING (11.3452791 45.6148743, 11.3454451 45.6148961, 11.3456046 45.6149075, 11.3472862 45.6140637)",,,,,,,
132356149,Via Verdi,residential,False,False,122.969,"LINESTRING (11.3399506 45.6133105, 11.3402322 45.6122223)",,,,,,,
132356131,Via G. G. Trissino,unclassified,False,False,32.51,"LINESTRING (11.3452187 45.6151636, 11.3452791 45.6148743)",,,,,,,
132356130,Via mons. Giovanni Arena,residential,False,False,74.218,"LINESTRING (11.3403583 45.6138652, 11.3405079 45.613206)",,,,,,,
247116258,Via Giuseppe Garibaldi,tertiary,False,False,37.137,"LINESTRING (11.3457882 45.6112619, 11.3459718 45.6115702)",,,,,,,
132356138,Viale Trieste,tertiary,False,False,248.728,"LINESTRING (11.3457882 45.6112619, 11.3462108 45.6110295, 11.3463706 45.6108933, 11.3473112 45.6100556, 11.3478721 45.6095763)",,,,,,,
247116259,Via Giuseppe Garibaldi,tertiary,False,True,38.528,"LINESTRING (11.3457882 45.6112619, 11.3456871 45.6111116, 11.3455711 45.6109505)",,,,,,,
132356162,Via Neri Bergamino,residential,False,True,17.53,"LINESTRING (11.3419554 45.615122, 11.3419701 45.6151959, 11.3420447 45.6152605)",,,,,,,
247116264,Via Neri Bergamino,residential,True,False,85.103,"LINESTRING (11.3419554 45.615122, 11.342141 45.6148237, 11.342093 45.6145385, 11.3421487 45.6143907)",,,,,,,
132357053,Via Giovanni Pascoli,unclassified,False,False,6.644,"LINESTRING (11.3454305 45.608289, 11.3454421 45.6083482)",3.5,,,,,,
132357053,Via Giovanni Pascoli,unclassified,False,True,56.945,"LINESTRING (11.3454305 45.608289, 11.34538 45.6077781)",3.5,,,,,,
132357047,Viale Trento,residential,False,False,296.68300000000005,"LINESTRING (11.3454305 45.608289, 11.3442982 45.6091821, 11.3439888 45.609426, 11.3433838 45.6099032, 11.343931 45.6102409)",,,,,,,
132357048,Viale Milano,residential,False,True,51.047,"LINESTRING (11.343931 45.6102409, 11.3444166 45.6105497)",,,,,,,
132357055,Viale Venezia,residential,False,False,61.648,"LINESTRING (11.343931 45.6102409, 11.3434079 45.6106574)",,,,,,,
132357047,Viale Trento,residential,False,True,296.683,"LINESTRING (11.343931 45.6102409, 11.3433838 45.6099032, 11.3439888 45.609426, 11.3442982 45.6091821, 11.3454305 45.608289)",,,,,,,
132357055,Viale Venezia,residential,False,True,88.435,"LINESTRING (11.343931 45.6102409, 11.3445509 45.6097361, 11.3446718 45.6096376)",,,,,,,
132357043,Viale della Stazione,unclassified,False,False,176.15,"LINESTRING (11.3434431 45.6089029, 11.3423665 45.6095444, 11.3422036 45.6096939, 11.3420964 45.6098281, 11.3419788 45.6100675)",,,,,,,
132357053,Via Giovanni Pascoli,unclassified,False,False,56.945,"LINESTRING (11.34538 45.6077781, 11.3454305 45.608289)",3.5,,,,,,
132357048,Viale Milano,residential,False,False,78.905,"LINESTRING (11.3459099 45.6094601, 11.3451911 45.6099608)",,,,,,,
132357053,Via Giovanni Pascoli,unclassified,False,False,47.329,"LINESTRING (11.3459099 45.6094601, 11.3460926 45.6098661)",3.5,,,,,,
132357053,Via Giovanni Pascoli,unclassified,False,True,69.068,"LINESTRING (11.3459099 45.6094601, 11.3455833 45.6088825)",3.5,,,,,,
840068066,Via Monte Pasubio,tertiary,False,False,14.337,"LINESTRING (11.3392151 45.6124212, 11.3393814 45.6123656)",,2,,,,,
228186674,Via del Cimitero,unclassified,False,True,113.409,"LINESTRING (11.3392151 45.6124212, 11.3388959 45.6122886, 11.3384064 45.6120144, 11.3381422 45.6118421, 11.3380835 45.6117868)",,2,,50,,,
228186674,Via del Cimitero,unclassified,False,False,4.503,"LINESTRING (11.3380514 45.6117531, 11.3380835 45.6117868)",,2,,50,,,
"[228186673, 228186674, 132357045]","['Via del Cimitero', 'Via Luigi Luzzatti']",unclassified,False,True,463.007,"LINESTRING (11.3380514 45.6117531, 11.3379705 45.6114631, 11.3378793 45.6112623, 11.3377422 45.6111007, 11.337608 45.6109558, 11.337229 45.6106296, 11.3371834 45.6105489, 11.3371994 45.6105077, 11.3372381 45.6104922, 11.3373872 45.6104326, 11.3376983 45.6103125, 11.3378807 45.6102356, 11.3382348 45.610093, 11.3387498 45.6098547, 11.3392755 45.6095995, 11.339592 45.6094513, 11.3397282 45.6093944, 11.3401606 45.6091886, 11.3404127 45.6090704, 11.3404498 45.6090543, 11.3405068 45.6090294)",,2,viaduct,50,,,
132357055,Viale Venezia,residential,False,True,61.648,"LINESTRING (11.3434079 45.6106574, 11.343931 45.6102409)",,,,,,,
132357051,Via Papa Giovanni Ventitreesimo,residential,False,True,150.574,"LINESTRING (11.3434079 45.6106574, 11.3425041 45.6109689, 11.341635 45.611197)",,,,,,,
"[1125618163, 1219485493]",Via Roma,tertiary,False,False,42.152,"LINESTRING (11.3434079 45.6106574, 11.3436375 45.6109656, 11.3436571 45.610994)",,1,,50,,,
"[1125618163, 1125618164, 1144538013]",Via Roma,tertiary,False,True,134.364,"LINESTRING (11.3434079 45.6106574, 11.3431796 45.6104285, 11.3430539 45.6103375, 11.3429018 45.6102699, 11.3425025 45.6101824, 11.3424348 45.6101675, 11.3419788 45.6100675)",,,yes,,,,
1144538013,Via Roma,tertiary,False,True,11.463,"LINESTRING (11.3419788 45.6100675, 11.3418434 45.6100268)",,,,,,,
132357043,Viale della Stazione,unclassified,False,True,176.15,"LINESTRING (11.3419788 45.6100675, 11.3420964 45.6098281, 11.3422036 45.6096939, 11.3423665 45.6095444, 11.3434431 45.6089029)",,,,,,,
682129435,Viale Rasia Dal Polo,tertiary,False,False,52.942,"LINESTRING (11.3419788 45.6100675, 11.3418925 45.6102709, 11.3418205 45.61053)",,,,,,,
"[1125618163, 1125618164, 1144538013]",Via Roma,tertiary,False,False,134.364,"LINESTRING (11.3419788 45.6100675, 11.3424348 45.6101675, 11.3425025 45.6101824, 11.3429018 45.6102699, 11.3430539 45.6103375, 11.3431796 45.6104285, 11.3434079 45.6106574)",,,yes,,,,
247116260,Via Guglielmo Marconi,residential,False,True,67.393,"LINESTRING (11.3414729 45.6117806, 11.3414911 45.6119502, 11.3414888 45.6123862)",,,,,,,
1223708645,,tertiary,True,False,6.482,"LINESTRING (11.3414729 45.6117806, 11.3414497 45.6117766, 11.3414282 45.6117669, 11.3414126 45.6117527, 11.3414101 45.6117472)",,1,,50,roundabout,,
132357053,Via Giovanni Pascoli,unclassified,False,False,69.068,"LINESTRING (11.3455833 45.6088825, 11.3459099 45.6094601)",3.5,,,,,,
132357053,Via Giovanni Pascoli,unclassified,False,True,60.489000000000004,"LINESTRING (11.3455833 45.6088825, 11.3454977 45.6086307, 11.3454421 45.6083482)",3.5,,,,,,
132357055,Viale Venezia,residential,False,False,109.89500000000001,"LINESTRING (11.3455833 45.6088825, 11.3455323 45.6089248, 11.3446718 45.6096376)",,,,,,,
132357048,Viale Milano,residential,False,False,51.047,"LINESTRING (11.3444166 45.6105497, 11.343931 45.6102409)",,,,,,,
132357048,Viale Milano,residential,False,True,88.98,"LINESTRING (11.3444166 45.6105497, 11.3451911 45.6099608)",,,,,,,
169899535,,residential,True,False,30.182,"LINESTRING (11.3444166 45.6105497, 11.3444711 45.6105812, 11.3445972 45.610654, 11.3446149 45.6106722, 11.344679 45.6107451)",,,,,,,
682129435,Viale Rasia Dal Polo,tertiary,False,True,75.558,"LINESTRING (11.341635 45.611197, 11.3418205 45.61053)",,,,,,,
132357051,Via Papa Giovanni Ventitreesimo,residential,False,False,150.574,"LINESTRING (11.341635 45.611197, 11.3425041 45.6109689, 11.3434079 45.6106574)",,,,,,,
682129435,Viale Rasia Dal Polo,tertiary,False,False,54.602000000000004,"LINESTRING (11.341635 45.611197, 11.341541 45.6114885, 11.3414872 45.611677)",,,,,,,
247116274,Via San Sebastiano,tertiary,False,False,94.854,"LINESTRING (11.34899 45.6128365, 11.3489591 45.6128416, 11.3482279 45.6129625, 11.347898 45.6129966, 11.3477993 45.613017)",,,,,,,
168709455,Via Giuseppe Garibaldi,tertiary,False,True,90.45400000000001,"LINESTRING (11.3444362 45.6108303, 11.3444711 45.6108482, 11.34452 45.6108651, 11.3445941 45.6108732, 11.3446581 45.6108756, 11.3451616 45.6108906, 11.3454041 45.6109065, 11.3455711 45.6109505)",,,,,,,
1219509755,Via Monte Pasubio,tertiary,False,False,21.131999999999998,"LINESTRING (11.3444362 45.6108303, 11.3445636 45.6107875, 11.344679 45.6107451)",,2,,,,,
"[1219485490, 1219509755]",Via Monte Pasubio,tertiary,False,True,54.742,"LINESTRING (11.3444362 45.6108303, 11.3440246 45.6109651, 11.3438529 45.6110213, 11.3437988 45.611039)",,2,,,,,
168709449,,residential,False,True,30.867,"LINESTRING (11.3425631 45.6140464, 11.3426888 45.6143097)",,,,,,,
168709449,,residential,False,False,30.867,"LINESTRING (11.3426888 45.6143097, 11.3425631 45.6140464)",,,,,,,
132356160,Piazza Aldo Moro,residential,False,False,43.085,"LINESTRING (11.3426888 45.6143097, 11.3425363 45.6143461, 11.3421487 45.6143907)",,,,,,,
132356160,Piazza Aldo Moro,residential,False,True,108.06400000000002,"LINESTRING (11.3426888 45.6143097, 11.3428489 45.614263, 11.3430405 45.6142035, 11.3433711 45.6140831, 11.3435104 45.6140324, 11.3437366 45.6139498, 11.3438415 45.6139164, 11.3439432 45.6138953)",,,,,,,
"[1219509755, 132356151]","['Via Monte Pasubio', 'Via Monte Cengio']",tertiary,False,False,148.553,"LINESTRING (11.344679 45.6107451, 11.3449953 45.6106216, 11.3451723 45.6105278, 11.3453815 45.6104171, 11.3456309 45.6102557, 11.3460926 45.6098661)",,2,,,,,
1219509755,Via Monte Pasubio,tertiary,False,True,21.131999999999998,"LINESTRING (11.344679 45.6107451, 11.3445636 45.6107875, 11.3444362 45.6108303)",,2,,,,,
242995223,Via Sammartin,secondary,False,True,118.044,"LINESTRING (11.3408057 45.6077911, 11.340741 45.608067, 11.3406263 45.6082521, 11.340508 45.6083782, 11.3403426 45.6084985, 11.3401904 45.6086124, 11.3400692 45.608677)",,,,,,SP102,
132356145,Via Guglielmo Marconi,residential,False,True,20.795,"LINESTRING (11.3417995 45.614321, 11.3420566 45.6143723)",,,,,,,
247116261,Via Guglielmo Marconi,residential,True,False,116.785,"LINESTRING (11.3417995 45.614321, 11.3416318 45.6142257, 11.3415755 45.61413, 11.3415373 45.6133348)",,,,,,,
247116262,Via Guglielmo Marconi,residential,False,False,97.313,"LINESTRING (11.3417995 45.614321, 11.3416605 45.6143619, 11.3412615 45.614434, 11.3409638 45.6145116, 11.3408267 45.6145247, 11.3407863 45.6145262, 11.3407159 45.6145287, 11.3407113 45.6144596, 11.3407103 45.614444)",,,,,,,
1101001760,Via San Francesco,unclassified,False,True,345.55699999999996,"LINESTRING (11.3414772 45.6098031, 11.3398375 45.6107475, 11.339611 45.6109777, 11.3383627 45.611604, 11.3381646 45.6117416, 11.3380835 45.6117868)",,,,,,,
1144538013,Via Roma,tertiary,False,False,37.993,"LINESTRING (11.3414772 45.6098031, 11.3415168 45.6098348, 11.3417464 45.6099537, 11.3418434 45.6100268)",,,,,,,
"[312056545, 1144538013]","['Via Roma', 'Via Alcide De Gasperi']",tertiary,False,True,17.881,"LINESTRING (11.3414772 45.6098031, 11.3413855 45.6097298, 11.3413258 45.6096821)",,,,,,,
"[132357041, 1033989262, 312056550, 1033989263]",Via Roma,tertiary,False,False,51.914,"LINESTRING (11.3400692 45.608677, 11.3400789 45.6086848, 11.3401376 45.6087321, 11.3404106 45.6089523, 11.3404621 45.6089965, 11.3405068 45.6090294)",,,yes,,,,
242995223,Via Sammartin,secondary,False,False,118.04399999999998,"LINESTRING (11.3400692 45.608677, 11.3401904 45.6086124, 11.3403426 45.6084985, 11.340508 45.6083782, 11.3406263 45.6082521, 11.340741 45.608067, 11.3408057 45.6077911)",,,,,,SP102,
312056545,Via Alcide De Gasperi,tertiary,False,True,96.571,"LINESTRING (11.3413258 45.6096821, 11.3405068 45.6090294)",,,,,,,
169900108,G. Frigo,residential,False,False,336.99199999999996,"LINESTRING (11.3413258 45.6096821, 11.3413752 45.6096566, 11.3424717 45.6090916, 11.3426729 45.6090428, 11.344832 45.6079133)",,,,,,,
"[312056545, 1144538013]","['Via Roma', 'Via Alcide De Gasperi']",tertiary,False,False,17.881,"LINESTRING (11.3413258 45.6096821, 11.3413855 45.6097298, 11.3414772 45.6098031)",,,,,,,
169900108,G. Frigo,residential,False,True,336.992,"LINESTRING (11.344832 45.6079133, 11.3426729 45.6090428, 11.3424717 45.6090916, 11.3413752 45.6096566, 11.3413258 45.6096821)",,,,,,,
247116276,Viale Milano,residential,False,True,54.067,"LINESTRING (11.3446718 45.6096376, 11.3451911 45.6099608)",,,,,,,
132357055,Viale Venezia,residential,False,False,88.435,"LINESTRING (11.3446718 45.6096376, 11.3445509 45.6097361, 11.343931 45.6102409)",,,,,,,
132357055,Viale Venezia,residential,False,True,109.89500000000001,"LINESTRING (11.3446718 45.6096376, 11.3455323 45.6089248, 11.3455833 45.6088825)",,,,,,,
132357048,Viale Milano,residential,False,False,88.98,"LINESTRING (11.3451911 45.6099608, 11.3444166 45.6105497)",,,,,,,
132357048,Viale Milano,residential,False,True,78.905,"LINESTRING (11.3451911 45.6099608, 11.3459099 45.6094601)",,,,,,,
247116276,Viale Milano,residential,False,False,54.067,"LINESTRING (11.3451911 45.6099608, 11.3446718 45.6096376)",,,,,,,
1144538013,Via Roma,tertiary,False,False,11.463,"LINESTRING (11.3418434 45.6100268, 11.3419788 45.6100675)",,,,,,,
247116267,Via Rasia dal Polo,residential,False,True,158.411,"LINESTRING (11.3418434 45.6100268, 11.3418003 45.6100449, 11.3401941 45.6108623)",,,,,,,
1144538013,Via Roma,tertiary,False,True,37.992999999999995,"LINESTRING (11.3418434 45.6100268, 11.3417464 45.6099537, 11.3415168 45.6098348, 11.3414772 45.6098031)",,,,,,,
682129435,Viale Rasia Dal Polo,tertiary,False,False,75.558,"LINESTRING (11.3418205 45.61053, 11.341635 45.611197)",,,,,,,
247116253,Via Dante Alighieri,residential,False,True,110.37100000000001,"LINESTRING (11.3418205 45.61053, 11.3416888 45.6105735, 11.3406868 45.6111231)",,,,,,,
682129435,Viale Rasia Dal Polo,tertiary,False,True,52.942,"LINESTRING (11.3418205 45.61053, 11.3418925 45.6102709, 11.3419788 45.6100675)",,,,,,,
247116267,Via Rasia dal Polo,residential,False,False,158.411,"LINESTRING (11.3401941 45.6108623, 11.3418003 45.6100449, 11.3418434 45.6100268)",,,,,,,
247116253,Via Dante Alighieri,residential,False,False,110.37100000000001,"LINESTRING (11.3406868 45.6111231, 11.3416888 45.6105735, 11.3418205 45.61053)",,,,,,,
840068066,Via Monte Pasubio,tertiary,False,False,50.873,"LINESTRING (11.3393814 45.6123656, 11.3399787 45.6121792)",,2,,,,,
840068066,Via Monte Pasubio,tertiary,False,True,14.337,"LINESTRING (11.3393814 45.6123656, 11.3392151 45.6124212)",,2,,,,,
247116263,Via Ippoliti,unclassified,False,False,166.321,"LINESTRING (11.3393814 45.6123656, 11.3394375 45.6124247, 11.3394188 45.6124603, 11.3390449 45.6126315, 11.3388241 45.6127626, 11.3384747 45.6129417, 11.3383416 45.6130103, 11.3382272 45.6131213, 11.3380123 45.6133995)",,,,,,,
247116274,Via San Sebastiano,tertiary,False,True,94.854,"LINESTRING (11.3477993 45.613017, 11.347898 45.6129966, 11.3482279 45.6129625, 11.3489591 45.6128416, 11.34899 45.6128365)",,,,,,,
"[1033989264, 132356153]",Via San Sebastiano,tertiary,False,False,127.549,"LINESTRING (11.3477993 45.613017, 11.3477934 45.6130628, 11.3476351 45.6136944, 11.3476005 45.6138309, 11.3475091 45.6139162, 11.3472862 45.6140637)",,,,,,,
1133247880,,unclassified,False,True,71.939,"LINESTRING (11.3477993 45.613017, 11.3479202 45.6126846, 11.3480592 45.6123966)",,,,,,,
132356130,Via mons. Giovanni Arena,residential,False,False,101.566,"LINESTRING (11.3405079 45.613206, 11.3407127 45.6123039)",,,,,,,
132356130,Via mons. Giovanni Arena,residential,False,True,74.218,"LINESTRING (11.3405079 45.613206, 11.3403583 45.6138652)",,,,,,,
247116257,Via Don Luigi Bevilacqua,residential,False,True,81.801,"LINESTRING (11.3405079 45.613206, 11.3407586 45.6132352, 11.341148 45.6133195, 11.3415373 45.6133348)",,,,,,,
247116273,Via San Lazzaro,residential,False,False,106.708,"LINESTRING (11.3393943 45.6132264, 11.3381122 45.6135679)",,,,,,,
