osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction,bridge,tunnel,access
183743420,True,Via Pieve del Cadore,unclassified,False,3.486,"LINESTRING (16.7840766 41.0836113, 16.7840482 41.0836342)",,,,,,,
183743422,False,Via Asolo,residential,False,57.159,"LINESTRING (16.7840766 41.0836113, 16.7836065 41.0832389)",,,,,,,
183743426,False,Via Vincenzo Bellini,residential,False,18.309,"LINESTRING (16.7839109 41.0837396, 16.7837543 41.0836248)",,,,,,,
183743426,False,Via Vincenzo Bellini,residential,True,19.718,"LINESTRING (16.7839109 41.0837396, 16.7840763 41.0838657)",,,,,,,
183743420,True,Via Pieve del Cadore,unclassified,False,25.71,"LINESTRING (16.7839109 41.0837396, 16.7837393 41.0838669, 16.7836923 41.0839018)",,,,,,,
201777552,False,Via Roma,tertiary,True,21.558,"LINESTRING (16.7836923 41.0839018, 16.7838712 41.0840411)",2,SP1,,,,,
201777552,False,Via Roma,tertiary,False,23.884,"LINESTRING (16.7836923 41.0839018, 16.7836721 41.0838859, 16.7834907 41.08375)",2,SP1,,,,,
80640283,True,Piazza Nicola Capitaneo,unclassified,False,7.202,"LINESTRING (16.7829365 41.0833994, 16.7828988 41.0833412)",,,,,,,
28685909,False,Piazza Nicola Capitaneo,tertiary,False,90.172,"LINESTRING (16.7829365 41.0833994, 16.7828565 41.0833931, 16.7827345 41.0833938, 16.7820091 41.0833953, 16.7819774 41.0833955, 16.7818611 41.0833953)",2,,50,,,,
201777552,False,Via Roma,tertiary,True,23.281,"LINESTRING (16.7829365 41.0833994, 16.7829971 41.0834232, 16.7830337 41.0834376, 16.7831089 41.083476, 16.7831682 41.0835134)",2,SP1,,,,,
174949351,False,Corso Vittorio Emanuele,tertiary,False,46.51,"LINESTRING (16.7805798 41.0833937, 16.780496 41.0833932, 16.7804756 41.0833936, 16.7802107 41.0833993, 16.780025 41.0834004)",2,,50,,,,
174949351,False,Corso Vittorio Emanuele,tertiary,True,107.394,"LINESTRING (16.7805798 41.0833937, 16.780851 41.0833924, 16.7809686 41.0833921, 16.7810407 41.0833921, 16.7816596 41.0833928, 16.7816939 41.0833935, 16.7818611 41.0833953)",2,,50,,,,
177627947,True,Via Principessa Elena,unclassified,False,42.115,"LINESTRING (16.7805798 41.0833937, 16.7805822 41.083479, 16.7805874 41.0837724)",,,,,,,
28685911,False,Via Bitonto,tertiary,False,6.061,"LINESTRING (16.778087 41.083336, 16.7780147 41.0833347)",,,,,,,
123476007,False,Piazza Giuseppe Garibaldi,tertiary,True,15.107,"LINESTRING (16.778087 41.083336, 16.7782666 41.0833475)",2,,50,,,,
42385164,True,Piazza Giuseppe Garibaldi,tertiary,False,57.861999999999995,"LINESTRING (16.778087 41.083336, 16.7780795 41.0832022, 16.7780578 41.0828161)",1,,50,,,,
"[484180234, 28685911]",False,Via Bitonto,tertiary,"[False, True]",36.678,"LINESTRING (16.7770033 41.083364, 16.7768974 41.0834288, 16.7766642 41.0835725)",,,,,,,
28685911,False,Via Bitonto,tertiary,True,37.861999999999995,"LINESTRING (16.7770033 41.083364, 16.7770263 41.0833511, 16.7770543 41.0833342, 16.777084 41.0833198, 16.7771145 41.0833074, 16.7771388 41.0832988, 16.7771749 41.0832896, 16.7772016 41.0832857, 16.7772304 41.0832837, 16.777257 41.0832829, 16.7772914 41.0832824, 16.7774258 41.0832931)",,,,,,,
28685913,True,,tertiary_link,False,14.65,"LINESTRING (16.7748338 41.0855034, 16.774803 41.0855247, 16.7747651 41.0855381, 16.7747518 41.0855394, 16.7747236 41.0855421, 16.7746754 41.0855343)",,,,roundabout,,,
28685914,True,Via Paolo Marzi,tertiary_link,False,38.434,"LINESTRING (16.7748338 41.0855034, 16.7748349 41.0855628, 16.7748467 41.0858489)",,,,,,,
"[28685913, 1221946236]",True,,tertiary_link,False,13.4,"LINESTRING (16.774592 41.0854223, 16.7746042 41.0853936, 16.7746268 41.0853688, 16.7746581 41.08535, 16.7746952 41.0853388)",,,,roundabout,,,
168322170,True,Via Bitonto,tertiary_link,False,34.258,"LINESTRING (16.7748948 41.0850855, 16.7748484 41.0853916)",,,,,,,
80570140,False,Via Giuseppe Monaco,tertiary,False,35.082,"LINESTRING (16.7748948 41.0850855, 16.7749679 41.0851196, 16.7752412 41.0852625)",,,,,,,
484179959,False,Via Bitonto,tertiary,True,135.927,"LINESTRING (16.7748948 41.0850855, 16.7750103 41.0847585, 16.7750715 41.0846139, 16.7751107 41.0845354, 16.775164 41.0844585, 16.7752139 41.0844031, 16.7752687 41.0843433, 16.7753595 41.084268, 16.7754367 41.0842108, 16.7755918 41.0840959, 16.775672 41.084052)",,,,,,,
"[168322168, 80637995]",True,,tertiary_link,False,32.474000000000004,"LINESTRING (16.7748467 41.0858489, 16.7747072 41.0856246, 16.774657 41.0856015)",,,,,,,
484179959,False,Via Bitonto,tertiary,False,135.927,"LINESTRING (16.775672 41.084052, 16.7755918 41.0840959, 16.7754367 41.0842108, 16.7753595 41.084268, 16.7752687 41.0843433, 16.7752139 41.0844031, 16.775164 41.0844585, 16.7751107 41.0845354, 16.7750715 41.0846139, 16.7750103 41.0847585, 16.7748948 41.0850855)",,,,,,,
1221847411,False,Via Bitonto,tertiary,True,24.029000000000003,"LINESTRING (16.775672 41.084052, 16.7757833 41.0839927, 16.7758475 41.083959, 16.7759096 41.0839313)",,,,,,,
183857309,False,Vico Cesare Battisti,residential,False,30.724,"LINESTRING (16.7772945 41.0814955, 16.7769282 41.0814851)",,,,,,,
174940376,False,Via Cesare Battisti,tertiary,False,27.165999999999997,"LINESTRING (16.7772945 41.0814955, 16.7772389 41.081426, 16.7771359 41.0812825)",2,,,,,,
1214271887,False,Piazza Regina Bona,tertiary,True,33.212,"LINESTRING (16.7772945 41.0814955, 16.7773705 41.0815607, 16.7774434 41.0816032, 16.7775187 41.0816369, 16.7776113 41.081668)",,,,,,,
123476001,False,Piazza Regina Bona,tertiary,True,34.711,"LINESTRING (16.7776113 41.081668, 16.7779045 41.0816736, 16.7780253 41.0816712)",,,,,,,
174940380,True,Piazza Regina Bona,unclassified,False,27.217,"LINESTRING (16.7776113 41.081668, 16.7775156 41.0817002, 16.777296 41.0817092)",,,,,,,
1214271887,False,Piazza Regina Bona,tertiary,False,33.212,"LINESTRING (16.7776113 41.081668, 16.7775187 41.0816369, 16.7774434 41.0816032, 16.7773705 41.0815607, 16.7772945 41.0814955)",,,,,,,
"[42385165, 1219881302]",True,Piazza Giuseppe Garibaldi,tertiary,False,198.191,"LINESTRING (16.7789121 41.0816132, 16.7789208 41.081736, 16.7789392 41.0819943, 16.7789984 41.0828258, 16.7790317 41.0832932, 16.7790363 41.0833931)",1,,50,,,,
"[1222536721, 42385163]",False,Piazza Giuseppe Garibaldi,tertiary,False,44.019,"LINESTRING (16.7789121 41.0816132, 16.7787656 41.0816212, 16.7785996 41.0816316, 16.7785343 41.0816357, 16.7783886 41.0816449)",2,,50,,,,
167789603,True,Via Giotto,unclassified,False,61.317,"LINESTRING (16.7766642 41.0835725, 16.7761209 41.0832032)",,,,,,,
"[183960888, 80771482, 80771483, 80570133]",False,Via Cavalcavia,tertiary,False,253.31600000000003,"LINESTRING (16.7766642 41.0835725, 16.7766672 41.0836174, 16.7766967 41.0840653, 16.776761 41.0849299, 16.7767895 41.0853297, 16.7768161 41.0857189, 16.7768211 41.0858475)",,,,,yes,,
484179960,False,Via Bitonto,tertiary,False,74.77799999999999,"LINESTRING (16.7766642 41.0835725, 16.7762436 41.0837728, 16.7759096 41.0839313)",,,,,,,
"[484180234, 28685911]",False,Via Bitonto,tertiary,"[False, True]",36.678,"LINESTRING (16.7766642 41.0835725, 16.7768974 41.0834288, 16.7770033 41.083364)",,,,,,,
80637735,True,,tertiary,False,26.948,"LINESTRING (16.7768211 41.0858475, 16.7768491 41.0859095, 16.7768554 41.0859846, 16.7768558 41.0860185, 16.7768565 41.0860862)",,,,,,,
"[183960888, 80771482, 80771483, 80570133]",False,Via Cavalcavia,tertiary,True,253.316,"LINESTRING (16.7768211 41.0858475, 16.7768161 41.0857189, 16.7767895 41.0853297, 16.776761 41.0849299, 16.7766967 41.0840653, 16.7766672 41.0836174, 16.7766642 41.0835725)",,,,,yes,,
695815882,True,,tertiary,False,10.261,"LINESTRING (16.7767676 41.0859305, 16.7768211 41.0858475)",,,,,,,
80570138,True,,tertiary,False,13.643,"LINESTRING (16.7766086 41.0859568, 16.7767676 41.0859305)",,,,,,,
80570140,False,Via Giuseppe Monaco,tertiary,True,34.209,"LINESTRING (16.7766086 41.0859568, 16.7762677 41.0857876)",,,,,,,
