osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,tunnel,access
"[1096814184, 963317358, 175495920, 963317364, 963317365]",,Via Madonna dell'Aquila,residential,False,False,562.0409999999999,"LINESTRING (12.8880311 41.835279, 12.8880713 41.8352754, 12.8881115 41.8352738, 12.8881552 41.8352752, 12.8885773 41.8353083, 12.8886734 41.8353159, 12.8889969 41.8353413, 12.8891775 41.8353555, 12.8892114 41.8353595, 12.889238 41.8353633, 12.8892615 41.8353682, 12.8892942 41.8353788, 12.8893228 41.8353894, 12.8893573 41.835407, 12.8893877 41.8354246, 12.8894192 41.8354384, 12.8894388 41.8354434, 12.8894615 41.8354444, 12.8894921 41.8354433, 12.8895143 41.8354404, 12.8895354 41.8354366, 12.8895561 41.8354313, 12.8895728 41.8354261, 12.889624 41.8354079, 12.8896521 41.8354021, 12.8896852 41.835398, 12.8897182 41.8353969, 12.8897499 41.8353982, 12.8897817 41.8354025, 12.8898047 41.8354066, 12.8898329 41.835415, 12.8898677 41.8354279, 12.8900019 41.835487, 12.8902157 41.8355796, 12.8902672 41.8356008, 12.8907318 41.8357802, 12.8907672 41.8357977, 12.8908012 41.8358193, 12.8908192 41.8358379, 12.8908359 41.8358605, 12.8909394 41.8360391, 12.8909611 41.8360669, 12.890981 41.8360856, 12.8910062 41.8361038, 12.8910328 41.83612, 12.8910672 41.8361344, 12.8910995 41.8361445, 12.8911417 41.8361534, 12.8914913 41.8362135, 12.891564 41.8362266, 12.8916148 41.836238, 12.8916589 41.8362504, 12.8916953 41.8362653, 12.8917343 41.8362822, 12.8920669 41.8364395, 12.8920987 41.8364515, 12.892129 41.8364606, 12.8921593 41.8364666, 12.8922215 41.8364747, 12.892258 41.836478, 12.8923047 41.8364817, 12.892353 41.8364843, 12.8923999 41.8364859, 12.8924609 41.836487, 12.8925206 41.8364871, 12.8930758 41.8364835, 12.8931142 41.8364843, 12.8931514 41.836486, 12.8931877 41.83649, 12.8932228 41.836495, 12.8932512 41.8365004, 12.8932921 41.8365103, 12.8933343 41.8365217, 12.8934439 41.8365556, 12.8935441 41.8365885, 12.8935953 41.8366066, 12.8938443 41.8367032, 12.8941698 41.8368319)",,,,
"[1096814408, 180708629]",SP55a,Via Pedemontana,tertiary,False,True,97.95,"LINESTRING (12.8880311 41.835279, 12.8878215 41.8352658, 12.8876292 41.8352529, 12.887469 41.8352422, 12.8872483 41.8352275, 12.8870267 41.8352131, 12.8869275 41.835206, 12.8868533 41.8352024)",2,50,,
173692505,,Viale Alcide De Gasperi,residential,False,False,146.055,"LINESTRING (12.8871003 41.8413769, 12.8871244 41.8413483, 12.8871471 41.8413186, 12.8872703 41.8411367, 12.8872881 41.8411094, 12.8873045 41.8410842, 12.8873187 41.8410599, 12.8873315 41.8410377, 12.8873545 41.8409951, 12.887366 41.8409684, 12.8873957 41.8408875, 12.8874145 41.8408233, 12.8874408 41.8406904, 12.8874592 41.8405974, 12.8874698 41.8405509, 12.8874804 41.8405094, 12.8874945 41.8404629, 12.8875085 41.8404215, 12.8876164 41.8401313)",,,,
"[173692505, 1049379309]",,Viale Alcide De Gasperi,residential,False,True,46.49,"LINESTRING (12.8871003 41.8413769, 12.8870745 41.841403, 12.8870474 41.841428, 12.8869877 41.8414781, 12.8868969 41.8415617, 12.8868125 41.8416394, 12.8867426 41.8416989)",,,,
179362173,,Viale Füssen,residential,False,True,226.439,"LINESTRING (12.8871003 41.8413769, 12.887072 41.8413987, 12.8870423 41.8414194, 12.8870106 41.8414394, 12.886974 41.8414581, 12.8869265 41.8414777, 12.8868998 41.8414878, 12.8868583 41.8415018, 12.88675 41.8415351, 12.8867116 41.8415454, 12.8866704 41.8415547, 12.8866329 41.8415616, 12.8865963 41.8415665, 12.8865645 41.841569, 12.8865404 41.8415696, 12.8864915 41.8415696, 12.8864632 41.8415674, 12.8864349 41.8415632, 12.8864091 41.841556, 12.8863891 41.8415488, 12.8863524 41.8415306, 12.886325 41.8415154, 12.8862784 41.8414856, 12.8862411 41.8414589, 12.8862191 41.8414413, 12.8861931 41.8414193, 12.8861711 41.8413984, 12.8861419 41.8413634, 12.8861168 41.8413295, 12.8860916 41.8412756, 12.8860143 41.8410935, 12.8857058 41.8404663, 12.8856582 41.8403745, 12.8855644 41.8402602)",,,,
179362173,,Viale Füssen,residential,False,False,226.4389999999999,"LINESTRING (12.8855644 41.8402602, 12.8856582 41.8403745, 12.8857058 41.8404663, 12.8860143 41.8410935, 12.8860916 41.8412756, 12.8861168 41.8413295, 12.8861419 41.8413634, 12.8861711 41.8413984, 12.8861931 41.8414193, 12.8862191 41.8414413, 12.8862411 41.8414589, 12.8862784 41.8414856, 12.886325 41.8415154, 12.8863524 41.8415306, 12.8863891 41.8415488, 12.8864091 41.841556, 12.8864349 41.8415632, 12.8864632 41.8415674, 12.8864915 41.8415696, 12.8865404 41.8415696, 12.8865645 41.841569, 12.8865963 41.8415665, 12.8866329 41.8415616, 12.8866704 41.8415547, 12.8867116 41.8415454, 12.88675 41.8415351, 12.8868583 41.8415018, 12.8868998 41.8414878, 12.8869265 41.8414777, 12.886974 41.8414581, 12.8870106 41.8414394, 12.8870423 41.8414194, 12.887072 41.8413987, 12.8871003 41.8413769)",,,,
"[30427078, 905930271]",,Viale Füssen,residential,False,False,138.302,"LINESTRING (12.8855644 41.8402602, 12.8855129 41.8399518, 12.8855069 41.8399135, 12.8855023 41.8398762, 12.8854977 41.8398366, 12.8854944 41.8397979, 12.8854909 41.8397668, 12.8854872 41.8397366, 12.8854836 41.8397064, 12.8854779 41.8396784, 12.8854722 41.8396504, 12.8854657 41.8396204, 12.8854191 41.8394486, 12.885397 41.8393671, 12.8853907 41.8393337, 12.8853861 41.8392922, 12.8853864 41.8392719, 12.8853881 41.8392527, 12.8853909 41.8392309, 12.8853951 41.8392101, 12.8854047 41.8391703, 12.8854143 41.8391346, 12.8854301 41.839093, 12.8854433 41.8390574, 12.8854551 41.8390326)",,,,
173692507,,Viale Alcide De Gasperi,residential,False,True,23.873,"LINESTRING (12.8867426 41.8416989, 12.886715 41.8417269, 12.8867013 41.8417427, 12.8866865 41.8417711, 12.8866792 41.8417987, 12.8866727 41.8418211, 12.8866705 41.8418428, 12.8866669 41.8419006)",,,,
"[173692505, 1049379309]",,Viale Alcide De Gasperi,residential,False,False,46.489999999999995,"LINESTRING (12.8867426 41.8416989, 12.8868125 41.8416394, 12.8868969 41.8415617, 12.8869877 41.8414781, 12.8870474 41.841428, 12.8870745 41.841403, 12.8871003 41.8413769)",,,,
1220272422,,Largo Caduti di Nassiriya,residential,True,False,21.083,"LINESTRING (12.8883282 41.8383003, 12.8885656 41.838232)",,,,
1220272421,,Largo Caduti di Nassiriya,residential,True,False,20.726,"LINESTRING (12.8883282 41.8383003, 12.8882612 41.8382872, 12.8880862 41.838253)",,,,
170606929,,Viale Alcide De Gasperi,residential,False,True,23.205000000000002,"LINESTRING (12.8866669 41.8419006, 12.8866697 41.8419731, 12.8866719 41.8420198, 12.8866792 41.8420567, 12.8866922 41.8420789, 12.8867065 41.8421047)",,,,
173691856,,Via Aldo Moro,residential,True,False,15.502,"LINESTRING (12.8866669 41.8419006, 12.8866617 41.8419183, 12.8866484 41.8419261, 12.8866279 41.8419312, 12.8866077 41.8419331, 12.8865795 41.8419279, 12.8865592 41.8419215, 12.8865148 41.8419002)",1,,,
173692507,,Viale Alcide De Gasperi,residential,False,False,23.872999999999998,"LINESTRING (12.8866669 41.8419006, 12.8866705 41.8418428, 12.8866727 41.8418211, 12.8866792 41.8417987, 12.8866865 41.8417711, 12.8867013 41.8417427, 12.886715 41.8417269, 12.8867426 41.8416989)",,,,
128184431,,Via Aldo Moro,residential,True,False,27.736,"LINESTRING (12.8867065 41.8421047, 12.8865148 41.8419002)",1,,,
"[1147754523, 128186611]",,Viale Alcide De Gasperi,residential,False,True,308.846,"LINESTRING (12.8867065 41.8421047, 12.8868065 41.8421861, 12.8868878 41.8422372, 12.8869602 41.8422731, 12.8870327 41.8423011, 12.8870944 41.8423131, 12.8871721 41.8423151, 12.8872553 41.8423051, 12.8873329 41.842279, 12.8873867 41.8422611, 12.887435 41.8422411, 12.8874858 41.8422111, 12.887585 41.842103, 12.8876414 41.8419573, 12.8876844 41.8418315, 12.8878117 41.8414266, 12.8878757 41.8410223, 12.8880493 41.8405928, 12.8881151 41.8404803, 12.8881826 41.8404158, 12.8882543 41.8403779, 12.8883592 41.8403644, 12.8884452 41.8403638)",,,,
170606929,,Viale Alcide De Gasperi,residential,False,False,23.205,"LINESTRING (12.8867065 41.8421047, 12.8866922 41.8420789, 12.8866792 41.8420567, 12.8866719 41.8420198, 12.8866697 41.8419731, 12.8866669 41.8419006)",,,,
128196405,,Via di Colle Martino,residential,False,False,34.285,"LINESTRING (12.8858621 41.8389785, 12.8857266 41.8389909, 12.8856951 41.8389944, 12.8856647 41.8389981, 12.8856312 41.8390028, 12.8855988 41.8390077, 12.8855393 41.8390177, 12.8854551 41.8390326)",,,,
174074440,,Via Ceciliana,residential,False,True,53.529999999999994,"LINESTRING (12.8858621 41.8389785, 12.8858332 41.8389704, 12.8858034 41.8389588, 12.8857676 41.8389409, 12.8857097 41.8389024, 12.8856847 41.8388838, 12.8856624 41.8388651, 12.8856414 41.8388443, 12.8856243 41.8388245, 12.885609 41.838803, 12.8855845 41.8387671, 12.8855362 41.8386862, 12.8855107 41.8386458, 12.8854844 41.8386056)",,,,
491208759,,Via Ceciliana,residential,False,False,46.295,"LINESTRING (12.8858621 41.8389785, 12.8858958 41.8389856, 12.8859302 41.8389911, 12.8859619 41.838994, 12.8859947 41.8389956, 12.8860255 41.8389955, 12.8860573 41.838994, 12.886105 41.8389903, 12.886154 41.838985, 12.8862308 41.8389742, 12.8862646 41.8389684, 12.8862951 41.838962, 12.8863237 41.838955, 12.8863517 41.838947, 12.8864049 41.8389279)",,,,
174074440,,Via Ceciliana,residential,False,False,53.53000000000001,"LINESTRING (12.8854844 41.8386056, 12.8855107 41.8386458, 12.8855362 41.8386862, 12.8855845 41.8387671, 12.885609 41.838803, 12.8856243 41.8388245, 12.8856414 41.8388443, 12.8856624 41.8388651, 12.8856847 41.8388838, 12.8857097 41.8389024, 12.8857676 41.8389409, 12.8858034 41.8389588, 12.8858332 41.8389704, 12.8858621 41.8389785)",,,,
974427707,,Viale Füssen,residential,False,True,48.109,"LINESTRING (12.8854844 41.8386056, 12.8854933 41.8386503, 12.8855013 41.8386952, 12.8855063 41.8387327, 12.8855083 41.8387676, 12.8855081 41.8388014, 12.8855074 41.8388421, 12.8855045 41.8388752, 12.8854989 41.8389054, 12.8854922 41.8389316, 12.8854828 41.8389607, 12.8854551 41.8390326)",,,,
173691654,,Via Aldo Moro,residential,True,False,27.298,"LINESTRING (12.8863944 41.8417862, 12.8864898 41.8418356, 12.8865404 41.8418527, 12.8865874 41.8418609, 12.8866194 41.8418661, 12.88665 41.8418719, 12.886664 41.8418807, 12.8866669 41.8419006)",1,,,
175760580,,Via Aldo Moro,residential,True,False,34.257999999999996,"LINESTRING (12.8863944 41.8417862, 12.8864575 41.8418032, 12.886484 41.8418086, 12.886511 41.8418112, 12.8865364 41.8418129, 12.8865584 41.8418096, 12.8865873 41.8418036, 12.8866194 41.841795, 12.8866456 41.8417812, 12.8866648 41.8417704, 12.8867426 41.8416989)",1,,,
114442568,,Via dei Cappuccini,residential,False,True,239.987,"LINESTRING (12.8956488 41.8393861, 12.8956582 41.8393958, 12.8956612 41.8394112, 12.8956485 41.8394313, 12.8955878 41.8394739, 12.8955381 41.8394928, 12.8948006 41.8397435, 12.8944345 41.8398794, 12.8954591 41.8400978, 12.8957316 41.8401375, 12.895734 41.8402328)",,,,
"[128066802, 114442571]",,"['Via del Borgo', 'Via Dante Alighieri']",residential,False,False,384.74800000000005,"LINESTRING (12.8956488 41.8393861, 12.8954522 41.8394344, 12.894784 41.8394253, 12.893888 41.8393955, 12.8937132 41.8394005, 12.8935815 41.8394056, 12.8934884 41.839431, 12.893303 41.8394521, 12.8932315 41.8394598, 12.8932066 41.8394622, 12.8931147 41.8394833, 12.8928638 41.8395945, 12.891421 41.8398032, 12.8914039 41.8398056, 12.8911025 41.8398451)",,,,
"[191937472, 191937474, 1135809603, 128067012, 458922393, 458924345]",,Via delle Monache,residential,False,True,170.45200000000003,"LINESTRING (12.8956488 41.8393861, 12.8956307 41.8393775, 12.8955889 41.8393611, 12.8955102 41.8393381, 12.8954565 41.8393237, 12.8950709 41.8392406, 12.8945977 41.83914, 12.8945339 41.8391264, 12.8945146 41.8391223, 12.8941079 41.8390359, 12.894101 41.8390344, 12.8940831 41.8390219, 12.8940683 41.8390076, 12.8940592 41.8389905, 12.894057 41.8389715, 12.8940789 41.8388359, 12.8940821 41.8388159, 12.894085 41.8387983, 12.8940976 41.8387214)",,,building_passage,
"[30427078, 905930271]",,Viale Füssen,residential,False,True,138.30200000000002,"LINESTRING (12.8854551 41.8390326, 12.8854433 41.8390574, 12.8854301 41.839093, 12.8854143 41.8391346, 12.8854047 41.8391703, 12.8853951 41.8392101, 12.8853909 41.8392309, 12.8853881 41.8392527, 12.8853864 41.8392719, 12.8853861 41.8392922, 12.8853907 41.8393337, 12.885397 41.8393671, 12.8854191 41.8394486, 12.8854657 41.8396204, 12.8854722 41.8396504, 12.8854779 41.8396784, 12.8854836 41.8397064, 12.8854872 41.8397366, 12.8854909 41.8397668, 12.8854944 41.8397979, 12.8854977 41.8398366, 12.8855023 41.8398762, 12.8855069 41.8399135, 12.8855129 41.8399518, 12.8855644 41.8402602)",,,,
128196405,,Via di Colle Martino,residential,False,True,34.285,"LINESTRING (12.8854551 41.8390326, 12.8855393 41.8390177, 12.8855988 41.8390077, 12.8856312 41.8390028, 12.8856647 41.8389981, 12.8856951 41.8389944, 12.8857266 41.8389909, 12.8858621 41.8389785)",,,,
974427707,,Viale Füssen,residential,False,False,48.108999999999995,"LINESTRING (12.8854551 41.8390326, 12.8854828 41.8389607, 12.8854922 41.8389316, 12.8854989 41.8389054, 12.8855045 41.8388752, 12.8855074 41.8388421, 12.8855081 41.8388014, 12.8855083 41.8387676, 12.8855063 41.8387327, 12.8855013 41.8386952, 12.8854933 41.8386503, 12.8854844 41.8386056)",,,,
232344477,,Via degli XI Martiri,residential,True,False,44.628,"LINESTRING (12.8936325 41.8386893, 12.893646 41.8385729, 12.8936619 41.8383256, 12.8936413 41.838292)",,,,
"[398202841, 239452539, 504588243, 30426921]",,"['Piazza Regina Margherita', 'Via Anicia', 'Corso Pierluigi']",residential,True,False,169.676,"LINESTRING (12.8936325 41.8386893, 12.8936109 41.8386892, 12.8934239 41.8387046, 12.8933518 41.8387119, 12.8933103 41.8387162, 12.8931337 41.8387414, 12.8930488 41.8387542, 12.8929577 41.8387704, 12.8928407 41.8387931, 12.892711 41.8388173, 12.8926702 41.8388233, 12.8924578 41.8388324, 12.8923261 41.8388401, 12.8922886 41.8388205, 12.8922484 41.8388011, 12.8921997 41.8387824, 12.8921404 41.8387759, 12.8920949 41.8387794, 12.8920006 41.838799, 12.8918418 41.8388306, 12.8916443 41.8388747)",,,,no
"[194919162, 1096818547, 1096818548, 128264139]",,"['Via Pierantonio Petrini', ""Vicolo dell'Arco""]",residential,True,False,204.419,"LINESTRING (12.8936413 41.838292, 12.8935985 41.8383177, 12.8931918 41.8383744, 12.89298 41.8383903, 12.8929062 41.8383949, 12.8928551 41.8383981, 12.8926471 41.8384112, 12.8926385 41.8384117, 12.8924182 41.838422, 12.892224 41.8384533, 12.8921845 41.8384647, 12.8920933 41.8385, 12.8920161 41.8385216, 12.8919769 41.8385325, 12.8918253 41.8385772, 12.8918147 41.8385805, 12.8915657 41.8386473, 12.8916056 41.8387596, 12.8916443 41.8388747)",,,,
"[504588240, 504588243, 30426924, 504588239]",,"['Piazza della Liberazione', 'Piazza Gregorio Pantanelli', 'Corso Pierluigi']",residential,True,False,193.697,"LINESTRING (12.8916443 41.8388747, 12.8913349 41.8389458, 12.8909862 41.8390071, 12.8905962 41.8390757, 12.890411 41.8391072, 12.8902367 41.8391374, 12.8897312 41.839232, 12.8894629 41.8392752, 12.889374 41.8392887)",1,,,
"[1097507417, 1097507418, 128289599]",,Via Don Minzoni,residential,False,False,166.82899999999998,"LINESTRING (12.886545 41.8375556, 12.8876325 41.837422, 12.8878909 41.8373903, 12.8884251 41.8373247, 12.8884579 41.8373207, 12.8885317 41.8373105)",,,,
"[1097507417, 1097507418, 128289599]",,Via Don Minzoni,residential,False,True,166.829,"LINESTRING (12.8885317 41.8373105, 12.8884579 41.8373207, 12.8884251 41.8373247, 12.8878909 41.8373903, 12.8876325 41.837422, 12.886545 41.8375556)",,,,
170600189,,Viale Pio XII,tertiary,False,False,58.857,"LINESTRING (12.8885317 41.8373105, 12.8885513 41.8373947, 12.8885988 41.837617, 12.8886461 41.8378329)",,,,
170600189,,Viale Pio XII,tertiary,False,True,107.403,"LINESTRING (12.8885317 41.8373105, 12.8885058 41.8372109, 12.8884821 41.8371083, 12.8884273 41.8368852, 12.8883952 41.8367547, 12.8883661 41.8366364, 12.8883151 41.8364288, 12.8882983 41.8363604)",,,,
"[1035858246, 170236303]",,Via Porta San Francesco,residential,False,True,135.236,"LINESTRING (12.8908037 41.8414059, 12.890612 41.8415972, 12.8905807 41.8416078, 12.8904696 41.8416516, 12.8904012 41.8416801, 12.8902968 41.8417556, 12.8901385 41.8418815, 12.8900339 41.8419754, 12.8899695 41.8420493, 12.8899533 41.8421288, 12.8899454 41.8422172, 12.8899381 41.8422895, 12.88993 41.8423125, 12.8899049 41.8423518)",,,,
188675595,,Via di Porta San Martino,residential,False,True,13.524,"LINESTRING (12.8887242 41.8383467, 12.8887064 41.8382258)",,,,
401755923,,Largo Caduti di Nassiriya,residential,True,False,16.023,"LINESTRING (12.8887242 41.8383467, 12.8885308 41.8383482)",,,,
173692499,,Via Aldo Moro,residential,True,False,16.13,"LINESTRING (12.8865148 41.8419002, 12.8863944 41.8417862)",1,,,
"[173945438, 1262183591]",,Via Consortile,residential,False,True,294.82300000000004,"LINESTRING (12.8912678 41.8423331, 12.8912705 41.842405, 12.8912759 41.8425729, 12.8913832 41.8426908, 12.8916766 41.8431099, 12.8917495 41.8432901, 12.891761 41.8434226, 12.8917531 41.8434885, 12.8917347 41.8435047, 12.8917074 41.8435135, 12.8916774 41.8435002, 12.8915939 41.8433588, 12.8915723 41.8433465, 12.8915479 41.8433601, 12.89137 41.843622, 12.8913209 41.8436434, 12.891275 41.8436453, 12.8912439 41.8436322, 12.8912267 41.8436049, 12.8912199 41.8435537, 12.8911325 41.8432447, 12.8911069 41.8432143, 12.8908 41.8430014)",,,,
299925797,SP58a,Strada Provinciale 58,tertiary,False,False,27.09,"LINESTRING (12.8901256 41.8425311, 12.8899543 41.8424001, 12.889928 41.8423755, 12.8899148 41.8423624, 12.8899049 41.8423518)",,,,
1262183591,,Via Consortile,residential,False,False,78.119,"LINESTRING (12.8901256 41.8425311, 12.8902084 41.8425509, 12.8903773 41.8426228, 12.8905674 41.8427781, 12.8908 41.8430014)",,,,
"[459032752, 173692505, 1049379162, 175334464]",,Viale Alcide De Gasperi,residential,False,False,241.48899999999992,"LINESTRING (12.8876164 41.8401313, 12.8876708 41.8399848, 12.8877586 41.8397336, 12.887908 41.8392682, 12.8879236 41.8391887, 12.8879261 41.8391651, 12.887926 41.8391478, 12.8879231 41.8391269, 12.8879153 41.8391092, 12.8879044 41.8390919, 12.8878641 41.83903, 12.8878172 41.838975, 12.8877907 41.8389455, 12.8877562 41.8389144, 12.8876572 41.8388285, 12.887607 41.8387843, 12.8875942 41.8387704, 12.8875822 41.8387539, 12.8875746 41.8387366, 12.8875687 41.8387152, 12.8875666 41.8386999, 12.8875664 41.8386829, 12.8875702 41.8386578, 12.8875781 41.8386291, 12.8875991 41.8385773, 12.8876301 41.8384936, 12.8876439 41.838467, 12.8876568 41.8384447, 12.8876683 41.8384265, 12.8876808 41.838413, 12.8876977 41.8384004, 12.8877232 41.8383894, 12.8877541 41.8383794, 12.887792 41.8383706, 12.8878366 41.8383637, 12.8878733 41.8383594, 12.8879153 41.8383561, 12.8879522 41.8383543, 12.887993 41.8383525, 12.8881034 41.8383516)",,,,
