osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge,junction,access,width
"[1222562153, 1222562154, 460392932]",2,Via Circondaria Sud,tertiary,False,True,53.144,"LINESTRING (11.0549508 44.5924015, 11.0551087 44.5926412, 11.055187 44.5927602, 11.0552358 44.5928342)",,,,,,
1222562155,2,Via Circondaria Sud,tertiary,False,False,38.731,"LINESTRING (11.0549508 44.5924015, 11.0547015 44.5924889, 11.054512 44.5925554)",50,,,,,
28776158,,Via Ripa Superiore,residential,True,False,81.735,"LINESTRING (11.0552358 44.5928342, 11.054336 44.5931944)",,,,,,
"[1222562153, 1222562154, 460392932]",2,Via Circondaria Sud,tertiary,False,False,53.144000000000005,"LINESTRING (11.0552358 44.5928342, 11.055187 44.5927602, 11.0551087 44.5926412, 11.0549508 44.5924015)",,,,,,
"[1228282680, 460392932]",,Via Circondaria Sud,tertiary,False,True,91.464,"LINESTRING (11.0552358 44.5928342, 11.0555233 44.5932756, 11.055562 44.5933351, 11.0556381 44.5934624, 11.0557108 44.5935839)",,,,,,
28776158,,Via Ripa Superiore,residential,True,False,47.015,"LINESTRING (11.0532962 44.5935817, 11.0527712 44.5937792)",,,,,,
48043449,1,Via Zanolini,residential,True,False,62.009,"LINESTRING (11.0532962 44.5935817, 11.0529517 44.5930809)",,,,,,
"[591480019, 1228282679]",,Via Zanolini,residential,False,True,118.31700000000001,"LINESTRING (11.0532962 44.5935817, 11.0535906 44.5940449, 11.0537247 44.5942408, 11.0538659 44.5944628, 11.0538723 44.594473, 11.0539225 44.5945477)",,,,,,
"[48043450, 1222285708]",,Via Don Luigi Roncagli,residential,False,False,71.42699999999999,"LINESTRING (11.0500814 44.5947723, 11.049889 44.5945029, 11.0498694 44.5944755, 11.0497702 44.5943366, 11.049668 44.5942014)",,,,,,
28776159,,Via Paolo Andrea Parenti,residential,True,False,112.43199999999999,"LINESTRING (11.0517622 44.5952979, 11.0517066 44.5952192, 11.0511239 44.5943947)",,,,,,
"[1223002317, 47986494]",,Via Visconti,residential,True,False,115.383,"LINESTRING (11.0517622 44.5952979, 11.0518043 44.5953588, 11.0518214 44.5953837, 11.0524017 44.5962303)",,,,,,
1223292136,2,Corso Martiri,secondary,False,False,46.25,"LINESTRING (11.0517622 44.5952979, 11.0518228 44.595277, 11.0521637 44.5951591, 11.0522877 44.5951163)",,,,,,
"[1223292136, 1223292135]",2,Corso Martiri,secondary,False,True,45.059999999999995,"LINESTRING (11.0517622 44.5952979, 11.051705 44.5953176, 11.0512878 44.5954616, 11.0512646 44.5954696, 11.05125 44.5954745)",,,,,,
1175596755,,Via Ripa Superiore,residential,True,False,48.836,"LINESTRING (11.0511239 44.5943947, 11.0505772 44.594598)",,,,,,
1228282675,,Via Paolo Andrea Parenti,residential,True,False,68.74,"LINESTRING (11.0511239 44.5943947, 11.0507339 44.5938424)",,,,,,
464107564,2,Via Circondaria Sud,secondary,False,True,2.694,"LINESTRING (11.0507339 44.5938424, 11.0507662 44.5938348)",,,,,,
"[1175596764, 1223575388]",2,Via Circondaria Sud,secondary,False,False,50.154,"LINESTRING (11.0507339 44.5938424, 11.0506627 44.5938648, 11.0503616 44.5939593, 11.0501977 44.5940108, 11.050155 44.5940254)",50,,,,,
47986470,,Via Ripa Inferiore,residential,False,False,21.283,"LINESTRING (11.0529165 44.5960455, 11.0526765 44.5961317)",,,,,,
47986470,,Via Ripa Inferiore,residential,False,True,4.627,"LINESTRING (11.0529165 44.5960455, 11.0529687 44.5960268)",,,,,,
1222774999,2,Corso Martiri,secondary,False,False,47.69,"LINESTRING (11.0522877 44.5951163, 11.0528298 44.5949294)",30,,,,,
"[28776160, 1222774994, 1246913387, 1246913386]",,Via Cappi,residential,True,False,114.69500000000001,"LINESTRING (11.0522877 44.5951163, 11.0523301 44.5951757, 11.0523469 44.5952006, 11.0525407 44.5954881, 11.0527571 44.595809, 11.0529165 44.5960455)",,,,,,
"[1223002368, 47986481, 1223002367]",,Via Paolo Tarozzi,residential,True,False,113.485,"LINESTRING (11.0522877 44.5951163, 11.0522311 44.595032, 11.0521008 44.594838, 11.051968 44.5946403, 11.0519362 44.594593, 11.0518358 44.5944435, 11.0516693 44.5941956)",,,,,,
1223292136,2,Corso Martiri,secondary,False,True,46.25,"LINESTRING (11.0522877 44.5951163, 11.0521637 44.5951591, 11.0518228 44.595277, 11.0517622 44.5952979)",,,,,,
441623654,,Via Peschiera,tertiary,True,False,27.157,"LINESTRING (11.0584158 44.5911642, 11.0583052 44.5911994, 11.0582437 44.5912121, 11.0581546 44.5912243, 11.058094 44.5912447)",50,,,,,
"[1222775000, 47986475]",,Via Domenico Dal Bagno,residential,True,False,115.342,"LINESTRING (11.0539225 44.5945477, 11.0539621 44.5946014, 11.0539832 44.594632, 11.0545662 44.5954782)",,,,,,
252668749,2,Corso Martiri,secondary,False,False,45.223,"LINESTRING (11.0539225 44.5945477, 11.0539777 44.5945282, 11.0543964 44.5943806, 11.0544343 44.5943672)",30,,,,,
252668749,2,Corso Martiri,secondary,False,True,47.146,"LINESTRING (11.0539225 44.5945477, 11.0538568 44.594571, 11.0535414 44.5946826, 11.0533893 44.5947364)",30,,,,,
"[591480019, 1228282679]",,Via Zanolini,residential,False,False,118.317,"LINESTRING (11.0539225 44.5945477, 11.0538723 44.594473, 11.0538659 44.5944628, 11.0537247 44.5942408, 11.0535906 44.5940449, 11.0532962 44.5935817)",,,,,,
1222775007,2,Via Circondaria Sud,tertiary,False,False,97.948,"LINESTRING (11.0529517 44.5930809, 11.0518383 44.5934647)",50,,,,,
1222775009,2,Via Circondaria Sud,tertiary,False,True,46.663,"LINESTRING (11.0529517 44.5930809, 11.0534845 44.5929016)",50,,,,,
1225216217,2,Via Circondaria Nord,tertiary,True,False,13.11,"LINESTRING (11.0509828 44.5973741, 11.0508441 44.5974385)",50,,,,,
1223002372,2,Via Circondaria Nord,tertiary,False,False,64.888,"LINESTRING (11.0509828 44.5973741, 11.0510106 44.5973639, 11.0517118 44.5971075)",,,,,,
1222774866,,Via Dante Alighieri,residential,False,False,29.044,"LINESTRING (11.0505603 44.5978001, 11.0504671 44.5978398, 11.0502344 44.5979195)",50,,,,,
"[1222774864, 1222774866]",2,Via Dante Alighieri,residential,False,True,32.678,"LINESTRING (11.0505603 44.5978001, 11.0506247 44.5977533, 11.0506696 44.5976953, 11.0507638 44.5975477)",50,,,,,
48482728,2,Via Andrea Costa,secondary,False,False,179.336,"LINESTRING (11.0478224 44.5987415, 11.0477685 44.5986594, 11.0474506 44.5981743, 11.0469708 44.5974186, 11.0469399 44.5973704, 11.0468789 44.5972753)",50,,,,,
"[1222774865, 47986490]",2,Via Dante Alighieri,residential,False,True,49.687999999999995,"LINESTRING (11.0478224 44.5987415, 11.0479557 44.5986988, 11.0483306 44.5985641, 11.0483865 44.5985459)",50,,,,,
1222775008,2,Via Circondaria Sud,tertiary,False,False,44.562,"LINESTRING (11.054512 44.5925554, 11.0540039 44.5927277)",50,,,,,
1222562155,2,Via Circondaria Sud,tertiary,False,True,38.731,"LINESTRING (11.054512 44.5925554, 11.0547015 44.5924889, 11.0549508 44.5924015)",50,,,,,
1222562156,1,Via Solimei,residential,True,False,92.98499999999999,"LINESTRING (11.054512 44.5925554, 11.0544126 44.5923678, 11.0542703 44.5921048, 11.0540916 44.5917746)",50,,,,,
464107562,2,Via Circondaria Sud,tertiary,False,True,182.909,"LINESTRING (11.0496972 44.5960232, 11.049642 44.5959419, 11.0495781 44.5958477, 11.0495227 44.5957661, 11.0495082 44.5957448, 11.049451 44.5956605, 11.0493774 44.5955521, 11.0493652 44.5955342, 11.0491947 44.5952829, 11.0491395 44.5952015, 11.0490308 44.5950415, 11.0487504 44.5946284, 11.0486919 44.5945422)",50,,,,,
979691279,,Via Circondaria Nord,tertiary,False,False,161.777,"LINESTRING (11.0496972 44.5960232, 11.0497593 44.5961097, 11.0506254 44.5973193)",50,,,,,
1223280671,2,Corso Martiri,secondary,False,True,104.318,"LINESTRING (11.0496972 44.5960232, 11.0496327 44.5960459, 11.0485159 44.5964386)",,,,,,
"[1222774993, 1224845324, 1224841542]",2,Corso Martiri,secondary,False,False,29.743,"LINESTRING (11.0496972 44.5960232, 11.0497809 44.5959935, 11.0498821 44.595957, 11.0499296 44.5959399, 11.0500327 44.5959029)",,,,,,
"[460392923, 1227850079]",2,Via Circondaria Nord,tertiary,False,False,173.699,"LINESTRING (11.0569122 44.5953211, 11.0568574 44.5952349, 11.0567407 44.5950511, 11.0563308 44.5944716, 11.0562492 44.5943635, 11.0561448 44.5942242, 11.0559323 44.5939823, 11.0558943 44.5939391)",,,,,,
1227850127,2,Via Circondaria Nord,tertiary,False,True,59.322,"LINESTRING (11.0569122 44.5953211, 11.0564384 44.5954826, 11.0562364 44.5955514)",,,,,,
"[1227850146, 1227850134]",2,Via Giuseppe Verdi,residential,False,True,121.26,"LINESTRING (11.0569122 44.5953211, 11.0570148 44.5952852, 11.0575657 44.5950923, 11.0580591 44.5949314, 11.058296 44.5948542)",,,,,,
37630922,2,Via Circondaria Nord,tertiary,False,False,62.275,"LINESTRING (11.0538001 44.5963815, 11.0545096 44.5961398)",,,,,,
979691281,,Via Guglielmo Marconi,residential,False,True,65.212,"LINESTRING (11.0538001 44.5963815, 11.0541524 44.5969116)",,,,,,
47986491,,Via della Vittoria,residential,False,False,64.944,"LINESTRING (11.0538001 44.5963815, 11.0537446 44.5962996, 11.0534504 44.5958532)",,,,,,
1227850153,2,Via Circondaria Nord,tertiary,False,True,43.327,"LINESTRING (11.0538001 44.5963815, 11.0535804 44.5964579, 11.0533084 44.5965525)",,,,,,
47986470,,Via Ripa Inferiore,residential,False,False,42.75,"LINESTRING (11.0534504 44.5958532, 11.0533646 44.595884, 11.0532353 44.5959306, 11.0531988 44.5959427, 11.0529687 44.5960268)",,,,,,
47986491,,Via della Vittoria,residential,False,True,64.944,"LINESTRING (11.0534504 44.5958532, 11.0537446 44.5962996, 11.0538001 44.5963815)",,,,,,
48043451,2,Via Ennio Garagnani,residential,False,False,60.923,"LINESTRING (11.051356 44.5966217, 11.0517118 44.5971075)",,,,,,
1227850172,,Via Ripa Inferiore,residential,False,True,50.222,"LINESTRING (11.051356 44.5966217, 11.0519151 44.5964084)",,,,,,
"[1221413568, 1226999969, 1221413569, 37634566, 1222285512]",2,Via Piella,residential,False,False,304.783,"LINESTRING (11.0486919 44.5945422, 11.0486479 44.5944768, 11.0485792 44.5943747, 11.0478928 44.5933554, 11.0478558 44.5932958, 11.0478406 44.5932712, 11.0478202 44.5932384, 11.047789 44.5931881, 11.0477592 44.59314, 11.0477126 44.5930739, 11.0475501 44.5928287, 11.047533 44.5928029, 11.0475229 44.5927876, 11.0474316 44.59265, 11.0473639 44.5925479, 11.0473486 44.5925248, 11.0470966 44.5921447, 11.0470424 44.5920658)",30,,yes,,,
464107562,2,Via Circondaria Sud,tertiary,False,False,182.90900000000002,"LINESTRING (11.0486919 44.5945422, 11.0487504 44.5946284, 11.0490308 44.5950415, 11.0491395 44.5952015, 11.0491947 44.5952829, 11.0493652 44.5955342, 11.0493774 44.5955521, 11.049451 44.5956605, 11.0495082 44.5957448, 11.0495227 44.5957661, 11.0495781 44.5958477, 11.049642 44.5959419, 11.0496972 44.5960232)",50,,,,,
"[1228282770, 1222285707, 1221361775]",2,Via Circondaria Sud,secondary,False,True,86.07900000000001,"LINESTRING (11.0486919 44.5945422, 11.0487781 44.5945121, 11.0488552 44.5944851, 11.049097 44.5944005, 11.0496077 44.5942217, 11.049668 44.5942014)",30,SP14,,,,
"[1223288522, 47986517]",2,Via Filippo Turati,secondary,False,False,176.274,"LINESTRING (11.0486919 44.5945422, 11.0486272 44.5945646, 11.0485465 44.5945925, 11.0482518 44.5946945, 11.047602 44.5949194, 11.0469888 44.5951317, 11.0468159 44.595179, 11.0466761 44.5952122)",30,SP14,,,,
37631102,2,Via Francia,residential,False,True,74.127,"LINESTRING (11.0470424 44.5920658, 11.0471313 44.5920354, 11.0477851 44.591812, 11.0478864 44.5917774)",50,,,,,
"[1221413568, 1221413569, 1226999969, 37634566, 1222285512]",2,Via Piella,residential,False,True,304.783,"LINESTRING (11.0470424 44.5920658, 11.0470966 44.5921447, 11.0473486 44.5925248, 11.0473639 44.5925479, 11.0474316 44.59265, 11.0475229 44.5927876, 11.047533 44.5928029, 11.0475501 44.5928287, 11.0477126 44.5930739, 11.0477592 44.59314, 11.047789 44.5931881, 11.0478202 44.5932384, 11.0478406 44.5932712, 11.0478558 44.5932958, 11.0478928 44.5933554, 11.0485792 44.5943747, 11.0486479 44.5944768, 11.0486919 44.5945422)",30,,yes,,,
1223280673,,Via Gregorio Agnini,residential,False,True,30.019,"LINESTRING (11.0481095 44.5952321, 11.0477708 44.5953534)",,,,,,
39890310,,Via Valter Tabacchi,residential,False,False,50.346,"LINESTRING (11.0523333 44.5907727, 11.0517321 44.59092)",,,,,,
48456205,,Via Giacomo Puccini,residential,False,True,54.609,"LINESTRING (11.0583132 44.5935719, 11.05861 44.5940152)",,,,,,
1262252146,,Via Giacomo Puccini,residential,False,False,45.45,"LINESTRING (11.0583132 44.5935719, 11.0582734 44.5935168, 11.0580546 44.593207)",,,,,,
1262252146,,Via Giacomo Puccini,residential,False,True,45.45,"LINESTRING (11.0580546 44.593207, 11.0582734 44.5935168, 11.0583132 44.5935719)",,,,,,
1227850151,2,Via Giuseppe Verdi,residential,False,False,63.282,"LINESTRING (11.0590128 44.5946025, 11.0589531 44.5946235, 11.0585902 44.5947509, 11.058296 44.5948542)",,,,,,
"[1262252145, 48456205]",,Via Giacomo Puccini,residential,False,False,72.67699999999999,"LINESTRING (11.0590128 44.5946025, 11.0589806 44.5945555, 11.0587966 44.5942873, 11.05861 44.5940152)",,,,,,
48456205,,Via Giacomo Puccini,residential,False,False,54.609,"LINESTRING (11.05861 44.5940152, 11.0583132 44.5935719)",,,,,,
"[1262252145, 48456205]",,Via Giacomo Puccini,residential,False,True,72.67699999999999,"LINESTRING (11.05861 44.5940152, 11.0587966 44.5942873, 11.0589806 44.5945555, 11.0590128 44.5946025)",,,,,,
39890295,,Via Venti Settembre,residential,False,True,121.75699999999999,"LINESTRING (11.0573838 44.5933419, 11.0573483 44.5932957, 11.0567185 44.5923548)",,,,,,
252668389,2,Corso Martiri,secondary,False,False,111.549,"LINESTRING (11.0573838 44.5933419, 11.0579974 44.5931213, 11.0586413 44.5928897)",,,,,,
252668389,2,Corso Martiri,secondary,False,True,104.013,"LINESTRING (11.0573838 44.5933419, 11.0568448 44.5935293, 11.0562034 44.5937523)",,,,,,
"[48441067, 1262252133]",,Via Amilcare Ponchielli,residential,True,False,191.132,"LINESTRING (11.0573838 44.5933419, 11.0575106 44.5934352, 11.0577176 44.5937395, 11.0577215 44.5937554, 11.057721 44.5937684, 11.0577146 44.5937792, 11.0576819 44.5937992, 11.0576394 44.5938332, 11.0576291 44.5938528, 11.0576255 44.5938707, 11.0576302 44.5938941, 11.0576383 44.5939153, 11.0576581 44.5939448, 11.0581744 44.5946798, 11.058296 44.5948542)",,,,,,
1228282688,,Via Emilio Po,residential,False,True,122.681,"LINESTRING (11.0512029 44.592052, 11.0521579 44.5917351, 11.0519962 44.5914014)",,,,,,
1228282751,,Via Fratelli Moscardini,residential,False,True,48.627,"LINESTRING (11.0512029 44.592052, 11.051188 44.5920276, 11.0509675 44.5916481)",,,,,,
"[1230893353, 1248854041]",,Via Fratelli Moscardini,residential,False,False,59.92700000000001,"LINESTRING (11.0512029 44.592052, 11.0511144 44.5922934, 11.051295 44.5925527)",,,,,,
"[47986480, 1228282756, 1228282755, 47893492]",,"['Via Luigi Zanasi', 'Via Fratelli Moscardini']",residential,True,False,110.164,"LINESTRING (11.051295 44.5925527, 11.0515309 44.5929551, 11.0516372 44.5931366, 11.0517029 44.5932486, 11.0518097 44.5934206, 11.0518383 44.5934647)",,,,,,
"[47893493, 1228282687]",2,Via Bruno Razzini,residential,False,False,240.43899999999996,"LINESTRING (11.051295 44.5925527, 11.0531197 44.5919683, 11.0532166 44.5919718, 11.0532872 44.5919941, 11.0540916 44.5917746)",,,,,,
"[1248854041, 1230893353]",,Via Fratelli Moscardini,residential,False,True,59.92700000000001,"LINESTRING (11.051295 44.5925527, 11.0511144 44.5922934, 11.0512029 44.592052)",,,,,,
595056406,1,Via Solimei,residential,True,False,86.598,"LINESTRING (11.0540916 44.5917746, 11.0539132 44.591438, 11.0538534 44.5913275, 11.0537103 44.5910447)",,,,,,
"[47893493, 1228282687]",2,Via Bruno Razzini,residential,False,True,240.439,"LINESTRING (11.0540916 44.5917746, 11.0532872 44.5919941, 11.0532166 44.5919718, 11.0531197 44.5919683, 11.051295 44.5925527)",,,,,,
1228074561,2,Corso Martiri,secondary,False,False,3.253,"LINESTRING (11.0550004 44.5941675, 11.0550372 44.5941545)",,,,,,
252668749,2,Corso Martiri,secondary,False,True,46.006,"LINESTRING (11.0550004 44.5941675, 11.0549141 44.594198, 11.0544798 44.5943512)",30,,,,,
"[47986468, 1238659710, 1223280670]",,Via Dalla Vacca,residential,True,False,120.46499999999999,"LINESTRING (11.0550004 44.5941675, 11.0549366 44.5940848, 11.0549007 44.5940388, 11.0548869 44.5940211, 11.0546317 44.5936894, 11.054596 44.5936296, 11.054336 44.5931944)",,,,,,
1222775008,2,Via Circondaria Sud,tertiary,False,True,44.562,"LINESTRING (11.0540039 44.5927277, 11.054512 44.5925554)",50,,,,,
252668391,2,Via Circondaria Sud,tertiary,False,False,45.446,"LINESTRING (11.0540039 44.5927277, 11.0538728 44.5927716, 11.0534845 44.5929016)",50,,,,,
47986470,,Via Ripa Inferiore,residential,False,False,24.365,"LINESTRING (11.0526765 44.5961317, 11.0524017 44.5962303)",,,,,,
47986470,,Via Ripa Inferiore,residential,False,True,21.283,"LINESTRING (11.0526765 44.5961317, 11.0529165 44.5960455)",,,,,,
47986470,,Via Ripa Inferiore,residential,False,True,24.365,"LINESTRING (11.0524017 44.5962303, 11.0526765 44.5961317)",,,,,,
"[1227850172, 47986470]",,Via Ripa Inferiore,residential,False,False,43.321,"LINESTRING (11.0524017 44.5962303, 11.0521396 44.5963244, 11.0519151 44.5964084)",,,,,,
1227850172,,Via Ripa Inferiore,residential,False,False,50.222,"LINESTRING (11.0519151 44.5964084, 11.051356 44.5966217)",,,,,,
"[1227850172, 47986470]",,Via Ripa Inferiore,residential,False,True,43.321,"LINESTRING (11.0519151 44.5964084, 11.0521396 44.5963244, 11.0524017 44.5962303)",,,,,,
1222774999,2,Corso Martiri,secondary,False,True,47.69,"LINESTRING (11.0528298 44.5949294, 11.0522877 44.5951163)",30,,,,,
1222774999,2,Corso Martiri,secondary,False,False,49.226,"LINESTRING (11.0528298 44.5949294, 11.0528595 44.5949191, 11.0533893 44.5947364)",30,,,,,
"[1231926278, 1231926279, 48043446, 1231926297, 1231926298]",,Via Luigi Zanasi,residential,True,False,61.3,"LINESTRING (11.0528298 44.5949294, 11.0527734 44.5948476, 11.0527585 44.594826, 11.0527209 44.5947714, 11.0526895 44.5947251, 11.0526358 44.594646, 11.0525078 44.5944573, 11.0524916 44.5944335)",,,,,,
"[1223002361, 1223002362, 47986479]",,Via Bertelli,residential,True,False,65.455,"LINESTRING (11.0533893 44.5947364, 11.0533366 44.5946547, 11.0532189 44.5944725, 11.0530604 44.5942271, 11.0530439 44.5942016)",,,,,,
252668749,2,Corso Martiri,secondary,False,False,47.146,"LINESTRING (11.0533893 44.5947364, 11.0535414 44.5946826, 11.0538568 44.594571, 11.0539225 44.5945477)",30,,,,,
1222774999,2,Corso Martiri,secondary,False,True,49.226,"LINESTRING (11.0533893 44.5947364, 11.0528595 44.5949191, 11.0528298 44.5949294)",30,,,,,
252668749,2,Corso Martiri,secondary,False,True,4.018,"LINESTRING (11.0544798 44.5943512, 11.0544343 44.5943672)",30,,,,,
"[725417689, 47986474]",,"['Via Ripa Inferiore', 'Via Fasani']",residential,True,False,162.954,"LINESTRING (11.0544798 44.5943512, 11.0545195 44.5944116, 11.0545394 44.5944419, 11.0546677 44.594637, 11.0551011 44.595296, 11.0545662 44.5954782)",,,,,,
252668749,2,Corso Martiri,secondary,False,False,46.006,"LINESTRING (11.0544798 44.5943512, 11.0549141 44.594198, 11.0550004 44.5941675)",30,,,,,
725417689,,Via Ripa Inferiore,residential,True,False,36.163,"LINESTRING (11.0545662 44.5954782, 11.0541531 44.5956169)",,,,,,
28776158,,Via Ripa Superiore,residential,True,False,51.619,"LINESTRING (11.0527712 44.5937792, 11.0521952 44.5939966)",,,,,,
1175596763,,Via Luigi Zanasi,residential,False,True,65.549,"LINESTRING (11.0521952 44.5939966, 11.0518383 44.5934647)",,,,,,
1228282676,,Via Ripa Superiore,residential,True,False,47.156,"LINESTRING (11.0521952 44.5939966, 11.0516693 44.5941956)",,,,,,
1175596755,,Via Ripa Superiore,residential,True,False,48.528999999999996,"LINESTRING (11.0516693 44.5941956, 11.0514173 44.5942876, 11.0511239 44.5943947)",,,,,,
1223292135,2,Corso Martiri,secondary,False,False,2.246,"LINESTRING (11.0512244 44.5954832, 11.05125 44.5954745)",,,,,,
47986484,,Via Saietti,residential,True,False,110.971,"LINESTRING (11.0512244 44.5954832, 11.051171 44.5954102, 11.0505772 44.594598)",,,,,,
"[1222774996, 1223292135]",2,Corso Martiri,secondary,False,True,48.318,"LINESTRING (11.0512244 44.5954832, 11.0511834 44.5954975, 11.0511663 44.5955034, 11.0507482 44.5956474, 11.0506752 44.5956726)",,,,,,
1175596764,2,Via Circondaria Sud,secondary,False,False,43.24399999999999,"LINESTRING (11.050155 44.5940254, 11.0500078 44.5940784, 11.049755 44.5941694, 11.049668 44.5942014)",50,,,,,
"[1175596764, 1223575388]",2,Via Circondaria Sud,secondary,False,True,50.153999999999996,"LINESTRING (11.050155 44.5940254, 11.0501977 44.5940108, 11.0503616 44.5939593, 11.0506627 44.5938648, 11.0507339 44.5938424)",50,,,,,
48043451,2,Via Ennio Garagnani,residential,False,True,60.923,"LINESTRING (11.0517118 44.5971075, 11.051356 44.5966217)",,,,,,
"[48482732, 1262252046]",,Via Vittorio Alfieri,residential,False,False,178.27,"LINESTRING (11.0517118 44.5971075, 11.0522171 44.5978299, 11.0512075 44.5981721)",,,,,,
"[1227850152, 1223002372]",2,Via Circondaria Nord,tertiary,False,False,49.259,"LINESTRING (11.0517118 44.5971075, 11.0518461 44.5970608, 11.0522709 44.5969132)",,,,,,
1223002372,2,Via Circondaria Nord,tertiary,False,True,64.888,"LINESTRING (11.0517118 44.5971075, 11.0510106 44.5973639, 11.0509828 44.5973741)",,,,,,
