osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed,junction,access
43960648,Via Andrea Buttafava,unclassified,False,True,59.166,2,,"LINESTRING (8.8295022 45.6774803, 8.8293759 45.6774022, 8.8288781 45.6771772)",,,
355943115,Via Franco Brogioli,unclassified,False,False,218.14999999999998,2,,"LINESTRING (8.8295022 45.6774803, 8.8295311 45.6775763, 8.829523 45.6776784, 8.8294824 45.6778032, 8.8294638 45.6779172, 8.8294512 45.6780038, 8.8294879 45.6781089, 8.8295677 45.6781902, 8.8296965 45.6782831, 8.8297346 45.6783046, 8.8298854 45.6783899, 8.830151 45.6785005, 8.8306769 45.6786619, 8.8310163 45.6787514, 8.8310913 45.6787683)",,,
233101969,Via Trento,residential,True,False,23.766,1,,"LINESTRING (8.8278813 45.6794286, 8.8278291 45.6796392)",,,
43960620,Via Trento,residential,False,True,38.400999999999996,2,,"LINESTRING (8.8278813 45.6794286, 8.8280045 45.6792343, 8.8280598 45.6791072)",,,
356778842,Via Trento,residential,False,True,23.891,2,,"LINESTRING (8.8278813 45.6794286, 8.8276812 45.6795556, 8.827649 45.6795686)",,,
356778846,Via Trento,residential,True,False,12.044,1,,"LINESTRING (8.8278291 45.6796392, 8.8277218 45.6796882, 8.8276961 45.6796936)",,,
1111961387,Via Mario Albino Bonicalza,secondary,False,False,38.339,2,SP20,"LINESTRING (8.8315147 45.6737479, 8.8316876 45.6735421, 8.8317646 45.6734506)",50,,
1111961387,Via Mario Albino Bonicalza,secondary,False,True,85.93,2,SP20,"LINESTRING (8.8315147 45.6737479, 8.8312287 45.6740745, 8.8311978 45.6741099, 8.8310284 45.674304, 8.8309309 45.6744041)",50,,
307433236,Via Alcide De Gasperi,secondary,False,True,23.61,2,SP12,"LINESTRING (8.8299317 45.6749491, 8.830195 45.6750551)",,,
307433236,Via Alcide De Gasperi,secondary,False,False,71.515,2,SP12,"LINESTRING (8.8299317 45.6749491, 8.8296396 45.674784, 8.8294019 45.6746509, 8.8292077 45.6745522)",,,
73552529,Via Mario Albino Bonicalza,secondary,True,False,28.798000000000002,1,SP20,"LINESTRING (8.8295668 45.6744963, 8.8293009 45.6745233, 8.8292524 45.6745383, 8.8292077 45.6745522)",,,
73552531,Via Mario Albino Bonicalza,secondary,False,False,108.816,2,SP20,"LINESTRING (8.8295668 45.6744963, 8.8300394 45.6745084, 8.8302622 45.6745056, 8.830463 45.674503, 8.8306255 45.6744953, 8.8307533 45.6744805, 8.8308493 45.6744537, 8.8309309 45.6744041)",50,,
193061468,Via Solferino,unclassified,False,False,183.874,2,,"LINESTRING (8.8295668 45.6744963, 8.8296552 45.6743437, 8.8300381 45.6734336, 8.8302807 45.6729205)",,,
73552523,Via Pero,unclassified,False,False,129.674,,,"LINESTRING (8.8317646 45.6734506, 8.8311256 45.6731876, 8.8308573 45.6731045, 8.8302807 45.6729205)",,,
1111961387,Via Mario Albino Bonicalza,secondary,False,True,38.339,2,SP20,"LINESTRING (8.8317646 45.6734506, 8.8316876 45.6735421, 8.8315147 45.6737479)",50,,
32912477,Via Carlo Porta,tertiary,False,True,90.69200000000001,2,,"LINESTRING (8.8309309 45.6744041, 8.8308153 45.6745555, 8.8306813 45.6747126, 8.8303434 45.6751087)",,,
73552531,Via Mario Albino Bonicalza,secondary,False,True,108.816,2,SP20,"LINESTRING (8.8309309 45.6744041, 8.8308493 45.6744537, 8.8307533 45.6744805, 8.8306255 45.6744953, 8.830463 45.674503, 8.8302622 45.6745056, 8.8300394 45.6745084, 8.8295668 45.6744963)",50,,
1111961387,Via Mario Albino Bonicalza,secondary,False,False,85.93,2,SP20,"LINESTRING (8.8309309 45.6744041, 8.8310284 45.674304, 8.8311978 45.6741099, 8.8312287 45.6740745, 8.8315147 45.6737479)",50,,
73552536,Via Mario Albino Bonicalza,secondary,True,False,78.076,1,SP20,"LINESTRING (8.8285939 45.674323, 8.8289239 45.6743961, 8.8291945 45.674438, 8.8295668 45.6744963)",,,
298358051,Via Quattro Novembre,secondary,False,True,54.074,2,SP20,"LINESTRING (8.8285939 45.674323, 8.8289028 45.674436, 8.8292077 45.6745522)",,,
307431186,Via Quattro Novembre,secondary,False,False,55.82299999999999,2,SP20,"LINESTRING (8.8285939 45.674323, 8.8282224 45.6741771, 8.8279676 45.674077)",,,
118948862,Via Andrea Costa,unclassified,False,False,234.81200000000004,2,,"LINESTRING (8.8308409 45.6707841, 8.830614 45.6709232, 8.8303483 45.6710959, 8.829828 45.6714338, 8.8294998 45.6716351, 8.82914 45.6718693, 8.8287222 45.6721837, 8.8286446 45.6722327)",,,
144783194,Via Dante Alighieri,residential,False,True,97.95500000000001,2,,"LINESTRING (8.8292042 45.6726028, 8.8296495 45.6720863, 8.8299791 45.6722419)",,,
286871219,Via Pero,unclassified,True,False,62.781,,,"LINESTRING (8.8292042 45.6726028, 8.8285186 45.672391, 8.8284652 45.6723745)",,,
144782630,Via Quattro Novembre,secondary,True,False,114.901,2,,"LINESTRING (8.8242937 45.6725425, 8.8241283 45.6724789, 8.8231783 45.6720602, 8.8230364 45.6719989)",,,
205893729,Via Bruno Buozzi,residential,True,False,123.865,,,"LINESTRING (8.8242937 45.6725425, 8.8250414 45.6716188, 8.8250785 45.6715729)",,,
118948862,Via Andrea Costa,unclassified,False,True,11.572,2,,"LINESTRING (8.8284652 45.6723745, 8.8285689 45.6722998)",,,
118948862,Via Andrea Costa,unclassified,False,False,186.495,2,,"LINESTRING (8.8284652 45.6723745, 8.8269677 45.6734777, 8.8268145 45.6735921)",,,
118948862,Via Andrea Costa,unclassified,False,False,11.572,2,,"LINESTRING (8.8285689 45.6722998, 8.8284652 45.6723745)",,,
118948862,Via Andrea Costa,unclassified,False,True,9.501,2,,"LINESTRING (8.8285689 45.6722998, 8.8286446 45.6722327)",,,
117078520,Via Edmondo De Amicis,residential,True,False,28.092,1,,"LINESTRING (8.8285689 45.6722998, 8.8284272 45.6722317, 8.8283924 45.6721897, 8.8283045 45.6721325)",,,
362244848,Via Edmondo De Amicis,residential,False,True,92.46300000000001,2,,"LINESTRING (8.8251835 45.670927, 8.8254736 45.6710413, 8.8260535 45.6712699, 8.82622 45.6713355)",,,
43960668,Via Giuseppe Mazzini,unclassified,False,True,100.69300000000001,2,,"LINESTRING (8.8237321 45.6712349, 8.8232364 45.6717811, 8.8231494 45.6718758, 8.8230364 45.6719989)",,,
162217046,Via Cinque Giornate,secondary,True,False,111.16199999999999,2,,"LINESTRING (8.8237321 45.6712349, 8.8238817 45.6712725, 8.8250785 45.6715729)",50,,
73552523,Via Pero,unclassified,False,True,129.674,,,"LINESTRING (8.8302807 45.6729205, 8.8308573 45.6731045, 8.8311256 45.6731876, 8.8317646 45.6734506)",,,
193061468,Via Solferino,unclassified,False,True,183.874,2,,"LINESTRING (8.8302807 45.6729205, 8.8300381 45.6734336, 8.8296552 45.6743437, 8.8295668 45.6744963)",,,
286871219,Via Pero,unclassified,True,False,90.79599999999999,,,"LINESTRING (8.8302807 45.6729205, 8.8292886 45.6726277, 8.8292042 45.6726028)",,,
307427905,Via Roma,unclassified,False,True,36.952,2,,"LINESTRING (8.8273024 45.6717347, 8.8272396 45.67182, 8.8270848 45.6720302)",,,
362244848,Via Edmondo De Amicis,residential,False,False,95.098,2,,"LINESTRING (8.8273024 45.6717347, 8.8271858 45.6716917, 8.82622 45.6713355)",,,
362244848,Via Edmondo De Amicis,residential,False,True,89.549,2,,"LINESTRING (8.8273024 45.6717347, 8.8274053 45.6717752, 8.8283045 45.6721325)",,,
193061466,Via dottor Luigi Del Bo,secondary,True,False,15.666,1,,"LINESTRING (8.8251373 45.6727732, 8.8251234 45.672869, 8.825123 45.6729136)",,,
307427906,Via dottor Luigi Del Bo,secondary,True,False,14.526,1,,"LINESTRING (8.8251373 45.6727732, 8.8250357 45.6728305, 8.8249838 45.6728459)",,,
325445378,Piazza Venticinque Aprile,residential,True,False,90.799,2,,"LINESTRING (8.8259799 45.6717643, 8.8270848 45.6720302)",50,,
144782105,Via dottor Luigi Del Bo,secondary,True,False,26.913,2,,"LINESTRING (8.8259799 45.6717643, 8.825894 45.6718928, 8.8258197 45.6719785)",,,
307427905,Via Roma,unclassified,False,True,30.094,2,,"LINESTRING (8.8270848 45.6720302, 8.8269004 45.6722682)",,,
307427905,Via Roma,unclassified,False,False,36.952,2,,"LINESTRING (8.8270848 45.6720302, 8.8272396 45.67182, 8.8273024 45.6717347)",,,
144782631,Via Quattro Novembre,secondary,True,False,21.555,2,SP20,"LINESTRING (8.8249752 45.6730074, 8.8249129 45.673052, 8.8248383 45.673075, 8.8247316 45.6730747)",,roundabout,
144782632,Via Aldo Moro,tertiary,False,True,90.146,2,SP20,"LINESTRING (8.82448 45.6732545, 8.8242509 45.6734105, 8.8238515 45.6736824, 8.8238202 45.6737037, 8.823647 45.6738188)",,,
193061463,Via Aldo Moro,tertiary,True,False,29.747,1,SP20,"LINESTRING (8.82448 45.6732545, 8.8245662 45.6731147, 8.8245838 45.6730408, 8.8245907 45.6730007)",,,
144782631,Via Quattro Novembre,secondary,True,False,13.975000000000001,2,SP20,"LINESTRING (8.8247316 45.6730747, 8.8246468 45.6730458, 8.8245907 45.6730007)",,roundabout,
193061464,Via Aldo Moro,tertiary,True,False,28.008,1,SP20,"LINESTRING (8.8247316 45.6730747, 8.8246482 45.6731442, 8.82448 45.6732545)",,,
144782631,Via Quattro Novembre,secondary,True,False,26.324999999999996,2,SP20,"LINESTRING (8.8245907 45.6730007, 8.8245625 45.6729438, 8.8245654 45.6728883, 8.8245979 45.6728345, 8.8246612 45.6727902)",,roundabout,
144782630,Via Quattro Novembre,secondary,True,False,40.027,2,,"LINESTRING (8.8246612 45.6727902, 8.8245774 45.672722, 8.824539 45.6726815, 8.8244809 45.6726431, 8.8243679 45.6725738, 8.8242937 45.6725425)",,,
144782631,Via Quattro Novembre,secondary,True,False,28.798000000000002,2,SP20,"LINESTRING (8.8246612 45.6727902, 8.8247643 45.6727647, 8.8248629 45.6727734, 8.8249414 45.6728074, 8.8249838 45.6728459)",,roundabout,
144782631,Via Quattro Novembre,secondary,True,False,2.483,2,SP20,"LINESTRING (8.8249838 45.6728459, 8.8249971 45.6728662)",,roundabout,
43960622,Via San Giulio,unclassified,False,False,12.501,1,,"LINESTRING (8.8263474 45.6759555, 8.8262049 45.6759033)",,,
43960622,Via San Giulio,unclassified,False,True,53.373999999999995,1,,"LINESTRING (8.8263474 45.6759555, 8.8264832 45.6760162, 8.826914 45.6762268)",,,
227488189,Piazzetta Don Filippo Spina,unclassified,False,True,64.473,,,"LINESTRING (8.8273146 45.6748292, 8.8271952 45.6747791, 8.8266032 45.6745307)",,,
307431185,Via Cavalier Ambrogio Colombo,residential,True,False,146.059,,,"LINESTRING (8.8273146 45.6748292, 8.8266213 45.6756397, 8.8265519 45.6757247, 8.8264629 45.675824, 8.8263474 45.6759555)",,,
307431185,Via Cavalier Ambrogio Colombo,residential,True,False,97.826,,,"LINESTRING (8.8279676 45.674077, 8.8273146 45.6748292)",,,
286871218,Via Dante Alighieri,residential,True,False,190.007,,,"LINESTRING (8.8279676 45.674077, 8.829159 45.6726567, 8.8292042 45.6726028)",,,
307431186,Via Quattro Novembre,secondary,False,False,104.565,2,SP20,"LINESTRING (8.8279676 45.674077, 8.8277147 45.6739706, 8.8268145 45.6735921)",,,
307431186,Via Quattro Novembre,secondary,False,True,55.82299999999999,2,SP20,"LINESTRING (8.8279676 45.674077, 8.8282224 45.6741771, 8.8285939 45.674323)",,,
155432098,,unclassified,False,False,36.046,,,"LINESTRING (8.823008 45.6782035, 8.8228938 45.6778893)",,,
155432098,,unclassified,False,True,36.046,,,"LINESTRING (8.8228938 45.6778893, 8.823008 45.6782035)",,,
"[155432099, 205950940]",Via Don Luigi Sturzo,unclassified,False,False,142.601,,,"LINESTRING (8.8228938 45.6778893, 8.8229589 45.6778842, 8.8230088 45.6778537, 8.8230129 45.6778237, 8.8230129 45.6777862, 8.8230058 45.677748, 8.822979 45.677718, 8.8229656 45.677688, 8.8229683 45.6776599, 8.82297 45.6776269, 8.8230058 45.6775906, 8.8230407 45.677555, 8.8230478 45.6775164, 8.823047 45.6774869, 8.823046 45.6774519, 8.823046 45.6773919, 8.8230478 45.6773533, 8.8230702 45.6773301, 8.8231202 45.677314, 8.8232018 45.6773006, 8.823333 45.6772739, 8.8233537 45.677271, 8.8234683 45.6772549, 8.8234874 45.6772525, 8.823679 45.6772287, 8.823958 45.6771819)",,,
155432099,Via Don Luigi Sturzo,unclassified,False,True,153.015,,,"LINESTRING (8.8228938 45.6778893, 8.8227845 45.6775589, 8.8225403 45.6767809, 8.8224029 45.6765604)",,,
155432099,Via Don Luigi Sturzo,unclassified,False,False,153.01500000000001,,,"LINESTRING (8.8224029 45.6765604, 8.8225403 45.6767809, 8.8227845 45.6775589, 8.8228938 45.6778893)",,,
205851912,Via Guglielmo Marconi,tertiary,False,False,184.402,2,SP20,"LINESTRING (8.8224029 45.6765604, 8.8222808 45.6760655, 8.8222866 45.6760069, 8.8222998 45.6759269, 8.8224273 45.6756126, 8.8226629 45.6750078, 8.8226901 45.6749473)",,,
697133941,Via San Maurizio,unclassified,False,True,55.54,,,"LINESTRING (8.819263 45.6718318, 8.8199584 45.6719474)",,,
205851879,Piazza Italia,unclassified,False,False,4.209,,,"LINESTRING (8.8217243 45.6727748, 8.8217059 45.6728104)",,,
"[162217049, 162217043]","['Via Ventiquattro Maggio', 'Piazza Italia']",residential,True,False,261.012,1,,"LINESTRING (8.8217243 45.6727748, 8.8217625 45.6727167, 8.8217995 45.6726158, 8.8217837 45.6725234, 8.8217378 45.6724107, 8.8206569 45.6712017, 8.8203704 45.670955, 8.8202511 45.6708913, 8.8202158 45.6708722, 8.8201669 45.6708435, 8.82014 45.6708026)",,,
355943057,Via Amedeo Avogadro,unclassified,False,True,18.881,2,,"LINESTRING (8.8191558 45.6786261, 8.8191575 45.6784563)",,,
641480218,Via Amedeo Avogadro,unclassified,False,False,95.728,2,,"LINESTRING (8.8191558 45.6786261, 8.8191521 45.679487)",,,
205950914,Via Trento,residential,False,False,22.098,2,,"LINESTRING (8.8274027 45.679668, 8.827649 45.6795686)",,,
365073221,Via Trento,residential,False,True,12.255,2,,"LINESTRING (8.8274027 45.679668, 8.8272589 45.6797133)",,,
193061461,Via Quattro Novembre,secondary,True,False,25.381,1,SP20,"LINESTRING (8.8252944 45.6729882, 8.8251456 45.67298, 8.8251054 45.6729778, 8.8250163 45.6729957, 8.8249752 45.6730074)",,,
307431186,Via Quattro Novembre,secondary,False,True,75.534,2,SP20,"LINESTRING (8.8252944 45.6729882, 8.8260069 45.6732681, 8.8261418 45.6733211)",,,
205950929,Via Enrico Toti,unclassified,False,False,101.99000000000001,2,,"LINESTRING (8.8215752 45.6791122, 8.8217039 45.6791272, 8.8221931 45.6791872, 8.8222504 45.679213, 8.8222728 45.6792417, 8.8221502 45.6796311)",,,
205950929,Via Enrico Toti,unclassified,False,True,89.282,2,,"LINESTRING (8.8215752 45.6791122, 8.8208405 45.6790084, 8.8204461 45.6789633)",,,
"[355943120, 233102237]","[""Via Massimo D'Azeglio"", 'Via Guglielmo Oberdan']",residential,False,False,203.90200000000002,2,,"LINESTRING (8.8215752 45.6791122, 8.8217225 45.6782432, 8.8217027 45.6782137, 8.8216242 45.678193, 8.8203858 45.6781314)",,,
205851874,Via Giovanni Mazzel,unclassified,False,True,28.822,2,,"LINESTRING (8.8203858 45.6781314, 8.8204064 45.6783902)",,,
205851874,Via Giovanni Mazzel,unclassified,False,False,173.65900000000002,2,,"LINESTRING (8.8203858 45.6781314, 8.8203845 45.6780466, 8.8204063 45.6778313, 8.8204226 45.6775471, 8.8204499 45.6772, 8.8204667 45.6769866, 8.8205276 45.6766686, 8.8205482 45.6765752)",,,
"[355943120, 233102237]","[""Via Massimo D'Azeglio"", 'Via Guglielmo Oberdan']",residential,False,True,203.90200000000002,2,,"LINESTRING (8.8203858 45.6781314, 8.8216242 45.678193, 8.8217027 45.6782137, 8.8217225 45.6782432, 8.8215752 45.6791122)",,,
355943149,Via San Giulio,unclassified,False,False,72.79400000000001,,,"LINESTRING (8.8220308 45.6736445, 8.8221053 45.6737032, 8.8223665 45.6738621, 8.8227497 45.6740621)",,,
"[355943149, 205851879]","['Via San Giulio', 'Piazza Italia']",unclassified,False,True,101.016,,,"LINESTRING (8.8220308 45.6736445, 8.8216137 45.673323, 8.8215504 45.6732553, 8.8215403 45.6731752, 8.8215827 45.6730495, 8.821672 45.6728763)",,,
1243032111,Via Magenta,residential,False,False,16.749,,,"LINESTRING (8.8220308 45.6736445, 8.8221413 45.6735484, 8.8221662 45.6735273)",,,
144782632,Via Aldo Moro,tertiary,False,False,3.166,2,SP20,"LINESTRING (8.8236159 45.6738372, 8.823647 45.6738188)",,,
144782632,Via Aldo Moro,tertiary,False,True,59.22,2,SP20,"LINESTRING (8.8236159 45.6738372, 8.8235741 45.6738654, 8.8232571 45.6740791, 8.8231478 45.6741767, 8.8230964 45.6742251)",,,
362244848,Via Edmondo De Amicis,residential,False,False,92.463,2,,"LINESTRING (8.82622 45.6713355, 8.8260535 45.6712699, 8.8254736 45.6710413, 8.8251835 45.670927)",,,
362244848,Via Edmondo De Amicis,residential,False,True,95.098,2,,"LINESTRING (8.82622 45.6713355, 8.8271858 45.6716917, 8.8273024 45.6717347)",,,
144782105,Via dottor Luigi Del Bo,secondary,True,False,103.053,2,,"LINESTRING (8.8258197 45.6719785, 8.8251373 45.6727732)",,,
205893791,Piazza Venticinque Aprile,residential,True,False,73.149,,,"LINESTRING (8.8258197 45.6719785, 8.8252104 45.6716451, 8.8250785 45.6715729)",,,
692458264,Piazza Venticinque Aprile,secondary,True,False,73.2,2,,"LINESTRING (8.8250785 45.6715729, 8.825253 45.67161, 8.8259799 45.6717643)",50,,
205893791,Piazza Venticinque Aprile,residential,True,False,89.936,,,"LINESTRING (8.8269004 45.6722682, 8.8258197 45.6719785)",,,
307427905,Via Roma,unclassified,False,False,30.094,2,,"LINESTRING (8.8269004 45.6722682, 8.8270848 45.6720302)",,,
205950916,Via Enrico Carlo Noè,residential,False,True,88.652,2,,"LINESTRING (8.8314137 45.678861, 8.8310215 45.6796097)",,,
355943115,Via Franco Brogioli,unclassified,False,True,27.085,2,,"LINESTRING (8.8314137 45.678861, 8.8310913 45.6787683)",,,
205950916,Via Enrico Carlo Noè,residential,False,False,88.652,2,,"LINESTRING (8.8310215 45.6796097, 8.8314137 45.678861)",,,
205950922,Via John Fitzgerald Kennedy,residential,False,True,25.204,2,,"LINESTRING (8.8310215 45.6796097, 8.830709 45.6795488)",,,
205851874,Via Giovanni Mazzel,unclassified,False,False,63.8,2,,"LINESTRING (8.8204461 45.6789633, 8.8204064 45.6783902)",,,
205851874,Via Giovanni Mazzel,unclassified,False,True,67.271,2,,"LINESTRING (8.8204461 45.6789633, 8.8204929 45.6795674)",,,
205950929,Via Enrico Toti,unclassified,False,False,89.282,2,,"LINESTRING (8.8204461 45.6789633, 8.8208405 45.6790084, 8.8215752 45.6791122)",,,
"[155432099, 205950940]",Via Don Luigi Sturzo,unclassified,False,True,142.60100000000003,,,"LINESTRING (8.823958 45.6771819, 8.823679 45.6772287, 8.8234874 45.6772525, 8.8234683 45.6772549, 8.8233537 45.677271, 8.823333 45.6772739, 8.8232018 45.6773006, 8.8231202 45.677314, 8.8230702 45.6773301, 8.8230478 45.6773533, 8.823046 45.6773919, 8.823046 45.6774519, 8.823047 45.6774869, 8.8230478 45.6775164, 8.8230407 45.677555, 8.8230058 45.6775906, 8.82297 45.6776269, 8.8229683 45.6776599, 8.8229656 45.677688, 8.822979 45.677718, 8.8230058 45.677748, 8.8230129 45.6777862, 8.8230129 45.6778237, 8.8230088 45.6778537, 8.8229589 45.6778842, 8.8228938 45.6778893)",,,
697133941,Via San Maurizio,unclassified,False,False,55.54,,,"LINESTRING (8.8199584 45.6719474, 8.819263 45.6718318)",,,
205950959,Via San Maurizio,unclassified,False,True,266.875,2,,"LINESTRING (8.8199584 45.6719474, 8.8203504 45.672594, 8.8203138 45.6726773, 8.8203086 45.672693, 8.8204362 45.6729412, 8.8208823 45.6733378, 8.8209459 45.6733943, 8.8211309 45.6735706, 8.8212758 45.673848, 8.8213377 45.6740847)",,,no
