osmid,highway,oneway,reversed,length,bridge,name,geometry,maxspeed,junction
174124026,secondary,True,False,99.463,,Via Roma,"LINESTRING (15.1519871 37.0810617, 15.1519279 37.0808524, 15.1518819 37.0806897, 15.15174 37.0801892)",,
66880179,residential,False,False,204.59799999999998,,Via Giacomo Matteotti,"LINESTRING (15.1547012 37.0799653, 15.156331 37.0793308, 15.1565044 37.0792687, 15.1567825 37.0791732)",,
1059334956,residential,True,False,114.26,,Via Giacomo Matteotti,"LINESTRING (15.1534234 37.0800944, 15.1547012 37.0799653)",,
177332190,residential,True,False,76.687,,Via Vittorio Alfieri,"LINESTRING (15.1534234 37.0800944, 15.1536033 37.0807207, 15.1536167 37.0807666)",40,
271046668,secondary,True,False,52.806,,Via Silvio Pellico,"LINESTRING (15.1511502 37.0821087, 15.1505715 37.08222)",,
107434969,tertiary,True,False,95.756,,Via Giuseppe Garibaldi,"LINESTRING (15.1511502 37.0821087, 15.1508988 37.081312, 15.1508867 37.0812736)",40,
"[172091872, 271046631]",secondary,True,False,142.21,,Via Archimede,"LINESTRING (15.1517098 37.0820086, 15.1519178 37.0826382, 15.1521244 37.083244)",40,
"[837470859, 271046668]",secondary,True,False,50.876,,Via Silvio Pellico,"LINESTRING (15.1517098 37.0820086, 15.1516607 37.0820186, 15.1516397 37.0820223, 15.1511502 37.0821087)",,
177332175,residential,True,False,44.728,,Via San Martino della Battaglia,"LINESTRING (15.1506043 37.0850973, 15.150803 37.085467)",,
271250320,residential,True,False,77.676,,Via Giandomenico Romagnosi,"LINESTRING (15.1506043 37.0850973, 15.1506491 37.0850782, 15.1514318 37.0848705)",,
271250346,residential,False,False,87.339,,Via Giandomenico Romagnosi,"LINESTRING (15.1506043 37.0850973, 15.1505621 37.0851153, 15.1496994 37.0854065)",,
271958208,residential,True,False,65.3,,Via Boschetto,"LINESTRING (15.1555788 37.085301, 15.1548692 37.0854573)",,
486804479,residential,True,False,75.6,,Via Antonino Mazzarella Agati,"LINESTRING (15.1555788 37.085301, 15.1557368 37.0858681, 15.1557456 37.0858997, 15.1557637 37.0859647)",,
271250320,residential,True,False,66.539,,Via Giandomenico Romagnosi,"LINESTRING (15.1544967 37.0840922, 15.1552123 37.0839128)",,
177332190,residential,True,False,155.347,,Via Vittorio Alfieri,"LINESTRING (15.1544967 37.0840922, 15.1548595 37.0854219, 15.1548692 37.0854573)",40,
271250322,residential,False,False,81.592,,Via Mariano Pinnone,"LINESTRING (15.1496994 37.0854065, 15.1493875 37.0847162)",,
271250322,residential,False,True,72.42099999999999,,Via Mariano Pinnone,"LINESTRING (15.1496994 37.0854065, 15.1497708 37.0855366, 15.1500306 37.0860018)",,
271250346,residential,False,True,87.339,,Via Giandomenico Romagnosi,"LINESTRING (15.1496994 37.0854065, 15.1505621 37.0851153, 15.1506043 37.0850973)",,
271250320,residential,True,False,30.177,,Via Giandomenico Romagnosi,"LINESTRING (15.153177 37.0844194, 15.1535038 37.084344)",,
271046629,tertiary,True,False,150.543,,Via Francesco Crispi,"LINESTRING (15.153177 37.0844194, 15.15283 37.0831297, 15.1528208 37.0830957)",,
107434969,tertiary,True,False,156.194,,Via Giuseppe Garibaldi,"LINESTRING (15.1518797 37.0847538, 15.1518691 37.0847162, 15.1515027 37.0834147, 15.1514936 37.0833833)",40,
271250320,residential,True,False,67.675,,Via Giandomenico Romagnosi,"LINESTRING (15.1518797 37.0847538, 15.1525614 37.0845761, 15.1526049 37.0845648)",,
271958208,residential,True,False,72.50200000000001,,Via Boschetto,"LINESTRING (15.15306 37.0858659, 15.1523309 37.0860347, 15.152275 37.0860475)",,
271958208,residential,True,False,43.029,,Via Boschetto,"LINESTRING (15.1543264 37.0855813, 15.1538593 37.0856857)",,
271136470,residential,True,False,153.767,,Via Palestro,"LINESTRING (15.1543264 37.0855813, 15.1539589 37.0842666, 15.1539491 37.0842316)",40,
172091872,secondary,True,False,150.203,,Via Archimede,"LINESTRING (15.1526049 37.0845648, 15.15306 37.0858659)",40,
271250320,residential,True,False,53.262,,Via Giandomenico Romagnosi,"LINESTRING (15.1526049 37.0845648, 15.153177 37.0844194)",,
"[271958192, 271958229]",residential,False,"[False, True]",17.058,,,"LINESTRING (15.1557637 37.0859647, 15.1556831 37.0859873, 15.1555822 37.0860154)",,
271958229,residential,False,True,78.158,,,"LINESTRING (15.1557637 37.0859647, 15.1565279 37.0857521, 15.1565957 37.0857333)",,
271250320,residential,True,False,50.989,,Via Giandomenico Romagnosi,"LINESTRING (15.1539491 37.0842316, 15.1544967 37.0840922)",,
271136470,residential,True,False,145.05100000000002,,Via Palestro,"LINESTRING (15.1539491 37.0842316, 15.1535966 37.0829888, 15.1535882 37.0829593)",40,
766103528,tertiary,True,False,23.129,,Viale Pietro Nenni,"LINESTRING (15.1571161 37.0863117, 15.1568729 37.0863867)",,
1059334957,residential,False,False,28.922,,Via Giacomo Matteotti,"LINESTRING (15.152369 37.0801536, 15.1526942 37.0801351)",,
271046638,residential,True,False,91.305,,Via Quattro Novembre,"LINESTRING (15.152369 37.0801536, 15.1525695 37.080912, 15.1525811 37.0809571)",40,
1059334957,residential,False,True,55.939,,Via Giacomo Matteotti,"LINESTRING (15.152369 37.0801536, 15.1517773 37.0801871, 15.15174 37.0801892)",,
271046629,tertiary,True,False,152.195,,Via Francesco Crispi,"LINESTRING (15.1535505 37.0857553, 15.153187 37.0844552, 15.153177 37.0844194)",,
271958208,residential,True,False,11.636,,Via Boschetto,"LINESTRING (15.1535505 37.0857553, 15.1534674 37.0857716, 15.1534244 37.0857837)",,
"[986344408, 271250325]",residential,False,False,151.757,,Via Ugo Foscolo,"LINESTRING (15.1564326 37.0851286, 15.1563501 37.0848524, 15.1563211 37.0847553, 15.156153 37.0841924, 15.1561438 37.0841616, 15.1560599 37.0838785, 15.1560365 37.0838009)",,
271250325,residential,False,True,66.628,,Via Ugo Foscolo,"LINESTRING (15.1564326 37.0851286, 15.1565763 37.0856583, 15.1565917 37.0857142)",,
271250334,residential,False,False,49.049,,Via Boschetto,"LINESTRING (15.1564326 37.0851286, 15.1564832 37.0851171, 15.1569643 37.0850075)",,
271250347,residential,True,False,78.149,,Via Boschetto,"LINESTRING (15.1564326 37.0851286, 15.1559354 37.0852199, 15.1555788 37.085301)",,
271958208,residential,True,False,28.464,,Via Boschetto,"LINESTRING (15.1538593 37.0856857, 15.1535505 37.0857553)",,
"[271046657, 177360303]",secondary,True,False,40.244,,Via Ludovico Ariosto,"LINESTRING (15.1533288 37.0819933, 15.1529228 37.0820696, 15.1528874 37.0820769)",,
271136470,residential,True,False,128.42499999999998,,Via Palestro,"LINESTRING (15.1533288 37.0819933, 15.1530326 37.080914, 15.1529865 37.08088)",40,
271046642,residential,True,False,152.49200000000002,,Via Quattro Novembre,"LINESTRING (15.1535038 37.084344, 15.1535557 37.0845207, 15.1538511 37.0856544, 15.1538593 37.0856857)",40,
271250320,residential,True,False,41.431,,Via Giandomenico Romagnosi,"LINESTRING (15.1535038 37.084344, 15.1538399 37.0842592, 15.1539491 37.0842316)",,
209048537,tertiary,True,False,63.938,,Via Giuseppe Giusti,"LINESTRING (15.1528208 37.0830957, 15.1521665 37.083235, 15.1521244 37.083244)",40,
"[271046629, 107434901]",tertiary,True,False,108.984,,Via Francesco Crispi,"LINESTRING (15.1528208 37.0830957, 15.1525641 37.0821816, 15.1525522 37.0821393)",,
271958208,residential,True,False,22.236,,Via Boschetto,"LINESTRING (15.152275 37.0860475, 15.1520336 37.0861014)",,
107434969,tertiary,True,False,148.066,,Via Giuseppe Garibaldi,"LINESTRING (15.152275 37.0860475, 15.1520888 37.0854383, 15.1518939 37.0848003, 15.1518797 37.0847538)",40,
209048537,tertiary,True,False,39.355,,Via Giuseppe Giusti,"LINESTRING (15.1535882 37.0829593, 15.1531558 37.0830385)",40,
271136470,residential,True,False,109.851,,Via Palestro,"LINESTRING (15.1535882 37.0829593, 15.1533364 37.0820207, 15.1533288 37.0819933)",40,
66880170,secondary,True,False,36.971,,Corso Vittorio Emanuele,"LINESTRING (15.1525811 37.0809571, 15.1529865 37.08088)",40,
"[271046659, 271046638]",residential,True,False,95.109,,Via Quattro Novembre,"LINESTRING (15.1525811 37.0809571, 15.152592 37.0809969, 15.1527188 37.0814828, 15.1527951 37.0817462, 15.1528081 37.081793)",40,
177332180,residential,False,False,40.773,,Via Giacomo Puccini,"LINESTRING (15.1578045 37.0775648, 15.157357 37.0776484)",,
177332180,residential,False,True,40.773,,Via Giacomo Puccini,"LINESTRING (15.157357 37.0776484, 15.1578045 37.0775648)",,
271136465,residential,True,False,138.269,,Via Nicolò Carbonaro,"LINESTRING (15.157357 37.0776484, 15.1573851 37.0777713, 15.1574924 37.0783246, 15.157604 37.0788269, 15.1576146 37.0788747)",40,
271136467,residential,False,False,29.185,,Via Giacomo Puccini,"LINESTRING (15.1565413 37.0778808, 15.156231 37.077968)",,
271136471,residential,True,False,76.839,,Via Giacomo Puccini,"LINESTRING (15.1565413 37.0778808, 15.157357 37.0776484)",,
271136467,residential,False,True,29.185,,Via Giacomo Puccini,"LINESTRING (15.156231 37.077968, 15.1565413 37.0778808)",,
66880179,residential,False,True,80.936,,Via Giacomo Matteotti,"LINESTRING (15.1576146 37.0788747, 15.1567825 37.0791732)",,
66880179,residential,False,False,80.936,,Via Giacomo Matteotti,"LINESTRING (15.1567825 37.0791732, 15.1576146 37.0788747)",,
177332128,residential,True,False,145.293,,Via Arturo Toscanini,"LINESTRING (15.1567825 37.0791732, 15.1565413 37.0778808)",,
66880179,residential,False,True,204.59799999999998,,Via Giacomo Matteotti,"LINESTRING (15.1567825 37.0791732, 15.1565044 37.0792687, 15.156331 37.0793308, 15.1547012 37.0799653)",,
271046620,residential,False,False,78.12,,Via Archimede,"LINESTRING (15.1509489 37.0795291, 15.1511366 37.0802155)",,
271046640,residential,True,False,12.038,,,"LINESTRING (15.1506551 37.0804653, 15.1506314 37.0803587)",,
1071782569,residential,True,False,9.079,,,"LINESTRING (15.1506551 37.0804653, 15.1505539 37.0804775)",40,
66880170,secondary,True,False,160.777,,Corso Vittorio Emanuele,"LINESTRING (15.1550408 37.0804719, 15.1567951 37.0801088)",40,
"[271046646, 271046623]",residential,True,False,149.006,,Via Vincenzo Bellini,"LINESTRING (15.1491885 37.0806901, 15.149543 37.0803805, 15.1498525 37.0802167, 15.1499428 37.0802242, 15.1500191 37.0802313, 15.1506341 37.0802244)",,
66880170,secondary,True,False,130.513,,Corso Vittorio Emanuele,"LINESTRING (15.1536167 37.0807666, 15.1550408 37.0804719)",40,
177332190,residential,True,False,65.65,,Via Vittorio Alfieri,"LINESTRING (15.1536167 37.0807666, 15.1537694 37.0813443)",40,
177332199,residential,True,False,54.579,,Via Dante Alighieri,"LINESTRING (15.1569988 37.0807749, 15.1571434 37.0812145, 15.1571538 37.0812499)",40,
177332111,residential,True,False,70.385,,Via Ugo Foscolo,"LINESTRING (15.1552152 37.0810894, 15.1550527 37.0805135, 15.1550408 37.0804719)",,
177332151,residential,True,False,162.041,,Via Anapo,"LINESTRING (15.1552152 37.0810894, 15.1569499 37.0807835, 15.1569988 37.0807749)",,
177332151,residential,True,False,131.351,,Via Anapo,"LINESTRING (15.1537694 37.0813443, 15.1552152 37.0810894)",,
177332190,residential,True,False,60.679,,Via Vittorio Alfieri,"LINESTRING (15.1537694 37.0813443, 15.1538978 37.081831, 15.1539103 37.0818783)",40,
177332147,residential,True,False,163.654,,Via Undici Febbraio,"LINESTRING (15.1572839 37.0816844, 15.1554913 37.0820322)",,
177332199,residential,True,False,62.067,,Via Dante Alighieri,"LINESTRING (15.1572839 37.0816844, 15.1574467 37.0821913, 15.1574576 37.0822251)",40,
66880170,secondary,True,False,78.481,,Corso Vittorio Emanuele,"LINESTRING (15.1488061 37.0817259, 15.1496548 37.0815266)",40,
177332175,residential,True,False,108.121,,Via San Martino della Battaglia,"LINESTRING (15.1488061 37.0817259, 15.1489074 37.0819469, 15.149246 37.0825834, 15.1492685 37.0826253)",,
177332111,residential,True,False,50.361000000000004,,Via Ugo Foscolo,"LINESTRING (15.1554913 37.0820322, 15.1553735 37.0816194, 15.1553647 37.0815907)",,
209048537,tertiary,True,False,59.504,,Via Giuseppe Giusti,"LINESTRING (15.1574576 37.0822251, 15.1568058 37.0823515)",40,
177332199,residential,True,False,148.374,,Via Dante Alighieri,"LINESTRING (15.1574576 37.0822251, 15.1578394 37.0834344, 15.1578673 37.0835188)",40,
209048537,tertiary,True,False,53.101,,Via Giuseppe Giusti,"LINESTRING (15.1562303 37.0824582, 15.1556475 37.0825672)",40,
177332129,residential,True,False,92.195,,Via Cristoforo Colombo,"LINESTRING (15.1562303 37.0824582, 15.1564381 37.0831705, 15.1564682 37.0832653)",,
177332111,residential,True,False,61.082,,Via Ugo Foscolo,"LINESTRING (15.1556475 37.0825672, 15.1554913 37.0820322)",,
209048537,tertiary,True,False,68.293,,Via Giuseppe Giusti,"LINESTRING (15.1556475 37.0825672, 15.1549012 37.082718)",40,
209048537,tertiary,True,False,52.828,,Via Giuseppe Giusti,"LINESTRING (15.1541688 37.0828536, 15.1535882 37.0829593)",40,
177332190,residential,True,False,140.764,,Via Vittorio Alfieri,"LINESTRING (15.1541688 37.0828536, 15.1544864 37.0840517, 15.1544967 37.0840922)",40,
271958213,residential,True,False,50.225,,,"LINESTRING (15.1564682 37.0832653, 15.1559143 37.0833589)",,
271250363,residential,False,False,52.52,,Via Cristoforo Colombo,"LINESTRING (15.1564682 37.0832653, 15.1565088 37.0833872, 15.1566092 37.0836885, 15.1566215 37.0837215)",,
271250341,tertiary,False,False,30.927,,Via Giuseppe Giusti,"LINESTRING (15.1511577 37.0834578, 15.1514936 37.0833833)",40,
271250341,tertiary,False,True,36.902,,Via Giuseppe Giusti,"LINESTRING (15.1511577 37.0834578, 15.1507569 37.0835467)",40,
987190635,residential,True,False,156.77100000000002,,Via Galileo Galilei,"LINESTRING (15.1511577 37.0834578, 15.1516344 37.0847833, 15.1516451 37.084813)",40,
986344410,residential,False,False,112.786,,Via Giandomenico Romagnosi,"LINESTRING (15.1578673 37.0835188, 15.1578119 37.0835275, 15.1566215 37.0837215)",,
271250341,tertiary,False,False,36.902,,Via Giuseppe Giusti,"LINESTRING (15.1507569 37.0835467, 15.1511577 37.0834578)",40,
271250341,tertiary,False,True,81.952,,Via Giuseppe Giusti,"LINESTRING (15.1507569 37.0835467, 15.1498668 37.0837441)",40,
177332179,residential,True,False,148.11599999999999,,Via Polisena,"LINESTRING (15.1507569 37.0835467, 15.150121 37.0823663, 15.1500976 37.0823229)",,
177332113,residential,False,False,52.639,,,"LINESTRING (15.1566215 37.0837215, 15.1563178 37.0837627, 15.1560365 37.0838009)",,
271250363,residential,False,False,167.012,,Via Cristoforo Colombo,"LINESTRING (15.1566215 37.0837215, 15.1566372 37.0837694, 15.1566437 37.0837944, 15.1567622 37.0841631, 15.1568337 37.0841477, 15.1569816 37.0841158, 15.1571347 37.0846003, 15.1571733 37.0846245, 15.157214 37.0846502, 15.1572994 37.0849267)",,
271250363,residential,False,True,52.52,,Via Cristoforo Colombo,"LINESTRING (15.1566215 37.0837215, 15.1566092 37.0836885, 15.1565088 37.0833872, 15.1564682 37.0832653)",,
986344410,residential,False,True,112.786,,Via Giandomenico Romagnosi,"LINESTRING (15.1566215 37.0837215, 15.1578119 37.0835275, 15.1578673 37.0835188)",,
177332175,residential,True,False,82.951,,Via San Martino della Battaglia,"LINESTRING (15.1498668 37.0837441, 15.1502409 37.0844278)",,
271250341,tertiary,False,False,81.952,,Via Giuseppe Giusti,"LINESTRING (15.1498668 37.0837441, 15.1507569 37.0835467)",40,
271250341,tertiary,False,True,77.228,,Via Giuseppe Giusti,"LINESTRING (15.1498668 37.0837441, 15.149028 37.0839301)",40,
271250341,tertiary,False,False,77.228,,Via Giuseppe Giusti,"LINESTRING (15.149028 37.0839301, 15.1498668 37.0837441)",40,
271250341,tertiary,False,True,72.847,,Via Giuseppe Giusti,"LINESTRING (15.149028 37.0839301, 15.1482368 37.0841056)",40,
271250327,residential,True,False,123.21700000000001,,Via Mariano Pinnone,"LINESTRING (15.149028 37.0839301, 15.1485961 37.0829212, 15.1485789 37.0828815)",,
271250320,residential,True,False,21.826999999999998,,Via Giandomenico Romagnosi,"LINESTRING (15.1516451 37.084813, 15.1518291 37.0847666, 15.1518797 37.0847538)",,
271250320,residential,True,False,19.972,,Via Giandomenico Romagnosi,"LINESTRING (15.1514318 37.0848705, 15.1516451 37.084813)",,
177332179,residential,True,False,158.909,,Via Polisena,"LINESTRING (15.1514318 37.0848705, 15.1507734 37.0835774, 15.1507569 37.0835467)",,
271250334,residential,False,True,31.053,,Via Boschetto,"LINESTRING (15.1572994 37.0849267, 15.1569643 37.0850075)",,
271250363,residential,False,True,167.012,,Via Cristoforo Colombo,"LINESTRING (15.1572994 37.0849267, 15.157214 37.0846502, 15.1571733 37.0846245, 15.1571347 37.0846003, 15.1569816 37.0841158, 15.1568337 37.0841477, 15.1567622 37.0841631, 15.1566437 37.0837944, 15.1566372 37.0837694, 15.1566215 37.0837215)",,
271958208,residential,True,False,50.084,,Via Boschetto,"LINESTRING (15.1548692 37.0854573, 15.1543264 37.0855813)",,
271046629,tertiary,True,False,30.223,,Via Francesco Crispi,"LINESTRING (15.153553 37.0860264, 15.1535585 37.0857857, 15.1535505 37.0857553)",,
406114970,residential,True,False,29.3,,,"LINESTRING (15.153553 37.0860264, 15.1534412 37.0858172, 15.1534244 37.0857837)",,
271958208,residential,True,False,73.122,,Via Boschetto,"LINESTRING (15.1520336 37.0861014, 15.1512415 37.0862835)",,
177332179,residential,True,False,146.911,,Via Polisena,"LINESTRING (15.1520336 37.0861014, 15.1514498 37.0849073, 15.1514318 37.0848705)",,
107434935,residential,True,False,10.174,,,"LINESTRING (15.1512415 37.0862835, 15.1511913 37.0862948, 15.1511311 37.0863083)",,
177332188,tertiary,True,False,6.501,,Viale Pietro Nenni,"LINESTRING (15.1567672 37.0863301, 15.1568356 37.0863091)",,
271250325,residential,False,False,68.083,,Via Ugo Foscolo,"LINESTRING (15.1567672 37.0863301, 15.1567539 37.0862848, 15.1566578 37.0859582, 15.1565957 37.0857333)",,
271046623,residential,True,False,88.47099999999999,,Via Vincenzo Bellini,"LINESTRING (15.1487974 37.081399, 15.1489417 37.0809193, 15.1490307 37.0808294, 15.1491885 37.0806901)",,
209048535,residential,False,False,47.034,,Via Mariano Pinnone,"LINESTRING (15.1479319 37.0814092, 15.1481006 37.0818102)",,
177337693,residential,True,False,79.65,,Via Ventiquattro Maggio,"LINESTRING (15.1479319 37.0814092, 15.1483859 37.0813088, 15.1487404 37.0813865, 15.1487974 37.081399)",,
177337693,residential,True,False,3.351,,Via Ventiquattro Maggio,"LINESTRING (15.146786 37.0816806, 15.1468131 37.0816596)",,
