osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction
569025808,False,2,Corso Vittorio Veneto,primary,False,18.494999999999997,"LINESTRING (13.6623273 37.3153956, 13.6623448 37.3154778, 13.6623461 37.3154837, 13.6623622 37.3155596)",,
"[570018472, 556598837, 570018471]",True,1,Corso Vittorio Veneto,primary,False,283.228,"LINESTRING (13.6623273 37.3153956, 13.6622757 37.3152972, 13.6621493 37.3143616, 13.6621443 37.3143248, 13.6620712 37.3140035, 13.6620195 37.3137761, 13.6619454 37.3134503, 13.6618349 37.3131106, 13.6617899 37.3129721, 13.6617946 37.3128923)",,
517365790,False,2,Via Pietro Nenni,secondary,False,3.322,"LINESTRING (13.6645395 37.3206162, 13.6645739 37.3206282)",,
517365720,True,1,Via Pietro Nenni,secondary,False,25.686999999999998,"LINESTRING (13.6645395 37.3206162, 13.6643767 37.3205764, 13.6642657 37.3205398)",,
447997993,True,,Via Vittorio Emanuele,tertiary,False,20.637,"LINESTRING (13.6590236 37.3149992, 13.6589805 37.3151816)",,
448228485,True,,Via Umberto,tertiary,False,35.384,"LINESTRING (13.6590236 37.3149992, 13.6594143 37.3150678)",,
89567349,True,,Via Sottotenente Bosco,residential,False,16.987,"LINESTRING (13.6621387 37.315847, 13.661947 37.3158373)",,
566139395,False,,Via Umberto,tertiary,False,19.872,"LINESTRING (13.6621387 37.315847, 13.662237 37.3159389, 13.6622866 37.3159815)",,
544277798,True,,,residential,False,26.656,"LINESTRING (13.6610653 37.317742, 13.6607717 37.3177963)",,
569116967,False,,,residential,False,7.419,"LINESTRING (13.6610653 37.317742, 13.6610487 37.3176766)",,
569116967,False,,,residential,True,62.614,"LINESTRING (13.6610653 37.317742, 13.6612211 37.3182913)",,
89567348,True,,,residential,False,58.778999999999996,"LINESTRING (13.6592608 37.3181729, 13.6592746 37.3181875, 13.6594601 37.3184226, 13.6596465 37.3186021)",,
544277798,True,,,residential,False,18.105,"LINESTRING (13.6607717 37.3177963, 13.6605704 37.317826)",,
578174691,False,,Via Gabriele D?Annunzio,residential,False,78.206,"LINESTRING (13.6607717 37.3177963, 13.660694 37.3174504, 13.6606386 37.3173205, 13.6605117 37.3171309)",,
448228485,True,,Via Umberto,tertiary,False,18.849,"LINESTRING (13.6602171 37.315221, 13.6604211 37.3152701)",,
448103539,True,,Via del Rosario,residential,False,26.776,"LINESTRING (13.6602171 37.315221, 13.6602458 37.3151431, 13.660299 37.3150585, 13.6603608 37.3150159)",,
569116967,False,,,residential,True,23.649,"LINESTRING (13.6609837 37.3174703, 13.6610487 37.3176766)",,
448157492,True,,Via delle Fonti,living_street,False,126.73400000000001,"LINESTRING (13.6609837 37.3174703, 13.6609901 37.3173132, 13.6608546 37.316855, 13.660739 37.3164801, 13.6607038 37.3163574)",,
448157493,True,,Via Giacomo Matteotti,residential,False,50.679,"LINESTRING (13.6609837 37.3174703, 13.6608267 37.3173394, 13.6606621 37.3170977)",,
89567347,False,,Via La Porta,residential,True,40.567,"LINESTRING (13.6613193 37.3176097, 13.6612497 37.3172491)",,
544277801,False,,Via San Rocco,residential,False,25.059,"LINESTRING (13.6613193 37.3176097, 13.6610487 37.3176766)",,
544277801,False,,Via San Rocco,residential,True,19.884,"LINESTRING (13.6613193 37.3176097, 13.6615429 37.3175909)",,
544600720,False,,Via Capuana,residential,False,53.629,"LINESTRING (13.6594473 37.3187615, 13.6599475 37.3190342)",,
569382141,False,,Via Capuana,residential,True,53.009,"LINESTRING (13.6594473 37.3187615, 13.6588625 37.3186568)",,
569382142,True,,Via S. Bartolomeo,residential,False,24.989,"LINESTRING (13.6594473 37.3187615, 13.6596465 37.3186021)",,
583800484,False,,,residential,False,52.078,"LINESTRING (13.6594473 37.3187615, 13.6591385 37.3183627)",,
419542541,True,,Via Agrigento,residential,False,23.549,"LINESTRING (13.6621713 37.3205079, 13.6619087 37.3204727)",,
544697321,False,,Via Savoia,residential,True,75.294,"LINESTRING (13.6621713 37.3205079, 13.6624965 37.3198821)",,
