osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,access,tunnel,bridge
111597063,,Via - Rue Jean-Boniface Festaz,residential,,False,True,91.951,"LINESTRING (7.3156537 45.7345497, 7.3157531 45.7345715, 7.3160634 45.7346485, 7.3166684 45.7348143, 7.3167664 45.7348321)",,,,,
192672089,,Via - Rue Carlo Promis,residential,,True,False,58.424,"LINESTRING (7.3229022 45.737041, 7.3221999 45.7368518)",,,,,
"[1180489698, 192672091]",,Piazza - Place Plouves,residential,,False,False,75.28500000000001,"LINESTRING (7.3229022 45.737041, 7.323098 45.7370963, 7.3231226 45.7370786, 7.3231957 45.7369603, 7.3232793 45.7368252, 7.3233652 45.736694, 7.3234155 45.7366169)",,,,,
81880536,,Via - Rue Jean-Sébastien Linty,residential,,False,True,95.87899999999999,"LINESTRING (7.3257972 45.739164, 7.3257305 45.7393159, 7.3256667 45.7394613, 7.3255539 45.7395528, 7.3253759 45.7395718, 7.3251975 45.739565, 7.3249414 45.7395883)",,,permit,,
71246941,,Via Sant'Orso,residential,,False,False,64.85,"LINESTRING (7.3246327 45.7401127, 7.3247728 45.7399718, 7.3249211 45.7397785, 7.3249447 45.7397187, 7.3249414 45.7395883)",,,permit,,
188749669,,Via - Rue Guido Rey,residential,,True,False,104.12400000000001,"LINESTRING (7.3246327 45.7401127, 7.3244156 45.7401648, 7.3240651 45.7402385, 7.3237919 45.7402021, 7.3233284 45.7401571)",,,,,
71246941,,Via Sant'Orso,residential,,False,True,64.85,"LINESTRING (7.3249414 45.7395883, 7.3249447 45.7397187, 7.3249211 45.7397785, 7.3247728 45.7399718, 7.3246327 45.7401127)",,,permit,,
81880536,,Via - Rue Jean-Sébastien Linty,residential,,False,False,95.87899999999999,"LINESTRING (7.3249414 45.7395883, 7.3251975 45.739565, 7.3253759 45.7395718, 7.3255539 45.7395528, 7.3256667 45.7394613, 7.3257305 45.7393159, 7.3257972 45.739164)",,,permit,,
389899111,,Via Sant'Orso - Rue Saint-Ours,residential,,False,True,119.637,"LINESTRING (7.3249414 45.7395883, 7.3248955 45.7394924, 7.3248884 45.7393823, 7.3248983 45.7393373, 7.3249028 45.7392847, 7.3249023 45.7392658, 7.3249019 45.7392541, 7.3248991 45.7391543, 7.3249158 45.7391155, 7.3250322 45.7388597, 7.3251094 45.7386889, 7.3251767 45.7385486)",,,permit,,
27586963,,Via Torino - Rue de Turin,residential,,False,False,108.417,"LINESTRING (7.3255392 45.7372287, 7.325044 45.7370887, 7.3243869 45.736903, 7.3242444 45.7368627)",,2,,,
81654457,,Via - Rue Jean-Boniface Festaz,residential,,False,False,19.202,"LINESTRING (7.3242444 45.7368627, 7.3240157 45.7367968)",,,,,
81891496,,Via - Rue Vevey,residential,,False,False,71.488,"LINESTRING (7.3242444 45.7368627, 7.3245592 45.7362585)",,,,,
27586963,,Via Torino - Rue de Turin,residential,,False,True,108.417,"LINESTRING (7.3242444 45.7368627, 7.3243869 45.736903, 7.325044 45.7370887, 7.3255392 45.7372287)",,2,,,
389897833,,Via - Rue Vevey,residential,,False,True,91.926,"LINESTRING (7.3242444 45.7368627, 7.3238656 45.7375232, 7.3237879 45.7376249)",,,permit,,
28020392,,Via - Rue Jean-Boniface Festaz,residential,,False,False,32.309,"LINESTRING (7.3224506 45.7363204, 7.3220647 45.7362114)",,,,,
81647493,,Via - Rue Laurent Cerise,residential,,True,False,66.917,"LINESTRING (7.3224506 45.7363204, 7.3228208 45.7357769)",,,,,
1180489700,,Via - Rue Jean-Boniface Festaz,residential,,False,True,67.481,"LINESTRING (7.3224506 45.7363204, 7.3225017 45.7363354, 7.3231035 45.736502, 7.3232584 45.7365449)",,,,,
28020392,,Via - Rue Jean-Boniface Festaz,residential,,False,True,32.309,"LINESTRING (7.3220647 45.7362114, 7.3224506 45.7363204)",,,,,
187803621,,Via - Rue René Ribitel,residential,,False,False,60.63,"LINESTRING (7.3220647 45.7362114, 7.3217223 45.7367015)",,,,,
28020392,,Via - Rue Jean-Boniface Festaz,residential,,False,False,68.195,"LINESTRING (7.3220647 45.7362114, 7.3213019 45.7359944, 7.3212499 45.735982)",,,,,
81656683,,Via - Rue Cesare Ollietti,residential,,False,False,70.21,"LINESTRING (7.3220647 45.7362114, 7.322115 45.7361279, 7.3224152 45.7356293)",,,no,,
187768890,,Piazza/Place Innocenzo Manzetti,tertiary,,True,False,34.141,"LINESTRING (7.321682 45.7343476, 7.3218854 45.7344179, 7.3220711 45.7344906)",,,,,
187768896,,Via - Rue Giosuè Carducci,tertiary,,False,False,279.35999999999996,"LINESTRING (7.321682 45.7343476, 7.3215397 45.7342096, 7.3214475 45.734166, 7.321447 45.7341658, 7.3210866 45.7340882, 7.3204508 45.7339586, 7.3202659 45.7339182, 7.319716 45.7337981, 7.3190715 45.7336597, 7.3187063 45.7335803, 7.3183544 45.7334848)",,2,,,
27586896,,Via - Rue Jean-Boniface Festaz,residential,30,False,True,77.143,"LINESTRING (7.3178659 45.7351147, 7.3184058 45.7352545, 7.3185768 45.7352988, 7.3186925 45.7353288, 7.3187971 45.7353573)",,,,,
111597063,,Via - Rue Jean-Boniface Festaz,residential,,False,False,90.938,"LINESTRING (7.3178659 45.7351147, 7.3177693 45.7350885, 7.3168984 45.7348648, 7.3167664 45.7348321)",,,,,
758568780,,,residential,,False,True,59.115,"LINESTRING (7.3171538 45.7372322, 7.3172659 45.7372741, 7.3178668 45.7374164)",,,permit,,
"[82071435, 82071438]",,"['Via - Rue du 4 Novembre', 'Via - Rue Amilcar Crétier']",residential,,True,False,206.54,"LINESTRING (7.3190047 45.7354145, 7.319052 45.7353272, 7.319076 45.735283, 7.3196142 45.7342897, 7.3196392 45.7342968, 7.3204827 45.7345375)",,,,,
164760284,,Via - Rue Jean-Boniface Festaz,residential,,False,False,17.323999999999998,"LINESTRING (7.3190047 45.7354145, 7.3189298 45.7353928, 7.3187971 45.7353573)",,,,,
164760284,,Via - Rue Jean-Boniface Festaz,residential,,False,True,69.873,"LINESTRING (7.3190047 45.7354145, 7.3196275 45.7355883, 7.3197546 45.7356236, 7.3198403 45.7356484)",,,,,
758568778,,Piazza - Place Severino Caveri,residential,,False,False,84.894,"LINESTRING (7.3184383 45.7369452, 7.3183958 45.7369597, 7.3182101 45.7369296, 7.3181202 45.7369139, 7.3179445 45.7372603, 7.3178668 45.7374164)",,,permit,,
187803622,,,residential,,False,True,61.294,"LINESTRING (7.3213739 45.7371962, 7.3217223 45.7367015)",,,permit,,
"[27587008, 225859680]",,Viale Ginevra - Avenue de Genève,residential,,False,False,93.895,"LINESTRING (7.3150349 45.7399724, 7.3148254 45.7403251, 7.3146475 45.7406352, 7.3145821 45.7407554)",,3,,,
"[81831966, 225859679]",,Corso XXVI Febbraio - Avenue du Vingt-six-Février,tertiary,50,False,False,178.265,"LINESTRING (7.3150349 45.7399724, 7.3155955 45.7401428, 7.3159566 45.740253, 7.3163299 45.740362, 7.3164887 45.7404086, 7.3168623 45.7405211, 7.3171447 45.7406064)",,3,,,
"[225913398, 225859678]",,Avenue Saint-Martin-de-Corléans,tertiary,50,False,True,137.598,"LINESTRING (7.3150349 45.7399724, 7.3139533 45.7396618, 7.3133956 45.7395009)",,3,,,
"[225916761, 81832091]",,Corso - Avenue Père-Laurent,residential,,False,False,162.933,"LINESTRING (7.3189559 45.7411446, 7.3192387 45.7406368, 7.3194985 45.7401994, 7.3195548 45.7401046, 7.3196379 45.739966, 7.3196996 45.7398319, 7.3197315 45.7397835)",,3,,,
"[225916760, 225859679]",,Corso XXVI Febbraio - Avenue du Vingt-six-Février,tertiary,50,False,True,126.628,"LINESTRING (7.3189559 45.7411446, 7.3187165 45.741073, 7.318346 45.740972, 7.3174541 45.7406997)",,3,,,
81656689,,Piazza dell'Accademia di Sant Anselmo - Place de l'Académie-Saint-Anselme,residential,,False,False,28.8,"LINESTRING (7.3227459 45.7357468, 7.3224152 45.7356293)",,,no,,
81656689,,Piazza dell'Accademia di Sant Anselmo - Place de l'Académie-Saint-Anselme,residential,,False,True,28.8,"LINESTRING (7.3224152 45.7356293, 7.3227459 45.7357468)",,,no,,
81656683,,Via - Rue Cesare Ollietti,residential,,False,False,61.282000000000004,"LINESTRING (7.3224152 45.7356293, 7.3226063 45.7353123, 7.3226386 45.7352584, 7.3226881 45.735191, 7.322727 45.7351232)",,,no,,
81656683,,Via - Rue Cesare Ollietti,residential,,False,True,70.21,"LINESTRING (7.3224152 45.7356293, 7.322115 45.7361279, 7.3220647 45.7362114)",,,no,,
187768889,,Piazza/Place Innocenzo Manzetti,tertiary,,True,False,16.619,"LINESTRING (7.3222519 45.7345275, 7.3222732 45.7345807, 7.3222577 45.7346352, 7.322226 45.7346669)",,,,,
187768894,,Piazza/Place Innocenzo Manzetti,tertiary,,True,False,55.68000000000001,"LINESTRING (7.3222519 45.7345275, 7.3224383 45.7345754, 7.3226663 45.7346263, 7.3229138 45.7347168)",,,,,
"[593047601, 187768893]",,Piazza/Place Innocenzo Manzetti,tertiary,,True,False,5.898,"LINESTRING (7.322226 45.7346669, 7.3221906 45.7346791, 7.3221578 45.7346903)",,,,,
187768892,,Piazza/Place Innocenzo Manzetti,residential,,True,False,20.634,"LINESTRING (7.3221578 45.7346903, 7.3219649 45.734818)",,,,,
187768899,,Piazza/Place Innocenzo Manzetti,tertiary,,True,False,12.299,"LINESTRING (7.3221578 45.7346903, 7.3220787 45.7346825, 7.3220154 45.73465)",,,,,
187768898,,Piazza/Place Innocenzo Manzetti,tertiary,,True,False,9.261,"LINESTRING (7.3220154 45.73465, 7.3219907 45.7346108, 7.321983 45.7345707)",,,,,
119557238,,Viale - Avenue du Conseil des Commis,residential,,False,False,14.593,"LINESTRING (7.3218876 45.7349376, 7.3219444 45.7348528, 7.3219649 45.734818)",,,,,
119557238,,Viale - Avenue du Conseil des Commis,residential,,False,True,126.244,"LINESTRING (7.3218876 45.7349376, 7.3218667 45.734976, 7.3213166 45.7358684, 7.3212499 45.735982)",,,,,
187771844,,Via Torre del Pailleron - Rue Tour du Pailleron,residential,,False,False,69.216,"LINESTRING (7.3218876 45.7349376, 7.3218965 45.7349388, 7.3219687 45.7349487, 7.3219788 45.7349501, 7.3226036 45.7351288, 7.322727 45.7351232)",,,,,
81656683,,Via - Rue Cesare Ollietti,residential,,False,True,61.282,"LINESTRING (7.322727 45.7351232, 7.3226881 45.735191, 7.3226386 45.7352584, 7.3226063 45.7353123, 7.3224152 45.7356293)",,,no,,
81656687,,Viale - Avenue Giacomo Matteotti,residential,,False,False,39.503,"LINESTRING (7.322727 45.7351232, 7.3228095 45.7351254, 7.3228839 45.7351307, 7.3230757 45.7351709, 7.3232177 45.7352075)",,,,,
187771844,,Via Torre del Pailleron - Rue Tour du Pailleron,residential,,False,True,69.216,"LINESTRING (7.322727 45.7351232, 7.3226036 45.7351288, 7.3219788 45.7349501, 7.3219687 45.7349487, 7.3218965 45.7349388, 7.3218876 45.7349376)",,,,,
"[187768888, 223470407]",,Piazza/Place Innocenzo Manzetti,tertiary,,True,False,53.696,"LINESTRING (7.3229138 45.7347168, 7.3227467 45.734698, 7.3226546 45.7346926, 7.3225273 45.7346851, 7.322226 45.7346669)",,,,,
224543704,,Via - Rue Georges Carrel,tertiary,,False,True,180.438,"LINESTRING (7.3229138 45.7347168, 7.3231074 45.7347684, 7.324094 45.7350307, 7.3250889 45.7352898)",,2,,,
188749670,,Via - Rue Guido Rey,residential,,False,False,50.64,"LINESTRING (7.3222216 45.7404845, 7.3225933 45.7403104, 7.3227635 45.7402308)",,,,,
81880521,,Via - Rue Xavier de Maistre,residential,30,False,False,29.208,"LINESTRING (7.3197315 45.7397835, 7.3198 45.7396694, 7.3198658 45.7395733, 7.3198905 45.7395458)",,,,,
162260239,,Via - Rue Guido Rey,residential,,True,False,208.38099999999997,"LINESTRING (7.3197315 45.7397835, 7.3208961 45.7401061, 7.3209315 45.740116, 7.3210246 45.7401455, 7.3213151 45.7402268, 7.3222216 45.7404845)",,,,,
"[225916761, 81832091]",,Corso - Avenue Père-Laurent,residential,,False,True,162.933,"LINESTRING (7.3197315 45.7397835, 7.3196996 45.7398319, 7.3196379 45.739966, 7.3195548 45.7401046, 7.3194985 45.7401994, 7.3192387 45.7406368, 7.3189559 45.7411446)",,3,,,
162260218,,Piazza - Place Pierre-Léonard Roncas,residential,,False,True,29.486,"LINESTRING (7.3157934 45.7386846, 7.3159294 45.738437)",,,permit,,
81896442,,Via - Rue Jules Guedoz,residential,,True,False,177.153,"LINESTRING (7.3167309 45.7412932, 7.3145821 45.7407554)",,,,,
81896440,,Avenue de la Paix - Viale della Pace,residential,,True,False,82.845,"LINESTRING (7.3167309 45.7412932, 7.3171107 45.7406629, 7.3171447 45.7406064)",,,,,
"[81896442, 28019399]",,"['Via - Rue Anton Zimmermann', 'Via - Rue Jules Guedoz']",residential,,True,False,26.368,"LINESTRING (7.3170455 45.7413828, 7.3169665 45.7413602, 7.3168782 45.741335, 7.3168 45.7413128, 7.3167309 45.7412932)",,,,,
"[888197500, 888197501, 537141151]",,Viale Della Pace,residential,,False,False,32.806,"LINESTRING (7.3180042 45.739517, 7.3180211 45.7394682, 7.3180331 45.739442, 7.3181497 45.7392405)",,,permit,,yes
"[537141153, 537141154]",,Avenue de la Paix - Viale della Pace,residential,,True,False,150.901,"LINESTRING (7.3180042 45.739517, 7.3181543 45.7395533, 7.3174903 45.7406403, 7.3174541 45.7406997)",,,,,
81896440,,Avenue de la Paix - Viale della Pace,residential,,True,False,89.815,"LINESTRING (7.3174612 45.740101, 7.3178333 45.7394722, 7.3180042 45.739517)",,,,,
81896445,,Via- Rue Abbé Joseph Trèves,residential,,False,False,162.49599999999998,"LINESTRING (7.3174612 45.740101, 7.316533 45.7397973, 7.3158676 45.739601, 7.3155804 45.7395444, 7.3155343 45.7395353)",,,permit,,
"[225859678, 225913398]",,Avenue Saint-Martin-de-Corléans,tertiary,50,False,False,137.598,"LINESTRING (7.3133956 45.7395009, 7.3139533 45.7396618, 7.3150349 45.7399724)",,3,,,
"[225916760, 225859679]",,Corso XXVI Febbraio - Avenue du Vingt-six-Février,tertiary,50,False,False,126.628,"LINESTRING (7.3174541 45.7406997, 7.318346 45.740972, 7.3187165 45.741073, 7.3189559 45.7411446)",,3,,,
225859679,,Corso XXVI Febbraio - Avenue du Vingt-six-Février,tertiary,50,False,True,26.156,"LINESTRING (7.3174541 45.7406997, 7.3172989 45.7406529, 7.3171447 45.7406064)",,,,,
537141154,,Avenue de la Paix - Viale della Pace,residential,,True,False,82.31,"LINESTRING (7.3174541 45.7406997, 7.3174247 45.7407488, 7.3170455 45.7413828)",,,,,
81654457,,Via - Rue Jean-Boniface Festaz,residential,,False,True,19.202,"LINESTRING (7.3240157 45.7367968, 7.3242444 45.7368627)",,,,,
1184276972,,Via - Rue Jean-Boniface Festaz,residential,,False,False,50.699,"LINESTRING (7.3240157 45.7367968, 7.3237986 45.736734, 7.323586 45.7366705, 7.3234155 45.7366169)",,,,,
224543704,,Via - Rue Georges Carrel,tertiary,,False,False,180.438,"LINESTRING (7.3250889 45.7352898, 7.324094 45.7350307, 7.3231074 45.7347684, 7.3229138 45.7347168)",,2,,,
"[1185980480, 224543706]",,"['Via Vevey', 'Via - Rue Vevey']",residential,,False,True,36.449999999999996,"LINESTRING (7.3250889 45.7352898, 7.325012 45.7354057, 7.3249691 45.7354703, 7.3249086 45.7355615, 7.3248952 45.7355883)",,,,,
81896440,,Avenue de la Paix - Viale della Pace,residential,,True,False,61.331,"LINESTRING (7.3171447 45.7406064, 7.3171771 45.7405546, 7.3174612 45.740101)",,,,,
225859679,,Corso XXVI Febbraio - Avenue du Vingt-six-Février,tertiary,50,False,False,26.156,"LINESTRING (7.3171447 45.7406064, 7.3172989 45.7406529, 7.3174541 45.7406997)",,,,,
"[81831966, 225859679]",,Corso XXVI Febbraio - Avenue du Vingt-six-Février,tertiary,50,False,True,178.26500000000001,"LINESTRING (7.3171447 45.7406064, 7.3168623 45.7405211, 7.3164887 45.7404086, 7.3163299 45.740362, 7.3159566 45.740253, 7.3155955 45.7401428, 7.3150349 45.7399724)",,3,,,
325368645,,Viale - Avenue Giacomo Matteotti,residential,,True,False,66.095,"LINESTRING (7.3232177 45.7352075, 7.324007 45.7354307)",,,,,
81656687,,Viale - Avenue Giacomo Matteotti,residential,,False,True,39.503,"LINESTRING (7.3232177 45.7352075, 7.3230757 45.7351709, 7.3228839 45.7351307, 7.3228095 45.7351254, 7.322727 45.7351232)",,,,,
"[28020537, 187768891]",,Piazza/Place Innocenzo Manzetti,tertiary,,True,False,15.758,"LINESTRING (7.3220711 45.7344906, 7.3221066 45.7344836, 7.3221827 45.7344875, 7.3222519 45.7345275)",,,,,
1180489697,,Via - Rue Jean-Boniface Festaz,residential,,False,False,14.586,"LINESTRING (7.3234155 45.7366169, 7.3232584 45.7365449)",,,,,
"[1180489698, 192672091]",,Piazza - Place Plouves,residential,,False,True,75.285,"LINESTRING (7.3234155 45.7366169, 7.3233652 45.736694, 7.3232793 45.7368252, 7.3231957 45.7369603, 7.3231226 45.7370786, 7.323098 45.7370963, 7.3229022 45.737041)",,,,,
1184276972,,Via - Rue Jean-Boniface Festaz,residential,,False,True,50.699,"LINESTRING (7.3234155 45.7366169, 7.323586 45.7366705, 7.3237986 45.736734, 7.3240157 45.7367968)",,,,,
