osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,access,tunnel,junction
217811113,1,Via Giovanni Cattaneo,unclassified,True,False,60.998000000000005,"LINESTRING (8.8802781 45.4670234, 8.8803105 45.4670819, 8.8803466 45.4671398, 8.8803552 45.4671852, 8.880291 45.4674453, 8.8802167 45.4675454)",,,,
76043719,,Via generale Manfredo Fanti,tertiary,False,True,8.317,"LINESTRING (8.8784464 45.4630731, 8.8784319 45.4631472)",30,,,
"[76043720, 51181445, 76043719]",,"['Via generale Manfredo Fanti', ""Via Bersaglieri d'Italia""]",tertiary,False,False,139.942,"LINESTRING (8.8784464 45.4630731, 8.8784709 45.4629575, 8.8785127 45.4627499, 8.878573 45.462435, 8.8785687 45.4623709, 8.8785554 45.4622725, 8.8784586 45.4620092, 8.878373 45.4618402)",30,,,
"[76043720, 51181445, 76043719]",,"['Via generale Manfredo Fanti', ""Via Bersaglieri d'Italia""]",tertiary,False,True,139.942,"LINESTRING (8.878373 45.4618402, 8.8784586 45.4620092, 8.8785554 45.4622725, 8.8785687 45.4623709, 8.878573 45.462435, 8.8785127 45.4627499, 8.8784709 45.4629575, 8.8784464 45.4630731)",30,,,
1055662118,1,Via Crivelli,unclassified,True,False,51.711,"LINESTRING (8.8847381 45.461708, 8.8847051 45.4620472, 8.8847548 45.4621673)",,,,
"[33498537, 477911955]",1,Via Santa Crescenzia,unclassified,True,False,143.934,"LINESTRING (8.8841548 45.4638773, 8.884 45.4638888, 8.8837883 45.4638956, 8.8835531 45.4638839, 8.8834945 45.4638781, 8.8829747 45.4638268, 8.882382 45.4637946, 8.8823201 45.4637842)",,,,
69818545,,Via Giuseppe Garibaldi,unclassified,True,False,31.69,"LINESTRING (8.8841548 45.4638773, 8.8842406 45.4641088, 8.8842627 45.4641519)",,,,
494028560,,Via Santa Crescenzia,unclassified,False,False,6.113,"LINESTRING (8.8821795 45.4637651, 8.8821027 45.4637541)",,,,
47643154,2,Via San Martino,unclassified,False,True,56.788000000000004,"LINESTRING (8.8821795 45.4637651, 8.8821792 45.4638185, 8.8821764 45.4642758)",30,,,
76043719,,Via generale Manfredo Fanti,tertiary,False,False,8.317,"LINESTRING (8.8784319 45.4631472, 8.8784464 45.4630731)",30,,,
"[48058932, 76043719]",,Via generale Manfredo Fanti,tertiary,False,True,128.807,"LINESTRING (8.8784319 45.4631472, 8.8783858 45.4633739, 8.8783817 45.4633942, 8.8782286 45.4640855, 8.8782221 45.464111, 8.8781866 45.4642927)",30,,,
33550146,2,Via Gaetano Casati,unclassified,False,False,137.36,"LINESTRING (8.8873261 45.4628789, 8.8890422 45.4631569)",,,,
48821655,1,Vicolo Colombo,unclassified,True,False,9.817,"LINESTRING (8.8873261 45.4628789, 8.8872931 45.4629641)",,,,
33550146,2,Via Gaetano Casati,unclassified,False,True,137.36,"LINESTRING (8.8890422 45.4631569, 8.8873261 45.4628789)",,,,
33550438,,Via Trento,unclassified,False,True,70.201,"LINESTRING (8.8890422 45.4631569, 8.8890148 45.4632253, 8.8889178 45.4634674, 8.8888542 45.4636262, 8.8887987 45.4637647)",,,,
47696437,2,Via Marco Polo,unclassified,False,False,195.596,"LINESTRING (8.8890422 45.4631569, 8.8890678 45.4630982, 8.8890835 45.4630624, 8.8892261 45.4627363, 8.8892307 45.4627079, 8.8892181 45.4626758, 8.8891905 45.4626578, 8.8875775 45.4624072, 8.8874772 45.4623916)",,,,
47704121,1,Via Villoresi,unclassified,True,False,81.017,"LINESTRING (8.8827121 45.4617739, 8.8827592 45.461802, 8.882923 45.4617949, 8.883363 45.4617572, 8.8837235 45.4617001)",,,,
77708195,2,Via Giacomo Matteotti,unclassified,False,True,75.87599999999999,"LINESTRING (8.8827121 45.4617739, 8.8821947 45.4615253, 8.8821086 45.4615041, 8.8818617 45.4614609)",,,,
33550438,,Via Trento,unclassified,False,False,30.042,"LINESTRING (8.8883666 45.4647806, 8.8884748 45.4645213)",,,,
33550438,,Via Trento,unclassified,False,True,62.416000000000004,"LINESTRING (8.8883666 45.4647806, 8.8883233 45.4648885, 8.8881584 45.4653072, 8.8881499 45.4653208)",,,,
47696433,2,Vicolo Colombo,unclassified,False,False,33.021,"LINESTRING (8.8874772 45.4623916, 8.8873798 45.4626806)",,,,
47696433,2,Vicolo Colombo,unclassified,False,True,35.727,"LINESTRING (8.8874772 45.4623916, 8.8875794 45.4620784)",,,,
47696437,2,Via Marco Polo,unclassified,False,True,195.59599999999998,"LINESTRING (8.8874772 45.4623916, 8.8875775 45.4624072, 8.8891905 45.4626578, 8.8892181 45.4626758, 8.8892307 45.4627079, 8.8892261 45.4627363, 8.8890835 45.4630624, 8.8890678 45.4630982, 8.8890422 45.4631569)",,,,
33550383,2,Via Nicolò Tommaseo,residential,False,False,81.234,"LINESTRING (8.8861438 45.4612254, 8.886206 45.4612407, 8.8866501 45.4613502, 8.8871539 45.4613267)",,,,
33550383,2,Via Nicolò Tommaseo,residential,False,True,49.398,"LINESTRING (8.8877854 45.4612925, 8.887688 45.4612978, 8.8871539 45.4613267)",,,,
47696433,2,Vicolo Colombo,unclassified,False,False,35.754999999999995,"LINESTRING (8.8877854 45.4612925, 8.8877952 45.4613531, 8.8877283 45.4616094)",,,,
78102073,2,Via San Damiano,residential,False,True,61.36000000000001,"LINESTRING (8.8877854 45.4612925, 8.8878681 45.4612624, 8.8884837 45.4610383)",,,,
78102073,2,Via San Damiano,residential,False,False,61.36000000000001,"LINESTRING (8.8884837 45.4610383, 8.8878681 45.4612624, 8.8877854 45.4612925)",,,,
48821640,2,Via conte Caccia Dominioni,residential,False,True,144.502,"LINESTRING (8.8895769 45.4616969, 8.8878216 45.4616138, 8.8877283 45.4616094)",,,,
48053070,,Via San Biagio,unclassified,True,False,87.06,"LINESTRING (8.8864289 45.4641705, 8.8863106 45.464607, 8.8862313 45.4648993, 8.8862179 45.4649393)",,,,
48821634,,Piazza Giacobbe,unclassified,False,True,27.223,"LINESTRING (8.8864289 45.4641705, 8.8861696 45.4641175, 8.8861471 45.4640644)",,,,
"[33550401, 1256162003]",2,Via Giacomo Matteotti,unclassified,False,False,42.987,"LINESTRING (8.8789679 45.4609918, 8.8791524 45.4610212, 8.8793768 45.4610555, 8.8795059 45.4610758)",30,,,
47704130,2,Via Santa Caterina,unclassified,False,False,110.342,"LINESTRING (8.8818617 45.4614609, 8.8818436 45.4615074, 8.8818362 45.4615263, 8.8817452 45.4617672, 8.8814674 45.4623758, 8.881456 45.4624112)",,,,
77708195,2,Via Giacomo Matteotti,unclassified,False,False,75.876,"LINESTRING (8.8818617 45.4614609, 8.8821086 45.4615041, 8.8821947 45.4615253, 8.8827121 45.4617739)",,,,
"[33550401, 1256162002]",2,Via Giacomo Matteotti,unclassified,False,True,168.987,"LINESTRING (8.8818617 45.4614609, 8.8817072 45.4614355, 8.8815323 45.4614036, 8.881042 45.4613189, 8.880679 45.4612582, 8.8804326 45.4612198, 8.8803577 45.4612082, 8.8798504 45.461127, 8.8797524 45.4611139)",30,,,
47704130,2,Via Santa Caterina,unclassified,False,False,123.453,"LINESTRING (8.881456 45.4624112, 8.8814397 45.462461, 8.8813314 45.4627915, 8.8811494 45.463347, 8.8810928 45.4634917)",,,,
47704130,2,Via Santa Caterina,unclassified,False,True,110.342,"LINESTRING (8.881456 45.4624112, 8.8814674 45.4623758, 8.8817452 45.4617672, 8.8818362 45.4615263, 8.8818436 45.4615074, 8.8818617 45.4614609)",,,,
157633299,2,Via Santa Crescenzia,unclassified,False,True,2.905,"LINESTRING (8.8810466 45.4636518, 8.8810835 45.4636554)",,,,
224301463,2,Via Santa Crescenzia,unclassified,False,False,6.285,"LINESTRING (8.8810466 45.4636518, 8.8809668 45.4636439)",,,,
47747771,,Vicolo San Carlo,residential,False,False,94.014,"LINESTRING (8.8810466 45.4636518, 8.8810318 45.4637288, 8.8809158 45.4643337, 8.8809333 45.4643665, 8.8809087 45.4644877)",,,,
48837230,1,Via Villoresi,unclassified,True,False,72.875,"LINESTRING (8.8837235 45.4617001, 8.8840376 45.4616058, 8.884141 45.4615967, 8.8841994 45.4616002, 8.8842554 45.4616071, 8.8844476 45.46165, 8.8845442 45.4616785, 8.8845979 45.4617061)",,,,
485209002,1,Via Villoresi,unclassified,True,False,68.201,"LINESTRING (8.8837235 45.4617001, 8.8841914 45.4617063, 8.8845979 45.4617061)",,,,
48053070,,Via San Biagio,unclassified,True,False,53.471000000000004,"LINESTRING (8.8862179 45.4649393, 8.8861682 45.4650574, 8.8861539 45.4650881, 8.8860509 45.4653374, 8.8860248 45.4654007)",,,,
33550441,1,Via Alessandro Volta,unclassified,True,False,249.35000000000005,"LINESTRING (8.8841168 45.4683658, 8.8841402 45.4681091, 8.8841725 45.4678636, 8.8841828 45.4677824, 8.8842385 45.4673281, 8.8842632 45.4669081, 8.8842641 45.4667698, 8.8842577 45.4665289, 8.8842453 45.466464, 8.8842046 45.4662523, 8.8841813 45.4661309)",,,,
500738591,2,Via Brenno Cavallari,tertiary,False,False,185.19899999999998,"LINESTRING (8.8841168 45.4683658, 8.8831544 45.4682913, 8.8829858 45.46828, 8.8827811 45.4682667, 8.88255 45.4682471, 8.8821162 45.4681832, 8.8819096 45.4681481, 8.8818446 45.4681334, 8.8817784 45.468109)",,,,
500738591,2,Via Brenno Cavallari,tertiary,False,True,79.62,"LINESTRING (8.8841168 45.4683658, 8.8846947 45.4684037, 8.884759 45.4684077, 8.8848327 45.4684117, 8.8851342 45.4684253)",,,,
48877439,1,Via Luigi Galvani,residential,True,False,68.419,"LINESTRING (8.8787068 45.4694961, 8.8778334 45.4694375)",,,,
48753830,1,Via Nazario Sauro,unclassified,True,False,47.445,"LINESTRING (8.8791217 45.4691894, 8.8789763 45.4692603, 8.8788754 45.4693385, 8.8787068 45.4694961)",,,,
48782866,2,Via Guglielmo Marconi,unclassified,False,False,113.387,"LINESTRING (8.8791217 45.4691894, 8.8792533 45.4691643, 8.879424 45.4691732, 8.8798551 45.4692066, 8.8802574 45.4692313, 8.8804481 45.469243, 8.8804987 45.4692375, 8.8805337 45.4692288, 8.880561 45.4692216)",,,,
48081400,2,Via Enrico Fermi,tertiary,False,False,69.494,"LINESTRING (8.8805587 45.4691856, 8.8805598 45.4691632, 8.8806607 45.4686837, 8.8806909 45.4686159, 8.880719 45.4685734)",,,,
211737761,2,Via Guglielmo Marconi,tertiary,True,False,31.453000000000003,"LINESTRING (8.8805587 45.4691856, 8.8806108 45.469189, 8.8808858 45.4692098, 8.8809598 45.4692154)",,,,
33550458,,Via Montello,unclassified,True,False,41.613,"LINESTRING (8.8778334 45.4694375, 8.877899 45.469116, 8.8779075 45.4690669)",,,,
48782868,,,unclassified,False,False,8.638,"LINESTRING (8.878194 45.4676224, 8.8782435 45.4675529)",,,,
48877443,2,Via Montello,unclassified,False,True,162.39,"LINESTRING (8.878194 45.4676224, 8.8781797 45.467639, 8.878162 45.4676858, 8.8779075 45.4690669)",,,,
47704149,,Via Giuseppe Mazzini,unclassified,True,False,20.183,"LINESTRING (8.8856588 45.4656211, 8.8854084 45.4655752)",,,,
33498480,1,Via Giuseppe Fornaroli,residential,True,False,60.141,"LINESTRING (8.8856588 45.4656211, 8.8856374 45.4656888, 8.8854969 45.4661499)",,,,
47704148,,Via Giuseppe Mazzini,unclassified,False,False,22.026,"LINESTRING (8.8856588 45.4656211, 8.8858095 45.4656508, 8.8859307 45.4656747)",,,,
47430777,1,Via Alcìde De Gasperi,unclassified,True,False,165.613,"LINESTRING (8.8870077 45.4659341, 8.8869959 45.4659845, 8.8869921 45.466001, 8.8869212 45.4663057, 8.8868697 45.4665272, 8.8867997 45.4668496, 8.8867258 45.4671892, 8.8866943 45.4673338, 8.8866787 45.4674055)",,,,
47431610,,Via Milano,unclassified,False,False,225.684,"LINESTRING (8.8870077 45.4659341, 8.8872101 45.4659875, 8.8880438 45.4662072, 8.8890317 45.4664692, 8.88971 45.4666602)",,,,
"[47431610, 47704148]",,"['Via Giuseppe Mazzini', 'Via Milano']",unclassified,False,True,28.409,"LINESTRING (8.8870077 45.4659341, 8.8868815 45.4658999, 8.8866688 45.4658404)",,,,
370457109,,Via Solferino,unclassified,True,False,11.428,"LINESTRING (8.8870077 45.4659341, 8.8870198 45.465876, 8.8870479 45.4658366)",,,,
47696443,,Via Armando Diaz,unclassified,True,False,132.953,"LINESTRING (8.8878581 45.4652654, 8.8862734 45.4649503, 8.8862179 45.4649393)",,,,
33550438,,Via Trento,unclassified,False,False,62.416000000000004,"LINESTRING (8.8881499 45.4653208, 8.8881584 45.4653072, 8.8883233 45.4648885, 8.8883666 45.4647806)",,,,
47696443,,Via Armando Diaz,unclassified,True,False,23.575,"LINESTRING (8.8881499 45.4653208, 8.8880185 45.4652958, 8.8879115 45.4652755, 8.8878581 45.4652654)",,,,
47696443,,Via Armando Diaz,unclassified,True,False,162.942,"LINESTRING (8.8901548 45.4657333, 8.8881499 45.4653208)",,,,
33550441,1,Via Alessandro Volta,unclassified,True,False,8.013,"LINESTRING (8.8841813 45.4661309, 8.8841587 45.4660606)",,,,
47431133,1,Via Pusterla,unclassified,True,False,105.05699999999999,"LINESTRING (8.8841813 45.4661309, 8.8842272 45.4661049, 8.8842751 45.4661109, 8.8845848 45.4661496, 8.8848694 45.4661473, 8.8850662 45.466121, 8.8851696 45.4661077, 8.8853057 45.4661125, 8.8854072 45.4661329, 8.8854574 45.4661436, 8.8854969 45.4661499)",,,,
33498480,1,Via Giuseppe Fornaroli,residential,True,False,141.7,"LINESTRING (8.8854969 45.4661499, 8.8855028 45.4661554, 8.8855542 45.4662393, 8.8856454 45.4663967, 8.8858393 45.4667753, 8.8861324 45.4673432)",,,,
47643146,,Piazza fratelli Kennedy,unclassified,True,False,24.942,"LINESTRING (8.877884 45.4643416, 8.8779352 45.464315, 8.8780244 45.4642975, 8.8780951 45.4642887, 8.8781866 45.4642927)",,,,
48058932,,Via generale Manfredo Fanti,tertiary,False,True,12.849,"LINESTRING (8.8781866 45.4642927, 8.8781691 45.4644076)",,,,
"[48058932, 76043719]",,Via generale Manfredo Fanti,tertiary,False,False,128.807,"LINESTRING (8.8781866 45.4642927, 8.8782221 45.464111, 8.8782286 45.4640855, 8.8783817 45.4633942, 8.8783858 45.4633739, 8.8784319 45.4631472)",30,,,
78198837,1,Via Quattro Giugno,unclassified,True,False,79.777,"LINESTRING (8.8821322 45.4673087, 8.8820407 45.4674626, 8.8820099 45.4675274, 8.8819305 45.4676947, 8.8818424 45.4678544, 8.8817762 45.467981)",,,,
47643151,,Via Mazenta,residential,True,False,149.23200000000003,"LINESTRING (8.8803388 45.4668406, 8.8804887 45.4668817, 8.8812455 45.4670746, 8.8820391 45.4672841, 8.8820722 45.4672928, 8.8821322 45.4673087)",,,,
47643152,1,Via Mazenta,residential,True,False,158.43800000000002,"LINESTRING (8.8803388 45.4668406, 8.8802286 45.4668078, 8.879358 45.4665834, 8.8788171 45.4664439, 8.878498 45.4663654, 8.8784281 45.4663636)",,,,
78198836,2,Via Giovanni Cattaneo,unclassified,False,False,20.876,"LINESTRING (8.8803388 45.4668406, 8.8803095 45.466938, 8.8802781 45.4670234)",,,,
477911937,1,Via Mazenta,residential,True,False,22.161,"LINESTRING (8.8784281 45.4663636, 8.8783314 45.466551)",,,,
48427880,1,Via Mazenta,residential,False,False,36.551,"LINESTRING (8.8784281 45.4663636, 8.8784003 45.4663498, 8.8783764 45.4663409, 8.8783469 45.4663399, 8.878303 45.4663561, 8.8782436 45.4664742, 8.8782582 45.4664997, 8.8782795 45.4665341, 8.8783314 45.466551)",,,,
"[500741691, 477911948]",2,Via Giovanni Brocca,tertiary,False,False,160.801,"LINESTRING (8.8782135 45.4667982, 8.8789359 45.4670623, 8.8793452 45.4672334, 8.8796621 45.4673506, 8.8800324 45.4674782)",,,,
47643153,,Piazza fratelli Kennedy,unclassified,True,False,94.71000000000001,"LINESTRING (8.878096 45.4649729, 8.8778201 45.4649661, 8.8777782 45.4649556, 8.8777692 45.4649163, 8.8777899 45.4646678, 8.8778066 45.4644675, 8.8778531 45.4644058, 8.8778581 45.4643955, 8.877884 45.4643416)",,,,
48058932,,Via generale Manfredo Fanti,tertiary,False,False,63.117000000000004,"LINESTRING (8.878096 45.4649729, 8.8781339 45.4646846, 8.8781691 45.4644076)",,,,
48058932,,Via generale Manfredo Fanti,tertiary,False,True,17.873,"LINESTRING (8.878096 45.4649729, 8.8780867 45.4650721, 8.8780847 45.4650941, 8.878081 45.4651333)",,,,
47643154,2,Via San Martino,unclassified,False,False,56.788000000000004,"LINESTRING (8.8821764 45.4642758, 8.8821792 45.4638185, 8.8821795 45.4637651)",30,,,
47643164,1,Via San Martino,unclassified,True,False,121.488,"LINESTRING (8.8821764 45.4642758, 8.882168 45.4648089, 8.8821604 45.4652956, 8.8821593 45.4653683)",30,,,
224301463,2,Via Santa Crescenzia,unclassified,False,True,115.04199999999999,"LINESTRING (8.8795271 45.4634226, 8.8800257 45.4635163, 8.8801644 45.4635387, 8.8802932 45.4635595, 8.8805619 45.463596, 8.8807485 45.4636214, 8.8809668 45.4636439)",,,,
224999024,,Via Santa Crescenzia,unclassified,True,False,90.744,"LINESTRING (8.8795271 45.4634226, 8.8785379 45.4631707, 8.8784979 45.4631618, 8.8784319 45.4631472)",,,,
47643156,2,Via fratelli Caprotti,unclassified,False,True,49.31,"LINESTRING (8.8867164 45.4625428, 8.8865581 45.4624899, 8.8861181 45.4624035)",,,,
47696426,2,Via Lomeni,unclassified,False,False,67.347,"LINESTRING (8.8867164 45.4625428, 8.8867302 45.4625005, 8.8867411 45.4624668, 8.8869049 45.4620098, 8.8869267 45.4619554)",,,,
47696428,1,Via fratelli Caprotti,unclassified,True,False,54.052,"LINESTRING (8.8867164 45.4625428, 8.8867827 45.4625657, 8.8873798 45.4626806)",,,,
47643157,1,Via Lomeni,unclassified,True,False,130.211,"LINESTRING (8.8861471 45.4640644, 8.8862387 45.4638238, 8.886545 45.4629799, 8.8865703 45.4629319)",,,,
48821634,,Piazza Giacobbe,unclassified,False,False,27.223,"LINESTRING (8.8861471 45.4640644, 8.8861696 45.4641175, 8.8864289 45.4641705)",,,,
33550383,2,Via Nicolò Tommaseo,residential,False,False,49.398,"LINESTRING (8.8871539 45.4613267, 8.887688 45.4612978, 8.8877854 45.4612925)",,,,
33550383,2,Via Nicolò Tommaseo,residential,False,True,81.234,"LINESTRING (8.8871539 45.4613267, 8.8866501 45.4613502, 8.886206 45.4612407, 8.8861438 45.4612254)",,,,
47696426,2,Via Lomeni,unclassified,False,True,72.119,"LINESTRING (8.8871539 45.4613267, 8.8871262 45.4614035, 8.8870458 45.4616259, 8.8869267 45.4619554)",,,,
435887414,1,Via San Martino,unclassified,True,False,168.704,"LINESTRING (8.8815191 45.4653488, 8.8815188 45.4652809, 8.8815175 45.465002, 8.8815193 45.464726, 8.8815222 45.4642987, 8.8815469 45.4642799, 8.882076 45.4642765, 8.8821764 45.4642758)",30,,,
47684525,,Via Carlo Porta,residential,False,False,62.009,"LINESTRING (8.8889568 45.4695899, 8.8897456 45.4696605)",,,,
47684525,,Via Carlo Porta,residential,False,True,62.009,"LINESTRING (8.8897456 45.4696605, 8.8889568 45.4695899)",,,,
758094522,2,Via Zara,residential,False,False,44.412,"LINESTRING (8.8897456 45.4696605, 8.8898778 45.469272)",,,,
47696419,1,Via Torquato Tasso,unclassified,True,False,59.978,"LINESTRING (8.8872931 45.4629641, 8.8872649 45.462993, 8.887231 45.4630108, 8.8871878 45.4630186, 8.8871442 45.4630204, 8.8866217 45.4629466, 8.8865703 45.4629319)",,,,
"[843860218, 48821654, 47643158]",2,"['Via Mentana', 'Vicolo Colombo']","['unclassified', 'residential']",False,"[False, True]",196.95499999999998,"LINESTRING (8.8872931 45.4629641, 8.8872552 45.4630761, 8.8872465 45.4631045, 8.8871199 45.4635195, 8.8886373 45.4637411, 8.8887297 45.4637546, 8.8887987 45.4637647)",,,,
47643157,1,Via Lomeni,unclassified,True,False,44.745,"LINESTRING (8.8865703 45.4629319, 8.8866649 45.4626898, 8.8866977 45.4625962, 8.8867164 45.4625428)",,,,
485209003,1,Via Torquato Tasso,unclassified,True,False,48.986,"LINESTRING (8.8865703 45.4629319, 8.8865193 45.4629155, 8.8860159 45.4628235, 8.8859658 45.4628143)",,,,
47696452,1,Via don Lorenzo Milani,unclassified,True,False,133.605,"LINESTRING (8.8859658 45.4628143, 8.885846 45.4631601, 8.8857335 45.4635318, 8.8856153 45.4639116, 8.8855895 45.4639864)",,,,
47696433,2,Vicolo Colombo,unclassified,False,True,33.021,"LINESTRING (8.8873798 45.4626806, 8.8874772 45.4623916)",,,,
48821655,1,Vicolo Colombo,unclassified,True,False,22.444,"LINESTRING (8.8873798 45.4626806, 8.8873261 45.4628789)",,,,
47643156,2,Via fratelli Caprotti,unclassified,False,False,49.31,"LINESTRING (8.8861181 45.4624035, 8.8865581 45.4624899, 8.8867164 45.4625428)",,,,
47643156,2,Via fratelli Caprotti,unclassified,False,True,109.703,"LINESTRING (8.8861181 45.4624035, 8.8859395 45.4623698, 8.8852357 45.4622368, 8.8850527 45.4622022, 8.8849195 45.462177, 8.8847548 45.4621673)",,,,
47696452,1,Via don Lorenzo Milani,unclassified,True,False,47.19799999999999,"LINESTRING (8.8861181 45.4624035, 8.8861029 45.4624446, 8.8859658 45.4628143)",,,,
835840489,,Via Alessandro Manzoni,unclassified,True,False,44.342,"LINESTRING (8.8855895 45.4639864, 8.8860887 45.4640562, 8.8861471 45.4640644)",,,,
33550273,,Via Giuseppe Garibaldi,unclassified,True,False,29.134,"LINESTRING (8.884242 45.4644725, 8.8842911 45.464249, 8.8843002 45.4642137)",,,,
47760140,,Via Giovanni Ancillotto,residential,False,True,65.682,"LINESTRING (8.884242 45.4644725, 8.8840311 45.4644669, 8.8839877 45.4644882, 8.8838978 45.4644882, 8.8838902 45.4646124, 8.8841995 45.4646355)",,destination,,
"[33550401, 1256162002]",2,Via Giacomo Matteotti,unclassified,False,False,168.987,"LINESTRING (8.8797524 45.4611139, 8.8798504 45.461127, 8.8803577 45.4612082, 8.8804326 45.4612198, 8.880679 45.4612582, 8.881042 45.4613189, 8.8815323 45.4614036, 8.8817072 45.4614355, 8.8818617 45.4614609)",30,,,
33550401,2,Via Giacomo Matteotti,unclassified,False,True,19.686,"LINESTRING (8.8797524 45.4611139, 8.8795984 45.4610901, 8.8795059 45.4610758)",30,,,
49168882,,Piazza Mercato,unclassified,True,False,272.10699999999997,"LINESTRING (8.8797524 45.4611139, 8.8794331 45.4620779, 8.881456 45.4624112)",,,,
33550261,1,Via Pasubio,unclassified,True,False,178.155,"LINESTRING (8.8822087 45.4633341, 8.8822085 45.4632677, 8.8823648 45.4627029, 8.8825124 45.4622911, 8.8826929 45.4618236, 8.8827121 45.4617739)",,,,
47704112,1,Via Pasubio,unclassified,True,False,53.35,"LINESTRING (8.8822087 45.4633341, 8.8823348 45.4634518, 8.8823225 45.4637302, 8.8823201 45.4637842)",,,,
1055662121,1,Via Santa Crescenzia,unclassified,True,False,11.169,"LINESTRING (8.8823201 45.4637842, 8.8821795 45.4637651)",,,,
494028560,,Via Santa Crescenzia,unclassified,False,True,6.113,"LINESTRING (8.8821027 45.4637541, 8.8821795 45.4637651)",,,,
1055662119,1,Via Pasubio,unclassified,True,False,47.428,"LINESTRING (8.8821027 45.4637541, 8.8822087 45.4633341)",,,,
157633299,2,Via Santa Crescenzia,unclassified,False,False,80.24,"LINESTRING (8.8821027 45.4637541, 8.8819835 45.4637426, 8.8813594 45.4636825, 8.8810835 45.4636554)",,,,
47704147,,Piazza Vittorio Veneto,unclassified,True,False,31.337999999999997,"LINESTRING (8.8860248 45.4654007, 8.8859515 45.4656143, 8.8859307 45.4656747)",,,,
47746630,,Vicolo Filippo Corridoni,residential,False,False,27.375,"LINESTRING (8.8802018 45.4652874, 8.8802535 45.4650439)",,,,
839079415,1,Via Roma,unclassified,True,False,39.771,"LINESTRING (8.8802018 45.4652874, 8.8807091 45.465324)",,,,
47746630,,Vicolo Filippo Corridoni,residential,False,True,27.375,"LINESTRING (8.8802535 45.4650439, 8.8802018 45.4652874)",,,,
47746634,,Via Santa Teresa,residential,False,False,38.687,"LINESTRING (8.8808901 45.4653321, 8.8809757 45.4649894)",,,,
123524057,1,Via Roma,unclassified,True,False,49.088,"LINESTRING (8.8808901 45.4653321, 8.8815191 45.4653488)",30,,,
47746634,,Via Santa Teresa,residential,False,True,38.687,"LINESTRING (8.8809757 45.4649894, 8.8808901 45.4653321)",,,,
