osmid,oneway,highway,reversed,length,name,geometry,junction
"[779216576, 1167452528]",True,tertiary,False,26.156,Via Guglielmo Marconi,"LINESTRING (14.6942276 37.3843174, 14.6941948 37.3843543, 14.6940571 37.3845097)",
779216575,False,tertiary,True,9.128,Via Guglielmo Marconi,"LINESTRING (14.6947605 37.3837143, 14.6947843 37.3836885, 14.6948407 37.3836661)",
"[779216576, 1167452525]",True,tertiary,False,19.994,Via Guglielmo Marconi,"LINESTRING (14.6947605 37.3837143, 14.6946714 37.3838277, 14.6946402 37.3838666)",
475008301,False,secondary,True,41.59,Via Roma,"LINESTRING (14.6950031 37.3902593, 14.6948837 37.3898975)",
157869284,False,residential,False,31.655,Via Bonconsiglio,"LINESTRING (14.6950031 37.3902593, 14.6950848 37.3903454, 14.6951439 37.3905159)",
425794405,False,secondary,False,120.86500000000001,Via Catania,"LINESTRING (14.6950031 37.3902593, 14.6950228 37.3904307, 14.6950095 37.3905378, 14.69496 37.3906261, 14.6948944 37.3906962, 14.6946082 37.3909149, 14.6943437 37.3911397)",
425794405,False,secondary,True,18.207,Via Catania,"LINESTRING (14.6939981 37.3914249, 14.6941433 37.3913087)",
87082468,True,tertiary,False,21.089,,"LINESTRING (14.6939981 37.3914249, 14.6940207 37.3913149, 14.6940212 37.3912367)",
425794405,False,secondary,False,72.24799999999999,Via Catania,"LINESTRING (14.6939981 37.3914249, 14.6939466 37.3914766, 14.6937667 37.3916261, 14.6936653 37.3917103, 14.693437 37.3918972)",
475008301,False,secondary,True,52.462,Via Roma,"LINESTRING (14.6946862 37.3891005, 14.6945652 37.3886386)",
1167452542,False,residential,False,22.607,Via Nino Martoglio,"LINESTRING (14.6946862 37.3891005, 14.6949361 37.3890568)",
475008301,False,secondary,False,70.911,Via Roma,"LINESTRING (14.6946862 37.3891005, 14.6947686 37.3894329, 14.6948132 37.3896129, 14.6948413 37.3897262)",
82142404,False,residential,False,22.336,Via Giacomo Puccini,"LINESTRING (14.6943242 37.3877149, 14.6945707 37.3876703)",
82142404,False,residential,True,22.509,Via Giacomo Puccini,"LINESTRING (14.6943242 37.3877149, 14.6940758 37.3877599)",
86505368,True,tertiary,False,43.757,Via Roma,"LINESTRING (14.6943242 37.3877149, 14.6944249 37.3881002)",
82142444,False,residential,True,64.411,,"LINESTRING (14.6946402 37.3838666, 14.6947959 37.3844325)",
779216576,True,tertiary,False,61.981,,"LINESTRING (14.6946402 37.3838666, 14.6942276 37.3843174)",
1167452527,True,residential,False,18.44,,"LINESTRING (14.6946402 37.3838666, 14.6945956 37.3837046)",
82142440,False,residential,False,33.624,Via Palmiro Togliatti,"LINESTRING (14.6916531 37.384505, 14.6912861 37.384585)",
157869287,False,tertiary,False,40.771,Viale della Libertà,"LINESTRING (14.6916531 37.384505, 14.6915274 37.3841522)",
157869287,False,tertiary,True,19.088,Viale della Libertà,"LINESTRING (14.6916531 37.384505, 14.6917157 37.3846693)",
82142386,False,residential,False,24.541,Via Montegrappa,"LINESTRING (14.6969675 37.3848187, 14.6972428 37.3847894)",
82142386,False,residential,True,24.562,Via Montegrappa,"LINESTRING (14.6969675 37.3848187, 14.6966917 37.3848464)",
82142499,False,residential,False,31.812,Via Etna,"LINESTRING (14.6969675 37.3848187, 14.6970259 37.385101)",
82142499,False,residential,True,35.713,Via Etna,"LINESTRING (14.6969675 37.3848187, 14.6969018 37.3845018)",
82142403,False,residential,False,22.871,Via Cappuccini,"LINESTRING (14.6953222 37.3847779, 14.6953448 37.3849828)",
82142403,False,residential,True,135.847,Via Cappuccini,"LINESTRING (14.6953222 37.3847779, 14.6951846 37.3835611)",
475005739,False,residential,False,21.725,Via Giuseppe Giusti,"LINESTRING (14.6953222 37.3847779, 14.6955627 37.3847372)",
475005739,False,residential,True,37.222,Via Giuseppe Giusti,"LINESTRING (14.6953222 37.3847779, 14.6949102 37.3848478)",
82142390,False,residential,False,44.523,Via Concetto Marchesi,"LINESTRING (14.6963292 37.386071, 14.6963994 37.3864675)",
82142390,False,residential,True,11.762,Via Concetto Marchesi,"LINESTRING (14.6963292 37.386071, 14.6963121 37.3859661)",
1056656132,False,tertiary,False,25.523,Via Giacomo Santagati,"LINESTRING (14.6963292 37.386071, 14.696046 37.3861163)",
1056656132,False,tertiary,True,26.297,Via Giacomo Santagati,"LINESTRING (14.6963292 37.386071, 14.696621 37.3860244)",
82142378,False,residential,False,85.26,Via Padre Pio da Pietrelcina,"LINESTRING (14.6899853 37.3912158, 14.6905118 37.3918584)",
82142378,False,residential,True,29.662,Via Padre Pio da Pietrelcina,"LINESTRING (14.6899853 37.3912158, 14.6897888 37.3909995)",
"[1165491724, 90862790]",False,residential,"[False, True]",106.10400000000001,"['Via Cristoforo Colombo', 'Via Papa Giovanni Paolo Primo']","LINESTRING (14.6899853 37.3912158, 14.6906671 37.3910673, 14.6905867 37.39068)",
475005739,False,residential,False,23.832,Via Giuseppe Giusti,"LINESTRING (14.6943904 37.3849358, 14.6946542 37.3848911)",
1056656125,False,residential,True,22.678,Via Francesco Crispi,"LINESTRING (14.6943904 37.3849358, 14.694332 37.3847372)",
"[1167452530, 475005739]",False,residential,"[False, True]",67.096,Via Giuseppe Giusti,"LINESTRING (14.6943904 37.3849358, 14.693873 37.3850187, 14.6936465 37.3850571)",
"[1165491737, 1056656125]",False,residential,False,22.982,Via Francesco Crispi,"LINESTRING (14.6943904 37.3849358, 14.6944382 37.3850987, 14.6944494 37.3851371)",
82142403,False,residential,False,43.335,Via Cappuccini,"LINESTRING (14.6954387 37.3858158, 14.6955413 37.3861969)",
82142403,False,residential,True,51.197,Via Cappuccini,"LINESTRING (14.6954387 37.3858158, 14.6953858 37.3853573)",
90610110,False,residential,False,22.835,Via San Nicolò,"LINESTRING (14.6954387 37.3858158, 14.6956889 37.3858673)",
82142494,False,residential,True,21.485999999999997,Via Dottor Mario Condorelli,"LINESTRING (14.6954387 37.3858158, 14.6953983 37.3858137, 14.6951978 37.3858374)",
82142457,False,secondary,False,41.568,Via Richard Wagner,"LINESTRING (14.697871 37.3849737, 14.697939 37.3853436)",
82142457,False,secondary,True,27.687,Via Richard Wagner,"LINESTRING (14.697871 37.3849737, 14.6978295 37.3847269)",
82142466,False,residential,True,27.355,Via San Giuseppe,"LINESTRING (14.697871 37.3849737, 14.6975668 37.3850195)",
82142395,False,residential,False,49.051,Via Vincenzo Bellini,"LINESTRING (14.6950138 37.3871831, 14.6944675 37.3872617)",
82142395,False,residential,True,24.06,Via Vincenzo Bellini,"LINESTRING (14.6950138 37.3871831, 14.6952818 37.3871447)",
82142482,False,residential,False,23.768,Via Francesco Crispi,"LINESTRING (14.6950138 37.3871831, 14.6950708 37.387392)",
82142482,False,residential,True,26.717,Via Francesco Crispi,"LINESTRING (14.6950138 37.3871831, 14.6949514 37.386948)",
157869242,False,residential,True,42.793,Via John Fitzgerald Kennedy,"LINESTRING (14.6898679 37.3859149, 14.6899762 37.38629)",
157869247,False,residential,True,27.703,Via Nazario Sauro,"LINESTRING (14.6898679 37.3859149, 14.6901714 37.3858523)",
1167230897,False,residential,True,13.942,,"LINESTRING (14.6898679 37.3859149, 14.6897815 37.3859232, 14.689711 37.3859183)",
82142395,False,residential,False,21.979,Via Vincenzo Bellini,"LINESTRING (14.695777 37.3870737, 14.6955322 37.3871089)",
82142395,False,residential,True,23.028,Via Vincenzo Bellini,"LINESTRING (14.695777 37.3870737, 14.6960334 37.3870365)",
82142403,False,residential,False,41.008,Via Cappuccini,"LINESTRING (14.695777 37.3870737, 14.6958737 37.3874344)",
82142403,False,residential,True,54.011,Via Cappuccini,"LINESTRING (14.695777 37.3870737, 14.6956492 37.3865987)",
82142400,False,residential,False,45.274,Via Palermo,"LINESTRING (14.6908309 37.3861418, 14.6909366 37.3865402)",
82142400,False,residential,True,43.603,Via Palermo,"LINESTRING (14.6908309 37.3861418, 14.6907291 37.3857581)",
157869219,False,residential,False,24.498,Via Ventuno Aprile,"LINESTRING (14.6908309 37.3861418, 14.69056 37.3861888)",
157869219,False,residential,True,24.875,Via Ventuno Aprile,"LINESTRING (14.6908309 37.3861418, 14.691106 37.3860942)",
82142398,False,residential,False,32.909,Via Giuseppe Garibaldi,"LINESTRING (14.6924732 37.3847506, 14.6925376 37.3850421)",
82142398,False,residential,True,23.355,Via Giuseppe Garibaldi,"LINESTRING (14.6924732 37.3847506, 14.692427 37.3845438)",
82142422,False,residential,True,24.144,Via Quattro Novembre,"LINESTRING (14.6924732 37.3847506, 14.6927382 37.3846976)",
1167452611,False,residential,False,24.309,Via Trieste,"LINESTRING (14.6958329 37.3846833, 14.6958567 37.3849011)",
475005739,False,residential,False,21.067,Via Giuseppe Giusti,"LINESTRING (14.6958329 37.3846833, 14.6958958 37.3846728, 14.6960662 37.3846442)",
475005739,False,residential,True,24.614,Via Giuseppe Giusti,"LINESTRING (14.6958329 37.3846833, 14.6957554 37.3846988, 14.6955627 37.3847372)",
82142487,False,residential,False,33.459,Via Napoli,"LINESTRING (14.6966317 37.3845493, 14.6966917 37.3848464)",
82142487,False,residential,True,21.801,Via Napoli,"LINESTRING (14.6966317 37.3845493, 14.6965935 37.3843556)",
475005739,False,residential,False,24.442,Via Giuseppe Giusti,"LINESTRING (14.6966317 37.3845493, 14.6969018 37.3845018)",
475005739,False,residential,True,25.155,Via Giuseppe Giusti,"LINESTRING (14.6966317 37.3845493, 14.6963522 37.3845924)",
82142410,False,residential,False,23.04,Via Giulio Cesare,"LINESTRING (14.6909528 37.3855086, 14.6910063 37.3857114)",
82142410,False,residential,True,22.424,Via Giulio Cesare,"LINESTRING (14.6909528 37.3855086, 14.6909021 37.385311)",
