osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,access,tunnel
34260317,2,SP468R,Viale dei Mille,secondary,50,roundabout,True,False,23.174,"LINESTRING (10.7743776 44.7690692, 10.7744339 44.7690572, 10.7744926 44.769058, 10.7745481 44.7690715, 10.7745952 44.7690964, 10.7746293 44.7691303)",,
39075833,,,Viale Risorgimento,tertiary,50,,False,True,54.382999999999996,"LINESTRING (10.7743776 44.7690692, 10.7743196 44.7689863, 10.7742318 44.768861, 10.7740683 44.7686322)",,
1087822474,2,,Viale Risorgimento,tertiary,50,,False,True,39.4,"LINESTRING (10.7746926 44.7695157, 10.7749078 44.7698354)",,
329920354,,,Viale Risorgimento,tertiary,50,,True,False,25.933,"LINESTRING (10.7746926 44.7695157, 10.7746105 44.769425, 10.774515 44.7693195)",,
1087822474,2,,Viale Risorgimento,tertiary,50,,False,False,27.538,"LINESTRING (10.7750122 44.7700717, 10.7749078 44.7698354)",,
200681176,,,Viale Risorgimento,residential,50,,False,False,98.103,"LINESTRING (10.7750122 44.7700717, 10.7749486 44.7700949, 10.7739072 44.7704754)",,
1087822474,2,,Viale Risorgimento,tertiary,50,,False,True,83.848,"LINESTRING (10.7750122 44.7700717, 10.7751259 44.770375, 10.7752367 44.770695, 10.7752668 44.7708036)",,
34260004,1,,Via Circondaria,unclassified,,,True,False,54.385000000000005,"LINESTRING (10.7844545 44.7738832, 10.7843176 44.7739109, 10.7837874 44.7740053)",,
39218583,,,Via San Martino,unclassified,,,False,False,60.719,"LINESTRING (10.7844545 44.7738832, 10.7845593 44.7738728, 10.7851322 44.7738174, 10.7852174 44.7738178)",,
186465407,,,Via Carlo quinto,residential,30,,False,True,90.69800000000001,"LINESTRING (10.7844545 44.7738832, 10.7844173 44.7737817, 10.7840205 44.7732858, 10.7839156 44.7731667)",,
201082470,,,Via Arturo Toscanini,residential,,,False,False,69.03,"LINESTRING (10.7844545 44.7738832, 10.7844669 44.773922, 10.7844741 44.7739444, 10.7846487 44.7744885)",,
39189369,,,,residential,,roundabout,True,False,12.69,"LINESTRING (10.7825631 44.7705306, 10.7825728 44.7705524, 10.7825737 44.7705752, 10.7825656 44.7705973, 10.7825493 44.7706169, 10.7825259 44.7706326)",,
743094491,,,Viale Vittorio Saltini,residential,,,False,True,171.671,"LINESTRING (10.7825631 44.7705306, 10.7826709 44.770482, 10.7828056 44.7704214, 10.7829046 44.7703769, 10.7829877 44.7703396, 10.783095 44.7702914, 10.7833514 44.7701762, 10.7835476 44.7700881, 10.7842684 44.7697643, 10.7844006 44.7697049)",,
41457678,,,Via Carlo quinto,residential,,,False,False,58.510000000000005,"LINESTRING (10.783185 44.7723192, 10.7831209 44.7722429, 10.7831137 44.7722348, 10.7829205 44.7720043, 10.7828053 44.7718673)",,
186465407,,,Via Carlo quinto,residential,30,,False,False,110.489,"LINESTRING (10.783185 44.7723192, 10.7832492 44.772395, 10.7832575 44.7724052, 10.7835472 44.7727464, 10.7835913 44.7727984, 10.7839156 44.7731667)",,
479088187,,,Viale Vittorio Veneto,residential,,,False,False,58.015,"LINESTRING (10.783185 44.7723192, 10.7833094 44.7722769, 10.7833263 44.7722716, 10.7836128 44.7721738, 10.7837936 44.7721066, 10.7838302 44.772076)",,
34260340,,,Via Leonardo da Vinci,residential,30,,False,False,146.887,"LINESTRING (10.783667 44.7718097, 10.783814 44.7717545, 10.7838477 44.7717419, 10.7838889 44.7717252, 10.7841355 44.7716337, 10.7843845 44.7715402, 10.784459 44.7715122, 10.7845812 44.7714663, 10.7847713 44.7713949, 10.7851238 44.7712625, 10.7853117 44.7711919)",,
479088187,,,Viale Vittorio Veneto,residential,,,False,True,33.307,"LINESTRING (10.783667 44.7718097, 10.7838274 44.7719986, 10.7838397 44.7720366, 10.7838302 44.772076)",,
1127590932,,,Viale Vittorio Veneto,residential,30,,False,False,55.272999999999996,"LINESTRING (10.783667 44.7718097, 10.7833239 44.771434, 10.7832861 44.7713926)",,
1258947463,,SP468R,Viale dei Mille,secondary,50,,True,False,6.009,"LINESTRING (10.7817268 44.7664405, 10.7817005 44.7664407, 10.7816517 44.7664336)",,
39075814,,,Via Indipendenza,residential,,,False,False,42.659,"LINESTRING (10.7740683 44.7686322, 10.7745576 44.7684694)",,
39075833,,,Viale Risorgimento,tertiary,50,,False,False,54.382999999999996,"LINESTRING (10.7740683 44.7686322, 10.7742318 44.768861, 10.7743196 44.7689863, 10.7743776 44.7690692)",,
39075833,,,Viale Risorgimento,tertiary,50,,False,True,84.15499999999999,"LINESTRING (10.7740683 44.7686322, 10.77392 44.7684258, 10.7738617 44.7683363, 10.773815 44.76826, 10.7737963 44.7682111, 10.7737753 44.7681365, 10.7737671 44.7680586, 10.7737729 44.7679202)",,
39075833,,,Viale Risorgimento,tertiary,50,,False,False,84.15499999999999,"LINESTRING (10.7737729 44.7679202, 10.7737671 44.7680586, 10.7737753 44.7681365, 10.7737963 44.7682111, 10.773815 44.76826, 10.7738617 44.7683363, 10.77392 44.7684258, 10.7740683 44.7686322)",,
200679407,,,Corso Camillo Benso di Cavour,residential,,,False,True,30.901,"LINESTRING (10.7798239 44.7702835, 10.7796042 44.7700535)",,
39075792,,,Via Contarelli,residential,,,True,False,104.74300000000001,"LINESTRING (10.7798239 44.7702835, 10.7798688 44.7702601, 10.7805109 44.7699263, 10.7804898 44.7699025, 10.7802802 44.769667, 10.7802571 44.769641)",permissive,
200679407,,,Corso Camillo Benso di Cavour,residential,,,False,False,75.327,"LINESTRING (10.7798239 44.7702835, 10.7802696 44.7707499, 10.7803386 44.7708221, 10.7803596 44.7708441)",,
200679407,,,Corso Camillo Benso di Cavour,residential,,,False,False,7.915,"LINESTRING (10.7795479 44.7699946, 10.7796042 44.7700535)",,
39075791,,,Via del Principato di Correggio,residential,,,True,False,68.413,"LINESTRING (10.7795479 44.7699946, 10.7795872 44.769975, 10.7802571 44.769641)",,
39075788,,,Via Guglielmo Marconi,residential,,,True,False,184.60500000000002,"LINESTRING (10.7786031 44.7691025, 10.7785084 44.7691532, 10.7771865 44.7698606, 10.7767868 44.7701436)",,
200679413,,,Corso Camillo Benso di Cavour,residential,,,True,False,46.281,"LINESTRING (10.7786031 44.7691025, 10.7786838 44.7691818, 10.7789464 44.7694399)",,
39075800,,,Viale Cesare Battisti,residential,,,True,False,190.875,"LINESTRING (10.7782278 44.7687349, 10.778154 44.7687877, 10.7765952 44.770001)",,
167524834,,,Corso Camillo Benso di Cavour,residential,,,False,True,83.075,"LINESTRING (10.7782278 44.7687349, 10.7781789 44.7686856, 10.7779841 44.7685012, 10.7778596 44.7683953, 10.7778379 44.7683047, 10.7779055 44.7681753, 10.7779405 44.7680904)",,
200679413,,,Corso Camillo Benso di Cavour,residential,,,True,False,50.527,"LINESTRING (10.7782278 44.7687349, 10.7782958 44.7688145, 10.7786031 44.7691025)",,
1135698675,,,Via Forti,residential,,,True,False,21.913,"LINESTRING (10.7767868 44.7701436, 10.7765952 44.770001)",,
1127590927,,SP468R,Viale dei Mille,secondary,50,,False,True,4.43,"LINESTRING (10.7779127 44.7678687, 10.777863 44.7678872)",,
34260319,,SP468R,Viale dei Mille,secondary,50,,False,False,154.13299999999998,"LINESTRING (10.7779127 44.7678687, 10.7782017 44.7677611, 10.779005 44.767462, 10.779055 44.7674434, 10.7796407 44.7672235)",,
167524834,,,Corso Camillo Benso di Cavour,residential,,,False,False,25.157,"LINESTRING (10.7779127 44.7678687, 10.7779401 44.7679277, 10.7779552 44.7679947, 10.7779405 44.7680904)",,
39075791,,,Via del Principato di Correggio,residential,,,True,False,85.913,"LINESTRING (10.7802571 44.769641, 10.7809998 44.7692577, 10.7811374 44.7691867)",,
39075801,,,Viale Vittorio Cottafavi,residential,20,,False,True,176.89100000000002,"LINESTRING (10.7811374 44.7691867, 10.7812289 44.7692827, 10.7813702 44.7694311, 10.7814095 44.7694718, 10.7818245 44.7699021, 10.7823304 44.7704034, 10.7823834 44.7705049)",,
76776582,,,Via Veronica Gambara,residential,,,True,False,92.82600000000001,"LINESTRING (10.7811374 44.7691867, 10.7812168 44.7691445, 10.7814574 44.7690167, 10.7818285 44.7688195, 10.7820858 44.7686934)",,
200679405,,,Viale Vittorio Cottafavi,residential,,,True,False,292.97999999999996,"LINESTRING (10.7811374 44.7691867, 10.781093 44.7691431, 10.7803014 44.7683667, 10.7801727 44.7682753, 10.7800354 44.7682265, 10.7798809 44.7682448, 10.7782916 44.7687035, 10.7782278 44.7687349)",,
39075798,2,,Viale della Repubblica,secondary,50,,False,False,92.511,"LINESTRING (10.7753782 44.7712282, 10.7755459 44.771291, 10.7755861 44.7713061, 10.7757904 44.7714114, 10.7760198 44.7715761, 10.7762717 44.7717568)",,
1231346543,,,Viale della Repubblica,secondary,50,roundabout,True,False,16.957,"LINESTRING (10.7753782 44.7712282, 10.7753537 44.7712468, 10.7753219 44.7712585, 10.7752865 44.771262, 10.7752514 44.7712569, 10.7752208 44.7712437, 10.7751981 44.7712241)",,
39075797,,,Viale della Repubblica,secondary,50,roundabout,True,False,13.092,"LINESTRING (10.7751981 44.7712241, 10.7751865 44.771202, 10.7751851 44.7711785, 10.775194 44.7711558, 10.7752124 44.7711362, 10.7752385 44.7711217)",,
"[1231346544, 1231346539, 34260316]",2,,Viale della Repubblica,secondary,30,,False,True,117.104,"LINESTRING (10.7751981 44.7712241, 10.775131 44.7712496, 10.7750617 44.771276, 10.7748989 44.7713489, 10.7748574 44.7713673, 10.7746787 44.7714463, 10.7745609 44.7714984, 10.7742676 44.7716308, 10.774068 44.771721, 10.7739391 44.7717806)",,
1087822475,,,Viale Risorgimento,tertiary,50,,True,False,24.362000000000002,"LINESTRING (10.7752385 44.7711217, 10.7752566 44.7709894, 10.7752642 44.7709034)",,
1231346542,,,Viale della Repubblica,secondary,50,roundabout,True,False,8.276,"LINESTRING (10.7752385 44.7711217, 10.7752714 44.7711133, 10.7753063 44.7711131, 10.7753395 44.7711209)",,
929368116,,,Viale Risorgimento,tertiary,,,True,False,12.607,"LINESTRING (10.7752642 44.7709034, 10.7752469 44.7708891, 10.775236 44.7708719, 10.7752326 44.7708531, 10.775237 44.7708345, 10.7752487 44.7708175, 10.7752668 44.7708036)",,
39075814,,,Via Indipendenza,residential,,,False,True,42.659,"LINESTRING (10.7745576 44.7684694, 10.7740683 44.7686322)",,
39075971,,,Via Indipendenza,residential,,,False,False,41.981,"LINESTRING (10.7745576 44.7684694, 10.7743276 44.768129)",,
39075971,,,Via Indipendenza,residential,,,False,True,26.77,"LINESTRING (10.7745576 44.7684694, 10.7747085 44.768685)",,
39075971,,,Via Indipendenza,residential,,,False,False,26.77,"LINESTRING (10.7747085 44.768685, 10.7745576 44.7684694)",,
39075971,,,Via Indipendenza,residential,,,False,True,41.981,"LINESTRING (10.7743276 44.768129, 10.7745576 44.7684694)",,
1087822474,2,,Viale Risorgimento,tertiary,50,,False,False,39.4,"LINESTRING (10.7749078 44.7698354, 10.7746926 44.7695157)",,
1087822474,2,,Viale Risorgimento,tertiary,50,,False,True,27.538,"LINESTRING (10.7749078 44.7698354, 10.7750122 44.7700717)",,
39142658,,,Viale Fratelli Cervi,residential,,,False,False,102.178,"LINESTRING (10.7749078 44.7698354, 10.775509 44.7695106, 10.7759379 44.769279)",,
39142659,,,Via dei Mille,residential,,,False,True,113.10900000000001,"LINESTRING (10.7779405 44.7680904, 10.7780672 44.7680851, 10.7781628 44.7680386, 10.7782153 44.7679863, 10.7787406 44.7676978, 10.7788713 44.7676469, 10.7791223 44.7675491)",,
167524834,,,Corso Camillo Benso di Cavour,residential,,,False,False,83.075,"LINESTRING (10.7779405 44.7680904, 10.7779055 44.7681753, 10.7778379 44.7683047, 10.7778596 44.7683953, 10.7779841 44.7685012, 10.7781789 44.7686856, 10.7782278 44.7687349)",,
167524834,,,Corso Camillo Benso di Cavour,residential,,,False,True,25.157000000000004,"LINESTRING (10.7779405 44.7680904, 10.7779552 44.7679947, 10.7779401 44.7679277, 10.7779127 44.7678687)",,
39142664,1,,Via Asioli,residential,,,True,False,52.952999999999996,"LINESTRING (10.7761577 44.7710394, 10.7759426 44.7709053, 10.775704 44.7707567, 10.7756535 44.7707253)",,
39075800,,,Viale Cesare Battisti,residential,,,True,False,24.709,"LINESTRING (10.7756535 44.7707253, 10.7754138 44.7708682)",,
200679413,,,Corso Camillo Benso di Cavour,residential,,,True,False,40.786,"LINESTRING (10.7789464 44.7694399, 10.7792523 44.7697355)",,
69332688,,,Piazzetta delle Suore,residential,,,False,False,38.373,"LINESTRING (10.7778763 44.7699668, 10.7782032 44.7702222)",,
39142665,,,Via del Carmine,residential,,,True,False,103.41700000000002,"LINESTRING (10.7778763 44.7699668, 10.7780096 44.769899, 10.7781509 44.7697862, 10.7784943 44.7696316, 10.7787302 44.7695378, 10.7788336 44.769491, 10.7789464 44.7694399)",,
39186683,,,Via Forti,residential,,,True,False,31.443,"LINESTRING (10.7770981 44.77032, 10.7767868 44.7701436)",,
39142665,,,Via del Carmine,residential,,,True,False,72.92099999999999,"LINESTRING (10.7770981 44.77032, 10.777692 44.7700518, 10.7778172 44.7699918, 10.7778763 44.7699668)",,
39142665,,,Via del Carmine,residential,,,True,False,13.189,"LINESTRING (10.7769466 44.77037, 10.7770981 44.77032)",,
200679410,,,Via Azzo da Correggio,residential,,,True,False,31.348,"LINESTRING (10.7769466 44.77037, 10.777137 44.7706174)",,
39142665,,,Via del Carmine,residential,,,True,False,18.085,"LINESTRING (10.7764098 44.7708416, 10.7765538 44.7707151)",,
39142666,,,Via Munari,residential,,,True,False,29.662,"LINESTRING (10.7764098 44.7708416, 10.7763018 44.7709264, 10.7761955 44.7710098, 10.7761577 44.7710394)",,
39142666,,,Via Munari,residential,,,True,False,42.686,"LINESTRING (10.777137 44.7706174, 10.7766481 44.7707814)",,
69332689,,,Via Azzo da Correggio,residential,,,False,True,9.333,"LINESTRING (10.777137 44.7706174, 10.7771636 44.7706481, 10.7771859 44.7706933)",,
39142666,,,Via Munari,residential,,,True,False,19.967,"LINESTRING (10.7766481 44.7707814, 10.7764098 44.7708416)",,
1203175881,,,,residential,,,False,True,10.477,"LINESTRING (10.7766481 44.7707814, 10.7765538 44.7707151)",,
200679413,,,Corso Camillo Benso di Cavour,residential,,,True,False,37.075,"LINESTRING (10.7792523 44.7697355, 10.7795318 44.7699805, 10.7795479 44.7699946)",,
69332689,,,Via Azzo da Correggio,residential,,,False,False,9.333,"LINESTRING (10.7771859 44.7706933, 10.7771636 44.7706481, 10.777137 44.7706174)",,
39144560,2,,Via Conciapelli,residential,,,False,False,121.562,"LINESTRING (10.7828053 44.7718673, 10.7827447 44.7718911, 10.7817124 44.772296, 10.7814574 44.772396)",,
41457678,,,Via Carlo quinto,residential,,,False,False,26.346999999999998,"LINESTRING (10.7828053 44.7718673, 10.7827595 44.7718127, 10.7826348 44.7716636)",,
41457678,,,Via Carlo quinto,residential,,,False,True,58.51,"LINESTRING (10.7828053 44.7718673, 10.7829205 44.7720043, 10.7831137 44.7722348, 10.7831209 44.7722429, 10.783185 44.7723192)",,
200611591,,,Via Jesi,residential,,,True,False,58.298,"LINESTRING (10.7797395 44.7729877, 10.7800314 44.7734693)",,
39075800,,,Viale Cesare Battisti,residential,,,True,False,109.611,"LINESTRING (10.7765952 44.770001, 10.7759974 44.7704518, 10.7756971 44.7706907, 10.7756535 44.7707253)",,
571278620,,,Via Monte Pegni,residential,,,False,False,33.315,"LINESTRING (10.7796494 44.7714601, 10.7795693 44.7712274, 10.7795588 44.7711678)",,
200679411,1,,Piazza San Quirino,residential,,,True,False,28.724,"LINESTRING (10.7795106 44.7710574, 10.7798542 44.7709724)",,
200679406,,,Via del Filatoio,residential,,,False,False,81.57900000000001,"LINESTRING (10.7795106 44.7710574, 10.7794779 44.7709913, 10.7787961 44.7706583, 10.7788797 44.7706107)",,
571281009,,,Via Santa Maria,residential,,,True,False,94.226,"LINESTRING (10.7804965 44.7715187, 10.780582 44.7716492, 10.7810163 44.7722815)",,
571279315,2,,Corso Giuseppe Mazzini,residential,,,False,False,27.299,"LINESTRING (10.7789413 44.771759, 10.7786001 44.771799)",,
69332690,,,Via Roma,residential,,,True,False,156.76600000000002,"LINESTRING (10.7789413 44.771759, 10.7780849 44.7713471, 10.7776403 44.7710339, 10.7775068 44.7711164, 10.7774139 44.7710345)",,
"[200611593, 571279315]",2,,"['Piazza Giuseppe Garibaldi', 'Corso Giuseppe Mazzini']",residential,,,False,True,77.831,"LINESTRING (10.7789413 44.771759, 10.7792924 44.7717782, 10.7795018 44.7717681, 10.7796338 44.7720541)",,
571279315,2,,Corso Giuseppe Mazzini,residential,,,False,True,27.299,"LINESTRING (10.7786001 44.771799, 10.7789413 44.771759)",,
"[76776580, 200611597]",1,,"['Piazza Don Giuseppe Andreoli', 'Via Pietro Ruffini']",residential,,,True,False,55.007,"LINESTRING (10.7786001 44.771799, 10.7786506 44.7719088, 10.7787421 44.7721075, 10.7788166 44.7722692)",,
571279315,2,,Corso Giuseppe Mazzini,residential,,,False,False,65.08,"LINESTRING (10.7786001 44.771799, 10.7784351 44.7718248, 10.777792 44.7719148)",,
39142664,1,,Via Asioli,residential,,,True,False,81.09899999999999,"LINESTRING (10.7774578 44.7719788, 10.7774628 44.771894, 10.7774071 44.771825, 10.7768299 44.7714361)",,
69324009,,,Piazzale Porta Reggio,residential,,,False,True,52.066,"LINESTRING (10.7774578 44.7719788, 10.7770111 44.7721886, 10.7769758 44.772204, 10.7769095 44.7722389)",,
571279315,2,,Corso Giuseppe Mazzini,residential,,,False,True,27.372,"LINESTRING (10.7774578 44.7719788, 10.7776459 44.7719353, 10.777792 44.7719148)",,
1149662418,,,,unclassified,,,False,False,44.475,"LINESTRING (10.7774578 44.7719788, 10.7775077 44.7720671, 10.7775857 44.7721595, 10.7773586 44.7722729)",,
200611586,1,,Via Carlo quinto,residential,,,True,False,103.736,"LINESTRING (10.7819567 44.7708645, 10.7825869 44.7716099, 10.7826348 44.7716636)",,
1127722722,1,,Piazzale Giosuè Carducci,residential,,,True,False,44.546,"LINESTRING (10.7819567 44.7708645, 10.7819653 44.7708133, 10.7820201 44.7707813, 10.7820236 44.7707792, 10.7821737 44.770701, 10.7822017 44.7706864, 10.7822578 44.7706563, 10.7823562 44.7706017)",,
39189369,,,,residential,,roundabout,True,False,8.875,"LINESTRING (10.7825259 44.7706326, 10.7824922 44.7706442, 10.782455 44.7706475, 10.7824183 44.7706421)",,
1266240570,,,Viale Vittorio Veneto,residential,30,,False,True,103.683,"LINESTRING (10.7825259 44.7706326, 10.782618 44.7707115, 10.7832861 44.7713926)",,
69329795,,,Via Venti Settembre,residential,50,,False,False,51.991,"LINESTRING (10.7789715 44.7663893, 10.7783886 44.7666069)",,
69329798,,,Via Cassino,residential,50,,True,False,106.74900000000001,"LINESTRING (10.7789715 44.7663893, 10.7795618 44.7671252, 10.7796085 44.7671834, 10.7796407 44.7672235)",,
34260319,,SP468R,Viale dei Mille,secondary,50,,False,False,122.05,"LINESTRING (10.7796407 44.7672235, 10.7803158 44.7669503, 10.7805646 44.7668453, 10.7806432 44.7668121, 10.7809741 44.7666682)",,
34260319,,SP468R,Viale dei Mille,secondary,50,,False,True,154.13299999999998,"LINESTRING (10.7796407 44.7672235, 10.779055 44.7674434, 10.779005 44.767462, 10.7782017 44.7677611, 10.7779127 44.7678687)",,
34260319,,SP468R,Viale dei Mille,secondary,50,,False,False,19.164,"LINESTRING (10.7809741 44.7666682, 10.7811806 44.7665776)",,
34260319,,SP468R,Viale dei Mille,secondary,50,,False,True,122.05,"LINESTRING (10.7809741 44.7666682, 10.7806432 44.7668121, 10.7805646 44.7668453, 10.7803158 44.7669503, 10.7796407 44.7672235)",,
69332688,,,Piazzetta delle Suore,residential,,,False,True,38.373,"LINESTRING (10.7782032 44.7702222, 10.7778763 44.7699668)",,
200679415,,,Via Benedetto Cairoli,residential,,,True,False,95.882,"LINESTRING (10.7782032 44.7702222, 10.7771859 44.7706933)",,
39144476,,,Via Benedetto Cairoli,residential,,,True,False,98.932,"LINESTRING (10.7782032 44.7702222, 10.7791275 44.7697934, 10.7792523 44.7697355)",,
200679409,,,Via del Filatoio,residential,,,True,False,43.714,"LINESTRING (10.7785594 44.7705232, 10.7782032 44.7702222)",,
200679416,,,Via del Filatoio,residential,,,False,True,17.701,"LINESTRING (10.7785594 44.7705232, 10.7787283 44.7706279)",,
438369736,,,Via Azzo da Correggio,residential,,,True,False,43.327999999999996,"LINESTRING (10.7774139 44.7710345, 10.7772338 44.7708769, 10.7771931 44.7707209, 10.7771859 44.7706933)",,
39142664,1,,Via Asioli,residential,,,True,False,69.004,"LINESTRING (10.7768299 44.7714361, 10.7761577 44.7710394)",,
69332692,,,Via San Francesco,residential,,,True,False,64.183,"LINESTRING (10.7768299 44.7714361, 10.7768889 44.7713955, 10.7774139 44.7710345)",,
200611593,,,Piazza Giuseppe Garibaldi,residential,,,False,False,56.088,"LINESTRING (10.7798957 44.772523, 10.7798533 44.7724471, 10.7796338 44.7720541)",,
438369738,1,,Via Jesi,residential,,,True,False,73.649,"LINESTRING (10.7798957 44.772523, 10.7797902 44.7725505, 10.7797415 44.7725632, 10.7795461 44.7726142, 10.7797153 44.772941, 10.7797395 44.7729877)",,
41457678,,,Via Carlo quinto,residential,,,False,True,26.346999999999998,"LINESTRING (10.7826348 44.7716636, 10.7827595 44.7718127, 10.7828053 44.7718673)",,
69332708,1,,Via Borgovecchio,residential,,,True,False,66.017,"LINESTRING (10.7826348 44.7716636, 10.7825798 44.7716873, 10.7820121 44.7719309, 10.7819189 44.7719705)",,
200611592,1,,Via Borgovecchio,residential,,,True,False,59.602,"LINESTRING (10.7826348 44.7716636, 10.7826885 44.7716408, 10.7831813 44.77144, 10.7832861 44.7713926)",,
69332708,1,,Via Borgovecchio,residential,,,True,False,92.483,"LINESTRING (10.7810163 44.7722815, 10.780904 44.7723027, 10.7805579 44.7723681, 10.780068 44.7724828, 10.7798957 44.772523)",,
39218582,,,Via Circondaria,secondary,50,,False,False,138.878,"LINESTRING (10.777659 44.7728521, 10.7777813 44.7729643, 10.7779915 44.773181, 10.7783098 44.773509, 10.7784543 44.773653, 10.7785205 44.7737189, 10.7785347 44.773733, 10.7786066 44.7737932, 10.7786554 44.7738216, 10.7787158 44.7738406)",,
39218582,,,Via Circondaria,secondary,50,,False,True,45.934,"LINESTRING (10.777659 44.7728521, 10.7774285 44.7726635, 10.777276 44.7725411)",,
1245662889,2,,Via Carletti,unclassified,,,False,True,32.693,"LINESTRING (10.777659 44.7728521, 10.7776196 44.7728723, 10.7775645 44.7729005, 10.7773607 44.7730048, 10.7773231 44.7730241)",,
200679407,,,Corso Camillo Benso di Cavour,residential,,,False,False,30.901,"LINESTRING (10.7796042 44.7700535, 10.7798239 44.7702835)",,
200679407,,,Corso Camillo Benso di Cavour,residential,,,False,True,7.915,"LINESTRING (10.7796042 44.7700535, 10.7795479 44.7699946)",,
76776573,,,Via Casati,residential,,,True,False,41.808,"LINESTRING (10.7796042 44.7700535, 10.7794495 44.7701231, 10.7791568 44.7702547)",,
76779730,1,,Via Girolamo Bernieri,residential,,,True,False,68.8,"LINESTRING (10.7788166 44.7722692, 10.7788542 44.7722593, 10.7795649 44.7720722, 10.7796338 44.7720541)",,
"[200611595, 200611596]",1,,"['Via Collegio', 'Via Girolamo Bernieri']",residential,,,True,False,124.661,"LINESTRING (10.7788166 44.7722692, 10.7782252 44.7724859, 10.7778862 44.772039, 10.777792 44.7719148)",,
"[1067894500, 76776581]",,,Via Conte Ippolito,residential,,,True,False,224.80300000000003,"LINESTRING (10.7831881 44.7681748, 10.7823227 44.7671135, 10.781937 44.7666639, 10.7818025 44.7665173, 10.7817343 44.7664449, 10.7817268 44.7664405)",,
201236073,,,Via Veronica Gambara,residential,,,False,False,31.997,"LINESTRING (10.7831881 44.7681748, 10.7832559 44.768147, 10.7835399 44.7680319)",,
201236073,,,Via Veronica Gambara,residential,,,False,True,57.012,"LINESTRING (10.7831881 44.7681748, 10.7831717 44.7681835, 10.7826958 44.7684012, 10.7825818 44.7684533)",,
76776583,,,Via Giberto quinto,residential,,,False,False,221.542,"LINESTRING (10.7835399 44.7680319, 10.7821897 44.7662853)",,
201236073,,,Via Veronica Gambara,residential,,,False,False,73.162,"LINESTRING (10.7835399 44.7680319, 10.7843147 44.7676709)",,
76776583,,,Via Giberto quinto,residential,,,False,True,195.169,"LINESTRING (10.7835399 44.7680319, 10.7848064 44.7694936, 10.7848352 44.7695269)",,
