osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction
28351977,2,SP248,Via Schiavonesca Nuova,primary,50,False,False,55.733,"LINESTRING (12.1215312 45.7786301, 12.1208854 45.7784102)",,
28246352,1,SP248,Via Schiavonesca Nuova,primary,,True,False,28.834000000000003,"LINESTRING (12.1215312 45.7786301, 12.1216371 45.7786438, 12.1217614 45.7786413, 12.1218301 45.7786219, 12.1218881 45.7786005)",,
28351977,2,SP248,Via Schiavonesca Nuova,primary,50,False,True,260.278,"LINESTRING (12.1179079 45.7773372, 12.1182463 45.7774248, 12.1185434 45.7775125, 12.1187653 45.7775993, 12.1192052 45.7777657, 12.1195459 45.7778977, 12.1197803 45.7779911, 12.1200762 45.778109, 12.1202518 45.7781725, 12.1203 45.77819, 12.1208854 45.7784102)",,
46398648,2,,Via Venozzi,unclassified,30,False,True,107.47099999999999,"LINESTRING (12.1179079 45.7773372, 12.1179242 45.7772956, 12.1179365 45.7772746, 12.1181057 45.7770386, 12.1181758 45.7769107, 12.118196 45.7768211, 12.118192 45.7767103, 12.1182023 45.7766144, 12.1182246 45.7765349, 12.1182818 45.7764776, 12.1183341 45.7764414)",,
"[233271129, 233271130]",2,SP248,Via Schiavonesca Nuova,primary,50,False,False,144.75900000000001,"LINESTRING (12.1179079 45.7773372, 12.117837 45.7773226, 12.1177127 45.7772995, 12.1176792 45.7772939, 12.1176445 45.7772894, 12.1175741 45.7772796, 12.1174583 45.7772721, 12.1173121 45.7772629, 12.1171618 45.7772632, 12.116834 45.7772763, 12.1160546 45.7773085)",,
28243835,,,Via Venezia,unclassified,50,False,False,85.143,"LINESTRING (12.1259151 45.7770665, 12.1248948 45.7773179, 12.1248809 45.7773231)",,
201668572,,,Via Risorgimento,residential,,True,False,103.44099999999999,"LINESTRING (12.1259151 45.7770665, 12.1258321 45.7769906, 12.1256698 45.7764609, 12.1255905 45.7763534, 12.125466 45.7762615, 12.1254125 45.7762349)",,
28546442,,,Via San Pio X,tertiary,,True,False,13.771,"LINESTRING (12.1244017 45.7775775, 12.124377 45.7775352, 12.1243409 45.7774612)",,
116382790,2,SP248,Via Schiavonesca Nuova,primary,50,False,True,43.844,"LINESTRING (12.1244017 45.7775775, 12.1242545 45.7776121, 12.1240958 45.7776582, 12.123893 45.7777452)",,
964885819,2,SP248,Via Schiavonesca Nuova,primary,50,False,False,19.148,"LINESTRING (12.1244017 45.7775775, 12.1244779 45.7775659, 12.1246438 45.7775438)",,
