osmid,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction
289958526,Via Lo Bello,residential,,False,True,26.916,"LINESTRING (14.9519317 36.8209934, 14.9521035 36.8211926)",,
290031237,Via Alessandro Manzoni,tertiary,,True,False,33.401,"LINESTRING (14.9519317 36.8209934, 14.9516226 36.8211637)",,
163742526,Via Antonio Canova,tertiary,,True,False,44.864,"LINESTRING (14.9496601 36.8208138, 14.9493807 36.820478)",,
290021897,Via Platamone,residential,,False,False,28.258,"LINESTRING (14.9496601 36.8208138, 14.9494 36.8209595)",,
290021897,Via Platamone,residential,,False,True,27.84,"LINESTRING (14.9496601 36.8208138, 14.9499163 36.8206702)",,
196971173,Via Dante Alighieri,residential,,True,False,54.947,"LINESTRING (14.9507718 36.8201916, 14.9511171 36.8206012)",,
204818776,Via Platamone,residential,,True,False,13.199,"LINESTRING (14.9507718 36.8201916, 14.9506525 36.8202621)",,
161373296,Via Vincenzo Bellini,tertiary,,True,False,23.864,"LINESTRING (14.9516236 36.8203218, 14.9518439 36.8201995)",,
288085523,Via Ferreri,residential,,True,False,16.079,"LINESTRING (14.9516236 36.8203218, 14.9515217 36.8202024)",,
161375634,Via Macauda,residential,,False,False,32.874,"LINESTRING (14.9521035 36.8211926, 14.9518033 36.8213648)",,
161375634,Via Macauda,residential,,False,True,66.241,"LINESTRING (14.9521035 36.8211926, 14.9527083 36.8208455)",,
289958526,Via Lo Bello,residential,,False,False,26.916,"LINESTRING (14.9521035 36.8211926, 14.9519317 36.8209934)",,
289958526,Via Lo Bello,residential,,False,True,20.888,"LINESTRING (14.9521035 36.8211926, 14.9522368 36.8213472)",,
161375639,Via di Loro,residential,,False,False,27.987,"LINESTRING (14.9502674 36.8215218, 14.950014 36.8216708)",,
161375639,Via di Loro,residential,,False,True,27.626,"LINESTRING (14.9502674 36.8215218, 14.9505164 36.8213735)",,
163742526,Via Antonio Canova,tertiary,,True,False,40.625,"LINESTRING (14.9502674 36.8215218, 14.9500089 36.8212207)",,
161375634,Via Macauda,residential,,False,False,66.241,"LINESTRING (14.9527083 36.8208455, 14.9521035 36.8211926)",,
289958499,Via Cancelliere,residential,,True,False,26.163,"LINESTRING (14.9527083 36.8208455, 14.9525334 36.8206564)",,
161375634,Via Macauda,residential,,False,False,31.92,"LINESTRING (14.9518033 36.8213648, 14.9515119 36.8215321)",,
161375634,Via Macauda,residential,,False,True,32.874,"LINESTRING (14.9518033 36.8213648, 14.9521035 36.8211926)",,
334786017,Via Dante Alighieri,tertiary,,True,False,20.618,"LINESTRING (14.9518033 36.8213648, 14.9519386 36.8215153)",,
206163241,Via Lo Bello,residential,,False,False,24.771,"LINESTRING (14.9526124 36.8217822, 14.9527691 36.8219663)",,
334786019,Via Gonzaga,tertiary,,True,False,31.529,"LINESTRING (14.9526124 36.8217822, 14.9523167 36.8219383)",,
204818776,Via Platamone,residential,,True,False,34.326,"LINESTRING (14.9510887 36.8200157, 14.9507718 36.8201916)",,
289958526,Via Lo Bello,residential,,False,True,21.002,"LINESTRING (14.9510887 36.8200157, 14.9512228 36.8201711)",,
161375634,Via Macauda,residential,,False,True,19.749,"LINESTRING (14.9511769 36.8217243, 14.9513572 36.8216208)",,
289958521,Via Galileo Galilei,tertiary,,True,False,29.248,"LINESTRING (14.9511769 36.8217243, 14.9509903 36.8215078)",,
161373296,Via Vincenzo Bellini,tertiary,,True,False,34.914,"LINESTRING (14.9511171 36.8206012, 14.951442 36.8204253)",,
334786017,Via Dante Alighieri,tertiary,,True,False,37.733,"LINESTRING (14.9511171 36.8206012, 14.9513646 36.8208767)",,
204818776,Via Platamone,residential,,True,False,20.092,"LINESTRING (14.9512772 36.8199163, 14.9510887 36.8200157)",,
288085523,Via Ferreri,residential,,True,False,45.252,"LINESTRING (14.9512772 36.8199163, 14.9509902 36.8195804)",,
161373296,Via Vincenzo Bellini,tertiary,,True,False,27.726,"LINESTRING (14.9500089 36.8212207, 14.950268 36.8210823)",,
163742526,Via Antonio Canova,tertiary,,True,False,54.873,"LINESTRING (14.9500089 36.8212207, 14.9496601 36.8208138)",,
288085525,,tertiary,,False,True,19.958,"LINESTRING (14.9509874 36.8192397, 14.9507978 36.8193355)",,
"[287901184, 204818774]",Via Giovanni Meli,residential,,True,False,31.249000000000002,"LINESTRING (14.9509874 36.8192397, 14.9510257 36.8192881, 14.951178 36.8194757)",,
"[288085530, 288085525]",Via Sipione,tertiary,,False,False,35.769,"LINESTRING (14.9509874 36.8192397, 14.9510283 36.8192187, 14.9513235 36.8190634)",,
163742526,Via Antonio Canova,tertiary,,True,False,21.774,"LINESTRING (14.9491572 36.8202115, 14.9490196 36.8200496)",,
290174001,Via Sipione,tertiary,,False,False,27.023,"LINESTRING (14.9491572 36.8202115, 14.9494103 36.8200773)",,
290174001,Via Sipione,tertiary,,False,True,31.157,"LINESTRING (14.9491572 36.8202115, 14.9488656 36.8203665)",,
195779355,Via Minghetti,residential,,False,False,63.493,"LINESTRING (14.9496455 36.8222459, 14.9500725 36.8227033)",,
290031237,Via Alessandro Manzoni,tertiary,,True,False,16.509,"LINESTRING (14.9496455 36.8222459, 14.9495075 36.8223451)",,
290031237,Via Alessandro Manzoni,tertiary,,True,False,30.711,"LINESTRING (14.9502324 36.8219198, 14.949947 36.822075)",,
339613927,Via Raffaello Sanzio,residential,,False,True,33.831,"LINESTRING (14.9502324 36.8219198, 14.950014 36.8216708)",,
288719532,Via Giovanni Maltese,residential,,False,True,8.638,"LINESTRING (14.954603 36.8215026, 14.9545239 36.8215476)",,
837942670,Via Eloro,tertiary,50,False,False,14.583,"LINESTRING (14.954603 36.8215026, 14.9547668 36.8215)",,
288132690,Via Eloro,tertiary,,True,False,15.247,"LINESTRING (14.954603 36.8215026, 14.9545504 36.821491, 14.9544446 36.8214515)",,
204816112,Via Eloro,tertiary,50,False,False,26.061,"LINESTRING (14.9579318 36.8222097, 14.9581994 36.8223048)",,
288199794,Via Caporale Salvatore Ruta,residential,,False,True,24.26,"LINESTRING (14.9579318 36.8222097, 14.9580673 36.8220204)",,
339613937,Vico Quarto di Via Eloro,residential,,False,False,15.602,"LINESTRING (14.9579318 36.8222097, 14.9578437 36.822331)",,
204816112,Via Eloro,tertiary,50,False,True,34.208,"LINESTRING (14.9579318 36.8222097, 14.957713 36.8221038, 14.9576045 36.8220485)",,
837942656,Via Calatafimi,residential,,False,True,15.181,"LINESTRING (14.9545961 36.8191359, 14.9544512 36.8192079)",,
195757779,Via Giuseppe Mazzini,residential,,False,False,20.208,"LINESTRING (14.9489478 36.8175018, 14.9487619 36.8176061)",,
196905768,Via Malta,residential,,False,False,57.32,"LINESTRING (14.9489478 36.8175018, 14.9485984 36.8170688)",,
196905768,Via Malta,residential,,False,True,39.951,"LINESTRING (14.9489478 36.8175018, 14.9491915 36.8178035)",,
195757780,Via Orfanotrofio Leggio,residential,,False,False,20.911,"LINESTRING (14.9485984 36.8170688, 14.9484085 36.8171795)",,
196905768,Via Malta,residential,,False,True,57.32,"LINESTRING (14.9485984 36.8170688, 14.9489478 36.8175018)",,
"[196905768, 196905769]","['Via Francesco Baracca', 'Via Malta']",residential,,False,False,62.049,"LINESTRING (14.9485984 36.8170688, 14.9483466 36.8167561, 14.9481558 36.8168622)",,
165614848,Via San Domenico Savio,residential,,False,True,41.972,"LINESTRING (14.9482585 36.8178883, 14.9485237 36.8182004)",,
195757779,Via Giuseppe Mazzini,residential,,False,False,19.901,"LINESTRING (14.9482585 36.8178883, 14.9480754 36.817991)",,
195757779,Via Giuseppe Mazzini,residential,,False,True,32.373,"LINESTRING (14.9482585 36.8178883, 14.9485564 36.8177213)",,
165614848,Via San Domenico Savio,residential,,False,False,41.972,"LINESTRING (14.9485237 36.8182004, 14.9482585 36.8178883)",,
165614848,Via San Domenico Savio,residential,,False,True,39.738,"LINESTRING (14.9485237 36.8182004, 14.9487744 36.8184961)",,
287961284,Via Armando Diaz,residential,,False,False,19.735,"LINESTRING (14.9485237 36.8182004, 14.9483457 36.8183062)",,
287961284,Via Armando Diaz,residential,,False,True,32.148,"LINESTRING (14.9485237 36.8182004, 14.9488137 36.8180281)",,
195779338,Via Trilussa,residential,,False,False,19.647,"LINESTRING (14.9562456 36.8246307, 14.9564296 36.8245331)",,
288715199,Via Santangelo,residential,,False,True,31.422,"LINESTRING (14.9562456 36.8246307, 14.9560488 36.8243961)",,
195779344,Via Barbarino La Ciura,residential,,False,False,28.027,"LINESTRING (14.9491825 36.8246456, 14.9489226 36.8247879)",,
196367860,Via Barbarino La Ciura,residential,,False,False,31.725,"LINESTRING (14.9491825 36.8246456, 14.9494819 36.8244908)",,
288517365,Via Rimembranza,tertiary,,False,False,24.798,"LINESTRING (14.9491825 36.8246456, 14.9490271 36.8244605)",,
195779353,Via Giovanni Maltese,residential,,False,False,27.902,"LINESTRING (14.9490271 36.8244605, 14.9487639 36.8245968)",,
195779353,Via Giovanni Maltese,residential,,False,True,31.73,"LINESTRING (14.9490271 36.8244605, 14.9493232 36.8243016)",,
288517365,Via Rimembranza,tertiary,,False,False,72.932,"LINESTRING (14.9490271 36.8244605, 14.9485701 36.8239161)",,
288517365,Via Rimembranza,tertiary,,False,True,24.798,"LINESTRING (14.9490271 36.8244605, 14.9491825 36.8246456)",,
195779363,Via Vincenzo Arancio,residential,,False,False,29.002,"LINESTRING (14.9509706 36.8243717, 14.9507838 36.824158)",,
195779363,Via Vincenzo Arancio,residential,,False,True,41.577,"LINESTRING (14.9509706 36.8243717, 14.9512385 36.824678)",,
288555958,Via Salvatore Giuga,residential,,False,False,29.273,"LINESTRING (14.9509706 36.8243717, 14.9506966 36.8245173)",,
288555958,Via Salvatore Giuga,residential,,False,True,24.772,"LINESTRING (14.9509706 36.8243717, 14.9512024 36.8242484)",,
288715192,Via Gioacchino Rossini,residential,,False,False,36.35,"LINESTRING (14.954569 36.8245177, 14.9546286 36.8244853, 14.9549068 36.824334)",,
288715192,Via Gioacchino Rossini,residential,,False,True,31.297,"LINESTRING (14.954569 36.8245177, 14.9545188 36.824545, 14.9542781 36.8246758)",,
195779363,Via Vincenzo Arancio,residential,,False,True,18.327,"LINESTRING (14.9499397 36.8231931, 14.950058 36.823328)",,
196367869,,residential,,False,False,5.311,"LINESTRING (14.9499397 36.8231931, 14.9498983 36.8231587)",,
334786019,Via Gonzaga,tertiary,,True,False,28.319,"LINESTRING (14.9499397 36.8231931, 14.9496741 36.8233333)",,
289958515,Via Giovanni Pascoli,residential,,False,False,18.207,"LINESTRING (14.9496741 36.8233333, 14.9497904 36.823468)",,
334786019,Via Gonzaga,tertiary,,True,False,18.569,"LINESTRING (14.9496741 36.8233333, 14.9495 36.8234253)",,
288555958,Via Salvatore Giuga,residential,,False,False,17.972,"LINESTRING (14.9506966 36.8245173, 14.9505283 36.8246066)",,
288555958,Via Salvatore Giuga,residential,,False,True,29.273,"LINESTRING (14.9506966 36.8245173, 14.9509706 36.8243717)",,
289958515,Via Giovanni Pascoli,residential,,False,True,28.616,"LINESTRING (14.9506966 36.8245173, 14.9505138 36.8243056)",,
288715192,Via Gioacchino Rossini,residential,,False,False,21.141,"LINESTRING (14.9556475 36.8239314, 14.955844 36.8238246)",,
288715192,Via Gioacchino Rossini,residential,,False,True,25.393,"LINESTRING (14.9556475 36.8239314, 14.9554115 36.8240597)",,
288715199,Via Santangelo,residential,,False,False,62.816,"LINESTRING (14.9556475 36.8239314, 14.9560488 36.8243961)",,
288715199,Via Santangelo,residential,,False,True,31.431,"LINESTRING (14.9556475 36.8239314, 14.955457 36.8236934)",,
196367866,Via Immacolata,residential,,False,False,23.412,"LINESTRING (14.9552191 36.8215092, 14.9553692 36.8216821)",,
204816112,Via Eloro,tertiary,50,False,False,27.587,"LINESTRING (14.9552191 36.8215092, 14.9555289 36.8215161)",,
837942670,Via Eloro,tertiary,50,False,True,40.273,"LINESTRING (14.9552191 36.8215092, 14.9547668 36.8215)",,
196367863,Via Paternò,residential,,True,False,20.329,"LINESTRING (14.9504859 36.8198616, 14.9506733 36.8197571)",,
196971173,Via Dante Alighieri,residential,,True,False,44.656,"LINESTRING (14.9504859 36.8198616, 14.9507718 36.8201916)",,
195779363,Via Vincenzo Arancio,residential,,False,False,31.822,"LINESTRING (14.9507838 36.824158, 14.9505787 36.8239236)",,
195779363,Via Vincenzo Arancio,residential,,False,True,29.002,"LINESTRING (14.9507838 36.824158, 14.9509706 36.8243717)",,
288517375,Via Oddo,residential,,True,False,24.946,"LINESTRING (14.9507838 36.824158, 14.951015 36.8240312)",,
196105321,Via Alfonso La Marmora,residential,,False,False,8.716,"LINESTRING (14.9510696 36.8221396, 14.9509896 36.8221848)",,
196367866,Via Immacolata,residential,,False,False,33.892,"LINESTRING (14.9555596 36.8219043, 14.9557643 36.8221613)",,
196367866,Via Immacolata,residential,,False,True,29.962,"LINESTRING (14.9555596 36.8219043, 14.9553692 36.8216821)",,
288203152,Via Salvatore Giuga,residential,,False,False,33.627,"LINESTRING (14.9555596 36.8219043, 14.9552469 36.822074)",,
288203152,Via Salvatore Giuga,residential,,False,True,20.85,"LINESTRING (14.9555596 36.8219043, 14.9557535 36.8217991)",,
196367860,Via Barbarino La Ciura,residential,,False,True,20.2,"LINESTRING (14.9524908 36.8229335, 14.9523002 36.8230321)",,
206163243,Via Magenta,residential,,False,False,26.609,"LINESTRING (14.9524908 36.8229335, 14.9526616 36.8231299)",,
206163243,Via Magenta,residential,,False,True,27.917,"LINESTRING (14.9524908 36.8229335, 14.9523117 36.8227274)",,
196367864,Via Lorefice,residential,,False,True,31.85,"LINESTRING (14.9495676 36.8211615, 14.9492726 36.8213236)",,
339613927,Via Raffaello Sanzio,residential,,False,False,28.218,"LINESTRING (14.9495676 36.8211615, 14.9497492 36.8213695)",,
339613927,Via Raffaello Sanzio,residential,,False,True,26.964,"LINESTRING (14.9495676 36.8211615, 14.9494 36.8209595)",,
290031237,Via Alessandro Manzoni,tertiary,,True,False,32.884,"LINESTRING (14.949947 36.822075, 14.9496455 36.8222459)",,
288080931,Via Giulia,tertiary,,True,False,18.212,"LINESTRING (14.949947 36.822075, 14.9500099 36.8221452, 14.9500664 36.822208)",,
195779363,Via Vincenzo Arancio,residential,,False,False,26.055,"LINESTRING (14.9505787 36.8239236, 14.9504109 36.8237316)",,
195779363,Via Vincenzo Arancio,residential,,False,True,31.822,"LINESTRING (14.9505787 36.8239236, 14.9507838 36.824158)",,
196367860,Via Barbarino La Ciura,residential,,False,False,25.168,"LINESTRING (14.9505787 36.8239236, 14.9508159 36.8238004)",,
196367860,Via Barbarino La Ciura,residential,,False,True,28.922,"LINESTRING (14.9505787 36.8239236, 14.9503055 36.8240644)",,
196367868,Via Maddalena,residential,,False,True,33.265,"LINESTRING (14.9548275 36.8223015, 14.9550318 36.822552)",,
288203152,Via Salvatore Giuga,residential,,False,False,18.487,"LINESTRING (14.9548275 36.8223015, 14.9546556 36.8223948)",,
288203152,Via Salvatore Giuga,residential,,False,True,21.805,"LINESTRING (14.9548275 36.8223015, 14.9550303 36.8221915)",,
196367854,Via Savarino,residential,,False,True,21.293,"LINESTRING (14.9550318 36.822552, 14.9552325 36.8224478)",,
196367868,Via Maddalena,residential,,False,False,33.265,"LINESTRING (14.9550318 36.822552, 14.9548275 36.8223015)",,
196367868,Via Maddalena,residential,,False,True,11.493,"LINESTRING (14.9550318 36.822552, 14.9550987 36.8226404)",,
196105321,Via Alfonso La Marmora,residential,,False,False,13.596,"LINESTRING (14.9503633 36.8225389, 14.9502385 36.8226094)",,
196105321,Via Alfonso La Marmora,residential,,False,True,28.41,"LINESTRING (14.9503633 36.8225389, 14.950624 36.8223915)",,
288080931,Via Giulia,tertiary,,True,False,34.858,"LINESTRING (14.9503633 36.8225389, 14.9505916 36.8227936)",,
195779363,Via Vincenzo Arancio,residential,,False,False,41.577,"LINESTRING (14.9512385 36.824678, 14.9509706 36.8243717)",,
196367865,Via Rodi,residential,,False,False,24.5,"LINESTRING (14.9512385 36.824678, 14.9514682 36.8245566)",,
289958500,,tertiary,,False,True,5.147,"LINESTRING (14.9506255 36.8228311, 14.9505916 36.8227936)",,
334786019,Via Gonzaga,tertiary,,True,False,27.335,"LINESTRING (14.9506255 36.8228311, 14.9503691 36.8229664)",,
196367854,Via Savarino,residential,,False,False,25.858,"LINESTRING (14.9562043 36.8219208, 14.9559692 36.8220574)",,
196367854,Via Savarino,residential,,False,True,18.257,"LINESTRING (14.9562043 36.8219208, 14.9563741 36.8218287)",,
335159309,Via Micieli,residential,,False,False,25.33,"LINESTRING (14.9562043 36.8219208, 14.9563586 36.8221122)",,
335159309,Via Micieli,residential,,False,True,33.714,"LINESTRING (14.9562043 36.8219208, 14.9559998 36.8216656)",,
196367864,Via Lorefice,residential,,False,False,47.835,"LINESTRING (14.9486297 36.821678, 14.9490716 36.8214332)",,
196367864,Via Lorefice,residential,,False,True,30.899,"LINESTRING (14.9486297 36.821678, 14.9483415 36.8218329)",,
289958517,Via Mario Rapisardi,tertiary,,True,False,26.172,"LINESTRING (14.9486297 36.821678, 14.9484719 36.8214794)",,
161373304,Via Giacomo Matteotti,residential,,False,False,20.9,"LINESTRING (14.9545829 36.820749, 14.9547802 36.8206471)",,
161373304,Via Giacomo Matteotti,residential,,False,True,33.444,"LINESTRING (14.9545829 36.820749, 14.9542673 36.8209122)",,
196367858,Via Immacolata,tertiary,,True,False,16.444,"LINESTRING (14.9545829 36.820749, 14.9546792 36.8208752)",,
196367863,Via Paternò,residential,,True,False,30.101,"LINESTRING (14.9491032 36.8206327, 14.9493807 36.820478)",,
339613927,Via Raffaello Sanzio,residential,,False,False,26.313,"LINESTRING (14.9491032 36.8206327, 14.9492789 36.820823)",,
339613927,Via Raffaello Sanzio,residential,,False,True,16.554,"LINESTRING (14.9491032 36.8206327, 14.9490001 36.8205088)",,
196367861,Via Giovanni Maltese,residential,,False,False,28.769,"LINESTRING (14.9501399 36.8238726, 14.9504109 36.8237316)",,
196367861,Via Giovanni Maltese,residential,,False,True,18.301,"LINESTRING (14.9501399 36.8238726, 14.949969 36.8239641)",,
289958515,Via Giovanni Pascoli,residential,,False,False,25.925,"LINESTRING (14.9501399 36.8238726, 14.9503055 36.8240644)",,
289958515,Via Giovanni Pascoli,residential,,False,True,54.698,"LINESTRING (14.9501399 36.8238726, 14.9497904 36.823468)",,
196367861,Via Giovanni Maltese,residential,,False,False,18.301,"LINESTRING (14.949969 36.8239641, 14.9501399 36.8238726)",,
289958492,Via Giove,residential,,False,False,25.628,"LINESTRING (14.949969 36.8239641, 14.9501336 36.8241532)",,
289958492,Via Giove,residential,,False,True,73.021,"LINESTRING (14.949969 36.8239641, 14.9495 36.8234253)",,
196367865,Via Rodi,residential,,False,False,21.229,"LINESTRING (14.9550987 36.8226404, 14.9552978 36.8225353)",,
196367865,Via Rodi,residential,,False,True,17.816,"LINESTRING (14.9550987 36.8226404, 14.9549316 36.8227286)",,
196367868,Via Maddalena,residential,,False,False,11.493,"LINESTRING (14.9550987 36.8226404, 14.9550318 36.822552)",,
196367857,Via Bengasi,residential,,False,True,12.04,"LINESTRING (14.9533507 36.8218961, 14.9532386 36.8219567)",,
196367857,Via Bengasi,residential,,False,False,54.831,"LINESTRING (14.9514611 36.8229191, 14.9519714 36.8226429)",,
196971171,Via Buon Pastore,residential,,True,False,22.596,"LINESTRING (14.9514611 36.8229191, 14.9515996 36.8230894)",,
196105317,Via Turriaco,residential,,False,False,16.019,"LINESTRING (14.9485891 36.8232199, 14.9484413 36.8233021)",,
196367863,Via Paternò,residential,,True,False,22.488,"LINESTRING (14.9481695 36.8211534, 14.9483768 36.8210378)",,
196105321,Via Alfonso La Marmora,residential,,False,False,28.92,"LINESTRING (14.9483631 36.8236697, 14.9480975 36.8238195)",,
196105321,Via Alfonso La Marmora,residential,,False,True,28.995,"LINESTRING (14.9483631 36.8236697, 14.9486292 36.8235193)",,
288517365,Via Rimembranza,tertiary,,False,False,29.62,"LINESTRING (14.9483631 36.8236697, 14.9481775 36.8234486)",,
288517365,Via Rimembranza,tertiary,,False,True,27.634,"LINESTRING (14.9483631 36.8236697, 14.9485364 36.8238759)",,
289958517,Via Mario Rapisardi,tertiary,,True,False,14.692,"LINESTRING (14.9492957 36.8224585, 14.9492474 36.8224003, 14.949207 36.8223471)",,
966544981,Via Alessandro Manzoni,tertiary,,True,False,30.037,"LINESTRING (14.9492957 36.8224585, 14.9492242 36.8224981, 14.9490182 36.8226122)",,
288085519,Via Controscieri,tertiary,,True,False,34.368,"LINESTRING (14.9523116 36.8188321, 14.952524 36.8190902)",,
196105321,Via Alfonso La Marmora,residential,,False,False,30.373,"LINESTRING (14.9496992 36.8229143, 14.9494205 36.8230719)",,
196105321,Via Alfonso La Marmora,residential,,False,True,22.924,"LINESTRING (14.9496992 36.8229143, 14.9499096 36.8227954)",,
289958517,Via Mario Rapisardi,tertiary,,True,False,62.122,"LINESTRING (14.9496992 36.8229143, 14.9493342 36.822505, 14.9492957 36.8224585)",,
161373296,Via Vincenzo Bellini,tertiary,,True,False,48.041,"LINESTRING (14.9488099 36.8218912, 14.9488761 36.8218543, 14.9492528 36.8216443)",,
289958517,Via Mario Rapisardi,tertiary,,True,False,28.622999999999998,"LINESTRING (14.9488099 36.8218912, 14.948773 36.8218475, 14.9486297 36.821678)",,
163742526,Via Antonio Canova,tertiary,,True,False,35.692,"LINESTRING (14.9493807 36.820478, 14.9491572 36.8202115)",,
196367863,Via Paternò,residential,,True,False,27.315,"LINESTRING (14.9493807 36.820478, 14.9496325 36.8203376)",,
196367860,Via Barbarino La Ciura,residential,,False,False,28.922,"LINESTRING (14.9503055 36.8240644, 14.9505787 36.8239236)",,
196367860,Via Barbarino La Ciura,residential,,False,True,18.21,"LINESTRING (14.9503055 36.8240644, 14.9501336 36.8241532)",,
289958515,Via Giovanni Pascoli,residential,,False,False,32.605,"LINESTRING (14.9503055 36.8240644, 14.9505138 36.8243056)",,
289958515,Via Giovanni Pascoli,residential,,False,True,25.925,"LINESTRING (14.9503055 36.8240644, 14.9501399 36.8238726)",,
