osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,tunnel,access
173455675,False,Via Tommaso Traetta,tertiary,50,False,45.304,,"LINESTRING (16.6927962 41.107346, 16.6932981 41.1071944)",,
173455677,True,,tertiary,,False,19.244,,"LINESTRING (16.6927962 41.107346, 16.6925836 41.1074115)",,
173455678,True,Via Papa Giovanni Ventitreesimo,tertiary,,False,40.023,,"LINESTRING (16.6950569 41.1118497, 16.6947693 41.1115623)",,
167677075,False,Via Ludovico I D'Angiò,tertiary,,False,46.587,2,"LINESTRING (16.6856781 41.1123999, 16.6860908 41.1126807)",,
30340291,True,Via Luigi Galvani,unclassified,,False,83.189,,"LINESTRING (16.6930281 41.1060033, 16.6931553 41.1059777, 16.6933687 41.1059249, 16.6934464 41.1059324, 16.6934993 41.1059465, 16.6938088 41.1060186, 16.6939819 41.1060506)",,
173455681,False,Via Alessandro Volta,tertiary,,True,31.279999999999998,,"LINESTRING (16.6930281 41.1060033, 16.6929474 41.106056, 16.69278 41.1062123)",,
173458896,False,Via Galileo Galilei,tertiary,,False,196.37,,"LINESTRING (16.6930281 41.1060033, 16.6929855 41.1059025, 16.6929579 41.1058493, 16.692883 41.1057628, 16.6919288 41.1047725, 16.6917656 41.1045254)",,
230498205,True,Via Caprera,unclassified,,False,81.969,,"LINESTRING (16.6930281 41.1060033, 16.6930607 41.1060876, 16.6933808 41.1066905)",,
173458896,False,Via Galileo Galilei,tertiary,,True,196.37,,"LINESTRING (16.6917656 41.1045254, 16.6919288 41.1047725, 16.692883 41.1057628, 16.6929579 41.1058493, 16.6929855 41.1059025, 16.6930281 41.1060033)",,
"[647799188, 647799189, 647799190]",True,Piazza La Maia,residential,,False,38.983999999999995,,"LINESTRING (16.6917656 41.1045254, 16.6915802 41.1045675, 16.6915388 41.1045835, 16.6914171 41.1046193, 16.6913227 41.1046165)",yes,
175148961,False,Via Solferino,tertiary,,False,84.11600000000001,,"LINESTRING (16.6871097 41.1053605, 16.6870424 41.1053918, 16.6869931 41.1054229, 16.6869613 41.1054647, 16.6868153 41.1058393, 16.686812 41.1058975, 16.6868358 41.1059967, 16.686853 41.1060458)",,
175148961,False,Via Solferino,tertiary,,True,213.505,,"LINESTRING (16.6871097 41.1053605, 16.6876982 41.105171, 16.6877674 41.1051453, 16.6878336 41.1051138, 16.6878785 41.1050764, 16.6879387 41.1050211, 16.6880092 41.1049415, 16.6887472 41.1040797, 16.6887873 41.1040084)",,
"[647826816, 647826817, 647826818, 647826819, 647826820]",False,Via Sant'Andrea,residential,,True,225.599,,"LINESTRING (16.6871097 41.1053605, 16.6872156 41.1053664, 16.6874946 41.105329, 16.6875046 41.105373, 16.6872438 41.1054397, 16.6872337 41.1056034, 16.6872096 41.1056782, 16.6871479 41.1059222, 16.6871573 41.1060359, 16.687172 41.1060965, 16.6872163 41.1062072, 16.6873021 41.1063608, 16.687337 41.1064315, 16.6874232 41.1066584, 16.6874518 41.1067264, 16.6874786 41.1068068, 16.6874879 41.1068571, 16.6874895 41.1068767)",yes,
173576675,True,Piazza Caduti del Terrorismo,tertiary,,False,89.34299999999999,,"LINESTRING (16.687143 41.1068717, 16.6862018 41.1066528, 16.6861241 41.1066347)",,
"[294654481, 382081006]",True,"['Piazza Caduti del Terrorismo', 'Via Magenta']",unclassified,,False,73.708,,"LINESTRING (16.687143 41.1068717, 16.6871717 41.107144, 16.6871954 41.1075333)",,
29973329,True,,unclassified,,False,35.361,,"LINESTRING (16.6856816 41.1068669, 16.685796 41.1065608)",,
29973103,False,Via Giacomo Matteotti,tertiary,,True,15.271,,"LINESTRING (16.6888702 41.1098363, 16.688994 41.1097355)",,
174957078,True,Via Giacomo Matteotti,tertiary,,False,43.775999999999996,,"LINESTRING (16.6888702 41.1098363, 16.6887628 41.1099257, 16.6885112 41.1101223)",,
173446624,True,Piazza Aldo Moro,tertiary,50,False,57.559000000000005,1,"LINESTRING (16.6914382 41.1089061, 16.6920229 41.1088559, 16.6921209 41.1088482)",,
173446625,True,Piazza Aldo Moro,tertiary,,False,41.91,1,"LINESTRING (16.6914382 41.1089061, 16.6914239 41.1087725, 16.691408 41.108706, 16.6913577 41.1085995, 16.6913133 41.108547)",,
30340139,False,,unclassified,,True,59.166,,"LINESTRING (16.6862673 41.1119169, 16.6857716 41.1115379)",,
174957078,True,Via Giacomo Matteotti,tertiary,,False,72.945,,"LINESTRING (16.6862673 41.1119169, 16.6862382 41.1119408, 16.6857412 41.1123485, 16.6856781 41.1123999)",,
104402475,True,Via Diego Gentile,residential,50,False,67.577,,"LINESTRING (16.6866769 41.1107043, 16.6871115 41.1111668, 16.687143 41.1112003)",,
382081004,True,Largo Mons. Oronzo Caldarola,unclassified,,False,12.713,,"LINESTRING (16.6872284 41.1083837, 16.6872321 41.108498)",,
30340198,True,Via Pietro Ravanas,unclassified,,False,66.207,,"LINESTRING (16.6872611 41.1093278, 16.6872655 41.1099232)",,
34097390,False,,unclassified,,False,100.167,,"LINESTRING (16.6872611 41.1093278, 16.6860714 41.1094171)",,
28797400,True,Via Ammiraglio Vacca,tertiary,,False,79.892,1,"LINESTRING (16.6872655 41.1099232, 16.688215 41.1098567)",,
380851482,True,Via Giuseppe Mazzini,residential,50,False,91.46199999999999,,"LINESTRING (16.6872655 41.1099232, 16.6872879 41.1099736, 16.6879 41.1105246, 16.6879433 41.1105636)",,yes
30340218,False,Piazzetta Isabella d'Aragona,unclassified,,True,25.867,,"LINESTRING (16.6957077 41.1082515, 16.6958158 41.1080336)",,
384722043,True,Via Generale Francesco Planelli,unclassified,,False,32.103,,"LINESTRING (16.6957077 41.1082515, 16.6960603 41.1083645)",,
384722043,True,Via Generale Francesco Planelli,unclassified,,False,55.715,,"LINESTRING (16.6964382 41.108483, 16.6970015 41.1087493)",,
382854039,True,Via Carlo Rosa,unclassified,,False,40.955,,"LINESTRING (16.6955121 41.1096442, 16.695756 41.109325)",,
382854038,True,Via Angelo Messeni,unclassified,,False,111.82600000000001,,"LINESTRING (16.6955121 41.1096442, 16.6955523 41.1096879, 16.6967681 41.1099489)",,
30340276,True,Via Monsignor Francesco Paolo Calamita,unclassified,,False,120.591,,"LINESTRING (16.695362 41.1099577, 16.6945129 41.109082)",,
173536240,True,Via Carlo Rosa,unclassified,,False,37.059,,"LINESTRING (16.695362 41.1099577, 16.6955121 41.1096442)",,
30340234,True,Via Domenico Urbano,unclassified,,False,36.384,,"LINESTRING (16.6969152 41.1107763, 16.6965647 41.1105831)",,
173536240,True,Via Carlo Rosa,unclassified,,False,53.417,,"LINESTRING (16.6948894 41.1111968, 16.6950655 41.1107351)",,
318709854,True,Via Quattro Novembre,tertiary,,False,14.064,,"LINESTRING (16.6948894 41.1111968, 16.6950551 41.1112171)",,
382854039,True,Via Carlo Rosa,unclassified,,False,109.693,,"LINESTRING (16.695756 41.109325, 16.6964382 41.108483)",,
384722042,False,Via Leonardo da Vinci,residential,,False,133.346,,"LINESTRING (16.695756 41.109325, 16.6954372 41.1090826, 16.6960603 41.1083645)",,
31240002,True,Via del Crocifisso,unclassified,,False,42.28,,"LINESTRING (16.6935936 41.1077876, 16.6930953 41.1077275)",,
383432137,True,Via Calatafimi,unclassified,,False,70.454,,"LINESTRING (16.6935936 41.1077876, 16.6932981 41.1071944)",,
30340276,True,Via Monsignor Francesco Paolo Calamita,unclassified,,False,33.97,,"LINESTRING (16.6939028 41.1084199, 16.6937578 41.1081346)",,
205063152,True,Via Benedetto Cairoli,residential,,False,51.452,,"LINESTRING (16.6939028 41.1084199, 16.6933792 41.1086617)",,
30340291,True,Via Luigi Galvani,unclassified,,False,178.389,,"LINESTRING (16.6939819 41.1060506, 16.6940423 41.1060539, 16.694127 41.1060547, 16.6942203 41.1060417, 16.6945715 41.1059535, 16.6946831 41.1059293, 16.6947871 41.105927, 16.6950217 41.1059127, 16.6951724 41.1059141, 16.6953263 41.1059041, 16.6954668 41.1058881, 16.6956337 41.1058632, 16.6957144 41.1058623, 16.6957737 41.1058637, 16.6958633 41.1058936, 16.6960386 41.1059777)",,
175148967,False,Via Luigi Galvani,unclassified,,False,42.401,,"LINESTRING (16.6960386 41.1059777, 16.6962376 41.1063283)",,
175148968,False,Via Burrone,residential,,False,172.12199999999999,,"LINESTRING (16.6960386 41.1059777, 16.6969305 41.1053009, 16.6971059 41.1050711, 16.6972156 41.1047526)",,
173455678,True,Via Papa Giovanni Ventitreesimo,tertiary,,False,66.158,,"LINESTRING (16.6960074 41.1128322, 16.6958113 41.1126255, 16.6955382 41.1123537)",,
173455678,True,Via Papa Giovanni Ventitreesimo,tertiary,,False,37.736,,"LINESTRING (16.6955382 41.1123537, 16.6952699 41.1120811)",,
30340354,False,,unclassified,,True,69.204,,"LINESTRING (16.6889919 41.1105352, 16.6883805 41.1109537)",,
104402477,True,Via Francesco Perrese,residential,,False,61.072,,"LINESTRING (16.6889919 41.1105352, 16.6885112 41.1101223)",,
30340354,False,,unclassified,,False,50.105999999999995,,"LINESTRING (16.6889919 41.1105352, 16.6891792 41.1104144, 16.6894548 41.11025)",,
161229508,True,Via Repubblica Italiana,tertiary,50,False,65.738,1,"LINESTRING (16.691507 41.1100695, 16.6914869 41.1094785)",,
30340354,False,,unclassified,,True,106.731,,"LINESTRING (16.691507 41.1100695, 16.6903397 41.1100612, 16.6902356 41.1100785)",,
173455676,True,Piazza Guglielmo Marconi,tertiary,,False,38.487,,"LINESTRING (16.6925723 41.1069317, 16.6925965 41.1069406, 16.6926797 41.1069962, 16.6927396 41.1070738, 16.69277 41.1071464, 16.6927735 41.1072225)",,
1222110010,False,Via Marsala,residential,,False,19.213,,"LINESTRING (16.6944197 41.1063817, 16.6942056 41.1064436)",,
30340419,False,,unclassified,,True,56.733,,"LINESTRING (16.6871954 41.1075333, 16.6865188 41.1075538)",,
382081006,True,Via Magenta,unclassified,,False,26.575,,"LINESTRING (16.6871954 41.1075333, 16.6872044 41.1077722)",,
29973103,False,Via Giacomo Matteotti,tertiary,,False,11.402,,"LINESTRING (16.6892629 41.1095204, 16.6891701 41.1095954)",,
29973103,False,Via Giacomo Matteotti,tertiary,,True,14.312,,"LINESTRING (16.6892629 41.1095204, 16.6893821 41.1094282)",,
382081008,True,Via Giovanni Antonio De Ildaris,residential,,False,20.654,,"LINESTRING (16.6892629 41.1095204, 16.6890777 41.1093978)",,
30340134,True,Via General Cantore,residential,50,False,44.092,,"LINESTRING (16.6874416 41.1127569, 16.6870559 41.1124871)",,
31096989,False,,residential,,False,90.044,,"LINESTRING (16.6874416 41.1127569, 16.6877684 41.11249, 16.6877 41.11239, 16.6880566 41.1121913)",,
167677075,False,Via Ludovico I D'Angiò,tertiary,,True,43.087,2,"LINESTRING (16.6864719 41.1129409, 16.6860908 41.1126807)",,
30340134,True,Via General Cantore,residential,50,False,44.252,,"LINESTRING (16.6870559 41.1124871, 16.686676 41.1122106)",,
31096990,True,Via Emanuele Saracino,residential,50,False,70.285,,"LINESTRING (16.6870559 41.1124871, 16.6864719 41.1129409)",,
282454158,False,E. Saracino,residential,,False,25.292,,"LINESTRING (16.6870559 41.1124871, 16.6872587 41.1123186)",,
173446626,True,,tertiary,,False,31.609,,"LINESTRING (16.6924301 41.1066684, 16.6925723 41.1069317)",,
173455681,False,Via Alessandro Volta,tertiary,,False,58.579,,"LINESTRING (16.6924301 41.1066684, 16.69278 41.1062123)",,
31121964,False,,residential,,False,60.483,,"LINESTRING (16.6914956 41.1116414, 16.6907737 41.1116353)",,
161229508,True,Via Repubblica Italiana,tertiary,50,False,55.094,1,"LINESTRING (16.6914956 41.1116414, 16.6915128 41.1111461)",,
31121590,False,,residential,,False,153.784,,"LINESTRING (16.6914956 41.1116414, 16.6925146 41.1116389, 16.6926446 41.111636, 16.6927936 41.1115954, 16.6932552 41.1114021)",,
384722044,True,Via Giuseppe Garibaldi,unclassified,,False,47.531,,"LINESTRING (16.6932552 41.1114021, 16.693105 41.1109899)",,
31121590,False,,residential,,True,153.784,,"LINESTRING (16.6932552 41.1114021, 16.6927936 41.1115954, 16.6926446 41.111636, 16.6925146 41.1116389, 16.6914956 41.1116414)",,
30340346,True,Via Giuseppe Verdi,tertiary,50,False,93.478,,"LINESTRING (16.6933635 41.1116902, 16.6924675 41.1121912)",,yes
