osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,ref
"[1212102289, 36126418, 184158199]",True,"['Via XXIV Maggio', 'Via Cesare Battisti']",residential,30,False,187.77200000000005,"LINESTRING (12.6414327 45.5364766, 12.6413444 45.5364784, 12.6408061 45.5365044, 12.6401574 45.5365332, 12.6401341 45.5365461, 12.6401207 45.5365887, 12.6401189 45.5367524, 12.640157 45.5369254, 12.6401653 45.5369647, 12.6402448 45.5371599, 12.6403026 45.5373019)",,,
184205792,True,Via Giuseppe Giusti,residential,,False,20.418,"LINESTRING (12.6414327 45.5364766, 12.6414373 45.5364291, 12.6414452 45.5362932)",,,
184158202,False,Via Arturo Toscanini,residential,,True,109.503,"LINESTRING (12.642182 45.53645, 12.6421846 45.5364883, 12.642244 45.5373783, 12.6422477 45.5374337)",,,
198093953,True,Via Cesare Battisti,residential,30,False,58.436,"LINESTRING (12.642182 45.53645, 12.6418709 45.5364611, 12.6416141 45.5364703, 12.6415544 45.5364724, 12.6414327 45.5364766)",,,
157309409,True,Via Cesare Battisti,residential,,False,36.079,"LINESTRING (12.6431948 45.5364495, 12.6427316 45.5364469)",,,
157309408,False,Via Cesare Battisti,residential,30,True,45.806,"LINESTRING (12.6431948 45.5364495, 12.6432972 45.5364499, 12.6437829 45.5364499)",2,,
683872924,True,Piazza della Repubblica,residential,,False,23.017,"LINESTRING (12.6431618 45.5362438, 12.6431759 45.5363285, 12.6431948 45.5364495)",,,
"[184286736, 1093899801, 1093896385]",False,"[""Piazzetta Partigiani d'Italia"", 'Piazza della Repubblica']",residential,,"[False, True]",67.99199999999999,"LINESTRING (12.6431618 45.5362438, 12.643654 45.536237, 12.6437226 45.5362355, 12.6437531 45.5363536, 12.6437829 45.5364499)",,,
1062743205,False,Via Nazario Sauro,tertiary,,True,12.96,"LINESTRING (12.6415291 45.5356215, 12.6413734 45.5356626)",2,,
675712687,False,Via Nazario Sauro,tertiary,30,False,45.791000000000004,"LINESTRING (12.6415291 45.5356215, 12.6416856 45.5355662, 12.6417338 45.5355489, 12.6420446 45.5354238)",2,,
4470314,False,Via Piave Vecchio,tertiary,50,True,21.219,"LINESTRING (12.6382619 45.5367076, 12.6381459 45.5367242, 12.637995 45.5367459)",2,,
116726280,False,Via Piave Vecchio,tertiary,,False,22.023,"LINESTRING (12.6382619 45.5367076, 12.6384592 45.5366698, 12.6385345 45.536655)",,,
"[157371089, 157371090, 157371087]",False,Ponte della Vittoria,residential,,False,82.736,"LINESTRING (12.6382619 45.5367076, 12.6382298 45.5366085, 12.638222 45.5365872, 12.6380621 45.5360769, 12.6380547 45.5360585, 12.6380284 45.5359818)",2,movable,
4464292,False,Via Arturo Toscanini,residential,,True,72.513,"LINESTRING (12.6422477 45.5374337, 12.6420322 45.5374356, 12.6418667 45.537436, 12.6413167 45.5374372)",2,,
184158202,False,Via Arturo Toscanini,residential,,False,109.503,"LINESTRING (12.6422477 45.5374337, 12.642244 45.5373783, 12.6421846 45.5364883, 12.642182 45.53645)",,,
184286729,False,Piazza Kennedy,residential,,True,103.91099999999999,"LINESTRING (12.6422477 45.5374337, 12.6422503 45.5374816, 12.6422416 45.5379085, 12.6422367 45.5382554, 12.6422351 45.5383681)",,,
785218709,False,Via Arturo Toscanini,residential,,False,190.72699999999998,"LINESTRING (12.6422477 45.5374337, 12.6427738 45.5374384, 12.6432013 45.5374422, 12.6432916 45.537443, 12.6445723 45.5374544, 12.6446963 45.5374555)",,,
36119326,False,Via Salsi,residential,,True,89.377,"LINESTRING (12.6364473 45.533487, 12.6363458 45.5335446, 12.6358741 45.5341756)",,,
116726279,False,Via Parco Rimembranza,residential,,True,216.17000000000002,"LINESTRING (12.6364473 45.533487, 12.636569 45.53362, 12.6376028 45.5352527)",,,
175820264,False,Via Sant'Antonio,residential,,True,81.018,"LINESTRING (12.6364473 45.533487, 12.6365728 45.5334784, 12.6369592 45.5335224, 12.6374766 45.5335738)",,,
128635273,False,Via Roma Destra,tertiary,,False,13.889,"LINESTRING (12.6436032 45.5330769, 12.6434977 45.5329762)",2,,SP42
"[1204139257, 116727436]",False,Via Roma Destra,tertiary,,True,36.739999999999995,"LINESTRING (12.6436032 45.5330769, 12.6438056 45.5332581, 12.6438939 45.5333371)",2,,SP42
"[1207714970, 116727428]",False,Via Nazario Sauro,tertiary,30,True,54.181,"LINESTRING (12.6436032 45.5330769, 12.6436463 45.5331757, 12.6436736 45.5332353, 12.6436919 45.5333008, 12.6437229 45.5334182, 12.6437362 45.5335531)",2,,
184205800,False,Via 24 Maggio,residential,,False,25.758,"LINESTRING (12.6403026 45.5373019, 12.6403055 45.5373308, 12.6403254 45.537533)",,,
184205802,True,Via Francesco Petrarca,residential,,False,123.74800000000002,"LINESTRING (12.6403026 45.5373019, 12.6402651 45.5373025, 12.6394476 45.5373155, 12.6390434 45.5373405, 12.6388291 45.5373613, 12.6387192 45.5373745)",,,
"[1062743209, 36119318]",False,Via Sant'Antonio,residential,,False,79.587,"LINESTRING (12.6380284 45.5359818, 12.6381006 45.5359697, 12.6382675 45.5359437, 12.638366 45.5359255, 12.6390133 45.5357921)",,,
116726279,False,Via Parco Rimembranza,residential,,False,87.85,"LINESTRING (12.6380284 45.5359818, 12.6379784 45.5358384, 12.6379044 45.5357011, 12.6376172 45.5352741, 12.6376028 45.5352527)",,,
"[157371089, 157371090, 157371087]",False,Ponte della Vittoria,residential,,True,82.73599999999999,"LINESTRING (12.6380284 45.5359818, 12.6380547 45.5360585, 12.6380621 45.5360769, 12.638222 45.5365872, 12.6382298 45.5366085, 12.6382619 45.5367076)",2,movable,
