osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,width,junction
229436503,False,Via Brambilla,residential,True,276.443,"LINESTRING (9.4851752 45.5391851, 9.4851908 45.5392438, 9.4852006 45.5392809, 9.4852542 45.539486, 9.4853611 45.5399214, 9.4853658 45.5399573, 9.4853595 45.5399882, 9.4853465 45.5400176, 9.4853291 45.5400415, 9.4853073 45.540061, 9.485273 45.5400835, 9.4852201 45.5400968, 9.4850461 45.5401266, 9.4849467 45.540144, 9.4842634 45.5402716, 9.4837485 45.5403605, 9.4836737 45.5403789, 9.4836151 45.5403968, 9.483544 45.5404218, 9.4834587 45.5404539, 9.4831745 45.5405664)",,,50,,,
364951116,False,Via Secco d'Aragona,unclassified,True,93.033,"LINESTRING (9.4851752 45.5391851, 9.4850864 45.5391982, 9.4840681 45.539348, 9.4840062 45.5393571)",,,50,,,
24999293,False,Via Santa Francesca Cabrini,residential,True,45.28,"LINESTRING (9.4845449 45.5414854, 9.4851213 45.5414321)",,,,,,
24999293,False,Via Santa Francesca Cabrini,residential,False,25.17,"LINESTRING (9.4845449 45.5414854, 9.4842818 45.5415098, 9.4842245 45.5415151)",,,,,,
24999351,False,Via Sant'Ambrogio,residential,False,131.958,"LINESTRING (9.4845449 45.5414854, 9.4845547 45.5415208, 9.484817 45.542597, 9.4848289 45.5426553)",,,,,,
24998943,False,Via Vescovo Garibaldo,residential,False,43.999,"LINESTRING (9.4848289 45.5426553, 9.4853902 45.5426103)",,,,,,
24998943,False,Via Vescovo Garibaldo,residential,True,28.995,"LINESTRING (9.4848289 45.5426553, 9.4844586 45.5426824)",,,,,,
24999351,False,Via Sant'Ambrogio,residential,True,131.958,"LINESTRING (9.4848289 45.5426553, 9.484817 45.542597, 9.4845547 45.5415208, 9.4845449 45.5414854)",,,,,,
85214243,False,Via Alcide De Gasperi,unclassified,True,91.463,"LINESTRING (9.4782793 45.5446575, 9.4782707 45.5446351, 9.4782485 45.544577, 9.4779763 45.5438628)",,,,,,
316435795,False,Via Giovanni Boccaccio,unclassified,False,45.68,"LINESTRING (9.4782793 45.5446575, 9.478182 45.5446747, 9.4777118 45.5447614)",,,,,,
316435795,False,Via Giovanni Boccaccio,unclassified,True,56.80500000000001,"LINESTRING (9.4782793 45.5446575, 9.4783834 45.5446377, 9.4789833 45.5445238)",,,,,,
725867177,False,Via Martiri della libertà,residential,False,59.746,"LINESTRING (9.4826367 45.5386096, 9.4819008 45.5384579)",2,,50,,,
725867177,False,Via Martiri della libertà,residential,True,52.283,"LINESTRING (9.4826367 45.5386096, 9.4832793 45.5387456)",2,,50,,,
150394240,False,Via Armando Diaz,residential,False,105.876,"LINESTRING (9.4826367 45.5386096, 9.482636 45.5386011, 9.482564 45.5377011, 9.4825618 45.5376589)",,,,,,
188795197,False,Via Giacomo Matteotti,unclassified,False,58.519,"LINESTRING (9.483528 45.5365275, 9.483805 45.5370167)",,,,,,
24999661,True,Via Giacomo Matteotti,unclassified,False,8.655999999999999,"LINESTRING (9.483528 45.5365275, 9.4835037 45.5364922, 9.4834689 45.5364622)",,,,,,
124067317,False,Via Filippo Meda,residential,True,55.144000000000005,"LINESTRING (9.483528 45.5365275, 9.4836592 45.5364746, 9.48417 45.5363197)",,,,,,
150393064,False,Vicolo Goffredo Mameli,residential,True,49.803,"LINESTRING (9.483805 45.5370167, 9.4831741 45.5370896)",,,,,,
188795197,False,Via Giacomo Matteotti,unclassified,True,58.519,"LINESTRING (9.483805 45.5370167, 9.483528 45.5365275)",,,,,,
188795197,False,Via Giacomo Matteotti,unclassified,False,52.748000000000005,"LINESTRING (9.483805 45.5370167, 9.4838721 45.5371687, 9.4838846 45.537233, 9.4838924 45.537356, 9.4839061 45.5374829)",,,,,,
150393828,False,Via Campagna,residential,False,63.119,"LINESTRING (9.4839061 45.5374829, 9.4839755 45.5374569, 9.4846208 45.5372153)",,,,,,
188795197,False,Via Giacomo Matteotti,unclassified,False,76.359,"LINESTRING (9.4839061 45.5374829, 9.4838991 45.5375654, 9.4839329 45.538169)",,,,,,
188795197,False,Via Giacomo Matteotti,unclassified,True,52.748000000000005,"LINESTRING (9.4839061 45.5374829, 9.4838924 45.537356, 9.4838846 45.537233, 9.4838721 45.5371687, 9.483805 45.5370167)",,,,,,
364822896,False,Via dei Mille,residential,True,59.495,"LINESTRING (9.4839061 45.5374829, 9.4838231 45.5375297, 9.4836918 45.5375516, 9.4831747 45.5376034)",,,,,,
150393828,False,Via Campagna,residential,False,56.796,"LINESTRING (9.485693 45.5368642, 9.4863451 45.5366356)",,,,,,
150393828,False,Via Campagna,residential,True,92.185,"LINESTRING (9.485693 45.5368642, 9.4846208 45.5372153)",,,,,,
"[660018405, 150393275, 188795197]",False,"['Via Giacomo Matteotti', 'Via Roma']",unclassified,False,67.784,"LINESTRING (9.4839654 45.5387482, 9.4839668 45.538773, 9.4839762 45.5389578, 9.4840062 45.5393571)",,,,yes,,
188795197,False,Via Giacomo Matteotti,unclassified,True,64.454,"LINESTRING (9.4839654 45.5387482, 9.4839609 45.5386675, 9.4839329 45.538169)",,,,,,
660018407,True,Via Martiri della libertà,residential,False,53.778,"LINESTRING (9.4839654 45.5387482, 9.4837535 45.5387678, 9.4836101 45.5387722, 9.4835146 45.5387684, 9.483442 45.5387622, 9.483352 45.5387536, 9.4832793 45.5387456)",1,,50,,,
"[150393827, 856646540]",False,Viale Emanuele Filiberto,unclassified,False,375.283,"LINESTRING (9.4839654 45.5387482, 9.4840338 45.5387208, 9.4842004 45.5386541, 9.4866489 45.5378771, 9.4869546 45.5377398, 9.4878841 45.5369183)",2,,50,,,
364817862,False,Via Padre Reginaldo Giuliani,residential,True,14.989,"LINESTRING (9.4797224 45.5373689, 9.4796893 45.5373189, 9.4796529 45.5372434)",,,,,,
440810149,False,Via Padana Superiore,primary,False,161.84300000000002,"LINESTRING (9.4797224 45.5373689, 9.479762 45.5373583, 9.479873 45.5373285, 9.4801038 45.5372666, 9.4805318 45.5371511, 9.4812535 45.5369695, 9.4813393 45.5369422, 9.4813862 45.5369084, 9.4814453 45.5368614, 9.4814935 45.5368192, 9.481523 45.5367901, 9.4815552 45.5367506)",2,SP ex SS 11,50,,,
1217588199,False,Via Padana Superiore,primary,True,62.242000000000004,"LINESTRING (9.4797224 45.5373689, 9.4794678 45.5374357, 9.4792204 45.5375006, 9.4791462 45.5375201, 9.4789739 45.537565)",3,SP ex SS 11,50,,,
75260517,False,Via Giuseppe Verdi,tertiary,False,38.796,"LINESTRING (9.4781708 45.5368518, 9.4784674 45.5371321)",2,SP180,50,,,
"[961000140, 75260517]",False,Via Giuseppe Verdi,tertiary,True,99.96300000000001,"LINESTRING (9.4781708 45.5368518, 9.4776455 45.5363476, 9.4774828 45.5361915, 9.4774188 45.5361234)",2,SP180,50,,,
75260519,False,Via Sant'Antonio,residential,False,42.81,"LINESTRING (9.4781708 45.5368518, 9.4781137 45.5368789, 9.4777159 45.5370679)",,,,,,
75260516,False,Via Padre Reginaldo Giuliani,residential,True,34.882,"LINESTRING (9.4797731 45.5361506, 9.4794759 45.5362366, 9.4794284 45.5362661, 9.479398 45.5363046)",,,,,,
75260518,False,Via Santa Flora,residential,False,36.559,"LINESTRING (9.4772408 45.5376029, 9.4774492 45.5378668, 9.477468 45.5378906)",,,,,,
75260518,False,Via Santa Flora,residential,True,28.565,"LINESTRING (9.4772408 45.5376029, 9.4770854 45.5374061, 9.4770633 45.5373781)",,,,,,
75260518,False,Via Santa Flora,residential,False,110.06500000000001,"LINESTRING (9.4763794 45.5365119, 9.4764029 45.5365418, 9.4770394 45.5373478, 9.4770633 45.5373781)",,,,,,
364817869,False,Via Alessandro Manzoni,residential,False,50.538,"LINESTRING (9.4763794 45.5365119, 9.4766236 45.53642, 9.4767263 45.5363814, 9.476951 45.5362968)",,,,,,
"[45887458, 364817869]",False,"[""Via Sant'Adalgisa"", 'Via Alessandro Manzoni']",residential,True,150.62499999999997,"LINESTRING (9.4763794 45.5365119, 9.4759694 45.5366662, 9.4766475 45.5375388, 9.4766715 45.5375696)",,,,,,
75260519,False,Via Sant'Antonio,residential,False,37.211,"LINESTRING (9.4770633 45.5373781, 9.4766715 45.5375696)",,,,,,
75260519,False,Via Sant'Antonio,residential,True,61.427,"LINESTRING (9.4770633 45.5373781, 9.4777159 45.5370679)",,,,,,
75260518,False,Via Santa Flora,residential,False,28.565,"LINESTRING (9.4770633 45.5373781, 9.4770854 45.5374061, 9.4772408 45.5376029)",,,,,,
75260518,False,Via Santa Flora,residential,True,110.06500000000001,"LINESTRING (9.4770633 45.5373781, 9.4770394 45.5373478, 9.4764029 45.5365418, 9.4763794 45.5365119)",,,,,,
75260517,False,Via Giuseppe Verdi,tertiary,False,53.478,"LINESTRING (9.4784674 45.5371321, 9.4789081 45.5375009)",2,SP180,50,,,
75260517,False,Via Giuseppe Verdi,tertiary,True,38.796,"LINESTRING (9.4784674 45.5371321, 9.4781708 45.5368518)",2,SP180,50,,,
75260525,True,Via Vitali,residential,False,109.592,"LINESTRING (9.4784674 45.5371321, 9.4778802 45.5374188, 9.4772875 45.5375889, 9.4772408 45.5376029)",,,,,,
"[842709307, 198483612, 198483613]",False,Via Luigi Marchesi,unclassified,True,85.924,"LINESTRING (9.4797944 45.5388319, 9.4794154 45.5383141, 9.4793989 45.5382892, 9.4793795 45.538258, 9.4793478 45.5382035, 9.4793337 45.5381806, 9.4793084 45.5381386)",2,,"['50', '30']",yes,,
229436513,False,Via Ferrario Balconi,unclassified,True,50.302,"LINESTRING (9.4797944 45.5388319, 9.4798467 45.5388227, 9.4798726 45.538819, 9.4804265 45.5387392)",2,,30,,,
229436894,False,Via dei Chiosi,unclassified,False,131.306,"LINESTRING (9.4797944 45.5388319, 9.4797578 45.5388402, 9.4797503 45.5388424, 9.4796401 45.5388739, 9.4792271 45.538992, 9.4783565 45.5392409, 9.4783077 45.5392596, 9.4782771 45.5392726, 9.4782498 45.5392954)",2,,50,,,
"[842709308, 229436502]",False,Via Luigi Marchesi,unclassified,False,127.111,"LINESTRING (9.4797944 45.5388319, 9.4798447 45.5389014, 9.4801312 45.5392968, 9.4803281 45.5396279, 9.4803958 45.539808, 9.4804285 45.5398814)","['1', '2']",,50,,2.60,
"[239056061, 705949629]",False,Via Nino Bixio,unclassified,False,81.13,"LINESTRING (9.4775332 45.5409281, 9.477524 45.5409076, 9.4772406 45.5402781, 9.4772366 45.5402693, 9.4772347 45.5402644, 9.4772329 45.5402594, 9.4772318 45.5402548, 9.477232 45.5402487, 9.4772341 45.5402421, 9.4772366 45.5402363, 9.4772403 45.540232)",2,,50,,,
309491893,False,Via Camillo Benso conte di Cavour,unclassified,False,62.866,"LINESTRING (9.4775332 45.5409281, 9.4768084 45.541135, 9.4767857 45.5411415)",2,,50,,,
"[705949628, 229436894]",False,Via dei Chiosi,unclassified,"[False, True]",39.997,"LINESTRING (9.4777413 45.5401655, 9.4776972 45.5401769, 9.4776474 45.5401836, 9.4773267 45.5402157, 9.4772756 45.5402209, 9.4772606 45.5402227, 9.4772547 45.5402238, 9.4772489 45.5402258, 9.4772439 45.5402286, 9.4772403 45.540232)",2,,50,,,
229436894,False,Via dei Chiosi,unclassified,True,107.611,"LINESTRING (9.4777413 45.5401655, 9.4777647 45.5401553, 9.4777854 45.5401443, 9.4778021 45.5401292, 9.4781681 45.5397055, 9.4781834 45.5396804, 9.4781937 45.5396411, 9.4782207 45.5394501, 9.4782345 45.5393288, 9.4782498 45.5392954)",2,,50,,,
239056062,True,Via Santa Maria Goretti,residential,False,203.579,"LINESTRING (9.4777413 45.5401655, 9.47766 45.5399918, 9.4773077 45.5393933, 9.4772941 45.5393671, 9.477289 45.5393445, 9.4772873 45.5393206, 9.4772924 45.5392956, 9.4773026 45.5392729, 9.4773179 45.5392586, 9.4774252 45.539199, 9.4775338 45.5391167, 9.4776401 45.5390531, 9.4776776 45.5390388, 9.4777133 45.5390304, 9.4777474 45.5390256, 9.4777848 45.5390256, 9.4778103 45.5390268, 9.4778359 45.539034, 9.4778529 45.5390423, 9.477875 45.5390554, 9.4778971 45.5390781, 9.4779822 45.5391985, 9.4780044 45.539214, 9.4780316 45.5392247, 9.4780656 45.5392378, 9.4781048 45.5392521, 9.4781575 45.5392652, 9.4782498 45.5392954)",1,,50,,,
85214230,False,Via senatore Giovanni Facheris,unclassified,True,56.663,"LINESTRING (9.4777137 45.5431195, 9.4778139 45.543112, 9.4784372 45.5430656)",,,,,,
85214243,False,Via Alcide De Gasperi,unclassified,False,85.146,"LINESTRING (9.4777137 45.5431195, 9.4777561 45.5432307, 9.4779763 45.5438628)",,,,,,
85214243,False,Via Alcide De Gasperi,unclassified,True,231.513,"LINESTRING (9.4777137 45.5431195, 9.4776878 45.5430642, 9.4767857 45.5411415)",,,,,,
