osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,access,tunnel,junction
220530980,Via Barbeano,tertiary,False,False,13.748,"LINESTRING (12.8954116 46.1072296, 12.8955483 46.107309)",,,,,
253683762,Via Barbeano,secondary,True,False,42.41700000000001,"LINESTRING (12.8979031 46.1099382, 12.897909 46.1099227, 12.8979181 46.1099035, 12.8979269 46.1098893, 12.8979421 46.1098673, 12.8979671 46.1098368, 12.8979895 46.1098177, 12.8980216 46.1097972, 12.8980592 46.1097842, 12.8981059 46.109775, 12.8981556 46.1097731, 12.8982007 46.1097759, 12.8982549 46.1097878, 12.8983174 46.1098068)",,,,,
253683763,Via Barbeano,tertiary,True,False,66.443,"LINESTRING (12.8979031 46.1099382, 12.8979178 46.1097994, 12.8979163 46.1097674, 12.897913 46.1097372, 12.8978963 46.1096464, 12.8978694 46.1095789, 12.8978413 46.1095149, 12.8978112 46.1094692, 12.8977728 46.1094257, 12.8977097 46.1093758)",,,,,
58073480,Via Barbeano,secondary,True,False,47.202,"LINESTRING (12.8975624 46.1113435, 12.8976691 46.1109255)",,,,,
58073481,Via Camillo Benso conte di Cavour,tertiary,False,False,9.484,"LINESTRING (12.8975624 46.1113435, 12.8974398 46.1113506)",,,,,
"[72000731, 40264415]","['Via Camillo Benso conte di Cavour', 'Piazza San Rocco']",secondary,True,False,60.809999999999995,"LINESTRING (12.8984328 46.1113009, 12.8986872 46.1113007, 12.8987241 46.1113042, 12.8987511 46.1113126, 12.8988071 46.1113376, 12.8991122 46.111518)",,,,,
40268017,Via Camillo Benso conte di Cavour,secondary,True,False,67.26299999999999,"LINESTRING (12.8984328 46.1113009, 12.8978654 46.1113288, 12.8977277 46.1113354, 12.8975624 46.1113435)",,,,,
58073478,Viale Barbacane,unclassified,True,False,36.483,"LINESTRING (12.8991122 46.111518, 12.8991307 46.1115289, 12.8991603 46.1115462, 12.8991901 46.1115695, 12.8992176 46.1115978, 12.8992411 46.1116325, 12.899328 46.111803)",,,,,
1167509650,Via Umberto Primo,secondary,True,False,24.822000000000003,"LINESTRING (12.8991122 46.111518, 12.8990933 46.111567, 12.8990609 46.1116259, 12.8989941 46.1117251)",SP1,,,,
114799431,Via Umberto Primo,secondary,True,False,90.319,"LINESTRING (12.8984291 46.1120963, 12.8984047 46.1120715, 12.8983919 46.1120564, 12.8983843 46.1120419, 12.8983819 46.112028, 12.8983849 46.1120079, 12.8983893 46.1119873, 12.898414 46.1119155, 12.8984434 46.1118305, 12.8984693 46.1117473, 12.8984768 46.1116833, 12.898471 46.1115919, 12.8984574 46.111471, 12.8984328 46.1113009)",,,,,
70978881,Via Jacopo da Spilimbergo,unclassified,True,False,11.082,"LINESTRING (12.9033542 46.1123435, 12.9033576 46.1123215, 12.9033639 46.1122949, 12.9033702 46.1122445)",,,,,
167297565,Viale Barbacane,unclassified,False,True,46.220000000000006,"LINESTRING (12.9033542 46.1123435, 12.9033427 46.1123703, 12.9033218 46.1123959, 12.9030385 46.1126615, 12.9030162 46.1126848)",,,,,
40264194,Via Campo Sportivo,residential,False,False,287.09299999999996,"LINESTRING (12.9030162 46.1126848, 12.9034866 46.1127015, 12.9037386 46.1126883, 12.9052481 46.1127811, 12.9067333 46.1127788)",,,,,
167297565,Viale Barbacane,unclassified,False,False,46.220000000000006,"LINESTRING (12.9030162 46.1126848, 12.9030385 46.1126615, 12.9033218 46.1123959, 12.9033427 46.1123703, 12.9033542 46.1123435)",,,,,
167297565,Viale Barbacane,unclassified,False,True,16.020000000000003,"LINESTRING (12.9030162 46.1126848, 12.9029764 46.112723, 12.9029372 46.1127575, 12.9028809 46.1127934)",,,,,
40264194,Via Campo Sportivo,residential,False,True,287.09299999999996,"LINESTRING (12.9067333 46.1127788, 12.9052481 46.1127811, 12.9037386 46.1126883, 12.9034866 46.1127015, 12.9030162 46.1126848)",,,,,
44152637,Via dell'Ancona,unclassified,False,False,75.829,"LINESTRING (12.9067333 46.1127788, 12.9067767 46.1122261, 12.9067687 46.1120978)",,,,,
70978881,Via Jacopo da Spilimbergo,unclassified,True,False,56.519999999999996,"LINESTRING (12.9033607 46.1120775, 12.9033451 46.1118055, 12.9033045 46.1115711)",,,,,
"[40267347, 231854453]","['Via Vittorio Emanuele Secondo', 'Via Galileo Galilei']",residential,True,False,141.678,"LINESTRING (12.9033607 46.1120775, 12.9032067 46.1120312, 12.9031257 46.112006, 12.90305 46.1119776, 12.9029957 46.1119514, 12.9028614 46.111882, 12.9026631 46.1117601, 12.9026348 46.1117372, 12.9026027 46.1117028, 12.9025804 46.1116743, 12.9025315 46.1115834, 12.9031741 46.1113787)",,,,,
40264601,Via Udine,tertiary,False,False,68.292,"LINESTRING (12.9018049 46.108168, 12.9026907 46.1081614)",,2,,,
"[223582921, 902578765]",Via Ventiquattro Maggio,unclassified,False,True,117.827,"LINESTRING (12.9018049 46.108168, 12.9018535 46.1083767, 12.9020485 46.1092141)",,,,,
902578764,Via Udine,tertiary,False,True,159.314,"LINESTRING (12.9018049 46.108168, 12.9008155 46.1081779, 12.900527 46.1081812, 12.9003764 46.108182, 12.8997385 46.1081856)",,,,,
253859775,Via Giuseppe Mazzini,unclassified,False,False,78.879,"LINESTRING (12.9002406 46.1095244, 12.9005968 46.1101894)",,2,,,
902578766,Via Duca d'Aosta,unclassified,True,False,143.578,"LINESTRING (12.9002406 46.1095244, 12.9020485 46.1092141)",,,,,
253859775,Via Giuseppe Mazzini,unclassified,False,True,12.020000000000001,"LINESTRING (12.9002406 46.1095244, 12.9001933 46.109439, 12.9001836 46.1094238)",,2,,,
44152632,Via Duca d'Aosta,unclassified,False,False,64.41,"LINESTRING (12.9020485 46.1092141, 12.9024749 46.1091513, 12.9028658 46.1090938)",,2,,,
72000678,Via Ventiquattro Maggio,unclassified,False,True,81.191,"LINESTRING (12.9020485 46.1092141, 12.9022081 46.1098195, 12.902228 46.1099334)",,,,,
"[223582921, 902578765]",Via Ventiquattro Maggio,unclassified,False,False,117.827,"LINESTRING (12.9020485 46.1092141, 12.9018535 46.1083767, 12.9018049 46.108168)",,,,,
253859775,Via Giuseppe Mazzini,unclassified,False,False,3.939,"LINESTRING (12.9005968 46.1101894, 12.9006168 46.110222)",,2,,,
253859775,Via Giuseppe Mazzini,unclassified,False,True,78.879,"LINESTRING (12.9005968 46.1101894, 12.9002406 46.1095244)",,2,,,
69564043,Via Giuseppe Mazzini,secondary,False,False,82.945,"LINESTRING (12.8997385 46.1081856, 12.8997785 46.1083481, 12.8997999 46.1084349, 12.8999027 46.1088522, 12.8999196 46.1089209)",SP1,,,,
69686725,Via della Stazione,residential,False,True,56.652,"LINESTRING (12.8997385 46.1081856, 12.8995472 46.1081675, 12.8991552 46.1081342, 12.8990094 46.108122)",,,,,
220661432,Via della Repubblica,secondary,False,True,105.071,"LINESTRING (12.8997385 46.1081856, 12.8997181 46.1080903, 12.899709 46.1080026, 12.8996947 46.1078644, 12.8996644 46.1074141, 12.8996654 46.1072428)",SP1,2,,,
902578764,Via Udine,tertiary,False,False,159.314,"LINESTRING (12.8997385 46.1081856, 12.9003764 46.108182, 12.900527 46.1081812, 12.9008155 46.1081779, 12.9018049 46.108168)",,,,,
40264613,Via Venticinque Aprile,residential,False,False,112.04499999999999,"LINESTRING (12.8996654 46.1072428, 12.8999361 46.1072243, 12.9001444 46.107221, 12.9003793 46.1072307, 12.9004756 46.1072398, 12.900535 46.1072529, 12.9006551 46.1072851, 12.9007453 46.1073035, 12.9011003 46.1073148)",,,,,
220661432,Via della Repubblica,secondary,False,False,105.07099999999998,"LINESTRING (12.8996654 46.1072428, 12.8996644 46.1074141, 12.8996947 46.1078644, 12.899709 46.1080026, 12.8997181 46.1080903, 12.8997385 46.1081856)",SP1,2,,,
40264613,Via Venticinque Aprile,residential,False,False,114.73,"LINESTRING (12.9011003 46.1073148, 12.9025885 46.1073122)",,,,,
40264613,Via Venticinque Aprile,residential,False,True,112.045,"LINESTRING (12.9011003 46.1073148, 12.9007453 46.1073035, 12.9006551 46.1072851, 12.900535 46.1072529, 12.9004756 46.1072398, 12.9003793 46.1072307, 12.9001444 46.107221, 12.8999361 46.1072243, 12.8996654 46.1072428)",,,,,
40264613,Via Venticinque Aprile,residential,False,True,114.73,"LINESTRING (12.9025885 46.1073122, 12.9011003 46.1073148)",,,,,
40264823,Via dell'Eremo,residential,False,False,94.755,"LINESTRING (12.9025885 46.1073122, 12.9026907 46.1081614)",,,,,
"[72000684, 40264613]","['Via Venticinque Aprile', 'Via Gemona']",residential,False,False,343.97700000000015,"LINESTRING (12.9025885 46.1073122, 12.9051221 46.107278, 12.9051146 46.1073639, 12.9050853 46.1074421, 12.9050367 46.1075099, 12.9049646 46.1075866, 12.9048794 46.1076405, 12.9048167 46.1076675, 12.9047443 46.1076919, 12.9045978 46.1077327, 12.9044426 46.1077573, 12.9042192 46.1077731, 12.9041232 46.1077936, 12.9040983 46.1078053, 12.904095 46.1078348, 12.9041408 46.1081531)",,,,,
40264601,Via Udine,tertiary,False,False,111.794,"LINESTRING (12.9026907 46.1081614, 12.9041408 46.1081531)",,2,,,
40264601,Via Udine,tertiary,False,True,68.292,"LINESTRING (12.9026907 46.1081614, 12.9018049 46.108168)",,2,,,
40264823,Via dell'Eremo,residential,False,True,94.755,"LINESTRING (12.9026907 46.1081614, 12.9025885 46.1073122)",,,,,
902578767,Via Beato Bertrando,unclassified,False,True,104.554,"LINESTRING (12.9026907 46.1081614, 12.9027199 46.1083166, 12.9028563 46.1090434, 12.9028658 46.1090938)",,,,,
70978887,Via Beato Bertrando,unclassified,False,True,7.32,"LINESTRING (12.9028658 46.1090938, 12.9028841 46.1091584)",,2,,,
44152632,Via Duca d'Aosta,unclassified,False,True,64.41,"LINESTRING (12.9028658 46.1090938, 12.9024749 46.1091513, 12.9020485 46.1092141)",,2,,,
902578767,Via Beato Bertrando,unclassified,False,False,104.554,"LINESTRING (12.9028658 46.1090938, 12.9028563 46.1090434, 12.9027199 46.1083166, 12.9026907 46.1081614)",,,,,
40264601,Via Udine,tertiary,False,True,196.599,"LINESTRING (12.9057151 46.1070978, 12.9057059 46.1071651, 12.9056674 46.1074482, 12.9056525 46.1075173, 12.9056285 46.1075745, 12.9055703 46.1076741, 12.9055078 46.1077517, 12.9054489 46.107813, 12.9053797 46.1078701, 12.9053032 46.107927, 12.9052107 46.1079796, 12.9051078 46.1080285, 12.9050313 46.1080587, 12.9049004 46.1081016, 12.9047769 46.1081308, 12.9046784 46.1081459, 12.9045865 46.1081524, 12.9045186 46.1081524, 12.9044225 46.1081524, 12.9041408 46.1081531)",,2,,,
40266026,Piazza Borgolucido,unclassified,False,True,36.354,"LINESTRING (12.9027076 46.1103249, 12.9025907 46.1103178, 12.9022378 46.1102964)",,2,,,
"[72000826, 40266147]",Piazza Borgolucido,unclassified,True,False,114.421,"LINESTRING (12.9027076 46.1103249, 12.9021276 46.1107388, 12.9021525 46.1106944, 12.9022251 46.1104905, 12.9022378 46.1102964)",,,,,
72000815,Via Piave,unclassified,False,False,68.705,"LINESTRING (12.9027076 46.1103249, 12.9028238 46.1103384, 12.9029113 46.1103582, 12.9029986 46.1103915, 12.9030766 46.1104307, 12.9031564 46.1104806, 12.9032563 46.1105478, 12.9033298 46.1106052, 12.9033985 46.1106801)",,,,,
72305432,Via Piave,unclassified,True,False,22.298,"LINESTRING (12.9033985 46.1106801, 12.9036864 46.1106607)",,,,,
72000815,Via Piave,unclassified,False,True,68.705,"LINESTRING (12.9033985 46.1106801, 12.9033298 46.1106052, 12.9032563 46.1105478, 12.9031564 46.1104806, 12.9030766 46.1104307, 12.9029986 46.1103915, 12.9029113 46.1103582, 12.9028238 46.1103384, 12.9027076 46.1103249)",,,,,
72305744,Piazzetta Sachsenburg,residential,False,False,19.958,"LINESTRING (12.9036864 46.1106607, 12.9039178 46.1107412)",,,,,
1101022679,Via Piave,unclassified,False,False,13.05,"LINESTRING (12.9036864 46.1106607, 12.9036684 46.1107774)",,,,,
70978887,Via Beato Bertrando,unclassified,False,True,14.351,"LINESTRING (12.9036402 46.1097712, 12.9037916 46.1098463)",,2,,,
40266148,Via Giovanni Battista Cavedalis,residential,True,False,67.303,"LINESTRING (12.9036402 46.1097712, 12.9035187 46.1099594, 12.9034925 46.1100182, 12.9034815 46.1101009, 12.9034989 46.1101787, 12.9035649 46.1103484)",,,,,
70978887,Via Beato Bertrando,unclassified,False,False,92.291,"LINESTRING (12.9036402 46.1097712, 12.9035004 46.1096963, 12.9033693 46.1096338, 12.9032152 46.1095484, 12.9031133 46.1094766, 12.9030062 46.1093765, 12.9029485 46.1093001, 12.9029064 46.1092173, 12.9028939 46.1091928, 12.9028841 46.1091584)",,2,,,
1101022679,Via Piave,unclassified,False,True,13.05,"LINESTRING (12.9036684 46.1107774, 12.9036864 46.1106607)",,,,,
44152634,Via Dante Alighieri,residential,True,False,89.341,"LINESTRING (12.9036684 46.1107774, 12.9037064 46.1108522, 12.9038214 46.1109412, 12.9038521 46.1109985, 12.9038693 46.1110214, 12.9039 46.1110337, 12.9041124 46.1110932, 12.9045874 46.111151)",,,,,
159476088,Corso Roma,unclassified,True,False,19.657,"LINESTRING (12.9036684 46.1107774, 12.9037395 46.110764, 12.9039178 46.1107412)",,,,,
72304976,Via Dante Alighieri,residential,False,False,28.341,"LINESTRING (12.9045874 46.111151, 12.9045521 46.1110258, 12.9045506 46.1108985)",,,,,
72305527,Corso Roma,living_street,False,True,19.821,"LINESTRING (12.9032614 46.1110159, 12.9030403 46.1111069)",,,,,
169558280,Corso Roma,unclassified,True,False,18.282,"LINESTRING (12.9032614 46.1110159, 12.9033057 46.1109137, 12.9033251 46.1108831, 12.9033581 46.110875)",,,,,
44152633,Via di Mezzo,residential,True,False,173.15399999999997,"LINESTRING (12.9033173 46.1111818, 12.9033673 46.1112436, 12.9033873 46.1112648, 12.9034044 46.1112863, 12.9034331 46.1113047, 12.9034904 46.1113371, 12.9035462 46.1113647, 12.903586 46.1113842, 12.9036341 46.1113974, 12.9047427 46.111578, 12.9048772 46.1115936, 12.9050243 46.1116007, 12.9051661 46.1116088, 12.9052449 46.1116077, 12.9052798 46.1115986, 12.9053758 46.1115628)",,,,,
70978881,Via Jacopo da Spilimbergo,unclassified,True,False,18.966,"LINESTRING (12.9033173 46.1111818, 12.9033026 46.1111522, 12.9032614 46.1110159)",,,,,
"[40267352, 40267349, 72000702]","['Via Tiziano Vecellio', 'Via Valbruna', 'Piazzetta Giambattista Tiepolo']",residential,True,False,317.19499999999994,"LINESTRING (12.9033045 46.1115711, 12.9035793 46.1117384, 12.9036744 46.1117794, 12.9037502 46.1118047, 12.9039498 46.1118512, 12.9041345 46.1118934, 12.9043329 46.1119369, 12.9045212 46.1119782, 12.9050876 46.1120986, 12.905053 46.1124046, 12.9049523 46.1124151, 12.9048617 46.1124212, 12.9044558 46.1123911, 12.9044348 46.1123895, 12.9042816 46.1123686, 12.9040623 46.1123388, 12.9039144 46.1123186, 12.903733 46.1122939, 12.9033702 46.1122445)",,,,,
70978881,Via Jacopo da Spilimbergo,unclassified,True,False,23.846,"LINESTRING (12.9033045 46.1115711, 12.9032448 46.1113871, 12.9032386 46.1113616)",,,,,
72305542,Via Piave,unclassified,False,False,13.512,"LINESTRING (12.9032944 46.1107446, 12.9031403 46.1108025)",,,,,
72305857,Via Piave,unclassified,True,False,10.763,"LINESTRING (12.9032944 46.1107446, 12.9033985 46.1106801)",,,,,
70978881,Via Jacopo da Spilimbergo,unclassified,True,False,18.584,"LINESTRING (12.9033702 46.1122445, 12.9033607 46.1120775)",,,,,
72000640,Via Rivierasca,residential,False,False,48.364,"LINESTRING (12.9033995 46.1138704, 12.9040257 46.1138976)",,,,,
40267561,Via della Roggia,residential,True,False,124.78700000000002,"LINESTRING (12.9033995 46.1138704, 12.9034257 46.1137466, 12.9034368 46.1136423, 12.9034332 46.1135631, 12.9034178 46.1134788, 12.9033925 46.1134012, 12.9033681 46.1133626, 12.9033243 46.1133111, 12.9032813 46.1132686, 12.9032189 46.1132148, 12.9029673 46.1130172, 12.9029003 46.1129444, 12.9028731 46.1129057, 12.9028523 46.1128761)",,,,,
40267561,Via della Roggia,residential,True,False,103.177,"LINESTRING (12.9030741 46.1150488, 12.9031567 46.1143899, 12.9031706 46.1143039, 12.903193 46.1142135, 12.9032256 46.1141282)",,,,,
40267663,Via Enrico Toti,residential,True,False,72.502,"LINESTRING (12.8991477 46.1152566, 12.9000854 46.1152055)",,,,,
220846889,Via Umberto Primo,secondary,False,False,54.699,"LINESTRING (12.8991477 46.1152566, 12.8992249 46.1157456)",SP1,,,,
220846889,Via Umberto Primo,secondary,False,True,108.285,"LINESTRING (12.8991477 46.1152566, 12.899025 46.1145233, 12.8990013 46.1144138, 12.8989685 46.114291)",SP1,,,,
70978885,Via Marco Ciriani,residential,True,False,152.218,"LINESTRING (12.9011059 46.1151603, 12.9030741 46.1150488)",,,,,
