osmid,name,highway,oneway,reversed,length,geometry,ref,junction,maxspeed,tunnel,lanes
174980428,Via Novara,residential,False,False,162.681,"LINESTRING (8.6377417 45.5943305, 8.6376791 45.5946896, 8.6373978 45.5955043, 8.6373103 45.5957602)",,,,,
237812602,Via Novara,secondary,False,True,56.745000000000005,"LINESTRING (8.6377417 45.5943305, 8.6378384 45.5942308, 8.6379138 45.5940481, 8.6379586 45.5938971, 8.6379718 45.5938526)",,,,,
532737595,Via Circonvallazione,secondary,False,True,235.281,"LINESTRING (8.6377417 45.5943305, 8.6374789 45.5943872, 8.6372302 45.5944437, 8.6369533 45.5945496, 8.636645 45.594739, 8.6363962 45.5948407, 8.6359601 45.5949032, 8.6354904 45.5949523, 8.6352553 45.5950274, 8.6351255 45.5951176, 8.6350534 45.5951776)",SP17,,,,
532737596,Via Circonvallazione,secondary,True,False,16.774,"LINESTRING (8.6344148 45.5953086, 8.6344412 45.5952767, 8.6344964 45.5952616, 8.6345996 45.5952683)",SP17,roundabout,,,
698173719,Via Valsesia,secondary,False,True,110.12599999999999,"LINESTRING (8.6344148 45.5953086, 8.6340273 45.595189, 8.6334866 45.5949908, 8.6331165 45.5949261)",SP17,,,,
532737594,Viale Giuseppe Garibaldi,tertiary,False,False,141.864,"LINESTRING (8.6343691 45.5964135, 8.6343273 45.5966036, 8.6341642 45.5968018, 8.6337894 45.5971879, 8.6335462 45.5974384, 8.6334929 45.5974995, 8.6334827 45.5975111)",,,,,
532737594,Viale Giuseppe Garibaldi,tertiary,False,True,117.34299999999999,"LINESTRING (8.6343691 45.5964135, 8.6344005 45.596293, 8.6344221 45.59621, 8.6344508 45.5953618)",,,,,
882375047,Via Dante Alighieri,residential,False,True,44.498000000000005,"LINESTRING (8.6343691 45.5964135, 8.6343134 45.5964138, 8.6337972 45.596417)",,,,,
34589305,Viale don Giovanni Minzoni,tertiary,True,False,2.788,"LINESTRING (8.635309 45.5961856, 8.6352944 45.5962085)",,,,,
233878418,Via Gallarate,secondary,False,True,125.013,"LINESTRING (8.641046 45.5931457, 8.6426105 45.5934016)",,,,,
237812912,Via Gallarate,secondary_link,True,False,19.592,"LINESTRING (8.641046 45.5931457, 8.6407942 45.5931451)",,,,,
123315713,Piazza Martiri della Libertà,residential,True,False,4.801,"LINESTRING (8.6372375 45.596855, 8.6372294 45.5968978)",,,,,
34406651,Via Monsignor Enrico Stanislao Verjus,residential,False,False,50.955,"LINESTRING (8.6372375 45.596855, 8.6373672 45.5968046, 8.6375187 45.5967418, 8.6378488 45.5967528)",,,,,
882295984,Via Novara,residential,False,True,20.465,"LINESTRING (8.6372375 45.596855, 8.6372267 45.5966883, 8.637234 45.5966719)",,,,,
34406651,Via Monsignor Enrico Stanislao Verjus,residential,False,True,28.816000000000003,"LINESTRING (8.6384969 45.5968764, 8.6383006 45.5968294, 8.638293 45.596827, 8.6381524 45.5967821)",,,,,
34408396,Via Guglielmo Marconi,residential,True,False,87.348,"LINESTRING (8.6384969 45.5968764, 8.6385084 45.5974009, 8.6384604 45.5976597)",,,,,
34408394,Via Nebulina,residential,True,False,204.283,"LINESTRING (8.6391344 45.5985681, 8.6391245 45.5985227, 8.6390966 45.5982634, 8.6391046 45.5981954, 8.6391282 45.5977909, 8.638852 45.5972162, 8.6387178 45.5969533, 8.6386953 45.5969455, 8.6384969 45.5968764)",,,,,
41456079,Via Carmine,residential,False,True,332.50199999999995,"LINESTRING (8.6391344 45.5985681, 8.6392231 45.598592, 8.6392528 45.5986019, 8.6392727 45.5986085, 8.6393552 45.5986559, 8.6393783 45.5988337, 8.6394091 45.5989899, 8.639436 45.5990068, 8.6394861 45.5990276, 8.6395708 45.5990114, 8.6396169 45.5989737, 8.63964 45.5988929, 8.6396169 45.5987475, 8.6395785 45.5984674, 8.639592 45.598408, 8.63964 45.5983543, 8.6397195 45.5983445, 8.6397766 45.5983574, 8.6398313 45.5984005, 8.6398556 45.598462, 8.6399037 45.5988364, 8.639981 45.5989505, 8.640084 45.5989685, 8.6401784 45.5989445, 8.6402642 45.5987163, 8.6403945 45.5983274, 8.640473 45.5982321, 8.6405099 45.5981873)",,,,,
882309288,Via Antonio Gramsci,residential,False,True,73.43900000000001,"LINESTRING (8.6391344 45.5985681, 8.6391117 45.5985688, 8.6389485 45.5985732, 8.6385763 45.5985782, 8.6381982 45.5985252)",,,,,
882309288,Via Antonio Gramsci,residential,False,False,73.439,"LINESTRING (8.6381982 45.5985252, 8.6385763 45.5985782, 8.6389485 45.5985732, 8.6391117 45.5985688, 8.6391344 45.5985681)",,,,,
882309289,Via Guglielmo Marconi,residential,True,False,96.96799999999999,"LINESTRING (8.6381982 45.5985252, 8.6381528 45.5987495, 8.6381285 45.5989673, 8.6381075 45.5993941)",,,,,
34406653,Via Dante Alighieri,residential,True,False,41.911,"LINESTRING (8.637234 45.5966719, 8.6371787 45.5966564, 8.6367338 45.596532)",,,,,
882295984,Via Novara,residential,False,False,20.465,"LINESTRING (8.637234 45.5966719, 8.6372267 45.5966883, 8.6372375 45.596855)",,,,,
882295984,Via Novara,residential,False,True,101.62299999999999,"LINESTRING (8.637234 45.5966719, 8.6372466 45.5965037, 8.6372782 45.5962597, 8.6372886 45.5958876, 8.6373103 45.5957602)",,,,,
34406653,Via Dante Alighieri,residential,True,False,32.321,"LINESTRING (8.6360707 45.5963898, 8.6359602 45.5961096)",,,,,
34406653,Via Dante Alighieri,residential,True,False,13.224,"LINESTRING (8.6359602 45.5961096, 8.6358084 45.5960561)",,,,,
34406653,Via Dante Alighieri,residential,True,False,41.438,"LINESTRING (8.6358084 45.5960561, 8.6357683 45.5960665, 8.6353447 45.5961764, 8.635309 45.5961856)",,,,,
"[237109080, 237109078]",Via Monte Vitale,residential,False,False,143.661,"LINESTRING (8.6358084 45.5960561, 8.6357983 45.5960432, 8.6357881 45.5960302, 8.6355261 45.5956964, 8.6367128 45.5954002)",,,,,
37548362,Viale Giuseppe Mazzini,tertiary,False,False,98.672,"LINESTRING (8.6339487 45.598749, 8.6339718 45.5987641, 8.6342985 45.5989774, 8.6346209 45.599188, 8.634765 45.5992821, 8.6348986 45.5993323)",,,,,
37548362,Viale Giuseppe Mazzini,tertiary,False,True,43.989,"LINESTRING (8.6339487 45.598749, 8.6335877 45.5985105, 8.6335376 45.5984774)",,,,,
882309295,Via Roma,residential,True,False,85.34299999999999,"LINESTRING (8.6345604 45.5977041, 8.6349898 45.5976992, 8.635368 45.5977067, 8.6356571 45.5977054)",,,,,
882309296,Viale don Giovanni Minzoni,tertiary,True,False,37.009,"LINESTRING (8.6345604 45.5977041, 8.6345102 45.5977716, 8.6343733 45.5980098)",,,,,
37548362,Viale Giuseppe Mazzini,tertiary,False,False,43.989,"LINESTRING (8.6335376 45.5984774, 8.6335877 45.5985105, 8.6339487 45.598749)",,,,,
"[37548362, 237110839]","['Viale Giuseppe Mazzini', 'Piazzale della Stazione']",tertiary,False,True,83.41599999999998,"LINESTRING (8.6335376 45.5984774, 8.6332801 45.5982792, 8.6332029 45.5981711, 8.6331857 45.598075, 8.6331943 45.5979849, 8.6332286 45.5979068, 8.6332812 45.5978218)",,,,,
86929917,Via dei Negri,residential,False,True,114.19,"LINESTRING (8.6335376 45.5984774, 8.6335294 45.5985124, 8.6333084 45.5994538, 8.6333036 45.5994911)",,,,,
174980427,Viale Nicolò Paganini,tertiary,False,True,98.862,"LINESTRING (8.6387746 45.6000058, 8.6385776 45.599984, 8.6380769 45.5999154, 8.6375248 45.5998455)",,,,,
41455759,Via don Tubi,residential,False,True,84.446,"LINESTRING (8.6395217 45.5936527, 8.6385224 45.593949)",,,,,
41455759,Via don Tubi,residential,False,False,97.92399999999999,"LINESTRING (8.6395217 45.5936527, 8.6399295 45.5935334, 8.6402248 45.5932081, 8.6403092 45.5931066, 8.6403162 45.5930982, 8.6403449 45.5930429)",,,,,
237110333,Via dei Bastioni,residential,False,True,129.288,"LINESTRING (8.6395217 45.5936527, 8.6397802 45.594085, 8.6398277 45.5942241, 8.6399226 45.594502, 8.6400038 45.5947612)",,,,,
174980427,Viale Nicolò Paganini,tertiary,False,False,67.581,"LINESTRING (8.63667 45.5997374, 8.6375248 45.5998455)",,,,,
37548362,Viale Giuseppe Mazzini,tertiary,False,True,81.85300000000001,"LINESTRING (8.63667 45.5997374, 8.6362138 45.5996793, 8.6358613 45.599614, 8.6356471 45.5995687)",,,,,
1138270245,Via Sempione,tertiary,False,True,195.038,"LINESTRING (8.63667 45.5997374, 8.636604 45.601339, 8.6365992 45.6014547, 8.6365998 45.6014907)",SP4,,,,
41455957,Via Roma,residential,False,False,41.519,"LINESTRING (8.6356571 45.5977054, 8.6358755 45.5976234, 8.6359605 45.5975487, 8.6360534 45.5974669)",,,,,
402871639,Via Valle,residential,False,True,67.383,"LINESTRING (8.6356571 45.5977054, 8.6355755 45.5978703, 8.6355765 45.5980512, 8.6356377 45.5982981)",,,,,
41455957,Via Roma,residential,False,True,31.612999999999996,"LINESTRING (8.6368977 45.5973054, 8.6368043 45.5973528, 8.6366758 45.5973875, 8.6366213 45.5973954, 8.636579 45.5974029, 8.6365294 45.5974177)",,,,,
132419801,Piazza Martiri della Libertà,residential,False,True,29.866999999999997,"LINESTRING (8.6368977 45.5973054, 8.637034 45.597374, 8.6372326 45.5974334)",,,,,
237812597,Piazza Martiri della Libertà,residential,False,True,52.155,"LINESTRING (8.6368977 45.5973054, 8.6369336 45.5972613, 8.6372294 45.5968978)",,,,,
41456068,Via Roma,residential,True,False,81.387,"LINESTRING (8.6335148 45.5977187, 8.6336502 45.5977118, 8.6342702 45.5977032, 8.6345049 45.5977039, 8.6345604 45.5977041)",,,,,
237109367,Via Roma,residential,False,False,21.581,"LINESTRING (8.6335148 45.5977187, 8.6334132 45.5977531, 8.6332812 45.5978218)",,,,,
41456068,Via Roma,residential,True,False,25.652,"LINESTRING (8.6334827 45.5975111, 8.6334435 45.597624, 8.6334534 45.5976808, 8.6335148 45.5977187)",,,,,
532737594,Viale Giuseppe Garibaldi,tertiary,False,True,141.864,"LINESTRING (8.6334827 45.5975111, 8.6334929 45.5974995, 8.6335462 45.5974384, 8.6337894 45.5971879, 8.6341642 45.5968018, 8.6343273 45.5966036, 8.6343691 45.5964135)",,,,,
882309297,Piazzale della Stazione,tertiary,False,False,37.977999999999994,"LINESTRING (8.6334827 45.5975111, 8.6334518 45.5975465, 8.6332914 45.5978054, 8.6332812 45.5978218)",,,,,
715436906,Via Carmine,residential,False,True,97.019,"LINESTRING (8.6405099 45.5981873, 8.6417569 45.5981905)",,,,,
827910584,Via Vecchia Circonvallazione,residential,False,True,9.191,"LINESTRING (8.6405099 45.5981873, 8.6405367 45.5982678)",,,,,
41456079,Via Carmine,residential,False,False,332.50199999999995,"LINESTRING (8.6405099 45.5981873, 8.640473 45.5982321, 8.6403945 45.5983274, 8.6402642 45.5987163, 8.6401784 45.5989445, 8.640084 45.5989685, 8.639981 45.5989505, 8.6399037 45.5988364, 8.6398556 45.598462, 8.6398313 45.5984005, 8.6397766 45.5983574, 8.6397195 45.5983445, 8.63964 45.5983543, 8.639592 45.598408, 8.6395785 45.5984674, 8.6396169 45.5987475, 8.63964 45.5988929, 8.6396169 45.5989737, 8.6395708 45.5990114, 8.6394861 45.5990276, 8.639436 45.5990068, 8.6394091 45.5989899, 8.6393783 45.5988337, 8.6393552 45.5986559, 8.6392727 45.5986085, 8.6392528 45.5986019, 8.6392231 45.598592, 8.6391344 45.5985681)",,,,,
827910584,Via Vecchia Circonvallazione,residential,False,False,162.709,"LINESTRING (8.6405099 45.5981873, 8.6404868 45.5981119, 8.6404791 45.5980096, 8.6404418 45.5968251, 8.6404387 45.5967262)",,,,,
41456084,Via Luigi Sante Colonna,residential,False,False,58.529,"LINESTRING (8.6410661 45.5992368, 8.6417679 45.5993297, 8.6418053 45.5993346)",,,,,
715436906,Via Carmine,residential,False,False,97.019,"LINESTRING (8.6417569 45.5981905, 8.6405099 45.5981873)",,,,,
41456084,Via Luigi Sante Colonna,residential,False,True,128.8,"LINESTRING (8.6417569 45.5981905, 8.6417616 45.5982245, 8.6417841 45.5983879, 8.641788 45.598416, 8.6418442 45.5988239, 8.6418692 45.5990047, 8.6418873 45.5991359, 8.6418854 45.5991433, 8.6418433 45.5992851, 8.6418053 45.5993346)",,,,,
715436906,Via Carmine,residential,False,True,52.664,"LINESTRING (8.6417569 45.5981905, 8.6423082 45.5981919, 8.6424338 45.5981922)",,,,,
237109834,Via Cascina Callini,residential,False,True,91.439,"LINESTRING (8.6431042 45.5967007, 8.6419294 45.5966778)",,,,,
41456090,Via Fratelli Cantoni,residential,False,False,79.60300000000001,"LINESTRING (8.6431042 45.5967007, 8.6430966 45.5968786, 8.6430966 45.5970708, 8.6430999 45.5974165)",,,,,
41456090,Via Fratelli Cantoni,residential,False,True,128.518,"LINESTRING (8.6431042 45.5967007, 8.6431085 45.5965408, 8.6431149 45.5963021, 8.6431174 45.5962415, 8.6431465 45.5955453)",,,,,
41456090,Via Fratelli Cantoni,residential,False,False,86.45,"LINESTRING (8.6430999 45.5974165, 8.643077 45.5981938)",,,,,
41456090,Via Fratelli Cantoni,residential,False,True,79.60300000000001,"LINESTRING (8.6430999 45.5974165, 8.6430966 45.5970708, 8.6430966 45.5968786, 8.6431042 45.5967007)",,,,,
41456090,Via Fratelli Cantoni,residential,False,True,86.45,"LINESTRING (8.643077 45.5981938, 8.6430999 45.5974165)",,,,,
715436906,Via Carmine,residential,False,False,50.042,"LINESTRING (8.643077 45.5981938, 8.6424338 45.5981922)",,,,,
715436906,Via Carmine,residential,False,True,11.375,"LINESTRING (8.643077 45.5981938, 8.6432232 45.5981942)",,,,,
237812914,Via INA Case,residential,False,False,72.11,"LINESTRING (8.6408491 45.594245, 8.6409556 45.5948892)",,,,,
41456090,Via Fratelli Cantoni,residential,False,False,283.796,"LINESTRING (8.6408491 45.594245, 8.6425576 45.5944474, 8.6425988 45.5944523, 8.642788 45.594482, 8.6429322 45.5945264, 8.6430111 45.5945816, 8.6430842 45.5946717, 8.6431226 45.5947525, 8.6431784 45.5949193, 8.6431617 45.5951818, 8.6431465 45.5955453)",,,,,
237812914,Via INA Case,residential,False,True,101.892,"LINESTRING (8.6408491 45.594245, 8.6407722 45.5936815, 8.6407191 45.5933332)",,,,,
237109833,Via Vecchia Circonvallazione,residential,False,True,34.004,"LINESTRING (8.6402385 45.5963141, 8.6403586 45.5964462, 8.6404162 45.5965899)",,,,,
41455759,Via don Tubi,residential,False,False,84.446,"LINESTRING (8.6385224 45.593949, 8.6395217 45.5936527)",,,,,
41456191,Via Paolo Borsellino,residential,False,True,71.058,"LINESTRING (8.633863 45.5927407, 8.6339039 45.5933791)",,,,,
41456191,Via Paolo Borsellino,residential,False,False,71.058,"LINESTRING (8.6339039 45.5933791, 8.633863 45.5927407)",,,,,
41456207,Via Giovanni Falcone,residential,False,True,67.819,"LINESTRING (8.6339039 45.5933791, 8.6341218 45.5934172, 8.6347645 45.5934694)",,,,,
41456207,Via Giovanni Falcone,residential,False,False,102.413,"LINESTRING (8.6360712 45.59358, 8.6347645 45.5934694)",,,,,
41456209,Via Gaggiolo,residential,False,False,81.302,"LINESTRING (8.6360712 45.59358, 8.6360339 45.5928493)",,,,,
41456209,Via Gaggiolo,residential,False,True,11.855,"LINESTRING (8.6360712 45.59358, 8.6360809 45.5936864)",,,,,
41456209,Via Gaggiolo,residential,False,False,11.855,"LINESTRING (8.6360809 45.5936864, 8.6360712 45.59358)",,,,,
41456209,Via Gaggiolo,residential,False,True,233.181,"LINESTRING (8.6360809 45.5936864, 8.6360757 45.5939718, 8.6360585 45.594146, 8.6360156 45.5943141, 8.635904 45.5945604, 8.6357753 45.5946985, 8.6355178 45.5948126, 8.6350886 45.5949748, 8.6347882 45.5951189, 8.6345994 45.595191, 8.6345779 45.595233, 8.6345996 45.5952683)",,,,,
41456211,Via Pisola,residential,False,True,148.487,"LINESTRING (8.6360809 45.5936864, 8.636537 45.5937497, 8.6374853 45.5938363, 8.6379718 45.5938526)",,,,,
41456209,Via Gaggiolo,residential,False,False,233.18099999999998,"LINESTRING (8.6345996 45.5952683, 8.6345779 45.595233, 8.6345994 45.595191, 8.6347882 45.5951189, 8.6350886 45.5949748, 8.6355178 45.5948126, 8.6357753 45.5946985, 8.635904 45.5945604, 8.6360156 45.5943141, 8.6360585 45.594146, 8.6360757 45.5939718, 8.6360809 45.5936864)",,,,,
532737596,Via Circonvallazione,secondary,True,False,38.677,"LINESTRING (8.6345996 45.5952683, 8.634725 45.5952509, 8.6349309 45.5951663, 8.6349958 45.5951575, 8.6350534 45.5951776)",SP17,roundabout,,,
237385779,Via Cascina Rossa,residential,False,False,95.894,"LINESTRING (8.6313259 45.5962919, 8.6308551 45.5970889)",,,,,
237502031,Via Momo,residential,False,False,98.53399999999999,"LINESTRING (8.6313259 45.5962919, 8.6318531 45.5963425, 8.6325806 45.5964123)",,,,,
237110843,Via Luigi Sante Colonna,residential,True,False,62.538,"LINESTRING (8.6417038 45.6002426, 8.6417545 45.5996813)",,,,,
