osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction,tunnel
180236063,SP62A,Strada Provinciale Marittima II,secondary,False,False,23.589,"LINESTRING (13.1807091 41.4765085, 13.1804317 41.476551)",,,
180236067,,Strada Provinciale Roccasecca dei Volsci,tertiary,False,True,222.817,"LINESTRING (13.1807091 41.4765085, 13.1808995 41.4765143, 13.1810684 41.4765022, 13.1813747 41.4764553, 13.1816208 41.4764112, 13.1818503 41.4763495, 13.1819952 41.4762972, 13.182144 41.4762118, 13.1822533 41.476143, 13.1823879 41.4760427, 13.1825241 41.4759619, 13.1826282 41.4759235, 13.1827435 41.4759134, 13.1828297 41.4759257, 13.1831316 41.4760262)",,,
180236063,SP62A,Strada Provinciale Marittima II,secondary,False,True,23.589,"LINESTRING (13.1804317 41.476551, 13.1807091 41.4765085)",,,
180236063,SP62A,Strada Provinciale Marittima II,secondary,False,False,35.565,"LINESTRING (13.1804317 41.476551, 13.1801707 41.4766136, 13.1800357 41.4766673)",,,
62312596,,Via della Grotta,tertiary,False,True,678.2399999999999,"LINESTRING (13.1771812 41.4725779, 13.1772444 41.4723737, 13.1773746 41.4719458, 13.1775141 41.4716307, 13.177742 41.4713578, 13.178183 41.4709273, 13.1784721 41.4707455, 13.1787197 41.4706088, 13.1790507 41.4704458, 13.17938 41.4703194, 13.179612 41.4702605, 13.1803416 41.4701114, 13.181271 41.4699336, 13.1814869 41.4699064, 13.1818335 41.4698823, 13.1823921 41.4698652, 13.1828347 41.4698502, 13.183064 41.4698361, 13.1831928 41.46982, 13.1833948 41.4697671, 13.183506 41.4697283)",,,
179866049,,Via della Stazione,residential,False,True,214.24300000000002,"LINESTRING (13.1771812 41.4725779, 13.1772637 41.4725915, 13.1773341 41.4726196, 13.1773685 41.4726761, 13.1773625 41.4727355, 13.1772364 41.4730181, 13.1772183 41.4730655, 13.1772081 41.4731109, 13.177202 41.4731542, 13.1772022 41.473197, 13.177208 41.4732427, 13.177216 41.4732729, 13.1772293 41.4733052, 13.1772453 41.4733376, 13.1773261 41.4734776, 13.1773895 41.4735924, 13.1774454 41.4736935, 13.1774716 41.473735, 13.1775022 41.4737729, 13.1775328 41.4738037, 13.1775949 41.4738573, 13.1776366 41.4738897, 13.1776756 41.4739146, 13.1777227 41.4739385, 13.1777715 41.4739598, 13.1781335 41.4740953)",,,
239877476,,Via della Stazione,tertiary,False,False,141.18,"LINESTRING (13.1771812 41.4725779, 13.1769036 41.473081, 13.1768346 41.4732124, 13.1766326 41.4737765)",,,
46517534,,Piazzale Metabo,residential,False,False,6.457,"LINESTRING (13.1831881 41.471438, 13.1831186 41.4714123)",,,
40725490,,Via Consolare,residential,False,False,40.09,"LINESTRING (13.1831881 41.471438, 13.1831418 41.4714625, 13.1830841 41.4715072, 13.1830028 41.4716376, 13.1829475 41.4717416)",,,
"[46517534, 46517535]",,"['Viale Metabo', 'Piazzale Metabo']",residential,False,True,224.425,"LINESTRING (13.1831881 41.471438, 13.183394 41.471504, 13.1834261 41.4715283, 13.1834463 41.4715743, 13.1834556 41.4718725, 13.1834985 41.4719433, 13.1838257 41.4723386, 13.183976 41.4725402, 13.1842208 41.4728008, 13.1842884 41.4728989, 13.1844233 41.4731457)",,,
40725490,,Via Consolare,residential,False,False,16.308,"LINESTRING (13.1829475 41.4717416, 13.1828805 41.4718794)",,,
40725490,,Via Consolare,residential,False,True,40.09,"LINESTRING (13.1829475 41.4717416, 13.1830028 41.4716376, 13.1830841 41.4715072, 13.1831418 41.4714625, 13.1831881 41.471438)",,,
62312589,,Via Giuseppe Mazzini,residential,False,True,70.428,"LINESTRING (13.1829475 41.4717416, 13.1827449 41.4716, 13.1825752 41.4715246, 13.1824169 41.471503, 13.1822126 41.4714664)",,,
62312601,,Via Giuseppe Garibaldi,residential,False,False,199.43099999999998,"LINESTRING (13.1829475 41.4717416, 13.1831506 41.4718517, 13.1831764 41.4719014, 13.1832243 41.4720104, 13.1833108 41.4720959, 13.1834232 41.472278, 13.1834526 41.4723719, 13.1835189 41.472474, 13.1838522 41.4728437, 13.1839314 41.4729376, 13.1839646 41.4730245, 13.1841044 41.4732756)",,,
40725490,,Via Consolare,residential,False,False,7.031,"LINESTRING (13.1827909 41.4722038, 13.1827765 41.4722661)",,,
40725490,,Via Consolare,residential,False,True,36.836,"LINESTRING (13.1827909 41.4722038, 13.1828805 41.4718794)",,,
46517531,,Via Felice Orsini,residential,False,False,90.31700000000001,"LINESTRING (13.1827909 41.4722038, 13.182627 41.4721584, 13.1822529 41.4720355, 13.1820525 41.4719308, 13.1818329 41.4718315)",,,
40725490,,Via Consolare,residential,False,False,31.954,"LINESTRING (13.1827085 41.4725684, 13.182645 41.4728518)",,,
40725490,,Via Consolare,residential,False,True,34.088,"LINESTRING (13.1827085 41.4725684, 13.1827765 41.4722661)",,,
62312582,,Via Goffredo Mameli,residential,False,True,125.071,"LINESTRING (13.1827085 41.4725684, 13.18204 41.4723506, 13.1819644 41.4722698, 13.1817954 41.4722267, 13.181745 41.4721889, 13.1813772 41.4720902)",,,
228838422,,Via Maurizio Quadrio,residential,False,False,163.76100000000002,"LINESTRING (13.1827085 41.4725684, 13.182961 41.4726313, 13.1830659 41.4726878, 13.1833108 41.4729265, 13.1836533 41.4734039, 13.1836331 41.4734715, 13.1837945 41.4737064)",,,
40725490,,Via Consolare,residential,False,True,13.801,"LINESTRING (13.1825984 41.4729709, 13.182645 41.4728518)",,,
40725490,,Via Consolare,residential,False,False,47.255,"LINESTRING (13.1825984 41.4729709, 13.1825276 41.4730808, 13.1824163 41.4732295, 13.1823188 41.47334)",,,
62312585,,Via Regina Margherita,residential,False,True,109.04599999999999,"LINESTRING (13.1825984 41.4729709, 13.1820112 41.4727117, 13.1816803 41.47255, 13.1814741 41.4724699)",,,
179866042,,Via Consolare,residential,False,False,41.025,"LINESTRING (13.1820908 41.47349, 13.1816971 41.4737116)",,,
40725490,,Via Consolare,residential,False,True,25.286,"LINESTRING (13.1820908 41.47349, 13.1821338 41.4734591, 13.1822583 41.4733798, 13.1823188 41.47334)",,,
46515775,,Via San Giorgio,residential,False,False,48.376,"LINESTRING (13.1820908 41.47349, 13.1822366 41.4736003, 13.1823608 41.4737298, 13.1824473 41.4738312)",,,
179866042,,Via Consolare,residential,False,False,45.908,"LINESTRING (13.1816971 41.4737116, 13.1812435 41.473946)",,,
179866042,,Via Consolare,residential,False,True,41.025,"LINESTRING (13.1816971 41.4737116, 13.1820908 41.47349)",,,
228839756,,Via Principe Amedeo,residential,False,True,47.891999999999996,"LINESTRING (13.1816971 41.4737116, 13.1814791 41.4735779, 13.1814346 41.4735576, 13.1812221 41.4734724)",,,
179866042,,Via Consolare,residential,False,True,20.343,"LINESTRING (13.1801592 41.4742955, 13.1803828 41.474222)",,,
179866042,,Via Consolare,residential,False,False,102.214,"LINESTRING (13.1801592 41.4742955, 13.1800123 41.4743288, 13.1798658 41.4743422, 13.1795899 41.4743464, 13.1794847 41.4743384, 13.1789436 41.4742957)",,,
228839077,,Via Pomponio Palombo,residential,False,False,57.613,"LINESTRING (13.1801592 41.4742955, 13.1801753 41.4743359, 13.1802504 41.4743931, 13.1803108 41.4744108, 13.1805112 41.4744271, 13.1807713 41.474449)",,,
228839090,,Via Federico Zaccaleoni,residential,False,True,80.56,"LINESTRING (13.1801592 41.4742955, 13.180125 41.474268, 13.1800157 41.4741881, 13.179616 41.4739411, 13.1794729 41.4737912)",,,
228839098,,Piazza XX Settembre,residential,False,False,32.863,"LINESTRING (13.1785003 41.474204, 13.1781335 41.4740953)",,,
40725492,,Via Giacomo Matteotti,residential,False,False,585.7419999999998,"LINESTRING (13.1785003 41.474204, 13.1784711 41.4741695, 13.1784552 41.4741527, 13.1784372 41.4741367, 13.178413 41.4741205, 13.1783868 41.4741052, 13.1783318 41.4740754, 13.1781827 41.4740105, 13.1781143 41.4739782, 13.1780623 41.473951, 13.1780213 41.4739268, 13.1779595 41.473887, 13.177908 41.4738515, 13.1778606 41.473817, 13.1778191 41.4737826, 13.1777942 41.4737588, 13.177768 41.473733, 13.1777408 41.4737004, 13.1777124 41.4736657, 13.1776872 41.4736316, 13.1776661 41.4736015, 13.1776487 41.4735656, 13.1776353 41.4735336, 13.1776245 41.4735032, 13.1776138 41.4734697, 13.1776068 41.4734318, 13.1775917 41.4733431, 13.177585 41.4732752, 13.1775807 41.4731969, 13.1775806 41.4731553, 13.1775817 41.4731096, 13.1775866 41.4730624, 13.1776052 41.4729071, 13.1776192 41.4728068, 13.1776433 41.4726767, 13.1776679 41.4725555, 13.1776819 41.4724951, 13.1777003 41.4724226, 13.177714 41.4723726, 13.1777333 41.4723191, 13.1777525 41.4722695, 13.1777771 41.4722109, 13.1778454 41.4720605, 13.1778725 41.4720052, 13.1778978 41.4719576, 13.1779231 41.4719151, 13.1779521 41.4718702, 13.1779812 41.4718303, 13.1780135 41.4717888, 13.1780485 41.4717462, 13.17809 41.4716986, 13.1781253 41.4716615, 13.1781627 41.4716282, 13.1782081 41.471589, 13.1783113 41.4715036, 13.1783747 41.4714527, 13.1784462 41.4713987, 13.1785114 41.4713526, 13.1785675 41.4713157, 13.178633 41.4712747, 13.1787012 41.4712348, 13.1787768 41.4711929, 13.1788523 41.471153, 13.1789043 41.4711271, 13.1789721 41.4710961, 13.1790372 41.4710681, 13.1791017 41.4710421, 13.1791957 41.4710059, 13.1792868 41.4709717, 13.1793578 41.4709466, 13.1794081 41.4709308, 13.1794678 41.4709129, 13.1795255 41.4708966, 13.1795899 41.4708802, 13.1796494 41.4708671, 13.1797252 41.4708534, 13.1797929 41.4708416, 13.1798462 41.4708344, 13.1798914 41.4708293, 13.1799439 41.4708249, 13.1800078 41.4708213, 13.1802105 41.4708166, 13.1802828 41.4708155, 13.1803591 41.4708154, 13.180447 41.4708158, 13.180539 41.4708172, 13.1807486 41.4708214, 13.1809096 41.4708307)",,,
