osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,junction,access
83385813,,Via Aldo Moro,residential,,False,True,53.967,2,"LINESTRING (12.1141737 45.4903675, 12.1140316 45.4898925)",,,
83385820,,Via Pestrino,residential,,False,True,60.342999999999996,2,"LINESTRING (12.1141737 45.4903675, 12.1140737 45.4904, 12.1136421 45.4905404, 12.1135903 45.4905671, 12.1135556 45.4906053, 12.1135516 45.4906467)",,,
238160374,SP32,Via della Vittoria,secondary,30,False,False,48.75,2,"LINESTRING (12.111505 45.4911563, 12.110901 45.49127)",,,
83385814,,Via Pietro Mascagni,residential,30,False,False,128.679,,"LINESTRING (12.111505 45.4911563, 12.1114884 45.4911057, 12.1113558 45.4906922, 12.1111792 45.4901293, 12.1111458 45.4900268)",,,
238160374,SP32,Via della Vittoria,secondary,30,False,True,84.21000000000001,2,"LINESTRING (12.111505 45.4911563, 12.111681 45.49112, 12.1119005 45.4910746, 12.1120516 45.4910454, 12.1125389 45.490937)",,,
642492636,,Via Pietro Mascagni,residential,,True,False,130.439,1,"LINESTRING (12.1111458 45.4900268, 12.1107756 45.4888828)",,,
83385814,,Via Pietro Mascagni,residential,30,False,True,128.679,,"LINESTRING (12.1111458 45.4900268, 12.1111792 45.4901293, 12.1113558 45.4906922, 12.1114884 45.4911057, 12.111505 45.4911563)",,,
171914604,,Via Vincenzo Bellini,residential,,False,True,86.294,2,"LINESTRING (12.1111458 45.4900268, 12.1112907 45.4900043, 12.1118163 45.4899259, 12.1120325 45.4898936, 12.1121156 45.4898812, 12.1122273 45.4898614)",,,
737554324,,Via Giuseppe Verdi,residential,30,False,True,79.691,,"LINESTRING (12.1107756 45.4888828, 12.109773 45.4890228)",,,
737554322,,Via Giuseppe Verdi,residential,,False,False,78.77799999999999,2,"LINESTRING (12.1107756 45.4888828, 12.1113174 45.4887923, 12.1117587 45.4887187)",,,
83385815,,Via Vincenzo Bellini,residential,,True,False,80.514,1,"LINESTRING (12.1101397 45.4901906, 12.1111458 45.4900268)",,,
737554330,,Via Ermanno Wolf Ferrari,unclassified,,True,False,130.163,,"LINESTRING (12.1101397 45.4901906, 12.1104442 45.4912013, 12.1104835 45.4913361)",,,
83385817,,Via Gioacchino Rossini,residential,,False,False,66.54,2,"LINESTRING (12.1091394 45.4899488, 12.1082965 45.4900433)",,,
83385816,,Via Gioacchino Rossini,residential,,True,False,113.67200000000001,1,"LINESTRING (12.1091394 45.4899488, 12.1092159 45.490285, 12.1092514 45.4903189, 12.1093096 45.4903281, 12.1101397 45.4901906)",,,
42274107,,Via Giuseppe Verdi,residential,30,False,False,63.59,,"LINESTRING (12.1089733 45.4891357, 12.109773 45.4890228)",,,
42274107,,Via Giuseppe Verdi,residential,30,False,True,68.76,,"LINESTRING (12.1089733 45.4891357, 12.1081126 45.489271)",,,
83385816,,Via Gioacchino Rossini,residential,,True,False,91.335,1,"LINESTRING (12.1089733 45.4891357, 12.1091394 45.4899488)",,,
1080947316,,Via Gioacchino Rossini,residential,,False,False,73.515,,"LINESTRING (12.1089733 45.4891357, 12.1088789 45.4887863, 12.1087971 45.4884862)",,,
83385817,,Via Gioacchino Rossini,residential,,False,True,66.54,2,"LINESTRING (12.1082965 45.4900433, 12.1091394 45.4899488)",,,
643377253,,Via Porara,tertiary,,False,True,87.064,2,"LINESTRING (12.1082965 45.4900433, 12.1081126 45.489271)",,,
643377253,,Via Porara,tertiary,,False,False,173.443,2,"LINESTRING (12.1082965 45.4900433, 12.1085383 45.4915179, 12.1085439 45.4915933)",,,
83385201,,Via Antonio Vivaldi,residential,30,False,False,133.75,,"LINESTRING (12.1122273 45.4898614, 12.11216 45.4896203, 12.1119943 45.4894583, 12.1119649 45.489366, 12.1117587 45.4887187)",,,
83385201,,Via Antonio Vivaldi,residential,30,False,True,122.093,,"LINESTRING (12.1122273 45.4898614, 12.1123655 45.4903563, 12.1123946 45.4904293, 12.1124222 45.4904986, 12.1125389 45.490937)",,,
83385818,,Via Vincenzo Bellini,residential,,False,True,66.16199999999999,2,"LINESTRING (12.1122273 45.4898614, 12.1123879 45.4898327, 12.1129613 45.4897301, 12.1130411 45.4896991)",,,
171914604,,Via Vincenzo Bellini,residential,,False,False,86.294,2,"LINESTRING (12.1122273 45.4898614, 12.1121156 45.4898812, 12.1120325 45.4898936, 12.1118163 45.4899259, 12.1112907 45.4900043, 12.1111458 45.4900268)",,,
85159019,,Via Dante Alighieri,secondary,,False,True,27.345,2,"LINESTRING (12.1160144 45.4917349, 12.1160293 45.4914892)",,,
85159019,,Via Dante Alighieri,secondary,,False,False,193.215,2,"LINESTRING (12.1160144 45.4917349, 12.1159249 45.4930574, 12.1158949 45.4934705)",,,
"[85159019, 722228270]",,Via Dante Alighieri,secondary,,False,False,171.335,2,"LINESTRING (12.1158949 45.4934705, 12.1158179 45.4945238, 12.115789 45.4948576, 12.1157742 45.4949334, 12.1157624 45.4950082)",,,
85159019,,Via Dante Alighieri,secondary,,False,True,193.215,2,"LINESTRING (12.1158949 45.4934705, 12.1159249 45.4930574, 12.1160144 45.4917349)",,,
211430475,,,residential,,True,False,17.956,,"LINESTRING (12.1059183 45.488624, 12.1059503 45.4886294, 12.105978 45.4886419, 12.1059983 45.4886601, 12.1060089 45.4886819, 12.1060088 45.4887049, 12.1059979 45.4887267, 12.1059773 45.4887447)",,roundabout,
211430475,,,residential,,True,False,6.116,,"LINESTRING (12.1058458 45.4886414, 12.1058675 45.4886311, 12.1058922 45.4886252, 12.1059183 45.488624)",,roundabout,
211430475,,,residential,,True,False,8.918,,"LINESTRING (12.1058672 45.488755, 12.1058437 45.4887435, 12.105826 45.4887278, 12.1058154 45.4887092, 12.1058129 45.4886892)",,roundabout,
83469063,,Via Antonio Gramsci,residential,,True,False,73.771,1,"LINESTRING (12.1059773 45.4887447, 12.1061599 45.4891308, 12.1062487 45.4893798)",,,
211430475,,,residential,,True,False,9.164,,"LINESTRING (12.1059773 45.4887447, 12.1059528 45.488756, 12.1059245 45.4887618, 12.1058951 45.4887614, 12.1058672 45.488755)",,roundabout,
83469062,,Via Antonio Gramsci,residential,,False,False,7.493,,"LINESTRING (12.1065547 45.4908077, 12.1064596 45.4908175)",,,
83469063,,Via Antonio Gramsci,residential,,True,False,107.459,1,"LINESTRING (12.1065547 45.4908077, 12.1067163 45.4915172, 12.106747 45.4916494, 12.1067747 45.4917617)",,,
83469062,,Via Antonio Gramsci,residential,,False,True,7.493,,"LINESTRING (12.1064596 45.4908175, 12.1065547 45.4908077)",,,
235940011,,Via Antonio Gramsci,residential,,True,False,26.471,1,"LINESTRING (12.1064596 45.4908175, 12.1064119 45.4905818)",,,
83469063,,Via Antonio Gramsci,residential,,True,False,160.564,1,"LINESTRING (12.1062487 45.4893798, 12.1062585 45.489423, 12.1064216 45.4901423, 12.1064656 45.4903623, 12.1065547 45.4908077)",,,
211430463,,Via Firenze,residential,,False,True,151.159,,"LINESTRING (12.1062487 45.4893798, 12.1063401 45.489371, 12.1065794 45.4893479, 12.106946 45.4893128, 12.1069711 45.4892946, 12.1069816 45.4892686, 12.1069377 45.4890591, 12.1068396 45.488576, 12.106828 45.4885187, 12.1068167 45.4884632)",,,
235940013,SP32,Via Cavin di Sala,secondary,30,False,False,8.552,2,"LINESTRING (12.1067747 45.4917617, 12.1067334 45.4917652, 12.106666 45.4917721)",,,
"[83603017, 235940013]",SP32,Via Cavin di Sala,secondary,30,False,True,105.12599999999999,2,"LINESTRING (12.1067747 45.4917617, 12.1069629 45.4917438, 12.1072546 45.4917127, 12.107999 45.4916422, 12.1081106 45.4916322)",,,
211430462,,Via Egidio Meneghetti,residential,,False,False,55.974,2,"LINESTRING (12.1046765 45.4888194, 12.103965 45.4888872)",,,
211430462,,Via Egidio Meneghetti,residential,,False,True,21.416,2,"LINESTRING (12.1046765 45.4888194, 12.1049484 45.4887918)",,,
698691467,SP32,Via della Vittoria,secondary,,True,False,2.758,,"LINESTRING (12.1162347 45.4910323, 12.1162354 45.4910571)",,roundabout,
37275396,,Via Dei Pensieri,residential,30,False,False,15.151,2,"LINESTRING (12.1048915 45.4942851, 12.1048859 45.4941489)",,,
83737092,,Via Dei Pensieri,residential,,False,False,85.468,,"LINESTRING (12.1048915 45.4942851, 12.1059855 45.4942332)",,,
37275396,,Via Dei Pensieri,residential,30,False,True,80.589,2,"LINESTRING (12.1048915 45.4942851, 12.1049069 45.4944686, 12.1050394 45.4950015)",,,
83737092,,Via Dei Pensieri,residential,,False,True,85.468,,"LINESTRING (12.1059855 45.4942332, 12.1048915 45.4942851)",,,
722721052,SP32,Via Cavin di Sala,secondary,30,False,False,32.31,,"LINESTRING (12.1047167 45.4920066, 12.1043084 45.4920567)",,,
722721052,SP32,Via Cavin di Sala,secondary,30,False,True,92.044,,"LINESTRING (12.1047167 45.4920066, 12.1058799 45.4918641)",,,
37275396,,Via Dei Pensieri,residential,30,False,True,56.102,2,"LINESTRING (12.1047167 45.4920066, 12.1047203 45.4920476, 12.1047604 45.4925102)",,,
"[83366944, 171914590]",,Via Castellantico,residential,,False,"[False, True]",133.469,,"LINESTRING (12.1085257 45.4932677, 12.1080182 45.4933847, 12.1079159 45.4934112, 12.1078065 45.4934633, 12.1077268 45.4935157, 12.1076896 45.4935702, 12.1076732 45.4936431, 12.1076744 45.4937322, 12.1076747 45.4938567, 12.107672 45.4940036, 12.107675 45.4940889)",,,
85048464,,Viale delle Rimembranze,residential,,False,True,64.555,,"LINESTRING (12.1085257 45.4932677, 12.1084337 45.4930107, 12.1083977 45.492759, 12.1083824 45.4926973)",,,
"[722472140, 367301847]",,Via Castellantico,residential,,False,False,60.782000000000004,,"LINESTRING (12.1085257 45.4932677, 12.1086555 45.4932398, 12.1091321 45.4931219, 12.1092079 45.4931046, 12.1092639 45.4930918)",,,destination
83872203,,Viale delle Rimembranze,residential,,True,False,120.314,,"LINESTRING (12.1081106 45.4916322, 12.1083824 45.4926973)",,,
"[83603017, 235940013]",SP32,Via Cavin di Sala,secondary,30,False,False,105.12599999999999,2,"LINESTRING (12.1081106 45.4916322, 12.107999 45.4916422, 12.1072546 45.4917127, 12.1069629 45.4917438, 12.1067747 45.4917617)",,,
83603017,SP32,Via Cavin di Sala,secondary,30,False,True,34.054,2,"LINESTRING (12.1081106 45.4916322, 12.1083153 45.4916158, 12.1085439 45.4915933)",,,
85048464,,Viale delle Rimembranze,residential,,False,False,64.555,,"LINESTRING (12.1083824 45.4926973, 12.1083977 45.492759, 12.1084337 45.4930107, 12.1085257 45.4932677)",,,
444151264,SP32,Via della Vittoria,secondary,,True,False,4.965,,"LINESTRING (12.1160296 45.4911163, 12.1160073 45.4911003, 12.1159914 45.491081)",,roundabout,
"[85159014, 722228271]",,Via Dante,secondary,,True,False,41.567,,"LINESTRING (12.1161583 45.4911287, 12.1160981 45.4912296, 12.1160666 45.491388, 12.1160293 45.4914892)",,,
444151263,SP32,Via della Vittoria,secondary,,True,False,10.496,,"LINESTRING (12.1161583 45.4911287, 12.1160915 45.4911348, 12.1160296 45.4911163)",,roundabout,
90033770,,Via Dante,secondary,,True,False,15.153,,"LINESTRING (12.1160124 45.4913742, 12.1160223 45.4912381)",,,
85159029,,Via Taglio Sinistro,residential,,True,False,13.442,,"LINESTRING (12.1160124 45.4913742, 12.1159626 45.4913133, 12.1159323 45.4912874, 12.1159116 45.4912782)",,,
