osmid,name,highway,oneway,reversed,length,geometry,ref,tunnel,lanes
"[27717985, 817914049, 721046341]",Viale Senatore Simone Gatto,tertiary,False,False,183.41000000000003,"LINESTRING (12.5833409 38.0377654, 12.583255 38.0376241, 12.5828725 38.0368512, 12.582836 38.0367774, 12.5827473 38.0366104, 12.5827046 38.0365097, 12.5826918 38.0364676, 12.5826806 38.0364108, 12.5826777 38.0363547, 12.5826978 38.036268, 12.5827154 38.0362181)",,,
721046342,Viale Senatore Simone Gatto,secondary,False,False,304.79200000000003,"LINESTRING (12.5833409 38.0377654, 12.5846082 38.0402237, 12.5846149 38.0402638, 12.5845984 38.0403094)",SR1,,
"[876648571, 220258340]",Viale Generale Paolo La Ricca,unclassified,False,True,383.156,"LINESTRING (12.587959 38.0415294, 12.5874267 38.0414825, 12.5860901 38.0413169, 12.5858996 38.0413173, 12.5857562 38.0413507, 12.5856677 38.0413881, 12.5853916 38.0414806, 12.5853203 38.0414827, 12.5852627 38.0414584, 12.5852247 38.0414192, 12.5850759 38.0411775, 12.5849388 38.0409133, 12.5846458 38.0403486, 12.5845984 38.0403094)",,,
"[721674577, 129380187, 817914053]",Via Nicolò Toscano,residential,True,False,65.907,"LINESTRING (12.5835972 38.0362167, 12.5835968 38.0362489, 12.5835946 38.0364492, 12.5835934 38.0364789, 12.5835926 38.0364972, 12.5835873 38.0366204, 12.5835791 38.0368092)",,,
"[1252018168, 129380171]",,residential,True,False,53.204,"LINESTRING (12.5835972 38.0362167, 12.5835057 38.0361782, 12.5834776 38.0361661, 12.5833611 38.0361159, 12.5833207 38.036099, 12.5832416 38.0360768, 12.5831397 38.0360684, 12.583033 38.0360715)",,,
134772148,,tertiary,True,False,35.008,"LINESTRING (12.5827154 38.0362181, 12.5827575 38.0361529, 12.5828258 38.0360746, 12.5829477 38.0359637)",,,
"[817914049, 27717985, 721046341]",Viale Senatore Simone Gatto,tertiary,False,True,183.41000000000003,"LINESTRING (12.5827154 38.0362181, 12.5826978 38.036268, 12.5826777 38.0363547, 12.5826806 38.0364108, 12.5826918 38.0364676, 12.5827046 38.0365097, 12.5827473 38.0366104, 12.582836 38.0367774, 12.5828725 38.0368512, 12.583255 38.0376241, 12.5833409 38.0377654)",,,
27717988,Via Vittorio Emanuele,residential,True,False,21.207,"LINESTRING (12.5851074 38.0367386, 12.5848846 38.0366639)",,,
721674681,Via Vincenzo Leone,residential,True,False,31.612,"LINESTRING (12.5879148 38.0361966, 12.5878721 38.0359143)",,,
129380179,Via San Francesco,residential,True,False,267.85799999999995,"LINESTRING (12.5879148 38.0361966, 12.5873648 38.0362525, 12.5871154 38.0362633, 12.5870658 38.0362744, 12.5868575 38.0363508, 12.5865851 38.0363602, 12.5865744 38.036359, 12.586421 38.0363426, 12.5862329 38.0363726, 12.5861452 38.0363936, 12.5856631 38.0365037, 12.5855803 38.0365262, 12.5854316 38.0365558, 12.5852835 38.0365624, 12.5851689 38.0365525, 12.585156 38.0366055, 12.5851074 38.0367386)",,,
721674798,Via San Francesco,tertiary,True,False,13.716,"LINESTRING (12.5889112 38.0361165, 12.589067 38.036104)",,,
129380179,Via San Francesco,residential,True,False,87.71699999999998,"LINESTRING (12.5889112 38.0361165, 12.5884429 38.0361542, 12.5883028 38.0361654, 12.5880718 38.036184, 12.5879148 38.0361966)",,,
162277213,Via Dottor Francesco Cusenza,tertiary,True,False,29.908,"LINESTRING (12.589725 38.0366259, 12.589818 38.0368847)",,,
27717991,Via Roma,residential,True,False,62.45,"LINESTRING (12.589725 38.0366259, 12.5895227 38.0366683, 12.5894169 38.036658, 12.5893227 38.0366629, 12.5890261 38.0367106)",,,
27717994,Via Gian Filippo Guarnotti,residential,True,False,12.07,"LINESTRING (12.5879449 38.0371308, 12.5878904 38.0372305)",,,
129380185,Via San Carlo,residential,False,True,63.253,"LINESTRING (12.5879449 38.0371308, 12.5878907 38.0371125, 12.5877577 38.0370952, 12.5876649 38.0370941, 12.5876032 38.0369187, 12.5875838 38.0367583)",,,
"[27717994, 721674532, 721674533]",Via Gian Filippo Guarnotti,residential,True,False,18.934,"LINESTRING (12.587812 38.0375634, 12.5878239 38.037593, 12.5878533 38.037666, 12.587866 38.0376925, 12.5878814 38.0377246)",,building_passage,
144323626,Via Antonio Palma,residential,True,False,92.952,"LINESTRING (12.587812 38.0375634, 12.5876071 38.0375902, 12.5875442 38.037572, 12.5873097 38.03749, 12.5872722 38.0374574, 12.5871517 38.0372078, 12.5871258 38.0371033)",,,
27717988,Via Vittorio Emanuele,residential,True,False,15.714,"LINESTRING (12.5852771 38.0367845, 12.5851074 38.0367386)",,,
144321951,Via San Cataldo,residential,True,False,10.913,"LINESTRING (12.5892281 38.0380899, 12.5891767 38.0381793)",,,
876652827,Viale Nunzio Nasi,tertiary,True,False,40.613,"LINESTRING (12.5892281 38.0380899, 12.5894863 38.0381578, 12.589581 38.0382084, 12.5896353 38.0382515)",,,
"[721674606, 132141487]","['Via San Giovanni', 'Piazza San Giovanni']",residential,False,False,79.67399999999999,"LINESTRING (12.5896353 38.0382515, 12.5897205 38.0381872, 12.590005 38.0376511, 12.5900263 38.037612)",,,
876652828,Viale Nunzio Nasi,tertiary,True,False,10.059000000000001,"LINESTRING (12.5896353 38.0382515, 12.5896427 38.0382992, 12.5896439 38.0383416)",,,
721674508,Via Antonio Cordici,residential,True,False,35.092,"LINESTRING (12.5878953 38.0382244, 12.5875011 38.0381678)",,,
"[129380178, 721674530]","['Via Antonio Cordici', 'Piazzetta San Domenico']",residential,False,"[False, True]",5.77,"LINESTRING (12.5878953 38.0382244, 12.5879062 38.0382287, 12.5879236 38.0382367, 12.5879268 38.038263)",,,
563320001,Strada Regionale 1 Immacolatella - Erice,secondary,False,False,110.81200000000001,"LINESTRING (12.5845984 38.0403094, 12.5845573 38.0403441, 12.5845093 38.0403543, 12.5844549 38.0403507, 12.5843524 38.0403172, 12.5838419 38.0400995, 12.5834895 38.0399356)",SR1,,2
721046342,Viale Senatore Simone Gatto,secondary,False,True,304.79200000000003,"LINESTRING (12.5845984 38.0403094, 12.5846149 38.0402638, 12.5846082 38.0402237, 12.5833409 38.0377654)",SR1,,
"[876648571, 220258340]",Viale Generale Paolo La Ricca,unclassified,False,False,383.156,"LINESTRING (12.5845984 38.0403094, 12.5846458 38.0403486, 12.5849388 38.0409133, 12.5850759 38.0411775, 12.5852247 38.0414192, 12.5852627 38.0414584, 12.5853203 38.0414827, 12.5853916 38.0414806, 12.5856677 38.0413881, 12.5857562 38.0413507, 12.5858996 38.0413173, 12.5860901 38.0413169, 12.5874267 38.0414825, 12.587959 38.0415294)",,,
721046340,Via Madonna delle Grazie,unclassified,False,True,96.447,"LINESTRING (12.5834895 38.0399356, 12.5833005 38.0390811)",,,
563320001,Strada Regionale 1 Immacolatella - Erice,secondary,False,True,110.81200000000001,"LINESTRING (12.5834895 38.0399356, 12.5838419 38.0400995, 12.5843524 38.0403172, 12.5844549 38.0403507, 12.5845093 38.0403543, 12.5845573 38.0403441, 12.5845984 38.0403094)",SR1,,2
721046340,Via Madonna delle Grazie,unclassified,False,False,98.376,"LINESTRING (12.5834895 38.0399356, 12.5836544 38.0405138, 12.5837357 38.0407988)",,,
134773504,Via Tommaso Guarrasi,residential,True,False,25.68,"LINESTRING (12.5878076 38.0390134, 12.5880765 38.0391055)",,,
