osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,junction,lanes,access,tunnel
95168013,False,Via Cavalieri di Vittorio Veneto,secondary,False,94.978,"LINESTRING (8.2952948 46.1167445, 8.2953881 46.1175962)",,50,,,,
306172248,False,Via Antonio Gramsci,secondary,False,51.991,"LINESTRING (8.2952948 46.1167445, 8.295951 46.1166363)",,,,,,
900367936,False,Via Castellazzo,secondary,False,71.49,"LINESTRING (8.2960258 46.1202851, 8.2951014 46.120338)",,,,,,
95168013,False,Via Cavalieri di Vittorio Veneto,secondary,True,232.05399999999997,"LINESTRING (8.2960258 46.1202851, 8.2959974 46.1195574, 8.2959681 46.1194627, 8.2958432 46.1192984, 8.2956162 46.1189701, 8.2954991 46.1186149, 8.2954584 46.1182681)",,50,,,,
"[96013409, 35399082]",True,"['Piazza Caduti II° Risorgimento', 'Corso Attilio Moneta']",secondary,False,50.480000000000004,"LINESTRING (8.2944893 46.1143002, 8.2945349 46.1144988, 8.2945397 46.1145487, 8.2945651 46.1147508)",,,,,,
94482117,True,Piazza Caduti II° Risorgimento,secondary,False,16.284,"LINESTRING (8.2944893 46.1143002, 8.2944567 46.1143095, 8.2944216 46.1143108, 8.2943878 46.1143038, 8.2943593 46.1142895, 8.2943394 46.1142694, 8.2943303 46.1142458)",,,roundabout,,,
94482129,False,,residential,False,86.11500000000001,"LINESTRING (8.2975815 46.1118596, 8.2973384 46.1119607, 8.2965817 46.1122032)",,,,,,
94482117,True,Piazza Caduti II° Risorgimento,secondary,False,11.255,"LINESTRING (8.2945296 46.1142111, 8.2945371 46.1142306, 8.2945364 46.1142509, 8.2945277 46.1142702, 8.2945116 46.1142871, 8.2944893 46.1143002)",,,roundabout,,,
"[96013404, 94482133]",False,"['Via Armando Diaz', 'Piazza Caduti II° Risorgimento']",residential,False,74.849,"LINESTRING (8.2945296 46.1142111, 8.2948196 46.114162, 8.2954694 46.1140419)",,,,,,
94482118,True,Via Felice Cavallotti,residential,False,76.409,"LINESTRING (8.2925441 46.1134994, 8.2916245 46.1137559)",,,,,,
96013417,False,Via Amendola,residential,True,56.839,"LINESTRING (8.2925441 46.1134994, 8.2927892 46.1139815)",,,,,,
94482125,True,Piazza Arturo Dell'Oro,residential,False,32.543,"LINESTRING (8.2926044 46.1145411, 8.2930135 46.1144688)",,,,,,
35399087,True,Via Gian Giacomo Galletti,secondary,False,70.371,"LINESTRING (8.2916245 46.1137559, 8.2919937 46.1131771)",,,,,,
94482117,True,Piazza Caduti II° Risorgimento,secondary,False,12.501999999999999,"LINESTRING (8.2943303 46.1142458, 8.2943324 46.1142234, 8.2943443 46.1142025, 8.294365 46.1141851, 8.2943924 46.1141731, 8.2944238 46.1141674)",,,roundabout,,,
94482125,True,Piazza Arturo Dell'Oro,residential,False,63.834,"LINESTRING (8.2927892 46.1139815, 8.2926044 46.1145411)",,,,,,
96013417,False,Via Amendola,residential,False,56.839,"LINESTRING (8.2927892 46.1139815, 8.2925441 46.1134994)",,,,,,
94482130,False,Via Giacomo Trabucchi,unclassified,False,63.735,"LINESTRING (8.2960355 46.1125482, 8.2952636 46.1127536)",,,,,,
94482132,False,Via Mizzoccola,secondary,True,46.304,"LINESTRING (8.2960355 46.1125482, 8.2965932 46.1123935)",,,,2,,
171966528,False,Via Geremia Bonomelli,secondary,False,154.244,"LINESTRING (8.2960355 46.1125482, 8.2961447 46.1128536, 8.2962084 46.1130919, 8.2962121 46.1134774, 8.2961915 46.1136563, 8.2961715 46.113784, 8.2961422 46.1139192)",,,,2,,
94482117,True,Piazza Caduti II° Risorgimento,secondary,False,10.118,"LINESTRING (8.2944238 46.1141674, 8.2944565 46.1141688, 8.294487 46.1141772, 8.2945122 46.1141918, 8.2945296 46.1142111)",,,roundabout,,,
94482120,False,Via Paolo Masserenti,unclassified,False,21.179,"LINESTRING (8.2965817 46.1122032, 8.2965932 46.1123935)",,,,,,
94482129,False,,residential,True,86.11500000000001,"LINESTRING (8.2965817 46.1122032, 8.2973384 46.1119607, 8.2975815 46.1118596)",,,,,,
94482128,False,Via Piero Cioia di Monzone,residential,True,139.301,"LINESTRING (8.2954694 46.1140419, 8.2948629 46.1128618)",,,,,,
96013404,False,Via Armando Diaz,residential,False,53.626,"LINESTRING (8.2954694 46.1140419, 8.2961422 46.1139192)",,,,,,
"[96013404, 94482133]",False,"['Via Armando Diaz', 'Piazza Caduti II° Risorgimento']",residential,True,74.849,"LINESTRING (8.2954694 46.1140419, 8.2948196 46.114162, 8.2945296 46.1142111)",,,,,,
94482120,False,Via Paolo Masserenti,unclassified,True,21.179,"LINESTRING (8.2965932 46.1123935, 8.2965817 46.1122032)",,,,,,
94482132,False,Via Mizzoccola,secondary,False,46.304,"LINESTRING (8.2965932 46.1123935, 8.2960355 46.1125482)",,,,2,,
94482128,False,Via Piero Cioia di Monzone,residential,False,139.301,"LINESTRING (8.2948629 46.1128618, 8.2954694 46.1140419)",,,,,,
94482130,False,Via Giacomo Trabucchi,unclassified,False,86.231,"LINESTRING (8.2948629 46.1128618, 8.2938205 46.1131432)",,,,,,
94482130,False,Via Giacomo Trabucchi,unclassified,True,33.148,"LINESTRING (8.2948629 46.1128618, 8.2952636 46.1127536)",,,,,,
96013404,False,Via Armando Diaz,residential,True,53.626,"LINESTRING (8.2961422 46.1139192, 8.2954694 46.1140419)",,,,,,
948631721,False,Via Geremia Bonomelli,secondary,False,49.946,"LINESTRING (8.2961422 46.1139192, 8.2961305 46.1143683)",,,,,,
171966528,False,Via Geremia Bonomelli,secondary,True,154.244,"LINESTRING (8.2961422 46.1139192, 8.2961715 46.113784, 8.2961915 46.1136563, 8.2962121 46.1134774, 8.2962084 46.1130919, 8.2961447 46.1128536, 8.2960355 46.1125482)",,,,2,,
94482118,True,Via Felice Cavallotti,residential,False,65.348,"LINESTRING (8.2938205 46.1131432, 8.2930341 46.1133627)",,,,,,
94482130,False,Via Giacomo Trabucchi,unclassified,True,86.231,"LINESTRING (8.2938205 46.1131432, 8.2948629 46.1128618)",,,,,,
"[96013410, 270194324]",True,"['Piazza Caduti II° Risorgimento', 'Corso Ferdinando Dissegna']",secondary,False,123.49600000000001,"LINESTRING (8.2938205 46.1131432, 8.2943386 46.1139314, 8.2943699 46.1139789, 8.294402 46.1140783, 8.2944238 46.1141674)",,,,,,
94665325,True,Via Gibellino,residential,False,82.001,"LINESTRING (8.2910921 46.1117667, 8.2907618 46.1124677)",,,,,,
94665328,True,Via Fiume,residential,False,122.143,"LINESTRING (8.2949174 46.112148, 8.2934737 46.1126007)",,,,,,
94665329,False,Via Giuseppe Mazzini,residential,False,41.932,"LINESTRING (8.2949174 46.112148, 8.2947178 46.1117972)",,,,,,
94665329,False,Via Giuseppe Mazzini,residential,True,72.435,"LINESTRING (8.2949174 46.112148, 8.2952636 46.1127536)",,,,,,
35399087,True,Via Gian Giacomo Galletti,secondary,False,45.436,"LINESTRING (8.2925587 46.1122915, 8.2927971 46.1119178)",,,,,,
94665324,True,Via Marinai d'Italia,residential,False,127.227,"LINESTRING (8.2925587 46.1122915, 8.2910921 46.1117667)",,,,,,
94482130,False,Via Giacomo Trabucchi,unclassified,False,33.148,"LINESTRING (8.2952636 46.1127536, 8.2948629 46.1128618)",,,,,,
94482130,False,Via Giacomo Trabucchi,unclassified,True,63.735,"LINESTRING (8.2952636 46.1127536, 8.2960355 46.1125482)",,,,,,
94665329,False,Via Giuseppe Mazzini,residential,False,72.435,"LINESTRING (8.2952636 46.1127536, 8.2949174 46.112148)",,,,,,
94665329,False,Via Giuseppe Mazzini,residential,True,41.932,"LINESTRING (8.2947178 46.1117972, 8.2949174 46.112148)",,,,,,
94840146,True,Via Stefano Calpini,residential,False,115.665,"LINESTRING (8.2906214 46.1127564, 8.2919937 46.1131771)",,,,,,
94840158,True,Largo Madonna della Neve,residential,False,22.087,"LINESTRING (8.2906214 46.1127564, 8.2903532 46.1126865)",,,,,,
942113597,False,Via Ida Braggio Del longo,unclassified,False,67.04,"LINESTRING (8.2849998 46.1127868, 8.2855742 46.1132395)",,,,,,
94840155,True,Via Matterella,residential,False,118.729,"LINESTRING (8.2895494 46.1125435, 8.2894661 46.1124403, 8.2887968 46.1116119)",,,,,,
255481476,True,,tertiary,False,5.724,"LINESTRING (8.2860916 46.1133541, 8.2860705 46.1133415, 8.2860566 46.1133248, 8.2860544 46.113312)",,,roundabout,,,
94840161,False,Via Giovanni Mauro,unclassified,False,67.589,"LINESTRING (8.2847995 46.1166253, 8.2856385 46.1164486)",,,,,,
1156980089,True,,tertiary,False,2.509,"LINESTRING (8.2847995 46.1166253, 8.2847956 46.1166477)",,,roundabout,,,
95749752,False,Via Giovanni Battista Scapaccino,unclassified,False,13.641,"LINESTRING (8.2868222 46.1204979, 8.2869873 46.1204537)",,,,,,
662629449,False,Via Cassino,tertiary,True,221.64,"LINESTRING (8.2868222 46.1204979, 8.286754 46.1203772, 8.2861585 46.1193232, 8.2858682 46.1188093, 8.2857736 46.1186419)",,,,,,
94840136,True,Via Cassino,tertiary,False,66.351,"LINESTRING (8.2847956 46.1166477, 8.2847853 46.1166989, 8.2847853 46.1167303, 8.2848009 46.1167735, 8.2849977 46.117148, 8.2850055 46.1172183)",,,,,,
94840132,True,Via Francesco Baracca,residential,False,103.144,"LINESTRING (8.2852539 46.1155669, 8.2852425 46.1156189, 8.2852515 46.1156643, 8.2852783 46.1157366, 8.2856385 46.1164486)",,,,,,
94840162,False,Via Vittorio Alfieri,residential,True,81.87,"LINESTRING (8.285969 46.114523, 8.2864781 46.1143351, 8.2867799 46.1145986)",,,,,,
94665325,True,Via Gibellino,residential,False,33.877,"LINESTRING (8.2907618 46.1124677, 8.2906214 46.1127564)",,,,,,
94840137,False,Largo Madonna della Neve,unclassified,True,42.478,"LINESTRING (8.2907618 46.1124677, 8.2902124 46.1124973)",,,,,,
94840156,False,Via Cuneo,residential,True,58.531,"LINESTRING (8.2862251 46.1156437, 8.2857079 46.1152583)",,,,,,
887994178,False,Piazza Ettore Tibaldi,unclassified,False,12.347,"LINESTRING (8.2907543 46.1147255, 8.2907371 46.1146151)",,,,,,
94840140,True,Via Venezia,residential,False,113.97200000000001,"LINESTRING (8.2907543 46.1147255, 8.2903017 46.114864, 8.2903464 46.1150059, 8.2898549 46.1152761, 8.2898698 46.1153775)",,,,,,
887994178,False,Piazza Ettore Tibaldi,unclassified,True,34.525999999999996,"LINESTRING (8.2907543 46.1147255, 8.2907728 46.114829, 8.2908266 46.1150318)",,,,,,
94840142,True,Via Cesare Battisti,residential,False,12.319,"LINESTRING (8.2878864 46.1141762, 8.2877435 46.1142258)",,,,,,
94840154,False,Via Città di Lima,residential,False,21.39,"LINESTRING (8.2878864 46.1141762, 8.2876384 46.1140899)",,,,,,
94840154,False,Via Città di Lima,residential,True,35.866,"LINESTRING (8.2878864 46.1141762, 8.288083 46.1144338, 8.288104 46.1144613)",,,,,,
94840142,True,Via Cesare Battisti,residential,False,31.979,"LINESTRING (8.2855552 46.1153692, 8.2852539 46.1155669)",,,,,,
94840149,False,Via Boves,residential,False,60.081,"LINESTRING (8.2855552 46.1153692, 8.2849865 46.1149997)",,,,,,
95036292,False,Via Antonio Rosmini,residential,False,93.196,"LINESTRING (8.2906135 46.1143576, 8.2903437 46.1135406)",,,,,no,
95036292,False,Via Antonio Rosmini,residential,True,30.189999999999998,"LINESTRING (8.2906135 46.1143576, 8.2906511 46.1144484, 8.2907371 46.1146151)",,,,,no,
95036292,False,Via Antonio Rosmini,residential,False,11.405,"LINESTRING (8.2903437 46.1135406, 8.2903102 46.1134407)",,,,,no,
95036292,False,Via Antonio Rosmini,residential,True,93.196,"LINESTRING (8.2903437 46.1135406, 8.2906135 46.1143576)",,,,,no,
94840130,False,,residential,True,200.71599999999998,"LINESTRING (8.2903437 46.1135406, 8.2902975 46.1135596, 8.2881337 46.1144491, 8.288104 46.1144613)",,,,,,
94840158,True,Largo Madonna della Neve,residential,False,79.783,"LINESTRING (8.2903102 46.1134407, 8.2906214 46.1127564)",,,,,,
95036292,False,Via Antonio Rosmini,residential,True,11.405,"LINESTRING (8.2903102 46.1134407, 8.2903437 46.1135406)",,,,,no,
887994179,False,Largo Madonna della Neve,unclassified,True,64.306,"LINESTRING (8.2903102 46.1134407, 8.2898755 46.1129471)",,,,,no,
94840142,True,Via Cesare Battisti,residential,False,26.334,"LINESTRING (8.2867799 46.1145986, 8.2864892 46.114723)",,,,,,
94840162,False,Via Vittorio Alfieri,residential,False,81.87,"LINESTRING (8.2867799 46.1145986, 8.2864781 46.1143351, 8.285969 46.114523)",,,,,,
94840130,False,,residential,False,200.71599999999998,"LINESTRING (8.288104 46.1144613, 8.2881337 46.1144491, 8.2902975 46.1135596, 8.2903437 46.1135406)",,,,,,
94840154,False,Via Città di Lima,residential,False,35.866,"LINESTRING (8.288104 46.1144613, 8.288083 46.1144338, 8.2878864 46.1141762)",,,,,,
94840154,False,Via Città di Lima,residential,True,75.29599999999999,"LINESTRING (8.288104 46.1144613, 8.2882794 46.1147252, 8.2885153 46.1150755)",,,,,,
94840137,False,Largo Madonna della Neve,unclassified,False,23.673,"LINESTRING (8.2903532 46.1126865, 8.2902124 46.1124973)",,,,,,
94840158,True,Largo Madonna della Neve,residential,False,46.858,"LINESTRING (8.2903532 46.1126865, 8.2898755 46.1129471)",,,,,,
94840159,False,Via Giosuè Carducci,residential,True,165.663,"LINESTRING (8.2878596 46.115493, 8.287547 46.1151091, 8.2870081 46.1152598, 8.2864892 46.114723)",,,,,,
94840145,False,Via Cassino,tertiary,False,139.024,"LINESTRING (8.2850055 46.1172183, 8.2853758 46.1179117, 8.2854729 46.1180936, 8.2856317 46.1183908)",,,,,,
94840135,False,Via Pietro Nenni,residential,True,48.409,"LINESTRING (8.2856385 46.1164486, 8.285838 46.1168614)",,,,,,
94840161,False,Via Giovanni Mauro,unclassified,True,67.589,"LINESTRING (8.2856385 46.1164486, 8.2847995 46.1166253)",,,,,,
94840129,True,Via Giovanni Mauro,unclassified,False,224.28199999999998,"LINESTRING (8.2856385 46.1164486, 8.2876211 46.1159834, 8.2882719 46.1158122, 8.2883846 46.1157826)",,,,,,
94840137,False,Largo Madonna della Neve,unclassified,False,42.478,"LINESTRING (8.2902124 46.1124973, 8.2907618 46.1124677)",,,,,,
94840137,False,Largo Madonna della Neve,unclassified,True,23.673,"LINESTRING (8.2902124 46.1124973, 8.2903532 46.1126865)",,,,,,
334037315,False,Via Bozzetti,residential,False,48.859,"LINESTRING (8.2902124 46.1124973, 8.2901072 46.112064)",,,,,,
887994179,False,Largo Madonna della Neve,unclassified,False,64.306,"LINESTRING (8.2898755 46.1129471, 8.2903102 46.1134407)",,,,,no,
94840155,True,Via Matterella,residential,False,51.439,"LINESTRING (8.2898755 46.1129471, 8.2897147 46.1127481, 8.2895494 46.1125435)",,,,,,
1227106898,False,Via Bruno Canuto,residential,False,79.287,"LINESTRING (8.2898698 46.1153775, 8.2889232 46.1156565)",,,,2,,
35399087,True,Via Gian Giacomo Galletti,secondary,False,107.676,"LINESTRING (8.2919937 46.1131771, 8.2925587 46.1122915)",,,,,,
94840142,True,Via Cesare Battisti,residential,False,85.061,"LINESTRING (8.2877435 46.1142258, 8.2867799 46.1145986)",,,,,,
94840163,False,Via Filippo Corridoni,residential,True,17.146,"LINESTRING (8.2877435 46.1142258, 8.2876384 46.1140899)",,,,,,
94840142,True,Via Cesare Battisti,residential,False,17.047,"LINESTRING (8.2857079 46.1152583, 8.2855552 46.1153692)",,,,,,
94840156,False,Via Cuneo,residential,False,58.531,"LINESTRING (8.2857079 46.1152583, 8.2862251 46.1156437)",,,,,,
94840142,True,Via Cesare Battisti,residential,False,84.94999999999999,"LINESTRING (8.2864892 46.114723, 8.2863829 46.1147686, 8.2857079 46.1152583)",,,,,,
94840159,False,Via Giosuè Carducci,residential,False,165.663,"LINESTRING (8.2864892 46.114723, 8.2870081 46.1152598, 8.287547 46.1151091, 8.2878596 46.115493)",,,,,,
94840152,True,Via Giovanni Mauro,unclassified,False,49.598,"LINESTRING (8.2883846 46.1157826, 8.2884459 46.1159279, 8.2885653 46.1162107)",,,,,,
334053890,False,Via Giovanni Mauro,unclassified,False,43.18300000000001,"LINESTRING (8.2883846 46.1157826, 8.2884391 46.1157682, 8.2888323 46.1156478, 8.2888999 46.1156305)",,,,,,
94840149,False,Via Boves,residential,True,60.081,"LINESTRING (8.2849865 46.1149997, 8.2855552 46.1153692)",,,,,,
94840135,False,Via Pietro Nenni,residential,False,48.409,"LINESTRING (8.285838 46.1168614, 8.2856385 46.1164486)",,,,,,
94840154,False,Via Città di Lima,residential,True,68.464,"LINESTRING (8.2885153 46.1150755, 8.2888999 46.1156305)",,,,,,
94840153,True,Via Mattia Borgnis,residential,False,180.362,"LINESTRING (8.2885153 46.1150755, 8.2895009 46.1147396, 8.2900659 46.114547, 8.2906135 46.1143576)",,,,,,
94840154,False,Via Città di Lima,residential,False,75.29599999999999,"LINESTRING (8.2885153 46.1150755, 8.2882794 46.1147252, 8.288104 46.1144613)",,,,,,
662629451,False,Via Cassino,tertiary,False,29.987,"LINESTRING (8.2856317 46.1183908, 8.2857736 46.1186419)",,,,,,
94840145,False,Via Cassino,tertiary,True,139.024,"LINESTRING (8.2856317 46.1183908, 8.2854729 46.1180936, 8.2853758 46.1179117, 8.2850055 46.1172183)",,,,,,
887994178,False,Piazza Ettore Tibaldi,unclassified,True,12.347,"LINESTRING (8.2907371 46.1146151, 8.2907543 46.1147255)",,,,,,
94840143,True,Piazza Ettore Tibaldi,residential,False,23.746,"LINESTRING (8.2907371 46.1146151, 8.2907956 46.1146413, 8.291016 46.1147043)",,,,,,
95036292,False,Via Antonio Rosmini,residential,False,30.189999999999998,"LINESTRING (8.2907371 46.1146151, 8.2906511 46.1144484, 8.2906135 46.1143576)",,,,,no,
35399087,True,Via Gian Giacomo Galletti,secondary,False,115.42999999999999,"LINESTRING (8.291016 46.1147043, 8.2911221 46.1145245, 8.2916245 46.1137559)",,,,,,
94840143,True,Piazza Ettore Tibaldi,residential,False,39.244,"LINESTRING (8.291016 46.1147043, 8.2909382 46.1148491, 8.2908266 46.1150318)",,,,,,
"[95036296, 94840160]",True,"['Via degli Osci', 'Via Bruno Canuto']",unclassified,False,89.12200000000001,"LINESTRING (8.2908266 46.1150318, 8.2908614 46.1150742, 8.2906642 46.1151541, 8.2904136 46.1152298, 8.2898698 46.1153775)",,,,,,
887994178,False,Piazza Ettore Tibaldi,unclassified,False,34.525999999999996,"LINESTRING (8.2908266 46.1150318, 8.2907728 46.114829, 8.2907543 46.1147255)",,,,,,
95229902,True,Via Alcide De Gasperi,secondary,False,91.357,"LINESTRING (8.2947545 46.1168164, 8.2948258 46.1176365)",,,,,,
96660399,True,Via Antonio Gramsci,residential,False,42.406,"LINESTRING (8.2947545 46.1168164, 8.2952948 46.1167445)",,,,,,
95229877,True,Via Isonzo,unclassified,False,45.791,"LINESTRING (8.2948956 46.1184, 8.2954584 46.1182681)",,,,,,
95229902,True,Via Alcide De Gasperi,secondary,False,129.388,"LINESTRING (8.2948956 46.1184, 8.2950163 46.1195606)",,,,,,
95229913,False,Via Trieste,unclassified,True,73.516,"LINESTRING (8.2948956 46.1184, 8.2939898 46.1186071)",,,,,,
"[948631719, 95168015]",True,Via Camillo Prampolini,residential,False,128.244,"LINESTRING (8.2945651 46.1147508, 8.2952392 46.1145618, 8.2957345 46.1144439, 8.2959338 46.1143907, 8.2961305 46.1143683)",,,,,,
96013409,True,Corso Attilio Moneta,secondary,False,86.153,"LINESTRING (8.2945651 46.1147508, 8.2945705 46.1148046, 8.2946325 46.115422, 8.2946357 46.1154536, 8.2946408 46.1155238)",,,,,,
900367936,False,Via Castellazzo,secondary,True,71.49,"LINESTRING (8.2951014 46.120338, 8.2960258 46.1202851)",,,,,,
95250473,True,Via Castellazzo,secondary,False,171.769,"LINESTRING (8.2951014 46.120338, 8.2944104 46.1203849, 8.2928834 46.1204886)",,,,,,
95229872,False,Via Giuseppe Romita,unclassified,True,164.264,"LINESTRING (8.2894725 46.1175887, 8.2893906 46.1176238, 8.2893475 46.1176368, 8.288386 46.1179266, 8.288368 46.1179318, 8.287518 46.1181756)",,,,,,
334053891,False,Via Monte Grappa,residential,True,55.496,"LINESTRING (8.2894725 46.1175887, 8.289452 46.1175153, 8.2893292 46.1170996)",,,,,,
334053892,True,Via Monte Grappa,residential,False,52.465,"LINESTRING (8.2894725 46.1175887, 8.2895124 46.1177035, 8.289632 46.1180474)",,,,,,
95229872,False,Via Giuseppe Romita,unclassified,False,81.202,"LINESTRING (8.2865359 46.1184399, 8.287518 46.1181756)",,,,,,
360249362,False,Via Don Luigi Zoppetti,residential,True,221.104,"LINESTRING (8.2865359 46.1184399, 8.2875919 46.1202887)",,,,,,
95229872,False,Via Giuseppe Romita,unclassified,True,62.903,"LINESTRING (8.2865359 46.1184399, 8.2865111 46.1184465, 8.2857736 46.1186419)",,,,,,
332034470,True,Via Facchinetti,residential,False,74.094,"LINESTRING (8.2912708 46.1173691, 8.2903241 46.1174847)",,30,,,,
95229899,True,Piazza vittime dei lager nazi-fascisti,unclassified,False,36.852999999999994,"LINESTRING (8.2874555 46.1177661, 8.2875689 46.117904, 8.2875639 46.1179294, 8.2875578 46.1179602, 8.2875186 46.117995, 8.2874585 46.1180535)",,,,,,
95250457,False,Via Milano,residential,False,82.325,"LINESTRING (8.2941404 46.119611, 8.2930758 46.119671)",,,,,,
95250457,False,Via Milano,residential,True,67.743,"LINESTRING (8.2941404 46.119611, 8.2950163 46.1195606)",,,,,,
95229884,True,Via Dante Alighieri,residential,False,112.23100000000001,"LINESTRING (8.2941404 46.119611, 8.2940838 46.1192247, 8.2939898 46.1186071)",,,,,,
95749752,False,Via Giovanni Battista Scapaccino,unclassified,True,92.724,"LINESTRING (8.292682 46.1189049, 8.2915582 46.1192025)",,,,,,
95250459,True,Via Attilio Binda,secondary,False,38.122,"LINESTRING (8.292682 46.1189049, 8.2926753 46.1188675, 8.2926355 46.1185636)",,,,,,
95749752,False,Via Giovanni Battista Scapaccino,unclassified,False,85.595,"LINESTRING (8.2886284 46.1200058, 8.2896627 46.1197255)",,,,,,
95749752,False,Via Giovanni Battista Scapaccino,unclassified,True,61.149,"LINESTRING (8.2886284 46.1200058, 8.2878902 46.1202073)",,,,,,
95229883,True,Via Marzabotto,unclassified,False,220.77300000000002,"LINESTRING (8.2886284 46.1200058, 8.2881017 46.1191377, 8.2879394 46.1188702, 8.2878811 46.1187741, 8.2877802 46.1186078, 8.287518 46.1181756)",,,,,,
662629451,False,Via Cassino,tertiary,True,29.987,"LINESTRING (8.2857736 46.1186419, 8.2856317 46.1183908)",,,,,,
95229872,False,Via Giuseppe Romita,unclassified,False,62.903,"LINESTRING (8.2857736 46.1186419, 8.2865111 46.1184465, 8.2865359 46.1184399)",,,,,,
662629449,False,Via Cassino,tertiary,False,221.64,"LINESTRING (8.2857736 46.1186419, 8.2858682 46.1188093, 8.2861585 46.1193232, 8.286754 46.1203772, 8.2868222 46.1204979)",,,,,,
95229872,False,Via Giuseppe Romita,unclassified,True,81.202,"LINESTRING (8.287518 46.1181756, 8.2865359 46.1184399)",,,,,,
95229907,False,Piazza vittime dei lager nazi-fascisti,unclassified,False,14.331,"LINESTRING (8.287518 46.1181756, 8.2874585 46.1180535)",,,,,,
95229872,False,Via Giuseppe Romita,unclassified,False,164.26399999999998,"LINESTRING (8.287518 46.1181756, 8.288368 46.1179318, 8.288386 46.1179266, 8.2893475 46.1176368, 8.2893906 46.1176238, 8.2894725 46.1175887)",,,,,,
95229908,True,Piazza vittime dei lager nazi-fascisti,unclassified,False,14.013,"LINESTRING (8.2872119 46.1172877, 8.2873603 46.1172149)",,,,,,
95229899,True,Piazza vittime dei lager nazi-fascisti,unclassified,False,57.396,"LINESTRING (8.2872119 46.1172877, 8.2872643 46.1173304, 8.2874056 46.1177241, 8.2874555 46.1177661)",,,,,,
95229908,True,Piazza vittime dei lager nazi-fascisti,unclassified,False,11.465,"LINESTRING (8.2874564 46.1172936, 8.2873603 46.1172149)",,,,,,
95229889,True,Piazza vittime dei lager nazi-fascisti,unclassified,False,56.247000000000014,"LINESTRING (8.2874564 46.1172936, 8.2874521 46.117333, 8.2875263 46.1174874, 8.2875268 46.1176327, 8.287541 46.1176598, 8.287541 46.1177018, 8.2874555 46.1177661)",,,,,,
95229907,False,Piazza vittime dei lager nazi-fascisti,unclassified,True,14.331,"LINESTRING (8.2874585 46.1180535, 8.287518 46.1181756)",,,,,,
95229908,True,Piazza vittime dei lager nazi-fascisti,unclassified,False,95.938,"LINESTRING (8.2874585 46.1180535, 8.2870765 46.1173542, 8.2872119 46.1172877)",,,,,,
