osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,access,junction
544126588,2,SP665R,Strada Provinciale Massese,secondary,50,False,False,68.086,"LINESTRING (10.2640814 44.6160456, 10.2637896 44.6154696)",,,
135961218,,,,unclassified,,True,False,41.914,"LINESTRING (10.2640814 44.6160456, 10.2639971 44.6160049, 10.2639701 44.6159653, 10.263946 44.6159171, 10.2639137 44.6158749, 10.263857 44.615849, 10.2637445 44.6158582, 10.2637024 44.6158711)",,,
544126588,2,SP665R,Strada Provinciale Massese,secondary,50,False,True,78.059,"LINESTRING (10.2640814 44.6160456, 10.2642238 44.6162477, 10.2644366 44.6164901, 10.264585 44.6166481)",,,
544126588,2,SP665R,Strada Provinciale Massese,secondary,50,False,True,51.141,"LINESTRING (10.264585 44.6166481, 10.2650317 44.6169804)",,,
40149445,,,Via Antonio Fratti,residential,,False,False,28.326999999999998,"LINESTRING (10.264585 44.6166481, 10.264668 44.6166579, 10.2647212 44.6166526, 10.2647562 44.6166405, 10.2647679 44.6166307, 10.2647903 44.6166027, 10.2648009 44.6165762, 10.2648073 44.6165201)",,,
544126588,2,SP665R,Strada Provinciale Massese,secondary,50,False,False,78.059,"LINESTRING (10.264585 44.6166481, 10.2644366 44.6164901, 10.2642238 44.6162477, 10.2640814 44.6160456)",,,
139240103,,,Via Ottavio Ferrari,residential,,True,False,77.214,"LINESTRING (10.2679862 44.6136061, 10.2671595 44.6139747)",,,
24281352,2,,Via Roma,tertiary,50,False,False,120.87799999999999,"LINESTRING (10.2679862 44.6136061, 10.2685151 44.6142426, 10.2687694 44.6145393)",,,
24281352,2,,Via Roma,tertiary,50,False,True,75.854,"LINESTRING (10.2679862 44.6136061, 10.2675457 44.613064, 10.2675052 44.6130161)",,,
57162535,2,,Via Roma,secondary,50,False,True,81.234,"LINESTRING (10.2692553 44.6173833, 10.2690557 44.6167619, 10.2690449 44.6166691)",,,
79396949,1,,Via Venti Settembre,residential,30,True,False,89.62299999999999,"LINESTRING (10.2692553 44.6173833, 10.2688467 44.6169698, 10.2686444 44.6167061)",,,
47430657,,,Via Don Luigi Orsi,unclassified,,False,False,13.875,"LINESTRING (10.2631403 44.6149985, 10.2630619 44.6148869)",,,
66833012,,,Strada Mattaleto,unclassified,,False,True,94.237,"LINESTRING (10.2631403 44.6149985, 10.2632525 44.615177, 10.2633397 44.6153157, 10.2635835 44.6156848, 10.2636347 44.6157694)",,,
"[118222057, 135961189, 135961199]",,,Via Don Luigi Orsi,residential,,False,False,123.006,"LINESTRING (10.2631403 44.6149985, 10.2633459 44.6149204, 10.2636333 44.6148673, 10.2637877 44.6148673, 10.264272 44.615053, 10.2643726 44.6150766, 10.2644831 44.6150894, 10.2645848 44.6150895)",yes,,
494901112,,,Via Luigi Pellegri,residential,,True,False,27.626,"LINESTRING (10.2664593 44.6150648, 10.2663125 44.6148394)",,,
132471025,2,,Viale Vittorio Veneto,residential,50,False,False,192.224,"LINESTRING (10.2664593 44.6150648, 10.2667646 44.6150252, 10.2672534 44.6149149, 10.2678023 44.6147833, 10.2680595 44.6147244, 10.2687694 44.6145393)",,,
237102944,,,Via Antonio Fratti,residential,,False,True,68.816,"LINESTRING (10.2664593 44.6150648, 10.2663465 44.6150744, 10.2657415 44.6150449, 10.2655994 44.6150121)",,,
40149445,,,Via Antonio Fratti,residential,,False,False,159.40099999999998,"LINESTRING (10.2648073 44.6165201, 10.2645642 44.615902, 10.2645471 44.6155965, 10.2646948 44.61527, 10.264717 44.6152072, 10.264723 44.6151778, 10.264723 44.6151483, 10.2647092 44.6151321)",,,
40149445,,,Via Antonio Fratti,residential,,False,True,28.326999999999998,"LINESTRING (10.2648073 44.6165201, 10.2648009 44.6165762, 10.2647903 44.6166027, 10.2647679 44.6166307, 10.2647562 44.6166405, 10.2647212 44.6166526, 10.264668 44.6166579, 10.264585 44.6166481)",,,
40149447,,,,unclassified,,False,False,55.214999999999996,"LINESTRING (10.2648073 44.6165201, 10.2648583 44.616645, 10.2648594 44.6167079, 10.2648956 44.6168002, 10.2649221 44.6168623, 10.2649998 44.6169289, 10.2650317 44.6169804)",,,
544126588,2,SP665R,Strada Provinciale Massese,secondary,50,False,False,51.141,"LINESTRING (10.2650317 44.6169804, 10.264585 44.6166481)",,,
40149447,,,,unclassified,,False,True,55.214999999999996,"LINESTRING (10.2650317 44.6169804, 10.2649998 44.6169289, 10.2649221 44.6168623, 10.2648956 44.6168002, 10.2648594 44.6167079, 10.2648583 44.616645, 10.2648073 44.6165201)",,,
24281352,2,,Via Roma,tertiary,50,False,True,120.87799999999999,"LINESTRING (10.2687694 44.6145393, 10.2685151 44.6142426, 10.2679862 44.6136061)",,,
57162535,2,,Via Roma,secondary,50,False,False,237.84299999999996,"LINESTRING (10.2687694 44.6145393, 10.2688074 44.6147695, 10.2688966 44.6153904, 10.2689887 44.6161844, 10.2690449 44.6166691)",,,
57162553,2,,Via Micheli,secondary,50,False,False,56.95100000000001,"LINESTRING (10.2687694 44.6145393, 10.2692177 44.6143755, 10.2694054 44.6143)",,,
132471025,2,,Viale Vittorio Veneto,residential,50,False,True,192.224,"LINESTRING (10.2687694 44.6145393, 10.2680595 44.6147244, 10.2678023 44.6147833, 10.2672534 44.6149149, 10.2667646 44.6150252, 10.2664593 44.6150648)",,,
237102934,,,Via fratelli Toschi,residential,,False,True,33.105000000000004,"LINESTRING (10.263959 44.6126428, 10.2636078 44.6127311, 10.2636009 44.6127633)",,,
"[130204898, 494901375]",,,"['Via Carlo Colombo', 'Via Giuseppe Verdi']",residential,,False,False,215.096,"LINESTRING (10.263959 44.6126428, 10.263656 44.6123315, 10.2636153 44.6119244, 10.2639339 44.6118871, 10.2652213 44.6119345)",,,
"[130204898, 494901375]",,,"['Via Carlo Colombo', 'Via Giuseppe Verdi']",residential,,False,True,215.096,"LINESTRING (10.2652213 44.6119345, 10.2639339 44.6118871, 10.2636153 44.6119244, 10.263656 44.6123315, 10.263959 44.6126428)",,,
544217841,,,Via del Popolo,residential,,False,False,106.528,"LINESTRING (10.2652213 44.6119345, 10.265296 44.6111987, 10.2652354 44.611083, 10.2651635 44.6110008)",,,
138271075,1,,Via Guglielmo Marconi,residential,50,True,False,195.307,"LINESTRING (10.2651473 44.610227, 10.2672646 44.6093253)",,,
545538846,,,Piazza Filippo Corridoni,residential,,False,False,27.403,"LINESTRING (10.2651473 44.610227, 10.2653358 44.6104337)",,,
135966924,2,,Via Martiri della Libertà,residential,50,False,False,94.346,"LINESTRING (10.2672646 44.6093253, 10.2678373 44.6100694)",,,
130204571,,,Via del Popolo,residential,,True,False,32.802,"LINESTRING (10.265134 44.613069, 10.2650619 44.6127785)",,,
79396964,,,Via Faustino Tanara,residential,,False,False,100.00999999999999,"LINESTRING (10.265134 44.613069, 10.265542 44.6128741, 10.2658907 44.6127075, 10.2661831 44.6125678)",,,
24281352,2,,Via Roma,tertiary,50,False,True,56.758,"LINESTRING (10.2668397 44.6122291, 10.2664694 44.611792)",,,
79396964,,,Via Faustino Tanara,residential,,False,True,64.185,"LINESTRING (10.2668397 44.6122291, 10.2661831 44.6125678)",,,
130205426,2,,Via Cesare Battisti,residential,50,False,False,103.74,"LINESTRING (10.2668397 44.6122291, 10.2678842 44.6116656)",,,
24281352,2,,Via Roma,tertiary,50,False,False,102.143,"LINESTRING (10.2668397 44.6122291, 10.2668987 44.6122988, 10.2675052 44.6130161)",,,
130205426,2,,Via Cesare Battisti,residential,50,False,True,82.619,"LINESTRING (10.268716 44.6112168, 10.2678842 44.6116656)",,,
135966924,2,,Via Martiri della Libertà,residential,50,False,True,54.218,"LINESTRING (10.268716 44.6112168, 10.2683871 44.6107891)",,,
135966924,2,,Via Martiri della Libertà,residential,50,False,False,144.16899999999998,"LINESTRING (10.268716 44.6112168, 10.2689983 44.6114946, 10.2694145 44.6120557, 10.2696413 44.612331)",,,
130204470,,,Via dei Mille,residential,,False,True,76.97,"LINESTRING (10.2636867 44.6086141, 10.2628323 44.6089445)",,,
188983304,2,,Via Fanti d'Italia,tertiary,50,False,False,179.247,"LINESTRING (10.2636867 44.6086141, 10.2639168 44.6090066, 10.2645206 44.6101127)",,,
130204470,,,Via dei Mille,residential,,False,False,69.901,"LINESTRING (10.2620564 44.6092446, 10.2628323 44.6089445)",,,
130204470,,,Via dei Mille,residential,,False,False,76.97,"LINESTRING (10.2628323 44.6089445, 10.2636867 44.6086141)",,,
130204470,,,Via dei Mille,residential,,False,True,69.901,"LINESTRING (10.2628323 44.6089445, 10.2620564 44.6092446)",,,
130204569,,,Via Nino Bixio,residential,,False,True,175.86100000000002,"LINESTRING (10.2628323 44.6089445, 10.2635409 44.6102554, 10.2636482 44.610415)",,,
1131610621,,,,residential,,True,False,6.421,"LINESTRING (10.2650764 44.6110017, 10.2651245 44.6109552)",,,
130204899,,,Via venticinque Aprile,residential,,False,True,135.297,"LINESTRING (10.2650764 44.6110017, 10.264619 44.611141, 10.2641974 44.6111941, 10.2634726 44.611406)",,,
130204899,,,Via venticinque Aprile,residential,,False,False,135.297,"LINESTRING (10.2634726 44.611406, 10.2641974 44.6111941, 10.264619 44.611141, 10.2650764 44.6110017)",,,
79396964,,,Via Faustino Tanara,residential,,False,False,64.185,"LINESTRING (10.2661831 44.6125678, 10.2668397 44.6122291)",,,
79396964,,,Via Faustino Tanara,residential,,False,True,100.00999999999999,"LINESTRING (10.2661831 44.6125678, 10.2658907 44.6127075, 10.265542 44.6128741, 10.265134 44.613069)",,,
130205425,,,Via Clodoaldo Leoni,residential,,True,False,94.141,"LINESTRING (10.2661831 44.6125678, 10.265921 44.6124583, 10.265841 44.6124644, 10.2655797 44.6125293, 10.2650942 44.6126774)",,,
130204571,,,Via del Popolo,residential,,True,False,83.35,"LINESTRING (10.2650942 44.6126774, 10.2652019 44.6122178, 10.2652213 44.6119345)",,,
79396949,1,,Via Venti Settembre,residential,30,True,False,255.295,"LINESTRING (10.2686444 44.6167061, 10.2685591 44.616595, 10.2680622 44.6160284, 10.2673779 44.6156493, 10.2668157 44.615366, 10.2664593 44.6150648)",,,
132472092,,,Via Cotti,residential,,False,False,205.847,"LINESTRING (10.2686444 44.6167061, 10.2667289 44.616425, 10.2666012 44.6164231, 10.2664242 44.6164498, 10.2661138 44.6165418)",,,
132471022,,,Via Arturo Toscanini,residential,,False,False,118.518,"LINESTRING (10.264167 44.6137458, 10.2636177 44.6128349, 10.2635954 44.6127891, 10.2636009 44.6127633)",,,
132471022,,,Via Arturo Toscanini,residential,,False,True,152.66000000000003,"LINESTRING (10.264167 44.6137458, 10.2644148 44.6141302, 10.2646562 44.614439, 10.2647124 44.6145547, 10.2647215 44.6146489, 10.2647185 44.6148063, 10.2647122 44.6149421, 10.2646997 44.6149931, 10.2646884 44.6150268)",,,
135961203,,,Via Dante Alighieri,residential,,True,False,93.08500000000001,"LINESTRING (10.264167 44.6137458, 10.2649606 44.6134927, 10.2652495 44.6134201)",,,
135961198,,,,residential,,False,False,117.455,"LINESTRING (10.2621969 44.6138962, 10.2607311 44.6140605)",,,
47430657,,,Via Don Luigi Orsi,unclassified,,False,False,50.572,"LINESTRING (10.2621969 44.6138962, 10.2620992 44.6137726, 10.2619905 44.613682, 10.2618156 44.6136098, 10.2617455 44.6136108)",,,
