osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,junction,tunnel
260077126,True,1,SP161,Corso Roma,secondary,50,False,18.178,"LINESTRING (7.4977169 44.6418524, 7.497696 44.6420152)",,,
260077129,False,2,SP161,Corso Roma,secondary,50,False,162.315,"LINESTRING (7.4977169 44.6418524, 7.4979458 44.6411893, 7.4981233 44.6408156, 7.4982703 44.6406183, 7.4983787 44.6404791)",,,
260077129,False,2,SP161,Corso Roma,secondary,50,True,13.856,"LINESTRING (7.4985579 44.6402776, 7.4984565 44.6403792)",,,
638164742,True,,,Corso Piemonte,unclassified,,False,37.642,"LINESTRING (7.4874173 44.6465425, 7.4878771 44.6464554)",,,
76449102,False,,,Via Monsignor Savio,residential,,False,45.198,"LINESTRING (7.493098 44.6424856, 7.4929937 44.6424426, 7.4926312 44.642252)",,,
76449102,False,,,Via Monsignor Savio,residential,,True,100.63499999999999,"LINESTRING (7.493098 44.6424856, 7.4931635 44.6425223, 7.4933862 44.6426596, 7.4939191 44.6428682, 7.4940368 44.6429099, 7.4941749 44.6429588)",,,
133742222,False,1,,Corso Quattro Novembre,residential,30,False,69.444,"LINESTRING (7.4942287 44.6402521, 7.4949209 44.6406361)",yes,,
76449101,True,,,Via Mortara,residential,,False,255.788,"LINESTRING (7.4926312 44.642252, 7.4938525 44.6407289, 7.4941698 44.6403268, 7.4942287 44.6402521)",,,
76449102,False,,,Via Monsignor Savio,residential,,False,61.945,"LINESTRING (7.4926312 44.642252, 7.4925893 44.6422358, 7.4919428 44.6419866)",,,
76449102,False,,,Via Monsignor Savio,residential,,True,45.198,"LINESTRING (7.4926312 44.642252, 7.4929937 44.6424426, 7.493098 44.6424856)",,,
76449102,False,,,Via Monsignor Savio,residential,,False,23.076,"LINESTRING (7.4919428 44.6419866, 7.4916525 44.6420067)",,,
76449102,False,,,Via Monsignor Savio,residential,,True,61.945,"LINESTRING (7.4919428 44.6419866, 7.4925893 44.6422358, 7.4926312 44.642252)",,,
76449102,False,,,Via Monsignor Savio,residential,,True,23.076,"LINESTRING (7.4916525 44.6420067, 7.4919428 44.6419866)",,,
133861281,True,,,Via Giambattista Bodoni,residential,,False,177.572,"LINESTRING (7.4916525 44.6420067, 7.4916673 44.6418783, 7.4917079 44.6415266, 7.4917244 44.6413798, 7.4917018 44.6411826, 7.4916834 44.641006, 7.4916404 44.6405272, 7.4916447 44.640414)",,,
