osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes,bridge,access,width
95497817,tertiary,,,False,True,123.17999999999999,"LINESTRING (9.932111 45.5366618, 9.9321272 45.5365932, 9.9322149 45.5362219, 9.9322432 45.5360843, 9.9322641 45.5359301, 9.9322646 45.5358939, 9.932247 45.5357876, 9.9322349 45.5357369, 9.932194 45.5355659)",Viale Mellino Mellini,2,,,
37910348,secondary,50,roundabout,True,False,16.19,"LINESTRING (9.9316786 45.5386404, 9.9317038 45.5386513, 9.9317241 45.5386665, 9.931738 45.5386849, 9.9317445 45.5387052, 9.9317433 45.538726, 9.9317343 45.5387458, 9.9317182 45.5387633)",,,,,
43452791,tertiary,,,False,True,42.257999999999996,"LINESTRING (9.9316786 45.5386404, 9.9317207 45.5385493, 9.9317455 45.5384328, 9.9317831 45.5382684)",Viale Mellino Mellini,,,,
43452791,tertiary,,,False,False,42.257999999999996,"LINESTRING (9.9317831 45.5382684, 9.9317455 45.5384328, 9.9317207 45.5385493, 9.9316786 45.5386404)",Viale Mellino Mellini,,,,
43452791,tertiary,,,False,True,103.11099999999999,"LINESTRING (9.9317831 45.5382684, 9.9318622 45.5378944, 9.9319111 45.5376494, 9.9319592 45.5374277, 9.9319759 45.537351)",Viale Mellino Mellini,,,,
"[295646080, 310053514, 310053516]",residential,,,False,True,238.595,"LINESTRING (9.9317831 45.5382684, 9.9318256 45.5382712, 9.9318654 45.5382739, 9.9319642 45.5382795, 9.9324146 45.5383069, 9.9324717 45.5383093, 9.9326304 45.538318, 9.9327121 45.5383224, 9.9328677 45.5383309, 9.9329101 45.537936, 9.9329243 45.5378116, 9.9329183 45.5376954, 9.9329456 45.5374263, 9.9329938 45.5369509)",Viale Mellini Traversa 1,,yes,,
37910324,tertiary,,roundabout,True,False,11.143,"LINESTRING (9.9273289 45.5390453, 9.927281 45.5390512, 9.9272342 45.5390471, 9.9271909 45.5390338)",,,,,
"[295646080, 310053514, 310053516]",residential,,,False,False,238.59500000000003,"LINESTRING (9.9329938 45.5369509, 9.9329456 45.5374263, 9.9329183 45.5376954, 9.9329243 45.5378116, 9.9329101 45.537936, 9.9328677 45.5383309, 9.9327121 45.5383224, 9.9326304 45.538318, 9.9324717 45.5383093, 9.9324146 45.5383069, 9.9319642 45.5382795, 9.9318654 45.5382739, 9.9318256 45.5382712, 9.9317831 45.5382684)",Viale Mellini Traversa 1,,yes,,
37910324,tertiary,,roundabout,True,False,14.228000000000002,"LINESTRING (9.9271885 45.538841, 9.9272299 45.5388275, 9.927275 45.5388225, 9.9273203 45.5388265, 9.9273623 45.5388391)",,,,,
37910327,tertiary,,,True,False,32.939,"LINESTRING (9.9271885 45.538841, 9.9272922 45.5386923, 9.9273353 45.5385651)",,,,,
37910324,tertiary,,roundabout,True,False,8.316,"LINESTRING (9.9273623 45.5388391, 9.9273978 45.5388596, 9.9274238 45.5388861, 9.9274299 45.5388956)",,,,,
37910324,tertiary,,roundabout,True,False,20.514,"LINESTRING (9.9274299 45.5388956, 9.9274381 45.5389167, 9.9274398 45.5389488, 9.9274286 45.53898, 9.9274046 45.5390085, 9.92737 45.5390311, 9.9273289 45.5390453)",,,,,
563731655,tertiary,,,True,False,24.149,"LINESTRING (9.9274299 45.5388956, 9.9275593 45.5390243, 9.9276038 45.5390753)",Via San Bernardino,,,,
37910330,secondary,50,roundabout,True,False,10.288999999999998,"LINESTRING (9.9274405 45.5384863, 9.9274577 45.5384917, 9.9274728 45.5384997, 9.9274849 45.5385098, 9.9274936 45.5385215, 9.9274984 45.5385343, 9.927499 45.5385475, 9.9274954 45.5385605)",,,,,
295826867,residential,,,False,True,39.674,"LINESTRING (9.9274405 45.5384863, 9.9274597 45.5384431, 9.9274751 45.5384127, 9.9274894 45.5383937, 9.927549 45.5383142, 9.9276604 45.5381654)",Via Giacomo Mateotti,,,,
37910330,secondary,50,roundabout,True,False,9.235,"LINESTRING (9.927432 45.5386011, 9.9274083 45.5386023, 9.9273851 45.5385988, 9.9273642 45.538591, 9.9273471 45.5385795, 9.9273353 45.5385651)",,,,,
37910333,tertiary,,,True,False,27.808999999999997,"LINESTRING (9.927432 45.5386011, 9.9273601 45.5387148, 9.9273477 45.5387685, 9.9273623 45.5388391)",,,,,
37910330,secondary,50,roundabout,True,False,5.652,"LINESTRING (9.9273353 45.5385651, 9.9273296 45.5385486, 9.9273307 45.5385317, 9.9273386 45.5385157)",,,,,
37910330,secondary,50,roundabout,True,False,7.005,"LINESTRING (9.9274954 45.5385605, 9.9274883 45.5385721, 9.9274779 45.5385824, 9.9274646 45.5385909, 9.9274491 45.5385972, 9.927432 45.5386011)",,,,,
37910341,secondary,50,,False,False,49.312,"LINESTRING (9.9274954 45.5385605, 9.927628 45.5385793, 9.9280603 45.5386343, 9.928118 45.538641)",Viale Cesare Battisti,,,,
37910341,secondary,50,,False,True,159.789,"LINESTRING (9.9301435 45.5385929, 9.9300117 45.538608, 9.9290505 45.5387181, 9.9289186 45.5387279, 9.9288182 45.5387263, 9.9287143 45.5387189, 9.9284163 45.5386806, 9.928118 45.538641)",Viale Cesare Battisti,,,,
37910342,secondary,50,roundabout,True,False,10.57,"LINESTRING (9.9301435 45.5385929, 9.9301489 45.5385694, 9.9301643 45.5385482, 9.930188 45.5385312, 9.9302179 45.5385201)",Piazza Cavour,,,,
37910342,secondary,50,roundabout,True,False,15.817,"LINESTRING (9.9302179 45.5385201, 9.9302512 45.5385157, 9.9302848 45.5385186, 9.9303156 45.5385284, 9.9303408 45.5385442, 9.930358 45.5385646, 9.9303657 45.5385877)",Piazza Cavour,,,,
61455647,residential,,,False,False,62.494,"LINESTRING (9.9302179 45.5385201, 9.9301857 45.5384794, 9.930177 45.5384458, 9.9301506 45.5380164, 9.9301474 45.5379649)",Piazza Martiri della Libertà,,,,
37910346,secondary,50,,False,False,17.406,"LINESTRING (9.9303657 45.5385877, 9.9305884 45.5386008)",Viale Giuseppe Mazzini,,,,
37910342,secondary,50,roundabout,True,False,19.077999999999996,"LINESTRING (9.9303657 45.5385877, 9.9303638 45.5386091, 9.9303536 45.5386293, 9.930336 45.5386469, 9.9303122 45.5386604, 9.9302841 45.5386688, 9.9302537 45.5386716, 9.9302234 45.5386684, 9.9301955 45.5386596)",Piazza Cavour,,,,
37910348,secondary,50,roundabout,True,False,19.036,"LINESTRING (9.9315221 45.5387271, 9.931521 45.5387027, 9.9315305 45.5386791, 9.93155 45.5386588, 9.9315773 45.5386436, 9.93161 45.5386351, 9.9316449 45.538634, 9.9316786 45.5386404)",,,,,
295618383,secondary,50,,False,True,74.54,"LINESTRING (9.9315221 45.5387271, 9.9313949 45.5387354, 9.9310853 45.5386851, 9.9310039 45.5386716, 9.9309051 45.5386551, 9.9306661 45.5386104, 9.9305884 45.5386008)",Viale Giuseppe Mazzini,,,,
"[297575580, 37899262]",secondary,50,,False,False,91.21000000000001,"LINESTRING (9.9317182 45.5387633, 9.9318703 45.53883, 9.9319246 45.5388402, 9.932028 45.5388595, 9.9325408 45.5389556, 9.9328283 45.5390094)",Viale Giuseppe Mazzini,,,,
37910348,secondary,50,roundabout,True,False,19.609,"LINESTRING (9.9317182 45.5387633, 9.931692 45.5387791, 9.9316602 45.5387886, 9.9316258 45.5387909, 9.931592 45.5387857, 9.931567 45.5387762, 9.9315463 45.5387627, 9.931531 45.538746, 9.9315221 45.5387271)",,,,,
43452793,tertiary,,roundabout,True,False,11.851,"LINESTRING (9.9321835 45.5367306, 9.9321779 45.5367516, 9.9321634 45.5367703, 9.9321415 45.5367851, 9.9321142 45.5367945, 9.9320841 45.5367977)",,,,,
"[457324516, 297019613]",residential,,,False,True,32.223,"LINESTRING (9.9321835 45.5367306, 9.9322824 45.5367265, 9.9323581 45.5367233, 9.9325942 45.5366982)",Via delle Battaglie,,,,
43452815,residential,,,False,False,128.136,"LINESTRING (9.9325942 45.5366982, 9.933037 45.5366485, 9.9331429 45.5366391, 9.9333544 45.5366202, 9.9337782 45.5365901, 9.9340962 45.5365779, 9.9342283 45.5365729)",Via delle Battaglie,,,,
298061957,residential,,,False,True,37.642,"LINESTRING (9.9325942 45.5366982, 9.9326013 45.536754, 9.9326086 45.5368121, 9.9326174 45.5368811, 9.932637 45.5370354)",Viale Mellino Mellini,,,,
"[457324516, 297019613]",residential,,,False,False,32.223,"LINESTRING (9.9325942 45.5366982, 9.9323581 45.5367233, 9.9322824 45.5367265, 9.9321835 45.5367306)",Via delle Battaglie,,,,
61455654,tertiary,50,roundabout,True,False,13.293,"LINESTRING (9.9257679 45.5348375, 9.9257774 45.5348145, 9.9257972 45.5347951, 9.9258251 45.5347812, 9.9258578 45.5347746, 9.9258919 45.534776)",,,,,
295514668,tertiary,,,False,True,111.659,"LINESTRING (9.9257679 45.5348375, 9.9257126 45.534835, 9.925656 45.5348238, 9.9252958 45.5346965, 9.9247608 45.5344661, 9.9247254 45.5344441, 9.9246822 45.5344028, 9.9246508 45.5343485, 9.9246361 45.5342907)",Via Maffoni,,,,
61455654,tertiary,50,roundabout,True,False,11.848,"LINESTRING (9.9258919 45.534776, 9.9259202 45.5347837, 9.925944 45.534797, 9.9259612 45.5348146, 9.9259701 45.534835, 9.9259701 45.5348563)",,,,,
61455656,tertiary,50,,False,False,277.28299999999996,"LINESTRING (9.9258919 45.534776, 9.9259175 45.5347032, 9.9259478 45.534644, 9.9259909 45.5345867, 9.9261693 45.5344571, 9.9262828 45.5343797, 9.9265149 45.5342519, 9.9266426 45.5341874, 9.9268406 45.5341081, 9.9271009 45.5340151, 9.9272473 45.5339695, 9.927419 45.533922, 9.9275747 45.5338865, 9.9276944 45.5338663, 9.9279061 45.5338507, 9.9281409 45.5338604, 9.9282962 45.5338818, 9.9284793 45.533926, 9.9287021 45.5340015, 9.928883 45.5340661)",Viale Pietro Cadeo,,,,
26852251,tertiary,50,,True,False,223.254,"LINESTRING (9.9258415 45.5349144, 9.9258103 45.5350209, 9.9256956 45.5354663, 9.925603 45.5358092, 9.9255898 45.5359465, 9.9255784 45.5361578, 9.9256286 45.5365644, 9.925636 45.5366244, 9.9256488 45.5367986, 9.9256472 45.5368254, 9.9256459 45.536846, 9.9256139 45.5368997)",Viale Giuseppe Teosa,,,,
61455654,tertiary,50,roundabout,True,False,11.156000000000002,"LINESTRING (9.9258415 45.5349144, 9.9258153 45.5349062, 9.9257934 45.5348933, 9.9257774 45.5348767, 9.9257687 45.5348576, 9.9257679 45.5348375)",,,,,
255966255,secondary,30,,False,False,15.943,"LINESTRING (9.9256486 45.537041, 9.9256139 45.5368997)",Via Milano,,,,
"[273787409, 273787410, 61455655]",residential,,,True,False,53.077,"LINESTRING (9.9256486 45.537041, 9.9257451 45.5370246, 9.9257753 45.5370199, 9.9259074 45.537003, 9.9263213 45.5369678)",Via Marengo,,yes,yes,
295832564,tertiary,30,,True,False,138.75400000000002,"LINESTRING (9.9256486 45.537041, 9.9255151 45.5370655, 9.9254206 45.5370835, 9.9253131 45.5371028, 9.9252366 45.5371166, 9.9249915 45.5371613, 9.9247375 45.5372077, 9.9247205 45.5372108, 9.9247159 45.5372116, 9.9246782 45.53722, 9.9243828 45.5372859, 9.924176 45.5373285, 9.9240856 45.5373472, 9.9240728 45.5373498, 9.9240172 45.5373676, 9.9240129 45.5373689, 9.9239399 45.53739)",Via Santissima Trinità,,,,
"[456366185, 587922916]",secondary,50,,False,True,98.622,"LINESTRING (9.9256486 45.537041, 9.9256655 45.5370863, 9.9257912 45.5373789, 9.925906 45.537646, 9.9260046 45.5378921)",Viale Giuseppe Teosa,,,,
61455656,tertiary,50,,False,True,277.28299999999996,"LINESTRING (9.928883 45.5340661, 9.9287021 45.5340015, 9.9284793 45.533926, 9.9282962 45.5338818, 9.9281409 45.5338604, 9.9279061 45.5338507, 9.9276944 45.5338663, 9.9275747 45.5338865, 9.927419 45.533922, 9.9272473 45.5339695, 9.9271009 45.5340151, 9.9268406 45.5341081, 9.9266426 45.5341874, 9.9265149 45.5342519, 9.9262828 45.5343797, 9.9261693 45.5344571, 9.9259909 45.5345867, 9.9259478 45.534644, 9.9259175 45.5347032, 9.9258919 45.534776)",Viale Pietro Cadeo,,,,
61455657,tertiary,50,roundabout,True,False,4.851,"LINESTRING (9.928883 45.5340661, 9.9289055 45.534051, 9.9289333 45.5340412)",,,,,
61455657,tertiary,50,roundabout,True,False,15.609,"LINESTRING (9.9289366 45.5341799, 9.9289064 45.5341699, 9.9288823 45.5341536, 9.9288669 45.5341329, 9.9288617 45.5341098, 9.9288673 45.5340867, 9.928883 45.5340661)",,,,,
61455638,tertiary,50,,False,False,212.10999999999999,"LINESTRING (9.9290684 45.5341047, 9.9292196 45.5341173, 9.9298614 45.5342417, 9.9302064 45.534321, 9.9307134 45.5344583, 9.9308439 45.5345044, 9.930979 45.5345476, 9.9311038 45.5345903, 9.9312132 45.5346239, 9.9315432 45.5347252, 9.9316211 45.5347491)",Viale Francesco Bonatelli,,,,
61455657,tertiary,50,roundabout,True,False,15.47,"LINESTRING (9.9290684 45.5341047, 9.9290656 45.5341278, 9.9290526 45.5341491, 9.9290306 45.5341664, 9.9290019 45.534178, 9.9289694 45.5341827, 9.9289366 45.5341799)",,,,,
61455638,tertiary,50,,False,False,8.639,"LINESTRING (9.9316211 45.5347491, 9.9317199 45.5347844)",Viale Francesco Bonatelli,,,,
61455638,tertiary,50,,False,True,212.11,"LINESTRING (9.9316211 45.5347491, 9.9315432 45.5347252, 9.9312132 45.5346239, 9.9311038 45.5345903, 9.930979 45.5345476, 9.9308439 45.5345044, 9.9307134 45.5344583, 9.9302064 45.534321, 9.9298614 45.5342417, 9.9292196 45.5341173, 9.9290684 45.5341047)",Viale Francesco Bonatelli,,,,
187949713,tertiary_link,,,True,False,22.929000000000002,"LINESTRING (9.9316211 45.5347491, 9.931711 45.53475, 9.931767 45.5347343, 9.9317945 45.5347042, 9.9318139 45.5346743, 9.931833 45.5346448)",,1,,,
61455635,residential,,,True,False,29.979,"LINESTRING (9.9313071 45.5354475, 9.930997 45.5356072)",Via Zeveto,,,yes,
95507537,residential,,,True,False,41.838,"LINESTRING (9.9313071 45.5354475, 9.9313558 45.5354743, 9.931675 45.5357209)",Via Faustini,,,,
314072260,residential,,,True,False,20.85,"LINESTRING (9.9282118 45.5357708, 9.9284175 45.5358908)",Via Cortezzano,,,,
314072260,residential,,,True,False,77.72800000000001,"LINESTRING (9.9263359 45.5356046, 9.9265729 45.5356152, 9.9268449 45.5356062, 9.9273306 45.5356405)",Via Cortezzano,,,,
314072287,residential,,,False,True,69.09100000000001,"LINESTRING (9.9263359 45.5356046, 9.9263108 45.5354699, 9.9263172 45.5350603, 9.9262959 45.5349859)",Via Cortezzano,,,yes,
111855309,residential,,,True,False,69.773,"LINESTRING (9.9286275 45.5371312, 9.9285849 45.5371049, 9.9284805 45.5369844, 9.9283719 45.5368472, 9.928286 45.5366997, 9.928236 45.5365739)",Via Ventisei Aprile,,,,
589332856,residential,,,False,True,27.491,"LINESTRING (9.9286275 45.5371312, 9.9285651 45.5371973, 9.9283524 45.5372749)",Via Marengo,,,,
61455655,residential,,,True,False,111.833,"LINESTRING (9.9269516 45.5370654, 9.9272549 45.5371233, 9.927834 45.5372317, 9.9283524 45.5372749)",Via Marengo,,,,
95513824,residential,,,True,False,150.254,"LINESTRING (9.9269516 45.5370654, 9.9270125 45.536573, 9.9281139 45.5365754, 9.9281928 45.5365744, 9.928236 45.5365739)",Via Cardinale Rangoni,,,,
61455655,residential,,,True,False,11.047,"LINESTRING (9.9263213 45.5369678, 9.9264598 45.5369892)",Via Marengo,,,,
95497831,residential,,,True,False,75.408,"LINESTRING (9.9263213 45.5369678, 9.9263611 45.536734, 9.9263491 45.5364531, 9.9263239 45.5362924)",Via Isidoro Clario,,,,
61455648,residential,,,True,False,6.32,"LINESTRING (9.9283524 45.5372749, 9.9283974 45.5373222)",Via Giacomo Mateotti,,,,
589332856,residential,,,False,False,27.491,"LINESTRING (9.9283524 45.5372749, 9.9285651 45.5371973, 9.9286275 45.5371312)",Via Marengo,,,,
111855309,residential,,,True,False,60.927,"LINESTRING (9.9293888 45.5370897, 9.9292977 45.5371235, 9.92917 45.537142, 9.9289205 45.5371633, 9.9287092 45.5371474, 9.9286275 45.5371312)",Via Ventisei Aprile,,,,
61455647,residential,,,False,True,31.818,"LINESTRING (9.9301305 45.537679, 9.9301474 45.5379649)",Piazza Martiri della Libertà,,,,
61455647,residential,,,False,False,77.36500000000001,"LINESTRING (9.9301305 45.537679, 9.930341 45.5377017, 9.9311116 45.5377878)",Piazza Martiri della Libertà,,,,
295531404,residential,,,True,False,87.62899999999999,"LINESTRING (9.9301305 45.537679, 9.9300046 45.5376107, 9.9299315 45.5375521, 9.9296124 45.5372889, 9.9293888 45.5370897)",Via Villatico,,,yes,
61455647,residential,,,False,True,77.36500000000001,"LINESTRING (9.9311116 45.5377878, 9.930341 45.5377017, 9.9301305 45.537679)",Piazza Martiri della Libertà,,,,
95497862,residential,,,False,True,160.08300000000003,"LINESTRING (9.9302077 45.5394919, 9.9302231 45.5395252, 9.9302738 45.5396352, 9.9303352 45.5397681, 9.9303808 45.53995, 9.9304229 45.5401178, 9.9304348 45.5401436, 9.9304738 45.5402282, 9.9305259 45.5403438, 9.9305814 45.5404588, 9.9306852 45.5406792, 9.9307762 45.5408726)",Via San Rocco,,,,
131888688,residential,,,True,False,143.475,"LINESTRING (9.9302077 45.5394919, 9.9300574 45.5395974, 9.9298459 45.5396796, 9.9296139 45.5397664, 9.9294017 45.5398458, 9.9292925 45.539886, 9.9290946 45.5399589, 9.9287343 45.540157, 9.9286723 45.5401912)",Via San Bernardino,,,,
37910346,secondary,50,,False,True,17.406,"LINESTRING (9.9305884 45.5386008, 9.9303657 45.5385877)",Viale Giuseppe Mazzini,,,,
295618383,secondary,50,,False,False,74.54,"LINESTRING (9.9305884 45.5386008, 9.9306661 45.5386104, 9.9309051 45.5386551, 9.9310039 45.5386716, 9.9310853 45.5386851, 9.9313949 45.5387354, 9.9315221 45.5387271)",Viale Giuseppe Mazzini,,,,
61455695,tertiary,50,roundabout,True,False,7.165,"LINESTRING (9.9320604 45.5349263, 9.9320231 45.5349452, 9.9319792 45.5349547)",,,,,
299643480,residential,,,False,True,28.253,"LINESTRING (9.9320604 45.5349263, 9.9321294 45.5349548, 9.9321976 45.534963, 9.9324108 45.5349699)",Via Lodovico Barcella,,,,
61455638,tertiary,50,,False,True,8.639,"LINESTRING (9.9317199 45.5347844, 9.9316211 45.5347491)",Viale Francesco Bonatelli,,,,
295659084,tertiary,50,,False,False,9.471,"LINESTRING (9.9317199 45.5347844, 9.9318274 45.5348242)",Viale Francesco Bonatelli,,,,
295525836,residential,,,False,True,34.687,"LINESTRING (9.9317199 45.5347844, 9.931689 45.5348366, 9.9316741 45.5348579, 9.9315511 45.535073)",Via Zeveto,,,,
"[295531345, 295531346]",residential,,,True,False,151.72199999999998,"LINESTRING (9.9318052 45.5367686, 9.9317513 45.5367895, 9.9317237 45.5368184, 9.9317151 45.5368767, 9.9316957 45.5368993, 9.9316603 45.5369144, 9.9314145 45.5369405, 9.9313414 45.5369499, 9.9311638 45.5369699, 9.9311634 45.5375203, 9.9311168 45.5377607, 9.9311116 45.5377878)","['Via Lupi di Toscana', 'Via Carmagnola']",,,,
589330766,residential,,,False,True,14.555,"LINESTRING (9.9318052 45.5367686, 9.9319028 45.53675, 9.9319876 45.5367412)",Via Carmagnola,,,,
43452791,tertiary,,,False,False,103.11099999999999,"LINESTRING (9.9319759 45.537351, 9.9319592 45.5374277, 9.9319111 45.5376494, 9.9318622 45.5378944, 9.9317831 45.5382684)",Viale Mellino Mellini,,,,
43452791,tertiary,,,False,True,62.099000000000004,"LINESTRING (9.9319759 45.537351, 9.9320688 45.536876, 9.9320841 45.5367977)",Viale Mellino Mellini,,,,
"[298061958, 295645462]",residential,,,True,False,74.83399999999999,"LINESTRING (9.932637 45.5370354, 9.9324587 45.537227, 9.9323689 45.537382, 9.9320713 45.5373585, 9.9320221 45.5373546, 9.9319759 45.537351)",Viale Mellino Mellini,,,,
298061957,residential,,,False,False,37.642,"LINESTRING (9.932637 45.5370354, 9.9326174 45.5368811, 9.9326086 45.5368121, 9.9326013 45.536754, 9.9325942 45.5366982)",Viale Mellino Mellini,,,,
"[456135459, 456135460, 255961751]",secondary,"['50', '30']",,False,True,84.42800000000001,"LINESTRING (9.9338775 45.5392003, 9.9337526 45.5391775, 9.9336658 45.5391617, 9.9334065 45.5391146, 9.9329495 45.5390315, 9.9328283 45.5390094)",Viale Giuseppe Mazzini,,,,
297865611,residential,,,True,False,57.034,"LINESTRING (9.9338775 45.5392003, 9.9338613 45.5392391, 9.9338875 45.5392863, 9.9340517 45.5395805, 9.9341068 45.5396792)",Via Vittorio Veneto,,,,
295841565,tertiary,,,False,False,48.678,"LINESTRING (9.9247639 45.5332908, 9.9247163 45.5337273)",Via Roccafranca,,,,
76829296,tertiary,,,False,False,93.57400000000001,"LINESTRING (9.9247639 45.5332908, 9.9246912 45.5332869, 9.92414 45.5331085, 9.9239981 45.5330576, 9.9239258 45.5330317, 9.9238813 45.5330158, 9.9238002 45.5329762, 9.9237052 45.5329122)",Via Rudiano,2,,,6
76829296,tertiary,,,False,True,93.574,"LINESTRING (9.9237052 45.5329122, 9.9238002 45.5329762, 9.9238813 45.5330158, 9.9239258 45.5330317, 9.9239981 45.5330576, 9.92414 45.5331085, 9.9246912 45.5332869, 9.9247639 45.5332908)",Via Rudiano,2,,,6
95515147,residential,,,False,False,12.721,"LINESTRING (9.9237052 45.5329122, 9.9236462 45.5329432, 9.9235745 45.5329808)",Via Europa,,,,
61455654,tertiary,50,roundabout,True,False,6.638,"LINESTRING (9.9259237 45.5349061, 9.9258978 45.5349142, 9.9258696 45.5349171, 9.9258415 45.5349144)",,,,,
61455647,residential,,,False,False,31.818,"LINESTRING (9.9301474 45.5379649, 9.9301305 45.537679)",Piazza Martiri della Libertà,,,,
61455647,residential,,,False,True,62.49399999999999,"LINESTRING (9.9301474 45.5379649, 9.9301506 45.5380164, 9.930177 45.5384458, 9.9301857 45.5384794, 9.9302179 45.5385201)",Piazza Martiri della Libertà,,,,
95496681,residential,,,True,False,166.75000000000003,"LINESTRING (9.9283974 45.5373222, 9.9285766 45.5374647, 9.9288646 45.5377275, 9.9290449 45.5378729, 9.92928 45.5378757, 9.9294681 45.5379108, 9.9296833 45.5379636, 9.9300206 45.5379645, 9.9300499 45.5379646, 9.9301474 45.5379649)",Via San Martino della Battaglia,,,,
295533263,residential,,,True,False,110.092,"LINESTRING (9.9283974 45.5373222, 9.9280433 45.5376772, 9.92786 45.5379099, 9.9278031 45.5379822, 9.9276604 45.5381654)",Via Giacomo Mateotti,,,,
95497856,residential,,,True,False,153.97699999999998,"LINESTRING (9.9345396 45.5332727, 9.9344948 45.5332502, 9.9343458 45.5332649, 9.9330451 45.5333946, 9.9329846 45.5333935, 9.9328846 45.5333612, 9.9328036 45.5333034, 9.9327284 45.5331957)",Via Marco Polo,,,,
