osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,junction,tunnel
180246036,Via Arnale Rosso,tertiary,50,False,True,64.102,"LINESTRING (13.4342961 41.3565171, 13.4338264 41.356061)",,,,,
52733704,Via Ponte Nuovo,tertiary,50,False,False,41.311,"LINESTRING (13.4342961 41.3565171, 13.4342542 41.3565418, 13.4339132 41.3567525)",,,,,
58323977,Via Fucito,residential,50,False,True,44.278,"LINESTRING (13.4342961 41.3565171, 13.4343977 41.3564603, 13.4347153 41.3562731)",,,,,
180246035,Via Arnale Rosso,tertiary,50,False,False,62.5,"LINESTRING (13.4342961 41.3565171, 13.4343655 41.3565771, 13.4347495 41.3569642)",,,,,
44812406,Via Benedetto Croce,residential,50,False,False,82.89699999999999,"LINESTRING (13.4320466 41.3555593, 13.4322019 41.355704, 13.4326696 41.3561399)",,,,,
44813394,Via Antonio Gramsci,residential,,False,True,87.023,"LINESTRING (13.4320466 41.3555593, 13.4320943 41.3555313, 13.4328678 41.3550771)",,,,,
228257821,Via Antonio Gramsci,residential,,False,False,77.666,"LINESTRING (13.4320466 41.3555593, 13.4319375 41.3556208, 13.4316469 41.3557847, 13.4315203 41.3558561, 13.4313066 41.3559827)",,,,,
58324011,Via Don Luigi Sturzo,residential,50,True,False,31.52,"LINESTRING (13.4326696 41.3561399, 13.4329609 41.3559595)",,,,,
44812406,Via Benedetto Croce,residential,50,False,True,82.89699999999999,"LINESTRING (13.4326696 41.3561399, 13.4322019 41.355704, 13.4320466 41.3555593)",,,,,
59433616,Via Don Luigi Sturzo,residential,50,False,False,44.052,"LINESTRING (13.4326696 41.3561399, 13.4324153 41.3562859, 13.4322504 41.3563806)",,,,,
50977343,Via Vincenzo Gioberti,residential,50,True,False,114.898,"LINESTRING (13.4322504 41.3563806, 13.4330644 41.3572139)",,,,,
59433616,Via Don Luigi Sturzo,residential,50,False,False,34.787,"LINESTRING (13.4322504 41.3563806, 13.4321705 41.356415, 13.4321067 41.3564425, 13.4319153 41.3565645)",,,,,
59433616,Via Don Luigi Sturzo,residential,50,False,True,44.052,"LINESTRING (13.4322504 41.3563806, 13.4324153 41.3562859, 13.4326696 41.3561399)",,,,,
54579452,Via Giuseppe Toniolo,tertiary,50,False,False,39.777,"LINESTRING (13.431669 41.3581222, 13.4319681 41.3584007)",,,,,
666109916,Via Giuseppe Toniolo,residential,50,False,True,9.962,"LINESTRING (13.431669 41.3581222, 13.4315665 41.3580763)",,,,,
52733704,Via Ponte Nuovo,tertiary,50,False,True,83.369,"LINESTRING (13.431669 41.3581222, 13.4316493 41.3580485, 13.4316889 41.3579928, 13.4317806 41.3579365, 13.4321715 41.3577065, 13.4323305 41.3576161)",,,,,
54579451,Via degli Osci,tertiary,50,False,False,15.328,"LINESTRING (13.4319681 41.3584007, 13.4318102 41.3584711)",,,,,
54579452,Via Giuseppe Toniolo,tertiary,50,False,True,39.777,"LINESTRING (13.4319681 41.3584007, 13.431669 41.3581222)",,,,,
180246036,Via Arnale Rosso,tertiary,50,False,False,4.847,"LINESTRING (13.4328678 41.3550771, 13.4329062 41.3551098)",,,,,
44813394,Via Antonio Gramsci,residential,,False,False,87.023,"LINESTRING (13.4328678 41.3550771, 13.4320943 41.3555313, 13.4320466 41.3555593)",,,,,
190592723,Via Arnale Rosso,tertiary,50,False,True,64.268,"LINESTRING (13.4328678 41.3550771, 13.432437 41.3546422, 13.4324068 41.3546142)",,,,,
235192298,Via Giovanni Falcone,residential,,False,True,6.175,"LINESTRING (13.4248173 41.3567387, 13.424744 41.3567462)",,,,,
"[77278474, 59433621]","['Via Giovanni Giolitti', 'Via Giuseppe Incallicchio']",residential,50,True,False,54.474000000000004,"LINESTRING (13.4248173 41.3567387, 13.4249866 41.3566447, 13.4250365 41.3566131, 13.4253472 41.3564531)",,,,,
52733688,Via Guglielmo Marconi,residential,,True,False,47.743,"LINESTRING (13.4251137 41.3598653, 13.4250594 41.3598128, 13.4247628 41.3595262)",,,,,
52865961,Via Itri,residential,,True,False,41.734,"LINESTRING (13.4251137 41.3598653, 13.4251618 41.3598959, 13.4254345 41.3601522)",,,,,
165338160,Via Madonna delle Grazie,tertiary,30,False,False,51.58,"LINESTRING (13.4281946 41.3537355, 13.4278525 41.3533492)",,,,,
165338160,Via Madonna delle Grazie,tertiary,30,False,True,113.12800000000001,"LINESTRING (13.4281946 41.3537355, 13.4282767 41.353825, 13.4284835 41.3540634, 13.4288982 41.3545289, 13.4289454 41.3545825)",,,,,
55849268,Via Damiano Chiesa,primary,50,False,True,7.87,"LINESTRING (13.4276223 41.3562863, 13.4275386 41.3563189)",2,SS7,,,
55849266,Via Damiano Chiesa,primary,50,False,False,66.418,"LINESTRING (13.4276223 41.3562863, 13.4277113 41.3562475, 13.4283518 41.3560492)",2,SS7,,,
59120913,Piazza Porta Vescovo,residential,,True,False,97.51200000000001,"LINESTRING (13.4276223 41.3562863, 13.4277567 41.3564086, 13.4278642 41.356511, 13.4279862 41.3565578, 13.4280503 41.356563, 13.4281046 41.3565667, 13.4282186 41.3565506, 13.4284184 41.3564502, 13.4284844 41.3564144, 13.42857 41.3563947)",,,,,
77290016,Largo Luigi Fortunato,residential,,False,True,26.59,"LINESTRING (13.4260119 41.3579127, 13.4257693 41.3580677)",,,,,
172634781,Via Camillo Benso Conte di Cavour,residential,,False,True,11.888,"LINESTRING (13.4260119 41.3579127, 13.4261199 41.357843)",,,,,
52733692,Piazza Porta Vescovo,residential,,True,False,64.165,"LINESTRING (13.427996 41.356769, 13.4280516 41.3567396, 13.4284667 41.356496, 13.428534 41.3564526, 13.42857 41.3563947)",,,,,
172634781,Via Camillo Benso Conte di Cavour,residential,,False,False,77.062,"LINESTRING (13.427996 41.356769, 13.4279714 41.3567846, 13.4272991 41.3572236)",,,,,
193228864,Piazza Porta Vescovo,residential,,True,False,62.95399999999999,"LINESTRING (13.427996 41.356769, 13.4279799 41.3567507, 13.4276614 41.3564383, 13.4275386 41.3563189)",,,,,
193450250,Via Onorato I Caetani,residential,,True,False,59.377,"LINESTRING (13.4286755 41.3563302, 13.4292349 41.3560003)",,,,,
"[172634782, 52733695]","['Via dei Colonna', 'Via Giulia Gonzaga']",residential,,True,False,174.60199999999998,"LINESTRING (13.4286755 41.3563302, 13.4286906 41.3564368, 13.4285546 41.3571635, 13.4285155 41.3572526, 13.4284434 41.3572421, 13.4284023 41.3571936, 13.4280603 41.3568368, 13.427996 41.356769)",,,,,
165338167,Via Appia Lato Itri,primary,50,False,True,50.385,"LINESTRING (13.4341109 41.3528055, 13.4340115 41.3528705, 13.4338654 41.3529541, 13.433638 41.3530869)",2,SS7,,,
59877123,Via Vittorio Emanuele Orlando,residential,50,True,False,54.258,"LINESTRING (13.4276766 41.3540303, 13.4281946 41.3537355)",,,,,
165338171,Via Trento,residential,50,True,False,105.055,"LINESTRING (13.4276766 41.3540303, 13.4269417 41.3532633)",,,,,
172159521,Via Sassari,residential,30,False,False,75.319,"LINESTRING (13.4269417 41.3532633, 13.4268406 41.3533174, 13.4262773 41.3535882, 13.4261853 41.3536325)",,,,,
172159521,Via Sassari,residential,30,False,True,57.497,"LINESTRING (13.4269417 41.3532633, 13.4273529 41.3530456, 13.4275037 41.3529643)",,,,,
52733708,Via Vittorio Occorsio,residential,50,False,False,64.966,"LINESTRING (13.4258268 41.3537655, 13.4253582 41.353299)",,,,,
172159521,Via Sassari,residential,30,False,True,33.378,"LINESTRING (13.4258268 41.3537655, 13.4261853 41.3536325)",,,,,
172159521,Via Sassari,residential,30,False,False,49.503,"LINESTRING (13.4258268 41.3537655, 13.4257107 41.3538163, 13.4253156 41.3539912)",,,,,
50977339,Via 24 Maggio,residential,,True,False,21.103,"LINESTRING (13.4308472 41.3562664, 13.4306475 41.35615)",,,,,
432872399,Via Antonio Gramsci,residential,,False,True,11.715,"LINESTRING (13.4308472 41.3562664, 13.4309475 41.3561927)",,,,,
165338171,Via Trento,residential,50,True,False,119.83,"LINESTRING (13.4292773 41.3557358, 13.4284426 41.354859)",,,,,
50977345,Corso Italia,residential,,False,False,16.679000000000002,"LINESTRING (13.4292773 41.3557358, 13.4292915 41.3557899, 13.4293212 41.3558821)",,,,,
55851498,Via Damiano Chiesa,primary,50,False,True,84.75,"LINESTRING (13.4292773 41.3557358, 13.4290532 41.3558073, 13.4283518 41.3560492)",2,SS7,,,
165338152,Corso Italia,primary,50,False,False,33.754000000000005,"LINESTRING (13.4292773 41.3557358, 13.4293452 41.3557077, 13.4294381 41.3556421, 13.4295575 41.3555223)",2,SS7,,,
52733704,Via Ponte Nuovo,tertiary,50,False,True,30.886,"LINESTRING (13.4327694 41.3573816, 13.4330644 41.3572139)",,,,,
171969945,Via Giuseppe Ferrari,residential,50,True,False,67.326,"LINESTRING (13.4327694 41.3573816, 13.4322675 41.3569076)",,,,,
52733704,Via Ponte Nuovo,tertiary,50,False,False,44.97,"LINESTRING (13.4327694 41.3573816, 13.4326704 41.3574377, 13.4323305 41.3576161)",,,,,
59433616,Via Don Luigi Sturzo,residential,50,False,False,38.176,"LINESTRING (13.4319153 41.3565645, 13.431729 41.3566634, 13.4316397 41.3567108, 13.4315422 41.3567631)",,,,,
59433616,Via Don Luigi Sturzo,residential,50,False,True,34.787,"LINESTRING (13.4319153 41.3565645, 13.4321067 41.3564425, 13.4321705 41.356415, 13.4322504 41.3563806)",,,,,
52733704,Via Ponte Nuovo,tertiary,50,False,True,42.14,"LINESTRING (13.4335098 41.3569804, 13.4339132 41.3567525)",,,,,
173063387,Via Benedetto Croce,residential,,True,False,116.844,"LINESTRING (13.4335098 41.3569804, 13.4326696 41.3561399)",,,,,
173063388,Via Benedetto Croce,residential,,True,False,58.966,"LINESTRING (13.4335098 41.3569804, 13.4339341 41.3574044)",,,,,
52733704,Via Ponte Nuovo,tertiary,50,False,False,45.355999999999995,"LINESTRING (13.4335098 41.3569804, 13.4334724 41.3569998, 13.4331921 41.3571418, 13.4330644 41.3572139)",,,,,
51052308,Via Piero Gobetti,residential,50,False,False,39.015,"LINESTRING (13.4356307 41.3578499, 13.4352641 41.3580676)",,,,,
180246035,Via Arnale Rosso,tertiary,50,False,True,51.792,"LINESTRING (13.4356307 41.3578499, 13.4354189 41.357637, 13.4352594 41.3574767)",,,,,
52733685,Via Catullo,residential,50,False,False,24.67,"LINESTRING (13.4292471 41.3612737, 13.4294953 41.3611532)",,,,,
165474142,Via Lucrezio Caro,residential,50,True,False,60.722,"LINESTRING (13.4292471 41.3612737, 13.429607 41.3617483)",,,,,
51052308,Via Piero Gobetti,residential,50,False,False,18.489,"LINESTRING (13.4307829 41.3604928, 13.4305829 41.3605643)",,,,,
52733701,Via Feudo,residential,50,False,False,50.946,"LINESTRING (13.4307829 41.3604928, 13.4311888 41.360835)",,,,,
51052308,Via Piero Gobetti,residential,50,False,True,36.448,"LINESTRING (13.4307829 41.3604928, 13.4309649 41.3604019, 13.4311521 41.3603179)",,,,,
171969917,Via Vincenzo Gioberti,residential,,False,False,94.221,"LINESTRING (13.4344209 41.358542, 13.4350905 41.3592242)",,,,,
51052308,Via Piero Gobetti,residential,50,False,False,33.9,"LINESTRING (13.4344209 41.358542, 13.434387 41.3585556, 13.434093 41.3587214)",,,,,
51052308,Via Piero Gobetti,residential,50,False,True,87.97200000000001,"LINESTRING (13.4344209 41.358542, 13.4344715 41.3585103, 13.4345452 41.3584655, 13.4347472 41.3583584, 13.4352641 41.3580676)",,,,,
51052308,Via Piero Gobetti,residential,50,False,False,44.869,"LINESTRING (13.434093 41.3587214, 13.4336742 41.3589744)",,,,,
171969945,Via Giuseppe Ferrari,residential,50,True,False,64.514,"LINESTRING (13.434093 41.3587214, 13.4336396 41.3582515)",,,,,
51052308,Via Piero Gobetti,residential,50,False,True,33.9,"LINESTRING (13.434093 41.3587214, 13.434387 41.3585556, 13.4344209 41.358542)",,,,,
52865975,Via Ugo Foscolo,residential,50,True,False,141.428,"LINESTRING (13.4336396 41.3582515, 13.4323172 41.3590468)",,,,,
172665470,Via Ugo Foscolo,residential,50,True,False,32.778,"LINESTRING (13.4336396 41.3582515, 13.4339446 41.3580658)",,,,,
171969945,Via Giuseppe Ferrari,residential,50,True,False,120.98500000000001,"LINESTRING (13.4336396 41.3582515, 13.4335951 41.3581987, 13.433123 41.3577351, 13.4327694 41.3573816)",,,,,
50977343,Via Vincenzo Gioberti,residential,50,True,False,66.24,"LINESTRING (13.4339446 41.3580658, 13.4342924 41.3584006, 13.4344209 41.358542)",,,,,
52733703,Piazza Rinascimento,unclassified,50,False,False,15.83,"LINESTRING (13.4350241 41.360391, 13.4349096 41.3602775)",,,,,
52733703,Piazza Rinascimento,unclassified,50,False,True,46.024,"LINESTRING (13.4350241 41.360391, 13.4354639 41.3601413)",,,,,
99219476,Via Andrea Mantegna,residential,,False,False,67.63300000000001,"LINESTRING (13.4350241 41.360391, 13.4351336 41.3605081, 13.4353278 41.3604098, 13.4355607 41.3606404)",,,,,
52733703,Piazza Rinascimento,unclassified,50,False,True,15.83,"LINESTRING (13.4349096 41.3602775, 13.4350241 41.360391)",,,,,
59876651,Via Leonardo da Vinci,residential,50,False,False,53.945,"LINESTRING (13.4349096 41.3602775, 13.4343812 41.3605569)",,,,,
52733703,Piazza Rinascimento,unclassified,50,False,False,61.87,"LINESTRING (13.4349096 41.3602775, 13.4353494 41.3600277, 13.4354639 41.3601413)",,,,,
59877069,Via Benvenuto Cellini,residential,50,False,True,84.603,"LINESTRING (13.4349096 41.3602775, 13.4343833 41.3596775, 13.4343577 41.3596396)",,,,,
52733703,Piazza Rinascimento,unclassified,50,False,False,46.024,"LINESTRING (13.4354639 41.3601413, 13.4350241 41.360391)",,,,,
50977342,Via Genova,unclassified,50,False,True,37.064,"LINESTRING (13.4354639 41.3601413, 13.4355154 41.3600744, 13.4357993 41.3599324)",,,,,
52733703,Piazza Rinascimento,unclassified,50,False,True,61.87,"LINESTRING (13.4354639 41.3601413, 13.4353494 41.3600277, 13.4349096 41.3602775)",,,,,
50977342,Via Genova,unclassified,50,False,False,37.064,"LINESTRING (13.4357993 41.3599324, 13.4355154 41.3600744, 13.4354639 41.3601413)",,,,,
171969917,Via Vincenzo Gioberti,residential,,False,True,98.493,"LINESTRING (13.4357993 41.3599324, 13.4354039 41.3595373, 13.4350905 41.3592242)",,,,,
228934504,Via Don Minzoni,residential,50,False,True,52.958,"LINESTRING (13.4351318 41.3546032, 13.4346413 41.3549053)",,,,,
52733707,Via Duccio Galimberti,residential,50,False,False,209.699,"LINESTRING (13.4351318 41.3546032, 13.4336871 41.3531367, 13.433638 41.3530869)",,,,,
52733707,Via Duccio Galimberti,residential,50,False,True,140.158,"LINESTRING (13.4351318 41.3546032, 13.4360543 41.3555324, 13.4359773 41.355616)",,,,,
54579447,Via dei Latini,tertiary,,False,False,68.179,"LINESTRING (13.4264025 41.3616492, 13.4261784 41.36161, 13.4261409 41.3616034, 13.4257258 41.3615113, 13.4256151 41.3614867)",,,,,
1115784307,,tertiary,,True,False,15.528,"LINESTRING (13.4264025 41.3616492, 13.4264231 41.3616179, 13.4264653 41.3616032, 13.4265104 41.3616116, 13.4265386 41.3616394)",,,,roundabout,
58323977,Via Fucito,residential,50,False,True,45.332,"LINESTRING (13.4347153 41.3562731, 13.4351438 41.3560226)",,,,,
58401578,Via Catania,residential,,False,True,60.557,"LINESTRING (13.4347153 41.3562731, 13.4351708 41.356697)",,,,,
58323977,Via Fucito,residential,50,False,False,44.278,"LINESTRING (13.4347153 41.3562731, 13.4343977 41.3564603, 13.4342961 41.3565171)",,,,,
51052310,Via Palermo,residential,,False,False,46.035,"LINESTRING (13.4347495 41.3569642, 13.4351708 41.356697)",,,,,
180246035,Via Arnale Rosso,tertiary,50,False,False,71.125,"LINESTRING (13.4347495 41.3569642, 13.4352594 41.3574767)",,,,,
180246035,Via Arnale Rosso,tertiary,50,False,True,62.5,"LINESTRING (13.4347495 41.3569642, 13.4343655 41.3565771, 13.4342961 41.3565171)",,,,,
51052310,Via Palermo,residential,,False,True,46.035,"LINESTRING (13.4351708 41.356697, 13.4347495 41.3569642)",,,,,
58401578,Via Catania,residential,,False,False,60.557,"LINESTRING (13.4351708 41.356697, 13.4347153 41.3562731)",,,,,
58401578,Via Catania,residential,,False,True,41.162,"LINESTRING (13.4351708 41.356697, 13.4354666 41.3569932)",,,,,
52733701,Via Feudo,residential,50,False,False,2.929,"LINESTRING (13.4315037 41.3611031, 13.4315259 41.3611235)",,,,,
52733701,Via Feudo,residential,50,False,True,35.959,"LINESTRING (13.4315037 41.3611031, 13.4312188 41.3608605)",,,,,
52733708,Via Vittorio Occorsio,residential,50,False,True,64.966,"LINESTRING (13.4253582 41.353299, 13.4258268 41.3537655)",,,,,
59433615,Via Cagliari,residential,50,True,False,33.104,"LINESTRING (13.4253582 41.353299, 13.4256744 41.3531193)",,,,,
55849263,Via Damiano Chiesa,primary,50,False,False,53.112,"LINESTRING (13.4254659 41.3573789, 13.4259876 41.3571054)",2,SS7,,,
52733691,Via Nino Bixio,residential,,True,False,74.87100000000001,"LINESTRING (13.4254659 41.3573789, 13.4255058 41.357417, 13.4257213 41.3576449, 13.4260119 41.3579127)",,,,,
165338157,Via Fabio Filzi,primary,50,False,True,91.63000000000001,"LINESTRING (13.4254659 41.3573789, 13.425406 41.3574135, 13.4251562 41.3575423, 13.424819 41.3577162, 13.4245634 41.357848)",2,SS7,,,
165338172,Via Urbano Rattazzi,residential,,True,False,89.43700000000001,"LINESTRING (13.4254659 41.3573789, 13.4253865 41.3573037, 13.4249411 41.3568658, 13.4248173 41.3567387)",,,,,
53054376,Via Benedetto Terenzio,residential,,False,False,100.244,"LINESTRING (13.4245634 41.357848, 13.4253258 41.3585446)",,,,,
165338157,Via Fabio Filzi,primary,50,False,True,32.405,"LINESTRING (13.4245634 41.357848, 13.4242673 41.3580365)",2,SS7,,,
165338157,Via Fabio Filzi,primary,50,False,False,91.63,"LINESTRING (13.4245634 41.357848, 13.424819 41.3577162, 13.4251562 41.3575423, 13.425406 41.3574135, 13.4254659 41.3573789)",2,SS7,,,
55849266,Via Damiano Chiesa,primary,50,False,True,66.418,"LINESTRING (13.4283518 41.3560492, 13.4277113 41.3562475, 13.4276223 41.3562863)",2,SS7,,,
55851498,Via Damiano Chiesa,primary,50,False,False,84.75,"LINESTRING (13.4283518 41.3560492, 13.4290532 41.3558073, 13.4292773 41.3557358)",2,SS7,,,
50977343,Via Vincenzo Gioberti,residential,50,True,False,60.121,"LINESTRING (13.4330644 41.3572139, 13.4335016 41.3576436)",,,,,
52733704,Via Ponte Nuovo,tertiary,50,False,False,30.886,"LINESTRING (13.4330644 41.3572139, 13.4327694 41.3573816)",,,,,
52733704,Via Ponte Nuovo,tertiary,50,False,True,45.355999999999995,"LINESTRING (13.4330644 41.3572139, 13.4331921 41.3571418, 13.4334724 41.3569998, 13.4335098 41.3569804)",,,,,
52865968,Via Bettino Ricasoli,residential,,True,False,110.396,"LINESTRING (13.4248805 41.3554875, 13.4256561 41.3562917)",,,,,
59433618,Via Spinete I tratto I,residential,50,True,False,24.833,"LINESTRING (13.4248805 41.3554875, 13.4251266 41.355362)",,,,,
59433624,Via Antonio Salandra,residential,50,True,False,78.466,"LINESTRING (13.4284426 41.354859, 13.4276594 41.3552493)",,,,,
165338171,Via Trento,residential,50,True,False,112.156,"LINESTRING (13.4284426 41.354859, 13.4276766 41.3540303)",,,,,
52865968,Via Bettino Ricasoli,residential,,True,False,89.937,"LINESTRING (13.4256561 41.3562917, 13.4262831 41.3569495)",,,,,
219968102,Via Giovanni Giolitti,residential,50,True,False,31.414,"LINESTRING (13.4256561 41.3562917, 13.4253472 41.3564531)",,,,,
55849263,Via Damiano Chiesa,primary,50,False,True,30.146,"LINESTRING (13.4262831 41.3569495, 13.4259876 41.3571054)",2,SS7,,,
55849268,Via Damiano Chiesa,primary,50,False,False,58.798,"LINESTRING (13.4262831 41.3569495, 13.4268525 41.3566518, 13.4268611 41.3566472)",2,SS7,,,
165338167,Via Appia Lato Itri,primary,50,False,True,26.027,"LINESTRING (13.433638 41.3530869, 13.4333927 41.3532314)",2,SS7,,,
52733707,Via Duccio Galimberti,residential,50,False,True,209.699,"LINESTRING (13.433638 41.3530869, 13.4336871 41.3531367, 13.4351318 41.3546032)",,,,,
165338167,Via Appia Lato Itri,primary,50,False,False,50.385,"LINESTRING (13.433638 41.3530869, 13.4338654 41.3529541, 13.4340115 41.3528705, 13.4341109 41.3528055)",2,SS7,,,
53331002,Via Ponza,residential,50,False,False,60.256,"LINESTRING (13.4346413 41.3549053, 13.4350682 41.3553423)",,,,,
228934504,Via Don Minzoni,residential,50,False,False,52.958,"LINESTRING (13.4346413 41.3549053, 13.4351318 41.3546032)",,,,,
228934504,Via Don Minzoni,residential,50,False,True,23.925,"LINESTRING (13.4346413 41.3549053, 13.4344129 41.3550353)",,,,,
56994030,Via Don Minzoni,residential,50,True,False,52.562,"LINESTRING (13.4333903 41.3556108, 13.4338962 41.3553293)",,,,,
180246036,Via Arnale Rosso,tertiary,50,False,False,61.894,"LINESTRING (13.4333903 41.3556108, 13.4334637 41.3556868, 13.4337219 41.3559532, 13.4337703 41.3560032, 13.4338264 41.356061)",,,,,
180246036,Via Arnale Rosso,tertiary,50,False,True,68.831,"LINESTRING (13.4333903 41.3556108, 13.433349 41.3555628, 13.4331432 41.3553552, 13.4329467 41.3551511, 13.4329062 41.3551098)",,,,,
53276596,Via Giovanni Caboto,residential,50,False,False,24.482,"LINESTRING (13.4350682 41.3553423, 13.4348367 41.3554775)",,,,,
53276596,Via Giovanni Caboto,residential,50,False,True,23.427,"LINESTRING (13.4350682 41.3553423, 13.4353039 41.3552279)",,,,,
53331002,Via Ponza,residential,50,False,False,65.132,"LINESTRING (13.4350682 41.3553423, 13.4355448 41.3558061)",,,,,
53331002,Via Ponza,residential,50,False,True,60.256,"LINESTRING (13.4350682 41.3553423, 13.4346413 41.3549053)",,,,,
54579906,Via Giovanni da Verrazzano,residential,50,True,False,61.232,"LINESTRING (13.4343325 41.355772, 13.4338962 41.3553293)",,,,,
228934505,Via Giovanni Caboto,residential,50,True,False,53.076,"LINESTRING (13.4343325 41.355772, 13.4338264 41.356061)",,,,,
56994030,Via Don Minzoni,residential,50,True,False,54.117,"LINESTRING (13.4338962 41.3553293, 13.4344129 41.3550353)",,,,,
52865960,Viale Regina Margherita,residential,50,True,False,13.381,"LINESTRING (13.4304841 41.3592945, 13.430392 41.359196)",,,,,
54579449,Via degli Ausoni,tertiary,50,False,True,15.519,"LINESTRING (13.4304841 41.3592945, 13.4306231 41.3592018)",,,,,
54579449,Via degli Ausoni,tertiary,50,False,False,77.86099999999999,"LINESTRING (13.4304841 41.3592945, 13.4303821 41.3593606, 13.429901 41.3596726, 13.4297843 41.3597573)",,,,,
52865960,Viale Regina Margherita,residential,50,True,False,136.429,"LINESTRING (13.4293758 41.3581492, 13.4294322 41.3580895, 13.4295269 41.3580665, 13.4303687 41.3589412)",,,,,
52866046,,residential,,True,False,23.538999999999998,"LINESTRING (13.4293758 41.3581492, 13.4292913 41.3581187, 13.4291412 41.358204)",,,,,
54579449,Via degli Ausoni,tertiary,50,False,False,15.519,"LINESTRING (13.4306231 41.3592018, 13.4304841 41.3592945)",,,,,
54579451,Via degli Osci,tertiary,50,False,True,74.948,"LINESTRING (13.4306231 41.3592018, 13.4307063 41.3591491, 13.4313095 41.3587672)",,,,,
199044093,Via dei Volsci,tertiary,50,False,False,13.988,"LINESTRING (13.4267565 41.361465, 13.4266573 41.3615664)",,,,,
199044093,Via dei Volsci,tertiary,50,False,True,24.429000000000002,"LINESTRING (13.4267565 41.361465, 13.42685 41.3613731, 13.4269331 41.3612898)",,,,,
