osmid,lanes,name,highway,oneway,reversed,length,ref,geometry,tunnel,junction
233543218,,Via Domenico Arcanà,residential,False,True,63.859,,"LINESTRING (13.6541651 37.9949377, 13.654235 37.9951579, 13.6542651 37.9952602, 13.654298 37.9955011)",,
730035769,,Corso Giuseppe La Masa,tertiary,True,False,16.368,,"LINESTRING (13.651759 37.9964233, 13.651865 37.9963021)",,
233539461,,Via Ventimiglia,tertiary,False,False,11.246,SP6,"LINESTRING (13.651759 37.9964233, 13.651708 37.9963853, 13.6516513 37.9963751)",,
507718894,,Via Lavatoio,tertiary,True,False,114.817,,"LINESTRING (13.6524901 37.9955585, 13.6529723 37.9956871, 13.6529964 37.9956998, 13.6530434 37.995742, 13.6532781 37.9959661, 13.6534967 37.9961633)",,
730035769,,Corso Giuseppe La Masa,tertiary,True,False,65.185,,"LINESTRING (13.6524901 37.9955585, 13.6525937 37.9953646, 13.6526717 37.9952829, 13.6528107 37.9952136, 13.6529829 37.9951655)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,False,50.75,,"LINESTRING (13.6560979 37.9945751, 13.6555345 37.9946808)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,True,13.01,,"LINESTRING (13.6560979 37.9945751, 13.6562431 37.9945507)",,
233543204,,,residential,False,False,22.025,,"LINESTRING (13.6560979 37.9945751, 13.6561735 37.994764)",,
435655340,,Via Salvo D'Acquisto,residential,False,False,88.307,,"LINESTRING (13.6591012 37.9922142, 13.6581405 37.9919745)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,True,2.465,,"LINESTRING (13.6566885 37.9944025, 13.6567138 37.9943928)",,
507556902,,Via Lo Faso,residential,False,False,20.583,,"LINESTRING (13.6566885 37.9944025, 13.6567829 37.994572)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,False,42.405,,"LINESTRING (13.6566885 37.9944025, 13.6564346 37.9944957, 13.6562431 37.9945507)",,
233543208,,,residential,False,False,22.128,,"LINESTRING (13.6548493 37.9948094, 13.6547959 37.9946149)",,
730035769,,Corso Giuseppe La Masa,tertiary,True,False,30.502,,"LINESTRING (13.6548493 37.9948094, 13.6551879 37.9947458)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,False,21.725,,"LINESTRING (13.6603688 37.993359, 13.6601216 37.9933738)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,True,13.114,,"LINESTRING (13.6603688 37.993359, 13.6605155 37.9933357)",,
70725499,,,tertiary,False,True,76.84,,"LINESTRING (13.6603688 37.993359, 13.6605659 37.9934665, 13.660678 37.9935695, 13.6606979 37.9936079, 13.6607724 37.9937228, 13.6608289 37.9939136)",,
70725499,,,tertiary,False,False,76.84,,"LINESTRING (13.6608289 37.9939136, 13.6607724 37.9937228, 13.6606979 37.9936079, 13.660678 37.9935695, 13.6605659 37.9934665, 13.6603688 37.993359)",,
"[730035777, 730035778, 526608154]",2,"['Via Litoranea Castello', 'Via Litoranea Ginestra']",secondary,False,False,623.524,SS113,"LINESTRING (13.6608289 37.9939136, 13.6601733 37.9947306, 13.6600614 37.9948416, 13.6598651 37.9949733, 13.6593987 37.9951817, 13.6562131 37.9966054, 13.6559549 37.9966953, 13.6557135 37.9967566, 13.6554153 37.996819, 13.6552649 37.9968447, 13.6550129 37.9968731)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,True,50.75,,"LINESTRING (13.6555345 37.9946808, 13.6560979 37.9945751)",,
127578826,,Via Gurgiolo,tertiary,True,False,22.913,,"LINESTRING (13.6555345 37.9946808, 13.6555886 37.9948824)",,
507556921,,Via Lo Iacono,residential,False,True,21.488,,"LINESTRING (13.6555345 37.9946808, 13.6554989 37.9944896)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,False,18.965,,"LINESTRING (13.6592109 37.9934338, 13.6590813 37.9934491, 13.6590015 37.993473)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,True,80.10900000000001,,"LINESTRING (13.6592109 37.9934338, 13.6597493 37.9933894, 13.6601216 37.9933738)",,
109459049,,,unclassified,False,False,376.91499999999996,,"LINESTRING (13.6605617 37.9899614, 13.6605409 37.9901099, 13.660597 37.9904003, 13.660641 37.9908176, 13.6606678 37.991281, 13.6606605 37.9917022, 13.6606263 37.992033, 13.6606288 37.9922041, 13.6606483 37.9924176, 13.660619 37.9925656, 13.66058 37.9928195, 13.6605531 37.9930579, 13.6605092 37.9932791, 13.6605155 37.9933357)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,False,82.24000000000001,,"LINESTRING (13.6614341 37.9931892, 13.6611486 37.9932345, 13.6608707 37.993295, 13.6605155 37.9933357)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,False,13.114,,"LINESTRING (13.6605155 37.9933357, 13.6603688 37.993359)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,True,82.24000000000001,,"LINESTRING (13.6605155 37.9933357, 13.6608707 37.993295, 13.6611486 37.9932345, 13.6614341 37.9931892)",,
109459049,,,unclassified,False,True,376.915,,"LINESTRING (13.6605155 37.9933357, 13.6605092 37.9932791, 13.6605531 37.9930579, 13.66058 37.9928195, 13.660619 37.9925656, 13.6606483 37.9924176, 13.6606288 37.9922041, 13.6606263 37.992033, 13.6606605 37.9917022, 13.6606678 37.991281, 13.660641 37.9908176, 13.660597 37.9904003, 13.6605409 37.9901099, 13.6605617 37.9899614)",,
"[40731056, 553985621, 40731055]",,,tertiary,False,"[False, True]",72.035,,"LINESTRING (13.6546147 37.9967911, 13.6545253 37.9968031, 13.6544606 37.9967897, 13.6543854 37.9967533, 13.6540652 37.9965342, 13.6539412 37.9964647)",yes,
526608156,,,tertiary,True,False,29.491999999999997,,"LINESTRING (13.6546147 37.9967911, 13.654764 37.9967778, 13.6548203 37.9967947, 13.6548525 37.9968306, 13.6548749 37.9968831)",,
233539461,,Via Ventimiglia,tertiary,False,False,85.78399999999999,SP6,"LINESTRING (13.6516513 37.9963751, 13.6515816 37.9963984, 13.651536 37.9964338, 13.6514926 37.9964826, 13.6514706 37.9965327, 13.6514341 37.9967577, 13.6514074 37.9968529, 13.6513399 37.9969645, 13.6512566 37.997041)",,
233539461,,Via Ventimiglia,tertiary,False,True,11.246,SP6,"LINESTRING (13.6516513 37.9963751, 13.651708 37.9963853, 13.651759 37.9964233)",,
"[730035776, 233539458, 233539460]",,Via Felice Cavallotti,tertiary,True,False,172.632,SP6,"LINESTRING (13.6509625 37.9977276, 13.6512074 37.9976105, 13.6513361 37.9975467, 13.651379 37.9975131, 13.6514126 37.9974697, 13.6514438 37.9974216, 13.6514588 37.9973593, 13.6514779 37.9971841, 13.6515333 37.9967593, 13.6515588 37.9966531, 13.6515916 37.9965954, 13.651759 37.9964233)",yes,
233540965,,Via Lima,residential,False,False,17.749,,"LINESTRING (13.6557109 37.9930223, 13.6556821 37.9928643)",,
233540965,,Via Lima,residential,False,True,19.21,,"LINESTRING (13.6557109 37.9930223, 13.6557421 37.9931933)",,
507556916,,Via Roccalta,residential,False,False,42.047,,"LINESTRING (13.6557109 37.9930223, 13.6552366 37.9930795)",,
507556916,,Via Roccalta,residential,False,True,25.994,,"LINESTRING (13.6557109 37.9930223, 13.6560042 37.9929874)",,
233540966,,Via Umberto I,residential,True,False,18.252,,"LINESTRING (13.6553456 37.9952882, 13.6553921 37.9954482)",,
233543219,,Via Bagarella,residential,False,False,31.274,,"LINESTRING (13.6553456 37.9952882, 13.6549987 37.9953543)",,
233543219,,Via Bagarella,residential,False,True,30.18,,"LINESTRING (13.6553456 37.9952882, 13.6556802 37.9952239)",,
233540965,,Via Lima,residential,False,False,20.288,,"LINESTRING (13.6558758 37.9939269, 13.6558429 37.9937463)",,
233540965,,Via Lima,residential,False,True,19.053,,"LINESTRING (13.6558758 37.9939269, 13.6559146 37.9940955)",,
507556943,,Via Trovatelli,residential,False,False,41.764,,"LINESTRING (13.6558758 37.9939269, 13.6554027 37.9939723)",,
507556943,,Via Trovatelli,residential,False,True,29.53,,"LINESTRING (13.6558758 37.9939269, 13.6562096 37.9938905)",,
233540965,,Via Lima,residential,False,False,15.587,,"LINESTRING (13.6556249 37.9925503, 13.6555959 37.992412)",,
233540965,,Via Lima,residential,False,True,16.626,,"LINESTRING (13.6556249 37.9925503, 13.6556519 37.9926983)",,
507556919,,Via La Russa,residential,False,False,25.113,,"LINESTRING (13.6556249 37.9925503, 13.6559066 37.9925088)",,
507556919,,Via La Russa,residential,False,True,42.246,,"LINESTRING (13.6556249 37.9925503, 13.6551514 37.9926217)",,
233540966,,Via Umberto I,residential,True,False,15.434,,"LINESTRING (13.6554407 37.9956151, 13.65548 37.9957504)",,
507720253,,,residential,False,False,29.598,,"LINESTRING (13.6554407 37.9956151, 13.6557657 37.9955426)",,
507720253,,,residential,False,True,31.853,,"LINESTRING (13.6554407 37.9956151, 13.6551241 37.9956633, 13.6550874 37.9956778)",,
233543203,,Via Roma,residential,True,False,18.46,,"LINESTRING (13.6548609 37.996242, 13.6548178 37.9960795)",,
730035767,,Via Monsignor Ignazio Di Matteo,tertiary,False,False,36.32,,"LINESTRING (13.6548609 37.996242, 13.654465 37.9963387)",,
730035767,,Via Monsignor Ignazio Di Matteo,tertiary,False,True,32.719,,"LINESTRING (13.6548609 37.996242, 13.6552199 37.9961611)",,
233540969,,Via Diego Turturici,residential,False,True,11.302,,"LINESTRING (13.6560709 37.9933148, 13.656094 37.9934148)",,
507556929,,Via Diego Turturici,residential,False,True,16.375,,"LINESTRING (13.6560709 37.9933148, 13.6560413 37.9931694)",,
507556945,,Via Antonello Gagini,residential,False,False,26.604,,"LINESTRING (13.6560709 37.9933148, 13.6557703 37.9933483)",,
507556945,,Via Antonello Gagini,residential,False,True,25.115,,"LINESTRING (13.6560709 37.9933148, 13.6563554 37.9932875)",,
233540965,,Via Lima,residential,False,False,17.844,,"LINESTRING (13.6559602 37.9942519, 13.6559146 37.9940955)",,
507556931,,Via Tusano,residential,False,True,43.848,,"LINESTRING (13.6559602 37.9942519, 13.6554673 37.9943198)",,
"[730035770, 507556914, 233540965]",,Via Lima,residential,False,True,60.666,,"LINESTRING (13.6559602 37.9942519, 13.6559842 37.9943483, 13.655995 37.9943918, 13.655944 37.9944017, 13.6554989 37.9944896)",,
233540965,,Via Lima,residential,False,False,19.21,,"LINESTRING (13.6557421 37.9931933, 13.6557109 37.9930223)",,
233540965,,Via Lima,residential,False,True,17.411,,"LINESTRING (13.6557421 37.9931933, 13.6557703 37.9933483)",,
507556906,,Via Salvatore Dentici,residential,False,False,26.354,,"LINESTRING (13.6557421 37.9931933, 13.6560413 37.9931694)",,
507556906,,Via Salvatore Dentici,residential,False,True,42.017,,"LINESTRING (13.6557421 37.9931933, 13.6552658 37.9932367)",,
233540965,,Via Lima,residential,False,False,19.053,,"LINESTRING (13.6559146 37.9940955, 13.6558758 37.9939269)",,
233540965,,Via Lima,residential,False,True,17.844,,"LINESTRING (13.6559146 37.9940955, 13.6559602 37.9942519)",,
507556912,,Via Vaianisi,residential,False,False,42.402,,"LINESTRING (13.6559146 37.9940955, 13.6554363 37.9941532)",,
233540965,,Via Lima,residential,False,False,17.562,,"LINESTRING (13.6558166 37.993602, 13.6557896 37.9934455)",,
233540965,,Via Lima,residential,False,True,16.21,,"LINESTRING (13.6558166 37.993602, 13.6558429 37.9937463)",,
507556907,,Via Gaeta,residential,False,False,41.88,,"LINESTRING (13.6558166 37.993602, 13.6553418 37.9936449)",,
507556907,,Via Gaeta,residential,False,True,27.686,,"LINESTRING (13.6558166 37.993602, 13.6561299 37.9935699)",,
233540969,,Via Diego Turturici,residential,False,False,19.691,,"LINESTRING (13.6562096 37.9938905, 13.656164 37.9937171)",,
507556943,,Via Trovatelli,residential,False,False,29.53,,"LINESTRING (13.6562096 37.9938905, 13.6558758 37.9939269)",,
507556943,,Via Trovatelli,residential,False,True,25.226,,"LINESTRING (13.6562096 37.9938905, 13.6564934 37.9938525)",,
"[233540969, 730035771, 507556913]",,Via Diego Turturici,residential,False,"[False, True]",73.053,,"LINESTRING (13.6562096 37.9938905, 13.6563361 37.9942795, 13.6563464 37.9943111, 13.6563699 37.9943047, 13.6566137 37.9942386)",,
233540966,,Via Umberto I,residential,True,False,19.041,,"LINESTRING (13.6553921 37.9954482, 13.6554407 37.9956151)",,
233543202,,,residential,False,False,31.5,,"LINESTRING (13.6553921 37.9954482, 13.6550391 37.9955017)",,
233543202,,,residential,False,True,29.857,,"LINESTRING (13.6553921 37.9954482, 13.655725 37.995391)",,
730035769,,Corso Giuseppe La Masa,tertiary,True,False,11.143,,"LINESTRING (13.6529829 37.9951655, 13.6531047 37.9951367)",,
1226442247,,Via Bonaccorso,residential,False,True,61.825,,"LINESTRING (13.6529829 37.9951655, 13.6528167 37.9951608, 13.6524576 37.9952002, 13.6524409 37.9950616)",,
233540965,,Via Lima,residential,False,False,16.21,,"LINESTRING (13.6558429 37.9937463, 13.6558166 37.993602)",,
233540965,,Via Lima,residential,False,True,20.288,,"LINESTRING (13.6558429 37.9937463, 13.6558758 37.9939269)",,
507556941,,Via Cappuccini,residential,False,False,28.325,,"LINESTRING (13.6558429 37.9937463, 13.656164 37.9937171)",,
507556941,,Via Cappuccini,residential,False,True,41.826,,"LINESTRING (13.6558429 37.9937463, 13.655369 37.9937911)",,
233540969,,Via Diego Turturici,residential,False,False,17.531,,"LINESTRING (13.6561299 37.9935699, 13.656094 37.9934148)",,
233540969,,Via Diego Turturici,residential,False,True,16.638,,"LINESTRING (13.6561299 37.9935699, 13.656164 37.9937171)",,
507556907,,Via Gaeta,residential,False,False,27.686,,"LINESTRING (13.6561299 37.9935699, 13.6558166 37.993602)",,
507556907,,Via Gaeta,residential,False,True,25.271,,"LINESTRING (13.6561299 37.9935699, 13.6564155 37.9935384)",,
730035767,,Via Monsignor Ignazio Di Matteo,tertiary,False,False,32.719,,"LINESTRING (13.6552199 37.9961611, 13.6548609 37.996242)",,
730035768,,Via Cristoforo Colombo,residential,True,False,18.957,,"LINESTRING (13.6552199 37.9961611, 13.6551734 37.9959946)",,
233540966,,Via Umberto I,residential,True,False,11.762,,"LINESTRING (13.65548 37.9957504, 13.65551 37.9958535)",,
233543215,,Via Spalla,residential,False,False,14.824,,"LINESTRING (13.65548 37.9957504, 13.655316 37.9957831)",,
233543215,,Via Spalla,residential,False,True,29.294,,"LINESTRING (13.65548 37.9957504, 13.655804 37.9956855)",,
233540965,,Via Lima,residential,False,False,10.94,,"LINESTRING (13.6557896 37.9934455, 13.6557703 37.9933483)",,
233540965,,Via Lima,residential,False,True,17.562,,"LINESTRING (13.6557896 37.9934455, 13.6558166 37.993602)",,
507556908,,Via Panturro,residential,False,False,26.892,,"LINESTRING (13.6557896 37.9934455, 13.656094 37.9934148)",,
507556908,,Via Panturro,residential,False,True,42.05,,"LINESTRING (13.6557896 37.9934455, 13.6553135 37.9934927)",,
233540966,,Via Umberto I,residential,True,False,20.02,,"LINESTRING (13.6552946 37.9951127, 13.6553456 37.9952882)",,
233543200,,,residential,False,False,31.057,,"LINESTRING (13.6552946 37.9951127, 13.654945 37.9951586)",,
233543200,,,residential,False,True,30.512,,"LINESTRING (13.6552946 37.9951127, 13.6556372 37.9950637)",,
730035767,,Via Monsignor Ignazio Di Matteo,tertiary,False,True,47.99,,"LINESTRING (13.6539412 37.9964647, 13.654465 37.9963387)",,
"[40731056, 553985621, 40731055]",,,tertiary,False,"[False, True]",72.035,,"LINESTRING (13.6539412 37.9964647, 13.6540652 37.9965342, 13.6543854 37.9967533, 13.6544606 37.9967897, 13.6545253 37.9968031, 13.6546147 37.9967911)",yes,
553985621,,,tertiary,False,True,21.395000000000003,,"LINESTRING (13.6539412 37.9964647, 13.653863 37.9964209, 13.6538079 37.9963972, 13.6537262 37.9963775)",,
233540957,,,tertiary,True,False,32.441,,"LINESTRING (13.6555774 37.9960853, 13.6552199 37.9961611)",,
233540966,,Via Umberto I,residential,True,False,19.349,,"LINESTRING (13.6552452 37.9949431, 13.6552946 37.9951127)",,
233543221,,,residential,False,False,30.839,,"LINESTRING (13.6552452 37.9949431, 13.6555886 37.9948824)",,
233543221,,,residential,False,True,30.778,,"LINESTRING (13.6552452 37.9949431, 13.6549024 37.9950034)",,
233540965,,Via Lima,residential,False,False,16.626,,"LINESTRING (13.6556519 37.9926983, 13.6556249 37.9925503)",,
233540965,,Via Lima,residential,False,True,18.647,,"LINESTRING (13.6556519 37.9926983, 13.6556821 37.9928643)",,
507556918,,Via Campagnella,residential,False,False,42.218,,"LINESTRING (13.6556519 37.9926983, 13.6551796 37.9927732)",,
507556918,,Via Campagnella,residential,False,True,25.383,,"LINESTRING (13.6556519 37.9926983, 13.6559388 37.9926669)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,False,13.01,,"LINESTRING (13.6562431 37.9945507, 13.6560979 37.9945751)",,
70725519,,Corso Giuseppe La Masa,tertiary,False,True,42.405,,"LINESTRING (13.6562431 37.9945507, 13.6564346 37.9944957, 13.6566885 37.9944025)",,
507556900,,,unclassified,False,True,53.248000000000005,,"LINESTRING (13.6562431 37.9945507, 13.6563932 37.994772, 13.6565469 37.9949651)",,
233540965,,Via Lima,residential,False,False,17.76,,"LINESTRING (13.6555959 37.992412, 13.6555646 37.9922542)",,
233540965,,Via Lima,residential,False,True,15.587,,"LINESTRING (13.6555959 37.992412, 13.6556249 37.9925503)",,
553864919,,Via Restivo,residential,False,False,41.947,,"LINESTRING (13.6555959 37.992412, 13.6551245 37.9924775)",,
553864919,,Via Restivo,residential,False,True,25.18,,"LINESTRING (13.6555959 37.992412, 13.6558789 37.9923728)",,
233540969,,Via Diego Turturici,residential,False,False,11.302,,"LINESTRING (13.656094 37.9934148, 13.6560709 37.9933148)",,
233540969,,Via Diego Turturici,residential,False,True,17.531,,"LINESTRING (13.656094 37.9934148, 13.6561299 37.9935699)",,
507556908,,Via Panturro,residential,False,False,25.26,,"LINESTRING (13.656094 37.9934148, 13.6563799 37.9933858)",,
507556908,,Via Panturro,residential,False,True,26.892,,"LINESTRING (13.656094 37.9934148, 13.6557896 37.9934455)",,
233540966,,Via Umberto I,residential,True,False,22.506,,"LINESTRING (13.6551879 37.9947458, 13.6552452 37.9949431)",,
553983264,,Via Salvatore Sunseri,residential,False,True,22.083,,"LINESTRING (13.6551879 37.9947458, 13.6551301 37.9945525)",,
730035769,,Corso Giuseppe La Masa,tertiary,True,False,31.22,,"LINESTRING (13.6551879 37.9947458, 13.6555345 37.9946808)",,
233540966,,Via Umberto I,residential,True,False,7.312,,"LINESTRING (13.65551 37.9958535, 13.6555286 37.9959176)",,
233543198,,,residential,False,True,33.384,,"LINESTRING (13.65551 37.9958535, 13.6558733 37.9959439)",,
233540965,,Via Lima,residential,False,False,18.647,,"LINESTRING (13.6556821 37.9928643, 13.6556519 37.9926983)",,
233540965,,Via Lima,residential,False,True,17.749,,"LINESTRING (13.6556821 37.9928643, 13.6557109 37.9930223)",,
507556917,,Via Lo Nero,residential,False,False,25.698,,"LINESTRING (13.6556821 37.9928643, 13.6559726 37.9928327)",,
507556917,,Via Lo Nero,residential,False,True,42.129,,"LINESTRING (13.6556821 37.9928643, 13.6552095 37.9929338)",,
233540965,,Via Lima,residential,False,False,17.411,,"LINESTRING (13.6557703 37.9933483, 13.6557421 37.9931933)",,
233540965,,Via Lima,residential,False,True,10.94,,"LINESTRING (13.6557703 37.9933483, 13.6557896 37.9934455)",,
507556945,,Via Antonello Gagini,residential,False,False,41.954,,"LINESTRING (13.6557703 37.9933483, 13.6552951 37.9933942)",,
507556945,,Via Antonello Gagini,residential,False,True,26.604,,"LINESTRING (13.6557703 37.9933483, 13.6560709 37.9933148)",,
233543218,,Via Domenico Arcanà,residential,False,False,19.901,,"LINESTRING (13.654465 37.9963387, 13.6544314 37.9961617)",,
730035767,,Via Monsignor Ignazio Di Matteo,tertiary,False,False,47.99,,"LINESTRING (13.654465 37.9963387, 13.6539412 37.9964647)",,
730035767,,Via Monsignor Ignazio Di Matteo,tertiary,False,True,36.32,,"LINESTRING (13.654465 37.9963387, 13.6548609 37.996242)",,
233540966,,Via Umberto I,residential,True,False,19.131,,"LINESTRING (13.6555286 37.9959176, 13.6555774 37.9960853)",,
233543199,,,residential,False,True,32.282,,"LINESTRING (13.6555286 37.9959176, 13.6551734 37.9959946)",,
233540969,,Via Diego Turturici,residential,False,False,16.638,,"LINESTRING (13.656164 37.9937171, 13.6561299 37.9935699)",,
233540969,,Via Diego Turturici,residential,False,True,19.691,,"LINESTRING (13.656164 37.9937171, 13.6562096 37.9938905)",,
507556941,,Via Cappuccini,residential,False,False,25.234,,"LINESTRING (13.656164 37.9937171, 13.6564489 37.9936841)",,
507556941,,Via Cappuccini,residential,False,True,28.325,,"LINESTRING (13.656164 37.9937171, 13.6558429 37.9937463)",,
233543202,,,residential,False,False,70.154,,"LINESTRING (13.6564725 37.9951651, 13.655725 37.995391)",,
233543204,,,residential,False,False,49.149,,"LINESTRING (13.6564725 37.9951651, 13.6567487 37.9955498)",,
233543204,,,residential,False,True,18.228,,"LINESTRING (13.6564725 37.9951651, 13.6563679 37.9950234)",,
233543204,,,residential,False,False,17.878,,"LINESTRING (13.6561735 37.994764, 13.6562713 37.9949051)",,
233543204,,,residential,False,True,22.025,,"LINESTRING (13.6561735 37.994764, 13.6560979 37.9945751)",,
233543221,,,residential,False,True,52.918,,"LINESTRING (13.6561735 37.994764, 13.6555886 37.9948824)",,
233543204,,,residential,False,False,18.228,,"LINESTRING (13.6563679 37.9950234, 13.6564725 37.9951651)",,
233543204,,,residential,False,True,15.643,,"LINESTRING (13.6563679 37.9950234, 13.6562713 37.9949051)",,
233543219,,Via Bagarella,residential,False,False,64.729,,"LINESTRING (13.6563679 37.9950234, 13.6561425 37.9951249, 13.6556802 37.9952239)",,
127578826,,Via Gurgiolo,tertiary,True,False,16.24,,"LINESTRING (13.6557657 37.9955426, 13.655804 37.9956855)",,
507720253,,,residential,False,False,54.547,,"LINESTRING (13.6557657 37.9955426, 13.6563464 37.9953659)",,
507720253,,,residential,False,True,29.598,,"LINESTRING (13.6557657 37.9955426, 13.6554407 37.9956151)",,
233543219,,Via Bagarella,residential,False,False,32.041,,"LINESTRING (13.6549987 37.9953543, 13.6546442 37.9954249)",,
233543219,,Via Bagarella,residential,False,True,31.274,,"LINESTRING (13.6549987 37.9953543, 13.6553456 37.9952882)",,
730035768,,Via Cristoforo Colombo,residential,True,False,22.264,,"LINESTRING (13.6549987 37.9953543, 13.654945 37.9951586)",,
730035768,,Via Cristoforo Colombo,residential,True,False,20.034,,"LINESTRING (13.6550874 37.9956778, 13.6550391 37.9955017)",,
507720253,,,residential,False,False,31.853,,"LINESTRING (13.6550874 37.9956778, 13.6551241 37.9956633, 13.6554407 37.9956151)",,
233543198,,,residential,False,False,33.384,,"LINESTRING (13.6558733 37.9959439, 13.65551 37.9958535)",,
"[127578826, 233540957]",,Via Gurgiolo,tertiary,True,False,42.391999999999996,,"LINESTRING (13.6558733 37.9959439, 13.6559046 37.9960605, 13.6557644 37.9960909, 13.6555774 37.9960853)",,
233543215,,Via Spalla,residential,False,False,17.152,,"LINESTRING (13.655316 37.9957831, 13.6551263 37.9958211)",,
233543215,,Via Spalla,residential,False,True,14.824,,"LINESTRING (13.655316 37.9957831, 13.65548 37.9957504)",,
233543210,,Via Catuso,residential,False,False,20.551,,"LINESTRING (13.655316 37.9957831, 13.6552904 37.9957743, 13.6550977 37.9957156)",,
233543200,,,residential,False,True,31.057,,"LINESTRING (13.654945 37.9951586, 13.6552946 37.9951127)",,
