osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,maxspeed,junction,width
40113265,True,1,,residential,False,32.3,"LINESTRING (11.5367103 45.2926366, 11.5368738 45.2927335, 11.5369702 45.2927886, 11.5369992 45.2928372)",Via Milani,,,
1104402218,True,1,SP125,secondary,False,10.081,"LINESTRING (11.5432329 45.2861456, 11.5432495 45.2861734, 11.5432528 45.2862036, 11.5432423 45.2862329)",,50,roundabout,
"[40114100, 1104402223]",True,1,SP125,secondary,False,26.186999999999998,"LINESTRING (11.5432423 45.2862329, 11.5432924 45.2862765, 11.5433631 45.2863381, 11.543463 45.2864096)",,,,
1104402222,True,1,SP125,secondary,False,10.309000000000001,"LINESTRING (11.5432423 45.2862329, 11.5432185 45.2862589, 11.5431841 45.2862781, 11.5431427 45.2862884)",,50,roundabout,
1104402220,True,1,SP125,secondary,False,6.103,"LINESTRING (11.5429945 45.2862304, 11.5429855 45.2862037, 11.5429878 45.2861763)",,50,roundabout,
361035692,True,1,SP125,secondary,False,1.748,"LINESTRING (11.5337128 45.2875932, 11.5337207 45.2876079)",,50,roundabout,
361035692,True,1,SP125,secondary,False,1.644,"LINESTRING (11.5336215 45.2877178, 11.5336014 45.2877221)",,50,roundabout,
195727824,False,,,residential,True,99.701,"LINESTRING (11.5366467 45.2890284, 11.5366825 45.2890041, 11.5376038 45.2884364)",Via Roma,40,,
"[361035696, 351940816]",False,2,,tertiary,"[False, True]",23.256999999999998,"LINESTRING (11.5366467 45.2890284, 11.5365273 45.2889507, 11.536423 45.2888908)",Via Broli,,,
399315414,True,1,,tertiary,False,85.015,"LINESTRING (11.5366467 45.2890284, 11.5373004 45.2895019, 11.5374084 45.2895736)",Corso Matteotti,,,
40113262,False,,,residential,False,220.316,"LINESTRING (11.5358427 45.2920883, 11.5358076 45.2920469, 11.5357672 45.2919854, 11.5357224 45.2919017, 11.53568 45.2917959, 11.5356655 45.2917219, 11.5356525 45.291623, 11.5355804 45.2902419, 11.535548 45.2901343)",Via Milani,,,
40113262,False,,,residential,True,91.822,"LINESTRING (11.5358427 45.2920883, 11.5358905 45.2921468, 11.5360014 45.2922369, 11.5367103 45.2926366)",Via Milani,,,
157567931,False,,,residential,False,306.02299999999997,"LINESTRING (11.5358427 45.2920883, 11.5359052 45.2920407, 11.5362685 45.2914492, 11.5366263 45.2909857, 11.5366461 45.2909498, 11.5370486 45.2902186, 11.5373729 45.2896405, 11.5373865 45.2896161, 11.5374084 45.2895736)",Via Masotto,,,
361035702,False,2,,residential,False,25.461000000000002,"LINESTRING (11.5387689 45.2919245, 11.5386774 45.291999, 11.538628 45.2920526, 11.5385721 45.2921064)",Viale dei Martiri,,,
"[361035702, 102459679]",False,2,,residential,True,155.00600000000003,"LINESTRING (11.5387689 45.2919245, 11.5389939 45.2915084, 11.5393432 45.2908741, 11.5394123 45.2907487, 11.5394219 45.2907316, 11.5394514 45.2906818, 11.5394834 45.2906243)","['Via dei Martiri', 'Viale dei Martiri']",,,
361394463,True,1,,residential,False,24.494,"LINESTRING (11.5387689 45.2919245, 11.5387529 45.2920038, 11.5387069 45.2920897, 11.5386827 45.292135)",Viale dei Martiri,,,
"[361035702, 102459679]",False,2,,residential,False,155.00599999999997,"LINESTRING (11.5394834 45.2906243, 11.5394514 45.2906818, 11.5394219 45.2907316, 11.5394123 45.2907487, 11.5393432 45.2908741, 11.5389939 45.2915084, 11.5387689 45.2919245)","['Via dei Martiri', 'Viale dei Martiri']",,,
128228708,True,1,,residential,False,91.594,"LINESTRING (11.5394834 45.2906243, 11.5398835 45.2899056, 11.5399104 45.2898573)",Piazza Quattro Novembre,,,3.5
194147038,False,2,,tertiary,False,61.307,"LINESTRING (11.5394834 45.2906243, 11.5398401 45.2907163, 11.540219 45.2908145)",Piazza Quattro Novembre,50,,
102459688,True,1,,tertiary,False,29.354,"LINESTRING (11.5339747 45.2878063, 11.5338085 45.2877591, 11.5336215 45.2877178)",,,,
351940816,False,2,,tertiary,True,141.66199999999998,"LINESTRING (11.5339747 45.2878063, 11.5340862 45.2878379, 11.5343534 45.2879208, 11.5350347 45.2881877, 11.5354908 45.2884061, 11.5355459 45.288433)",Via Broli,,,
351940414,False,,,residential,True,123.64800000000001,"LINESTRING (11.536423 45.2888908, 11.5363681 45.2889323, 11.5362315 45.2890435, 11.5357723 45.2895583, 11.5356432 45.2897251, 11.53555 45.2898142)",Via Milani,,,
351940816,False,2,,tertiary,False,85.44200000000001,"LINESTRING (11.536423 45.2888908, 11.536311 45.2888299, 11.5356965 45.2885091, 11.5356099 45.2884643, 11.5355459 45.288433)",Via Broli,,,
"[351940816, 361035696]",False,2,,tertiary,"[False, True]",23.256999999999998,"LINESTRING (11.536423 45.2888908, 11.5365273 45.2889507, 11.5366467 45.2890284)",Via Broli,,,
128228721,False,,,residential,True,59.289,"LINESTRING (11.5422711 45.2876967, 11.5415644 45.2875041)",Via Carpagnon,50,,
40114104,False,2,,residential,False,123.704,"LINESTRING (11.5422711 45.2876967, 11.5422308 45.2877716, 11.5419558 45.2882824, 11.5417019 45.2887346)",Via Collegio Armeno,50,,
40114104,False,2,,residential,True,147.50500000000002,"LINESTRING (11.5422711 45.2876967, 11.5423242 45.2875931, 11.5424536 45.2873403, 11.5426424 45.2870203, 11.5428596 45.286617, 11.542945 45.286458)",Via Collegio Armeno,50,,
128228701,False,,,residential,False,61.776,"LINESTRING (11.5422711 45.2876967, 11.5427056 45.2878422, 11.5429798 45.2879416)",Viale Ungheria,50,,
28516636,False,,,residential,False,68.345,"LINESTRING (11.545268 45.2917041, 11.5455956 45.2911343)",Via Giuseppe Verdi,,,
128228713,False,,,residential,True,53.569,"LINESTRING (11.545268 45.2917041, 11.5459528 45.2917024)",Via Enrico Fermi,,,
28516636,False,,,residential,True,112.922,"LINESTRING (11.545268 45.2917041, 11.5447855 45.2924746, 11.544712 45.2925836, 11.5446644 45.2926246)",Via Giuseppe Verdi,,,
40114104,False,2,,residential,False,84.696,"LINESTRING (11.5417019 45.2887346, 11.5413084 45.2894442)",Via Collegio Armeno,50,,
128228702,False,,,residential,False,168.738,"LINESTRING (11.5417019 45.2887346, 11.5436748 45.289348)",Via Trento,,,
40114104,False,2,,residential,True,123.70400000000001,"LINESTRING (11.5417019 45.2887346, 11.5419558 45.2882824, 11.5422308 45.2877716, 11.5422711 45.2876967)",Via Collegio Armeno,50,,
157567905,False,,,residential,False,31.205,"LINESTRING (11.540308 45.2898799, 11.5399104 45.2898573)",Piazza Quattro Novembre,,,
157567905,False,,,residential,True,30.798,"LINESTRING (11.540308 45.2898799, 11.540624 45.2900451)",Piazza Quattro Novembre,,,
128228705,False,,,residential,True,281.869,"LINESTRING (11.540308 45.2898799, 11.5403221 45.2898533, 11.5414124 45.2877916, 11.5415131 45.2876011, 11.5415644 45.2875041)",Via Cesare Battisti,40,,
128228712,False,,,residential,False,71.811,"LINESTRING (11.5451316 45.2886312, 11.5459372 45.2889408)",Via Fogazzaro,,,
128228712,False,,,residential,True,28.841,"LINESTRING (11.5451316 45.2886312, 11.5448055 45.2885102)",Via Fogazzaro,,,
353488207,False,,,residential,True,119.517,"LINESTRING (11.5451316 45.2886312, 11.5444837 45.2896046)",Viale Europa,,,
128228701,False,,,residential,True,176.263,"LINESTRING (11.5421274 45.291437, 11.5421884 45.2913701, 11.542243 45.2913103, 11.5427245 45.2907827, 11.5432132 45.2900519)",Viale Ungheria,50,,
157567938,False,2,,tertiary,False,26.051000000000002,"LINESTRING (11.5421274 45.291437, 11.5423253 45.29152, 11.5424145 45.2915557)",Via Carlo Porta,50,,
157567938,False,2,,tertiary,True,74.358,"LINESTRING (11.5421274 45.291437, 11.542021 45.291393, 11.5417547 45.2912902, 11.5414871 45.2911952, 11.5412917 45.2911187)",Via Carlo Porta,50,,
128228710,False,2,,tertiary,True,7.855,"LINESTRING (11.5431497 45.291863, 11.5430639 45.2918263)",Via Porta,50,,
338394042,True,2,,residential,False,87.93299999999999,"LINESTRING (11.5431497 45.291863, 11.5430934 45.2919201, 11.5430526 45.2919712, 11.5430448 45.2920102, 11.5430501 45.292048, 11.5430966 45.2921021, 11.5434269 45.2922437, 11.543466 45.2922475, 11.5435134 45.2922379, 11.5435686 45.2921708, 11.5436098 45.2921229, 11.5436496 45.2920767)",,,,
338394044,False,2,,tertiary,False,45.759,"LINESTRING (11.5431497 45.291863, 11.5433505 45.2919489, 11.5436496 45.2920767)",Via Porta,50,,
1148883061,True,,,residential,False,12.903,"LINESTRING (11.535548 45.2901343, 11.5354737 45.2900307)",Via Milani,,,
40113262,False,,,residential,True,220.31600000000003,"LINESTRING (11.535548 45.2901343, 11.5355804 45.2902419, 11.5356525 45.291623, 11.5356655 45.2917219, 11.53568 45.2917959, 11.5357224 45.2919017, 11.5357672 45.2919854, 11.5358076 45.2920469, 11.5358427 45.2920883)",Via Milani,,,
195727824,False,,,residential,True,27.555,"LINESTRING (11.5389969 45.2866798, 11.5391703 45.2864641)",Via Roma,40,,
128228721,False,,,residential,False,221.017,"LINESTRING (11.5389969 45.2866798, 11.5390533 45.2867003, 11.539753 45.2869543, 11.5405226 45.2872175, 11.5415644 45.2875041)",Via Carpagnon,50,,
195727824,False,,,residential,False,193.54600000000002,"LINESTRING (11.5389969 45.2866798, 11.5387616 45.2869927, 11.5387292 45.2870401, 11.5386363 45.2871936, 11.5385083 45.2874177, 11.5383152 45.2877951, 11.538129 45.2881233, 11.5380737 45.2881825, 11.5379647 45.2882472)",Via Roma,40,,
195727824,False,,,residential,False,27.555,"LINESTRING (11.5391703 45.2864641, 11.5389969 45.2866798)",Via Roma,40,,
128228721,False,,,residential,False,59.289,"LINESTRING (11.5415644 45.2875041, 11.5422711 45.2876967)",Via Carpagnon,50,,
128228705,False,,,residential,False,281.86899999999997,"LINESTRING (11.5415644 45.2875041, 11.5415131 45.2876011, 11.5414124 45.2877916, 11.5403221 45.2898533, 11.540308 45.2898799)",Via Cesare Battisti,40,,
128228721,False,,,residential,True,221.017,"LINESTRING (11.5415644 45.2875041, 11.5405226 45.2872175, 11.539753 45.2869543, 11.5390533 45.2867003, 11.5389969 45.2866798)",Via Carpagnon,50,,
128228712,False,,,residential,True,71.811,"LINESTRING (11.5459372 45.2889408, 11.5451316 45.2886312)",Via Fogazzaro,,,
157567921,False,,,residential,False,114.988,"LINESTRING (11.5459372 45.2889408, 11.5454722 45.2899218)",Viale Dalmazia,,,
157567934,False,,,residential,False,65.484,"LINESTRING (11.5459372 45.2889408, 11.5459742 45.288864, 11.5462574 45.2883969)",Via Claudio Monteverdi,,,
128228701,False,,,residential,False,86.198,"LINESTRING (11.5436748 45.289348, 11.5432132 45.2900519)",Viale Ungheria,50,,
128228702,False,,,residential,True,168.738,"LINESTRING (11.5436748 45.289348, 11.5417019 45.2887346)",Via Trento,,,
157567907,False,,,residential,False,69.414,"LINESTRING (11.5436748 45.289348, 11.5444837 45.2896046)",Via 28 Aprile,,,
128228701,False,,,residential,True,114.467,"LINESTRING (11.5436748 45.289348, 11.5441441 45.2886139, 11.5441734 45.288563, 11.5441895 45.2885213, 11.5441945 45.2884885, 11.5441933 45.2884535, 11.5441809 45.2884156, 11.5441687 45.2883981)",Viale Ungheria,50,,
157567907,False,,,residential,False,84.993,"LINESTRING (11.5444837 45.2896046, 11.5454722 45.2899218)",Via 28 Aprile,,,
157567907,False,,,residential,True,69.414,"LINESTRING (11.5444837 45.2896046, 11.5436748 45.289348)",Via 28 Aprile,,,
353488207,False,,,residential,False,119.517,"LINESTRING (11.5444837 45.2896046, 11.5451316 45.2886312)",Viale Europa,,,
353488207,False,,,residential,True,113.108,"LINESTRING (11.5444837 45.2896046, 11.5438822 45.2905296)",Viale Europa,,,
353488207,False,,,residential,False,113.108,"LINESTRING (11.5438822 45.2905296, 11.5444837 45.2896046)",Viale Europa,,,
157567950,False,,,residential,True,97.70500000000001,"LINESTRING (11.5438822 45.2905296, 11.5442408 45.2905584, 11.5451248 45.2906181)",Via Giacomo Zanella,,,
"[353488209, 353488207]",False,,,residential,"[False, True]",62.661,"LINESTRING (11.5438822 45.2905296, 11.5436121 45.2909837, 11.5436045 45.291, 11.5436031 45.2910219, 11.5436144 45.2910531)",Viale Europa,,,
28516636,False,,,residential,False,58.954,"LINESTRING (11.5455956 45.2911343, 11.5458968 45.2906483)",Via Giuseppe Verdi,,,
28516636,False,,,residential,True,68.345,"LINESTRING (11.5455956 45.2911343, 11.545268 45.2917041)",Via Giuseppe Verdi,,,
128228720,False,,,residential,True,56.664,"LINESTRING (11.5455956 45.2911343, 11.5448715 45.2911208)",Via Cristoforo Colombo,,,
128266221,False,,,residential,True,84.522,"LINESTRING (11.5436195 45.2911744, 11.5435375 45.2912711, 11.5431066 45.2917792, 11.5430639 45.2918263)",Viale Europa,,,
353488208,True,,,residential,False,17.14,"LINESTRING (11.5436195 45.2911744, 11.5435925 45.2911633, 11.5435722 45.2911465, 11.543561 45.2911259, 11.5435601 45.2911039, 11.5435696 45.2910829, 11.5435884 45.2910653, 11.5436144 45.2910531)",,,roundabout,
53815764,False,2,SP125,secondary,False,37.529,"LINESTRING (11.5345123 45.2864915, 11.5347499 45.2861983)",Via Alcide De Gasperi,50,,
53815764,False,2,SP125,secondary,True,42.225,"LINESTRING (11.5345123 45.2864915, 11.534245 45.2868214)",Via Alcide De Gasperi,50,,
53815764,False,2,SP125,secondary,False,42.225,"LINESTRING (11.534245 45.2868214, 11.5345123 45.2864915)",Via Alcide De Gasperi,50,,
53815764,False,2,SP125,secondary,True,69.368,"LINESTRING (11.534245 45.2868214, 11.533812 45.2873658)",Via Alcide De Gasperi,50,,
157567939,False,,,residential,True,176.393,"LINESTRING (11.534245 45.2868214, 11.5350608 45.2871213, 11.5362665 45.2875234)",Via Risorgimento,,,
128228703,False,,,residential,False,46.306000000000004,"LINESTRING (11.5362665 45.2875234, 11.5365233 45.2871768, 11.5365386 45.2871536)",Via Primo Maggio,,,
128228703,False,,,residential,True,115.801,"LINESTRING (11.5362665 45.2875234, 11.5358529 45.2880522, 11.5356208 45.2883441, 11.5356049 45.2883644, 11.5355907 45.2883824, 11.5355459 45.288433)",Via Primo Maggio,,,
157567939,False,,,residential,False,176.393,"LINESTRING (11.5362665 45.2875234, 11.5350608 45.2871213, 11.534245 45.2868214)",Via Risorgimento,,,
102459655,True,1,,tertiary,False,29.761,"LINESTRING (11.5337207 45.2876079, 11.5337844 45.2876698, 11.5339075 45.2877562, 11.5339747 45.2878063)",,,,
361035692,True,1,SP125,secondary,False,15.482000000000001,"LINESTRING (11.5337207 45.2876079, 11.5337221 45.2876219, 11.5337195 45.2876387, 11.5337085 45.2876581, 11.533693 45.2876771, 11.5336755 45.2876924, 11.5336513 45.2877061, 11.5336215 45.2877178)",,50,roundabout,
195727824,False,,,residential,False,35.21,"LINESTRING (11.5379647 45.2882472, 11.5376038 45.2884364)",Via Roma,40,,
195727824,False,,,residential,True,193.546,"LINESTRING (11.5379647 45.2882472, 11.5380737 45.2881825, 11.538129 45.2881233, 11.5383152 45.2877951, 11.5385083 45.2874177, 11.5386363 45.2871936, 11.5387292 45.2870401, 11.5387616 45.2869927, 11.5389969 45.2866798)",Via Roma,40,,
157567934,False,,,residential,True,65.484,"LINESTRING (11.5462574 45.2883969, 11.5459742 45.288864, 11.5459372 45.2889408)",Via Claudio Monteverdi,,,
40114104,False,2,,residential,False,81.168,"LINESTRING (11.5413084 45.2894442, 11.5409297 45.2901238)",Via Collegio Armeno,50,,
40114104,False,2,,residential,True,84.696,"LINESTRING (11.5413084 45.2894442, 11.5417019 45.2887346)",Via Collegio Armeno,50,,
157567943,False,,,residential,True,163.615,"LINESTRING (11.5413084 45.2894442, 11.5432132 45.2900519)",Via Trieste,,,
157567925,True,,,residential,False,167.286,"LINESTRING (11.5374084 45.2895736, 11.5374785 45.2894748, 11.5375446 45.2893928, 11.5379506 45.2889833, 11.5380781 45.2888398, 11.5381158 45.2887871, 11.5381464 45.2887265, 11.5381563 45.2886587, 11.5381548 45.2885852, 11.5381091 45.2884443, 11.5379647 45.2882472)",Via Giuseppe Garibaldi,,,
157567931,False,,,residential,True,306.02299999999997,"LINESTRING (11.5374084 45.2895736, 11.5373865 45.2896161, 11.5373729 45.2896405, 11.5370486 45.2902186, 11.5366461 45.2909498, 11.5366263 45.2909857, 11.5362685 45.2914492, 11.5359052 45.2920407, 11.5358427 45.2920883)",Via Masotto,,,
399315414,True,1,,tertiary,False,201.42399999999998,"LINESTRING (11.5374084 45.2895736, 11.5374993 45.2896323, 11.5377994 45.2898229, 11.5378071 45.2898278, 11.537826 45.2898396, 11.5381098 45.2900166, 11.5385157 45.2902531, 11.5387242 45.2903561, 11.5388029 45.2903883, 11.5389419 45.290447, 11.5392819 45.2905583, 11.5394834 45.2906243)",Corso Matteotti,,,
157567907,False,,,residential,False,62.165,"LINESTRING (11.5454722 45.2899218, 11.5462011 45.2901445)",Via 28 Aprile,,,
157567907,False,,,residential,True,84.993,"LINESTRING (11.5454722 45.2899218, 11.5444837 45.2896046)",Via 28 Aprile,,,
157567921,False,,,residential,False,82.056,"LINESTRING (11.5454722 45.2899218, 11.5451248 45.2906181)",Viale Dalmazia,,,
157567921,False,,,residential,True,114.988,"LINESTRING (11.5454722 45.2899218, 11.5459372 45.2889408)",Viale Dalmazia,,,
128228701,False,,,residential,True,86.198,"LINESTRING (11.5432132 45.2900519, 11.5436748 45.289348)",Viale Ungheria,50,,
157567943,False,,,residential,False,163.615,"LINESTRING (11.5432132 45.2900519, 11.5413084 45.2894442)",Via Trieste,,,
128228701,False,,,residential,False,176.26299999999998,"LINESTRING (11.5432132 45.2900519, 11.5427245 45.2907827, 11.542243 45.2913103, 11.5421884 45.2913701, 11.5421274 45.291437)",Viale Ungheria,50,,
157567921,False,,,residential,True,82.056,"LINESTRING (11.5451248 45.2906181, 11.5454722 45.2899218)",Viale Dalmazia,,,
157567921,False,,,residential,False,59.312,"LINESTRING (11.5451248 45.2906181, 11.5450588 45.2907593, 11.5448715 45.2911208)",Viale Dalmazia,,,
157567950,False,,,residential,False,97.70500000000001,"LINESTRING (11.5451248 45.2906181, 11.5442408 45.2905584, 11.5438822 45.2905296)",Via Giacomo Zanella,,,
157567918,False,,,residential,False,65.317,"LINESTRING (11.5406261 45.290671, 11.5409297 45.2901238)",Via Collegio Armeno,,,
"[347915077, 346926063]",True,,,residential,False,28.186999999999998,"LINESTRING (11.5406261 45.290671, 11.5405976 45.2907346, 11.5406221 45.2908101, 11.5406501 45.2908495, 11.5406426 45.2909146)",,,,
157567912,True,,,residential,False,176.565,"LINESTRING (11.5412917 45.2911187, 11.541156 45.2913637, 11.5408836 45.2918762, 11.5405293 45.2925427, 11.5405104 45.2925756, 11.5404964 45.2926047)",Via G. Braggion,,,
157567938,False,2,,tertiary,False,74.358,"LINESTRING (11.5412917 45.2911187, 11.5414871 45.2911952, 11.5417547 45.2912902, 11.542021 45.291393, 11.5421274 45.291437)",Via Carlo Porta,50,,
157567938,False,2,,tertiary,True,55.669,"LINESTRING (11.5412917 45.2911187, 11.5411922 45.2910852, 11.5410213 45.2910259, 11.5408519 45.2909697, 11.5406426 45.2909146)",Via Carlo Porta,50,,
128228720,False,,,residential,False,56.664,"LINESTRING (11.5448715 45.2911208, 11.5455956 45.2911343)",Via Cristoforo Colombo,,,
128228720,False,,,residential,True,88.115,"LINESTRING (11.5448715 45.2911208, 11.5437453 45.2911055)",Via Cristoforo Colombo,,,
157567921,False,,,residential,True,59.312,"LINESTRING (11.5448715 45.2911208, 11.5450588 45.2907593, 11.5451248 45.2906181)",Viale Dalmazia,,,
157567928,True,3,,residential,False,89.71499999999999,"LINESTRING (11.5404964 45.2926047, 11.5404029 45.2925805, 11.53985 45.2924371, 11.5396783 45.2923925, 11.5394203 45.2923256)",Via Guglielmo Marconi,,,
40113255,False,,,tertiary,False,122.462,"LINESTRING (11.5416803 45.2929118, 11.5417168 45.2928437, 11.5422334 45.2918815)",Via E. Zanettini,,,
40113255,False,,,tertiary,True,134.321,"LINESTRING (11.5416803 45.2929118, 11.5416802 45.2929119, 11.5416446 45.2929792, 11.5413339 45.293567, 11.541126 45.2939556, 11.5410542 45.2940296, 11.5410509 45.294033)",Via E. Zanettini,,,
157567928,True,3,,residential,False,98.71,"LINESTRING (11.5416803 45.2929118, 11.5411761 45.292781, 11.5410234 45.2927386, 11.5405602 45.2926213, 11.5404964 45.2926047)",Via Guglielmo Marconi,,,
347903025,False,,,residential,True,56.269999999999996,"LINESTRING (11.5416803 45.2929118, 11.5417267 45.2929239, 11.5418065 45.2929447, 11.5423549 45.2930875)",Via della Repubblica,,,
157567947,False,2,,residential,False,35.707,"LINESTRING (11.5457872 45.2930074, 11.5454851 45.2931872, 11.5454387 45.2932148)",,,,
338394046,False,2,,tertiary,False,18.543,"LINESTRING (11.5454387 45.2932148, 11.545598 45.2933383)",Via Porta,50,,
157567947,False,2,,residential,True,35.707,"LINESTRING (11.5454387 45.2932148, 11.5454851 45.2931872, 11.5457872 45.2930074)",,,,
338394046,False,2,,tertiary,True,89.30600000000001,"LINESTRING (11.5454387 45.2932148, 11.5453983 45.2931835, 11.5452876 45.2930977, 11.5446644 45.2926246)",Via Porta,50,,
338394046,False,2,,tertiary,True,18.543,"LINESTRING (11.545598 45.2933383, 11.5454387 45.2932148)",Via Porta,50,,
