osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,tunnel
239588116,False,Via dell'Annunziata,residential,50,True,60.804,"LINESTRING (12.6302442 43.7292279, 12.6303862 43.7291811, 12.6309509 43.7290332)",,,,
"[1210700730, 106121548]",False,Via Nicolò Pellipario,residential,,True,69.802,"LINESTRING (12.6309509 43.7290332, 12.6314415 43.7290922, 12.6314863 43.7290976, 12.6316786 43.7291313, 12.6317096 43.7291442, 12.6317864 43.7291812)",,,,
239588116,False,Via dell'Annunziata,residential,50,False,60.804,"LINESTRING (12.6309509 43.7290332, 12.6303862 43.7291811, 12.6302442 43.7292279)",,,,
106119528,False,Viale Antonio Gramsci,tertiary,,False,127.963,"LINESTRING (12.6317864 43.7291812, 12.6325736 43.7291918, 12.6331187 43.7292259, 12.6333758 43.7292421)",2,,,
106119528,False,Viale Antonio Gramsci,tertiary,,True,73.161,"LINESTRING (12.6317864 43.7291812, 12.6315739 43.7292419, 12.6313834 43.729367, 12.6312499 43.7294847, 12.6311972 43.7295592, 12.6311525 43.7296224)",2,,,
"[1210700730, 106121548]",False,Via Nicolò Pellipario,residential,,False,69.80199999999999,"LINESTRING (12.6317864 43.7291812, 12.6317096 43.7291442, 12.6316786 43.7291313, 12.6314863 43.7290976, 12.6314415 43.7290922, 12.6309509 43.7290332)",,,,
106119528,False,Viale Antonio Gramsci,tertiary,,False,73.161,"LINESTRING (12.6311525 43.7296224, 12.6311972 43.7295592, 12.6312499 43.7294847, 12.6313834 43.729367, 12.6315739 43.7292419, 12.6317864 43.7291812)",2,,,
93459807,True,Via Gino Savini e Giuseppe Zeppi,tertiary,,False,132.073,"LINESTRING (12.637927 43.7280074, 12.6379176 43.7282898, 12.6379225 43.7284922, 12.6379037 43.7287112, 12.6378796 43.7289312, 12.63789 43.7290248, 12.6379222 43.7290839, 12.6379707 43.7291163, 12.6380465 43.7291341)",,,,
93459910,True,Via dei Morti,unclassified,,False,288.98400000000004,"LINESTRING (12.637927 43.7280074, 12.6381138 43.727766, 12.6390148 43.7265452, 12.639138 43.7264298, 12.6392049 43.7263671, 12.6394441 43.7261533, 12.6395911 43.7260031, 12.6397011 43.7258556, 12.6398153 43.725827)",,,,
167901467,False,Via Gino Savini e Giuseppe Zeppi,tertiary,,False,124.53999999999999,"LINESTRING (12.637927 43.7280074, 12.6379784 43.7280069, 12.6380605 43.7279851, 12.6381361 43.7279345, 12.6387741 43.7272993, 12.6388685 43.7272626, 12.6389829 43.7272681)",,,,
8487875,True,Via Bocca Trabaria sud,primary,,False,8.526,"LINESTRING (12.6413991 43.7257136, 12.6414208 43.7257541, 12.6414305 43.7257866)",,SS73bis,roundabout,
25365006,True,Via Urbinate,primary,,False,39.757999999999996,"LINESTRING (12.6412761 43.7263621, 12.641199 43.7261426, 12.641177 43.7260911, 12.641128 43.7260225)",2,SS423,,
25930605,False,Via Urbinate,primary,50,True,149.142,"LINESTRING (12.6412761 43.7263621, 12.6414076 43.7268933, 12.6414257 43.7269718, 12.6415441 43.7274481, 12.6415837 43.7276845)",2,SS423,,
365092377,False,Via Luciano Laurana,secondary,,False,99.37200000000001,"LINESTRING (12.6385018 43.7220305, 12.6387006 43.7223491, 12.6388231 43.7224866, 12.638931 43.7226077, 12.6391265 43.7227975)",,SS73bis,,
956230509,False,Via Luciano Laurana,secondary,,True,16.908,"LINESTRING (12.639239 43.722926, 12.6391265 43.7227975)",,SS73bis,,
52513219,True,Via della Stazione,unclassified,,False,26.04,"LINESTRING (12.639239 43.722926, 12.6393031 43.7228187, 12.6393425 43.7227049)",,,,
956230508,False,Via Luciano Laurana,secondary,,False,32.075,"LINESTRING (12.639239 43.722926, 12.6392699 43.7230506, 12.6392548 43.7232121)",,SS73bis,,
159246799,True,Via Luciano Laurana,secondary,,False,29.798000000000002,"LINESTRING (12.6396406 43.726178, 12.6396399 43.7262809, 12.639666 43.726371, 12.6396991 43.72644)",2,SS73bis,,
956230506,False,Via Luciano Laurana,secondary,50,True,41.477999999999994,"LINESTRING (12.6396406 43.726178, 12.6397101 43.7260423, 12.6398153 43.725827)",,SS73bis,,
64868036,False,Via Bocca Trabaria sud,primary,50,False,60.272999999999996,"LINESTRING (12.6401968 43.7265194, 12.6402764 43.7264421, 12.6405213 43.7261912, 12.6406555 43.7260921)",2,SS73bis,,
159246798,True,Via Bocca Trabaria sud,primary,,False,36.81400000000001,"LINESTRING (12.6401968 43.7265194, 12.6399895 43.7265948, 12.6398925 43.7266252, 12.6397739 43.7266399)",2,SS73bis,,
36855181,True,Via Bocca Trabaria sud,primary,,False,30.436999999999998,"LINESTRING (12.6406555 43.7260921, 12.6408039 43.7259207, 12.6408508 43.7258577)",2,SS73bis,,
64868036,False,Via Bocca Trabaria sud,primary,50,True,60.272999999999996,"LINESTRING (12.6406555 43.7260921, 12.6405213 43.7261912, 12.6402764 43.7264421, 12.6401968 43.7265194)",2,SS73bis,,
8487875,True,Via Bocca Trabaria sud,primary,,False,16.132,"LINESTRING (12.6408508 43.7258577, 12.6408433 43.7258087, 12.6408517 43.7257597, 12.6408737 43.7257161)",,SS73bis,roundabout,
8487875,True,Via Bocca Trabaria sud,primary,,False,21.330999999999996,"LINESTRING (12.641012 43.7260024, 12.6409581 43.7259786, 12.640915 43.7259492, 12.6408754 43.7259066, 12.6408508 43.7258577)",,SS73bis,roundabout,
36855180,True,Via Bocca Trabaria sud,primary,,False,30.703,"LINESTRING (12.641012 43.7260024, 12.6408968 43.7260127, 12.6408072 43.726034, 12.6406555 43.7260921)",1,SS73bis,,
8487875,True,Via Bocca Trabaria sud,primary,,False,9.634,"LINESTRING (12.641128 43.7260225, 12.6410686 43.7260167, 12.641012 43.7260024)",,SS73bis,roundabout,
8487875,True,Via Bocca Trabaria sud,primary,,False,25.448999999999998,"LINESTRING (12.6411426 43.7255978, 12.6412215 43.7256067, 12.6412997 43.7256331, 12.6413591 43.7256708, 12.6413991 43.7257136)",,SS73bis,roundabout,
36855179,True,Via Bocca Trabaria sud,primary,,False,51.602,"LINESTRING (12.6411426 43.7255978, 12.641371 43.7255476, 12.6417432 43.7254351)",1,SS73bis,,
8487875,True,Via Bocca Trabaria sud,primary,,False,22.765,"LINESTRING (12.6414305 43.7257866, 12.6414237 43.7258581, 12.6413878 43.7259213, 12.6413299 43.7259707)",,SS73bis,roundabout,
155506624,False,Strada Provinciale 51 Cesane,tertiary,,True,85.034,"LINESTRING (12.6414305 43.7257866, 12.6416475 43.7257135, 12.6419384 43.7256156, 12.6422006 43.7255499, 12.6424182 43.7255247)",,SP51,,
32555622,True,Via dei Morti,tertiary,,False,345.087,"LINESTRING (12.6359726 43.7295036, 12.6360185 43.7295993, 12.6365263 43.7299136, 12.6366016 43.7299621, 12.6367046 43.7300059, 12.6367764 43.7300143, 12.6369033 43.7299992, 12.6370525 43.7299517, 12.6371352 43.7298854, 12.6371696 43.7297997, 12.6371524 43.7296456, 12.6371559 43.7295125, 12.6372302 43.7292764, 12.6375775 43.7286212, 12.6376146 43.7284634, 12.6376494 43.7282126, 12.637679 43.7280889, 12.6377882 43.7279627)",,,,
299845244,False,Viale Antonio Gramsci,tertiary,,True,180.92200000000003,"LINESTRING (12.6359726 43.7295036, 12.6357215 43.7294386, 12.6356252 43.7294315, 12.6350103 43.7293864, 12.6347732 43.7293643, 12.6344403 43.7293332, 12.6344195 43.7293312, 12.6342975 43.7293208, 12.6340171 43.7292969, 12.633892 43.7292863, 12.6337498 43.7292742)",,,,
365321950,False,Viale Don Giovanni Minzoni,residential,,True,245.18600000000004,"LINESTRING (12.6359726 43.7295036, 12.6359451 43.7294319, 12.6357202 43.729345, 12.6355991 43.7292947, 12.6350546 43.7291239, 12.6345713 43.7289944, 12.6344452 43.7289452, 12.6342174 43.7287697, 12.6340848 43.7286095, 12.6339781 43.7284405, 12.6339472 43.7283969, 12.633797 43.7281851, 12.6337773 43.7281473)",,,,
"[1214486245, 1214486246, 86104511]",True,Via Donato Bramante,residential,,False,208.757,"LINESTRING (12.6359726 43.7295036, 12.6360203 43.7294703, 12.6360417 43.7294483, 12.6360592 43.7294238, 12.6360669 43.7293535, 12.6360754 43.729195, 12.6361206 43.7285593, 12.6361288 43.7284601, 12.6361333 43.7283591, 12.6361518 43.7277818, 12.6361368 43.7276508)",,,,building_passage
978869060,True,Viale Polidoro Virgili,residential,,False,115.46600000000001,"LINESTRING (12.6323229 43.7286253, 12.6324924 43.7284956, 12.6328652 43.7281931, 12.6329902 43.7280917, 12.6332881 43.7278561)",,,,
8487886,True,Via Bocca Trabaria sud,primary,,False,42.772,"LINESTRING (12.6417432 43.7254351, 12.6414775 43.7255885, 12.6414321 43.7256362, 12.6413991 43.7257136)",2,SS73bis,,
86029451,True,Viale Fratelli Rosselli,residential,,False,21.704,"LINESTRING (12.63264 43.7252804, 12.6325165 43.7251571, 12.6324816 43.7251223)",,,,
108068629,False,Viale Bruno Buozzi,residential,,True,349.86499999999995,"LINESTRING (12.63264 43.7252804, 12.6329147 43.7256191, 12.6329425 43.725724, 12.6329195 43.7257971, 12.6326667 43.726119, 12.6326393 43.7262047, 12.6326482 43.7262869, 12.6328688 43.7266446, 12.6330826 43.7270035, 12.6333238 43.7274084, 12.6334654 43.7276459, 12.6334898 43.7276851, 12.6337773 43.7281473)",,,,
133344121,True,Via della Stazione,unclassified,,False,11.591,"LINESTRING (12.6393425 43.7227049, 12.6394326 43.7227863)",,,,
108068628,False,Via Pian del Monte,residential,,True,25.36,"LINESTRING (12.6340208 43.7280023, 12.6339273 43.7280612, 12.6337773 43.7281473)",,,,
124185813,False,Via Giro del Cassero,residential,,False,45.829,"LINESTRING (12.6340208 43.7280023, 12.6341686 43.7281264, 12.6342974 43.7282419, 12.6343867 43.7283184)",,,,
