osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,maxspeed,bridge
172619604,False,Via San Costanzo,residential,False,73.04,,,"LINESTRING (10.2871384 45.5883226, 10.2875567 45.5887065, 10.2876746 45.5888598)",,
172619604,False,Via San Costanzo,residential,True,130.486,,,"LINESTRING (10.2871384 45.5883226, 10.287023 45.5878366, 10.2868298 45.5873206, 10.2867521 45.5871836)",,
689628817,False,,residential,False,101.79,,,"LINESTRING (10.2871384 45.5883226, 10.2870938 45.588341, 10.2866978 45.5884127, 10.2863247 45.5884722, 10.2860549 45.5885154, 10.2858708 45.5885415)",,
181315039,False,Via Brescia,secondary,True,4.828,2,SPBS237,"LINESTRING (10.2833063 45.585211, 10.2832456 45.585202)",,
25316892,True,Via Fossato,residential,False,192.014,,,"LINESTRING (10.2833063 45.585211, 10.2830223 45.5856558, 10.2829262 45.5858549, 10.2828909 45.5860862, 10.2829053 45.586343, 10.2829845 45.5865842, 10.2830628 45.5867746, 10.2831533 45.5868444)",,
181315039,False,Via Brescia,secondary,False,39.734,2,SPBS237,"LINESTRING (10.2833063 45.585211, 10.2835002 45.5852394, 10.2838061 45.5852841)",,
171649368,False,Via Bartolomeo Moreni Traversa Seconda,residential,True,51.478,,,"LINESTRING (10.2895726 45.5876755, 10.2894283 45.5881273)",,
171649368,False,Via Bartolomeo Moreni Traversa Seconda,residential,False,69.22500000000001,,,"LINESTRING (10.2895726 45.5876755, 10.2897651 45.5871163, 10.2898049 45.587078)",,
171655973,False,Via Bartolomeo Moreni Strada Prima,residential,False,90.276,2,,"LINESTRING (10.2895726 45.5876755, 10.2898738 45.5877198, 10.2899551 45.5877598, 10.2902412 45.5880559, 10.2902518 45.5881154, 10.2902359 45.5881791, 10.2902098 45.5882201)",50,
171655973,False,Via Bartolomeo Moreni Strada Prima,residential,True,44.137,2,,"LINESTRING (10.2895726 45.5876755, 10.2893696 45.5876477, 10.2891314 45.5876109, 10.2890174 45.5875944)",50,
171655973,False,Via Bartolomeo Moreni Strada Prima,residential,False,71.845,2,,"LINESTRING (10.2881249 45.587429, 10.2890174 45.5875944)",50,
217486686,False,Via Monteclana,residential,False,110.331,,,"LINESTRING (10.2881249 45.587429, 10.2880999 45.5874918, 10.2880317 45.5876628, 10.2878692 45.5881637, 10.2877808 45.5883913)",,
217486686,False,Via Monteclana,residential,True,84.18,,,"LINESTRING (10.2881249 45.587429, 10.2881653 45.5873189, 10.2883937 45.5866957)",,
172619604,False,Via San Costanzo,residential,True,73.04,,,"LINESTRING (10.2876746 45.5888598, 10.2875567 45.5887065, 10.2871384 45.5883226)",,
217486686,False,Via Monteclana,residential,False,71.945,,,"LINESTRING (10.2876746 45.5888598, 10.2878247 45.589094, 10.2879955 45.5893109, 10.2881031 45.5894321)",,
217486686,False,Via Monteclana,residential,True,53.651999999999994,,,"LINESTRING (10.2876746 45.5888598, 10.2876567 45.5887867, 10.2876633 45.5887081, 10.2876645 45.5886769, 10.2876703 45.5886402, 10.2876804 45.5886008, 10.287722 45.5884969, 10.2877479 45.5884412, 10.2877808 45.5883913)",,
443754296,False,Via Monte Conche,residential,True,118.324,,,"LINESTRING (10.2876746 45.5888598, 10.2876121 45.5888752, 10.2874638 45.5888666, 10.2866639 45.5890066, 10.2861942 45.5890791)",,
32011115,False,Via Borano Traversa Seconda,residential,False,127.069,,,"LINESTRING (10.2881708 45.5905679, 10.2865379 45.5905541)",,
217486686,False,Via Monteclana,residential,False,85.484,,,"LINESTRING (10.2881708 45.5905679, 10.2878761 45.5913085)",,
217486686,False,Via Monteclana,residential,True,141.066,,,"LINESTRING (10.2881708 45.5905679, 10.288294 45.5903457, 10.2884597 45.5901566, 10.2885181 45.590062, 10.2885273 45.5900151, 10.2884937 45.5899134, 10.288403 45.5897904, 10.2883238 45.5897012, 10.2881031 45.5894321)",,
"[187100249, 292611931, 292611932]",False,Via Moia Strada Prima,residential,True,202.18299999999996,,,"LINESTRING (10.2881708 45.5905679, 10.2882634 45.5905831, 10.2883728 45.5905956, 10.2892685 45.5906976, 10.2896104 45.5907248, 10.2897124 45.5907322, 10.2897711 45.5907337, 10.2898786 45.5907262, 10.2899961 45.5906974, 10.2901605 45.5905839, 10.2904857 45.5903035)",,yes
181315039,False,Via Brescia,secondary,False,4.828,2,SPBS237,"LINESTRING (10.2832456 45.585202, 10.2833063 45.585211)",,
30923414,False,Piazza Maria Ausiliatrice,residential,False,61.188,,,"LINESTRING (10.2832456 45.585202, 10.2832388 45.5849209, 10.2832322 45.5846518)",,
28130189,False,Via Sorelle Minola,residential,True,57.123,,,"LINESTRING (10.2832322 45.5846518, 10.2836128 45.5847055, 10.2839542 45.5847439)",,
30923414,False,Piazza Maria Ausiliatrice,residential,True,61.188,,,"LINESTRING (10.2832322 45.5846518, 10.2832388 45.5849209, 10.2832456 45.585202)",,
124721526,False,Traversa Seconda Via Moia,residential,True,11.342,,,"LINESTRING (10.2932143 45.5898994, 10.293187 45.5899996)",,
147216317,False,Via Montecchio,residential,True,67.14,,,"LINESTRING (10.2932143 45.5898994, 10.293388 45.58982, 10.2938441 45.5897968, 10.2940085 45.5897195)",,
178178286,False,Via Moia Traversa Seconda,residential,False,45.732,,,"LINESTRING (10.2932143 45.5898994, 10.2932129 45.5898403, 10.2931872 45.5897394, 10.293142 45.5896644, 10.2929864 45.5895361)",,
124721525,False,Via Moia Traversa Seconda,residential,False,12.361,,,"LINESTRING (10.2921631 45.5892215, 10.2920428 45.5891489)",,
178178286,False,Via Moia Traversa Seconda,residential,False,27.913,,,"LINESTRING (10.2921631 45.5892215, 10.2920829 45.5892626, 10.2920076 45.5893312, 10.2919711 45.5893919, 10.2919642 45.5894206)",,
178178286,False,Via Moia Traversa Seconda,residential,True,81.632,,,"LINESTRING (10.2921631 45.5892215, 10.2923831 45.58917, 10.2925176 45.5891934, 10.2928733 45.5894413, 10.2929864 45.5895361)",,
171649368,False,Via Bartolomeo Moreni Traversa Seconda,residential,True,69.22500000000001,,,"LINESTRING (10.2898049 45.587078, 10.2897651 45.5871163, 10.2895726 45.5876755)",,
281448412,False,Via Listrea,residential,False,94.48900000000002,,,"LINESTRING (10.2898049 45.587078, 10.2897933 45.5870469, 10.2898417 45.5868299, 10.2897853 45.5867822, 10.289326 45.586709, 10.289297 45.5866682, 10.2893422 45.5865105)",,
"[27845427, 281448411, 281448412]",False,Via Listrea,residential,True,198.966,,,"LINESTRING (10.2898049 45.587078, 10.2898636 45.5870728, 10.2899725 45.5870997, 10.2905646 45.5872614, 10.2909581 45.5873455, 10.2911115 45.5873757, 10.292062 45.5875225, 10.2922599 45.5875524)",,yes
124721525,False,Via Moia Traversa Seconda,residential,True,12.361,,,"LINESTRING (10.2920428 45.5891489, 10.2921631 45.5892215)",,
187100249,False,Via Moia Strada Prima,residential,False,34.433,,,"LINESTRING (10.2920428 45.5891489, 10.2917687 45.589392)",,
187100249,False,Via Moia Strada Prima,residential,True,52.292,,,"LINESTRING (10.2920428 45.5891489, 10.2921502 45.5890477, 10.2922182 45.5889324, 10.2922618 45.588824, 10.2922812 45.588718)",,
124721527,False,Via Moia Traversa Seconda,residential,True,70.077,,,"LINESTRING (10.2919642 45.5894206, 10.2918861 45.5894124, 10.2916159 45.5896381, 10.2913354 45.5898385)",,
178178286,False,Via Moia Traversa Seconda,residential,False,22.253999999999998,,,"LINESTRING (10.2919642 45.5894206, 10.2919563 45.5895028, 10.2919669 45.5895735, 10.291986 45.5896182)",,
178178286,False,Via Moia Traversa Seconda,residential,True,27.913,,,"LINESTRING (10.2919642 45.5894206, 10.2919711 45.5893919, 10.2920076 45.5893312, 10.2920829 45.5892626, 10.2921631 45.5892215)",,
124721528,False,Via Moia Traversa Seconda,residential,True,66.62,,,"LINESTRING (10.2929864 45.5895361, 10.2928054 45.5896566, 10.2927556 45.5896739, 10.2922998 45.5897224, 10.2922415 45.5897701)",,
178178286,False,Via Moia Traversa Seconda,residential,False,81.632,,,"LINESTRING (10.2929864 45.5895361, 10.2928733 45.5894413, 10.2925176 45.5891934, 10.2923831 45.58917, 10.2921631 45.5892215)",,
178178286,False,Via Moia Traversa Seconda,residential,True,45.732,,,"LINESTRING (10.2929864 45.5895361, 10.293142 45.5896644, 10.2931872 45.5897394, 10.2932129 45.5898403, 10.2932143 45.5898994)",,
124721524,False,Via Moia Traversa Seconda,residential,True,50.525,,,"LINESTRING (10.291986 45.5896182, 10.291553 45.5899568)",,
178178286,False,Via Moia Traversa Seconda,residential,False,19.033,,,"LINESTRING (10.291986 45.5896182, 10.2920548 45.5896844, 10.2921549 45.5897398)",,
178178286,False,Via Moia Traversa Seconda,residential,True,22.253999999999998,,,"LINESTRING (10.291986 45.5896182, 10.2919669 45.5895735, 10.2919563 45.5895028, 10.2919642 45.5894206)",,
124721523,False,Via Moia Traversa Seconda,residential,False,74.264,,,"LINESTRING (10.2921549 45.5897398, 10.291537 45.5902488)",,
178178286,False,Via Moia Traversa Seconda,residential,False,7.534,,,"LINESTRING (10.2921549 45.5897398, 10.2922415 45.5897701)",,
178178286,False,Via Moia Traversa Seconda,residential,True,19.033,,,"LINESTRING (10.2921549 45.5897398, 10.2920548 45.5896844, 10.291986 45.5896182)",,
178178286,False,Via Moia Traversa Seconda,residential,True,7.534,,,"LINESTRING (10.2922415 45.5897701, 10.2921549 45.5897398)",,
124721528,False,Via Moia Traversa Seconda,residential,False,66.62,,,"LINESTRING (10.2922415 45.5897701, 10.2922998 45.5897224, 10.2927556 45.5896739, 10.2928054 45.5896566, 10.2929864 45.5895361)",,
178178286,False,Via Moia Traversa Seconda,residential,False,24.692,,,"LINESTRING (10.2922415 45.5897701, 10.2922736 45.5897796, 10.2923113 45.5899755)",,
124721527,False,Via Moia Traversa Seconda,residential,False,70.077,,,"LINESTRING (10.2913354 45.5898385, 10.2916159 45.5896381, 10.2918861 45.5894124, 10.2919642 45.5894206)",,
124721524,False,Via Moia Traversa Seconda,residential,False,50.525,,,"LINESTRING (10.291553 45.5899568, 10.291986 45.5896182)",,
178178286,False,Via Moia Traversa Seconda,residential,False,12.002,,,"LINESTRING (10.2923113 45.5899755, 10.2923396 45.5900816)",,
124721529,False,Via Moia Traversa Seconda,residential,False,65.042,,,"LINESTRING (10.2923113 45.5899755, 10.2922441 45.5899861, 10.292177 45.5900064, 10.2920708 45.5901028, 10.2920628 45.5901438, 10.2918546 45.5903251, 10.2918237 45.5903279, 10.2917572 45.5903776)",,
178178286,False,Via Moia Traversa Seconda,residential,True,24.692,,,"LINESTRING (10.2923113 45.5899755, 10.2922736 45.5897796, 10.2922415 45.5897701)",,
124721526,False,Traversa Seconda Via Moia,residential,False,19.17,,,"LINESTRING (10.2931436 45.5901693, 10.293187 45.5899996)",,
178178286,False,Via Moia Traversa Seconda,residential,True,60.682,,,"LINESTRING (10.2931436 45.5901693, 10.2923728 45.5902522)",,
124721526,False,Traversa Seconda Via Moia,residential,True,32.432,,,"LINESTRING (10.2931436 45.5901693, 10.293091 45.5902844, 10.2930176 45.5904177, 10.2930103 45.5904452)",,
178178286,False,Via Moia Traversa Seconda,residential,False,60.682,,,"LINESTRING (10.2923728 45.5902522, 10.2931436 45.5901693)",,
178178286,False,Via Moia Traversa Seconda,residential,True,19.145,,,"LINESTRING (10.2923728 45.5902522, 10.2923396 45.5900816)",,
442557567,False,Via Moia Traversa Seconda,residential,False,68.98400000000001,,,"LINESTRING (10.2923728 45.5902522, 10.2923739 45.5904468, 10.2925107 45.5904832, 10.2929572 45.5903999)",,
124721523,False,Via Moia Traversa Seconda,residential,True,74.264,,,"LINESTRING (10.291537 45.5902488, 10.2921549 45.5897398)",,
124721529,False,Via Moia Traversa Seconda,residential,True,65.042,,,"LINESTRING (10.2917572 45.5903776, 10.2918237 45.5903279, 10.2918546 45.5903251, 10.2920628 45.5901438, 10.2920708 45.5901028, 10.292177 45.5900064, 10.2922441 45.5899861, 10.2923113 45.5899755)",,
32011060,True,Via San Costanzo,residential,False,172.195,,,"LINESTRING (10.286244 45.5856808, 10.286241 45.5857316, 10.2862984 45.5859826, 10.2864164 45.5862266, 10.2866573 45.5868484, 10.2866859 45.5869522, 10.2867521 45.5871836)",,
181315039,False,Via Brescia,secondary,False,186.76199999999997,2,SPBS237,"LINESTRING (10.286244 45.5856808, 10.2866759 45.5857422, 10.286736 45.5857507, 10.287184 45.5858128, 10.287445 45.5858479, 10.2885054 45.5860137, 10.2885926 45.5860259)",,
181315039,False,Via Brescia,secondary,True,55.253,2,SPBS237,"LINESTRING (10.286244 45.5856808, 10.2861566 45.5856661, 10.2858126 45.5856163, 10.2855498 45.5855766)",,
124721526,False,Traversa Seconda Via Moia,residential,False,32.432,,,"LINESTRING (10.2930103 45.5904452, 10.2930176 45.5904177, 10.293091 45.5902844, 10.2931436 45.5901693)",,
472112472,True,Via Dernago,unclassified,False,25.859,,,"LINESTRING (10.2927929 45.5878967, 10.2924723 45.5878355)",,
147216091,False,Via Dernago,residential,False,62.259,,,"LINESTRING (10.2927929 45.5878967, 10.2932416 45.5881953, 10.2933597 45.5882912)",,
147216091,False,Via Dernago,residential,True,71.326,,,"LINESTRING (10.2941266 45.588637, 10.2935068 45.5883298, 10.2933597 45.5882912)",,
178178287,False,Via Dernago,residential,False,25.588,,,"LINESTRING (10.2941266 45.588637, 10.2941841 45.5886987, 10.2942562 45.5888468)",,
147216317,False,Via Montecchio,residential,False,21.426,,,"LINESTRING (10.2942562 45.5888468, 10.2941782 45.5890316)",,
178178287,False,Via Dernago,residential,True,25.588,,,"LINESTRING (10.2942562 45.5888468, 10.2941841 45.5886987, 10.2941266 45.588637)",,
178178288,False,Via Sassiva,residential,False,94.128,,,"LINESTRING (10.2942562 45.5888468, 10.2948239 45.5891367, 10.2949188 45.5891816, 10.2950062 45.5892083, 10.2952941 45.5892592)",,
178178288,False,Via Sassiva,residential,True,94.128,,,"LINESTRING (10.2952941 45.5892592, 10.2950062 45.5892083, 10.2949188 45.5891816, 10.2948239 45.5891367, 10.2942562 45.5888468)",,
147216200,True,Via Monte Grappa,residential,False,210.84900000000002,,,"LINESTRING (10.2954904 45.5870204, 10.2952806 45.5874943, 10.2949659 45.5877784, 10.2947594 45.5880077, 10.2946829 45.588085, 10.2945564 45.5882165, 10.2944177 45.5883546, 10.2941553 45.5886109, 10.2941266 45.588637)",,
482694925,False,Via Trento,secondary,True,194.469,2,SPBS237,"LINESTRING (10.2954904 45.5870204, 10.2951514 45.5869679, 10.2930515 45.586639)",,
147216317,False,Via Montecchio,residential,True,33.308,,,"LINESTRING (10.2940085 45.5897195, 10.294056 45.5894218)",,
147216321,False,Via Montecchio,residential,False,12.45,,,"LINESTRING (10.2940085 45.5897195, 10.2939998 45.5898313)",,
147216317,False,Via Montecchio,residential,False,67.14,,,"LINESTRING (10.2940085 45.5897195, 10.2938441 45.5897968, 10.293388 45.58982, 10.2932143 45.5898994)",,
"[147216321, 442940390]",False,Via Montecchio,residential,True,91.833,,,"LINESTRING (10.2942979 45.5905971, 10.2942549 45.5905531, 10.294094 45.5903829, 10.2939926 45.5902025, 10.2939722 45.5901592, 10.2939712 45.5900162, 10.293997 45.589867, 10.2939998 45.5898313)",,
171649368,False,Via Bartolomeo Moreni Traversa Seconda,residential,False,51.478,,,"LINESTRING (10.2894283 45.5881273, 10.2895726 45.5876755)",,
171649368,False,Via Bartolomeo Moreni Traversa Seconda,residential,True,55.299,,,"LINESTRING (10.2894283 45.5881273, 10.2892776 45.5886133)",,
1062679697,False,Via Moia Traversa Prima,residential,True,62.43599999999999,,,"LINESTRING (10.2894283 45.5881273, 10.2901192 45.5882364, 10.2901776 45.5882294, 10.2902098 45.5882201)",,
147216091,False,Via Dernago,residential,False,71.326,,,"LINESTRING (10.2933597 45.5882912, 10.2935068 45.5883298, 10.2941266 45.588637)",,
147216091,False,Via Dernago,residential,True,62.259,,,"LINESTRING (10.2933597 45.5882912, 10.2932416 45.5881953, 10.2927929 45.5878967)",,
"[591432340, 591432342, 171649364]",False,Via Moia Strada Terza,residential,False,110.85999999999999,,,"LINESTRING (10.2933597 45.5882912, 10.2931719 45.5884382, 10.2931125 45.5884682, 10.2929602 45.5885452, 10.2925002 45.5887955, 10.2924139 45.5888199, 10.2923586 45.5888045, 10.2923203 45.5887705, 10.2922812 45.588718)",,
171655973,False,Via Bartolomeo Moreni Strada Prima,residential,True,90.276,2,,"LINESTRING (10.2902098 45.5882201, 10.2902359 45.5881791, 10.2902518 45.5881154, 10.2902412 45.5880559, 10.2899551 45.5877598, 10.2898738 45.5877198, 10.2895726 45.5876755)",50,
1062679697,False,Via Moia Traversa Prima,residential,False,62.43599999999999,,,"LINESTRING (10.2902098 45.5882201, 10.2901776 45.5882294, 10.2901192 45.5882364, 10.2894283 45.5881273)",,
"[171649369, 1062679697, 1062679698]",False,Via Moia Traversa Prima,residential,True,69.336,,,"LINESTRING (10.2902098 45.5882201, 10.2906743 45.5882875, 10.2907817 45.5883117, 10.2910713 45.588376)",,yes
171649369,False,Via Moia Traversa Prima,residential,False,100.369,,,"LINESTRING (10.2923317 45.5884762, 10.2920045 45.5885004, 10.2918157 45.5885119, 10.2915536 45.5884831, 10.2910713 45.588376)",,
187100249,False,Via Moia Strada Prima,residential,False,27.173,,,"LINESTRING (10.2923317 45.5884762, 10.2922991 45.588635, 10.2922812 45.588718)",,
187100249,False,Via Moia Strada Prima,residential,True,72.078,,,"LINESTRING (10.2923317 45.5884762, 10.2923715 45.588295, 10.2924723 45.5878355)",,
171649371,False,Via Monte Dragone,residential,False,4.535,,,"LINESTRING (10.2886822 45.5885279, 10.2887392 45.5885364)",,
171649371,False,Via Monte Dragone,residential,True,71.768,,,"LINESTRING (10.2886822 45.5885279, 10.2877808 45.5883913)",,
171655974,False,Via Monte Dragoncello,residential,False,157.264,,,"LINESTRING (10.2886822 45.5885279, 10.2886701 45.588572, 10.2888126 45.5889915, 10.2887969 45.5890154, 10.2885769 45.5890567, 10.2885533 45.5890884, 10.2886546 45.5893875, 10.2886453 45.5894128, 10.2886055 45.5894209, 10.2881377 45.5894204, 10.2881031 45.5894321)",,
171649368,False,Via Bartolomeo Moreni Traversa Seconda,residential,False,55.299,,,"LINESTRING (10.2892776 45.5886133, 10.2894283 45.5881273)",,
171649371,False,Via Monte Dragone,residential,False,15.019,,,"LINESTRING (10.2892776 45.5886133, 10.289467 45.5886393)",,
171649371,False,Via Monte Dragone,residential,True,42.759,,,"LINESTRING (10.2892776 45.5886133, 10.2887392 45.5885364)",,
171649371,False,Via Monte Dragone,residential,True,15.019,,,"LINESTRING (10.289467 45.5886393, 10.2892776 45.5886133)",,
171649366,False,Via Monte Dragone,residential,False,66.093,,,"LINESTRING (10.289467 45.5886393, 10.2894445 45.588879, 10.2895177 45.5891068, 10.2893517 45.5891395)",,
171649371,False,Via Monte Dragone,residential,False,74.727,,,"LINESTRING (10.289467 45.5886393, 10.2899482 45.5887202, 10.2903993 45.5888004)",,
"[591432340, 171649364, 591432342]",False,Via Moia Strada Terza,residential,True,110.86,,,"LINESTRING (10.2922812 45.588718, 10.2923203 45.5887705, 10.2923586 45.5888045, 10.2924139 45.5888199, 10.2925002 45.5887955, 10.2929602 45.5885452, 10.2931125 45.5884682, 10.2931719 45.5884382, 10.2933597 45.5882912)",,
187100249,False,Via Moia Strada Prima,residential,False,52.292,,,"LINESTRING (10.2922812 45.588718, 10.2922618 45.588824, 10.2922182 45.5889324, 10.2921502 45.5890477, 10.2920428 45.5891489)",,
187100249,False,Via Moia Strada Prima,residential,True,27.173,,,"LINESTRING (10.2922812 45.588718, 10.2922991 45.588635, 10.2923317 45.5884762)",,
171649371,False,Via Monte Dragone,residential,True,74.727,,,"LINESTRING (10.2903993 45.5888004, 10.2899482 45.5887202, 10.289467 45.5886393)",,
171649366,False,Via Monte Dragone,residential,True,66.093,,,"LINESTRING (10.2893517 45.5891395, 10.2895177 45.5891068, 10.2894445 45.588879, 10.289467 45.5886393)",,
171655974,False,Via Monte Dragoncello,residential,True,157.264,,,"LINESTRING (10.2881031 45.5894321, 10.2881377 45.5894204, 10.2886055 45.5894209, 10.2886453 45.5894128, 10.2886546 45.5893875, 10.2885533 45.5890884, 10.2885769 45.5890567, 10.2887969 45.5890154, 10.2888126 45.5889915, 10.2886701 45.588572, 10.2886822 45.5885279)",,
217486686,False,Via Monteclana,residential,False,141.066,,,"LINESTRING (10.2881031 45.5894321, 10.2883238 45.5897012, 10.288403 45.5897904, 10.2884937 45.5899134, 10.2885273 45.5900151, 10.2885181 45.590062, 10.2884597 45.5901566, 10.288294 45.5903457, 10.2881708 45.5905679)",,
217486686,False,Via Monteclana,residential,True,71.945,,,"LINESTRING (10.2881031 45.5894321, 10.2879955 45.5893109, 10.2878247 45.589094, 10.2876746 45.5888598)",,
181315039,False,Via Brescia,secondary,True,64.98,2,SPBS237,"LINESTRING (10.2855498 45.5855766, 10.2847372 45.5854421)",,
171649419,False,Via Brescia,residential,False,130.382,,,"LINESTRING (10.2855498 45.5855766, 10.2854123 45.5864537, 10.2857128 45.5864986, 10.2858198 45.5864922)",,
181315039,False,Via Brescia,secondary,False,55.25299999999999,2,SPBS237,"LINESTRING (10.2855498 45.5855766, 10.2858126 45.5856163, 10.2861566 45.5856661, 10.286244 45.5856808)",,
171649419,False,Via Brescia,residential,True,130.382,,,"LINESTRING (10.2858198 45.5864922, 10.2857128 45.5864986, 10.2854123 45.5864537, 10.2855498 45.5855766)",,
281448412,False,Via Listrea,residential,True,94.48899999999999,,,"LINESTRING (10.2893422 45.5865105, 10.289297 45.5866682, 10.289326 45.586709, 10.2897853 45.5867822, 10.2898417 45.5868299, 10.2897933 45.5870469, 10.2898049 45.587078)",,
32011118,False,Via Borano,residential,False,63.05,,,"LINESTRING (10.2857996 45.5913357, 10.285573 45.5907913)",,
171751674,False,Via Ospitale,residential,True,162.202,,,"LINESTRING (10.2857996 45.5913357, 10.286019 45.5913213, 10.2866041 45.591269, 10.2872334 45.5912701, 10.2878761 45.5913085)",,
482697207,True,Via Ospitale,residential,False,213.36399999999998,,,"LINESTRING (10.2857996 45.5913357, 10.2852011 45.5914168, 10.284765 45.5914874, 10.2843818 45.5914635, 10.2838403 45.591311, 10.2835454 45.5912585, 10.2833721 45.5911228, 10.2832429 45.5910667)",,
