osmid,name,highway,oneway,reversed,length,geometry,lanes,access,maxspeed,bridge,junction,tunnel,width
21401158,Via Cesare Cecchini,residential,False,False,180.504,"LINESTRING (12.2463293 45.4966756, 12.247546 45.4979417, 12.2476224 45.4980223)",,,,,,,
21401158,Via Cesare Cecchini,residential,False,True,180.504,"LINESTRING (12.2476224 45.4980223, 12.247546 45.4979417, 12.2463293 45.4966756)",,,,,,,
202341928,Via Antonio Fradeletto,secondary,False,False,145.041,"LINESTRING (12.2476224 45.4980223, 12.2460793 45.4985415, 12.2459456 45.498588)",,,,,,,
"[442262512, 79766569, 1259644159]",Piazza Ventisette Ottobre,tertiary,True,False,92.84200000000001,"LINESTRING (12.2452221 45.4921002, 12.2451778 45.4921174, 12.2449494 45.4922033, 12.2443998 45.4924197, 12.2442184 45.4924912, 12.2441809 45.4925056)",2,,,,,,
232628167,Via Cristoforo Colombo,tertiary,False,True,74.191,"LINESTRING (12.2452221 45.4921002, 12.2452801 45.4921713, 12.2453625 45.4922731, 12.2456893 45.4926815)",3,,,,,,
50722053,Via Torre Belfredo,residential,False,False,22.091,"LINESTRING (12.2420635 45.496859, 12.241808 45.496945)",2,,,,,,
50722053,Via Torre Belfredo,residential,False,True,41.424,"LINESTRING (12.2420635 45.496859, 12.2425359 45.4966883)",2,,,,,,
49047950,Via Spalti,residential,True,False,141.664,"LINESTRING (12.2420635 45.496859, 12.2428591 45.4978088, 12.2429132 45.4978551, 12.2429759 45.4978973, 12.2430308 45.497932)",1,,,,,,
22987279,Via Luigi Einaudi,residential,False,False,140.271,"LINESTRING (12.2397781 45.4963219, 12.2414252 45.4958136)",,,,,,,
22987279,Via Luigi Einaudi,residential,False,True,19.599999999999998,"LINESTRING (12.2397781 45.4963219, 12.2396666 45.4963664, 12.2396104 45.4964129, 12.2395945 45.4964357)",,,,,,,
"[74382721, 666477147, 30058101, 111696015]","['Via Tommaso Temanza', 'Via Einaudi']",unclassified,False,"[False, True]",158.28900000000002,"LINESTRING (12.2397781 45.4963219, 12.2397701 45.4962824, 12.2397486 45.4961729, 12.2396602 45.4957233, 12.2396431 45.4956758, 12.2395311 45.4954027, 12.2395066 45.4953455, 12.2394796 45.4952826, 12.2394731 45.4952443, 12.2394599 45.4950867, 12.2394836 45.4949233)",2,,,yes,,,
87772829,Via Antonio da Mestre,residential,True,False,180.27700000000002,"LINESTRING (12.2394836 45.4949233, 12.2393673 45.4949217, 12.2393517 45.4949215, 12.2392167 45.494926, 12.2387882 45.4950063, 12.2385224 45.4944217, 12.239217 45.4942714)",,,,,,,
111696015,Via Tommaso Temanza,unclassified,False,True,75.43799999999999,"LINESTRING (12.2394836 45.4949233, 12.2394709 45.4948742, 12.2394607 45.4948501, 12.239217 45.4942714)",2,,,,,,
"[74382721, 666477147, 30058101, 111696015]","['Via Tommaso Temanza', 'Via Einaudi']",unclassified,False,"[False, True]",158.28900000000002,"LINESTRING (12.2394836 45.4949233, 12.2394599 45.4950867, 12.2394731 45.4952443, 12.2394796 45.4952826, 12.2395066 45.4953455, 12.2395311 45.4954027, 12.2396431 45.4956758, 12.2396602 45.4957233, 12.2397486 45.4961729, 12.2397701 45.4962824, 12.2397781 45.4963219)",2,,,yes,,,
445178469,Via Circonvallazione,tertiary,False,True,10.968,"LINESTRING (12.2359956 45.4926034, 12.2359997 45.492702)",3,,,,,,
"[88218217, 23556859]","['Via Giuseppe Mazzini', 'Via Giuseppe Verdi']",residential,True,False,254.138,"LINESTRING (12.2359956 45.4926034, 12.2363575 45.4926045, 12.2367639 45.4926501, 12.2369919 45.4926695, 12.2371183 45.4926846, 12.237245 45.4926989, 12.2377371 45.4927176, 12.2376943 45.4920402, 12.2376531 45.4919072, 12.2375911 45.4917205, 12.2375652 45.4916727)",,,,,,,
445178469,Via Circonvallazione,tertiary,False,False,40.644999999999996,"LINESTRING (12.2359956 45.4926034, 12.2359805 45.492334, 12.2359779 45.4922381)",3,,,,,,
"[757908689, 757908687]",Parco Ponci,residential,True,False,36.802,"LINESTRING (12.2457629 45.4953131, 12.2457392 45.4953095, 12.2457233 45.4953019, 12.2455358 45.4951481, 12.2455193 45.4951436, 12.2454219 45.4951955)",,,,,,,
757909694,Via Giardino,residential,False,True,96.25800000000001,"LINESTRING (12.2457629 45.4953131, 12.2457369 45.4953322, 12.2457021 45.4953579, 12.2454026 45.4955785, 12.2449457 45.4957316, 12.244748 45.4957719)",,,,,,,
297364178,Corso del Popolo,tertiary,False,False,68.288,"LINESTRING (12.2447813 45.4907741, 12.2451428 45.4913335)",2,,,,,,
"[37330657, 1066320202]",Via Mestrina,residential,False,False,100.998,"LINESTRING (12.2447813 45.4907741, 12.2449894 45.4907039, 12.245362 45.4905783, 12.2454737 45.4905406, 12.2456375 45.4904859, 12.2459498 45.4903817)",,,,,,,
42676760,Via Giardino,residential,True,False,138.872,"LINESTRING (12.246249 45.4941981, 12.2463106 45.4943449, 12.2461858 45.4950139, 12.2457629 45.4953131)",,,,,,,
757909328,Via Giardino,residential,False,False,60.806,"LINESTRING (12.246249 45.4941981, 12.2460877 45.4939955, 12.2459473 45.493851, 12.2459109 45.4938136, 12.2458355 45.493735)",,,,,,,
760728822,Piazzale Generale Enrico Cialdini,residential,False,True,9.575,"LINESTRING (12.2457607 45.4936667, 12.2458355 45.493735)",,,,,,,
"[444782677, 111813382]",Piazzale Generale Enrico Cialdini,residential,True,False,15.951999999999998,"LINESTRING (12.2457607 45.4936667, 12.2457905 45.4936345, 12.2458031 45.4936222, 12.2458245 45.4936013, 12.2458399 45.493588, 12.2458549 45.4935751, 12.2458685 45.4935642, 12.2458844 45.4935528)",,,,,,,
760728826,Piazzale Generale Enrico Cialdini,residential,False,False,7.3740000000000006,"LINESTRING (12.2457607 45.4936667, 12.2457278 45.4936413, 12.2456949 45.4936191)",,,,,,,
43713345,Via Forte Marghera,tertiary,True,False,153.67899999999997,"LINESTRING (12.2473174 45.4903975, 12.2474992 45.4902719, 12.2476731 45.4901353, 12.2477109 45.4901129, 12.2477527 45.4900941, 12.2478015 45.4900826, 12.2478493 45.4900816, 12.2478896 45.4900895, 12.2479219 45.490104, 12.2479485 45.4901276, 12.2479639 45.4901538, 12.2479686 45.4901813, 12.2479643 45.4902036, 12.2479491 45.4902301, 12.2479238 45.490257, 12.247494 45.4906252, 12.2473456 45.4907715)",1,,,,,,
79764876,Via Forte Marghera,tertiary,True,False,12.434,"LINESTRING (12.2473456 45.4907715, 12.2472327 45.4908505)",3,,,,,,
64651320,Via Cristoforo Colombo,tertiary,False,False,68.562,"LINESTRING (12.2472115 45.4945697, 12.2476453 45.4951061)",,,,,,,
64651320,Via Cristoforo Colombo,tertiary,False,True,83.503,"LINESTRING (12.2472115 45.4945697, 12.2466792 45.493918)",,,,,,,
757908680,Via Caneve,residential,False,False,29.591,"LINESTRING (12.2462273 45.4957518, 12.2464808 45.4959499)",,,,,,,
44167480,Via Oreste Salomone,residential,True,False,131.79799999999997,"LINESTRING (12.2462273 45.4957518, 12.2476287 45.4951135, 12.2476453 45.4951061)",,,,,,,
"[757908681, 111621299]","['Via Bruno Slongo', 'Via Caneve']",residential,True,False,173.795,"LINESTRING (12.2462273 45.4957518, 12.2460187 45.49555, 12.2460003 45.4955173, 12.2460141 45.4954795, 12.2461605 45.4953955, 12.2471954 45.494578, 12.2472115 45.4945697)",,,,,,,
"[881235145, 881235146]",Via Forte Marghera,tertiary,True,False,67.346,"LINESTRING (12.2463454 45.4914593, 12.2462144 45.4915476, 12.2460981 45.4916258, 12.2459174 45.4917474, 12.2457428 45.4918483, 12.2457084 45.4918679)",3,,,,,,
49047950,Via Spalti,residential,True,False,103.51599999999999,"LINESTRING (12.2430308 45.497932, 12.243072 45.4978968, 12.243133 45.4978695, 12.2440558 45.4976476, 12.2442586 45.4975971)",1,,,,,,
4717709,Via Alessandro Poerio,residential,False,False,50.397,"LINESTRING (12.243093 45.4925646, 12.2430329 45.4925655, 12.2428787 45.492567, 12.2427838 45.492568, 12.2426495 45.4925633, 12.2426043 45.4925588, 12.2425366 45.4925462, 12.2424552 45.4925244)",,no,,,,,
"[37330496, 198095362]",Piazza Ventisette Ottobre,"['residential', 'tertiary']",True,False,134.753,"LINESTRING (12.243093 45.4925646, 12.2431915 45.492545, 12.2432509 45.4925299, 12.2433052 45.4925104, 12.2433682 45.4924779, 12.2435521 45.4923954, 12.2438538 45.4922636, 12.2441302 45.4921478, 12.2445825 45.4919567)",,,,,,,
50722053,Via Torre Belfredo,residential,False,True,22.091,"LINESTRING (12.241808 45.496945, 12.2420635 45.496859)",2,,,,,,
50722053,Via Torre Belfredo,residential,False,False,140.007,"LINESTRING (12.241808 45.496945, 12.241127 45.4971817, 12.2403025 45.4973798, 12.2402643 45.497389, 12.2401468 45.4974172)",2,,,,,,
48573518,Via Giovanni Felisati,residential,True,False,57.259,"LINESTRING (12.2369912 45.4908209, 12.2367805 45.4903276)",,,,,,,
87764305,Via Costante Degan,residential,False,True,62.883,"LINESTRING (12.2369912 45.4908209, 12.2362091 45.4909595)",,,,,,,
556077982,Via Giovanni Felisati,residential,False,True,89.647,"LINESTRING (12.2369912 45.4908209, 12.2373071 45.4915961)",,,,,,,
659529270,Via Giosuè Carducci,tertiary,False,False,52.816999999999986,"LINESTRING (12.2403102 45.4908212, 12.2406124 45.4907463, 12.2407479 45.4907144, 12.2407896 45.4907046, 12.2408307 45.4906923, 12.2408622 45.4906809, 12.2408893 45.4906665, 12.2409144 45.4906474, 12.240925 45.4906364)",2,,,,,,
659529270,Via Giosuè Carducci,tertiary,False,True,58.909000000000006,"LINESTRING (12.2403102 45.4908212, 12.239949 45.4909346, 12.2396286 45.4910496)",2,,,,,,
93318415,Via Circonvallazione,tertiary,False,False,151.589,"LINESTRING (12.2359806 45.4952443, 12.2359727 45.4945186, 12.2359724 45.4944326, 12.2359721 45.4943435, 12.2359808 45.4938811)",2,,,,,,
"[93318370, 868241363, 868241364, 1000522655]",Via Circonvallazione,tertiary,False,True,135.869,"LINESTRING (12.2359806 45.4952443, 12.2359778 45.4957741, 12.2359775 45.4958169, 12.235999 45.496028, 12.2360016 45.4960398, 12.2360515 45.4962706, 12.2361027 45.4964595)",2,,,yes,,,
443070902,Via Guglielmo Pepe,tertiary,True,False,80.259,"LINESTRING (12.2466309 45.4909344, 12.2468115 45.4908146, 12.2471637 45.4905242, 12.2473174 45.4903975)",2,,,,,,
675473642,Piazza Ventisette Ottobre,tertiary,True,False,34.042,"LINESTRING (12.2452453 45.491628, 12.2452454 45.4915509, 12.2452157 45.4914805, 12.2451817 45.4914122, 12.2451428 45.4913335)",1,,,,,,
297364178,Corso del Popolo,tertiary,False,True,68.288,"LINESTRING (12.2451428 45.4913335, 12.2447813 45.4907741)",2,,,,,,
114510667,Via Guglielmo Pepe,tertiary,True,False,144.37199999999999,"LINESTRING (12.2451428 45.4913335, 12.2452129 45.4914016, 12.2452766 45.4914514, 12.2453329 45.4914854, 12.2453944 45.4915046, 12.2454573 45.4915053, 12.245525 45.4914896, 12.2456663 45.4914256, 12.2460282 45.4912323, 12.2462634 45.4911057, 12.2466309 45.4909344)",1,,,,,,
4710890,Via Piave,tertiary,False,True,56.664,"LINESTRING (12.2356045 45.4910617, 12.2357846 45.4915554)",2,,,,,,
87764305,Via Costante Degan,residential,False,False,48.479,"LINESTRING (12.2356045 45.4910617, 12.2362091 45.4909595)",,,,,,,
4710890,Via Piave,tertiary,False,False,57.382,"LINESTRING (12.2356045 45.4910617, 12.2354417 45.4906275, 12.2354174 45.4905626)",2,,,,,,
87764317,Via Edmondo De Amicis,residential,True,False,109.421,"LINESTRING (12.2354174 45.4905626, 12.2367805 45.4903276)",,,,,,,
4710890,Via Piave,tertiary,False,True,57.382,"LINESTRING (12.2354174 45.4905626, 12.2354417 45.4906275, 12.2356045 45.4910617)",2,,,,,,
111696015,Via Tommaso Temanza,unclassified,False,False,75.438,"LINESTRING (12.239217 45.4942714, 12.2394607 45.4948501, 12.2394709 45.4948742, 12.2394836 45.4949233)",2,,,,,,
111696015,Via Tommaso Temanza,unclassified,False,True,48.425,"LINESTRING (12.239217 45.4942714, 12.2390742 45.4939461, 12.2391543 45.4938693)",2,,,,,,
22987279,Via Luigi Einaudi,residential,False,True,140.271,"LINESTRING (12.2414252 45.4958136, 12.2397781 45.4963219)",,,,,,,
48049348,Via Daniele Manin,residential,True,False,129.639,"LINESTRING (12.2414252 45.4958136, 12.2416393 45.4966148, 12.241808 45.496945)",,,,,,,
297509980,Via San Rocco,residential,False,True,77.073,"LINESTRING (12.2414252 45.4958136, 12.2417051 45.4957069, 12.2419826 45.4955824, 12.2422569 45.4954407)",,,,,,,
111964566,Via Giosuè Carducci,tertiary,False,False,30.379,"LINESTRING (12.2375652 45.4916727, 12.2379247 45.4915672)",2,,,,,,
111964566,Via Giosuè Carducci,tertiary,False,True,94.61,"LINESTRING (12.2375652 45.4916727, 12.2373636 45.4917215, 12.2369671 45.4918021, 12.2366521 45.4918543, 12.2363927 45.4918885)",2,,,,,,
93318415,Via Circonvallazione,tertiary,False,False,62.862,"LINESTRING (12.2359808 45.4938811, 12.2359888 45.4933158)",2,,,,,,
88219008,Via Fabio Filzi,residential,True,False,164.40200000000002,"LINESTRING (12.2359808 45.4938811, 12.2360805 45.493876, 12.2380807 45.4937428)",,,,,,,
93318415,Via Circonvallazione,tertiary,False,True,151.589,"LINESTRING (12.2359808 45.4938811, 12.2359721 45.4943435, 12.2359724 45.4944326, 12.2359727 45.4945186, 12.2359806 45.4952443)",2,,,,,,
451964076,Via Nazario Sauro,residential,False,True,30.147,"LINESTRING (12.2380807 45.4937428, 12.2383641 45.4939273)",,,,,,,
"[451956961, 499546458]","['Via Nazario Sauro', 'Riviera Venti Settembre']",residential,True,False,183.166,"LINESTRING (12.2380807 45.4937428, 12.2374554 45.4933358, 12.2373757 45.4932839, 12.2372675 45.4932904, 12.2360915 45.4933143, 12.2359888 45.4933158)",,,,,,,
4717709,Via Alessandro Poerio,residential,False,True,50.397,"LINESTRING (12.2424552 45.4925244, 12.2425366 45.4925462, 12.2426043 45.4925588, 12.2426495 45.4925633, 12.2427838 45.492568, 12.2428787 45.492567, 12.2430329 45.4925655, 12.243093 45.4925646)",,no,,,,,
88230890,Piazzetta Ventidue Marzo,residential,False,True,26.717,"LINESTRING (12.2424552 45.4925244, 12.2424184 45.4925117, 12.2423838 45.492499, 12.2423306 45.492474, 12.2422769 45.4924386, 12.2422294 45.4924001, 12.2421987 45.4923704)",,no,,,,,
88231282,Piazzetta Ventidue Marzo,residential,True,False,42.26,"LINESTRING (12.2424552 45.4925244, 12.2423649 45.4925117, 12.2422829 45.4925023, 12.2422025 45.4924951, 12.2421027 45.4924848, 12.2420212 45.4924756, 12.2419524 45.4924737, 12.2419188 45.4924728)",,no,,,,,
1207410081,Via Alessandro Poerio,residential,False,False,12.123,"LINESTRING (12.2419188 45.4924728, 12.2417634 45.4924771)",,permissive,,,,,
88230670,Piazzetta Ventidue Marzo,residential,True,False,25.679,"LINESTRING (12.2419188 45.4924728, 12.2419491 45.4924663, 12.2419642 45.4924631, 12.2419847 45.4924575, 12.2420053 45.4924499, 12.2420241 45.4924408, 12.242045 45.4924273, 12.242061 45.492416, 12.2420828 45.4924001, 12.2420975 45.4923908, 12.2421122 45.492382, 12.2421237 45.4923759, 12.2421359 45.4923714, 12.242147 45.4923689, 12.2421568 45.4923675, 12.2421675 45.4923672, 12.2421789 45.4923681, 12.2421987 45.4923704)",,no,,,,,
111964566,Via Giosuè Carducci,tertiary,False,True,30.379,"LINESTRING (12.2379247 45.4915672, 12.2375652 45.4916727)",2,,,,,,
88246275,Via Giovanni XXIII,residential,False,False,90.712,"LINESTRING (12.2379247 45.4915672, 12.237884 45.4915038, 12.2376883 45.4911995, 12.2375312 45.490802)",,,,,,,
111964566,Via Giosuè Carducci,tertiary,False,False,42.705,"LINESTRING (12.2379247 45.4915672, 12.2379667 45.4915563, 12.2380657 45.4915306, 12.2381521 45.4915082, 12.2384385 45.4914339)",2,,,,,,
88246275,Via Giovanni XXIII,residential,False,True,90.71199999999999,"LINESTRING (12.2375312 45.490802, 12.2376883 45.4911995, 12.237884 45.4915038, 12.2379247 45.4915672)",,,,,,,
48898465,Via Cappuccina,tertiary,False,False,24.518,"LINESTRING (12.2403375 45.4900533, 12.2401888 45.489859)",2,,,,,,
48898465,Via Cappuccina,tertiary,False,True,79.998,"LINESTRING (12.2403375 45.4900533, 12.2405359 45.4902828, 12.2405855 45.4903351, 12.2406667 45.4904261, 12.2407245 45.4904889, 12.2407866 45.4905537, 12.2408415 45.4905941, 12.2408663 45.4906087, 12.2408944 45.4906232, 12.240925 45.4906364)",2,,,,,,
88273548,Via Cardinal Massaia,residential,True,False,128.36299999999997,"LINESTRING (12.2403375 45.4900533, 12.2403099 45.4900605, 12.2402507 45.4900787, 12.2388816 45.4904797, 12.2388553 45.4904874, 12.2388181 45.4904983)",,,,,,,
112793803,,residential,True,False,16.348,"LINESTRING (12.2428359 45.4900693, 12.2428302 45.4900552, 12.2428315 45.4900405, 12.2428397 45.4900269, 12.2428538 45.4900161, 12.2428724 45.4900092, 12.2428931 45.490007, 12.2429137 45.4900097, 12.2429318 45.4900172, 12.2429454 45.4900284, 12.2429528 45.4900421)",,,,,roundabout,,
"[40826168, 979574915]",Via Andrea Costa,residential,False,False,89.38699999999999,"LINESTRING (12.2428359 45.4900693, 12.2427003 45.490101, 12.2426681 45.4901085, 12.2426442 45.4901149, 12.2426224 45.4901207, 12.242595 45.4901279, 12.2424454 45.4901676, 12.2422979 45.4902205, 12.2421774 45.4902841, 12.241955 45.4904345, 12.2419218 45.4904622, 12.2419168 45.4905003)",,,30,,,,
21640466,Via Circonvallazione,tertiary,True,False,21.041999999999998,"LINESTRING (12.2366504 45.4971343, 12.2366046 45.4971859, 12.2365947 45.4972107, 12.2365797 45.4972542, 12.2365719 45.4973119)",,,,,,,
677409992,Rotonda Giovanni Battista Zampironi,tertiary,True,False,19.857,"LINESTRING (12.2366504 45.4971343, 12.2366111 45.4971472, 12.2365617 45.4971521, 12.236513 45.4971458, 12.2364645 45.4971262, 12.2364291 45.4970958)",2,,,,roundabout,,
93318411,Via Castelvecchio,residential,False,True,70.61099999999999,"LINESTRING (12.2380698 45.4961534, 12.2379881 45.4962878, 12.2379888 45.4963731, 12.2381395 45.4967187, 12.2381454 45.4967322, 12.2381571 45.4967591)",,,,,,,
667031717,Via Terraglio,tertiary,True,False,13.684,"LINESTRING (12.237211 45.4980834, 12.2372031 45.4981533, 12.2371882 45.4982052)",,,,,,,
350113929,Via Circonvallazione,tertiary,True,False,12.876,"LINESTRING (12.2364135 45.4970194, 12.2363048 45.4969322)",1,,,,,,
672630029,Rotonda Giovanni Battista Zampironi,tertiary,True,False,15.746,"LINESTRING (12.2364135 45.4970194, 12.2364353 45.4969833, 12.2364754 45.4969542, 12.2365278 45.4969374, 12.2365585 45.4969362)",2,,,,roundabout,,
"[1032523249, 666529547]",Via Torre Belfredo,residential,True,False,89.66400000000002,"LINESTRING (12.2384026 45.4977849, 12.2379912 45.4978272, 12.2377652 45.4978467, 12.2376902 45.4978643, 12.2374761 45.497881, 12.2374212 45.4978892, 12.2373228 45.4979057, 12.2372685 45.4979122)","['2', '3']",,50,,,,
111813385,Via Luigi Einaudi,residential,True,False,5.793,"LINESTRING (12.2381571 45.4967591, 12.2382274 45.4967422)",,,,,,,
93318411,Via Castelvecchio,residential,False,False,70.611,"LINESTRING (12.2381571 45.4967591, 12.2381454 45.4967322, 12.2381395 45.4967187, 12.2379888 45.4963731, 12.2379881 45.4962878, 12.2380698 45.4961534)",,,,,,,
110406855,Via Castelvecchio,residential,False,False,127.10000000000001,"LINESTRING (12.2382274 45.4967422, 12.2382481 45.4967719, 12.2383752 45.4969505, 12.2384432 45.4969975, 12.2385111 45.4970403, 12.2385953 45.497091, 12.2386732 45.4971363, 12.2387561 45.4971712, 12.2388205 45.4971974, 12.2388634 45.4972301, 12.2389063 45.4972801, 12.2390162 45.4976178, 12.2390398 45.4976771)",,,,,,,
111813385,Via Luigi Einaudi,residential,True,False,103.21799999999999,"LINESTRING (12.2382274 45.4967422, 12.238369 45.4967081, 12.2386081 45.4966505, 12.2390323 45.4965449, 12.2390518 45.4965392, 12.2393176 45.4964625, 12.2394012 45.4964468, 12.2394753 45.4964336)",,,,,,,
93318453,Rotonda Giovanni Battista Zampironi,tertiary,True,False,16.922,"LINESTRING (12.2366845 45.4969735, 12.2367115 45.4970065, 12.2367205 45.497044, 12.2367106 45.4970814, 12.236683 45.4971142)",2,,,,roundabout,,
