osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,bridge,junction
112412206,False,Via Properzio,unclassified,,True,15.627,,"LINESTRING (12.4690142 44.1392023, 12.4688532 44.1391223)",,
112412205,False,,unclassified,,True,108.764,,"LINESTRING (12.4683284 44.1400476, 12.4690142 44.1392023)",,
31872887,False,,tertiary,,False,231.90800000000002,,"LINESTRING (12.4683284 44.1400476, 12.46792 44.1398389, 12.4675705 44.1396603, 12.4660251 44.1387769)",,
31872887,False,,tertiary,,True,218.22699999999998,,"LINESTRING (12.4683284 44.1400476, 12.4687684 44.1402758, 12.4694358 44.1406273, 12.4697509 44.1407959, 12.4698798 44.1408534, 12.470003 44.1408925, 12.470152 44.1409151, 12.4702809 44.1409192, 12.4704012 44.1409089, 12.4705387 44.140876, 12.470659 44.1408288)",,
441638797,True,,tertiary,,False,14.691,,"LINESTRING (12.4660251 44.1387769, 12.4658752 44.1387002)",,
31872887,False,,tertiary,,True,231.90800000000002,,"LINESTRING (12.4660251 44.1387769, 12.4675705 44.1396603, 12.46792 44.1398389, 12.4683284 44.1400476)",,
"[31872888, 31872890, 31872893]",False,Via del Trabaccolo,tertiary,,False,187.941,,"LINESTRING (12.4707948 44.1403426, 12.4706412 44.1402724, 12.4704268 44.1402519, 12.4703022 44.1402719, 12.4700633 44.1403617, 12.4698868 44.1404481, 12.469724 44.1405647, 12.4694117 44.1408359, 12.4692948 44.1408994, 12.4691677 44.1409335, 12.4689467 44.1409507, 12.4688372 44.1409876)",yes,
378290474,True,Via del Trabaccolo,tertiary,,False,23.972,,"LINESTRING (12.4707948 44.1403426, 12.4709 44.1404012, 12.4710321 44.1404748)",,
26498126,True,Via Ravenna,tertiary,,False,19.868000000000002,,"LINESTRING (12.4654683 44.1385727, 12.4654353 44.1385349, 12.4654209 44.1384914, 12.4654269 44.1384469, 12.4654525 44.1384062)",,roundabout
26498129,True,Via Ravenna,tertiary,,False,26.397,,"LINESTRING (12.4656133 44.138619, 12.4653949 44.1387973)",,
26498126,True,Via Ravenna,tertiary,,False,13.017000000000001,,"LINESTRING (12.4656133 44.138619, 12.4655594 44.1386138, 12.4655097 44.138598, 12.4654683 44.1385727)",,roundabout
31872886,True,,tertiary,,False,11.524,,"LINESTRING (12.4658021 44.1384807, 12.4658686 44.1385727)",,
26498126,True,Via Ravenna,tertiary,,False,17.384,,"LINESTRING (12.4658021 44.1384807, 12.4657949 44.1385194, 12.4657727 44.1385551, 12.4657373 44.1385849, 12.4656917 44.1386062)",,roundabout
26498126,True,Via Ravenna,tertiary,,False,9.158999999999999,,"LINESTRING (12.4657673 44.1384032, 12.4657929 44.13844, 12.4658021 44.1384807)",,roundabout
26498131,True,Via Ravenna,tertiary,,False,16.865,,"LINESTRING (12.4656179 44.1383452, 12.4657856 44.1382529)",,
26498126,True,Via Ravenna,tertiary,,False,13.991,,"LINESTRING (12.4656179 44.1383452, 12.4656753 44.1383531, 12.4657267 44.138373, 12.4657673 44.1384032)",,roundabout
26498126,True,Via Ravenna,tertiary,,False,15.428,,"LINESTRING (12.4654525 44.1384062, 12.4654967 44.1383726, 12.465554 44.1383514, 12.4656179 44.1383452)",,roundabout
516482003,True,Via Ravenna,tertiary,,False,25.652,,"LINESTRING (12.4653949 44.1387973, 12.4654683 44.1385727)",,
26498134,False,Via Ravenna,tertiary,,False,76.972,,"LINESTRING (12.4657856 44.1382529, 12.4661595 44.1376148)",,
516482004,True,Via Ravenna,tertiary,,False,16.776,,"LINESTRING (12.4657856 44.1382529, 12.4657673 44.1384032)",,
441638797,True,,tertiary,,False,17.991,,"LINESTRING (12.4658752 44.1387002, 12.4656917 44.1386062)",,
807524165,False,Via A. Ferrarin,unclassified,,True,392.718,,"LINESTRING (12.4658752 44.1387002, 12.4653573 44.1392678, 12.4652526 44.1394457, 12.4650323 44.1399531, 12.4649368 44.1401548, 12.4647136 44.1405059, 12.4645248 44.1407399, 12.464293 44.1410602, 12.4641731 44.1412082, 12.4639798 44.1414469, 12.4639426 44.1414964, 12.4637351 44.1417448, 12.4636804 44.1417871, 12.4636352 44.141822)",,
27943236,True,Via Amerigo Vespucci,unclassified,,False,64.848,,"LINESTRING (12.4685974 44.1455101, 12.4679822 44.1458912)",,
452696737,False,Via Ronco,residential,,False,101.069,,"LINESTRING (12.4685974 44.1455101, 12.468434 44.1453904, 12.4678962 44.1451152, 12.4675885 44.1449644)",,
31872887,False,,tertiary,,False,218.227,,"LINESTRING (12.470659 44.1408288, 12.4705387 44.140876, 12.4704012 44.1409089, 12.4702809 44.1409192, 12.470152 44.1409151, 12.470003 44.1408925, 12.4698798 44.1408534, 12.4697509 44.1407959, 12.4694358 44.1406273, 12.4687684 44.1402758, 12.4683284 44.1400476)",,
378290473,True,,tertiary,,False,24.498,,"LINESTRING (12.470659 44.1408288, 12.4707437 44.1407603, 12.4707802 44.1406948, 12.4708037 44.1406391)",,
31872897,True,,tertiary,,False,30.206000000000003,,"LINESTRING (12.4711054 44.1405233, 12.4711942 44.1405255, 12.471313 44.140556, 12.4714627 44.1406032)",,
1002108899,True,,tertiary,,False,13.068000000000001,,"LINESTRING (12.4711054 44.1405233, 12.4711252 44.1405598, 12.471128 44.1405989, 12.4711135 44.1406367)",,roundabout
31872894,True,,tertiary,,False,16.671999999999997,,"LINESTRING (12.4711135 44.1406367, 12.4710847 44.140668, 12.4710442 44.1406916, 12.4709956 44.1407054, 12.4709435 44.140708)",,roundabout
31872894,True,,tertiary,,False,14.088,,"LINESTRING (12.4709435 44.140708, 12.4708866 44.1406973, 12.4708381 44.1406734, 12.4708037 44.1406391)",,roundabout
31872898,True,,tertiary,,False,26.562,,"LINESTRING (12.4709435 44.140708, 12.4708276 44.1407734, 12.470659 44.1408288)",,
31872894,True,,tertiary,,False,15.142,,"LINESTRING (12.4708037 44.1406391, 12.4707892 44.1406067, 12.4707875 44.1405727, 12.470799 44.1405396, 12.4708226 44.1405101)",,roundabout
31872896,True,Via del Trabaccolo,tertiary,,False,19.129,,"LINESTRING (12.4708226 44.1405101, 12.4708313 44.1404408, 12.470824 44.1403962, 12.4707948 44.1403426)",,
1002108898,True,,tertiary,,False,18.478,,"LINESTRING (12.4708226 44.1405101, 12.4708653 44.1404821, 12.4709186 44.1404659, 12.4709764 44.1404634, 12.4710321 44.1404748)",,roundabout
1002108900,True,,tertiary,,False,8.045,,"LINESTRING (12.4710321 44.1404748, 12.4710738 44.1404951, 12.4711054 44.1405233)",,roundabout
186942937,True,Via Alfonso Pinzon,tertiary,30,False,40.766,2,"LINESTRING (12.4747309 44.1418239, 12.4743382 44.1420584)",,
240800258,False,Via Livio Andronico,unclassified,,True,46.894,,"LINESTRING (12.4747309 44.1418239, 12.4742751 44.1415577)",,
35156717,True,Via Arno,unclassified,,False,44.557,,"LINESTRING (12.4657474 44.1456028, 12.4653262 44.1453397)",,
24747867,False,Via Alfredo Panzini,tertiary,,False,46.243,,"LINESTRING (12.4657474 44.1456028, 12.4655689 44.1458834, 12.4655009 44.1459791)",,
24747867,False,Via Alfredo Panzini,tertiary,,True,130.924,,"LINESTRING (12.4657474 44.1456028, 12.4661629 44.1449189, 12.4663454 44.1445079)",,
35156717,True,Via Arno,unclassified,,False,96.271,,"LINESTRING (12.4671971 44.146369, 12.4662296 44.1458517)",,
35305115,True,Via Torre,unclassified,,False,54.064,,"LINESTRING (12.4647046 44.1450091, 12.4643715 44.1454325)",,
35158323,True,Via Torre,unclassified,,False,97.832,,"LINESTRING (12.4657478 44.1434884, 12.4652098 44.144279)",,
24716671,False,Via Uso,unclassified,,False,126.09100000000001,,"LINESTRING (12.4657478 44.1434884, 12.466355 44.1434808, 12.4667222 44.1434762, 12.4668549 44.1435102, 12.4672207 44.1436661, 12.4672545 44.1436805)",,
35156717,True,Via Arno,unclassified,,False,61.736,,"LINESTRING (12.4653262 44.1453397, 12.4647046 44.1450091)",,
35156717,True,Via Arno,unclassified,,False,47.395,,"LINESTRING (12.4662296 44.1458517, 12.4657474 44.1456028)",,
35342274,False,Via Pasubio,residential,,False,30.702,,"LINESTRING (12.4662296 44.1458517, 12.4665424 44.1456909)",,
35342274,False,Via Pasubio,residential,,True,22.695,,"LINESTRING (12.4685909 44.1444408, 12.4683816 44.144579)",,
44413132,False,Via Giosuè Carducci,unclassified,,False,87.567,,"LINESTRING (12.4688975 44.1410269, 12.4689026 44.1418144)",,
264019038,False,Via Giosuè Carducci,residential,,False,6.5,,"LINESTRING (12.4688975 44.1410269, 12.4688372 44.1409876)",,
264019038,False,Via Giosuè Carducci,residential,,True,209.363,,"LINESTRING (12.4688975 44.1410269, 12.4703461 44.1418123, 12.4710062 44.1421469)",,
44413131,False,Via Vittorio Alfieri,residential,,False,117.626,,"LINESTRING (12.4674316 44.1422935, 12.4689057 44.1422903)",,
31872890,False,Via del Trabaccolo,tertiary,,True,59.89,,"LINESTRING (12.4674316 44.1422935, 12.4676935 44.1419215, 12.4677696 44.1418126)",,
"[543584852, 543584853, 25695231]",False,"['Via del Trabaccolo', 'Via Alfredo Panzini']",tertiary,,False,170.76500000000001,,"LINESTRING (12.4674316 44.1422935, 12.4672359 44.1425714, 12.4670507 44.1429125, 12.4667554 44.1435748, 12.4666818 44.1437289)",yes,
25695230,False,Via Alfonso Pinzon,unclassified,,False,134.828,,"LINESTRING (12.4689145 44.142784, 12.4706042 44.1427842)",,
44413132,False,Via Giosuè Carducci,unclassified,,True,54.902,,"LINESTRING (12.4689145 44.142784, 12.4689057 44.1422903)",,
"[24716638, 634406356, 25695230]",False,"['Via dei Saraceni', 'Via Alfonso Pinzon']",unclassified,,"[False, True]",514.636,,"LINESTRING (12.4689145 44.142784, 12.4675844 44.1428071, 12.4673938 44.1428359, 12.4672428 44.1428921, 12.4670987 44.1429744, 12.4669719 44.1430365, 12.4668809 44.1430664, 12.4667546 44.1430865, 12.4665374 44.1430654, 12.4662098 44.1430329, 12.4660277 44.1430211, 12.4658883 44.1430442, 12.4656988 44.1431134, 12.4644369 44.1431596, 12.4643044 44.1431644, 12.4641985 44.1431386, 12.4641046 44.1430866, 12.4639839 44.1429672, 12.4638927 44.1428672, 12.463788 44.1427093, 12.4635976 44.1423879, 12.463483 44.1421358)",,
44413132,False,Via Giosuè Carducci,unclassified,,False,52.918,,"LINESTRING (12.4689026 44.1418144, 12.4689057 44.1422903)",,
44413132,False,Via Giosuè Carducci,unclassified,,True,87.567,,"LINESTRING (12.4689026 44.1418144, 12.4688975 44.1410269)",,
44413133,False,Via Ugo Foscolo,residential,,True,84.639,,"LINESTRING (12.4689026 44.1418144, 12.4699633 44.1418161)",,
363006108,False,Via Ludovico Ariosto,residential,,False,90.409,,"LINESTRING (12.4689026 44.1418144, 12.4677696 44.1418126)",,
24747864,False,Via Properzio,tertiary,30,False,26.995,,"LINESTRING (12.4721428 44.1409686, 12.4718755 44.1408198)",,
24747864,False,Via Properzio,tertiary,30,True,114.572,,"LINESTRING (12.4721428 44.1409686, 12.4732665 44.14161)",,
240800260,False,Via Giuseppe Giusti,unclassified,,True,52.617,,"LINESTRING (12.4721428 44.1409686, 12.4725346 44.140588)",,
44413130,False,Via Giosuè Carducci,residential,,False,17.282,,"LINESTRING (12.4709096 44.142286, 12.4710062 44.1421469)",,
44413130,False,Via Giosuè Carducci,residential,,True,60.521,,"LINESTRING (12.4709096 44.142286, 12.4706042 44.1427842)",,
363006105,False,Via Giacomo Leopardi,residential,,True,159.902,,"LINESTRING (12.4709096 44.142286, 12.4689057 44.1422903)",,
25695230,False,Via Alfonso Pinzon,unclassified,,True,134.828,,"LINESTRING (12.4706042 44.1427842, 12.4689145 44.142784)",,
44413130,False,Via Giosuè Carducci,residential,,False,60.521,,"LINESTRING (12.4706042 44.1427842, 12.4709096 44.142286)",,
25695230,False,Via Alfonso Pinzon,unclassified,,False,267.58,,"LINESTRING (12.4706042 44.1427842, 12.4714406 44.1427834, 12.4717811 44.1427728, 12.4721801 44.1427337, 12.4725731 44.1426677, 12.4729879 44.1425744, 12.4734615 44.1424449, 12.4738368 44.1422968)",,
44413133,False,Via Ugo Foscolo,residential,,False,84.639,,"LINESTRING (12.4699633 44.1418161, 12.4689026 44.1418144)",,
24747864,False,Via Properzio,tertiary,30,False,59.418,,"LINESTRING (12.4738503 44.1419417, 12.4732665 44.14161)",,
240800256,True,Via Livio Tito,unclassified,,False,54.518,,"LINESTRING (12.4738503 44.1419417, 12.4742751 44.1415577)",,
1002026883,True,Via Properzio,tertiary,30,False,19.176,,"LINESTRING (12.4738503 44.1419417, 12.4740525 44.1420349)",,
44595398,False,Via Toscanelli,residential,,False,85.2,,"LINESTRING (12.4710787 44.138117, 12.472061 44.1378168)",,
44595400,False,Via Marco Polo,residential,,False,12.355,,"LINESTRING (12.4710787 44.138117, 12.4711401 44.138219)",,
44595400,False,Via Marco Polo,residential,,True,51.576,,"LINESTRING (12.4710787 44.138117, 12.4708176 44.1376927)",,
44595400,False,Via Marco Polo,residential,,False,51.576,,"LINESTRING (12.4708176 44.1376927, 12.4710787 44.138117)",,
44595400,False,Via Marco Polo,residential,,True,12.355,,"LINESTRING (12.4711401 44.138219, 12.4710787 44.138117)",,
26498134,False,Via Ravenna,tertiary,,True,76.972,,"LINESTRING (12.4661595 44.1376148, 12.4657856 44.1382529)",,
112412206,False,Via Properzio,unclassified,,False,24.384,,"LINESTRING (12.4661595 44.1376148, 12.4663129 44.1376993, 12.4664019 44.1377483)",,
112412206,False,Via Properzio,unclassified,,False,57.017,,"LINESTRING (12.4671588 44.1381651, 12.4677314 44.1384718)",,
112412206,False,Via Properzio,unclassified,,True,76.133,,"LINESTRING (12.4671588 44.1381651, 12.4664019 44.1377483)",,
364948479,False,Via R. Gessi,residential,,True,57.59,,"LINESTRING (12.4671588 44.1381651, 12.4667148 44.1385734)",,
123570411,False,Via Giovanni Caboto,residential,,False,61.057,,"LINESTRING (12.4672341 44.1388891, 12.4677314 44.1384718)",,
112412206,False,Via Properzio,unclassified,,False,8.139,,"LINESTRING (12.4677314 44.1384718, 12.4678097 44.1385187)",,
112412206,False,Via Properzio,unclassified,,True,57.017,,"LINESTRING (12.4677314 44.1384718, 12.4671588 44.1381651)",,
123570411,False,Via Giovanni Caboto,residential,,True,61.057,,"LINESTRING (12.4677314 44.1384718, 12.4672341 44.1388891)",,
186942937,True,Via Alfonso Pinzon,tertiary,30,False,48.522,2,"LINESTRING (12.4754739 44.1412081, 12.4751005 44.1415525)",,
240800251,False,Via Gaio Cecilio Plinio,unclassified,,True,53.763,,"LINESTRING (12.4754739 44.1412081, 12.4749473 44.1409065)",,
186942937,True,Via Alfonso Pinzon,tertiary,30,False,46.927,2,"LINESTRING (12.4758198 44.1408668, 12.4754739 44.1412081)",,
215286687,True,Via Quinto Orazio Flacco,unclassified,,False,52.7,,"LINESTRING (12.4758198 44.1408668, 12.4754367 44.1406612, 12.4752952 44.140579)",,
1126076607,False,Via Quinto Orazio Flacco,unclassified,,False,25.678,,"LINESTRING (12.4727601 44.1390289, 12.4726674 44.1388643, 12.4726395 44.1388148)",,
24747351,True,Via Vittor Pisani,unclassified,,False,55.667,,"LINESTRING (12.4732349 44.1386362, 12.4731639 44.1387139, 12.4730873 44.138769, 12.4729789 44.1388043, 12.4728888 44.1388114, 12.4727401 44.1388197, 12.4726395 44.1388148)",,
186942937,True,Via Alfonso Pinzon,tertiary,30,False,42.196,2,"LINESTRING (12.4751005 44.1415525, 12.4747309 44.1418239)",,
240800254,False,Via Quinto Pittore,unclassified,,True,52.512,,"LINESTRING (12.4751005 44.1415525, 12.4746049 44.1412418)",,
112412207,False,Via Properzio,unclassified,,True,14.056,,"LINESTRING (12.4704743 44.1400182, 12.4703359 44.13994)",,
24747864,False,Via Properzio,tertiary,30,True,26.995,,"LINESTRING (12.4718755 44.1408198, 12.4721428 44.1409686)",,
24747864,False,Via Properzio,tertiary,30,False,40.84,,"LINESTRING (12.4718755 44.1408198, 12.4718471 44.140804, 12.4716002 44.1406667, 12.4714627 44.1406032)",,
215286689,True,Via Seneca,unclassified,,False,146.23999999999998,,"LINESTRING (12.4728792 44.1392167, 12.4729801 44.1391367, 12.4734468 44.1389288, 12.4741653 44.1386285, 12.4744154 44.1385077)",,
215286695,True,Via Seneca,unclassified,,False,44.07,,"LINESTRING (12.4728792 44.1392167, 12.4728138 44.1393176, 12.4727558 44.1394169, 12.4726593 44.1395802)",,
24747864,False,Via Properzio,tertiary,30,False,114.572,,"LINESTRING (12.4732665 44.14161, 12.4721428 44.1409686)",,
24747864,False,Via Properzio,tertiary,30,True,59.418,,"LINESTRING (12.4732665 44.14161, 12.4738503 44.1419417)",,
215286680,True,Via Publio Nasone Ovidio,unclassified,,False,55.168,,"LINESTRING (12.4732665 44.14161, 12.4736972 44.1412219)",,
215286680,True,Via Publio Nasone Ovidio,unclassified,,False,51.511,,"LINESTRING (12.4747336 44.1402521, 12.4751286 44.1398857)",,
215286687,True,Via Quinto Orazio Flacco,unclassified,,False,115.006,,"LINESTRING (12.4747336 44.1402521, 12.4740487 44.139852, 12.4736037 44.1396103)",,
35342274,False,Via Pasubio,residential,,False,41.018,,"LINESTRING (12.4675885 44.1449644, 12.468024 44.1447684)",,
452696736,False,Via Ronco,residential,,True,111.423,,"LINESTRING (12.4675885 44.1449644, 12.4663454 44.1445079)",,
35342274,False,Via Pasubio,residential,,True,118.63300000000001,,"LINESTRING (12.4675885 44.1449644, 12.4671923 44.1453103, 12.4669241 44.1455404, 12.466773 44.1456368, 12.4665424 44.1456909)",,
452696737,False,Via Ronco,residential,,True,101.069,,"LINESTRING (12.4675885 44.1449644, 12.4678962 44.1451152, 12.468434 44.1453904, 12.4685974 44.1455101)",,
35342274,False,Via Pasubio,residential,,True,30.702,,"LINESTRING (12.4665424 44.1456909, 12.4662296 44.1458517)",,
35342274,False,Via Pasubio,residential,,False,118.63300000000001,,"LINESTRING (12.4665424 44.1456909, 12.466773 44.1456368, 12.4669241 44.1455404, 12.4671923 44.1453103, 12.4675885 44.1449644)",,
452696739,False,Via Pasubio,residential,,True,82.173,,"LINESTRING (12.4665424 44.1456909, 12.4667188 44.1454857, 12.4671278 44.1450835)",,
215286689,True,Via Seneca,unclassified,,False,46.638,,"LINESTRING (12.4749265 44.138249, 12.4752489 44.1380587, 12.4753746 44.1379798)",,
240800235,False,Via Tito Maccio Plauto,unclassified,,False,137.179,,"LINESTRING (12.4758152 44.1392238, 12.474618 44.1386114, 12.4744154 44.1385077)",,
215286689,True,Via Seneca,unclassified,,False,49.936,,"LINESTRING (12.4744154 44.1385077, 12.4747728 44.1383351, 12.4749265 44.138249)",,
240800235,False,Via Tito Maccio Plauto,unclassified,,True,137.179,,"LINESTRING (12.4744154 44.1385077, 12.474618 44.1386114, 12.4758152 44.1392238)",,
240800248,False,Via Cornelio Nepote,residential,,False,146.047,,"LINESTRING (12.4736831 44.1390801, 12.4738492 44.1391738, 12.4751286 44.1398857)",,
215286680,True,Via Publio Nasone Ovidio,unclassified,,False,91.758,,"LINESTRING (12.4751286 44.1398857, 12.4752396 44.1397827, 12.4758152 44.1392238)",,
240800248,False,Via Cornelio Nepote,residential,,True,146.047,,"LINESTRING (12.4751286 44.1398857, 12.4738492 44.1391738, 12.4736831 44.1390801)",,
240800251,False,Via Gaio Cecilio Plinio,unclassified,,False,30.928,,"LINESTRING (12.4723519 44.1394108, 12.4726593 44.1395802)",,
240800251,False,Via Gaio Cecilio Plinio,unclassified,,False,59.846,,"LINESTRING (12.4726593 44.1395802, 12.4732418 44.1399192)",,
240800251,False,Via Gaio Cecilio Plinio,unclassified,,True,30.928,,"LINESTRING (12.4726593 44.1395802, 12.4723519 44.1394108)",,
215286695,True,Via Seneca,unclassified,,False,48.071000000000005,,"LINESTRING (12.4726593 44.1395802, 12.4726273 44.1396344, 12.4724099 44.1399737)",,
215286680,True,Via Publio Nasone Ovidio,unclassified,,False,46.259,,"LINESTRING (12.4743852 44.1405846, 12.4747336 44.1402521)",,
240800251,False,Via Gaio Cecilio Plinio,unclassified,,False,57.385,,"LINESTRING (12.4743852 44.1405846, 12.4749473 44.1409065)",,
240800251,False,Via Gaio Cecilio Plinio,unclassified,,True,117.47,,"LINESTRING (12.4743852 44.1405846, 12.4732418 44.1399192)",,
240800254,False,Via Quinto Pittore,unclassified,,False,58.826,,"LINESTRING (12.4718381 44.1396398, 12.4724099 44.1399737)",,
215286695,True,Via Seneca,unclassified,,False,50.131,,"LINESTRING (12.4724099 44.1399737, 12.4721474 44.1403833)",,
240800254,False,Via Quinto Pittore,unclassified,,False,48.783,,"LINESTRING (12.4724099 44.1399737, 12.472887 44.140248)",,
240800254,False,Via Quinto Pittore,unclassified,,True,58.826,,"LINESTRING (12.4724099 44.1399737, 12.4718381 44.1396398)",,
240800254,False,Via Quinto Pittore,unclassified,,False,58.007,,"LINESTRING (12.4740419 44.1409118, 12.4746049 44.1412418)",,
240800254,False,Via Quinto Pittore,unclassified,,True,118.073,,"LINESTRING (12.4740419 44.1409118, 12.472887 44.140248)",,
215286680,True,Via Publio Nasone Ovidio,unclassified,,False,45.544,,"LINESTRING (12.4740419 44.1409118, 12.4742404 44.1407228, 12.4743852 44.1405846)",,
240800251,False,Via Gaio Cecilio Plinio,unclassified,,False,53.763,,"LINESTRING (12.4749473 44.1409065, 12.4754739 44.1412081)",,
240800251,False,Via Gaio Cecilio Plinio,unclassified,,True,57.385,,"LINESTRING (12.4749473 44.1409065, 12.4743852 44.1405846)",,
240800256,True,Via Livio Tito,unclassified,,False,45.791,,"LINESTRING (12.4749473 44.1409065, 12.4752952 44.140579)",,
215286687,True,Via Quinto Orazio Flacco,unclassified,,False,57.703,,"LINESTRING (12.4752952 44.140579, 12.4748855 44.1403409, 12.4747336 44.1402521)",,
240800258,False,Via Livio Andronico,unclassified,,False,89.457,,"LINESTRING (12.4712686 44.1398838, 12.4721474 44.1403833)",,
240800258,False,Via Livio Andronico,unclassified,,False,38.376,,"LINESTRING (12.4721474 44.1403833, 12.4725346 44.140588)",,
240800258,False,Via Livio Andronico,unclassified,,True,89.457,,"LINESTRING (12.4721474 44.1403833, 12.4712686 44.1398838)",,
215286695,True,Via Seneca,unclassified,,False,53.166000000000004,,"LINESTRING (12.4721474 44.1403833, 12.4721228 44.1404217, 12.4718755 44.1408198)",,
215286680,True,Via Publio Nasone Ovidio,unclassified,,False,44.108,,"LINESTRING (12.4736972 44.1412219, 12.4740419 44.1409118)",,
240800258,False,Via Livio Andronico,unclassified,,False,59.336,,"LINESTRING (12.4736972 44.1412219, 12.4742751 44.1415577)",,
240800258,False,Via Livio Andronico,unclassified,,True,116.533,,"LINESTRING (12.4736972 44.1412219, 12.4732695 44.1409764, 12.4725346 44.140588)",,
215286687,True,Via Quinto Orazio Flacco,unclassified,,False,72.512,,"LINESTRING (12.4736037 44.1396103, 12.4728792 44.1392167)",,
240800260,False,Via Giuseppe Giusti,unclassified,,False,44.875,,"LINESTRING (12.4736037 44.1396103, 12.4732418 44.1399192)",,
240800251,False,Via Gaio Cecilio Plinio,unclassified,,False,117.47,,"LINESTRING (12.4732418 44.1399192, 12.4743852 44.1405846)",,
240800251,False,Via Gaio Cecilio Plinio,unclassified,,True,59.846,,"LINESTRING (12.4732418 44.1399192, 12.4726593 44.1395802)",,
240800260,False,Via Giuseppe Giusti,unclassified,,False,46.242,,"LINESTRING (12.4732418 44.1399192, 12.472887 44.140248)",,
240800260,False,Via Giuseppe Giusti,unclassified,,True,44.875,,"LINESTRING (12.4732418 44.1399192, 12.4736037 44.1396103)",,
240800254,False,Via Quinto Pittore,unclassified,,False,118.073,,"LINESTRING (12.472887 44.140248, 12.4740419 44.1409118)",,
240800254,False,Via Quinto Pittore,unclassified,,True,48.783,,"LINESTRING (12.472887 44.140248, 12.4724099 44.1399737)",,
240800260,False,Via Giuseppe Giusti,unclassified,,False,47.118,,"LINESTRING (12.472887 44.140248, 12.4725346 44.140588)",,
240800260,False,Via Giuseppe Giusti,unclassified,,True,46.242,,"LINESTRING (12.472887 44.140248, 12.4732418 44.1399192)",,
240800258,False,Via Livio Andronico,unclassified,,True,38.376,,"LINESTRING (12.4725346 44.140588, 12.4721474 44.1403833)",,
240800260,False,Via Giuseppe Giusti,unclassified,,False,52.617,,"LINESTRING (12.4725346 44.140588, 12.4721428 44.1409686)",,
240800260,False,Via Giuseppe Giusti,unclassified,,True,47.118,,"LINESTRING (12.4725346 44.140588, 12.472887 44.140248)",,
240800258,False,Via Livio Andronico,unclassified,,False,116.533,,"LINESTRING (12.4725346 44.140588, 12.4732695 44.1409764, 12.4736972 44.1412219)",,
