osmid,name,highway,oneway,reversed,length,geometry,tunnel,junction,lanes,access,width,bridge
22780506,Via Giovanni Pacchioni,tertiary,True,False,55.049,"LINESTRING (12.2427204 44.132531, 12.2427106 44.132636, 12.2427063 44.1326644, 12.242665 44.1327765, 12.2426214 44.1328849, 12.2425728 44.1330127)",,,,,,
22780504,Rotonda Sandro Pertini,tertiary,True,False,21.025000000000002,"LINESTRING (12.2427467 44.1323432, 12.242746 44.1323926, 12.2427352 44.1324673, 12.2427204 44.132531)",,roundabout,,,,
22780504,Rotonda Sandro Pertini,tertiary,True,False,31.946,"LINESTRING (12.2421203 44.13248, 12.2421369 44.1323536, 12.2421626 44.1322858, 12.2421919 44.1322503, 12.2422356 44.1322129)",,roundabout,,,,
22780504,Rotonda Sandro Pertini,tertiary,True,False,44.907000000000004,"LINESTRING (12.2426789 44.1326006, 12.2426503 44.1326277, 12.2426096 44.132655, 12.2425696 44.1326748, 12.2425226 44.1326914, 12.2424565 44.132702, 12.2423996 44.132702, 12.2423407 44.1326932, 12.2422958 44.1326812, 12.2422552 44.1326659, 12.2422277 44.1326491, 12.2421982 44.1326257)",,roundabout,,,,
244892519,Via del Tunnel,tertiary,True,False,27.533,"LINESTRING (12.2426789 44.1326006, 12.2426616 44.1326701, 12.2426242 44.1326984, 12.2425837 44.1327219, 12.2425177 44.1327438, 12.2424546 44.132761)",,,,,,
51832863,Via Giovanni Pacchioni,tertiary,False,False,30.417,"LINESTRING (12.2425728 44.1330127, 12.242535 44.1332849)",,,,,,
22958160,Via Giovanni Pacchioni,tertiary,True,False,31.118000000000002,"LINESTRING (12.2425728 44.1330127, 12.2425656 44.1328857, 12.2425515 44.1328447, 12.2425288 44.1328111, 12.2425049 44.132793, 12.2424546 44.132761)",,,,,,
847463951,Via Aurelio Saffi,residential,False,False,11.293,"LINESTRING (12.2364998 44.1352778, 12.2366049 44.1352098)",,,,,,
22877616,Vicolo dell'Orto,residential,False,False,46.261,"LINESTRING (12.2364998 44.1352778, 12.236462 44.1353286, 12.2363157 44.1354413, 12.2362033 44.135502, 12.236308 44.1355731)",,,,,,
23577869,Via Aurelio Saffi,residential,False,False,16.61,"LINESTRING (12.2382497 44.1357971, 12.2384526 44.1357638)",,,,,,
22877616,Vicolo dell'Orto,residential,False,True,46.260999999999996,"LINESTRING (12.236308 44.1355731, 12.2362033 44.135502, 12.2363157 44.1354413, 12.236462 44.1353286, 12.2364998 44.1352778)",,,,,,
66975070,Via Fra' Michelino,residential,False,False,22.391,"LINESTRING (12.2423036 44.1380421, 12.2423396 44.1382418)",,,,,,
23047054,Via Eugenio Curiel,unclassified,False,False,151.953,"LINESTRING (12.2390263 44.1388802, 12.2395404 44.140196)",,,,,,
23577861,Via Fratelli Rosselli,unclassified,False,True,118.848,"LINESTRING (12.2390263 44.1388802, 12.2386372 44.1378485)",,,2,,,
198967058,Via Cesare Battisti,unclassified,False,True,79.536,"LINESTRING (12.2390263 44.1388802, 12.239983 44.1386796)",,,,,,
"[23577862, 717182143]",Via Cesare Battisti,unclassified,False,False,74.896,"LINESTRING (12.2390263 44.1388802, 12.238424 44.1390029, 12.2381234 44.1390641)",,,2,,,
66975070,Via Fra' Michelino,residential,False,True,22.391,"LINESTRING (12.2423396 44.1382418, 12.2423036 44.1380421)",,,,,,
"[612988324, 717178476, 66885013]",Corso Giuseppe Garibaldi,residential,True,False,69.971,"LINESTRING (12.2462732 44.136758, 12.2464715 44.1366941, 12.246489 44.1366884, 12.246646 44.1366339, 12.2468481 44.1365847, 12.2470871 44.1365265)",,,,,,
23066273,Corso Gastone Sozzi,unclassified,True,False,26.652,"LINESTRING (12.2462739 44.1393976, 12.2464766 44.1395881)",,,,,,
"[742413872, 22890606]",Mura della Barriera Levante,residential,False,False,146.314,"LINESTRING (12.2462739 44.1393976, 12.2463058 44.1393702, 12.2464989 44.1392044, 12.2465365 44.1391721, 12.2476085 44.1384994)",,,,,,
"[742413872, 22890606]",Mura della Barriera Levante,residential,False,True,146.314,"LINESTRING (12.2476085 44.1384994, 12.2465365 44.1391721, 12.2464989 44.1392044, 12.2463058 44.1393702, 12.2462739 44.1393976)",,,,,,
22780502,Viale Jacopo Mazzoni,tertiary,False,False,32.366,"LINESTRING (12.238356 44.1354811, 12.2384526 44.1357638)",,,,,,
22780502,Viale Jacopo Mazzoni,tertiary,False,True,50.900000000000006,"LINESTRING (12.238356 44.1354811, 12.2383423 44.1354484, 12.2382661 44.1352305, 12.2382245 44.1351459, 12.2381617 44.1350464)",,,,,,
69738398,Viale Gaspare Finali,tertiary,False,False,45.504,"LINESTRING (12.2464766 44.1395881, 12.2460997 44.1398952)",,,2,,,
"[725969032, 22899449, 719471861, 719471862]",Viale Giosuè Carducci,tertiary,False,False,155.833,"LINESTRING (12.2464766 44.1395881, 12.2465206 44.1395549, 12.2466723 44.1394523, 12.2468995 44.1392986, 12.2473054 44.1390239, 12.2478951 44.138625)",,,2,,,
22957842,Via Leonida Montanari,residential,True,False,102.702,"LINESTRING (12.2484959 44.1394418, 12.2478951 44.138625)",,,,,,
69738398,Viale Gaspare Finali,tertiary,False,True,45.504,"LINESTRING (12.2460997 44.1398952, 12.2464766 44.1395881)",,,2,,,
69738398,Viale Gaspare Finali,tertiary,False,False,104.378,"LINESTRING (12.2460997 44.1398952, 12.2457584 44.140213, 12.2456984 44.1402689, 12.2453441 44.1406605)",,,2,,,
"[725969032, 22899449, 719471861, 719471862]",Viale Giosuè Carducci,tertiary,False,True,155.833,"LINESTRING (12.2478951 44.138625, 12.2473054 44.1390239, 12.2468995 44.1392986, 12.2466723 44.1394523, 12.2465206 44.1395549, 12.2464766 44.1395881)",,,2,,,
23038907,Via Braschi,unclassified,False,True,66.192,"LINESTRING (12.2478951 44.138625, 12.2477749 44.1385587, 12.2476324 44.1383186, 12.2475426 44.1381025)",,,,,,
29844123,Corso C.B. Cavour,tertiary,True,False,76.597,"LINESTRING (12.2470525 44.1401392, 12.2464766 44.1395881)",,,,,,
22957843,Via Madonna delle Rose,residential,True,False,91.10400000000001,"LINESTRING (12.2470525 44.1401392, 12.2471335 44.1401091, 12.2477064 44.1398964, 12.2480665 44.1397627)",,,,,,
25692961,Via Don Giovanni Minzoni,tertiary,False,False,90.509,"LINESTRING (12.247615 44.134972, 12.2477598 44.1341647)",,,,,,
717052355,Via Padre Vicinio Da Sarsina,tertiary,False,True,155.45000000000002,"LINESTRING (12.247615 44.134972, 12.2475354 44.1349692, 12.2456725 44.1348685)",,,,,,
36972214,Corso Giuseppe Garibaldi,residential,False,False,49.629999999999995,"LINESTRING (12.2480847 44.1363274, 12.2478251 44.1363787, 12.2474857 44.1364474)",,,,no,,
"[717051226, 36972213]",Via Cesare Montanari,residential,True,False,49.66,"LINESTRING (12.2480847 44.1363274, 12.2480706 44.1362906, 12.2480488 44.1362322, 12.2479232 44.1358961)",,,,,,
22957934,Via Cesare Montanari,residential,True,False,27.406,"LINESTRING (12.2477317 44.1352038, 12.247615 44.134972)",,,,,,
22957935,Via Mura Porta Santa Maria,residential,True,False,167.089,"LINESTRING (12.2477317 44.1352038, 12.24752 44.1351892, 12.247097 44.1351642, 12.2463133 44.1351712, 12.2456426 44.1352098)",,,,,,
22957936,Via Manfredi,residential,True,False,2.774,"LINESTRING (12.2456426 44.1352098, 12.2456331 44.1352338)",,,,,,
22957936,Via Manfredi,residential,True,False,38.026,"LINESTRING (12.2456725 44.1348685, 12.2456426 44.1352098)",,,,,,
23348541,Via Felice Cavallotti,tertiary,False,True,125.44,"LINESTRING (12.2456725 44.1348685, 12.2451533 44.1348393, 12.2441222 44.1346931)",,,,,,
717052355,Via Padre Vicinio Da Sarsina,tertiary,False,False,155.45000000000002,"LINESTRING (12.2456725 44.1348685, 12.2475354 44.1349692, 12.247615 44.134972)",,,,,,
23038896,Via Isei,residential,True,False,63.691,"LINESTRING (12.2453749 44.1357692, 12.2461627 44.1356775)",,,,,,
22972100,Via Milani,residential,True,False,94.08699999999999,"LINESTRING (12.2453749 44.1357692, 12.2445012 44.1358192, 12.2441987 44.1358193)",,,,,,
67010215,Via Pescheria,residential,False,True,37.669,"LINESTRING (12.243726 44.1358385, 12.243256 44.1358698)",,,,,,
"[24780209, 67028274]","['Via Scevola Riceputi', ""Via Mura di Sant'Agostino""]",residential,True,False,129.28400000000002,"LINESTRING (12.243726 44.1358385, 12.2436799 44.1356893, 12.2436375 44.1350671, 12.2436387 44.1350107, 12.2436484 44.1349876, 12.2436605 44.1349744, 12.2436851 44.1349647, 12.2437329 44.1349471, 12.2438065 44.1349295, 12.2438637 44.1349283, 12.2440372 44.1349808)",,,,,,
68666526,Piazza Aguselli,residential,False,False,37.804,"LINESTRING (12.243726 44.1358385, 12.2437646 44.1358368, 12.2438919 44.1358268, 12.2441987 44.1358193)",,,,,,
22957936,Via Manfredi,residential,True,False,62.999,"LINESTRING (12.2456331 44.1352338, 12.2453749 44.1357692)",,,,,,
22972102,Via Mura di Sant'Agostino,residential,True,False,130.858,"LINESTRING (12.2456331 44.1352338, 12.2450669 44.1351882, 12.2447301 44.1351317, 12.2440372 44.1349808)",,,,,,
22957938,Via del Camerone,residential,True,False,32.702,"LINESTRING (12.2440372 44.1349808, 12.2441222 44.1346931)",,,2,,,
23348541,Via Felice Cavallotti,tertiary,False,False,125.44,"LINESTRING (12.2441222 44.1346931, 12.2451533 44.1348393, 12.2456725 44.1348685)",,,,,,
23348541,Via Felice Cavallotti,tertiary,False,True,42.053,"LINESTRING (12.2441222 44.1346931, 12.243779 44.1346346, 12.243607 44.1346148)",,,,,,
51832863,Via Giovanni Pacchioni,tertiary,False,True,56.92,"LINESTRING (12.2424647 44.1337943, 12.242535 44.1332849)",,,,,,
51832863,Via Giovanni Pacchioni,tertiary,False,False,95.024,"LINESTRING (12.2424647 44.1337943, 12.2423894 44.1343438, 12.242385 44.1343922, 12.242385 44.1344604, 12.2423892 44.1344898, 12.242401 44.1345222, 12.2424174 44.1345505, 12.2424463 44.1345795, 12.2425043 44.1346175)",,,,,,
22958154,Via San Giovanni Bono,residential,True,False,115.246,"LINESTRING (12.2438994 44.1339122, 12.2424647 44.1337943)",,,,,,
69731516,Viale Osservanza,unclassified,False,False,61.706,"LINESTRING (12.2438994 44.1339122, 12.2441587 44.1333894)",,,,,,
69731516,Viale Osservanza,unclassified,False,True,81.886,"LINESTRING (12.2438994 44.1339122, 12.2436468 44.134413, 12.243607 44.1346148)",,,,,,
25692961,Via Don Giovanni Minzoni,tertiary,False,False,115.895,"LINESTRING (12.2479388 44.133206, 12.2481816 44.1321784)",,,,,,
25692961,Via Don Giovanni Minzoni,tertiary,False,True,16.558,"LINESTRING (12.2479388 44.133206, 12.2479113 44.1333536)",,,,,,
69271410,Via San Francesco d'Assisi,unclassified,False,True,56.147,"LINESTRING (12.2479388 44.133206, 12.2472424 44.1331343)",,,,,,
22958157,Via Garampa,tertiary,False,False,41.351,"LINESTRING (12.2418537 44.1344423, 12.241478 44.1341862)",,,,,,
22958159,Via Alessandro Manzoni,residential,False,False,179.633,"LINESTRING (12.2418537 44.1344423, 12.2420596 44.1328336)",,,,,,
22958157,Via Garampa,tertiary,False,True,56.354,"LINESTRING (12.2418537 44.1344423, 12.2419554 44.1344925, 12.2420749 44.1345416, 12.2421662 44.1345681, 12.2422608 44.1345923, 12.2423071 44.1345989, 12.24235 44.1346034, 12.2425043 44.1346175)",,,,,,
22958157,Via Garampa,tertiary,False,True,41.351,"LINESTRING (12.241478 44.1341862, 12.2418537 44.1344423)",,,,,,
22958157,Via Garampa,tertiary,False,False,108.718,"LINESTRING (12.241478 44.1341862, 12.2409786 44.1338488, 12.2407391 44.1336493, 12.2406517 44.133556, 12.2405772 44.1334602)",,,,,,
23788971,Via Pietro Giordani,residential,False,True,188.875,"LINESTRING (12.241478 44.1341862, 12.2415885 44.1334101, 12.2415887 44.1333557, 12.2415729 44.13324, 12.2405772 44.1334602)",,,,,,
112838594,Via Garampa,tertiary,False,True,3.835,"LINESTRING (12.2401375 44.1329023, 12.2401489 44.1329358)",,,,,,
742007422,Via Garampa,tertiary,False,False,21.056,"LINESTRING (12.2401375 44.1329023, 12.240091 44.1327159)",,,,,,
23041366,Via Diavolessa,unclassified,False,True,228.882,"LINESTRING (12.2401375 44.1329023, 12.2400211 44.1328991, 12.2398388 44.1328794, 12.239744 44.1328629, 12.2396751 44.132847, 12.2393373 44.1327601, 12.2392163 44.1327288, 12.2391046 44.1327051, 12.2390542 44.132698, 12.239024 44.1327033, 12.2390098 44.1327126, 12.2389954 44.1327337, 12.2390051 44.1327566, 12.2390197 44.1327754, 12.2390513 44.1327908, 12.2392004 44.1328357, 12.2393677 44.1328931, 12.2394606 44.1329337, 12.2394772 44.1329433, 12.2394912 44.1329583, 12.2394937 44.1329819, 12.2394807 44.1330016, 12.2394474 44.1330162, 12.2393974 44.133023, 12.239154 44.1330153, 12.2391055 44.1330205, 12.239075 44.133031, 12.2390518 44.1330495, 12.2390431 44.1330721, 12.2390469 44.133095, 12.2390702 44.1331745, 12.2391337 44.1333313, 12.2392067 44.1334128)",,,,,,
742007422,Via Garampa,tertiary,False,True,21.056,"LINESTRING (12.240091 44.1327159, 12.2401375 44.1329023)",,,,,,
22966855,Via Gian Pellegrino Mondaini,tertiary,False,True,197.118,"LINESTRING (12.240091 44.1327159, 12.2401307 44.1325369, 12.2402073 44.1321528, 12.2403431 44.1316319, 12.2403636 44.1315934, 12.2403929 44.1315604, 12.2404436 44.1315386, 12.2405107 44.1315224, 12.2405623 44.1315276, 12.2405833 44.1315364, 12.2406188 44.1315536, 12.2406392 44.1315723, 12.2408513 44.131932)",,,,,,
22958159,Via Alessandro Manzoni,residential,False,True,179.633,"LINESTRING (12.2420596 44.1328336, 12.2418537 44.1344423)",,,,,,
181526190,Via del Tunnel,tertiary,True,False,21.228,"LINESTRING (12.2420596 44.1328336, 12.2417968 44.1328631)",,,,,,
52580002,Via Giovanni Pacchioni,tertiary,True,False,26.032,"LINESTRING (12.2424546 44.132761, 12.2423568 44.1327311, 12.2423079 44.1327143, 12.2422649 44.1326863, 12.2421982 44.1326257)",,,,,,
181526189,Via del Tunnel,tertiary,True,False,32.559,"LINESTRING (12.2424546 44.132761, 12.2422542 44.1328029, 12.2420596 44.1328336)",,,,,,
"[241503224, 23788973]",Via Malatesta Novello,residential,False,False,139.788,"LINESTRING (12.2403739 44.1341811, 12.240264 44.133751, 12.240203 44.1333093, 12.2401797 44.1330608, 12.2401489 44.1329358)",,,,,,
112838594,Via Garampa,tertiary,False,False,3.835,"LINESTRING (12.2401489 44.1329358, 12.2401375 44.1329023)",,,,,,
"[112838594, 22958157]",Via Garampa,tertiary,False,True,67.61599999999999,"LINESTRING (12.2401489 44.1329358, 12.2403469 44.1331618, 12.2404399 44.1332833, 12.2405772 44.1334602)",,,,,,
"[241503224, 23788973]",Via Malatesta Novello,residential,False,True,139.78799999999998,"LINESTRING (12.2401489 44.1329358, 12.2401797 44.1330608, 12.240203 44.1333093, 12.240264 44.133751, 12.2403739 44.1341811)",,,,,,
22966855,Via Gian Pellegrino Mondaini,tertiary,False,False,197.118,"LINESTRING (12.2408513 44.131932, 12.2406392 44.1315723, 12.2406188 44.1315536, 12.2405833 44.1315364, 12.2405623 44.1315276, 12.2405107 44.1315224, 12.2404436 44.1315386, 12.2403929 44.1315604, 12.2403636 44.1315934, 12.2403431 44.1316319, 12.2402073 44.1321528, 12.2401307 44.1325369, 12.240091 44.1327159)",,,,,,
"[742009032, 22966855]",Via Gian Pellegrino Mondaini,tertiary,False,True,94.059,"LINESTRING (12.2408513 44.131932, 12.2412104 44.1322296, 12.2415223 44.1324068, 12.2415998 44.1324508, 12.2416459 44.1324621, 12.2416959 44.1324589, 12.2417269 44.132448)",,,,,,
25661744,Via Monte Oliveto,residential,False,True,167.16099999999997,"LINESTRING (12.2408513 44.131932, 12.2406899 44.1325219, 12.240684 44.1325706, 12.2407109 44.1326174, 12.2407527 44.1326361, 12.2407908 44.1326418, 12.2408336 44.1326405, 12.2415815 44.1325689, 12.2416391 44.1325521, 12.2416776 44.1325189, 12.2417269 44.132448)",,,,,,
22780504,Rotonda Sandro Pertini,tertiary,True,False,19.133,"LINESTRING (12.2422356 44.1322129, 12.2422992 44.1321836, 12.2423947 44.1321608, 12.2424582 44.1321594)",,roundabout,,,,
742009032,Via Gian Pellegrino Mondaini,tertiary,False,False,57.24600000000001,"LINESTRING (12.2422356 44.1322129, 12.242164 44.132207, 12.2420028 44.1321964, 12.2419311 44.1322022, 12.2418886 44.1322152, 12.2418594 44.1322372, 12.241807 44.1323147, 12.2417485 44.132421, 12.2417269 44.132448)",,,,,,
67010217,Via Zelide Fattiboni,residential,False,False,1.773,"LINESTRING (12.2416946 44.1362909, 12.2416732 44.1362952)",,,,,,
"[717051938, 36972213]",Via Cesare Montanari,residential,True,False,66.029,"LINESTRING (12.2479232 44.1358961, 12.2477875 44.1353924, 12.2477815 44.1353491, 12.2477764 44.135312)",,,,,,
23038896,Via Isei,residential,True,False,170.328,"LINESTRING (12.2461627 44.1356775, 12.2465973 44.1356302, 12.2468063 44.1356304, 12.2468855 44.1356337, 12.2469316 44.1356546, 12.2471843 44.1356436, 12.2473384 44.1359783, 12.2473653 44.1359911, 12.2474028 44.13599, 12.2475039 44.1359619, 12.2476265 44.1359389, 12.2479232 44.1358961)",,,,,,
23038898,Via Antioco Tiberti,residential,True,False,82.455,"LINESTRING (12.2461627 44.1356775, 12.2462079 44.1358939, 12.2462136 44.1361248, 12.2461957 44.1364163)",,,,no,,
23038899,Via Aldini,unclassified,True,False,202.013,"LINESTRING (12.2474857 44.1364474, 12.2477905 44.1373035, 12.247894 44.1378701, 12.2478342 44.1379828, 12.2475426 44.1381025)",,,,,,
36972214,Corso Giuseppe Garibaldi,residential,False,True,49.629999999999995,"LINESTRING (12.2474857 44.1364474, 12.2478251 44.1363787, 12.2480847 44.1363274)",,,,no,,
"[23038906, 68659003, 23038903]","['Via Paiuncolo', 'Via Annibale Albertini', 'Via Verdoni']",unclassified,True,False,176.92,"LINESTRING (12.2475426 44.1381025, 12.2470558 44.1383283, 12.2468136 44.1380106, 12.2466587 44.1378511, 12.2464481 44.1376307, 12.2464109 44.1375912, 12.2467045 44.1374794, 12.2466912 44.137415)",,,,,2,
23038907,Via Braschi,unclassified,False,False,66.192,"LINESTRING (12.2475426 44.1381025, 12.2476324 44.1383186, 12.2477749 44.1385587, 12.2478951 44.138625)",,,,,,
68658991,Via Braschi,residential,True,False,88.401,"LINESTRING (12.247389 44.1373155, 12.2475079 44.1378492, 12.2475426 44.1381025)",,,,,,
"[24573528, 166972988, 166972989]",Via Braschi,residential,False,True,91.207,"LINESTRING (12.247389 44.1373155, 12.2472582 44.1368663, 12.2471212 44.1365905, 12.2471032 44.136555, 12.2470871 44.1365265)",yes,,,,,
23041369,Via del Tunnel,tertiary,True,False,48.887,"LINESTRING (12.2386391 44.1354964, 12.2385792 44.1355682, 12.2385465 44.1356249, 12.2385228 44.1356808, 12.2385187 44.135739, 12.2385101 44.1359168)",,,,,,
69006888,Via del Tunnel,tertiary,True,False,26.716,"LINESTRING (12.2386391 44.1354964, 12.2385939 44.1355224, 12.2385542 44.1355375, 12.2385043 44.1355455, 12.2384616 44.1355436, 12.238444 44.1355371, 12.2384177 44.1355245, 12.2383839 44.1355036, 12.238356 44.1354811)",,,,,,
69738398,Viale Gaspare Finali,tertiary,False,True,104.37800000000001,"LINESTRING (12.2453441 44.1406605, 12.2456984 44.1402689, 12.2457584 44.140213, 12.2460997 44.1398952)",,,2,,,
23047054,Via Eugenio Curiel,unclassified,False,True,151.953,"LINESTRING (12.2395404 44.140196, 12.2390263 44.1388802)",,,,,,
23047055,Via Cairoli,unclassified,True,False,75.683,"LINESTRING (12.2395404 44.140196, 12.2386289 44.1403841)",,,,,,
23577854,Via Cairoli,unclassified,False,False,76.825,"LINESTRING (12.2395404 44.140196, 12.2404734 44.1400256)",,,,,,
23577854,Via Cairoli,unclassified,False,True,77.009,"LINESTRING (12.2414072 44.1398508, 12.2404734 44.1400256)",,,,,,
23047056,Via Carlo Armellini,residential,False,True,74.353,"LINESTRING (12.239983 44.1386796, 12.2397461 44.1380329)",,,,,,
198967058,Via Cesare Battisti,unclassified,False,False,79.536,"LINESTRING (12.239983 44.1386796, 12.2390263 44.1388802)",,,,,,
23577853,Via Martiri della Libertà,residential,True,False,154.7,"LINESTRING (12.239983 44.1386796, 12.2400263 44.1387985, 12.2401104 44.1390293, 12.2404734 44.1400256)",,,,,,
23577854,Via Cairoli,unclassified,False,False,77.009,"LINESTRING (12.2404734 44.1400256, 12.2414072 44.1398508)",,,,,,
23577854,Via Cairoli,unclassified,False,True,76.825,"LINESTRING (12.2404734 44.1400256, 12.2395404 44.140196)",,,,,,
716941549,Via Cesare Battisti,unclassified,False,True,68.676,"LINESTRING (12.2363648 44.1393939, 12.2371946 44.1392301)",,,2,,,
23574971,Piazzale del Risorgimento,unclassified,True,False,48.236,"LINESTRING (12.2363648 44.1393939, 12.236272 44.1394887, 12.2362402 44.1395549, 12.2362312 44.1396475, 12.2362516 44.1398019)",,,,,,
23574972,Piazzale del Risorgimento,unclassified,True,False,39.456,"LINESTRING (12.2362516 44.1398019, 12.2364837 44.1399364, 12.236535 44.1399888, 12.2365751 44.1400599)",,,,,,
847463939,Piazzale del Risorgimento,unclassified,True,False,22.654,"LINESTRING (12.2362516 44.1398019, 12.2362507 44.1399043, 12.2362476 44.1400056)",,,,,,
23574974,Via Carlo Pisacane,unclassified,False,False,85.533,"LINESTRING (12.2365751 44.1400599, 12.2371136 44.140725)",,,,,,
70792289,Piazzale del Risorgimento,unclassified,True,False,29.247999999999998,"LINESTRING (12.2365751 44.1400599, 12.2364331 44.1399896, 12.2363325 44.1399794, 12.2362476 44.1400056)",,,,,,
70792281,Via Zuccherificio,unclassified,True,False,45.801,"LINESTRING (12.2362476 44.1400056, 12.2361605 44.1403153, 12.2361299 44.1404087)",,,,,,
23574978,Via Fratelli Bandiera,residential,True,False,152.22,"LINESTRING (12.2381234 44.1390641, 12.2386289 44.1403841)",,,,,,
23577862,Via Cesare Battisti,unclassified,False,False,21.367,"LINESTRING (12.2381234 44.1390641, 12.2378652 44.139115)",,,2,,,
"[23577862, 717182143]",Via Cesare Battisti,unclassified,False,True,74.896,"LINESTRING (12.2381234 44.1390641, 12.238424 44.1390029, 12.2390263 44.1388802)",,,2,,,
23574974,Via Carlo Pisacane,unclassified,False,True,85.533,"LINESTRING (12.2371136 44.140725, 12.2365751 44.1400599)",,,,,,
23577859,Via Cairoli,unclassified,False,True,54.362,"LINESTRING (12.2371136 44.140725, 12.237762 44.140575)",,,,,,
23047055,Via Cairoli,unclassified,True,False,72.36,"LINESTRING (12.2386289 44.1403841, 12.237762 44.140575)",,,,,,
