osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,ref,access,width
102971589,False,2,Via Cristoforo Colombo,secondary,50,False,52.105,"LINESTRING (15.2428985 38.2246424, 15.2427373 38.2246907, 15.2423409 38.2248088)",,,,
574523918,False,2,Lungomare Giuseppe Garibaldi,secondary,50,True,145.278,"LINESTRING (15.2428985 38.2246424, 15.24293 38.2240593, 15.2429332 38.2240033, 15.2429446 38.2237822, 15.2429495 38.2237022, 15.2429647 38.2233841, 15.2429673 38.223337)",,,,
138021595,True,1,Piazza Caio Duilio,residential,50,False,23.531,"LINESTRING (15.2411719 38.2203294, 15.2413601 38.2204808)",,,,
138021614,True,2,Via Domenico Piraino,tertiary,50,False,86.465,"LINESTRING (15.2411719 38.2203294, 15.2411328 38.2202644, 15.2408907 38.2198688, 15.2407767 38.2196994, 15.2407285 38.2196345)",,,,
191873638,True,1,Via Gioacchino Chinigò,residential,50,False,42.26,"LINESTRING (15.2411719 38.2203294, 15.2410624 38.2203865, 15.2408016 38.2204481, 15.2407591 38.2204581, 15.240725 38.2204662)",,,,
61488845,True,1,Via Massimiliano Regis,tertiary,50,False,61.204,"LINESTRING (15.2404524 38.2192874, 15.2403568 38.2193104, 15.2397759 38.2194303)",,,,
61636714,True,1,Via Luigi Calì,residential,50,False,44.311,"LINESTRING (15.2404524 38.2192874, 15.240546 38.2192513, 15.2408344 38.2191184, 15.2408947 38.2190927)",,,,
137242879,True,2,Via Cavour,tertiary,50,False,78.71000000000001,"LINESTRING (15.2404524 38.2192874, 15.2404402 38.2192383, 15.2402815 38.2186237, 15.2402711 38.2185941)",,,,
328931662,True,1,Via dei Mille,secondary,50,False,12.984000000000002,"LINESTRING (15.2400707 38.2183936, 15.2400597 38.2183657, 15.2400576 38.2183366, 15.2400645 38.2183079, 15.2400801 38.2182814)",roundabout,,,
138021678,False,2,Via dei Mille,secondary,50,False,35.019,"LINESTRING (15.2403868 38.2177837, 15.2403389 38.2178667, 15.2402503 38.2180222, 15.2402215 38.2180706)",,SP67,,
138021678,False,2,Via dei Mille,secondary,50,True,93.983,"LINESTRING (15.2403868 38.2177837, 15.2404058 38.2177506, 15.2406281 38.2173222, 15.2407995 38.2170032)",,SP67,,
179543743,True,1,Via Tenente Rosario Siro Brigiano,tertiary,50,False,74.396,"LINESTRING (15.2403868 38.2177837, 15.239676 38.2175585, 15.239597 38.2175335)",,,,
574523917,True,1,Piazza Venticinque Aprile,secondary,50,False,16.564,"LINESTRING (15.2372679 38.2170763, 15.2374133 38.2169807)",,,,
574523917,True,1,Piazza Venticinque Aprile,secondary,50,False,44.120999999999995,"LINESTRING (15.2369753 38.2173854, 15.2369873 38.2173401, 15.2370071 38.2172956, 15.2370376 38.217248, 15.2370815 38.217205, 15.2372679 38.2170763)",,,,
"[731800889, 731800890]",True,2,Viale Rosario Angelo Livatino,secondary,50,False,87.724,"LINESTRING (15.2369753 38.2173854, 15.2368547 38.2171919, 15.2368022 38.2171244, 15.2367362 38.2170564, 15.2366522 38.2169894, 15.2365579 38.2169326, 15.2363333 38.2167988)",,,,
227664180,True,1,Via San Giovanni,secondary,50,False,64.964,"LINESTRING (15.2380918 38.2174676, 15.2386058 38.2178898)",,,,
191676147,True,1,Via Capitano Massimo Scala,residential,50,False,29.662,"LINESTRING (15.2380918 38.2174676, 15.2380383 38.2175702, 15.2379639 38.2177147)",,,,
61488845,True,1,Via Massimiliano Regis,tertiary,50,False,38.370999999999995,"LINESTRING (15.2389561 38.2195209, 15.2387354 38.2195433, 15.2385205 38.2195651)",,,,
61558581,True,1,Via Venti Settembre,tertiary,50,False,99.08000000000001,"LINESTRING (15.2389561 38.2195209, 15.2390152 38.220013, 15.2390627 38.220408)",,,,
61488861,True,1,Via Tenente Nino La Rosa,residential,50,False,80.923,"LINESTRING (15.2390627 38.220408, 15.2399786 38.2202991)",,,,
61558581,True,1,Via Venti Settembre,tertiary,50,False,145.95,"LINESTRING (15.2390627 38.220408, 15.2391882 38.2216477, 15.2391955 38.2217164)",,,,
137242878,True,2,Piazza Roma,tertiary,50,False,27.348,"LINESTRING (15.2395729 38.2252104, 15.2398742 38.2251436)",,,,
101966809,True,1,Via Risorgimento,secondary,50,False,70.488,"LINESTRING (15.2381741 38.2229746, 15.2381322 38.2227682, 15.2380424 38.2223492)",,,,
228343414,False,2,Via Enrico Cosenz,tertiary,50,False,177.348,"LINESTRING (15.2381741 38.2229746, 15.2371194 38.223071, 15.2369382 38.2230965, 15.2367416 38.2231376, 15.2361943 38.2232904)",,,,
328931660,True,2,Via Ammiraglio Luigi Rizzo,secondary,50,False,69.617,"LINESTRING (15.2404945 38.2185513, 15.2408947 38.2190927)",,,,
328931660,True,2,Via Ammiraglio Luigi Rizzo,secondary,50,False,116.56700000000001,"LINESTRING (15.2408947 38.2190927, 15.2411 38.2193628, 15.2412816 38.219599, 15.2414071 38.2197352, 15.2416799 38.21993)",,,,
137242857,True,1,Via Giovanni Cassisi,residential,50,False,64.766,"LINESTRING (15.2416799 38.21993, 15.241639 38.2200412, 15.2412878 38.2202529, 15.2411719 38.2203294)",,,,
"[328931660, 138021621]",True,2,"['Via Ammiraglio Luigi Rizzo', 'Via Francesco Crispi']",secondary,50,False,183.25899999999996,"LINESTRING (15.2416799 38.21993, 15.2421167 38.2201333, 15.2423349 38.2203615, 15.2423819 38.2204114, 15.2426141 38.2206674, 15.2427856 38.2208573, 15.242816 38.220891, 15.2429 38.2210002, 15.242914 38.2210185, 15.2429562 38.2210996, 15.2429831 38.2211733)",,,,
"[138713568, 138021587]",True,"['1', '2']","['Lungomare Giuseppe Garibaldi', 'Via Francesco Crispi']",secondary,50,False,139.309,"LINESTRING (15.2430823 38.2215677, 15.2431031 38.2220376, 15.2430728 38.2227612, 15.2430616 38.2228192)",,,,
38303933,True,1,Via Antonino Cumbo Borgia,residential,50,False,28.934,"LINESTRING (15.2417073 38.2228321, 15.2417206 38.2225721)",,,,
147081871,True,1,Via Nino Ryolo,tertiary,50,False,88.104,"LINESTRING (15.2417073 38.2228321, 15.2406991 38.2228534)",,,,
449522395,True,1,Piano Baele,tertiary,50,False,42.211,"LINESTRING (15.2417863 38.2212934, 15.2415955 38.2210883, 15.2415048 38.2209849)",,,,
101966809,True,1,Via Risorgimento,secondary,50,False,72.719,"LINESTRING (15.2380424 38.2223492, 15.2379826 38.2220561, 15.2379189 38.221757, 15.2379059 38.2217041)",,,,
138021629,False,2,Via Generale Francesco Del Buono,residential,50,False,42.17,"LINESTRING (15.2388297 38.2222917, 15.2388619 38.2226701)",,,,
138021629,False,2,Via Generale Francesco Del Buono,residential,50,True,64.59,"LINESTRING (15.2388297 38.2222917, 15.2387754 38.2217124)",,,,
61480411,True,1,Via Federico De Roberto,residential,50,False,69.072,"LINESTRING (15.2388297 38.2222917, 15.2381234 38.2223432, 15.2380424 38.2223492)",,,,
61480414,True,1,Via Enrico Cosenz,tertiary,50,False,47.114999999999995,"LINESTRING (15.2406991 38.2228534, 15.2401943 38.2228504, 15.2401598 38.2228515)",,,,
137242864,True,1,Via Umberto I,tertiary,50,False,125.60999999999999,"LINESTRING (15.2406991 38.2228534, 15.2407155 38.2226621, 15.2407195 38.2226085, 15.2407759 38.2217254)",,,,
