osmid,highway,oneway,reversed,length,geometry,name,junction,ref
264298559,residential,False,False,12.435,"LINESTRING (46.8413147 14.5290199, 46.8413248 14.5291313)",,,
264298559,residential,False,False,64.15,"LINESTRING (46.8413248 14.5291313, 46.8417158 14.5295667)",,,
264298559,residential,False,True,12.435,"LINESTRING (46.8413248 14.5291313, 46.8413147 14.5290199)",,,
264298559,residential,False,False,90.278,"LINESTRING (46.8417158 14.5295667, 46.842295 14.5301539)",,,
264298559,residential,False,True,64.15,"LINESTRING (46.8417158 14.5295667, 46.8413248 14.5291313)",,,
264298567,residential,False,False,109.478,"LINESTRING (46.8417158 14.5295667, 46.8409692 14.5302353)",,,
264298552,residential,False,True,108.522,"LINESTRING (46.8426963 14.5297878, 46.8420438 14.5290438)",,,
264298565,residential,False,False,59.355,"LINESTRING (46.8426963 14.5297878, 46.842295 14.5301539)",,,
264298552,residential,False,False,77.814,"LINESTRING (46.8426963 14.5297878, 46.8430796 14.5301946, 46.8431835 14.5303048)",,,
264298559,residential,False,True,90.278,"LINESTRING (46.842295 14.5301539, 46.8417158 14.5295667)",,,
264298565,residential,False,False,111.507,"LINESTRING (46.842295 14.5301539, 46.8415256 14.5308254)",,,
264298565,residential,False,True,59.355,"LINESTRING (46.842295 14.5301539, 46.8426963 14.5297878)",,,
264298559,residential,False,False,92.042,"LINESTRING (46.842295 14.5301539, 46.8427312 14.5305919, 46.8428326 14.5306937, 46.8428885 14.5307498)",,,
264298562,residential,False,False,88.839,"LINESTRING (46.8409692 14.5302353, 46.8415256 14.5308254)",,,
264298567,residential,False,True,109.478,"LINESTRING (46.8409692 14.5302353, 46.8417158 14.5295667)",,,
56052536,secondary,True,False,118.845,"LINESTRING (46.8431835 14.5303048, 46.8432956 14.530079, 46.8433711 14.5298049, 46.8434106 14.529572, 46.8434369 14.5292745)",Al Am Street,,
264298552,residential,False,True,77.814,"LINESTRING (46.8431835 14.5303048, 46.8430796 14.5301946, 46.8426963 14.5297878)",,,
56052536,secondary,True,False,58.900999999999996,"LINESTRING (46.8428885 14.5307498, 46.8430589 14.5305222, 46.8431835 14.5303048)",Al Am Street,,
264298559,residential,False,True,92.042,"LINESTRING (46.8428885 14.5307498, 46.8428326 14.5306937, 46.8427312 14.5305919, 46.842295 14.5301539)",,,
264298562,residential,False,False,62.045,"LINESTRING (46.8415256 14.5308254, 46.8419124 14.5312391)",,,
264298562,residential,False,True,88.839,"LINESTRING (46.8415256 14.5308254, 46.8409692 14.5302353)",,,
264298565,residential,False,True,111.507,"LINESTRING (46.8415256 14.5308254, 46.842295 14.5301539)",,,
56052536,secondary,True,False,114.34800000000001,"LINESTRING (46.8421348 14.5314732, 46.8427501 14.5309072, 46.8428885 14.5307498)",Al Am Street,,
264298562,residential,False,True,35.364999999999995,"LINESTRING (46.8421348 14.5314732, 46.8420562 14.5313905, 46.8419598 14.531289, 46.8419124 14.5312391)",,,
485236416,primary,True,False,3.971,"LINESTRING (46.849613 14.5272572, 46.849648 14.5272685)",,roundabout,
485236416,primary,True,False,17.826,"LINESTRING (46.849648 14.5272685, 46.8496749 14.5272872, 46.8496954 14.5273124, 46.8497076 14.5273422, 46.8497108 14.5273741, 46.8497046 14.5274056)",,roundabout,
485236419,residential,True,False,7.848,"LINESTRING (46.8483163 14.52324, 46.8482441 14.5232498)",,,
485236418,residential,True,False,87.71600000000001,"LINESTRING (46.8483163 14.52324, 46.8483471 14.5233457, 46.8485619 14.5239921)",,,
485236439,residential,False,True,56.42,"LINESTRING (46.8433378 14.5265393, 46.843361 14.5260324)",,,
485236440,residential,False,False,83.787,"LINESTRING (46.8433378 14.5265393, 46.8441145 14.5265891)",,,
485236440,residential,False,True,135.603,"LINESTRING (46.8433378 14.5265393, 46.8420815 14.5264488)",,,
485236440,residential,False,False,63.148,"LINESTRING (46.8408907 14.5263646, 46.8414758 14.526406)",,,
485236440,residential,False,False,65.172,"LINESTRING (46.8452967 14.5255259, 46.8453163 14.5249401)",,,
485236441,residential,False,False,110.898,"LINESTRING (46.8452967 14.5255259, 46.8463249 14.5255889)",,,
485236440,residential,False,True,246.221,"LINESTRING (46.8452967 14.5255259, 46.8452966 14.526543, 46.8452789 14.5265944, 46.8452505 14.5266235, 46.8452081 14.5266372, 46.8441145 14.5265891)",,,
485236441,residential,False,False,72.712,"LINESTRING (46.8463249 14.5255889, 46.846968 14.5253888)",,,
485236441,residential,False,True,110.898,"LINESTRING (46.8463249 14.5255889, 46.8452967 14.5255259)",,,
485236442,residential,False,False,110.553,"LINESTRING (46.8463249 14.5255889, 46.8464917 14.5261863, 46.8466103 14.5265437)",,,
485236441,residential,False,False,10.877,"LINESTRING (46.848719 14.5248441, 46.8488156 14.5248154)",,,
485236441,residential,False,True,77.37,"LINESTRING (46.848719 14.5248441, 46.8480347 14.525057)",,,
485236417,residential,True,False,184.685,"LINESTRING (46.848719 14.5248441, 46.8482493 14.5233212, 46.8482441 14.5232498)",,,
485236418,residential,True,False,191.306,"LINESTRING (46.8488156 14.5248154, 46.8493432 14.5264583)",,,
485236441,residential,False,True,10.877,"LINESTRING (46.8488156 14.5248154, 46.848719 14.5248441)",,,
485236442,residential,False,False,9.478,"LINESTRING (46.8471445 14.5281994, 46.8471703 14.5282809)",,,
485236442,residential,False,True,90.076,"LINESTRING (46.8471445 14.5281994, 46.8468808 14.5274306)",,,
492422503,primary,True,False,195.649,"LINESTRING (46.8471445 14.5281994, 46.8474268 14.5281058, 46.8488482 14.5275866)",,,950
485236440,residential,False,True,83.787,"LINESTRING (46.8441145 14.5265891, 46.8433378 14.5265393)",,,
485236443,residential,False,False,65.74,"LINESTRING (46.8441145 14.5265891, 46.84411 14.5271803)",,,
485236440,residential,False,False,246.221,"LINESTRING (46.8441145 14.5265891, 46.8452081 14.5266372, 46.8452505 14.5266235, 46.8452789 14.5265944, 46.8452966 14.526543, 46.8452967 14.5255259)",,,
485236443,residential,False,True,94.097,"LINESTRING (46.8441611 14.5288677, 46.844114 14.5280227)",,,
492422503,primary,True,False,330.425,"LINESTRING (46.8441611 14.5288677, 46.845334 14.528696, 46.8457868 14.5286066, 46.8471445 14.5281994)",,,950
485236440,residential,False,False,135.603,"LINESTRING (46.8420815 14.5264488, 46.8433378 14.5265393)",,,
485236440,residential,False,True,65.371,"LINESTRING (46.8420815 14.5264488, 46.8414758 14.526406)",,,
485236444,residential,False,False,74.685,"LINESTRING (46.8420815 14.5264488, 46.8420722 14.5271204)",,,
264298552,residential,False,False,108.522,"LINESTRING (46.8420438 14.5290438, 46.8426963 14.5297878)",,,
485237661,primary,True,False,78.525,"LINESTRING (46.8420438 14.5290438, 46.8413147 14.5290199)",950,,950
485236444,residential,False,True,10.623999999999999,"LINESTRING (46.8420438 14.5290438, 46.8420453 14.5289962, 46.8420469 14.5289483)",,,
56052536,secondary,True,False,9.956,"LINESTRING (46.8434727 14.5290197, 46.8434837 14.5289308)",Al Am Street,,
485237661,primary,True,False,31.746,"LINESTRING (46.8434727 14.5290197, 46.843178 14.529031)",950,,950
485237653,secondary,True,False,39.483,"LINESTRING (46.8435796 14.5290074, 46.8435178 14.5293574)",Al Am Street,,
485237661,primary,True,False,11.588,"LINESTRING (46.8435796 14.5290074, 46.8434727 14.5290197)",950,,950
485237661,primary,True,False,122.093,"LINESTRING (46.843178 14.529031, 46.8420438 14.5290438)",950,,950
485237653,secondary,True,False,310.208,"LINESTRING (46.8435178 14.5293574, 46.8434946 14.5295032, 46.8434795 14.5297056, 46.8434216 14.5299552, 46.8433423 14.5301685, 46.8432033 14.5304372, 46.843112 14.5305981, 46.8429574 14.5308106, 46.8428184 14.5309488, 46.8422263 14.5315028, 46.8420631 14.5316599)",Al Am Street,,
56052536,secondary,True,False,28.593,"LINESTRING (46.8434369 14.5292745, 46.8434727 14.5290197)",Al Am Street,,
