osmid,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel
46111880,Koornstraat,tertiary,50,False,False,30.213,"LINESTRING (5.5254486 51.7740471, 5.5254445 51.7743188)",
407061436,Kuipers-Rietbergstraat,residential,30,False,True,60.966,"LINESTRING (5.5352602 51.7740581, 5.5361451 51.7740865)",
"[6908563, 6908372]","['Jan Thijssenstraat', 'Kuipers-Rietbergstraat']",residential,30,False,"[False, True]",133.04,"LINESTRING (5.5352602 51.7740581, 5.5352449 51.7742391, 5.5351947 51.7742692, 5.5351259 51.7742889, 5.5347818 51.7742768, 5.5340269 51.7742503, 5.5336632 51.7742375, 5.5336333 51.7742366)",
6942231,Kuipers-Rietbergstraat,residential,30,False,True,32.72,"LINESTRING (5.5322051 51.7740833, 5.5326806 51.7740786)",
6942231,Kuipers-Rietbergstraat,residential,30,False,False,70.21000000000001,"LINESTRING (5.5322051 51.7740833, 5.532064 51.7740858, 5.5316181 51.7740939, 5.5311851 51.7741017)",
6908953,Professor Regoutstraat,unclassified,30,False,False,13.633,"LINESTRING (5.5326806 51.7740786, 5.5326819 51.7742012)",
6942231,Kuipers-Rietbergstraat,residential,30,False,False,32.72,"LINESTRING (5.5326806 51.7740786, 5.5322051 51.7740833)",
407061436,Kuipers-Rietbergstraat,residential,30,False,False,60.966,"LINESTRING (5.5361451 51.7740865, 5.5352602 51.7740581)",
407061436,Kuipers-Rietbergstraat,residential,30,False,True,59.244,"LINESTRING (5.5361451 51.7740865, 5.537005 51.7741142)",
6942231,Kuipers-Rietbergstraat,residential,30,False,False,62.243,"LINESTRING (5.5311851 51.7741017, 5.5302805 51.7741075)",
6942231,Kuipers-Rietbergstraat,residential,30,False,True,70.21000000000001,"LINESTRING (5.5311851 51.7741017, 5.5316181 51.7740939, 5.532064 51.7740858, 5.5322051 51.7740833)",
6942231,Kuipers-Rietbergstraat,residential,30,False,True,62.243,"LINESTRING (5.5302805 51.7741075, 5.5311851 51.7741017)",
6942231,Kuipers-Rietbergstraat,residential,30,False,False,56.471000000000004,"LINESTRING (5.5302805 51.7741075, 5.5297244 51.7741169, 5.52946 51.77412)",
6942231,Kuipers-Rietbergstraat,residential,30,False,False,4.15,"LINESTRING (5.52946 51.77412, 5.5293997 51.774121)",
6942231,Kuipers-Rietbergstraat,residential,30,False,True,56.471000000000004,"LINESTRING (5.52946 51.77412, 5.5297244 51.7741169, 5.5302805 51.7741075)",
407061436,Kuipers-Rietbergstraat,residential,30,False,False,59.244,"LINESTRING (5.537005 51.7741142, 5.5361451 51.7740865)",
407061436,Kuipers-Rietbergstraat,residential,30,False,True,62.667,"LINESTRING (5.537005 51.7741142, 5.5379139 51.7741507)",
407061436,Kuipers-Rietbergstraat,residential,30,False,False,62.667,"LINESTRING (5.5379139 51.7741507, 5.537005 51.7741142)",
407061436,Kuipers-Rietbergstraat,residential,30,False,True,59.154,"LINESTRING (5.5379139 51.7741507, 5.538772 51.7741837)",
407061436,Kuipers-Rietbergstraat,residential,30,False,False,59.154,"LINESTRING (5.538772 51.7741837, 5.5379139 51.7741507)",
6908372,Kuipers-Rietbergstraat,residential,30,False,False,65.578,"LINESTRING (5.5326819 51.7742012, 5.5336333 51.7742366)",
6908953,Professor Regoutstraat,unclassified,30,False,True,13.633,"LINESTRING (5.5326819 51.7742012, 5.5326806 51.7740786)",
599072822,Professor Regoutstraat,unclassified,30,False,True,104.045,"LINESTRING (5.5326819 51.7742012, 5.532533 51.774264, 5.532289 51.7744052, 5.5321718 51.7744794, 5.5320407 51.7745804, 5.5319209 51.7746936, 5.5318558 51.7747788, 5.5317998 51.7749295)",
