osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,tunnel,junction
151788108,G J van den Boogerdweg,tertiary,50,False,False,22.787,"LINESTRING (4.1597185 51.8972495, 4.1597399 51.897454)",,,,,
307424840,Ruggeweg,unclassified,30,False,False,44.224,"LINESTRING (4.1573556 51.8972164, 4.1569135 51.8975058)",,,,,
7577098,Plantageweg,unclassified,,False,False,32.26,"LINESTRING (4.1659548 51.8972475, 4.1659879 51.8975369)",,,,,
184829572,Plantageweg,unclassified,,False,True,40.391,"LINESTRING (4.1664363 51.8973259, 4.1663104 51.8974068, 4.1661225 51.8975277, 4.1659879 51.8975369)",,,,,
7576793,Jan Matthijssenlaan,unclassified,30,False,True,66.365,"LINESTRING (4.1607067 51.8974381, 4.1598264 51.8974545, 4.1597399 51.897454)",,,,,
7577025,Jan Matthijssenlaan,unclassified,30,False,True,108.11399999999999,"LINESTRING (4.1607067 51.8974381, 4.1616404 51.8974289, 4.1616896 51.89742, 4.1618 51.8974, 4.1619472 51.8973582, 4.1621902 51.897236)",,,,,
7577087,Prinses Beatrixlaan,residential,30,False,False,88.378,"LINESTRING (4.1607067 51.8974381, 4.160737 51.8979927, 4.16076 51.8981534, 4.1608109 51.8982254)",,,,,
7577098,Plantageweg,unclassified,,False,True,32.26,"LINESTRING (4.1659879 51.8975369, 4.1659548 51.8972475)",,,,,
"[1099898177, 145766937]",Plantageweg,unclassified,,False,False,53.015,"LINESTRING (4.1659879 51.8975369, 4.1660111 51.8976912, 4.1660623 51.8978406, 4.1661216 51.8980057)",,,,,
184829572,Plantageweg,unclassified,,False,False,40.391,"LINESTRING (4.1659879 51.8975369, 4.1661225 51.8975277, 4.1663104 51.8974068, 4.1664363 51.8973259)",,,,,
307424840,Ruggeweg,unclassified,30,False,False,45.172,"LINESTRING (4.1569135 51.8975058, 4.1564558 51.8977978)",,,,,
307424840,Ruggeweg,unclassified,30,False,True,44.224,"LINESTRING (4.1569135 51.8975058, 4.1573556 51.8972164)",,,,,
7577597,Kerkhoekstraat,residential,30,False,False,115.208,"LINESTRING (4.1569135 51.8975058, 4.1576862 51.8981521, 4.1576765 51.8982081, 4.1574764 51.8983344)",,,,,
7577596,De Kanterstraat,residential,30,False,False,36.153,"LINESTRING (4.1564558 51.8977978, 4.1568206 51.8980324)",,,,,
307424840,Ruggeweg,unclassified,30,False,True,45.172,"LINESTRING (4.1564558 51.8977978, 4.1569135 51.8975058)",,,,,
307424840,Ruggeweg,unclassified,30,False,False,98.937,"LINESTRING (4.1564558 51.8977978, 4.1556682 51.8982842, 4.1554366 51.8984272)",,,,,
"[7577224, 7577225, 7577226, 7577223]",Groene Kruisweg,primary,50,False,False,222.407,"LINESTRING (4.1661216 51.8980057, 4.1655292 51.8981184, 4.1649256 51.898254, 4.1646211 51.8983345, 4.1640879 51.8985155, 4.1636491 51.8986445, 4.1636177 51.8986529, 4.1631486 51.89879)",2,N218,yes,,
"[184829569, 329356041]",Groene Kruisweg,primary,50,False,False,198.382,"LINESTRING (4.1661216 51.8980057, 4.1663996 51.8979731, 4.1667 51.8979582, 4.1668361 51.8979583, 4.1671743 51.8979977, 4.167514 51.8980667, 4.1678026 51.898148, 4.1682379 51.8983348, 4.168716 51.8985799)","['2', '3']",N218,,,
"[1099898177, 145766937]",Plantageweg,unclassified,,False,True,53.015,"LINESTRING (4.1661216 51.8980057, 4.1660623 51.8978406, 4.1660111 51.8976912, 4.1659879 51.8975369)",,,,,
7577087,Prinses Beatrixlaan,residential,30,False,True,88.378,"LINESTRING (4.1608109 51.8982254, 4.16076 51.8981534, 4.160737 51.8979927, 4.1607067 51.8974381)",,,,,
7577597,Kerkhoekstraat,residential,30,False,False,4.828,"LINESTRING (4.1574764 51.8983344, 4.1574278 51.8983658)",,,,,
7577589,Moolenwater,residential,30,False,False,303.62800000000004,"LINESTRING (4.1574764 51.8983344, 4.1581557 51.8987504, 4.1583674 51.8988782, 4.1584195 51.898926, 4.1584423 51.8989828, 4.1584348 51.8990402, 4.1583736 51.8991097, 4.1581605 51.8992578, 4.1565471 51.9003884)",,,,,
7577597,Kerkhoekstraat,residential,30,False,True,115.208,"LINESTRING (4.1574764 51.8983344, 4.1576765 51.8982081, 4.1576862 51.8981521, 4.1569135 51.8975058)",,,,,
7577614,Hoijerstraat,residential,30,False,False,36.987,"LINESTRING (4.1554366 51.8984272, 4.1558168 51.898663)",,,,,
307424840,Ruggeweg,unclassified,30,False,True,98.937,"LINESTRING (4.1554366 51.8984272, 4.1556682 51.8982842, 4.1564558 51.8977978)",,,,,
7577597,Kerkhoekstraat,residential,30,False,True,4.828,"LINESTRING (4.1574278 51.8983658, 4.1574764 51.8983344)",,,,,
7577596,De Kanterstraat,residential,30,False,True,56.230000000000004,"LINESTRING (4.1574278 51.8983658, 4.1572084 51.8982194, 4.1569764 51.8981326, 4.1568206 51.8980324)",,,,,
7577597,Kerkhoekstraat,residential,30,False,False,47.717,"LINESTRING (4.1574278 51.8983658, 4.1571969 51.8985095, 4.1569381 51.8986705)",,,,,
7577614,Hoijerstraat,residential,30,False,True,36.987,"LINESTRING (4.1558168 51.898663, 4.1554366 51.8984272)",,,,,
7577614,Hoijerstraat,residential,30,False,False,56.378,"LINESTRING (4.1558168 51.898663, 4.1560494 51.8987938, 4.1562 51.8988248, 4.1564532 51.8989723)",,,,,
7577597,Kerkhoekstraat,residential,30,False,False,47.256,"LINESTRING (4.1569381 51.8986705, 4.1566217 51.8988674, 4.1564532 51.8989723)",,,,,
7577597,Kerkhoekstraat,residential,30,False,True,47.717,"LINESTRING (4.1569381 51.8986705, 4.1571969 51.8985095, 4.1574278 51.8983658)",,,,,
7577677,Dominee Th Rijckewaerdstraat,residential,30,False,False,140.433,"LINESTRING (4.1569381 51.8986705, 4.1573973 51.8989499, 4.1570971 51.8991398, 4.1567511 51.899357, 4.1564186 51.8995692)",,,,,
7577597,Kerkhoekstraat,residential,30,False,False,48.107,"LINESTRING (4.1564532 51.8989723, 4.1562876 51.8990754, 4.1559595 51.8992795)",,,,,
7577597,Kerkhoekstraat,residential,30,False,True,47.256,"LINESTRING (4.1564532 51.8989723, 4.1566217 51.8988674, 4.1569381 51.8986705)",,,,,
7577614,Hoijerstraat,residential,30,False,True,56.378,"LINESTRING (4.1564532 51.8989723, 4.1562 51.8988248, 4.1560494 51.8987938, 4.1558168 51.898663)",,,,,
7577679,Dominee Th Rijckewaerdstraat,residential,30,False,False,45.055,"LINESTRING (4.1559595 51.8992795, 4.1564186 51.8995692)",,,,,
7577597,Kerkhoekstraat,residential,30,False,False,60.025,"LINESTRING (4.1559595 51.8992795, 4.1556402 51.8994782, 4.1554544 51.8995939, 4.1553435 51.8996628)",,,,,
7577597,Kerkhoekstraat,residential,30,False,True,48.107,"LINESTRING (4.1559595 51.8992795, 4.1562876 51.8990754, 4.1564532 51.8989723)",,,,,
7577679,Dominee Th Rijckewaerdstraat,residential,30,False,False,28.012,"LINESTRING (4.1564186 51.8995692, 4.1567039 51.8997494)",,,,,
7577679,Dominee Th Rijckewaerdstraat,residential,30,False,True,45.055,"LINESTRING (4.1564186 51.8995692, 4.1559595 51.8992795)",,,,,
7577677,Dominee Th Rijckewaerdstraat,residential,30,False,True,140.433,"LINESTRING (4.1564186 51.8995692, 4.1567511 51.899357, 4.1570971 51.8991398, 4.1573973 51.8989499, 4.1569381 51.8986705)",,,,,
7577597,Kerkhoekstraat,residential,30,False,True,60.02499999999999,"LINESTRING (4.1553435 51.8996628, 4.1554544 51.8995939, 4.1556402 51.8994782, 4.1559595 51.8992795)",,,,,
308466356,Welleweg,residential,30,False,False,115.45400000000001,"LINESTRING (4.1553435 51.8996628, 4.1558154 51.8999496, 4.1559547 51.9000346, 4.1565471 51.9003884)",,,,,
7577679,Dominee Th Rijckewaerdstraat,residential,30,False,True,28.012,"LINESTRING (4.1567039 51.8997494, 4.1564186 51.8995692)",,,,,
7577004,Turfstraat,residential,30,False,False,8.92,"LINESTRING (4.1630224 51.8998598, 4.163061 51.8999364)",,,,,
7577176,Arnoldus Botbijlweg,unclassified,30,False,False,78.535,"LINESTRING (4.1630224 51.8998598, 4.1621262 51.900057, 4.1620953 51.9000443, 4.16195 51.9000092)",,,,,
"[7577176, 7576994]","['Arnoldus Botbijlweg', 'Scharloo']","['unclassified', 'residential']",30,False,"[False, True]",359.78099999999995,"LINESTRING (4.1630224 51.8998598, 4.1635973 51.899749, 4.1636169 51.8997528, 4.1638054 51.8997892, 4.1640666 51.8999033, 4.1643579 51.9000518, 4.164683 51.9002175, 4.1647396 51.9002463, 4.1658307 51.9009409, 4.1665357 51.9013664, 4.1669485 51.9016972)",,,,,
7577004,Turfstraat,residential,30,False,True,10.383,"LINESTRING (4.1631116 51.9000244, 4.163061 51.8999364)",,,,,
7577176,Arnoldus Botbijlweg,unclassified,30,False,True,78.535,"LINESTRING (4.16195 51.9000092, 4.1620953 51.9000443, 4.1621262 51.900057, 4.1630224 51.8998598)",,,,,
"[113056562, 184902446]",Pieter van der Wallendam,unclassified,30,False,True,38.808,"LINESTRING (4.16195 51.9000092, 4.1619212 51.8999684, 4.1618126 51.8999088, 4.1615538 51.8997651)",,,,,
132653924,Venkelstraat,unclassified,30,False,False,100.686,"LINESTRING (4.16195 51.9000092, 4.161941 51.9000385, 4.1617386 51.9002625, 4.1617055 51.9003028, 4.1617043 51.9003517, 4.1617214 51.9003885, 4.1617786 51.9004345, 4.1620664 51.9005654, 4.1622421 51.9006466, 4.1622859 51.9007142)",,,,,
308466356,Welleweg,residential,30,False,False,28.511,"LINESTRING (4.1565471 51.9003884, 4.1568692 51.9005504)",,,,,
7577589,Moolenwater,residential,30,False,True,303.628,"LINESTRING (4.1565471 51.9003884, 4.1581605 51.8992578, 4.1583736 51.8991097, 4.1584348 51.8990402, 4.1584423 51.8989828, 4.1584195 51.898926, 4.1583674 51.8988782, 4.1581557 51.8987504, 4.1574764 51.8983344)",,,,,
308466356,Welleweg,residential,30,False,True,115.45400000000001,"LINESTRING (4.1565471 51.9003884, 4.1559547 51.9000346, 4.1558154 51.8999496, 4.1553435 51.8996628)",,,,,
7577053,Gasthuisstraat,residential,30,False,False,50.2,"LINESTRING (4.1627551 51.9003698, 4.1627127 51.9004024, 4.1623631 51.9006771, 4.1622859 51.9007142)",,,,,
7576995,Kaaisingel,unclassified,30,False,False,126.87700000000001,"LINESTRING (4.169293 51.9004184, 4.1693646 51.9004902, 4.1694306 51.9005277, 4.169624 51.9006194, 4.1697273 51.9007071, 4.1697809 51.9008015, 4.1698218 51.9009314, 4.1698785 51.9014403)",1,,,,
"[209432569, 146268323, 209433061]","['Thoelaverweg', 'Oostdam']",unclassified,30,False,False,160.553,"LINESTRING (4.169293 51.9004184, 4.1691724 51.9004363, 4.1690236 51.9004505, 4.1688424 51.9004414, 4.1686998 51.9004231, 4.1685571 51.900413, 4.1684659 51.9004435, 4.1683016 51.9005133, 4.1682073 51.9005684, 4.1681183 51.9006376, 4.1680031 51.9007675, 4.1677838 51.9010315, 4.1676534 51.9011964)","['1', '2']",,,,
7577531,Angelus Merulaplein,residential,30,False,False,25.985,"LINESTRING (4.1557845 51.9005055, 4.1555128 51.9003427)",,,,,
7577531,Angelus Merulaplein,residential,30,False,True,56.992000000000004,"LINESTRING (4.1557845 51.9005055, 4.1560471 51.900658, 4.1563869 51.9008584)",,,,,
218280934,Angelus Merulaplein,residential,30,False,False,112.65700000000001,"LINESTRING (4.1557845 51.9005055, 4.1552096 51.9008722, 4.1554728 51.9010291, 4.1557839 51.901229)",,,,,
308466356,Welleweg,residential,30,False,True,28.511,"LINESTRING (4.1568692 51.9005504, 4.1565471 51.9003884)",,,,,
307424837,Alexander Verhuellstraat,residential,30,False,False,47.622,"LINESTRING (4.1568692 51.9005504, 4.1565925 51.9007271, 4.1563869 51.9008584)",,,,,
"[308466356, 7577663]",Welleweg,residential,"['30', '80']",False,False,33.67,"LINESTRING (4.1568692 51.9005504, 4.1570525 51.9006228, 4.1572977 51.900697)",2,,,,
7577663,Welleweg,residential,80,False,True,11.409,"LINESTRING (4.1574492 51.9007393, 4.1572977 51.900697)",2,,,,
"[301689493, 7577695]",Schrijversdijk,primary,50,True,False,204.43400000000003,"LINESTRING (4.1574492 51.9007393, 4.1573273 51.900879, 4.1573147 51.9008983, 4.1569527 51.9013653, 4.1566135 51.9017607, 4.1563652 51.9021325, 4.1561767 51.9024002)","['1', '2']",N218,,,
7576835,M H Trompstraat,unclassified,30,False,False,52.254000000000005,"LINESTRING (4.1622859 51.9007142, 4.162261 51.900773, 4.1618975 51.9011152)",,,,,
7576983,Venkelstraat,residential,30,True,False,98.99199999999999,"LINESTRING (4.1622859 51.9007142, 4.1623826 51.9007388, 4.1624883 51.9007969, 4.1626275 51.900939, 4.1627977 51.9011127, 4.1631224 51.901423)",,,,,
7577053,Gasthuisstraat,residential,30,False,True,50.2,"LINESTRING (4.1622859 51.9007142, 4.1623631 51.9006771, 4.1627127 51.9004024, 4.1627551 51.9003698)",,,,,
132653924,Venkelstraat,unclassified,30,False,True,100.68599999999999,"LINESTRING (4.1622859 51.9007142, 4.1622421 51.9006466, 4.1620664 51.9005654, 4.1617786 51.9004345, 4.1617214 51.9003885, 4.1617043 51.9003517, 4.1617055 51.9003028, 4.1617386 51.9002625, 4.161941 51.9000385, 4.16195 51.9000092)",,,,,
329027038,Turfkade,residential,30,False,False,182.50199999999998,"LINESTRING (4.1646569 51.9007119, 4.1651102 51.9009936, 4.1656769 51.9013857, 4.1663503 51.9018506, 4.1664659 51.901914)",2,,,,
307424837,Alexander Verhuellstraat,residential,30,False,False,58.393,"LINESTRING (4.1563869 51.9008584, 4.1557839 51.901229)",,,,,
7577531,Angelus Merulaplein,residential,30,False,False,56.992000000000004,"LINESTRING (4.1563869 51.9008584, 4.1560471 51.900658, 4.1557845 51.9005055)",,,,,
307424837,Alexander Verhuellstraat,residential,30,False,True,47.622,"LINESTRING (4.1563869 51.9008584, 4.1565925 51.9007271, 4.1568692 51.9005504)",,,,,
7576832,Jan de Klerkstraat,residential,30,False,False,64.62,"LINESTRING (4.1610876 51.9008187, 4.1615432 51.9009805, 4.1616192 51.9010095, 4.1618975 51.9011152)",,,,,
7576832,Jan de Klerkstraat,residential,30,False,True,244.13,"LINESTRING (4.1610876 51.9008187, 4.1608042 51.9007039, 4.1605496 51.9005952, 4.1604341 51.9006096, 4.1602879 51.9007582, 4.1598527 51.9012005, 4.1598689 51.9012497, 4.1604444 51.9014793, 4.1608576 51.9016435, 4.1612098 51.9017769)",,,,,
7576984,Jan de Klerkstraat,residential,30,False,False,53.940000000000005,"LINESTRING (4.1610876 51.9008187, 4.1607397 51.9011722, 4.1607537 51.9012432)",,,,,
7576835,M H Trompstraat,unclassified,30,False,False,87.406,"LINESTRING (4.1618975 51.9011152, 4.1612098 51.9017769)",,,,,
217687193,Doctor de Snooplein,residential,30,False,True,39.508,"LINESTRING (4.1618975 51.9011152, 4.1623433 51.9013401)",,,,,
7576832,Jan de Klerkstraat,residential,30,False,True,64.62,"LINESTRING (4.1618975 51.9011152, 4.1616192 51.9010095, 4.1615432 51.9009805, 4.1610876 51.9008187)",,,,,
7576835,M H Trompstraat,unclassified,30,False,True,52.254000000000005,"LINESTRING (4.1618975 51.9011152, 4.162261 51.900773, 4.1622859 51.9007142)",,,,,
307424837,Alexander Verhuellstraat,residential,30,False,True,58.393,"LINESTRING (4.1557839 51.901229, 4.1563869 51.9008584)",,,,,
218280934,Angelus Merulaplein,residential,30,False,True,112.65700000000001,"LINESTRING (4.1557839 51.901229, 4.1554728 51.9010291, 4.1552096 51.9008722, 4.1557845 51.9005055)",,,,,
7576984,Jan de Klerkstraat,residential,30,False,True,53.940000000000005,"LINESTRING (4.1607537 51.9012432, 4.1607397 51.9011722, 4.1610876 51.9008187)",,,,,
"[7576930, 130524242, 7576991]","['Kaaistraat', 'Touwslagerstraat', 'Kaaipoort']",residential,30,False,False,217.356,"LINESTRING (4.1676534 51.9011964, 4.1676951 51.9012207, 4.1678727 51.9013241, 4.1680362 51.9014224, 4.1681655 51.9015393, 4.1691901 51.9026794, 4.1693323 51.9028396)",,,,,
