osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,tunnel,bridge,width
6922879,False,,Poortjesgoed,unclassified,30,True,20.250999999999998,"LINESTRING (5.5584938 52.0192444, 5.5584369 52.019134, 5.5583983 52.0190721)",,,
6961664,False,,De Kleine Pekken,unclassified,,False,127.78,"LINESTRING (5.5584938 52.0192444, 5.5569482 52.0194405, 5.5568863 52.0194269, 5.556841 52.0194133, 5.5568084 52.0193779, 5.5567557 52.0193206)",,,
6962210,False,,Patrimoniumlaan,residential,,True,3.803,"LINESTRING (5.5454993 52.019325, 5.54555 52.019311)",,,
6962209,False,,Paulus Potterstraat,residential,,False,79.59700000000001,"LINESTRING (5.5454993 52.019325, 5.545615 52.0195257, 5.545598 52.0195783, 5.5456826 52.0197093, 5.5457577 52.0197391, 5.5458021 52.0197929, 5.5458987 52.0199099, 5.5458977 52.0199716)",,,
6923431,False,,Zuivelstraat,unclassified,,True,55.144999999999996,"LINESTRING (5.5528226 52.0193146, 5.5527733 52.0192542, 5.552476 52.0188669)",,,
"[6962058, 6962066]",False,,"['Industrielaan', ""'t Holle Goed""]",unclassified,30,False,202.26600000000002,"LINESTRING (5.5528226 52.0193146, 5.5528975 52.0193962, 5.5529309 52.0194308, 5.5529379 52.0194684, 5.5529207 52.019507, 5.5528868 52.0195375, 5.5525335 52.0197914, 5.5524996 52.0198382, 5.5525036 52.0198767, 5.5525244 52.019909, 5.5525468 52.0199313, 5.5526431 52.0199864, 5.5527323 52.0200412, 5.5534017 52.0208713)",,,
6962472,False,,Industrielaan,secondary,50,False,190.204,"LINESTRING (5.5528226 52.0193146, 5.552513 52.0194547, 5.55217 52.01961, 5.5518426 52.0197578, 5.5515271 52.0199084, 5.5513811 52.0199748, 5.5510751 52.0201065, 5.5508291 52.0202035, 5.5507232 52.0202374, 5.5506615 52.0202577, 5.5505479 52.0202936)",,,
6961664,False,,De Kleine Pekken,unclassified,,True,127.78,"LINESTRING (5.5567557 52.0193206, 5.5568084 52.0193779, 5.556841 52.0194133, 5.5568863 52.0194269, 5.5569482 52.0194405, 5.5584938 52.0192444)",,,
6961705,False,,De Grote Pekken,unclassified,30,True,112.302,"LINESTRING (5.5567557 52.0193206, 5.5570048 52.0192426, 5.5572063 52.0191679, 5.5574532 52.0190668, 5.5575758 52.0190435, 5.5577461 52.0190375, 5.5579098 52.019037, 5.5580434 52.0190252, 5.5581488 52.0189899, 5.5582346 52.0189453)",,,
1221235639,False,,De Grote Pekken,unclassified,30,False,42.11,"LINESTRING (5.5567557 52.0193206, 5.5562937 52.0194326, 5.5561836 52.0194601)",,,
6961911,False,,Boompjesgoed,tertiary,50,True,62.278,"LINESTRING (5.5561836 52.0194601, 5.5562543 52.0195894, 5.556474 52.0199909)",,,
1221235639,False,,De Grote Pekken,unclassified,30,True,42.11,"LINESTRING (5.5561836 52.0194601, 5.5562937 52.0194326, 5.5567557 52.0193206)",,,
6922879,False,,Poortjesgoed,unclassified,30,False,9.261,"LINESTRING (5.5585949 52.01953, 5.5586453 52.0196073)",,,
6922879,False,,Poortjesgoed,unclassified,30,True,32.502,"LINESTRING (5.5585949 52.01953, 5.5584938 52.0192444)",,,
6961710,False,,Poortjesgoed,residential,30,False,64.16499999999999,"LINESTRING (5.5585949 52.01953, 5.5581449 52.0195817, 5.5580411 52.0196444, 5.5577135 52.0196859)",,,
6961710,False,,Poortjesgoed,residential,30,True,64.165,"LINESTRING (5.5577135 52.0196859, 5.5580411 52.0196444, 5.5581449 52.0195817, 5.5585949 52.01953)",,,
6922879,False,,Poortjesgoed,unclassified,30,True,9.261,"LINESTRING (5.5586453 52.0196073, 5.5585949 52.01953)",,,
6961671,False,,Poortjesgoed,residential,30,False,76.667,"LINESTRING (5.5586453 52.0196073, 5.5588567 52.0202844)",,,
6961669,False,,Boompjesgoed,unclassified,,False,62.429,"LINESTRING (5.5574125 52.0199921, 5.5566071 52.0200893, 5.5565223 52.0201106)",,,
6962209,False,,Paulus Potterstraat,residential,,False,110.34899999999999,"LINESTRING (5.5458977 52.0199716, 5.5461804 52.0202331, 5.5462599 52.0202457, 5.5462868 52.02025, 5.5465874 52.0205282, 5.5465838 52.0206148, 5.5467277 52.0207495, 5.5467654 52.0207665)",,,
6962209,False,,Paulus Potterstraat,residential,,True,79.59700000000001,"LINESTRING (5.5458977 52.0199716, 5.5458987 52.0199099, 5.5458021 52.0197929, 5.5457577 52.0197391, 5.5456826 52.0197093, 5.545598 52.0195783, 5.545615 52.0195257, 5.5454993 52.019325)",,,
6962978,False,,Jan Steenlaan,residential,,False,53.864000000000004,"LINESTRING (5.5458977 52.0199716, 5.5452725 52.0201852, 5.5452564 52.0201975, 5.5452695 52.0202249)",,,
6961911,False,,Boompjesgoed,tertiary,50,False,13.714,"LINESTRING (5.5565223 52.0201106, 5.556474 52.0199909)",,,
6961669,False,,Boompjesgoed,unclassified,,True,62.429,"LINESTRING (5.5565223 52.0201106, 5.5566071 52.0200893, 5.5574125 52.0199921)",,,
"[6961872, 6961911]",False,,Boompjesgoed,tertiary,50,"[False, True]",131.681,"LINESTRING (5.5565223 52.0201106, 5.5568173 52.0208075, 5.5569272 52.0210671, 5.5570356 52.0212512)",,,
6962978,False,,Jan Steenlaan,residential,,False,56.654,"LINESTRING (5.5452695 52.0202249, 5.5445214 52.0204432)",,,
6962068,False,,Jan Vermeerstraat,residential,,False,111.765,"LINESTRING (5.5452695 52.0202249, 5.5455169 52.0204616, 5.5455682 52.0205885, 5.5457619 52.0207783, 5.5459246 52.0208509, 5.5461351 52.021059)",,,
6962978,False,,Jan Steenlaan,residential,,True,53.864000000000004,"LINESTRING (5.5452695 52.0202249, 5.5452564 52.0201975, 5.5452725 52.0201852, 5.5458977 52.0199716)",,,
6962472,False,,Industrielaan,secondary,50,True,190.204,"LINESTRING (5.5505479 52.0202936, 5.5506615 52.0202577, 5.5507232 52.0202374, 5.5508291 52.0202035, 5.5510751 52.0201065, 5.5513811 52.0199748, 5.5515271 52.0199084, 5.5518426 52.0197578, 5.55217 52.01961, 5.552513 52.0194547, 5.5528226 52.0193146)",,,
6962492,False,,Kerkewijk,tertiary,50,False,226.251,"LINESTRING (5.5505479 52.0202936, 5.550637 52.0204075, 5.5506897 52.0204731, 5.55088 52.02071, 5.5510903 52.0209527, 5.5512487 52.0211354, 5.55127 52.02116, 5.551489 52.0214353, 5.5520281 52.0221128)",,,
389177413,False,,'t Goeie Spoor,secondary,50,False,80.691,"LINESTRING (5.5505479 52.0202936, 5.5503508 52.0203567, 5.5502439 52.0203909, 5.5498738 52.020522, 5.5495358 52.0206643)",,,
"[1068550305, 1068550303]",True,,Kerkewijk,tertiary,,False,166.289,"LINESTRING (5.5505479 52.0202936, 5.5504404 52.0202616, 5.5503899 52.0202341, 5.5503485 52.0201926, 5.5502467 52.0200698, 5.5502043 52.0199859, 5.5500073 52.0197441, 5.5499078 52.0196234, 5.5498113 52.0195048, 5.5497953 52.019481, 5.5497495 52.0193916, 5.5497151 52.0193098, 5.5496419 52.0192143, 5.5496028 52.0191628, 5.5495307 52.0190595, 5.5494598 52.0189822)",,,
6961636,False,,Poortjesgoed,residential,30,False,9.305,"LINESTRING (5.5588567 52.0202844, 5.5589084 52.0203618)",,,
6961671,False,,Poortjesgoed,residential,30,True,76.667,"LINESTRING (5.5588567 52.0202844, 5.5586453 52.0196073)",,,
6961672,False,,Poortjesgoed,residential,30,False,53.21,"LINESTRING (5.5588567 52.0202844, 5.558093 52.0203745)",,,
333086875,False,,Vijftien Morgen,residential,,False,18.941,"LINESTRING (5.5554619 52.0202377, 5.5552159 52.0203158)",,,
"[335358283, 6961654]",False,,"['Spanjaardsgoed', 'Vijftien Morgen']","['residential', 'unclassified']",,"[False, True]",259.73,"LINESTRING (5.5554619 52.0202377, 5.5552818 52.0200112, 5.5552345 52.019949, 5.5551708 52.0198706, 5.5547713 52.0193784, 5.5541637 52.0195607, 5.5545381 52.0200492, 5.5546398 52.0201818, 5.55483 52.02043)",,,
333086875,False,,Vijftien Morgen,residential,,True,74.847,"LINESTRING (5.5554619 52.0202377, 5.5557054 52.0201683, 5.5561129 52.0200458, 5.5561735 52.0200359, 5.5563896 52.0200039, 5.556474 52.0199909)",,,
6961672,False,,Poortjesgoed,residential,30,True,53.21,"LINESTRING (5.558093 52.0203745, 5.5588567 52.0202844)",,,
6962111,False,,Rembrandtlaan,residential,30,False,85.014,"LINESTRING (5.5477884 52.0203341, 5.5476282 52.0204466, 5.5473615 52.020635, 5.5472828 52.0206826, 5.5469396 52.0208917)",,,
"[6923536, 1077825731, 196534100]",False,,Rembrandtlaan,"['residential', 'unclassified']",30,True,170.39600000000002,"LINESTRING (5.5477884 52.0203341, 5.5480156 52.020158, 5.5482323 52.0199877, 5.5483045 52.0199275, 5.5483697 52.0198561, 5.5486329 52.0196168, 5.5487364 52.0195121, 5.5488759 52.0193806, 5.5489299 52.0193266, 5.5490781 52.0191784, 5.5491646 52.0190916, 5.5491873 52.0190688)",,,
"[6962092, 6962084, 6962101]",False,,Stationsplein,residential,50,"[False, True]",164.643,"LINESTRING (5.5492401 52.020414, 5.5496188 52.0202024, 5.5498101 52.0200878, 5.5498295 52.0200418, 5.5498314 52.0200106, 5.5498315 52.0199845, 5.5498154 52.0199546, 5.5497616 52.0199154, 5.5497154 52.0198945, 5.5496565 52.0198741, 5.5495946 52.0198606, 5.5495555 52.0198591, 5.5495281 52.0198653, 5.5494914 52.0198817, 5.5494556 52.019907, 5.5494308 52.0199315, 5.5493181 52.020035, 5.5490982 52.0202742, 5.5492401 52.020414)",,,
"[6962084, 6962092, 6962101]",False,,Stationsplein,residential,50,"[False, True]",164.64300000000003,"LINESTRING (5.5492401 52.020414, 5.5490982 52.0202742, 5.5493181 52.020035, 5.5494308 52.0199315, 5.5494556 52.019907, 5.5494914 52.0198817, 5.5495281 52.0198653, 5.5495555 52.0198591, 5.5495946 52.0198606, 5.5496565 52.0198741, 5.5497154 52.0198945, 5.5497616 52.0199154, 5.5498154 52.0199546, 5.5498315 52.0199845, 5.5498314 52.0200106, 5.5498295 52.0200418, 5.5498101 52.0200878, 5.5496188 52.0202024, 5.5492401 52.020414)",,,
6962143,False,,Stationsplein,residential,50,False,34.413,"LINESTRING (5.5492401 52.020414, 5.5493703 52.0205276, 5.5494193 52.0205689, 5.5495358 52.0206643)",,,
6962140,False,,Vijftien Morgen,unclassified,,False,29.301,"LINESTRING (5.5552159 52.0203158, 5.55483 52.02043)",,,
333086875,False,,Vijftien Morgen,residential,,True,18.941,"LINESTRING (5.5552159 52.0203158, 5.5554619 52.0202377)",,,
6961580,False,,Zeelandia,residential,,False,77.157,"LINESTRING (5.5552159 52.0203158, 5.5556221 52.0208321, 5.555705 52.020941)",,,
6962069,False,,Rembrandtlaan,residential,,True,56.962,"LINESTRING (5.5474211 52.0204509, 5.5467654 52.0207665)",,,
6962978,False,,Jan Steenlaan,residential,,True,56.654,"LINESTRING (5.5445214 52.0204432, 5.5452695 52.0202249)",,,
6962140,False,,Vijftien Morgen,unclassified,,False,4.758,"LINESTRING (5.55483 52.02043, 5.5547677 52.020449)",,,
6962140,False,,Vijftien Morgen,unclassified,,True,29.301,"LINESTRING (5.55483 52.02043, 5.5552159 52.0203158)",,,
"[335358283, 6961654]",False,,"['Spanjaardsgoed', 'Vijftien Morgen']","['unclassified', 'residential']",,"[False, True]",259.73,"LINESTRING (5.55483 52.02043, 5.5546398 52.0201818, 5.5545381 52.0200492, 5.5541637 52.0195607, 5.5547713 52.0193784, 5.5551708 52.0198706, 5.5552345 52.019949, 5.5552818 52.0200112, 5.5554619 52.0202377)",,,
6962067,False,,Limburgia,unclassified,,False,77.421,"LINESTRING (5.5547677 52.020449, 5.555268 52.0210735)",,,
6962140,False,,Vijftien Morgen,unclassified,,False,32.691,"LINESTRING (5.5547677 52.020449, 5.55434 52.02058)",,,
6962140,False,,Vijftien Morgen,unclassified,,True,4.758,"LINESTRING (5.5547677 52.020449, 5.55483 52.02043)",,,
6962131,False,,Fluvia,unclassified,,False,75.829,"LINESTRING (5.55434 52.02058, 5.5548185 52.0211951)",,,
6962140,False,,Vijftien Morgen,unclassified,,False,31.581,"LINESTRING (5.55434 52.02058, 5.5539336 52.0207146)",,,
6962140,False,,Vijftien Morgen,unclassified,,True,32.691,"LINESTRING (5.55434 52.02058, 5.5547677 52.020449)",,,
6961636,False,,Poortjesgoed,residential,30,False,24.965,"LINESTRING (5.5589904 52.0206535, 5.5590415 52.0208758)",,,
6961636,False,,Poortjesgoed,residential,30,True,32.917,"LINESTRING (5.5589904 52.0206535, 5.5589084 52.0203618)",,,
6962143,False,,Stationsplein,residential,50,True,34.413,"LINESTRING (5.5495358 52.0206643, 5.5494193 52.0205689, 5.5493703 52.0205276, 5.5492401 52.020414)",,,
6962503,False,,'t Goeie Spoor,secondary,50,False,171.58500000000004,"LINESTRING (5.5495358 52.0206643, 5.5493843 52.0207374, 5.5488602 52.0209905, 5.5486158 52.0211043, 5.5483764 52.0212403, 5.5482088 52.0213573, 5.5480733 52.02147, 5.5477676 52.0217404)",,,
389177413,False,,'t Goeie Spoor,secondary,50,True,80.691,"LINESTRING (5.5495358 52.0206643, 5.5498738 52.020522, 5.5502439 52.0203909, 5.5503508 52.0203567, 5.5505479 52.0202936)",,,
6962140,False,,Vijftien Morgen,unclassified,,False,40.352,"LINESTRING (5.5539336 52.0207146, 5.5534017 52.0208713)",,,
6962140,False,,Vijftien Morgen,unclassified,,True,31.581,"LINESTRING (5.5539336 52.0207146, 5.55434 52.02058)",,,
6962382,False,,Tubantia,unclassified,,False,75.691,"LINESTRING (5.5539336 52.0207146, 5.5544255 52.0213243)",,,
6962069,False,,Rembrandtlaan,residential,,False,56.962,"LINESTRING (5.5467654 52.0207665, 5.5474211 52.0204509)",,,
6962069,False,,Rembrandtlaan,residential,,True,54.018,"LINESTRING (5.5467654 52.0207665, 5.5462103 52.0210241, 5.5461351 52.021059)",,,
6962209,False,,Paulus Potterstraat,residential,,False,18.651,"LINESTRING (5.5467654 52.0207665, 5.5468032 52.0207768, 5.5469396 52.0208917)",,,
6962209,False,,Paulus Potterstraat,residential,,True,110.34899999999999,"LINESTRING (5.5467654 52.0207665, 5.5467277 52.0207495, 5.5465838 52.0206148, 5.5465874 52.0205282, 5.5462868 52.02025, 5.5462599 52.0202457, 5.5461804 52.0202331, 5.5458977 52.0199716)",,,
6962124,False,,Stationssingel,unclassified,,False,9.378,"LINESTRING (5.5502268 52.0208398, 5.5502666 52.0209205)",,,
6962140,False,,Vijftien Morgen,unclassified,,False,91.388,"LINESTRING (5.5534017 52.0208713, 5.5522025 52.0212331)",,,
6962140,False,,Vijftien Morgen,unclassified,,True,40.352,"LINESTRING (5.5534017 52.0208713, 5.5539336 52.0207146)",,,
"[6962066, 6962058]",False,,"['Industrielaan', ""'t Holle Goed""]",unclassified,30,True,202.26600000000002,"LINESTRING (5.5534017 52.0208713, 5.5527323 52.0200412, 5.5526431 52.0199864, 5.5525468 52.0199313, 5.5525244 52.019909, 5.5525036 52.0198767, 5.5524996 52.0198382, 5.5525335 52.0197914, 5.5528868 52.0195375, 5.5529207 52.019507, 5.5529379 52.0194684, 5.5529309 52.0194308, 5.5528975 52.0193962, 5.5528226 52.0193146)",,,
6961636,False,,Poortjesgoed,residential,30,True,24.965,"LINESTRING (5.5590415 52.0208758, 5.5589904 52.0206535)",,,
6961642,False,,Dillewijnen,residential,30,False,127.68,"LINESTRING (5.5590415 52.0208758, 5.5572117 52.0211007)",,,
6962111,False,,Rembrandtlaan,residential,30,True,85.014,"LINESTRING (5.5469396 52.0208917, 5.5472828 52.0206826, 5.5473615 52.020635, 5.5476282 52.0204466, 5.5477884 52.0203341)",,,
6962134,False,,Rembrandtlaan,residential,30,False,59.405,"LINESTRING (5.5469396 52.0208917, 5.5466109 52.0210766, 5.5462977 52.0212514)",,,
6962209,False,,Paulus Potterstraat,residential,,True,18.651,"LINESTRING (5.5469396 52.0208917, 5.5468032 52.0207768, 5.5467654 52.0207665)",,,
6962074,False,,Stationssingel,residential,,True,30.295,"LINESTRING (5.5502666 52.0209205, 5.5506648 52.0208014)",,,
6962124,False,,Stationssingel,unclassified,,True,9.378,"LINESTRING (5.5502666 52.0209205, 5.5502268 52.0208398)",,,
6962074,False,,Stationssingel,residential,,False,63.229,"LINESTRING (5.5502666 52.0209205, 5.5501509 52.0209619, 5.5495344 52.0212661)",,,
47683743,False,,Rembrandtlaan,residential,,True,3.285,"LINESTRING (5.5461351 52.021059, 5.5460955 52.0210757)",,,
6962068,False,,Jan Vermeerstraat,residential,,True,111.765,"LINESTRING (5.5461351 52.021059, 5.5459246 52.0208509, 5.5457619 52.0207783, 5.5455682 52.0205885, 5.5455169 52.0204616, 5.5452695 52.0202249)",,,
6962069,False,,Rembrandtlaan,residential,,False,54.018,"LINESTRING (5.5461351 52.021059, 5.5462103 52.0210241, 5.5467654 52.0207665)",,,
6962067,False,,Limburgia,unclassified,,True,77.421,"LINESTRING (5.555268 52.0210735, 5.5547677 52.020449)",,,
6962122,False,,Hollandia,unclassified,,False,19.778,"LINESTRING (5.555268 52.0210735, 5.555017 52.0211617)",,,
6962122,False,,Hollandia,unclassified,,True,33.335,"LINESTRING (5.555268 52.0210735, 5.5555418 52.0209904, 5.555705 52.020941)",,,
6961642,False,,Dillewijnen,residential,30,True,127.68,"LINESTRING (5.5572117 52.0211007, 5.5590415 52.0208758)",,,
6962122,False,,Hollandia,unclassified,,True,19.778,"LINESTRING (5.555017 52.0211617, 5.555268 52.0210735)",,,
"[384187568, 6961577, 384187569]",False,,Hollandia,unclassified,,False,61.178,"LINESTRING (5.555017 52.0211617, 5.5551818 52.0213671, 5.5552687 52.0214755, 5.5553489 52.0215755, 5.5554116 52.0216554)",building_passage,,
6962075,False,,Hollandia,unclassified,,False,14.418,"LINESTRING (5.555017 52.0211617, 5.5549053 52.0211947, 5.5548185 52.0211951)",,,
6962075,False,,Hollandia,unclassified,,False,30.488,"LINESTRING (5.5548185 52.0211951, 5.5544255 52.0213243)",,,
6962131,False,,Fluvia,unclassified,,True,75.829,"LINESTRING (5.5548185 52.0211951, 5.55434 52.02058)",,,
6962075,False,,Hollandia,unclassified,,True,14.418,"LINESTRING (5.5548185 52.0211951, 5.5549053 52.0211947, 5.555017 52.0211617)",,,
6962140,False,,Vijftien Morgen,unclassified,,True,91.388,"LINESTRING (5.5522025 52.0212331, 5.5534017 52.0208713)",,,
6961589,False,,De Palmen Grift,unclassified,,False,84.02,"LINESTRING (5.5585311 52.0212416, 5.5585329 52.0213284, 5.5586366 52.02157, 5.5587132 52.0217645, 5.5590597 52.0217155)",,,
6961640,False,,De Palmen Grift,residential,30,False,64.12,"LINESTRING (5.5585311 52.0212416, 5.5577096 52.021271, 5.5575963 52.0212623)",,,
1056159861,False,,Jan Vermeerstraat,residential,,True,23.94,"LINESTRING (5.5462977 52.0212514, 5.5460955 52.0210757)",,,
6962134,False,,Rembrandtlaan,residential,30,True,59.405,"LINESTRING (5.5462977 52.0212514, 5.5466109 52.0210766, 5.5469396 52.0208917)",,,
"[6962203, 6962220]",False,,Rembrandtlaan,residential,30,False,76.95,"LINESTRING (5.5462977 52.0212514, 5.5461196 52.0213439, 5.5459427 52.0214399, 5.5456889 52.0215728, 5.5456183 52.0216063, 5.5454375 52.021697)",,,
6961604,False,,Hollandia,residential,,True,46.54699999999999,"LINESTRING (5.556433 52.021249, 5.5563613 52.0211471, 5.5563313 52.0211246, 5.5562857 52.0211131, 5.5562401 52.0211197, 5.5560201 52.0211807, 5.5559163 52.0212113)",,,
"[6961640, 1123379413]",False,,De Palmen Grift,"['residential', 'unclassified']",30,False,39.043,"LINESTRING (5.5575963 52.0212623, 5.5573822 52.021231, 5.5572756 52.0212287, 5.5571523 52.0212331, 5.5570356 52.0212512)",,,
6961640,False,,De Palmen Grift,residential,30,True,64.12,"LINESTRING (5.5575963 52.0212623, 5.5577096 52.021271, 5.5585311 52.0212416)",,,
6961644,False,,Boompjesgoed,unclassified,,False,158.994,"LINESTRING (5.5575963 52.0212623, 5.5576086 52.0213618, 5.5578179 52.0218524, 5.5578627 52.0219694, 5.557976 52.0222414, 5.5580373 52.0223886, 5.5580687 52.0224641, 5.5581439 52.0226504)",,,
6962074,False,,Stationssingel,residential,,False,72.094,"LINESTRING (5.5495344 52.0212661, 5.5487084 52.0216686)",,,
6962049,False,,Populierenlaan,residential,,False,168.65499999999997,"LINESTRING (5.5495344 52.0212661, 5.5495941 52.02131, 5.54973 52.02141, 5.549798 52.0214683, 5.5498525 52.021525, 5.5500778 52.0218207, 5.5506672 52.0226059)",,,
6962074,False,,Stationssingel,residential,,True,63.229,"LINESTRING (5.5495344 52.0212661, 5.5501509 52.0209619, 5.5502666 52.0209205)",,,
6961872,False,,Boompjesgoed,tertiary,50,False,79.115,"LINESTRING (5.5570356 52.0212512, 5.557061 52.0213311, 5.5572978 52.0219441)",,,
"[6961872, 6961911]",False,,Boompjesgoed,tertiary,50,"[False, True]",131.68099999999998,"LINESTRING (5.5570356 52.0212512, 5.5569272 52.0210671, 5.5568173 52.0208075, 5.5565223 52.0201106)",,,
"[6961640, 1123379413]",False,,De Palmen Grift,"['unclassified', 'residential']",30,True,39.043,"LINESTRING (5.5570356 52.0212512, 5.5571523 52.0212331, 5.5572756 52.0212287, 5.5573822 52.021231, 5.5575963 52.0212623)",,,
6962075,False,,Hollandia,unclassified,,True,30.488,"LINESTRING (5.5544255 52.0213243, 5.5548185 52.0211951)",,,
6962382,False,,Tubantia,unclassified,,True,75.691,"LINESTRING (5.5544255 52.0213243, 5.5539336 52.0207146)",,,
6962075,False,,Hollandia,unclassified,,False,39.689,"LINESTRING (5.5544255 52.0213243, 5.5545977 52.021542, 5.5547677 52.0215893)",,,
6961637,False,,Hollandia,unclassified,,False,20.594,"LINESTRING (5.5557278 52.0216032, 5.5558569 52.0217705)",,,
335358282,False,,Hollandia,residential,,False,17.187,"LINESTRING (5.5557278 52.0216032, 5.5555058 52.0216755)",,,
335358282,False,,Hollandia,residential,,True,87.209,"LINESTRING (5.5557278 52.0216032, 5.5564494 52.0213883, 5.5564781 52.0213473, 5.5568396 52.0212415)",,,
6962075,False,,Hollandia,unclassified,,True,39.689,"LINESTRING (5.5547677 52.0215893, 5.5545977 52.021542, 5.5544255 52.0213243)",,,
6962074,False,,Stationssingel,residential,,True,72.094,"LINESTRING (5.5487084 52.0216686, 5.5495344 52.0212661)",,,
6962074,False,,Stationssingel,residential,,False,47.659000000000006,"LINESTRING (5.5487084 52.0216686, 5.5485694 52.0217417, 5.548193 52.0219568)",,,
6962079,False,,Acacialaan,residential,,False,157.299,"LINESTRING (5.5487084 52.0216686, 5.5487728 52.0217142, 5.5490049 52.0218787, 5.54904 52.02193, 5.5497531 52.0229176)",,,
6961589,False,,De Palmen Grift,unclassified,,True,84.02000000000001,"LINESTRING (5.5590597 52.0217155, 5.5587132 52.0217645, 5.5586366 52.02157, 5.5585329 52.0213284, 5.5585311 52.0212416)",,,
6962203,False,,Rembrandtlaan,residential,30,False,64.455,"LINESTRING (5.5454375 52.021697, 5.5453869 52.021719, 5.5453015 52.0217562, 5.5446684 52.0220317)",,,
"[6962203, 6962220]",False,,Rembrandtlaan,residential,30,True,76.95,"LINESTRING (5.5454375 52.021697, 5.5456183 52.0216063, 5.5456889 52.0215728, 5.5459427 52.0214399, 5.5461196 52.0213439, 5.5462977 52.0212514)",,,
"[196534104, 6962242]",False,,Frans Halslaan,residential,,True,128.266,"LINESTRING (5.5454375 52.021697, 5.5453719 52.0216057, 5.5451014 52.0211789, 5.5450204 52.0210977, 5.5445917 52.0206726)",,,
6962245,False,,Stationssingel,unclassified,,False,37.885999999999996,"LINESTRING (5.5477676 52.0217404, 5.547926 52.0218044, 5.547994 52.0218436, 5.5480988 52.0219029, 5.548193 52.0219568)",,,
6962503,False,,'t Goeie Spoor,secondary,50,True,171.585,"LINESTRING (5.5477676 52.0217404, 5.5480733 52.02147, 5.5482088 52.0213573, 5.5483764 52.0212403, 5.5486158 52.0211043, 5.5488602 52.0209905, 5.5493843 52.0207374, 5.5495358 52.0206643)",,,
6961637,False,,Hollandia,unclassified,,True,20.594,"LINESTRING (5.5558569 52.0217705, 5.5557278 52.0216032)",,,
6961637,False,,Hollandia,unclassified,,False,57.198,"LINESTRING (5.5558569 52.0217705, 5.5559485 52.0218976, 5.556208 52.0222373)",,,
6961811,False,,Frisia,unclassified,,False,254.84499999999997,"LINESTRING (5.5558569 52.0217705, 5.55526 52.02194, 5.554984 52.0220102, 5.5544071 52.0221743, 5.5539863 52.0222934, 5.5536571 52.0223865, 5.5531106 52.0225338, 5.5530553 52.0226189, 5.5526271 52.0227479, 5.55255 52.02277)",,,
6962240,False,,Meindert Hobbemastraat,residential,,False,10.62,"LINESTRING (5.5445867 52.0219505, 5.5446684 52.0220317)",,,
47683746,False,,Rembrandtlaan,residential,,True,53.863,"LINESTRING (5.5445867 52.0219505, 5.5452287 52.0216702)",,,
6961872,False,,Boompjesgoed,tertiary,50,False,100.893,"LINESTRING (5.5572978 52.0219441, 5.5573492 52.0220727, 5.5574201 52.0222311, 5.5575343 52.0224862, 5.5575638 52.0225531, 5.5576392 52.0227359, 5.5576757 52.0228211)",,,
6961872,False,,Boompjesgoed,tertiary,50,True,79.115,"LINESTRING (5.5572978 52.0219441, 5.557061 52.0213311, 5.5570356 52.0212512)",,,
