osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,tunnel
7035858,Krijnenweg,residential,False,False,11.37,"LINESTRING (5.162206 52.2729799, 5.1622574 52.2730772)",,,,
7035858,Krijnenweg,residential,False,True,45.136,"LINESTRING (5.1629012 52.2729808, 5.162812 52.2729884, 5.1627101 52.2730032, 5.1622574 52.2730772)",,,,
160814824,Brinklaan,secondary,False,False,26.478,"LINESTRING (5.1629012 52.2729808, 5.1629104 52.2730531, 5.1629266 52.2731088, 5.1629537 52.2731755, 5.1629603 52.2732156)",2,50,,
7035858,Krijnenweg,residential,False,True,11.37,"LINESTRING (5.1622574 52.2730772, 5.162206 52.2729799)",,,,
7035858,Krijnenweg,residential,False,False,45.136,"LINESTRING (5.1622574 52.2730772, 5.1627101 52.2730032, 5.162812 52.2729884, 5.1629012 52.2729808)",,,,
7035975,Herenstraat,residential,False,False,22.046999999999997,"LINESTRING (5.1622574 52.2730772, 5.1620849 52.2731149, 5.1619722 52.2731666)",,,,
1149402357,Nieuwstraat,tertiary,False,False,53.586,"LINESTRING (5.1660846 52.2730897, 5.1663861 52.2735349)",2,50,,
7035975,Herenstraat,residential,False,True,22.046999999999997,"LINESTRING (5.1619722 52.2731666, 5.1620849 52.2731149, 5.1622574 52.2730772)",,,,
7036085,Herenstraat,secondary,False,True,61.400000000000006,"LINESTRING (5.1619722 52.2731666, 5.1623084 52.2732238, 5.1626623 52.2732706, 5.1627327 52.2732787, 5.1627836 52.2732832, 5.1628514 52.2732884)",,30,,
1164701174,Herenstraat,secondary,False,False,119.915,"LINESTRING (5.1619722 52.2731666, 5.1618695 52.2731632, 5.1616086 52.2731592, 5.1613327 52.2731645, 5.1602126 52.27321)",,30,,
7035749,Veldheimerlaan,residential,True,False,38.78,"LINESTRING (5.169152 52.2731414, 5.1696871 52.2732615)",,,,
7033664,Kloosterweg,residential,True,False,228.045,"LINESTRING (5.1602126 52.27321, 5.1601705 52.2733336, 5.1598303 52.274222, 5.1597712 52.2743784, 5.1597194 52.2745153, 5.1596636 52.274663, 5.1596524 52.2747078, 5.1596347 52.274802, 5.1596113 52.2748696, 5.1595129 52.2751055, 5.159514 52.2751337, 5.15954 52.2751561, 5.1596107 52.2751833)",,30,,
"[7036089, 1164701174]",Herenstraat,secondary,False,False,62.827,"LINESTRING (5.1602126 52.27321, 5.1600722 52.2732186, 5.1600098 52.2732231, 5.1598356 52.2732355, 5.1592946 52.2732709)",,30,,
1164701174,Herenstraat,secondary,False,True,119.915,"LINESTRING (5.1602126 52.27321, 5.1613327 52.2731645, 5.1616086 52.2731592, 5.1618695 52.2731632, 5.1619722 52.2731666)",,30,,
7036089,Herenstraat,secondary,False,False,15.312,"LINESTRING (5.1592946 52.2732709, 5.1590724 52.2732927)",,30,,
"[7036089, 1164701174]",Herenstraat,secondary,False,True,62.827,"LINESTRING (5.1592946 52.2732709, 5.1598356 52.2732355, 5.1600098 52.2732231, 5.1600722 52.2732186, 5.1602126 52.27321)",,30,,
7036089,Herenstraat,secondary,False,True,8.878,"LINESTRING (5.1589427 52.2733014, 5.1590724 52.2732927)",,30,,
7036089,Herenstraat,secondary,False,False,66.747,"LINESTRING (5.1589427 52.2733014, 5.158136 52.2733724, 5.158073 52.2733842, 5.1579851 52.2734135)",,30,,
7035844,Spiegelstraat,residential,False,False,65.226,"LINESTRING (5.1590724 52.2732927, 5.1591028 52.273879)",,30,,
7036089,Herenstraat,secondary,False,False,8.878,"LINESTRING (5.1590724 52.2732927, 5.1589427 52.2733014)",,30,,
7036089,Herenstraat,secondary,False,True,15.312,"LINESTRING (5.1590724 52.2732927, 5.1592946 52.2732709)",,30,,
7036054,Sint Janslaan,residential,True,False,36.858,"LINESTRING (5.1696871 52.2732615, 5.1698587 52.2729471)",,30,,
7035899,Van Oeverenstraat,residential,False,False,68.59100000000001,"LINESTRING (5.16832 52.27332, 5.1680875 52.2738518, 5.1680595 52.2739159)",,,,
7035791,Meentweg,residential,True,False,95.321,"LINESTRING (5.1579851 52.2734135, 5.1579966 52.273463, 5.1580301 52.273495, 5.1580984 52.2735235, 5.1586175 52.273753, 5.1588307 52.2738281, 5.1590037 52.2738741, 5.1591028 52.273879)",,30,,
7035840,Graaf Wichmanlaan,residential,False,False,53.965999999999994,"LINESTRING (5.1579851 52.2734135, 5.1579443 52.2734802, 5.157899 52.273542, 5.15764 52.27385)",,30,,
7036089,Herenstraat,secondary,False,True,66.747,"LINESTRING (5.1579851 52.2734135, 5.158073 52.2733842, 5.158136 52.2733724, 5.1589427 52.2733014)",,30,,
7035759,Veldheimerlaan,residential,False,False,48.427,"LINESTRING (5.1695833 52.273437, 5.1702561 52.2735791)",,30,,
7036054,Sint Janslaan,residential,True,False,20.753,"LINESTRING (5.1695833 52.273437, 5.1696871 52.2732615)",,30,,
