osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge,tunnel
"[1099421466, 6920070]",Olympiaplein,residential,30,False,False,52.738,"LINESTRING (5.6653741 51.9706301, 5.6657585 51.9706595, 5.6661381 51.9706885)",,,,
6920075,Sumatrastraat,residential,30,False,False,55.965,"LINESTRING (5.6644896 51.9706754, 5.6636845 51.9707609)",,,,
6920127,Celebesstraat,residential,30,False,False,60.657,"LINESTRING (5.6644896 51.9706754, 5.6644698 51.9709518, 5.6644637 51.9710065, 5.66444 51.97122)",,,,
"[1099421464, 6920062]",Olympiaplein,residential,30,True,False,41.274,"LINESTRING (5.6661381 51.9706885, 5.6661314 51.9707311, 5.6660984 51.9709218, 5.6660656 51.9710569)",,,,
"[1099421466, 6920070]",Olympiaplein,residential,30,False,True,52.738,"LINESTRING (5.6661381 51.9706885, 5.6657585 51.9706595, 5.6653741 51.9706301)",,,,
6920067,Sumatrastraat,residential,30,False,False,19.711,"LINESTRING (5.6636845 51.9707609, 5.6634003 51.9707886)",,,,
6920075,Sumatrastraat,residential,30,False,True,55.965,"LINESTRING (5.6636845 51.9707609, 5.6644896 51.9706754)",,,,
6920067,Sumatrastraat,residential,30,False,True,19.711,"LINESTRING (5.6634003 51.9707886, 5.6636845 51.9707609)",,,,
6920067,Sumatrastraat,residential,30,False,False,93.571,"LINESTRING (5.6634003 51.9707886, 5.6627936 51.9708471, 5.6627447 51.9708792, 5.66273 51.97092, 5.6626935 51.9712967)",,,,
6919565,Churchillweg,tertiary,50,False,False,103.061,"LINESTRING (5.6696552 51.9707923, 5.6703623 51.9716104)",,,,
6920130,Spelstraat,residential,30,False,False,111.592,"LINESTRING (5.6696552 51.9707923, 5.6696049 51.9708105, 5.66881 51.97104, 5.6685558 51.971025, 5.6681206 51.9709977)",,,,
6920096,Irenestraat,residential,30,False,False,72.374,"LINESTRING (5.66019 51.97082, 5.65919 51.97103)",,,,
6920064,Matenstraat,living_street,15,False,False,32.37,"LINESTRING (5.66019 51.97082, 5.6601626 51.9708856, 5.6601786 51.9709222, 5.6602277 51.9709495, 5.6602644 51.9710268, 5.6603135 51.9710834)",,,,
6920088,Olympiaplein,residential,30,False,False,50.67,"LINESTRING (5.6653298 51.9710103, 5.6657283 51.9710355, 5.6660656 51.9710569)",,,,
6920130,Spelstraat,residential,30,False,True,111.592,"LINESTRING (5.6681206 51.9709977, 5.6685558 51.971025, 5.66881 51.97104, 5.6696049 51.9708105, 5.6696552 51.9707923)",,,,
"[6919856, 1118109223]",Sportstraat,residential,30,False,False,94.268,"LINESTRING (5.6681206 51.9709977, 5.6681047 51.9710659, 5.6679347 51.9718377)",,,,
6920096,Irenestraat,residential,30,False,True,72.374,"LINESTRING (5.65919 51.97103, 5.66019 51.97082)",,,,
6920096,Irenestraat,residential,30,False,False,82.35199999999999,"LINESTRING (5.65919 51.97103, 5.6581922 51.9712458, 5.6580565 51.9712767)",,,,
6919890,Olympiaplein,residential,30,True,False,48.436,"LINESTRING (5.6660656 51.9710569, 5.66599 51.97149)",,,,
6920088,Olympiaplein,residential,30,False,True,50.67,"LINESTRING (5.6660656 51.9710569, 5.6657283 51.9710355, 5.6653298 51.9710103)",,,,
6919893,Melkweg,living_street,15,False,False,117.36,"LINESTRING (5.6603135 51.9710834, 5.6603946 51.9710811, 5.6607592 51.9710172, 5.6609844 51.9715179, 5.6609181 51.9716915, 5.660918 51.9717655)",,,,
6920064,Matenstraat,living_street,15,False,False,75.917,"LINESTRING (5.6603135 51.9710834, 5.6603852 51.9712673, 5.6603691 51.97134, 5.6604078 51.9714597, 5.6604814 51.9714957, 5.6605728 51.9717293)",,,,
6920064,Matenstraat,living_street,15,False,True,32.37,"LINESTRING (5.6603135 51.9710834, 5.6602644 51.9710268, 5.6602277 51.9709495, 5.6601786 51.9709222, 5.6601626 51.9708856, 5.66019 51.97082)",,,,
6919834,Julianastraat,residential,30,False,False,74.182,"LINESTRING (5.6619739 51.971212, 5.6618995 51.9713086, 5.66173 51.971859)",,,,
6920068,Dijkgraafseweg,residential,30,False,True,50.187,"LINESTRING (5.6619739 51.971212, 5.6625425 51.9712789, 5.6626935 51.9712967)",,,,
"[124736625, 6919836]","['Van Eckstraat', 'Celebesstraat']",residential,30,False,False,115.847,"LINESTRING (5.66444 51.97122, 5.6643491 51.9716418, 5.6642535 51.971853, 5.66417 51.97188, 5.6640121 51.9718572, 5.6636343 51.9718026)",,,,
6920068,Dijkgraafseweg,residential,30,False,False,120.434,"LINESTRING (5.66444 51.97122, 5.66379 51.97129, 5.66342 51.97131, 5.6626935 51.9712967)",,,,
6920127,Celebesstraat,residential,30,False,True,60.657,"LINESTRING (5.66444 51.97122, 5.6644637 51.9710065, 5.6644698 51.9709518, 5.6644896 51.9706754)",,,,
566201395,Van Uvenweg,residential,30,False,True,48.813,"LINESTRING (5.6580565 51.9712767, 5.6578079 51.9708653)",,,,
6920096,Irenestraat,residential,30,False,True,82.35199999999999,"LINESTRING (5.6580565 51.9712767, 5.6581922 51.9712458, 5.65919 51.97103)",,,,
566201395,Van Uvenweg,residential,30,False,False,90.11,"LINESTRING (5.6580565 51.9712767, 5.6580859 51.971326, 5.6581736 51.9714789, 5.6582289 51.9715753, 5.6585133 51.9720366)",,,,
6920067,Sumatrastraat,residential,30,False,True,93.571,"LINESTRING (5.6626935 51.9712967, 5.66273 51.97092, 5.6627447 51.9708792, 5.6627936 51.9708471, 5.6634003 51.9707886)",,,,
6920068,Dijkgraafseweg,residential,30,False,False,50.187,"LINESTRING (5.6626935 51.9712967, 5.6625425 51.9712789, 5.6619739 51.971212)",,,,
