osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,access,tunnel
7000610,Koningsstraat,residential,True,False,45.815,"LINESTRING (5.1777622 52.2202894, 5.17715 52.22046)",,,,,
"[845659568, 7000199]",Nassaulaan,residential,True,False,142.586,"LINESTRING (5.1777622 52.2202894, 5.17785 52.22052, 5.1789492 52.2212467, 5.179012 52.2212857)",,,,,
7001305,Gasthuisstraat,living_street,False,False,38.022,"LINESTRING (5.1666048 52.2203309, 5.1669801 52.220584)",,15,,,
7001465,Haven,living_street,False,True,15.179,"LINESTRING (5.1666048 52.2203309, 5.1664632 52.2202255)",,15,,,
52458391,Mauritsstraat,living_street,False,False,84.19999999999999,"LINESTRING (5.1666048 52.2203309, 5.16759 52.22017, 5.1677966 52.2201305)",,15,,,
7001186,Koningsstraat,residential,True,False,15.773,"LINESTRING (5.1713986 52.2203797, 5.1716146 52.2204308)",,50,,,
7000700,Zadelstraat,living_street,False,False,171.084,"LINESTRING (5.1713986 52.2203797, 5.1714977 52.2209464, 5.1715532 52.2214083, 5.1716118 52.2214562, 5.1716497 52.2214872, 5.1717707 52.2218873)",,15,,,
7001186,Koningsstraat,residential,True,False,16.849,"LINESTRING (5.1716146 52.2204308, 5.1718486 52.2204799)",,50,,,
7000610,Koningsstraat,residential,True,False,14.698,"LINESTRING (5.17715 52.22046, 5.1769484 52.2205071)",,,,,
7000312,Luitgardeweg,residential,True,False,131.948,"LINESTRING (5.17715 52.22046, 5.1774535 52.2209372, 5.1776713 52.2212943, 5.1776989 52.2213244, 5.1778497 52.2214524, 5.1779737 52.2215188)",,,,,
7001186,Koningsstraat,residential,True,False,55.998000000000005,"LINESTRING (5.1718486 52.2204799, 5.1722376 52.2205542, 5.1726428 52.2206079)",,50,,,
7000610,Koningsstraat,residential,True,False,72.793,"LINESTRING (5.1769484 52.2205071, 5.1767326 52.2205556, 5.1764273 52.2206082, 5.175906 52.2206189)",,,,,
284254727,Laan van de Heelmeesters,residential,False,True,62.65,"LINESTRING (5.1769484 52.2205071, 5.1769092 52.2202728, 5.1768562 52.2200579, 5.1767932 52.2199543)",,,,,
7001205,Havenstraat,tertiary,True,False,74.168,"LINESTRING (5.1680282 52.22053, 5.1681949 52.2208602, 5.1683949 52.2211573)",1,50,,,
7001468,2e Oosterstraat,living_street,False,True,31.135,"LINESTRING (5.17004 52.22056, 5.17004 52.22028)",,15,,,
514881183,2e Oosterstraat,living_street,False,True,45.015,"LINESTRING (5.17004 52.22056, 5.1707 52.22058)",,15,,,
"[610403641, 514881182]",2e Oosterstraat,"['living_street', 'residential']",True,False,137.682,"LINESTRING (5.17004 52.22056, 5.1695 52.22055, 5.16928 52.22053, 5.16857 52.22051, 5.1682874 52.2204979, 5.1680985 52.2205213, 5.1680282 52.22053)",,"['15', '50']",,,
514881183,2e Oosterstraat,living_street,False,False,45.015,"LINESTRING (5.1707 52.22058, 5.17004 52.22056)",,15,,,
7001494,1e Oosterstraat,living_street,False,False,42.047,"LINESTRING (5.1707 52.22058, 5.17071 52.22084, 5.17078 52.22095)",,15,,,
7001494,1e Oosterstraat,living_street,False,True,39.606,"LINESTRING (5.1707 52.22058, 5.17078 52.22047, 5.1709827 52.2202696)",,15,,,
"[7001186, 613091981]",Koningsstraat,"['residential', 'unclassified']",True,False,81.02,"LINESTRING (5.1726428 52.2206079, 5.1736265 52.2207449, 5.1737391 52.2207401, 5.1738067 52.2207423)",,50,,,
7000561,Kapelstraat,residential,True,False,106.188,"LINESTRING (5.175906 52.2206189, 5.1759148 52.2206966, 5.1760081 52.2210132, 5.1761956 52.2212078, 5.1762806 52.2213991, 5.1763049 52.2214584, 5.1763363 52.2215257)",,,,,
7000610,Koningsstraat,residential,True,False,76.876,"LINESTRING (5.175906 52.2206189, 5.1756635 52.2206225, 5.1756402 52.2206229, 5.1752663 52.2206284, 5.175196 52.2206364, 5.1747896 52.220694)",,,,,
7001305,Gasthuisstraat,living_street,False,True,38.022,"LINESTRING (5.1669801 52.220584, 5.1666048 52.2203309)",,15,,,
7000610,Koningsstraat,residential,True,False,65.295,"LINESTRING (5.1747896 52.220694, 5.1743382 52.2207643, 5.1739508 52.2207871, 5.1738477 52.2207932)",,,,,
7000758,Neuweg,tertiary,False,False,45.177,"LINESTRING (5.1738477 52.2207932, 5.1739953 52.2211893)",,50,,,
7000792,Neuweg,tertiary,True,False,6.311,"LINESTRING (5.1738477 52.2207932, 5.1738067 52.2207423)",,50,,,
7001494,1e Oosterstraat,living_street,False,False,200.797,"LINESTRING (5.17078 52.22095, 5.1708081 52.2212427, 5.1708225 52.2214617, 5.1704874 52.2214853, 5.169564 52.2215242, 5.16927 52.22155, 5.16888 52.2216, 5.1687888 52.221622, 5.1687376 52.2216343)",,15,,,
7001494,1e Oosterstraat,living_street,False,True,42.047,"LINESTRING (5.17078 52.22095, 5.17071 52.22084, 5.1707 52.22058)",,15,,,
7001423,Havendwarsstraat,living_street,False,False,72.46900000000001,"LINESTRING (5.1690844 52.2209675, 5.1691444 52.2211979, 5.1698268 52.2211803)",,15,,,
7001481,Havendwarsstraat,living_street,False,True,52.11,"LINESTRING (5.1690844 52.2209675, 5.16899 52.22098, 5.1688033 52.2210312, 5.1687496 52.2210665, 5.1687066 52.2210823, 5.1684549 52.2211413, 5.1683949 52.2211573)",,15,,,
514881184,Havendwarsstraat,living_street,True,False,115.669,"LINESTRING (5.1690844 52.2209675, 5.16952 52.22094, 5.17078 52.22095)",,15,,,
7001205,Havenstraat,tertiary,True,False,57.95,"LINESTRING (5.1683949 52.2211573, 5.1687376 52.2216343)",1,50,,,
7001481,Havendwarsstraat,living_street,False,False,52.11,"LINESTRING (5.1683949 52.2211573, 5.1684549 52.2211413, 5.1687066 52.2210823, 5.1687496 52.2210665, 5.1688033 52.2210312, 5.16899 52.22098, 5.1690844 52.2209675)",,15,,,
7001423,Havendwarsstraat,living_street,False,True,72.46900000000001,"LINESTRING (5.1698268 52.2211803, 5.1691444 52.2211979, 5.1690844 52.2209675)",,15,,,
7000755,Neuweg,tertiary,False,False,67.009,"LINESTRING (5.1739953 52.2211893, 5.17419 52.22178)",,50,,,
7000758,Neuweg,tertiary,False,True,45.177,"LINESTRING (5.1739953 52.2211893, 5.1738477 52.2207932)",,50,,,
7000391,Prinsenstraat,living_street,True,False,204.23399999999998,"LINESTRING (5.1739953 52.2211893, 5.173947 52.2211846, 5.1728263 52.2210897, 5.17193 52.22104, 5.1719171 52.2209265, 5.1718486 52.2204799)",,15,,,
277837602,Gasthuisstraat,living_street,False,False,20.869,"LINESTRING (5.1677568 52.2212943, 5.1679662 52.2214313)",,15,,,
7001559,1e Nieuwstraat,living_street,False,False,109.737,"LINESTRING (5.1677568 52.2212943, 5.1675196 52.2213366, 5.16621 52.22157)",,15,,,
"[277837602, 7001358]","['2e Nieuwstraat', 'Gasthuisstraat']",living_street,False,True,191.00500000000002,"LINESTRING (5.1677568 52.2212943, 5.1673861 52.220959, 5.1673003 52.2209703, 5.165333 52.2213345)",,15,,,
7001493,Floralaan,living_street,False,False,40.662,"LINESTRING (5.165333 52.2213345, 5.1655054 52.2216846)",,15,,,
"[277837602, 7001358]","['2e Nieuwstraat', 'Gasthuisstraat']",living_street,False,False,191.00500000000002,"LINESTRING (5.165333 52.2213345, 5.1673003 52.2209703, 5.1673861 52.220959, 5.1677568 52.2212943)",,15,,,
277837602,Gasthuisstraat,living_street,False,False,14.315,"LINESTRING (5.1679662 52.2214313, 5.1681089 52.2215258)",,15,,,
277837602,Gasthuisstraat,living_street,False,True,20.869,"LINESTRING (5.1679662 52.2214313, 5.1677568 52.2212943)",,15,,,
7001362,,living_street,False,False,41.379000000000005,"LINESTRING (5.1679662 52.2214313, 5.1678039 52.2215174, 5.1674273 52.2215857)",,15,,,
277837602,Gasthuisstraat,living_street,False,True,14.315,"LINESTRING (5.1681089 52.2215258, 5.1679662 52.2214313)",,15,,,
7001256,Hoogstraat,living_street,False,True,177.219,"LINESTRING (5.1681089 52.2215258, 5.1678951 52.2216818, 5.1677985 52.2217486, 5.1669529 52.2218857, 5.1664146 52.2219745, 5.16621 52.22157)",,15,,,
277837602,Gasthuisstraat,living_street,False,False,50.93699999999999,"LINESTRING (5.1681089 52.2215258, 5.1681788 52.2215535, 5.1684085 52.2216561, 5.1685304 52.2217034, 5.1685829 52.2216869, 5.168703 52.2216461, 5.1687376 52.2216343)",,15,,,
882289263,Luitgardeweg,residential,False,False,7.678,"LINESTRING (5.1779737 52.2215188, 5.1780624 52.2215614)",,30,,,
7001362,,living_street,False,True,41.379000000000005,"LINESTRING (5.1674273 52.2215857, 5.1678039 52.2215174, 5.1679662 52.2214313)",,15,,,
7001559,1e Nieuwstraat,living_street,False,False,49.66,"LINESTRING (5.16621 52.22157, 5.1655054 52.2216846)",,15,,,
7001256,Hoogstraat,living_street,False,False,177.21900000000002,"LINESTRING (5.16621 52.22157, 5.1664146 52.2219745, 5.1669529 52.2218857, 5.1677985 52.2217486, 5.1678951 52.2216818, 5.1681089 52.2215258)",,15,,,
7001559,1e Nieuwstraat,living_street,False,True,109.737,"LINESTRING (5.16621 52.22157, 5.1675196 52.2213366, 5.1677568 52.2212943)",,15,,,
7001205,Havenstraat,tertiary,True,False,74.536,"LINESTRING (5.1687376 52.2216343, 5.1689571 52.2219569, 5.169195 52.2222427)",1,50,,,
7001494,1e Oosterstraat,living_street,False,True,200.79700000000003,"LINESTRING (5.1687376 52.2216343, 5.1687888 52.221622, 5.16888 52.2216, 5.16927 52.22155, 5.169564 52.2215242, 5.1704874 52.2214853, 5.1708225 52.2214617, 5.1708081 52.2212427, 5.17078 52.22095)",,15,,,
277837602,Gasthuisstraat,living_street,False,True,50.937000000000005,"LINESTRING (5.1687376 52.2216343, 5.168703 52.2216461, 5.1685829 52.2216869, 5.1685304 52.2217034, 5.1684085 52.2216561, 5.1681788 52.2215535, 5.1681089 52.2215258)",,15,,,
7001493,Floralaan,living_street,False,True,40.662,"LINESTRING (5.1655054 52.2216846, 5.165333 52.2213345)",,15,,,
7001559,1e Nieuwstraat,living_street,False,True,49.66,"LINESTRING (5.1655054 52.2216846, 5.16621 52.22157)",,15,,,
882289263,Luitgardeweg,residential,False,True,5.802,"LINESTRING (5.1784043 52.2217098, 5.1783291 52.2216853)",,30,,,
7000824,Emmastraat,secondary,True,False,52.615,"LINESTRING (5.1784043 52.2217098, 5.178449 52.2216563, 5.1789073 52.2213533)",,50,,,
7000755,Neuweg,tertiary,False,True,67.009,"LINESTRING (5.17419 52.22178, 5.1739953 52.2211893)",,50,,,
7000770,Neuweg,tertiary,False,False,23.934,"LINESTRING (5.17419 52.22178, 5.1742544 52.2219916)",,50,,,
7000413,Ruitersweg,residential,False,False,80.918,"LINESTRING (5.17419 52.22178, 5.1741273 52.221791, 5.1740057 52.2218059, 5.17366 52.22186, 5.17302 52.22183)",,30,,,
7000413,Ruitersweg,residential,False,False,85.927,"LINESTRING (5.17302 52.22183, 5.1728406 52.2218244, 5.17248 52.22181, 5.1717707 52.2218873)",,30,,,
7000413,Ruitersweg,residential,False,True,80.91799999999999,"LINESTRING (5.17302 52.22183, 5.17366 52.22186, 5.1740057 52.2218059, 5.1741273 52.221791, 5.17419 52.22178)",,30,,,
7000595,Ruitersweg,residential,False,False,80.91299999999998,"LINESTRING (5.17302 52.22183, 5.17302 52.22194, 5.1731 52.22204, 5.17351 52.22238, 5.1735589 52.222418, 5.1735944 52.2224457)",,30,,,
7000413,Ruitersweg,residential,False,False,19.831,"LINESTRING (5.1717707 52.2218873, 5.1714834 52.2219161)",,30,,,
7000413,Ruitersweg,residential,False,True,85.927,"LINESTRING (5.1717707 52.2218873, 5.17248 52.22181, 5.1728406 52.2218244, 5.17302 52.22183)",,30,,,
7000700,Zadelstraat,living_street,False,True,171.084,"LINESTRING (5.1717707 52.2218873, 5.1716497 52.2214872, 5.1716118 52.2214562, 5.1715532 52.2214083, 5.1714977 52.2209464, 5.1713986 52.2203797)",,15,,,
7000413,Ruitersweg,residential,False,False,69.82,"LINESTRING (5.1714834 52.2219161, 5.170473 52.2220216)",,30,,,
7000413,Ruitersweg,residential,False,True,19.831,"LINESTRING (5.1714834 52.2219161, 5.1717707 52.2218873)",,30,,,
7000540,Weversweg,residential,False,False,53.226,"LINESTRING (5.1714834 52.2219161, 5.1715911 52.2223902)",,,,,
7000413,Ruitersweg,residential,False,True,69.82,"LINESTRING (5.170473 52.2220216, 5.1714834 52.2219161)",,30,,,
7000413,Ruitersweg,residential,False,False,93.80699999999999,"LINESTRING (5.170473 52.2220216, 5.1692758 52.2221594, 5.1692349 52.2221922, 5.1692301 52.2221982, 5.169195 52.2222427)",,30,,,
7000770,Neuweg,tertiary,False,True,23.934,"LINESTRING (5.1742544 52.2219916, 5.17419 52.22178)",,50,,,
922747358,Neuweg,tertiary,True,False,27.064,"LINESTRING (5.1742544 52.2219916, 5.1743326 52.2220777, 5.1743656 52.2221171, 5.1744849 52.2221862)",,50,,,
1077129519,Langestraat,secondary,True,False,52.344,"LINESTRING (5.1765542 52.2221722, 5.1770135 52.2221787, 5.1773208 52.2221986)",,50,,,
7000413,Ruitersweg,residential,False,True,93.80699999999999,"LINESTRING (5.169195 52.2222427, 5.1692301 52.2221982, 5.1692349 52.2221922, 5.1692758 52.2221594, 5.170473 52.2220216)",,30,,,
"[325428235, 7001205]",Havenstraat,tertiary,True,False,98.67699999999999,"LINESTRING (5.169195 52.2222427, 5.1694605 52.2225405, 5.1695541 52.2226231, 5.1696636 52.2227098, 5.1698098 52.2228173, 5.1699012 52.2228956, 5.169939 52.2229279, 5.1699899 52.2229815)",1,50,,,
610403653,Elleboogstraat,residential,False,True,3.9989999999999997,"LINESTRING (5.169195 52.2222427, 5.1691841 52.2222539, 5.1691661 52.222274)",,,,,
7000773,Neuweg,tertiary,True,False,22.935,"LINESTRING (5.1741649 52.2221883, 5.1742148 52.2221292, 5.1742544 52.2219916)",,50,,,
121526442,Langestraat,secondary,True,False,21.816000000000003,"LINESTRING (5.1741649 52.2221883, 5.1743096 52.2221835, 5.1744849 52.2221862)",,50,,,
121526442,Langestraat,secondary,True,False,82.069,"LINESTRING (5.1748571 52.2221866, 5.1760617 52.222173)",,50,,,
922745011,Tapijtstraat,residential,False,False,4.181,"LINESTRING (5.1748571 52.2221866, 5.1748567 52.2222242)",,,,,
396422424,Gooilandplein,secondary,True,False,16.863,"LINESTRING (5.1783382 52.2223734, 5.1782953 52.2224042, 5.1782397 52.2224261, 5.1781762 52.2224374, 5.178127 52.2224386)",,50,roundabout,,
7000578,Weversweg,residential,False,True,36.054,"LINESTRING (5.1721155 52.2223843, 5.1718746 52.2223951, 5.1717604 52.2223785, 5.1715911 52.2223902)",,,,,
1006091878,Weversweg,residential,False,False,25.540000000000003,"LINESTRING (5.1721155 52.2223843, 5.1721442 52.2223772, 5.1721817 52.222371, 5.1722183 52.2223748, 5.1722405 52.2223817, 5.1722531 52.2223873, 5.1722662 52.2223991, 5.1722679 52.2224148, 5.1722644 52.2224287, 5.1722605 52.222438, 5.1722536 52.2224444, 5.1722475 52.222449, 5.1722331 52.2224556, 5.1721995 52.2224674, 5.1721703 52.222466, 5.1721437 52.2224554)",,,,,
1006091878,Weversweg,residential,False,True,8.302,"LINESTRING (5.1721155 52.2223843, 5.1721163 52.2224017, 5.1721211 52.2224204, 5.1721277 52.2224404, 5.1721437 52.2224554)",,,,,
7000540,Weversweg,residential,False,True,53.226,"LINESTRING (5.1715911 52.2223902, 5.1714834 52.2219161)",,,,,
7000261,Weversweg,residential,False,False,36.63,"LINESTRING (5.1715911 52.2223902, 5.171483 52.2224808, 5.1715345 52.2226957)",,,,,
7000578,Weversweg,residential,False,False,36.054,"LINESTRING (5.1715911 52.2223902, 5.1717604 52.2223785, 5.1718746 52.2223951, 5.1721155 52.2223843)",,,,,
"[7000180, 1000742831]",Brinkweg,residential,False,False,45.27,"LINESTRING (5.1711884 52.2226572, 5.1713177 52.2230287, 5.1713301 52.2230549)",,,,,
7000595,Ruitersweg,residential,False,True,80.913,"LINESTRING (5.1735944 52.2224457, 5.1735589 52.222418, 5.17351 52.22238, 5.1731 52.22204, 5.17302 52.22194, 5.17302 52.22183)",,30,,,
145040748,Langestraat,secondary,True,False,50.461,"LINESTRING (5.1735944 52.2224457, 5.1736671 52.2223763, 5.1737486 52.2223161, 5.1738423 52.2222597, 5.1739421 52.2222213, 5.1740759 52.2221997, 5.1741649 52.2221883)",,50,,,
7001848,Vaartweg,tertiary,False,False,141.822,"LINESTRING (5.1658961 52.2225257, 5.1663097 52.2225487, 5.1668894 52.2225896, 5.1675258 52.2226345, 5.1679624 52.2226789)",,50,,,
7001848,Vaartweg,tertiary,False,False,51.139,"LINESTRING (5.1679624 52.2226789, 5.1686821 52.2228098)",,50,,,
7001848,Vaartweg,tertiary,False,True,141.822,"LINESTRING (5.1679624 52.2226789, 5.1675258 52.2226345, 5.1668894 52.2225896, 5.1663097 52.2225487, 5.1658961 52.2225257)",,50,,,
895548416,Vaartweg,residential,False,False,52.123,"LINESTRING (5.1679624 52.2226789, 5.1680743 52.222466, 5.168108 52.2223979, 5.1681142 52.2223383, 5.1681005 52.2222244)",,30,,,
7000261,Weversweg,residential,False,True,36.63,"LINESTRING (5.1715345 52.2226957, 5.171483 52.2224808, 5.1715911 52.2223902)",,,,,
7001848,Vaartweg,tertiary,False,True,51.139,"LINESTRING (5.1686821 52.2228098, 5.1679624 52.2226789)",,50,,,
7001444,Elleboogstraat,residential,True,False,74.85,"LINESTRING (5.1686821 52.2228098, 5.1687894 52.2226487, 5.1688155 52.2224031, 5.1689221 52.2223556, 5.1691569 52.2222843, 5.1691661 52.222274)",,,,,
"[7001848, 35205257]",Vaartweg,tertiary,False,False,89.67,"LINESTRING (5.1686821 52.2228098, 5.1697711 52.2230803, 5.169843 52.2230988, 5.1699021 52.2231127)",,50,,,
145040748,Langestraat,secondary,True,False,62.003,"LINESTRING (5.1731276 52.2229244, 5.1735944 52.2224457)",,50,,,
7000566,Kruissteeg,residential,True,False,35.565,"LINESTRING (5.174886 52.2229142, 5.1743768 52.2229849)",,,,,
7000214,Fabrikeursstraat,residential,False,False,85.155,"LINESTRING (5.174886 52.2229142, 5.1750227 52.2229132, 5.1750758 52.2229129, 5.1759313 52.2229068, 5.1761325 52.2228835)",,,,,
7000214,Fabrikeursstraat,residential,False,True,85.155,"LINESTRING (5.1761325 52.2228835, 5.1759313 52.2229068, 5.1750758 52.2229129, 5.1750227 52.2229132, 5.174886 52.2229142)",,,,,
230156491,Laanstraat,residential,False,False,28.658,"LINESTRING (5.1743551 52.2229607, 5.174349 52.222703)",,,,,
7000371,Kruissteeg,residential,True,False,87.97999999999999,"LINESTRING (5.1743551 52.2229607, 5.1742701 52.2229494, 5.1735064 52.2230323, 5.173387 52.2230275, 5.1731678 52.2229429, 5.1731276 52.2229244)",,30,,,
7000366,Schapenstraat,residential,False,False,92.148,"LINESTRING (5.1789287 52.2229711, 5.17903 52.2230499, 5.1790694 52.2231472, 5.1790729 52.223156, 5.1791342 52.2233672, 5.1791666 52.2234789, 5.1791747 52.2235252, 5.1792004 52.2236712, 5.1791757 52.223695, 5.179163 52.2237072, 5.1791425 52.2237608)",,30,,,
88694741,Schapenstraat,residential,False,True,51.88699999999999,"LINESTRING (5.1789287 52.2229711, 5.1788759 52.2229335, 5.1788236 52.2228858, 5.1787311 52.2228015, 5.1789218 52.2227234, 5.1790879 52.2226647)",,,,,
758786539,Brinkweg,secondary,True,False,21.932,"LINESTRING (5.17225 52.2229478, 5.1722895 52.2229332, 5.1724391 52.2228329, 5.1724854 52.2228158)",,50,,,
"[1006091876, 1000742830]",Brinkweg,residential,False,True,34.017,"LINESTRING (5.17225 52.2229478, 5.1722441 52.2229261, 5.1721812 52.2226448)",,,,,
7000371,Kruissteeg,residential,True,False,3.07,"LINESTRING (5.1743768 52.2229849, 5.1743551 52.2229607)",,30,,,
7000492,Laanstraat,residential,False,False,28.851,"LINESTRING (5.1743768 52.2229849, 5.1743964 52.2230282, 5.1744768 52.223237)",,,,,
758786539,Brinkweg,secondary,True,False,63.855999999999995,"LINESTRING (5.1713301 52.2230549, 5.171417 52.2230371, 5.1722108 52.2229542, 5.17225 52.2229478)",,50,,,
"[7000180, 1000742831]",Brinkweg,residential,False,True,45.27,"LINESTRING (5.1713301 52.2230549, 5.1713177 52.2230287, 5.1711884 52.2226572)",,,,,
325428235,Havenstraat,tertiary,True,False,15.341,"LINESTRING (5.1700775 52.2230666, 5.1701851 52.2231878)",,50,,,
610403662,Kolenstraat,residential,False,False,3.306,"LINESTRING (5.1700775 52.2230666, 5.1701184 52.2230506)",,,,,
7000658,Laanstraat,residential,False,False,50.59,"LINESTRING (5.1744768 52.223237, 5.1746857 52.2236736)",,,,,
7000490,Nieuwe Laanstraat,residential,False,True,87.21,"LINESTRING (5.1744768 52.223237, 5.1743939 52.2232474, 5.1739572 52.2233213, 5.1740322 52.2237478, 5.1740392 52.2237734)",,,,,
7000492,Laanstraat,residential,False,True,28.851,"LINESTRING (5.1744768 52.223237, 5.1743964 52.2230282, 5.1743768 52.2229849)",,,,,
"[610403674, 1030077587, 7001854]",Vaartweg,tertiary,False,False,36.983000000000004,"LINESTRING (5.1701851 52.2231878, 5.170287 52.2232321, 5.1704729 52.2233304, 5.1706088 52.2233954)",,50,,,
35205257,Vaartweg,tertiary,False,True,21.009999999999998,"LINESTRING (5.1701851 52.2231878, 5.1699661 52.2231284, 5.1699021 52.2231127)",,50,,,
"[7001828, 1030060646]",Vaartweg,tertiary,False,False,16.609,"LINESTRING (5.1706088 52.2233954, 5.1706422 52.2234113, 5.1706712 52.2234242, 5.1708024 52.2234862)",,50,,,
"[610403674, 1030077587, 7001854]",Vaartweg,tertiary,False,True,36.983000000000004,"LINESTRING (5.1706088 52.2233954, 5.1704729 52.2233304, 5.170287 52.2232321, 5.1701851 52.2231878)",,50,,,
"[138590300, 7000830]",Langestraat,residential,True,False,47.602999999999994,"LINESTRING (5.1727006 52.2233767, 5.1729021 52.223147, 5.1729481 52.2230909, 5.1729636 52.2230508, 5.1729852 52.2230164, 5.1730004 52.2229916)",,30,,,
179145295,Zon en Maanstraat,residential,False,True,124.02799999999999,"LINESTRING (5.1727006 52.2233767, 5.1712968 52.2234363, 5.1711015 52.2234257, 5.1709289 52.2234047, 5.1708937 52.2233911)",,,,destination,
758786539,Brinkweg,secondary,True,False,12.27,"LINESTRING (5.1708024 52.2234862, 5.1708371 52.2234525, 5.1708613 52.2234266, 5.1708937 52.2233911)",,50,,,
"[7001828, 1030060646]",Vaartweg,tertiary,False,True,16.609,"LINESTRING (5.1708024 52.2234862, 5.1706712 52.2234242, 5.1706422 52.2234113, 5.1706088 52.2233954)",,50,,,
7000658,Laanstraat,residential,False,True,50.59,"LINESTRING (5.1746857 52.2236736, 5.1744768 52.223237)",,,,,
"[7000481, 738297588]",Herenstraat,residential,False,False,16.701999999999998,"LINESTRING (5.1746857 52.2236736, 5.1745815 52.2237567, 5.1745635 52.2237729, 5.1745383 52.2237936)",,30,,,
738299644,Veerstraat,residential,True,False,233.48199999999997,"LINESTRING (5.1746857 52.2236736, 5.1748075 52.2236187, 5.1751184 52.2234718, 5.1753445 52.2233756, 5.1754852 52.2233213, 5.1759219 52.2231692, 5.1760373 52.2231398, 5.1761127 52.2231241, 5.1761984 52.2231131, 5.1766459 52.22306, 5.1766772 52.2230563, 5.176844 52.2230494, 5.1769723 52.2230445, 5.1773474 52.2230395, 5.1774458 52.2230422, 5.1775411 52.2230448, 5.1776688 52.2230542, 5.17783 52.22308)",,30,,,
7032577,Prins Bernhardstraat,residential,False,True,15.29,"LINESTRING (5.1789582 52.2236823, 5.1791425 52.2237608)",,30,,,
7000350,Smidsteeg,residential,False,True,109.61099999999999,"LINESTRING (5.1789582 52.2236823, 5.1789944 52.2236367, 5.1790028 52.2236254, 5.1790102 52.2236155, 5.1788523 52.2234444, 5.1787993 52.2233924, 5.1785 52.22332, 5.1779031 52.2232189, 5.1777769 52.2232152)",,30,,,
7032577,Prins Bernhardstraat,residential,False,False,88.984,"LINESTRING (5.1789582 52.2236823, 5.1789262 52.2236734, 5.1786799 52.2236054, 5.1781036 52.2235407, 5.1778359 52.2235078, 5.1776949 52.2234969)",,30,,,
7001286,Vondellaan,residential,False,True,86.994,"LINESTRING (5.1660257 52.2237183, 5.16666 52.22372, 5.1669499 52.2237231, 5.1673028 52.2237229)",,,,,
7035587,Boomberglaan,residential,True,False,67.044,"LINESTRING (5.1660257 52.2237183, 5.1658466 52.2235575, 5.1657076 52.2234344, 5.165655 52.223342, 5.1656608 52.2231813)",,30,,,
7001286,Vondellaan,residential,False,False,89.047,"LINESTRING (5.16861 52.22373, 5.1676615 52.2237279, 5.1673028 52.2237229)",,,,,
7001289,Valkenhoflaan,residential,True,False,106.624,"LINESTRING (5.16861 52.22373, 5.16845 52.22337, 5.16846 52.22316, 5.1686821 52.2228098)",,30,,,
7001325,Vondellaan,residential,True,False,72.124,"LINESTRING (5.1673028 52.2237229, 5.1673115 52.2243715)",,,,,
7001286,Vondellaan,residential,False,False,86.994,"LINESTRING (5.1673028 52.2237229, 5.1669499 52.2237231, 5.16666 52.22372, 5.1660257 52.2237183)",,,,,
7001286,Vondellaan,residential,False,True,89.047,"LINESTRING (5.1673028 52.2237229, 5.1676615 52.2237279, 5.16861 52.22373)",,,,,
